"cmplnt_num","addr_pct_cd","boro_nm","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","crm_atpt_cptd_cd","hadevelopt","juris_desc","ky_cd","law_cat_cd","loc_of_occur_desc","ofns_desc","parks_nm","pd_cd","pd_desc","prem_typ_desc","rpt_dt","location_1","x_coord_cd","y_coord_cd","latitude","longitude"
"247350382","73","BROOKLYN","1011-05-18T00:00:00.000","16:47:00","2022-06-29T00:00:00.000","16:51:00","COMPLETED","(null)","N.Y. POLICE DEPT","351","MISDEMEANOR","INSIDE","CRIMINAL MISCHIEF & RELATED OF","(null)","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","GROCERY/BODEGA","2022-06-29T00:00:00.000","POINT (-73.906191 40.669045)","1010273","183041","40.669045","-73.906191"
"240456886","52","BRONX","2021-10-21T00:00:00.000","12:00:00","2021-12-15T00:00:00.000","12:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","FRONT OF","GRAND LARCENY","(null)","422","LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)","RESIDENCE - APT. HOUSE","2022-02-11T00:00:00.000","POINT (-73.905365 40.871607)","1010422","256841","40.871607","-73.905365"
"238520994","106","QUEENS","2022-01-01T00:00:00.000","18:50:00","2022-01-01T00:00:00.000","18:55:00","COMPLETED","(null)","N.Y. POLICE DEPT","352","MISDEMEANOR","INSIDE","CRIMINAL TRESPASS","(null)","203","TRESPASS 3, CRIMINAL","COMMERCIAL BUILDING","2022-01-01T00:00:00.000","POINT (-73.828216 40.677597)","1031898","186189","40.677597","-73.828216"
"238669590","115","QUEENS","2021-12-20T00:00:00.000","00:01:00","2021-12-21T00:00:00.000","14:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","340","MISDEMEANOR","INSIDE","FRAUDS","(null)","718","FRAUD,UNCLASSIFIED-MISDEMEANOR","RESIDENCE - APT. HOUSE","2022-01-05T00:00:00.000","POINT (-73.893792 40.749791)","1013677","212463","40.749791","-73.893792"
"238514011","5","MANHATTAN","2021-12-31T00:00:00.000","13:30:00",,"(null)","COMPLETED","(null)","N.Y. POLICE DEPT","104","FELONY","INSIDE","RAPE","(null)","153","RAPE 3","PUBLIC BUILDING","2022-01-01T00:00:00.000","POINT (-73.9973320301008 40.7160120119955)","984990","200136","40.7160120119955","-73.9973320301008"
"238643090","23","MANHATTAN","2021-12-21T00:00:00.000","13:00:00","2021-12-30T00:00:00.000","13:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","352","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","RESIDENCE - APT. HOUSE","2022-01-04T00:00:00.000","POINT (-73.941744 40.789449)","1000381","226899","40.789449","-73.941744"
"239825022","120","STATEN ISLAND","2021-12-22T00:00:00.000","06:27:00","2022-01-28T00:00:00.000","14:56:00","COMPLETED","(null)","N.Y. POLICE DEPT","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","(null)","349","LARCENY,PETIT OF LICENSE PLATE","RESIDENCE-HOUSE","2022-01-28T00:00:00.000","POINT (-74.088931 40.610762)","959558","161805","40.610762","-74.088931"
"238702791","48","BRONX","2021-12-31T00:00:00.000","04:30:00","2021-12-31T00:00:00.000","09:30:00","COMPLETED","(null)","N.Y. POLICE DEPT","351","MISDEMEANOR","INSIDE","CRIMINAL MISCHIEF & RELATED OF","(null)","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","BANK","2022-01-03T00:00:00.000","POINT (-73.883928 40.858112)","1016358","251932","40.858112","-73.883928"
"238514417","115","QUEENS","2022-01-01T00:00:00.000","06:30:00","2022-01-01T00:00:00.000","06:45:00","COMPLETED","(null)","N.Y. POLICE DEPT","344","MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","(null)","101","ASSAULT 3","RESIDENCE - APT. HOUSE","2022-01-01T00:00:00.000","POINT (-73.860642 40.751091)","1022861","212949","40.751091","-73.860642"
"244995799","41","BRONX","2020-06-01T00:00:00.000","22:00:00",,"(null)","COMPLETED","(null)","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","175","SEXUAL ABUSE 3,2","RESIDENCE - APT. HOUSE","2022-05-13T00:00:00.000","POINT (-73.8960011932583 40.8162058439227)","1013037","236657","40.8162058439227","-73.8960011932583"
"241005821","103","QUEENS","2022-01-01T00:00:00.000","00:00:00","2022-01-31T00:00:00.000","23:59:00","COMPLETED","(null)","N.Y. POLICE DEPT","116","FELONY","INSIDE","SEX CRIMES","(null)","164","SODOMY 3","RESIDENCE - APT. HOUSE","2022-02-21T00:00:00.000","POINT (-73.7927267255908 40.7072398161698)","1041717","197008","40.7072398161698","-73.7927267255908"
"238592784","40","BRONX","2022-01-01T00:00:00.000","08:55:00","2022-01-01T00:00:00.000","09:30:00","COMPLETED","(null)","N.Y. POLICE DEPT","578","VIOLATION","INSIDE","HARRASSMENT 2","(null)","637","HARASSMENT,SUBD 1,CIVILIAN","RESIDENCE - APT. HOUSE","2022-01-01T00:00:00.000","POINT (-73.918426 40.819024)","1006828","237680","40.819024","-73.918426"
"244951723","115","QUEENS","2021-12-18T00:00:00.000","00:01:00","2021-12-20T00:00:00.000","23:59:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","425","LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION","RESIDENCE - APT. HOUSE","2022-05-12T00:00:00.000","POINT (-73.865313 40.750015)","1021567","212556","40.750015","-73.865313"
"238573431","110","QUEENS","2021-12-11T00:00:00.000","00:01:00","2021-12-14T00:00:00.000","23:59:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","425","LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION","RESIDENCE-HOUSE","2022-01-03T00:00:00.000","POINT (-73.858823 40.741637)","1023371","209506","40.741637","-73.858823"
"239306036","47","BRONX","2021-12-30T00:00:00.000","16:00:00","2022-01-18T00:00:00.000","13:20:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","(null)","GRAND LARCENY","(null)","421","LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","STREET","2022-01-18T00:00:00.000","POINT (-73.86355749 40.8953759)","1021972","265517","40.8953759","-73.86355749"
"241248231","73","BROOKLYN","2021-05-23T00:00:00.000","05:00:00","2021-05-23T00:00:00.000","05:10:00","COMPLETED","(null)","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","338","LARCENY,PETIT FROM BUILDING,UN","COMMERCIAL BUILDING","2022-02-25T00:00:00.000","POINT (-73.908141 40.675784)","1009729","185496","40.675784","-73.908141"
"239463756","109","QUEENS","2021-11-16T00:00:00.000","12:00:00","2021-11-16T00:00:00.000","16:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","104","FELONY","INSIDE","RAPE","(null)","157","RAPE 1","RESIDENCE - APT. HOUSE","2022-01-20T00:00:00.000","POINT (-73.8274480018593 40.7623158004241)","1032051","217053","40.7623158004241","-73.8274480018593"
"238921704","6","MANHATTAN","2021-12-07T00:00:00.000","15:15:00","2021-12-07T00:00:00.000","15:30:00","COMPLETED","(null)","N.Y. POLICE DEPT","578","VIOLATION","FRONT OF","HARRASSMENT 2","(null)","637","HARASSMENT,SUBD 1,CIVILIAN","STREET","2022-01-10T00:00:00.000","POINT (-74.006074 40.729405)","982566","205018","40.729405","-74.006074"
"243609973","49","BRONX","2022-01-02T00:00:00.000","15:52:00","2022-01-02T00:00:00.000","15:53:00","COMPLETED","(null)","N.Y. POLICE DEPT","351","MISDEMEANOR","FRONT OF","CRIMINAL MISCHIEF & RELATED OF","(null)","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","RESIDENCE-HOUSE","2022-04-13T00:00:00.000","POINT (-73.849194 40.861941)","1025964","253341","40.861941","-73.849194"
"238586943","114","QUEENS","2021-12-31T00:00:00.000","20:00:00","2022-01-01T00:00:00.000","05:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","121","FELONY","FRONT OF","CRIMINAL MISCHIEF & RELATED OF","(null)","267","MISCHIEF, CRIMINAL 3 & 2, OF M","STREET","2022-01-01T00:00:00.000","POINT (-73.920034 40.764485)","1006401","217809","40.764485","-73.920034"
"238749036","105","QUEENS","2022-01-01T00:00:00.000","00:33:00","2022-01-01T00:00:00.000","00:45:00","COMPLETED","(null)","N.Y. POLICE DEPT","351","MISDEMEANOR","INSIDE","CRIMINAL MISCHIEF & RELATED OF","(null)","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","RESIDENCE-HOUSE","2022-01-06T00:00:00.000","POINT (-73.730274 40.716279)","1059021","200351","40.716279","-73.730274"
"239038124","42","BRONX","2021-12-14T00:00:00.000","11:00:00","2022-01-11T00:00:00.000","16:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","107","FELONY","INSIDE","BURGLARY","(null)","224","BURGLARY,RESIDENCE,UNKNOWN TIM","RESIDENCE - APT. HOUSE","2022-01-12T00:00:00.000","POINT (-73.903971 40.831421)","1010824","242200","40.831421","-73.903971"
"238573414","75","BROOKLYN","2019-03-09T00:00:00.000","00:01:00","2021-12-15T00:00:00.000","23:59:00","COMPLETED","(null)","N.Y. HOUSING POLICE","126","FELONY","FRONT OF","MISCELLANEOUS PENAL LAW","(null)","293","CONSPIRACY 2, 1","RESIDENCE - PUBLIC HOUSING","2022-01-03T00:00:00.000","POINT (-73.890766 40.672649)","1014550","184359","40.672649","-73.890766"
"238519154","105","QUEENS","2021-12-31T00:00:00.000","18:40:00","2022-01-01T00:00:00.000","14:30:00","ATTEMPTED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","422","LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)","FOOD SUPERMARKET","2022-01-01T00:00:00.000","POINT (-73.7423 40.69582)","1055709","192887","40.69582","-73.7423"
"244370547","103","QUEENS","2021-10-01T00:00:00.000","00:01:00","2021-10-31T00:00:00.000","23:59:00","COMPLETED","(null)","N.Y. POLICE DEPT","233","MISDEMEANOR","FRONT OF","SEX CRIMES","(null)","170","SEXUAL MISCONDUCT,INTERCOURSE","OTHER","2022-04-29T00:00:00.000","POINT (-73.7927267255908 40.7072398161698)","1041717","197008","40.7072398161698","-73.7927267255908"
"238605392","73","BROOKLYN","2022-01-02T00:00:00.000","07:00:00","2022-01-02T00:00:00.000","07:30:00","COMPLETED","(null)","N.Y. HOUSING POLICE","361","MISDEMEANOR","(null)","OFF. AGNST PUB ORD SENSBLTY &","(null)","639","AGGRAVATED HARASSMENT 2","RESIDENCE - PUBLIC HOUSING","2022-01-02T00:00:00.000","POINT (-73.917928 40.675914)","1007015","185540","40.675914","-73.917928"
"238875319","112","QUEENS","2022-01-02T00:00:00.000","02:00:00","2022-01-04T00:00:00.000","19:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","341","MISDEMEANOR","(null)","PETIT LARCENY","(null)","321","LARCENY,PETIT FROM AUTO","STREET","2022-01-09T00:00:00.000","POINT (-73.83439641 40.71549217)","1030158","199993","40.71549217","-73.83439641"
"242991646","40","BRONX","2017-04-02T00:00:00.000","08:00:00","2017-04-02T00:00:00.000","20:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","233","MISDEMEANOR","(null)","SEX CRIMES","(null)","175","SEXUAL ABUSE 3,2","OTHER","2022-04-02T00:00:00.000","POINT (-73.924942325642 40.8103518634571)","1005028","234516","40.8103518634571","-73.924942325642"
"238643127","70","BROOKLYN","2022-01-02T00:00:00.000","15:41:00","2022-01-02T00:00:00.000","16:41:00","COMPLETED","(null)","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","333","LARCENY,PETIT FROM STORE-SHOPL","VARIETY STORE","2022-01-03T00:00:00.000","POINT (-73.945995 40.63125)","999239","169262","40.63125","-73.945995"
"241458151","109","QUEENS","2021-11-25T00:00:00.000","08:55:00","2021-12-05T00:00:00.000","08:55:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","428","LARCENY,GRAND BY BANK ACCT COMPROMISE-UNAUTHORIZED PURCHASE","RESIDENCE-HOUSE","2022-03-02T00:00:00.000","POINT (-73.831069 40.752808)","1031054","213590","40.752808","-73.831069"
"243133757","28","MANHATTAN","2021-12-17T00:00:00.000","07:15:00",,"(null)","COMPLETED","(null)","N.Y. TRANSIT POLICE","121","FELONY","(null)","CRIMINAL MISCHIEF & RELATED OF","(null)","273","TAMPERING 1,CRIMINAL","TRANSIT - NYC SUBWAY","2022-04-05T00:00:00.000","POINT (-73.9524740603515 40.8084177460021)","997407","233806","40.8084177460021","-73.9524740603515"
"238541707","32","MANHATTAN","2022-01-02T00:00:00.000","11:05:00","2022-01-02T00:00:00.000","11:30:00","COMPLETED","(null)","N.Y. POLICE DEPT","578","VIOLATION","INSIDE","HARRASSMENT 2","(null)","638","HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","2022-01-02T00:00:00.000","POINT (-73.942472 40.809014)","1000175","234027","40.809014","-73.942472"
"241030248","122","STATEN ISLAND","2021-11-18T00:00:00.000","00:01:00","2022-02-12T00:00:00.000","23:59:00","COMPLETED","(null)","N.Y. POLICE DEPT","340","MISDEMEANOR","INSIDE","FRAUDS","(null)","718","FRAUD,UNCLASSIFIED-MISDEMEANOR","RESIDENCE-HOUSE","2022-02-22T00:00:00.000","POINT (-74.160101 40.556677)","939761","142129","40.556677","-74.160101"
"239154675","24","MANHATTAN","2021-12-21T00:00:00.000","08:00:00","2022-01-07T00:00:00.000","08:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","434","LARCENY,GRAND BY OPEN BANK ACCT","RESIDENCE - APT. HOUSE","2022-01-14T00:00:00.000","POINT (-73.959307 40.799035)","995516","230389","40.799035","-73.959307"
"240959468","77","BROOKLYN","2021-12-23T00:00:00.000","02:00:00","2021-12-23T00:00:00.000","03:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","116","FELONY","(null)","SEX CRIMES","(null)","596","OBSCENE MATERIAL - UNDER 17 YE","HOTEL/MOTEL","2022-02-19T00:00:00.000","POINT (-73.9305713255961 40.6744956865259)","1003509","185018","40.6744956865259","-73.9305713255961"
"240164899","110","QUEENS","2018-06-01T00:00:00.000","00:00:00","2018-08-12T00:00:00.000","23:59:00","COMPLETED","(null)","N.Y. POLICE DEPT","104","FELONY","INSIDE","RAPE","(null)","157","RAPE 1","RESIDENCE - APT. HOUSE","2022-01-28T00:00:00.000","POINT (-73.8740035373971 40.7434812638841)","1019164","210169","40.7434812638841","-73.8740035373971"
"240492075","66","BROOKLYN","2021-11-22T00:00:00.000","15:00:00","2021-11-26T00:00:00.000","16:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","112","FELONY","FRONT OF","THEFT-FRAUD","(null)","739","FRAUD,UNCLASSIFIED-FELONY","RESIDENCE - APT. HOUSE","2022-02-11T00:00:00.000","POINT (-73.973868 40.64211)","991502","173215","40.64211","-73.973868"
"238570514","106","QUEENS","2021-12-31T00:00:00.000","18:00:00","2021-12-31T00:00:00.000","18:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","351","MISDEMEANOR","(null)","CRIMINAL MISCHIEF & RELATED OF","(null)","254","MISCHIEF, CRIMINAL 4, OF MOTOR","STREET","2022-01-01T00:00:00.000","POINT (-73.82135604 40.68049878)","1033799","187251","40.68049878","-73.82135604"
"240354511","6","MANHATTAN","2021-02-08T00:00:00.000","13:35:00","2022-02-08T00:00:00.000","14:31:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","405","LARCENY,GRAND BY THEFT OF CREDIT CARD","STORE UNCLASSIFIED","2022-02-09T00:00:00.000","POINT (-74.002481 40.732031)","983562","205975","40.732031","-74.002481"
"245540667","78","BROOKLYN","2022-01-01T00:00:00.000","09:48:00",,"(null)","COMPLETED","(null)","N.Y. POLICE DEPT","341","MISDEMEANOR","(null)","PETIT LARCENY","(null)","353","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE","RESIDENCE - APT. HOUSE","2022-01-02T00:00:00.000","POINT (-73.971868 40.678766)","992052","186570","40.678766","-73.971868"
"238573389","34","MANHATTAN","2021-12-31T00:00:00.000","15:50:00","2021-12-31T00:00:00.000","16:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","344","MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","(null)","101","ASSAULT 3","ATM","2022-01-03T00:00:00.000","POINT (-73.925692 40.863077)","1004803","253728","40.863077","-73.925692"
"240399603","68","BROOKLYN","2021-12-24T00:00:00.000","00:01:00","2022-02-04T00:00:00.000","23:59:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","425","LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION","RESIDENCE-HOUSE","2022-02-10T00:00:00.000","POINT (-74.017741 40.622814)","979325","166184","40.622814","-74.017741"
"239294104","17","MANHATTAN","2021-12-11T00:00:00.000","06:00:00","2021-12-11T00:00:00.000","06:30:00","COMPLETED","(null)","N.Y. POLICE DEPT","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","SUTTON PLACE PARK","339","LARCENY,PETIT FROM OPEN AREAS,","PARK/PLAYGROUND","2022-01-18T00:00:00.000","POINT (-73.960914 40.757026)","995078","215084","40.757026","-73.960914"
"238544717","67","BROOKLYN","2022-01-01T00:00:00.000","05:10:00","2022-01-01T00:00:00.000","05:17:00","COMPLETED","(null)","N.Y. POLICE DEPT","121","FELONY","FRONT OF","CRIMINAL MISCHIEF & RELATED OF","(null)","269","MISCHIEF,CRIMINAL,    UNCL 2ND","RESIDENCE-HOUSE","2022-01-01T00:00:00.000","POINT (-73.938956 40.650449)","1001188","176258","40.650449","-73.938956"
"238526714","14","MANHATTAN","2022-01-02T00:00:00.000","00:02:00","2022-01-02T00:00:00.000","00:05:00","COMPLETED","(null)","N.Y. TRANSIT POLICE","351","MISDEMEANOR","(null)","CRIMINAL MISCHIEF & RELATED OF","(null)","258","CRIMINAL MISCHIEF 4TH, GRAFFIT","TRANSIT - NYC SUBWAY","2022-01-02T00:00:00.000","POINT (-73.98979219 40.75723226)","987078","215157","40.75723226","-73.98979219"
"239686126","19","MANHATTAN","2020-08-15T00:00:00.000","14:00:00","2021-12-15T00:00:00.000","15:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","412","LARCENY,GRAND FROM RESIDENCE, UNATTENDED","RESIDENCE - APT. HOUSE","2022-01-25T00:00:00.000","POINT (-73.960445 40.771401)","995206","220321","40.771401","-73.960445"
"238570335","52","BRONX","2022-01-02T00:00:00.000","17:15:00","2022-01-02T00:00:00.000","18:10:00","COMPLETED","(null)","N.Y. POLICE DEPT","578","VIOLATION","INSIDE","HARRASSMENT 2","(null)","638","HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","2022-01-02T00:00:00.000","POINT (-73.889433 40.868148)","1014830","255586","40.868148","-73.889433"
"243224541","71","BROOKLYN","2021-12-17T00:00:00.000","15:00:00","2022-04-07T00:00:00.000","04:52:00","COMPLETED","(null)","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","313","LARCENY,PETIT BY FALSE PROMISE","RESIDENCE - APT. HOUSE","2022-04-07T00:00:00.000","POINT (-73.940965 40.657688)","1000629","178895","40.657688","-73.940965"
"239883269","70","BROOKLYN","2022-01-01T00:00:00.000","12:00:00","2022-01-30T00:00:00.000","00:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","170","SEXUAL MISCONDUCT,INTERCOURSE","RESIDENCE - APT. HOUSE","2022-01-30T00:00:00.000","POINT (-73.9737053160275 40.6305998504358)","991549","169019","40.6305998504358","-73.9737053160275"
"245549724","50","BRONX","2021-03-11T00:00:00.000","00:00:00","2022-05-24T00:00:00.000","09:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","112","FELONY","INSIDE","THEFT-FRAUD","(null)","739","FRAUD,UNCLASSIFIED-FELONY","PUBLIC BUILDING","2022-05-24T00:00:00.000","POINT (-73.90332 40.883111)","1010983","261033","40.883111","-73.90332"
"245303404","90","BROOKLYN","2021-12-04T00:00:00.000","12:00:00","2021-12-04T00:00:00.000","12:55:00","COMPLETED","(null)","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","301","LARCENY,PETIT BY ACQUIRING LOS","STREET","2022-05-19T00:00:00.000","POINT (-73.957581 40.709953)","996010","197934","40.709953","-73.957581"
"239325857","67","BROOKLYN","2022-01-02T00:00:00.000","12:34:00",,"(null)","COMPLETED","(null)","N.Y. POLICE DEPT","341","MISDEMEANOR","(null)","PETIT LARCENY","(null)","353","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE","RESIDENCE - PUBLIC HOUSING","2022-01-09T00:00:00.000","POINT (-73.923572 40.658877)","1005454","179332","40.658877","-73.923572"
"241893524","25","MANHATTAN","2021-03-10T00:00:00.000","15:00:00","2022-03-10T00:00:00.000","15:03:00","COMPLETED","(null)","N.Y. POLICE DEPT","235","MISDEMEANOR","FRONT OF","DANGEROUS DRUGS","(null)","511","CONTROLLED SUBSTANCE, POSSESSI","STREET","2022-03-10T00:00:00.000","POINT (-73.936127 40.804708)","1001932","232460","40.804708","-73.936127"
"240701046","115","QUEENS","2021-11-24T00:00:00.000","22:00:00","2021-11-24T00:00:00.000","22:30:00","COMPLETED","(null)","N.Y. POLICE DEPT","341","MISDEMEANOR","(null)","PETIT LARCENY","(null)","349","LARCENY,PETIT OF LICENSE PLATE","STREET","2022-02-16T00:00:00.000","POINT (-73.8759315341335 40.7565675846374)","1018623","214936","40.7565675846374","-73.8759315341335"
"241071679","70","BROOKLYN","2021-11-28T00:00:00.000","19:00:00","2021-12-06T00:00:00.000","18:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","107","FELONY","INSIDE","BURGLARY","(null)","214","BURGLARY,COMMERCIAL,UNKNOWN TI","COMMERCIAL BUILDING","2022-02-22T00:00:00.000","POINT (-73.96585 40.628349)","993729","168202","40.628349","-73.96585"
"239429152","19","MANHATTAN","2021-12-15T00:00:00.000","13:00:00","2022-01-12T00:00:00.000","13:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","MAILBOX INSIDE","2022-01-20T00:00:00.000","POINT (-73.950667 40.769771)","997914","219728","40.769771","-73.950667"
"246927899","43","BRONX","2000-06-20T00:00:00.000","20:00:00","2022-06-20T00:00:00.000","20:35:00","COMPLETED","(null)","N.Y. POLICE DEPT","121","FELONY","INSIDE","CRIMINAL MISCHIEF & RELATED OF","(null)","269","MISCHIEF,CRIMINAL,    UNCL 2ND","STREET","2022-06-20T00:00:00.000","POINT (-73.868666 40.816403)","1020602","236742","40.816403","-73.868666"
"238728671","34","MANHATTAN","2021-12-29T00:00:00.000","15:00:00","2021-12-29T00:00:00.000","15:10:00","COMPLETED","(null)","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","352","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","RESIDENCE - APT. HOUSE","2022-01-04T00:00:00.000","POINT (-73.929013 40.862463)","1003885","253504","40.862463","-73.929013"
"240050187","61","BROOKLYN","2021-12-28T00:00:00.000","18:30:00","2021-12-28T00:00:00.000","18:34:00","COMPLETED","(null)","N.Y. POLICE DEPT","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","(null)","353","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE","MAILBOX OUTSIDE","2022-02-03T00:00:00.000","POINT (-73.941989 40.606343)","1000357","160188","40.606343","-73.941989"
"244209243","48","BRONX","2021-01-01T00:00:00.000","12:00:00","2021-01-01T00:00:00.000","12:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","175","SEXUAL ABUSE 3,2","RESIDENCE - APT. HOUSE","2022-04-26T00:00:00.000","POINT (-73.9006054489734 40.8441566000203)","1011751","246839","40.8441566000203","-73.9006054489734"
"242869658","30","MANHATTAN","2021-05-13T00:00:00.000","12:00:00","2021-05-13T00:00:00.000","23:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","104","FELONY","INSIDE","RAPE","(null)","153","RAPE 3","RESIDENCE - APT. HOUSE","2022-03-28T00:00:00.000","POINT (-73.9438488369889 40.8286232400477)","999790","241169","40.8286232400477","-73.9438488369889"
"238875270","41","BRONX","2022-01-01T00:00:00.000","14:05:00","2022-01-01T00:00:00.000","14:19:00","COMPLETED","(null)","N.Y. POLICE DEPT","578","VIOLATION","FRONT OF","HARRASSMENT 2","(null)","638","HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","2022-01-01T00:00:00.000","POINT (-73.898938 40.821404)","1012221","238552","40.821404","-73.898938"
"239758241","114","QUEENS","2021-12-25T00:00:00.000","15:00:00","2022-01-23T00:00:00.000","11:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","578","VIOLATION","INSIDE","HARRASSMENT 2","(null)","638","HARASSMENT,SUBD 3,4,5","RESIDENCE-HOUSE","2022-01-25T00:00:00.000","POINT (-73.912284 40.760419)","1008550","216330","40.760419","-73.912284"
"238555653","60","BROOKLYN","2021-01-01T00:00:00.000","22:00:00","2022-01-01T00:00:00.000","23:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","578","VIOLATION","INSIDE","HARRASSMENT 2","(null)","638","HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","2022-01-02T00:00:00.000","POINT (-73.971062 40.584961)","992287","152394","40.584961","-73.971062"
"241115817","114","QUEENS","2021-11-22T00:00:00.000","22:16:00","2022-02-22T00:00:00.000","22:28:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","REAR OF","GRAND LARCENY","(null)","407","LARCENY,GRAND BY DISHONEST EMP","PARKING LOT/GARAGE (PRIVATE)","2022-02-23T00:00:00.000","POINT (-73.901564 40.779777)","1011511","223385","40.779777","-73.901564"
"238549600","9","MANHATTAN","2021-12-30T00:00:00.000","21:00:00","2021-12-30T00:00:00.000","21:30:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","412","LARCENY,GRAND FROM RESIDENCE, UNATTENDED","RESIDENCE - APT. HOUSE","2022-01-02T00:00:00.000","POINT (-73.980487 40.720761)","989659","201869","40.720761","-73.980487"
"243633902","19","MANHATTAN","2020-04-13T00:00:00.000","14:15:00",,"14:19:00","COMPLETED","(null)","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","333","LARCENY,PETIT FROM STORE-SHOPL","CLOTHING/BOUTIQUE","2022-04-13T00:00:00.000","POINT (-73.963319 40.774686)","994409","221517","40.774686","-73.963319"
