"day","borough","swimming_pool","program_type","male_registration","female_registration","total_registration","male_attendance","female_attendance","total_attendance"
"2019-07-31T00:00:00.000","Brooklyn","McCarren","Night Owl","5","3","8","22","18","40"
"2019-07-31T00:00:00.000","Manhattan","Tony Dapolito","Night Owl","0","1","1","4","3","7"
"2019-07-31T00:00:00.000","Manhattan","Marcus Garvey","Night Owl","1","0","1","3","2","5"
"2019-07-31T00:00:00.000","Manhattan","Asser Levy","Night Owl","1","0","1","13","19","32"
"2019-07-31T00:00:00.000","Manhattan","Lasker","Night Owl","3","2","5","13","11","24"
"2019-07-31T00:00:00.000","Manhattan","John Jay","Night Owl","7","3","10","15","12","27"
"2019-07-31T00:00:00.000","Manhattan","Hamilton Fish","Night Owl","2","0","2","24","13","37"
"2019-07-30T00:00:00.000","Staten Island","Lyons","Night Owl","0","2","2","10","19","29"
"2019-07-30T00:00:00.000","Queens","Astoria","Night Owl","7","21","28","46","59","105"
"2019-07-30T00:00:00.000","Bronx","Crotona","Night Owl","1","0","1","1","1","2"
"2019-07-30T00:00:00.000","Bronx","Van Cortlandt","Night Owl","2","3","5","15","21","36"
"2019-07-30T00:00:00.000","Brooklyn","Sunset","Night Owl","4","6","10","29","41","70"
"2019-07-30T00:00:00.000","Brooklyn","Red Hook","Night Owl","7","13","20","38","49","87"
"2019-07-30T00:00:00.000","Brooklyn","McCarren","Night Owl","11","26","37","66","86","152"
"2019-07-30T00:00:00.000","Manhattan","Tony Dapolito","Night Owl","1","3","4","11","16","27"
"2019-07-30T00:00:00.000","Manhattan","Marcus Garvey","Night Owl","3","9","12","7","25","32"
"2019-07-30T00:00:00.000","Manhattan","Asser Levy","Night Owl","2","3","5","20","22","42"
"2019-07-30T00:00:00.000","Manhattan","Lasker","Night Owl","18","25","43","47","71","118"
"2019-07-30T00:00:00.000","Manhattan","John Jay","Night Owl","9","12","21","48","48","96"
"2019-07-30T00:00:00.000","Manhattan","Hamilton Fish","Night Owl","6","5","11","46","29","75"
"2019-07-29T00:00:00.000","Staten Island","Lyons","Night Owl","3","1","4","13","15","28"
"2029-07-29T00:00:00.000","Queens","Astoria","Night Owl","8","24","32","48","70","118"
"2019-07-29T00:00:00.000","Bronx","Crotona","Night Owl","0","0","0","3","1","4"
"2019-07-29T00:00:00.000","Bronx","Van Cortlandt","Night Owl","7","9","16","12","25","37"
"2019-07-29T00:00:00.000","Brooklyn","Sunset","Night Owl","13","10","23","40","41","81"
"2019-07-29T00:00:00.000","Brooklyn","Red Hook","Night Owl","7","8","15","27","28","55"
"2019-07-29T00:00:00.000","Brooklyn","McCarren","Night Owl","25","33","58","84","84","168"
"2019-07-29T00:00:00.000","Manhattan","Tony Dapolito","Night Owl","3","6","9","17","19","36"
"2019-07-29T00:00:00.000","Manhattan","Marcus Garvey","Night Owl","2","5","7","11","20","31"
"2019-07-29T00:00:00.000","Manhattan","Asser Levy","Night Owl","3","2","5","20","21","41"
"2019-07-29T00:00:00.000","Manhattan","Lasker","Night Owl","20","25","45","58","59","117"
"2019-07-29T00:00:00.000","Manhattan","John Jay","Night Owl","9","12","21","50","54","104"
"2019-07-29T00:00:00.000","Manhattan","Hamilton Fish","Night Owl","10","10","20","51","35","86"
"2019-07-26T00:00:00.000","Staten Island","Lyons","Night Owl","0","0","0","8","9","17"
"2019-07-26T00:00:00.000","Queens","Astoria","Night Owl","13","14","27","38","38","76"
"2019-07-26T00:00:00.000","Bronx","Crotona","Night Owl","2","0","2","4","1","5"
"2019-07-26T00:00:00.000","Bronx","Van Cortlandt","Night Owl","2","4","6","7","16","23"
"2019-07-26T00:00:00.000","Brooklyn","Sunset","Night Owl","2","8","10","25","26","51"
"2019-07-26T00:00:00.000","Brooklyn","Red Hook","Night Owl","5","8","13","23","23","46"
"2019-07-26T00:00:00.000","Brooklyn","McCarren","Night Owl","13","13","26","52","45","97"
"2019-07-26T00:00:00.000","Manhattan","Tony Dapolito","Night Owl","0","2","2","10","9","19"
"2019-07-26T00:00:00.000","Manhattan","Marcus Garvey","Night Owl","2","0","2","9","16","25"
"2019-07-26T00:00:00.000","Manhattan","Asser Levy","Night Owl","1","4","5","19","17","36"
"2019-07-26T00:00:00.000","Manhattan","Lasker","Night Owl","4","13","17","34","39","73"
"2019-07-26T00:00:00.000","Manhattan","John Jay","Night Owl","4","11","15","28","28","56"
"2019-07-26T00:00:00.000","Manhattan","Hamilton Fish","Night Owl","8","9","17","47","41","88"
"2019-07-25T00:00:00.000","Staten Island","Lyons","Night Owl","2","3","5","10","14","24"
"2019-07-25T00:00:00.000","Queens","Astoria","Night Owl","16","14","30","45","60","105"
"2019-07-25T00:00:00.000","Bronx","Crotona","Night Owl","2","4","6","4","5","9"
"2019-07-25T00:00:00.000","Bronx","Van Cortlandt","Night Owl","4","4","8","15","19","34"
"2019-07-25T00:00:00.000","Brooklyn","Sunset","Night Owl","0","0","0","0","0","0"
"2019-07-25T00:00:00.000","Brooklyn","Red Hook","Night Owl","6","7","13","22","18","40"
"2019-07-25T00:00:00.000","Brooklyn","McCarren","Night Owl","13","22","35","54","57","111"
"2019-07-25T00:00:00.000","Manhattan","Tony Dapolito","Night Owl","1","4","5","7","17","24"
"2019-07-25T00:00:00.000","Manhattan","Marcus Garvey","Night Owl","2","3","5","11","13","24"
"2019-07-25T00:00:00.000","Manhattan","Asser Levy","Night Owl","3","8","11","19","19","38"
"2019-07-25T00:00:00.000","Manhattan","Lasker","Night Owl","9","7","16","38","35","73"
"2019-07-25T00:00:00.000","Manhattan","John Jay","Night Owl","9","16","25","31","42","73"
"2019-07-25T00:00:00.000","Manhattan","Hamilton Fish","Night Owl","9","7","16","51","37","88"
"2019-07-24T00:00:00.000","Staten Island","Lyons","Night Owl","0","2","2","8","10","18"
"2019-07-24T00:00:00.000","Queens","Astoria","Night Owl","16","18","34","46","54","100"
"2019-07-24T00:00:00.000","Bronx","Crotona","Night Owl","0","0","0","2","0","2"
"2019-07-24T00:00:00.000","Bronx","Van Cortlandt","Night Owl","3","1","4","15","15","30"
"2019-07-24T00:00:00.000","Brooklyn","Sunset","Night Owl","5","6","11","28","34","62"
"2019-07-24T00:00:00.000","Brooklyn","Red Hook","Night Owl","6","10","16","21","27","48"
"2019-07-24T00:00:00.000","Brooklyn","McCarren","Night Owl","14","16","30","70","78","148"
"2019-07-24T00:00:00.000","Manhattan","Tony Dapolito","Night Owl","1","2","3","8","11","19"
"2019-07-24T00:00:00.000","Manhattan","Marcus Garvey","Night Owl","0","3","3","8","18","26"
"2019-07-24T00:00:00.000","Manhattan","Asser Levy","Night Owl","3","21","24","18","39","57"
"2019-07-24T00:00:00.000","Manhattan","Lasker","Night Owl","8","17","25","29","43","72"
"2019-07-24T00:00:00.000","Manhattan","John Jay","Night Owl","10","15","25","34","45","79"
"2019-07-24T00:00:00.000","Manhattan","Hamilton Fish","Night Owl","13","17","30","59","42","101"
"2019-07-23T00:00:00.000","Staten Island","Lyons","Night Owl","0","0","0","5","6","11"
"2019-07-23T00:00:00.000","Queens","Astoria","Night Owl","6","5","11","22","18","40"
"2019-07-23T00:00:00.000","Bronx","Crotona","Night Owl","0","0","0","4","1","5"
"2019-07-23T00:00:00.000","Bronx","Van Cortlandt","Night Owl","2","3","5","7","12","19"
"2019-07-23T00:00:00.000","Brooklyn","Red Hook","Night Owl","4","3","7","21","18","39"
"2019-07-23T00:00:00.000","Brooklyn","Red Hook","Night Owl","0","1","1","10","16","26"
"2019-07-23T00:00:00.000","Brooklyn","McCarren","Night Owl","8","5","13","36","20","56"
"2019-07-23T00:00:00.000","Manhattan","Tony Dapolito","Night Owl","2","0","2","9","8","17"
"2019-07-23T00:00:00.000","Manhattan","Marcus Garvey","Night Owl","1","2","3","8","4","12"
"2019-07-23T00:00:00.000","Manhattan","Asser Levy","Night Owl","1","1","2","8","4","12"
"2019-07-23T00:00:00.000","Manhattan","Lasker","Night Owl","2","2","4","18","15","33"
"2019-07-23T00:00:00.000","Manhattan","John Jay","Night Owl","12","14","26","28","17","45"
"2019-07-23T00:00:00.000","Manhattan","Hamilton Fish","Night Owl","6","3","9","38","17","55"
"2019-07-22T00:00:00.000","Staten Island","Lyons","Night Owl","0","0","0","0","0","0"
"2019-07-22T00:00:00.000","Queens","Astoria","Night Owl","0","1","1","0","0","0"
"2019-07-22T00:00:00.000","Bronx","Crotona","Night Owl","0","0","0","0","0","0"
"2019-07-22T00:00:00.000","Bronx","Van Cortlandt","Night Owl","0","0","0","0","0","0"
"2019-07-22T00:00:00.000","Brooklyn","Sunset","Night Owl","0","0","0","0","0","0"
"2019-07-22T00:00:00.000","Brooklyn","McCarren","Night Owl","0","0","0","0","0","0"
"2019-07-22T00:00:00.000","Brooklyn","McCarren","Night Owl","0","0","0","0","0","0"
"2019-07-22T00:00:00.000","Manhattan","Tony Dapolito","Night Owl","0","0","0","0","0","0"
"2019-07-22T00:00:00.000","Manhattan","Asser Levy","Night Owl","0","0","0","0","0","0"
"2019-07-22T00:00:00.000","Manhattan","Marcus Garvey","Night Owl","0","0","0","0","0","0"
"2019-07-22T00:00:00.000","Manhattan","Asser Levy","Night Owl","0","0","0","0","0","0"
"2019-07-22T00:00:00.000","Manhattan","Lasker","Night Owl","0","0","0","0","0","0"
"2019-07-22T00:00:00.000","Manhattan","Lasker","Night Owl","0","0","0","0","0","0"
"2019-07-22T00:00:00.000","Manhattan","John Jay","Night Owl","0","0","0","0","0","0"
"2019-07-22T00:00:00.000","Manhattan","Hamilton Fish","Night Owl","0","0","0","0","0","0"
"2019-07-19T00:00:00.000","Staten Island","Lyons","Night Owl","0","0","0","0","0","0"
"2019-07-19T00:00:00.000","Queens","Astoria","Night Owl","1","3","4","0","0","0"
"2019-07-19T00:00:00.000","Bronx","Crotona","Night Owl","0","1","1","0",,"0"
"2019-07-19T00:00:00.000","Bronx","Van Cortlandt","Night Owl","0","0","0","0","0","0"
"2019-07-19T00:00:00.000","Brooklyn","Sunset","Night Owl","0","0","0","0","0","0"
"2019-07-19T00:00:00.000","Brooklyn","Red Hook","Night Owl","0","0","0","0","0","0"
"2019-07-19T00:00:00.000","Brooklyn","McCarren","Night Owl","0","0","0","0","0","0"
"2019-07-19T00:00:00.000","Manhattan","Tony Dapolito","Night Owl","0","0","0","0","0","0"
"2019-07-19T00:00:00.000","Manhattan","Marcus Garvey","Night Owl","0","0","0","0","0","0"
"2019-07-19T00:00:00.000","Manhattan","Asser Levy","Night Owl","0","0","0","0","0","0"
"2019-07-19T00:00:00.000","Manhattan","Lasker","Night Owl","0","0","0","0","0","0"
"2019-07-19T00:00:00.000","Manhattan","John Jay","Night Owl","0","0","0","0","0","0"
"2019-07-19T00:00:00.000","Manhattan","Hamilton Fish","Night Owl","0","0","0","0","0","0"
"2019-07-18T00:00:00.000","Staten Island","Lyons","Night Owl","0","1","1","4","2","6"
"2819-07-18T00:00:00.000","Queens","Astoria","Night Owl","4","2","6","23","11","34"
"2019-07-18T00:00:00.000","Bronx","Crotona","Night Owl","0","0","0","2","0","2"
"2019-07-18T00:00:00.000","Bronx","Van Cortlandt","Night Owl","0","2","2","6","17","23"
"2019-07-18T00:00:00.000","Brooklyn","Sunset","Night Owl","3","3","6","13","25","38"
"2019-07-18T00:00:00.000","Brooklyn","Red Hook","Night Owl","0","1","1","5","6","11"
"2019-07-18T00:00:00.000","Brooklyn","McCarren","Night Owl","6","4","10","32","28","60"
"2019-07-18T00:00:00.000","Manhattan","Tony Dapolito","Night Owl","1","28","29","6",,"6"
"2019-07-18T00:00:00.000","Manhattan","Marcus Garvey","Night Owl","0","0","0","6","7","13"
"2019-07-18T00:00:00.000","Manhattan","Asser Levy","Night Owl","3","3","6","16","12","28"
"2019-07-18T00:00:00.000","Manhattan","Lasker","Night Owl","5","1","6","22","15","37"
"2019-07-18T00:00:00.000","Manhattan","John Jay","Night Owl","5","7","12","17","16","33"
"2019-07-18T00:00:00.000","Manhattan","Hamilton Fish","Night Owl","4","2","6","22","15","37"
"2019-07-17T00:00:00.000","Staten Island","Lyons","Night Owl","0","7","7","6","19","25"
"2019-07-17T00:00:00.000","Queens","Astoria","Night Owl","0","0","0","0","0","0"
"2019-07-17T00:00:00.000","Bronx","Crotona","Night Owl","0","7","7","5","18","23"
"2019-07-17T00:00:00.000","Bronx","Van Cortlandt","Night Owl","2","2","4","6","11","17"
"2019-07-17T00:00:00.000","Brooklyn","Sunset","Night Owl","2","11","13","23","24","47"
"2019-07-17T00:00:00.000","Brooklyn","Red Hook","Night Owl","3","4","7","16","16","32"
"2019-07-17T00:00:00.000","Brooklyn","McCarren","Night Owl","10","17","27","44","51","95"
"2019-07-17T00:00:00.000","Manhattan","Tony Dapolito","Night Owl","2","6","8","10","13","23"
"2019-07-17T00:00:00.000","Manhattan","Marcus Garvey","Night Owl","6","6","12","8","13","21"
"2019-07-17T00:00:00.000","Manhattan","Asser Levy","Night Owl","9","2","11","20","16","36"
"2019-07-17T00:00:00.000","Manhattan","Lasker","Night Owl","5","10","15","27","25","52"
"2019-07-17T00:00:00.000","Manhattan","John Jay","Early Bird","8","16","24","35","42","77"
"2019-07-17T00:00:00.000","Manhattan","Hamilton Fish","Night Owl","15","12","27","41","45","86"
"2019-07-16T00:00:00.000","Staten Island","Lyons","Night Owl","0","0","0","0","0","0"
"2019-07-16T00:00:00.000","Queens","Astoria","Night Owl","13","15","28","13","15","28"
"2019-07-16T00:00:00.000","Bronx","Crotona","Night Owl","2","2","4","6","5","11"
"2019-07-16T00:00:00.000","Bronx","Van Cortlandt","Night Owl","5","8","13","10","30","40"
"2019-07-16T00:00:00.000","Brooklyn","Sunset","Night Owl","14","20","34","46","48","94"
"2019-07-16T00:00:00.000","Brooklyn","Red Hook","Night Owl","13","15","28","30","29","59"
"2019-07-16T00:00:00.000","Brooklyn","McCarren","Night Owl","32","53","85","98","106","204"
"2019-07-16T00:00:00.000","Manhattan","Tony Dapolito","Night Owl","3","4","7","13","14","27"
"2019-07-16T00:00:00.000","Manhattan","Marcus Garvey","Night Owl","5","9","14","13","26","39"
"2019-07-16T00:00:00.000","Manhattan","Asser Levy","Night Owl","10","9","19","31","24","55"
"2019-07-16T00:00:00.000","Manhattan","Lasker","Night Owl","6","22","28","22","66","88"
"2019-07-16T00:00:00.000","Manhattan","John Jay","Night Owl","19","34","53","51","77","128"
"2019-07-16T00:00:00.000","Manhattan","Hamilton Fish","Night Owl","18","24","42","53","58","111"
"2019-07-15T00:00:00.000","Staten Island","Lyons","Night Owl","4","4","8","15","15","30"
"2019-07-15T00:00:00.000","Queens","Astoria","Night Owl","26","37","63","74","82","156"
"2019-07-15T00:00:00.000","Bronx","Crotona","Night Owl","0","0","0","3","1","4"
"2019-07-15T00:00:00.000","Bronx","Van Cortlandt","Night Owl","4","3","7","14","9","23"
"2019-07-15T00:00:00.000","Brooklyn","Sunset","Night Owl","13","24","37","36","49","85"
"2019-07-15T00:00:00.000","Brooklyn","Red Hook","Night Owl","10","15","25","34","37","71"
"2019-07-15T00:00:00.000","Brooklyn","McCarren","Night Owl","43","53","96","98","116","214"
"2019-07-15T00:00:00.000","Manhattan","Tony Dapolito","Night Owl","13","8","21","23","20","43"
"2019-07-15T00:00:00.000","Manhattan","Marcus Garvey","Night Owl","4","9","13","13","20","33"
"2019-07-15T00:00:00.000","Manhattan","Asser Levy","Night Owl","5","5","10","24","21","45"
"2019-07-15T00:00:00.000","Manhattan","Lasker","Night Owl","17","28","45","42","48","90"
"2019-07-15T00:00:00.000","Manhattan","John Jay","Night Owl","24","34","58","38","51","89"
"2019-07-15T00:00:00.000","Manhattan","Hamilton Fish","Night Owl","33","36","69","58","79","137"
"2019-07-15T00:00:00.000","Manhattan","Hamilton Fish","Night Owl","33","36","69","21","58","79"
"2019-07-12T00:00:00.000","Staten Island","Lyons","Night Owl","6","5","11","13","21","34"
"2019-07-12T00:00:00.000","Queens","Astoria","Night Owl","14","25","39","55","79","134"
"2019-07-12T00:00:00.000","Bronx","Crotona","Night Owl","0","0","0","2","1","3"
"2019-07-12T00:00:00.000","Bronx","Van Cortlandt","Night Owl","6","6","12","18","16","34"
"2019-07-12T00:00:00.000","Brooklyn","Sunset","Night Owl","3","9","12","26","30","56"
"2019-07-12T00:00:00.000","Brooklyn","Red Hook","Night Owl","9","11","20","24","35","59"
"2019-07-12T00:00:00.000","Brooklyn","McCarren","Night Owl","35","39","74","74","82","156"
"2019-07-11T00:00:00.000","Manhattan","Tony Dapolito","Night Owl","7","6","13","16","14","30"
"2019-07-11T00:00:00.000","Manhattan","Marcus Garvey","Night Owl","4","2","6","11","16","27"
"2019-07-11T00:00:00.000","Manhattan","Asser Levy","Night Owl","3","9","12","13","15","28"
"2019-07-11T00:00:00.000","Manhattan","Lasker","Night Owl","11","11","22","38","42","80"
"2019-07-12T00:00:00.000","Manhattan","John Jay","Night Owl","4","10","14","41","45","86"
"2019-07-12T00:00:00.000","Manhattan","Hamilton Fish","Night Owl","17","18","35","45","41","86"
"2019-07-11T00:00:00.000","Staten Island","Lyons","Night Owl","0","0","0","0","0","0"
"2019-07-11T00:00:00.000","Queens","Astoria","Night Owl","3","1","4","9","6","15"
"2019-07-11T00:00:00.000","Bronx","Crotona","Night Owl","0","0","0","0","0","0"
"2019-07-11T00:00:00.000","Bronx","Van Cortlandt","Night Owl","0","0","0","2","1","3"
"2019-07-11T00:00:00.000","Brooklyn","Sunset","Night Owl","1","0","1","9","1","10"
"2019-07-11T00:00:00.000","Brooklyn","Red Hook","Night Owl","2","2","4","7","4","11"
"2019-07-11T00:00:00.000","Brooklyn","McCarren","Night Owl","5","4","9","13","14","27"
"2019-07-11T00:00:00.000","Manhattan","Tony Dapolito","Night Owl","1","0","1","5","1","6"
"2019-07-11T00:00:00.000","Manhattan","Marcus Garvey","Night Owl","4","1","5","5","2","7"
"2019-07-11T00:00:00.000","Manhattan","Asser Levy","Night Owl","0","0","0","3","5","8"
"2019-07-11T00:00:00.000","Manhattan","Lasker","Night Owl","1","1","2","4","3","7"
"2019-07-11T00:00:00.000","Manhattan","John Jay","Night Owl","11","13","24","10","6","16"
"2019-07-11T00:00:00.000","Manhattan","Hamilton Fish","Night Owl","5","4","9","14","11","25"
"2019-07-10T00:00:00.000","Staten Island","Lyons","Night Owl","4","8","12","14","15","29"
"2019-07-10T00:00:00.000","Queens","Astoria","Night Owl","28","25","53","62","59","121"
"2019-07-10T00:00:00.000","Bronx","Crotona","Night Owl","1","3","4","5","5","10"
"2019-07-10T00:00:00.000","Bronx","Van Cortlandt","Night Owl","6","9","15","13","27","40"
"2019-07-10T00:00:00.000","Brooklyn","Sunset","Night Owl","6","17","23","25","41","66"
"2019-07-10T00:00:00.000","Brooklyn","Red Hook","Night Owl","16","16","32","24","25","49"
"2019-07-10T00:00:00.000","Brooklyn","McCarren","Night Owl","35","49","84","72","77","149"
"2019-07-10T00:00:00.000","Manhattan","Tony Dapolito","Night Owl","5","7","12","11","16","27"
"2019-07-10T00:00:00.000","Manhattan","Marcus Garvey","Night Owl","5","8","13","8","18","26"
"2019-07-10T00:00:00.000","Manhattan","Asser Levy","Night Owl","5","12","17","15","29","44"
"2019-07-10T00:00:00.000","Manhattan","Lasker","Night Owl","25","24","49","45","52","97"
"2019-07-10T00:00:00.000","Manhattan","John Jay","Night Owl","29","37","66","44","46","90"
"2019-07-10T00:00:00.000","Manhattan","Hamilton Fish","Night Owl","16","28","44","50","47","97"
"2019-07-09T00:00:00.000","Staten Island","Lyons","Night Owl","3","13","16","11","18","29"
"2019-07-09T00:00:00.000","Queens","Astoria","Night Owl","35","40","75","55","67","122"
"2019-07-09T00:00:00.000","Bronx","Crotona","Night Owl","4","14","18","4","14","18"
"2019-07-09T00:00:00.000","Brooklyn","Sunset","Night Owl","15","25","40","44","35","79"
"2019-07-09T00:00:00.000","Bronx","Van Cortlandt","Night Owl","10","21","31","15","33","48"
"2019-07-09T00:00:00.000","Brooklyn","Red Hook","Night Owl","28","33","61","36","40","76"
"2019-07-09T00:00:00.000","Brooklyn","McCarren","Early Bird","56","69","125","87","92","179"
"2019-07-09T00:00:00.000","Manhattan","Tony Dapolito","Night Owl","10","19","29","17","27","44"
"2019-07-09T00:00:00.000","Manhattan","Marcus Garvey","Night Owl","8","15","23","12","22","34"
"2019-07-09T00:00:00.000","Manhattan","Asser Levy","Night Owl","16","23","39","23","29","52"
"2019-07-09T00:00:00.000","Manhattan","Lasker","Night Owl","26","45","71","63","50","113"
"2019-07-09T00:00:00.000","Manhattan","John Jay","Night Owl","43","43","86","53","58","111"
"2019-07-09T00:00:00.000","Manhattan","Hamilton Fish","Night Owl","23","36","59","45","49","94"
"2019-07-08T00:00:00.000","Staten Island","Lyons","Night Owl","7","7","14","12","15","27"
"2019-07-08T00:00:00.000","Queens","Astoria","Night Owl","37","53","90","52","72","124"
"2019-07-08T00:00:00.000","Bronx","Crotona","Night Owl","2","1","3","3","6","9"
"2019-07-08T00:00:00.000","Bronx","Van Cortlandt","Night Owl","10","22","32","16","26","42"
"2019-07-08T00:00:00.000","Brooklyn","Sunset","Night Owl","28","43","71","37","51","88"
"2019-07-08T00:00:00.000","Brooklyn","Red Hook","Night Owl","10","21","31","20","27","47"
"2019-07-08T00:00:00.000","Brooklyn","McCarren","Night Owl","57","57","114","72","76","148"
"2019-07-08T00:00:00.000","Manhattan","Tony Dapolito","Night Owl","10","8","18","13","12","25"
"2019-07-08T00:00:00.000","Manhattan","Marcus Garvey","Night Owl","8","14","22","10","19","29"
"2019-07-08T00:00:00.000","Manhattan","Asser Levy","Night Owl","11","10","21","15","19","34"
"2019-07-08T00:00:00.000","Manhattan","Lasker","Night Owl","25","32","57","34","42","76"
"2019-07-08T00:00:00.000","Manhattan","John Jay","Night Owl","56","46","102","61","46","107"
"2019-07-08T00:00:00.000","Manhattan","Hamilton Fish","Night Owl","34","24","58","58","34","92"
"2019-07-05T00:00:00.000","Staten Island","Lyons","Night Owl","13","11","24","12","10","22"
"2019-07-05T00:00:00.000","Queens","Astoria","Night Owl","64","75","139","49","75","124"
"2019-07-05T00:00:00.000","Bronx","Crotona","Night Owl","3","4","7","3","4","7"
"2019-07-05T00:00:00.000","Bronx","Van Cortlandt","Night Owl","7","16","23","8","16","24"
"2019-07-05T00:00:00.000","Brooklyn","Sunset","Night Owl","27","37","64","27","37","64"
"2019-07-05T00:00:00.000","Brooklyn","Red Hook","Night Owl","23","21","44","23","21","44"
"2019-07-05T00:00:00.000","Brooklyn","McCarren","Night Owl","46","64","110","42","64","106"
"2019-07-05T00:00:00.000","Manhattan","Tony Dapolito","Night Owl","5","10","15","5","10","15"
"2019-07-05T00:00:00.000","Manhattan","Marcus Garvey","Night Owl","5","12","17","3","8","11"
"2019-07-05T00:00:00.000","Manhattan","Asser Levy","Night Owl","11","15","26","12","25","37"
"2019-07-05T00:00:00.000","Manhattan","Lasker","Night Owl","21","23","44","41","51","92"
"2019-07-05T00:00:00.000","Manhattan","John Jay","Night Owl","28","41","69","27","46","73"
"2019-07-05T00:00:00.000","Manhattan","Hamilton Fish","Night Owl","30","30","60","38","30","68"
"2019-08-30T00:00:00.000","Staten Island","Lyons","Early Bird","0","0","0","8","9","17"
"2019-08-30T00:00:00.000","Queens","Astoria","Early Bird","0","0","0","21","28","49"
"2019-08-30T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","2","2","4"
"2019-08-30T00:00:00.000","Bronx","Van Cortlandt","Early Bird","0","0","0","20","15","35"
"2019-08-30T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","0","1","1","7","5","12"
"2019-08-30T00:00:00.000","Brooklyn","Red Hook","Early Bird","0","0","0","15","29","44"
"2019-08-30T00:00:00.000","Brooklyn","Sunset","Early Bird","0","0","0","26","32","58"
"2019-08-30T00:00:00.000","Brooklyn","McCarren","Early Bird","0","0","0","68","72","140"
"2019-08-30T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","0","0","0","8","7","15"
"2019-08-30T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","0","0","0","13","22","35"
"2019-08-30T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","0","0","0","11","20","31"
"2019-08-30T00:00:00.000","Manhattan","Asser Levy","Early Bird","0","0","0","19","23","42"
"2019-08-30T00:00:00.000","Manhattan","Lasker","Early Bird","0","5","5","27","1","28"
"2019-08-30T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","0","0","0","22","30","52"
"2019-08-30T00:00:00.000","Manhattan","John Jay","Early Bird","0","0","0","30","40","70"
"2019-08-29T00:00:00.000","Staten Island","Lyons","Early Bird","0","0","0","7","8","15"
"2019-08-29T00:00:00.000","Queens","Astoria","Early Bird","1","0","1","36","34","70"
"2019-08-29T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","1","1","2"
"2019-08-29T00:00:00.000","Bronx","Van Cortlandt","Early Bird","0","0","0","18","10","28"
"2019-08-29T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","2","0","2","12","6","18"
"2019-08-29T00:00:00.000","Brooklyn","Red Hook","Early Bird","0","1","1","16","22","38"
"2019-08-29T00:00:00.000","Brooklyn","Sunset","Early Bird","1","0","1","23","27","50"
"2019-08-29T00:00:00.000","Brooklyn","McCarren","Early Bird","1","2","3","49","58","107"
"2019-08-29T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","0","0","0","11","7","18"
"2019-08-29T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","0","0","0","10","14","24"
"2019-08-29T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","1","1","2","9","25","34"
"2019-08-29T00:00:00.000","Manhattan","Asser Levy","Early Bird","0","0","0","11","22","33"
"2019-08-29T00:00:00.000","Manhattan","John Jay","Early Bird","1","1","2","32","30","62"
"2019-08-29T00:00:00.000","Manhattan","Lasker","Early Bird","0","0","0","23","33","56"
"2019-08-29T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","0","0","0","16","20","36"
"2019-08-28T00:00:00.000","Staten Island","Lyons","Early Bird","0","0","0","7","6","13"
"2019-08-28T00:00:00.000","Queens","Astoria","Early Bird","1","0","1","33","37","70"
"2019-08-28T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","0","1","1"
"2019-08-28T00:00:00.000","Bronx","Van Cortlandt","Early Bird","0","0","0","17","17","34"
"2019-08-28T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","1","0","1","7","6","13"
"2019-08-28T00:00:00.000","Brooklyn","Red Hook","Early Bird","0","0","0","18","21","39"
"2019-08-28T00:00:00.000","Brooklyn","Sunset","Early Bird","1","0","1","22","26","48"
"2019-08-28T00:00:00.000","Brooklyn","McCarren","Early Bird","3","2","5","57","44","101"
"2019-08-28T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","0","0","0","9","9","18"
"2019-08-28T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","0","0","0","7","12","19"
"2019-08-28T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","0","0","0","8","16","24"
"2019-08-28T00:00:00.000","Manhattan","Asser Levy","Early Bird","0","0","0","18","24","42"
"2019-08-28T00:00:00.000","Manhattan","John Jay","Early Bird","2","1","3","18","33","51"
"2019-08-28T00:00:00.000","Manhattan","Lasker","Early Bird","1","1","2","22","34","56"
"2019-08-28T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","0","0","0","29","32","61"
"2019-08-27T00:00:00.000","Staten Island","Lyons","Early Bird","0","0","0","4","6","10"
"2019-08-27T00:00:00.000","Queens","Astoria","Early Bird","1","1","2","34","33","67"
"2019-08-27T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","2","1","3"
"2019-08-27T00:00:00.000","Bronx","Van Cortlandt","Early Bird","0","0","0","15","7","22"
