"item_number","product_name","citystore_exclusive","unit_price","color","size","style","category_name","description"
"03051","New York-Opoly","No","28",,,,"NYC Kids","New York-Opoly: The game is full of the Big Apple, Yo Yo Yo  & carriage rides through Central Park and if you think this game could be boring   FOGETTABOUDIT! This game is about New York City, the most exciting city in the world! Grab some friends and gather  round! Here s a quick idea of how to play! Buy property, collect City Blocks and trade in for a Key to the City. It sounds easy enough but add in a traffic jam, property taxes, parking tickets and the IRS and it becomes a little more difficult... and a lot more FUN! Dimensions:10.25  x 19.75  x 1.63."
"03051","New York-Opoly","No","28",,,,"25 for under $25","New York-Opoly: The game is full of the Big Apple, Yo Yo Yo  & carriage rides through Central Park and if you think this game could be boring   FOGETTABOUDIT! This game is about New York City, the most exciting city in the world! Grab some friends and gather  round! Here s a quick idea of how to play! Buy property, collect City Blocks and trade in for a Key to the City. It sounds easy enough but add in a traffic jam, property taxes, parking tickets and the IRS and it becomes a little more difficult... and a lot more FUN! Dimensions:10.25  x 19.75  x 1.63."
"03108","New York Squeezy Taxi Toy","No","5",,,,"NYC Kids","New York Taxi Squeezy toy   great for kids and pets or just to take your stress out on! Made from washable polyester fiber. Approximately 4 x 2 inches."
"03108","New York Squeezy Taxi Toy","No","5",,,,"NYC Taxi","New York Taxi Squeezy toy   great for kids and pets or just to take your stress out on! Made from washable polyester fiber. Approximately 4 x 2 inches."
"20009","Statue of Liberty Shaped Tin Mints","No","4",,,,"NY Food","Statue of Liberty shaped tin with mints! Sugar free peppermint mints naturally flavored.     Dimensions: 1.75  x 4  x 0.75"
"02131","New York Stickers","No","4",,,,"Stationery","Decorate your favorite things with these fun stickers. 12 New York themed stickers depicting all of NY  most famous symbols!"
"02131","New York Stickers","No","4",,,,"NYC Kids","Decorate your favorite things with these fun stickers. 12 New York themed stickers depicting all of NY  most famous symbols!"
"23039","New York Taxi Salt and Pepper Set","No","8",,,,"Home Accents","Get some fun for the kitchen table with the New York Taxi Salt and Pepper Shaker set! These cute little guys feature the classic yellow and black taxi colors with a black and white checkered trim. Both have holes at the top for quick sprinkling and come with a removable stopper on the bottoms for easy filling. A great way to add to your New York City collection or display!    Approximately 3  ; x 2 x 2 inches. Ceramic."
"23039","New York Taxi Salt and Pepper Set","No","8",,,,"NYC Taxi","Get some fun for the kitchen table with the New York Taxi Salt and Pepper Shaker set! These cute little guys feature the classic yellow and black taxi colors with a black and white checkered trim. Both have holes at the top for quick sprinkling and come with a removable stopper on the bottoms for easy filling. A great way to add to your New York City collection or display!    Approximately 3  ; x 2 x 2 inches. Ceramic."
"01024","New York The Wonder City Postcard","No","2",,,,"Stationery","A vintage image. Postcard is 3 1/2 x 5 1 2 inches, just like the postcards of yesteryear!"
"23014","NY Salt and Pepper Shaker","No","29",,,,"Home Accents","An elegant edition to the dining table - silver plated New York Landmarks- Chrysler Building & Empire State Building- Salt & Pepper Shaker."
"22057","NYC Manhole Cover Cufflinks","No","35",,,,"Jewelry","Get NYC style for your dress shirts! These great cufflinks have meticulous detail and an antique silver finish. Approximately   inch across."
"04084","NYC Subway Tie","No","45",,,,"NYC Subway","This NYC Subway Tie depicts the famous New York City Subway system with original colors corresponding to each different subway line. Colorful and light, this silk tie makes a distinctive accessory."
"04084","NYC Subway Tie","No","45",,,,"Wear NYC","This NYC Subway Tie depicts the famous New York City Subway system with original colors corresponding to each different subway line. Colorful and light, this silk tie makes a distinctive accessory."
"04084","NYC Subway Tie","No","45",,,,"Accessories","This NYC Subway Tie depicts the famous New York City Subway system with original colors corresponding to each different subway line. Colorful and light, this silk tie makes a distinctive accessory."
"15042","NYC Subway T-Shirt","No","26","Black","M",,"NYC Subway","Never forget how to get around New York City with this colorful and accurate subway map t-shirt. A wonderful addition to any New York Subway memorabilia collection.     100% Cotton. Black, Sizes: S, M, L and XL."
"15042","NYC Subway T-Shirt","No","26","Black","M",,"Wear NYC","Never forget how to get around New York City with this colorful and accurate subway map t-shirt. A wonderful addition to any New York Subway memorabilia collection.     100% Cotton. Black, Sizes: S, M, L and XL."
"15042","NYC Subway T-Shirt","No","26","Black","L",,"NYC Subway","Never forget how to get around New York City with this colorful and accurate subway map t-shirt. A wonderful addition to any New York Subway memorabilia collection.     100% Cotton. Black, Sizes: S, M, L and XL."
"15042","NYC Subway T-Shirt","No","26","Black","L",,"Wear NYC","Never forget how to get around New York City with this colorful and accurate subway map t-shirt. A wonderful addition to any New York Subway memorabilia collection.     100% Cotton. Black, Sizes: S, M, L and XL."
"15042","NYC Subway T-Shirt","No","26","Black","XL",,"NYC Subway","Never forget how to get around New York City with this colorful and accurate subway map t-shirt. A wonderful addition to any New York Subway memorabilia collection.     100% Cotton. Black, Sizes: S, M, L and XL."
"15042","NYC Subway T-Shirt","No","26","Black","XL",,"Wear NYC","Never forget how to get around New York City with this colorful and accurate subway map t-shirt. A wonderful addition to any New York Subway memorabilia collection.     100% Cotton. Black, Sizes: S, M, L and XL."
"15042","NYC Subway T-Shirt","No","26","Black","S",,"NYC Subway","Never forget how to get around New York City with this colorful and accurate subway map t-shirt. A wonderful addition to any New York Subway memorabilia collection.     100% Cotton. Black, Sizes: S, M, L and XL."
"15042","NYC Subway T-Shirt","No","26","Black","S",,"Wear NYC","Never forget how to get around New York City with this colorful and accurate subway map t-shirt. A wonderful addition to any New York Subway memorabilia collection.     100% Cotton. Black, Sizes: S, M, L and XL."
"03133","NYC Taxi Car","No","35",,,,"NYC Taxi","Officially licensed 1:24 scale die cast NYC Ford Crown Victoria Taxi. Features include an opening hood with detailed engine compartment, opening doors, rubber tires, and detailed interior! Ages 5+."
"02150","NYC Taxi Pen","No","4",,,,"Stationery","A fun New York City Taxi ball point pen with hinted checkered design. Approximately 5 inches long."
"02150","NYC Taxi Pen","No","4",,,,"NYC Taxi","A fun New York City Taxi ball point pen with hinted checkered design. Approximately 5 inches long."
"03066","NYPD 5-piece Car Set","No","18",,,,"NYPD . FDNY . DSNY","This 5-piece car set is constructed of die-cast metal and plastic parts. Set of 5 NYPD vehicles including a tow truck, patrol car, hummer and 2 SUV s featuring authentic detail.  Part of our Official N.Y.C. licensed collection. Ages 4 and up."
"03066","NYPD 5-piece Car Set","No","18",,,,"NYC Kids","This 5-piece car set is constructed of die-cast metal and plastic parts. Set of 5 NYPD vehicles including a tow truck, patrol car, hummer and 2 SUV s featuring authentic detail.  Part of our Official N.Y.C. licensed collection. Ages 4 and up."
"04066","NYPD Baseball Cap","No","15",,,,"NYPD . FDNY . DSNY","The classic NYPD hat. 100% cotton. Adjustable Velcro back. Part of our official N.Y.C. licensed collection."
"04066","NYPD Baseball Cap","No","15",,,,"Accessories","The classic NYPD hat. 100% cotton. Adjustable Velcro back. Part of our official N.Y.C. licensed collection."
"15060","NYPD Embroidered Shield T-Shirt","No","22","Navy","M",,"NYPD . FDNY . DSNY","NYPD T-shirt with embroidered shield.  Part of our Official N.Y.C. licensed collection.     100% Cotton. Sizes: S, M, L, XL and XXL."
"15060","NYPD Embroidered Shield T-Shirt","No","22","Navy","M",,"Wear NYC","NYPD T-shirt with embroidered shield.  Part of our Official N.Y.C. licensed collection.     100% Cotton. Sizes: S, M, L, XL and XXL."
"15060","NYPD Embroidered Shield T-Shirt","No","22","Navy","L",,"NYPD . FDNY . DSNY","NYPD T-shirt with embroidered shield.  Part of our Official N.Y.C. licensed collection.     100% Cotton. Sizes: S, M, L, XL and XXL."
"15060","NYPD Embroidered Shield T-Shirt","No","22","Navy","L",,"Wear NYC","NYPD T-shirt with embroidered shield.  Part of our Official N.Y.C. licensed collection.     100% Cotton. Sizes: S, M, L, XL and XXL."
"15060","NYPD Embroidered Shield T-Shirt","No","22","Navy","XL",,"NYPD . FDNY . DSNY","NYPD T-shirt with embroidered shield.  Part of our Official N.Y.C. licensed collection.     100% Cotton. Sizes: S, M, L, XL and XXL."
"15060","NYPD Embroidered Shield T-Shirt","No","22","Navy","XL",,"Wear NYC","NYPD T-shirt with embroidered shield.  Part of our Official N.Y.C. licensed collection.     100% Cotton. Sizes: S, M, L, XL and XXL."
"15060","NYPD Embroidered Shield T-Shirt","No","22","Navy","XXL",,"NYPD . FDNY . DSNY","NYPD T-shirt with embroidered shield.  Part of our Official N.Y.C. licensed collection.     100% Cotton. Sizes: S, M, L, XL and XXL."
"15060","NYPD Embroidered Shield T-Shirt","No","22","Navy","XXL",,"Wear NYC","NYPD T-shirt with embroidered shield.  Part of our Official N.Y.C. licensed collection.     100% Cotton. Sizes: S, M, L, XL and XXL."
"15060","NYPD Embroidered Shield T-Shirt","No","22","Navy","S",,"NYPD . FDNY . DSNY","NYPD T-shirt with embroidered shield.  Part of our Official N.Y.C. licensed collection.     100% Cotton. Sizes: S, M, L, XL and XXL."
"15060","NYPD Embroidered Shield T-Shirt","No","22","Navy","S",,"Wear NYC","NYPD T-shirt with embroidered shield.  Part of our Official N.Y.C. licensed collection.     100% Cotton. Sizes: S, M, L, XL and XXL."
"02128","NYPD Pen","No","4","White",,,"NYPD . FDNY . DSNY","Stylish NYPD Ball Point Pen. Available in white. Part of our Official N.Y.C. licensed collection. Aprox. 5  long."
"02128","NYPD Pen","No","4","White",,,"Stationery","Stylish NYPD Ball Point Pen. Available in white. Part of our Official N.Y.C. licensed collection. Aprox. 5  long."
"02159","NYPD Pencil Set","No","7",,,,"NYPD . FDNY . DSNY","Own this unique and colorful set of official NYPD pencils. Part of our Official N.Y.C. licensed collection. 12 pencils per set."
"02159","NYPD Pencil Set","No","7",,,,"Stationery","Own this unique and colorful set of official NYPD pencils. Part of our Official N.Y.C. licensed collection. 12 pencils per set."
"23043","NYPD Salt and Pepper Shaker","No","8",,,,"NYPD . FDNY . DSNY","The official NYPD Salt and Pepper Shaker is the perfect compliment to any kitchen or tabletop setting. Part of our Official N.Y.C. licensed collection. Ceramic."
"23043","NYPD Salt and Pepper Shaker","No","8",,,,"Home Accents","The official NYPD Salt and Pepper Shaker is the perfect compliment to any kitchen or tabletop setting. Part of our Official N.Y.C. licensed collection. Ceramic."
"06096","NYPD Shield Mug","No","7",,,,"NYPD . FDNY . DSNY","11oz NYPD Shield Mug. Ceramic. Part of our Official NYC licensed collection."
"03107","NYPD Squeezy Toy","No","5",,,,"NYPD . FDNY . DSNY","NYPD Squeezy toy   great for kids and pets or just to take your stress out on! Made from washable polyester fiber. Approximately 4 x 2 inches. Official NYC licensed product."
"03107","NYPD Squeezy Toy","No","5",,,,"NYC Kids","NYPD Squeezy toy   great for kids and pets or just to take your stress out on! Made from washable polyester fiber. Approximately 4 x 2 inches. Official NYC licensed product."
"02164","Official FDNY Pen","No","4",,,,"NYPD . FDNY . DSNY","Navy Blue and Red FDNY ball point pen featuring the official FDNY logo. Approximately 5 inches. Part of our Official N.Y.C. licensed collection."
"02164","Official FDNY Pen","No","4",,,,"Stationery","Navy Blue and Red FDNY ball point pen featuring the official FDNY logo. Approximately 5 inches. Part of our Official N.Y.C. licensed collection."
"3607","Old Queens in Early Photographs","No","20",,,,"History","This rich pictorial treasury documents the early times and ambiance of Queens, one of Long Island s westernmost counties and the largest borough of New York City.  Over 260 rare photographs, carefully selected from public and private archives, recall  the good old days  in such communities as Maspeth, Ridgewood, Jamaica, Astoria, Jackson Heights, Forest Hills, Kew Gardens, Flushing, College Point, Whitestone, Woodside, Elmhurst, Corona, Bayside, Howard Beach, Richmond Hill, Woodhaven, and many other areas.    Each fascinating photograph is accompanied by a detailed, well-researched caption, while a general Introduction vividly outlines the colorful history of Queens   from its prehistoric glacial origins through a lengthy period of agricultural development that lasted from colonial times through much of the 1800s, to the twentieth century, when it acquired a largely residential character.    By Vincent F. Seyfried & William Asadorian. 9 x 12 inches. 175 pages. Soft cover."
"01014","Polo Grounds Postcard","No","2",,,,"Stationery","A vintage image. Postcard is 3 1/2 x 5 1 2 inches, just like the postcards of yesteryear!"
"0431","Public Lavatory, ca 1895, Notecard","No","1",,,,"Stationery","Riverside Park -Public lavatory near 72nd Street, Manhattan Howard & Cauldwell, Architects. 1895. Color Note Card. Envelope included. From the collection of the NYC Municipal Archives."
"0426","Public Lavatory Riverside Park, ca 1895, Postcard","No","1",,,,"Stationery","Riverside Park-Public lavatory near 72nd Street, Manhattan Howard & Cauldwell, Architects. 1895. Color Postcard. From the collection of the NYC Municipal Archives."
"0323","Rockaway Beach, ca 1932, Postcard","No","1",,,,"Stationery","Rockaway Beach and Boardwalk, Queens. July 24, 1932. Black & White Postcard. From the collection of the NYC Municipal Archives.    Perfect for table settings, seating cards, and gift cards!"
"0418","Roller Skating, ca 1937, Notecard","Yes","1",,,,"Stationery","Roller Skating on the Mall, Central Park, Manhattan. June 1937. Color Black and White Note Card. Envelope included. From the collection of the NYC Municipal Archives."
"0380","Roller Skating, ca 1937, Postcard","Yes","1",,,,"Stationery","Roller Skating on the Mall, Central Park, Manhattan. June 1937. Black & White Postcard. From the collection of the NYC Municipal Archives. Made in New York.     Perfect for table settings, seating cards, and gift cards!"
"0380","Roller Skating, ca 1937, Postcard","Yes","1",,,,"CityStore Exclusives","Roller Skating on the Mall, Central Park, Manhattan. June 1937. Black & White Postcard. From the collection of the NYC Municipal Archives. Made in New York.     Perfect for table settings, seating cards, and gift cards!"
"0433","Rosette on Scroll, ca 1867, Notecard","No","1",,,,"Stationery","Riverside Park -Public lavatory near 72nd Street, Manhattan Howard & Cauldwell, Architects. 1895. Color Note Card. Comes with envelope. From the collection of the NYC Municipal Archives."
"0422","Rosette on Scroll, ca 1867, Postcard","Yes","1",,,,"Stationery","Terrace-Rosette on Scroll, Central Park, Manhattan. Jacob Wrey Mould, Architect. November 1867. Color Postcard. From the collection of the NYC Municipal Archives. Made in New York.     Perfect for table settings, seating cards, and gift cards!"
"0422","Rosette on Scroll, ca 1867, Postcard","Yes","1",,,,"CityStore Exclusives","Terrace-Rosette on Scroll, Central Park, Manhattan. Jacob Wrey Mould, Architect. November 1867. Color Postcard. From the collection of the NYC Municipal Archives. Made in New York.     Perfect for table settings, seating cards, and gift cards!"
"06037","Set of 4 Brooklyn Glasses","No","60",,,,"Home Accents","Celebrate Brooklyn neighborhoods with these frosted glasses. The vibrant designs are rendered with seven lead- free colors plus matte gold on a high quality 15 ounce frosted tumbler. Cheers! Dishwasher safe. Set of 4."
"06036","Set of 4 New York Glasses","No","60",,,,"Home Accents","Celebrate the icons of New York with these frosted glasses. The vibrant designs are rendered with seven lead- free colors plus matte gold on a high quality 15 ounce frosted tumbler.Cheers! Dishwasher safe. Set of 4."
"18183","Shea Stadium Subway Sign","No","40",,,,"NYC Subway","Cheer for the home team! Cheer for the home team! One in a collection of subway signs. 20 gauge black powder coated steel. Great for indoors or outdoors. Holes drilled in four corners for easy hanging.    11 x 17 inches."
"18183","Shea Stadium Subway Sign","No","40",,,,"Posters, Prints and Signs","Cheer for the home team! Cheer for the home team! One in a collection of subway signs. 20 gauge black powder coated steel. Great for indoors or outdoors. Holes drilled in four corners for easy hanging.    11 x 17 inches."
"21085","Shea Stadium Subway Station Magnet","No","5",,,,"NY Magnets","Shea Stadium! Perfect for the Mets fan! One in a collection of subway magnets.          2 x 3 inches."
"21085","Shea Stadium Subway Station Magnet","No","5",,,,"NYC Subway","Shea Stadium! Perfect for the Mets fan! One in a collection of subway magnets.          2 x 3 inches."
"18044","South Ferry Tile","No","34",,,,"Home Accents","Own a piece of subway history with these authentic reproductions Wonderful high glaze ceramic tiles. Mounting hardware affixed 6  x 6  square."
"18044","South Ferry Tile","No","34",,,,"NYC Subway","Own a piece of subway history with these authentic reproductions Wonderful high glaze ceramic tiles. Mounting hardware affixed 6  x 6  square."
"03121","Staten Island Ferry","No","45",,,,"NYC Kids","New! Staten Island Ferry set replicates the New York City wonder that provides majestic views of the New York Harbor. Real operating features include a flip open tailgate, spot light, and antenna. Included are 3 vehicles. Supports up to 8 vehicles total.     13 x 5 x 4  inches. Ages 4 and up."
"16039","Staten Island Ferry, June 8, 1924","No","110",,"11' x 14'",,"Posters, Prints and Signs","The Staten Island Municipal Ferry, Saint George, crowd on board ferry, President Franklin D. Roosevelt, June 8, 1924.  Photo by Eugene de Salignac. 11 x 14 inches.  From the NYC Municipal Archives.    High-quality PRINTS are printed on a heavyweight cotton paper and are the standard for exhibition purposes. They have a greater appearance of depth and a broader tonal range. Each one must be custom printed by hand (from the vintage negative when available) and they are fixed and washed to archival standards. Prints make the best choice for home decoration or gift purposes"
"01018","Statue of Liberty in the Harbor Postcard","No","2",,,,"Stationery","A vintage image. Postcard is 3 1/2 x 5 1 2 inches, just like the postcards of yesteryear!"
"01028","Statue of Liberty under Blue Sky Postcard","No","2",,,,"Stationery","A vintage image. Postcard is 3 1/2 x 5 1 2 inches, just like the postcards of yesteryear!"
"22043","Sterling Subway Token Cufflinks","No","170",,,,"Jewelry","Authentic tokens used from 1953 to 1970, New York  first tokens (dime size tokens) were it  most unique. The antiqued token is in a sterling silver setting. Cufflinks come in its own gift box. Official licensed goods"
"22043","Sterling Subway Token Cufflinks","No","170",,,,"NYC Subway","Authentic tokens used from 1953 to 1970, New York  first tokens (dime size tokens) were it  most unique. The antiqued token is in a sterling silver setting. Cufflinks come in its own gift box. Official licensed goods"
"22069","Sterling Silver Token Pendant with Ball Chain","No","112",,,,"Jewelry","New York City  Y  Token charm pendant in a sterling silver setting. Sterling silver chain adjusts from 18 inches to 20 inches. Lobster claw clasp. Official licensed product."
"22069","Sterling Silver Token Pendant with Ball Chain","No","112",,,,"NYC Subway","New York City  Y  Token charm pendant in a sterling silver setting. Sterling silver chain adjusts from 18 inches to 20 inches. Lobster claw clasp. Official licensed product."
"04037","Subway MetroCard Holders","No","6","Black",,,"NYC Subway","Keep your metro card in style, and credit cards too! Microfiber.     Available in:  Black ,Blue, Fuchsia, Red, Green & Pink"
"04037","Subway MetroCard Holders","No","6","Black",,,"Accessories","Keep your metro card in style, and credit cards too! Microfiber.     Available in:  Black ,Blue, Fuchsia, Red, Green & Pink"
"22032","Subway Token Charm Bracelet","No","225",,,,"Jewelry","This bracelet sports authentic coins used for the New York City transit system from 1953-2003. Sterling Silver & 7.5 inches long with toggle fastener and comes in a Subway map gift box."
"22032","Subway Token Charm Bracelet","No","225",,,,"NYC Subway","This bracelet sports authentic coins used for the New York City transit system from 1953-2003. Sterling Silver & 7.5 inches long with toggle fastener and comes in a Subway map gift box."
"0430","Suspended Lamps, ca 1876, Postcard","Yes","1",,,,"Stationery","Suspended Lamps, 59th Street, Central Park, Manhattan. Calvert Vaux, Landscape Architect. Jacob Wrey Mould, Architect. October 26, 1876. Color Postcard. From the collection of the NYC Municipal Archives. Made in New York.     Perfect for table settings, seating cards, and gift cards!"
"0430","Suspended Lamps, ca 1876, Postcard","Yes","1",,,,"CityStore Exclusives","Suspended Lamps, 59th Street, Central Park, Manhattan. Calvert Vaux, Landscape Architect. Jacob Wrey Mould, Architect. October 26, 1876. Color Postcard. From the collection of the NYC Municipal Archives. Made in New York.     Perfect for table settings, seating cards, and gift cards!"
"02161","Taxi Pencil Set","No","7",,,,"Stationery","Own this unique and colorful set of official NYC Taxi pencils. 12 pencils per set."
"02161","Taxi Pencil Set","No","7",,,,"NYC Taxi","Own this unique and colorful set of official NYC Taxi pencils. 12 pencils per set."
"04085","The City Tie","No","54","Red",,,"Wear NYC","The City Tie is beautifully crafted and hand finished to perfection, makes a perfect compliment to your wardrobe as well as a great NYC souvenir.Richly hued and elegantly printed with details of historic New York City s downtown landscape. 100% pure silk. Designed by Civitas.    Available in Blue/Taupe,or Red/Gray."
"04085","The City Tie","No","54","Red",,,"Accessories","The City Tie is beautifully crafted and hand finished to perfection, makes a perfect compliment to your wardrobe as well as a great NYC souvenir.Richly hued and elegantly printed with details of historic New York City s downtown landscape. 100% pure silk. Designed by Civitas.    Available in Blue/Taupe,or Red/Gray."
"04085","The City Tie","No","54","Blue",,,"Wear NYC","The City Tie is beautifully crafted and hand finished to perfection, makes a perfect compliment to your wardrobe as well as a great NYC souvenir.Richly hued and elegantly printed with details of historic New York City s downtown landscape. 100% pure silk. Designed by Civitas.    Available in Blue/Taupe,or Red/Gray."
"04085","The City Tie","No","54","Blue",,,"Accessories","The City Tie is beautifully crafted and hand finished to perfection, makes a perfect compliment to your wardrobe as well as a great NYC souvenir.Richly hued and elegantly printed with details of historic New York City s downtown landscape. 100% pure silk. Designed by Civitas.    Available in Blue/Taupe,or Red/Gray."
"09196","The Historical Atlas of New York City - Revised and Updated","No","30",,,,"History","Now in its third edition, The Historical Atlas of New York City, takes us, neighborhood by neighborhood, through four hundred years of Gotham s rich past, from the city s initial settlement of 270 people in thirty log houses; to John Jacob Astor s meteoric rise from humble fur trader to the richest, most powerful man in the city; the fascinating ethnic mixture that is modern Queens; and the new  Freedom Tower  at One World Trade Center. With full-color maps, charts, photographs, drawings, and mini-essays, this encyclopedic volume also traces the historical development and cultural relevance of such iconic New York thoroughfares as Fifth Avenue, Wall Street, Park Avenue, and Broadway. This fully revised and updated edition brings the Atlas up to the present, including new spreads of the One World Trade Center site. A fascinating chronicle of the life of a metropolis, the striking third edition of The Historical Atlas of New York City provides a vivid and unique perspective on the nation s cultural capital.  Paperback, June 2016 & 192 pages."
"01027","The Municipal Building and City Hall Postcard","No","2",,,,"Stationery","A vintage image. Postcard is 3 1/2 x 5 1 2 inches, just like the postcards of yesteryear!"
"01022","The Municipal Building Postcard","No","2",,,,"Stationery","A vintage image. Postcard is 3 1/2 x 5 1 2 inches, just like the postcards of yesteryear!"
"21102","The Wonder City - Liberty  magnet","No","5",,,,"NY Magnets","Vintage style New York magnet. 2  x 3"
"01026","The Woolworth Building Postcard","No","2",,,,"Stationery","A vintage image. Postcard is 3 1/2 x 5 1 2 inches, just like the postcards of yesteryear!"
"01025","The Woolworth Building Through the Municipal Building Arch Postcard","No","2",,,,"Stationery","A vintage image. Postcard is 3 1/2 x 5 1 2 inches, just like the postcards of yesteryear!"
"0415","Ticker Tape Parade, ca 1953, Postcard","No","1",,,,"Stationery","Parade for Major General William F. Dean, Manhattan. October 26, 1953. Black & White Postcard. From the collection of the NYC Municipal Archives.    Perfect for table settings, seating cards, and gift cards!"
"18072","Times Square Ceramic Tile","No","38",,,,"Home Accents","Own a piece of subway history with these authentic reproductions Wonderful high glaze ceramic tiles. Mounting hardware affixed. 6 x 8 rectangle."
"18072","Times Square Ceramic Tile","No","38",,,,"NYC Subway","Own a piece of subway history with these authentic reproductions Wonderful high glaze ceramic tiles. Mounting hardware affixed. 6 x 8 rectangle."
"01029","Times Square Postcard","No","2",,,,"Stationery","A vintage image. Postcard is 3 1/2 x 5 1 2 inches, just like the postcards of yesteryear!"
"21079","Times Square Subway Station Magnet","No","5",,,,"NY Magnets","The Crossroads of the World. One of a collection of subway station magnets. 2 x 3 inches."
"21079","Times Square Subway Station Magnet","No","5",,,,"NYC Subway","The Crossroads of the World. One of a collection of subway station magnets. 2 x 3 inches."
"08071","Toddler New York City Subways T-Shirt","No","19",,,,"NYC Kids","New for toddlers! Celebrate the New York City Subway Lines with this great Subway T-Shirt. 100% Cotton. Size: 2-4."
"08071","Toddler New York City Subways T-Shirt","No","19",,,,"NYC Subway","New for toddlers! Celebrate the New York City Subway Lines with this great Subway T-Shirt. 100% Cotton. Size: 2-4."
"22003","Token Cufflinks","No","115",,,,"Jewelry","Stunningly handsome gold plated New York City token cufflinks. Each set of cufflinks use authentic subway tokens which feature the famous cut out of the Y in NYC. Beautifully packaged in a subway map covered gift box."
"22003","Token Cufflinks","No","115",,,,"NYC Subway","Stunningly handsome gold plated New York City token cufflinks. Each set of cufflinks use authentic subway tokens which feature the famous cut out of the Y in NYC. Beautifully packaged in a subway map covered gift box."
"18047","Union Square Ceramic Tile","No","34",,,,"NYC Subway","Own a piece of subway history with these authentic reproductions Wonderful high glaze ceramic tiles. Mounting hardware affixed 6 x 6 square."
"02136","Vintage New York Glitter Greetings - 12 Assorted Postcards","No","13",,,,"Stationery","12 assorted individual vintage postcards of New York City accented with glitter are beautifully presented in a stylish metal box. Each postcard is printed on fine Italian card and is blank for you to personalize. 4   x 6   inches."
"02136","Vintage New York Glitter Greetings - 12 Assorted Postcards","No","13",,,,"Work Space","12 assorted individual vintage postcards of New York City accented with glitter are beautifully presented in a stylish metal box. Each postcard is printed on fine Italian card and is blank for you to personalize. 4   x 6   inches."
"02136","Vintage New York Glitter Greetings - 12 Assorted Postcards","No","13",,,,"25 for under $25","12 assorted individual vintage postcards of New York City accented with glitter are beautifully presented in a stylish metal box. Each postcard is printed on fine Italian card and is blank for you to personalize. 4   x 6   inches."
"01015","Walking the Brooklyn Bridge Postcard","No","2",,,,"Stationery","A vintage image. Postcard is 3 1/2 x 5 1 2 inches, just like the postcards of yesteryear!"
"21086","Wall St. Subway Station Magnet","No","5",,,,"NY Magnets","Downtown Manhattan. One in a collection of subway station magnets. 2 x 3 inches."
"21086","Wall St. Subway Station Magnet","No","5",,,,"NYC Subway","Downtown Manhattan. One in a collection of subway station magnets. 2 x 3 inches."
"18184","Wall Street Station Subway Sign","No","40",,,,"NYC Subway","Famous Wall Street! One in a collection of subway signs. 20 gauge black powder coated steel. Great for indoors or outdoors. Holes drilled in four corners for easy hanging.    11 x 17 inches."
"18184","Wall Street Station Subway Sign","No","40",,,,"Posters, Prints and Signs","Famous Wall Street! One in a collection of subway signs. 20 gauge black powder coated steel. Great for indoors or outdoors. Holes drilled in four corners for easy hanging.    11 x 17 inches."
"0412","Wollman Skating Rink, ca 1960, Postcard","No","1",,,,"Stationery","Ice Skating in Central Park, Manhattan. 1960. Black & White postcard. From the collection of the NYC Municipal Archives."
"15067","Made in NY Foil T-Shirt","Yes","22",,"M",,"CityStore Exclusives","A T-shirt with New York style! Foil printed Made in NY logo. Tapered fit.    95% cotton 5% lycra. Black. Women s junior sizes S, M, L and XL.    Each year, thousands of television shows, feature films, commercials, music videos, documentaries, print ad campaigns and theatre projects are made in New York City, the entertainment capital of the world. Developed by the Mayor  Office of Media and Entertainment, the  Made in NY  campaign recognizes and celebrates these productions, which employ some 100,000 New Yorkers and are testament to the endless depth of talent, resources and spectacular locations in the City. The  Made in NY  logo runs in the end credits of productions which do at least 75 percent of their work in New York City."
"15067","Made in NY Foil T-Shirt","Yes","22",,"M",,"Wear NYC","A T-shirt with New York style! Foil printed Made in NY logo. Tapered fit.    95% cotton 5% lycra. Black. Women s junior sizes S, M, L and XL.    Each year, thousands of television shows, feature films, commercials, music videos, documentaries, print ad campaigns and theatre projects are made in New York City, the entertainment capital of the world. Developed by the Mayor  Office of Media and Entertainment, the  Made in NY  campaign recognizes and celebrates these productions, which employ some 100,000 New Yorkers and are testament to the endless depth of talent, resources and spectacular locations in the City. The  Made in NY  logo runs in the end credits of productions which do at least 75 percent of their work in New York City."
"15067","Made in NY Foil T-Shirt","Yes","22",,"L",,"CityStore Exclusives","A T-shirt with New York style! Foil printed Made in NY logo. Tapered fit.    95% cotton 5% lycra. Black. Women s junior sizes S, M, L and XL.    Each year, thousands of television shows, feature films, commercials, music videos, documentaries, print ad campaigns and theatre projects are made in New York City, the entertainment capital of the world. Developed by the Mayor  Office of Media and Entertainment, the  Made in NY  campaign recognizes and celebrates these productions, which employ some 100,000 New Yorkers and are testament to the endless depth of talent, resources and spectacular locations in the City. The  Made in NY  logo runs in the end credits of productions which do at least 75 percent of their work in New York City."
