"building_id","bin","street_address","borocode","block","lot","bqi","aep_order","discharged_7a","hpd_vacate_order","dob_vacate_order","harassment_finding","date_added","borough","zipcode","latitude","longitude","community_board","council_district","census_tract","bbl","nta_neighborhood_tabulation"
"46568","2015999","3804 BAILEY AVENUE","2","3263","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10463","40.884241","-73.897662","208","11","279","2032630001","Van Cortlandt Village"
"46817","2017812","3525 BAINBRIDGE AVENUE","2","3328","117","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10467","40.88159","-73.878326","207","11","431","2033280117","Norwood"
"47647","2057823","3601 BARNES AVENUE","2","4661","75","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10467","40.878557","-73.861639","212","12","380","2046610075","Williamsbridge-Olinville"
"49163","2012868","2350 BEAUMONT AVENUE","2","3103","26","No","Yes","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.853353","-73.884848","206","15","391","2031030026","Belmont"
"49449","2012381","2175 BELMONT AVENUE","2","3082","36","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10457","40.850418","-73.888645","206","15","373","2030820036","East Tremont"
"49498","2012178","2414 BELMONT AVENUE","2","3075","6","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.85518","-73.885911","206","15","389","2030750006","Belmont"
"49627","2042415","1618 BENSON STREET","2","4002","56","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10461","40.842728","-73.846878","210","13","200","2040020056","Van Nest-Morris Park-Westchester Square"
"49675","2009147","1860 BILLINGSLEY TERRACE","2","2879","253","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10453","40.853546","-73.91729","205","14","24501","2028790253","University Heights-Morris Heights"
"50311","2001993","289 BONNER PLACE","2","2423","16","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.827691","-73.916889","204","16","173","2024230016","East Concourse-Concourse Village"
"50369","2004268","1133 BOSTON ROAD","2","2613","26","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.827911","-73.904195","203","16","185","2026130026","Morrisania-Melrose"
"50418","2010188","1378 BOSTON ROAD","2","2962","11","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.832528","-73.89828","203","16","151","2029620011","Morrisania-Melrose"
"50420","2010189","1384 BOSTON ROAD","2","2962","15","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.832597","-73.898186","203","16","151","2029620015","Morrisania-Melrose"
"51035","2023870","1135 BOYNTON AVENUE","2","3740","55","Yes","No","No","No","No","Yes","2022-06-24T00:00:00.000","BRONX","10472","40.827777","-73.878041","209","18","5002","2037400055","Soundview-Bruckner"
"51306","2016875","2830 BRIGGS AVENUE","2","3295","33","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.8688","-73.88937","207","15","40501","2032950033","Bedford Park-Fordham North"
"51648","2016219","5824 BROADWAY","2","3271","191","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10463","40.885292","-73.900535","208","11","283","2032710191","Spuyten Duyvil-Kingsbridge"
"52403","2055756","3038 BRONXWOOD AVENUE","2","4574","21","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10469","40.870098","-73.861407","212","12","342","2045740021","Allerton-Pelham Gardens"
"52661","2001648","1215 BROOK AVENUE","2","2394","29","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.831601","-73.909017","203","16","145","2023940029","Claremont-Bathgate"
"52675","2000058","260 BROOK AVENUE","2","2266","5","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10454","40.808012","-73.91894","201","8","39","2022660005","Mott Haven-Port Morris"
"52725","2000107","506 BROOK AVENUE","2","2274","6","Yes","No","No","Yes","No","No","2022-06-24T00:00:00.000","BRONX","10455","40.814015","-73.915475","201","8","43","2022740006","Mott Haven-Port Morris"
"53586","2006208","1142 BRYANT AVENUE","2","2754","68","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10459","40.827445","-73.888893","203","17","12101","2027540068","Morrisania-Melrose"
"54876","2012534","2400 CAMBRELENG AVENUE","2","3090","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.854627","-73.885301","206","15","389","2030900001","Belmont"
"55100","2057563","3800 CARPENTER AVENUE","2","4654","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10467","40.884589","-73.86559","212","12","392","2046540001","Williamsbridge-Olinville"
"55124","2062829","3915 CARPENTER AVENUE","2","4819","15","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10466","40.887061","-73.864265","212","12","394","2048190015","Williamsbridge-Olinville"
"55433","2002726","1050 CARROLL PLACE","2","2456","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.83095","-73.919327","204","16","18102","2024560001","East Concourse-Concourse Village"
"55438","2002727","1064 CARROLL PLACE","2","2456","8","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.83112","-73.919226","204","16","18102","2024560008","East Concourse-Concourse Village"
"55615","2029041","1381 CASTLE HILL AVENUE","2","3935","53","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10462","40.835794","-73.852112","209","18","222","2039350053","Parkchester"
"56597","2009557","495 CLAREMONT PARKWAY","2","2913","43","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10457","40.838595","-73.902015","203","16","167","2029130043","Claremont-Bathgate"
"56815","2091238","1145 CLAY AVENUE","2","2429","19","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.830835","-73.911483","204","16","175","2024290019","East Concourse-Concourse Village"
"56827","2002079","1190 CLAY AVENUE","2","2426","56","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.831921","-73.91086","204","16","17701","2024260056","East Concourse-Concourse Village"
"56845","2002098","1260 CLAY AVENUE","2","2427","15","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.833663","-73.909867","204","16","17701","2024270015","East Concourse-Concourse Village"
"56846","2002099","1264 CLAY AVENUE","2","2427","16","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.833724","-73.909835","204","16","17701","2024270016","East Concourse-Concourse Village"
"56848","2002101","1272 CLAY AVENUE","2","2427","19","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.833844","-73.909762","204","16","17701","2024270019","East Concourse-Concourse Village"
"56849","2002102","1276 CLAY AVENUE","2","2427","21","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.833905","-73.909729","204","16","17701","2024270021","East Concourse-Concourse Village"
"57754","2002252","1110 COLLEGE AVENUE","2","2434","4","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.830735","-73.914561","204","16","175","2024340004","East Concourse-Concourse Village"
"57762","2002258","1142 COLLEGE AVENUE","2","2434","15","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.831147","-73.914322","204","16","175","2024340015","East Concourse-Concourse Village"
"58374","2003945","540 CONCORD AVENUE","2","2580","18","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10455","40.812821","-73.908226","201","8","35","2025800018","Mott Haven-Port Morris"
"58962","2001660","628 COURTLANDT AVENUE","2","2398","7","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10451","40.818459","-73.918671","201","17","67","2023980007","Melrose South-Mott Haven North"
"59135","2012176","663 CRESCENT AVENUE","2","3074","50","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.854194","-73.885873","206","15","391","2030740050","Belmont"
"59194","2013773","2298 CRESTON AVENUE","2","3164","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10468","40.858018","-73.900771","205","14","23703","2031640001","Fordham South"
"59245","2013829","2608 CRESTON AVENUE","2","3168","16","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10468","40.865265","-73.896397","207","14","401","2031680016","Bedford Park-Fordham North"
"59917","2012823","2304 CROTONA AVENUE","2","3102","5","No","No","No","No","No","Yes","2022-06-24T00:00:00.000","BRONX","10458","40.852173","-73.884496","206","15","393","2031020005","Belmont"
"59938","2012874","2353 CROTONA AVENUE","2","3103","38","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.853336","-73.88393","206","15","391","2031030038","Belmont"
"59940","2012873","2357 CROTONA AVENUE","2","3103","36","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.853374","-73.883912","206","15","391","2031030036","Belmont"
"60267","2056262","3212 CRUGER AVENUE","2","4597","11","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10467","40.871887","-73.866133","212","15","374","2045970011","Williamsbridge-Olinville"
"60275","2056265","3230 CRUGER AVENUE","2","4597","21","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10467","40.872255","-73.866129","212","15","374","2045970021","Williamsbridge-Olinville"
"60491","2014205","2201 DAVIDSON AVENUE","2","3196","18","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10453","40.857462","-73.905634","205","14","251","2031960018","University Heights-Morris Heights"
"60799","2016335","2600 DECATUR AVENUE","2","3276","4","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.863029","-73.890572","207","15","397","2032760004","Belmont"
"60825","2016375","2704 DECATUR AVENUE","2","3278","3","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.865025","-73.888584","207","15","40502","2032780003","Bedford Park-Fordham North"
"60837","2016379","2726 DECATUR AVENUE","2","3278","18","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.865516","-73.888037","207","15","40502","2032780018","Bedford Park-Fordham North"
"60839","2016380","2730 DECATUR AVENUE","2","3278","22","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.865549","-73.887998","207","15","40502","2032780022","Bedford Park-Fordham North"
"60873","2016424","2860 DECATUR AVENUE","2","3279","62","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.86764","-73.884816","207","15","40702","2032790062","Bedford Park-Fordham North"
"61026","2018610","3366 DECATUR AVENUE","2","3355","104","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10467","40.877681","-73.872884","207","11","42902","2033550104","Norwood"
"61671","2014803","2492 DEVOE TERRACE","2","3219","175","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10468","40.864856","-73.904915","207","14","263","2032190175","Kingsbridge Heights"
"61736","2068520","4210 DIGNEY AVENUE","2","5006","69","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10466","40.893792","-73.851628","212","12","430","2050060069","Woodlawn-Wakefield"
"62292","2004442","704 EAGLE AVENUE","2","2624","36","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10455","40.818043","-73.91013","201","17","75","2026240036","Melrose South-Mott Haven North"
"62340","2004380","919 EAGLE AVENUE","2","2620","33","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.823155","-73.908028","203","17","141","2026200033","Morrisania-Melrose"
"62813","2000036","514 EAST 138 STREET","2","2265","27","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10454","40.807417","-73.918919","201","8","25","2022650027","Mott Haven-Port Morris"
"62816","2000037","518 EAST 138 STREET","2","2265","29","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10454","40.807351","-73.91876","201","8","25","2022650029","Mott Haven-Port Morris"
"62821","2000039","526 EAST 138 STREET","2","2265","33","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10454","40.807249","-73.918533","201","8","25","2022650033","Mott Haven-Port Morris"
"62827","2000041","534 EAST 138 STREET","2","2265","37","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10454","40.807106","-73.9182","201","8","25","2022650037","Mott Haven-Port Morris"
"63231","2000431","419 EAST 142 STREET","2","2287","83","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10454","40.811373","-73.920348","201","8","41","2022870083","Mott Haven-Port Morris"
"63380","2000462","454 EAST 144 STREET","2","2288","34","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10454","40.812082","-73.918133","201","8","41","2022880034","Mott Haven-Port Morris"
"63479","2000883","337 EAST 146 STREET","2","2329","96","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10451","40.815246","-73.921084","201","8","65","2023290096","Melrose South-Mott Haven North"
"63737","2000123","554 EAST 149 STREET","2","2275","22","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10455","40.814409","-73.913397","201","8","43","2022750022","Mott Haven-Port Morris"
"63785","2001820","271 EAST 150 STREET","2","2410","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10451","40.81789","-73.921811","201","17","65","2024100001","Melrose South-Mott Haven North"
"63795","2000925","298 EAST 150 STREET","2","2331","18","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10451","40.817722","-73.921226","201","17","65","2023310018","Melrose South-Mott Haven North"
"63921","2001699","377 EAST 153 STREET","2","2400","33","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10455","40.819136","-73.917427","201","17","67","2024000033","Melrose South-Mott Haven North"
"64076","2004589","727 EAST 156 STREET","2","2646","39","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10455","40.818282","-73.906723","201","17","77","2026460039","Melrose South-Mott Haven North"
"64403","2001493","422 EAST 161 STREET","2","2382","14","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10451","40.823933","-73.913002","203","17","141","2023820014","Morrisania-Melrose"
"64641","2005206","851 EAST 163 STREET","2","2690","100","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10459","40.822053","-73.900326","202","17","12901","2026900100","Longwood"
"64663","2002722","201 EAST 164 STREET","2","2455","53","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.829682","-73.919293","204","16","18302","2024550053","East Concourse-Concourse Village"
"64865","2002544","256 EAST 166 STREET","2","2448","16","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.830671","-73.916123","204","16","18101","2024480016","East Concourse-Concourse Village"
"64970","2004264","590 EAST 167 STREET","2","2613","20","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.828598","-73.904494","203","16","185","2026130020","Morrisania-Melrose"
"65593","2007315","346 EAST 173 STREET","2","2790","18","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10457","40.843477","-73.905394","204","16","22902","2027900018","Mount Hope"
"65791","2007883","124 EAST 176 STREET","2","2826","27","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10453","40.848108","-73.90906","205","14","22701","2028260027","Mount Hope"
"65867","2007635","105 EAST 177 STREET","2","2806","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10453","40.849617","-73.907709","205","14","23301","2028060001","Mount Hope"
"65952","2007682","156 EAST 178 STREET","2","2808","9","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10453","40.850752","-73.906287","205","14","23501","2028080009","Mount Hope"
"66004","2011989","620 EAST 178 STREET","2","3068","93","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10457","40.84676","-73.892439","206","17","373","2030680093","East Tremont"
"66206","2013295","306 EAST 180 STREET","2","3142","30","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10457","40.852418","-73.899753","205","15","379","2031420030","Mount Hope"
"66245","2012012","612 EAST 180 STREET","2","3069","78","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10457","40.849275","-73.891177","206","15","373","2030690078","East Tremont"
"66393","2011160","405 EAST 182 STREET","2","3030","136","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10457","40.854835","-73.896239","206","15","38302","2030300136","Fordham South"
"66448","2012779","735 EAST 182 STREET","2","3099","10","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10457","40.8498","-73.885581","206","15","393","2030990010","Belmont"
"66553","2012885","711 EAST 183 STREET","2","3103","65","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.851905","-73.885194","206","15","391","2031030065","Belmont"
"66589","2013337","340 EAST 184 STREET","2","3143","271","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.858098","-73.89567","205","15","38302","2031430271","Fordham South"
"66780","2011050","311 EAST 188 STREET","2","3023","98","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.860675","-73.895077","205","15","39902","2030230098","Bedford Park-Fordham North"
"66793","2011777","495 EAST 188 STREET","2","3058","42","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.858148","-73.890089","206","15","387","2030580042","Belmont"
"66835","2011775","502 EAST 189 STREET","2","3058","19","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.858962","-73.889057","206","15","387","2030580019","Belmont"
"66849","2012605","705 EAST 189 STREET","2","3091","96","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.856165","-73.883119","206","15","389","2030910096","Belmont"
"66878","2016605","301 EAST 193 STREET","2","3287","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.863988","-73.892335","207","15","39901","2032870001","Bedford Park-Fordham North"
"67001","2017008","230 EAST 196 STREET","2","3300","44","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.867358","-73.891715","207","15","40501","2033000044","Bedford Park-Fordham North"
"67064","2017479","60 EAST 196 STREET","2","3316","33","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10468","40.868634","-73.894728","207","14","40304","2033160033","Van Cortlandt Village"
"67066","2017155","215 EAST 197 STREET","2","3304","141","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.869122","-73.891061","207","15","40302","2033040141","Bedford Park-Fordham North"
"67102","2016730","319 EAST 197 STREET","2","3290","65","Yes","No","No","No","No","Yes","2022-06-24T00:00:00.000","BRONX","10458","40.866864","-73.889066","207","15","40502","2032900065","Bedford Park-Fordham North"
"67195","2017092","246 EAST 199 STREET","2","3302","42","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.870409","-73.887396","207","15","40702","2033020042","Bedford Park-Fordham North"
"67520","2018585","374 EAST 209 STREET","2","3355","37","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10467","40.876199","-73.873349","207","11","42901","2033550037","Norwood"
"68193","2057872","766 EAST 215 STREET","2","4662","56","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10467","40.880013","-73.862331","212","12","380","2046620056","Williamsbridge-Olinville"
"68346","2057900","712 EAST 216 STREET","2","4663","21","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10467","40.881211","-73.863257","212","12","390","2046630021","Williamsbridge-Olinville"
"68985","2057607","631 EAST 220 STREET","2","4655","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10467","40.884868","-73.86423","212","12","394","2046550001","Williamsbridge-Olinville"
"69315","2058602","864 EAST 221 STREET","2","4679","73","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10467","40.883448","-73.857232","212","12","396","2046790073","Williamsbridge-Olinville"
"70295","2063391","769 EAST 224 STREET","2","4838","14","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10466","40.88653","-73.85903","212","12","406","2048380014","Williamsbridge-Olinville"
"70386","2064365","967 EAST 224 STREET","2","4860","10","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10466","40.884736","-73.853403","212","12","404","2048600010","Williamsbridge-Olinville"
"71460","2064118","867 EAST 230 STREET","2","4855","14","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10466","40.889859","-73.853847","212","12","422","2048550014","Williamsbridge-Olinville"
"72197","2019758","530 EAST 234 STREET","2","3395","47","No","No","No","No","No","Yes","2022-06-24T00:00:00.000","BRONX","10470","40.897322","-73.863221","212","11","45101","2033950047","Woodlawn-Wakefield"
"73778","2017720","111 EAST MOSHOLU PARKWAY NORTH","2","3326","8","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10467","40.877485","-73.882109","207","11","419","2033260008","Norwood"
"73779","2017719","115 EAST MOSHOLU PARKWAY NORTH","2","3326","1","No","No","No","No","No","Yes","2022-06-24T00:00:00.000","BRONX","10467","40.877386","-73.882051","207","11","419","2033260001","Norwood"
"73785","2018015","179 EAST MOSHOLU PARKWAY NORTH","2","3335","139","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10467","40.875401","-73.881479","207","11","419","2033350139","Norwood"
"73802","2017910","353 EAST MOSHOLU PARKWAY NORTH","2","3332","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10467","40.871033","-73.880153","207","11","425","2033320001","Norwood"
"75869","2074082","1426 EDWARDS AVENUE","2","5371","14","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10461","40.838812","-73.837197","210","13","194","2053710014","Schuylerville-Throgs Neck-Edgewater Park"
"76679","2001481","830 ELTON AVENUE","2","2381","45","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10451","40.822618","-73.912773","203","17","141","2023810045","Morrisania-Melrose"
"77248","2025050","1226 EVERGREEN AVENUE","2","3771","14","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10472","40.829542","-73.881297","209","17","54","2037710014","West Farms-Bronx River"
"77585","2010049","805 FAIRMOUNT PLACE","2","2955","40","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10460","40.842664","-73.888943","206","17","36502","2029550040","East Tremont"
"78262","2002225","1060 FINDLAY AVENUE","2","2433","48","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.829308","-73.914372","204","16","175","2024330048","East Concourse-Concourse Village"
"78263","2002226","1064 FINDLAY AVENUE","2","2433","49","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.829366","-73.914336","204","16","175","2024330049","East Concourse-Concourse Village"
"78266","2002229","1076 FINDLAY AVENUE","2","2433","54","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.829536","-73.914238","204","16","175","2024330054","East Concourse-Concourse Village"
"78278","2002261","1125 FINDLAY AVENUE","2","2434","32","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.830773","-73.913535","204","16","175","2024340032","East Concourse-Concourse Village"
"79053","2005701","1120 FOX STREET","2","2719","38","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10459","40.827496","-73.893843","203","17","125","2027190038","Morrisania-Melrose"
"79270","2004257","1229 FRANKLIN AVENUE","2","2612","58","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.830559","-73.903241","203","16","149","2026120058","Morrisania-Melrose"
"79276","2004300","1250 FRANKLIN AVENUE","2","2615","8","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.830872","-73.90285","203","16","149","2026150008","Morrisania-Melrose"
"79277","2004255","1253 FRANKLIN AVENUE","2","2612","53","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.830869","-73.902879","203","16","149","2026120053","Morrisania-Melrose"
"79837","2069896","4360 FURMAN AVENUE","2","5047","6","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10466","40.897242","-73.854117","212","11","434","2050470006","Woodlawn-Wakefield"
"80061","2002938","1040 GERARD AVENUE","2","2477","15","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10452","40.831529","-73.922568","204","8","195","2024770015","West Concourse"
"80073","2002946","1098 GERARD AVENUE","2","2478","18","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10452","40.832618","-73.921927","204","16","195","2024780018","West Concourse"
"80075","2002947","1112 GERARD AVENUE","2","2478","24","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10452","40.833211","-73.921576","204","16","195","2024780024","West Concourse"
"80082","2003001","1183 GERARD AVENUE","2","2488","31","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10452","40.834849","-73.920638","204","16","197","2024880031","West Concourse"
"80700","2026853","2235 GLEASON AVENUE","2","3821","71","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10462","40.832097","-73.84984","209","18","92","2038210071","Westchester-Unionport"
"80987","2015483","3971 GOUVERNEUR AVENUE","2","3252","310","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10463","40.883538","-73.891851","208","11","281","2032520310","Van Cortlandt Village"
"81573","2092421","2409 GRAND AVENUE","2","3212","78","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10468","40.862198","-73.903766","207","14","253","2032120078","Kingsbridge Heights"
"81669","2002767","1236 GRAND CONCOURSE","2","2457","10","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.835266","-73.916955","204","16","17901","2024570010","East Concourse-Concourse Village"
"81696","2007988","1420 GRAND CONCOURSE","2","2832","8","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.839249","-73.913448","204","14","225","2028320008","East Concourse-Concourse Village"
"81708","2008012","1555 GRAND CONCOURSE","2","2836","12","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10452","40.842209","-73.912284","204","14","209","2028360012","West Concourse"
"81798","2013733","2300 GRAND CONCOURSE","2","3159","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.857608","-73.899836","205","15","38301","2031590001","Fordham South"
"81844","2013823","2545 GRAND CONCOURSE","2","3167","64","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10468","40.863451","-73.896389","207","14","401","2031670064","Bedford Park-Fordham North"
"81866","2017427","2701 GRAND CONCOURSE","2","3314","51","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10468","40.867269","-73.893479","207","14","40304","2033140051","Van Cortlandt Village"
"81870","2017141","2754 GRAND CONCOURSE","2","3304","85","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.868289","-73.892679","207","15","40302","2033040085","Bedford Park-Fordham North"
"81989","2002796","888 GRAND CONCOURSE","2","2459","34","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10451","40.826613","-73.922751","204","16","5902","2024590034","East Concourse-Concourse Village"
"81991","2002808","910 GRAND CONCOURSE","2","2461","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10451","40.827798","-73.922096","204","16","18301","2024610001","East Concourse-Concourse Village"
"82042","2002569","1128 GRANT AVENUE","2","2449","11","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.831607","-73.916129","204","16","18101","2024490011","East Concourse-Concourse Village"
"83716","2014570","2055 HARRISON AVENUE","2","3210","59","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10453","40.854819","-73.909784","205","14","251","2032100059","University Heights-Morris Heights"
"84203","2015177","2709 HEATH AVENUE","2","3239","77","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10463","40.871495","-73.905434","207","14","269","2032390077","Kingsbridge Heights"
