"bbl_10","street_no_property","street_1_property","street_2_property","city_property","postcode","addr_state_property","borough","latitude","longitude","community_board","council_district","census_tract","bin","nta"
"1001790032","176","WEST BROADWAY",,"NEW YORK","10013","NY","MANHATTAN","40.717887","-74.00737","101","1","33","1002002","SoHo-TriBeCa-Civic Center-Little Italy"
"1001790056","100","HUDSON STREET",,"NEW YORK","10013","NY","MANHATTAN","40.71919","-74.008705","101","1","33","1002012","SoHo-TriBeCa-Civic Center-Little Italy"
"1001790066","139","FRANKLIN STREET",,"NEW YORK","10013","NY","MANHATTAN","40.719177","-74.007547","101","1","33","1002017","SoHo-TriBeCa-Civic Center-Little Italy"
"1001797506","14","LEONARD STREET",,"NEW YORK","10013","NY","MANHATTAN","40.71874","-74.008124","101","1","33","1001998","SoHo-TriBeCa-Civic Center-Little Italy"
"1001817503","6","HARRISON STREET",,"NEW YORK","10013","NY","MANHATTAN","40.718691","-74.009253","101","1","39","1066447","SoHo-TriBeCa-Civic Center-Little Italy"
"1001817504","93","HUDSON STREET",,"NEW YORK","10013","NY","MANHATTAN","40.718856","-74.008791","101","1","39","1075728","SoHo-TriBeCa-Civic Center-Little Italy"
"1001860001","107","NORTH MOORE STREET",,"NEW YORK","10013","NY","MANHATTAN","40.72028","-74.011696","101","1","39","1082816","SoHo-TriBeCa-Civic Center-Little Italy"
"1001870016","377","GREENWICH STREET",,"NEW YORK","10013","NY","MANHATTAN","40.719783","-74.010227","101","1","39","1087575","SoHo-TriBeCa-Civic Center-Little Italy"
"1001870030","105","HUDSON STREET",,"NEW YORK","10013","NY","MANHATTAN","40.719396","-74.00869","101","1","39","1083366","SoHo-TriBeCa-Civic Center-Little Italy"
"1001877501","375","GREENWICH STREET",,"NEW YORK","10013","NY","MANHATTAN","40.719704","-74.010242","101","1","39","1002114","SoHo-TriBeCa-Civic Center-Little Italy"
"1001887503","53","NORTH MOORE STREET",,"NEW YORK","10013","NY","MANHATTAN","40.720006","-74.009008","101","1","39","1002127","SoHo-TriBeCa-Civic Center-Little Italy"
"1001887505","48","BEACH STREET",,"NEW YORK","10013","NY","MANHATTAN","40.720634","-74.008831","101","1","39","1002125","SoHo-TriBeCa-Civic Center-Little Italy"
"1001890030","20","NORTH MOORE STREET",,"NEW YORK","10013","NY","MANHATTAN","40.719811","-74.007229","101","1","33","1002147","SoHo-TriBeCa-Civic Center-Little Italy"
"1001897501","220","WEST BROADWAY",,"NEW YORK","10013","NY","MANHATTAN","40.719246","-74.006313","101","1","33","1002154","SoHo-TriBeCa-Civic Center-Little Italy"
"1001897502","104","HUDSON STREET",,"NEW YORK","10013","NY","MANHATTAN","40.719394","-74.008669","101","1","33",,"SoHo-TriBeCa-Civic Center-Little Italy"
"1001907503","31","NORTH MOORE STREET",,"NEW YORK","10013","NY","MANHATTAN","40.719868","-74.007652","101","1","33","1002161","SoHo-TriBeCa-Civic Center-Little Italy"
"1001907504","27","NORTH MOORE STREET",,"NEW YORK","10013","NY","MANHATTAN","40.719855","-74.007486","101","1","33","1002167","SoHo-TriBeCa-Civic Center-Little Italy"
"1001907505","25","NORTH MOORE STREET",,"NEW YORK","10013","NY","MANHATTAN","40.719847","-74.007403","101","1","33","1002160","SoHo-TriBeCa-Civic Center-Little Italy"
"1001910001","2","AVENUE OF THE AMER",,"NEW YORK","10013","NY","MANHATTAN","40.719128","-74.005166","101","1","33","1088221","SoHo-TriBeCa-Civic Center-Little Italy"
"1001920001","16","WALKER STREET",,"NEW YORK","10013","NY","MANHATTAN","40.719753","-74.004978","101","1","33","1002192","SoHo-TriBeCa-Civic Center-Little Italy"
"1001937501","395","BROADWAY",,"NEW YORK","10013","NY","MANHATTAN","40.71845","-74.002702","101","1","33","1002221","SoHo-TriBeCa-Civic Center-Little Italy"
"1001940042","60","WALKER STREET",,"NEW YORK","10013","NY","MANHATTAN","40.718859","-74.003023","101","1","33","1002310","SoHo-TriBeCa-Civic Center-Little Italy"
"1001950007","396","BROADWAY",,"NEW YORK","10013","NY","MANHATTAN","40.718488","-74.002644","101","1","31","1002323","SoHo-TriBeCa-Civic Center-Little Italy"
"1001950017","91","WALKER STREET",,"NEW YORK","10013","NY","MANHATTAN","40.718046","-74.00127","101","1","31","1002329","SoHo-TriBeCa-Civic Center-Little Italy"
"1001960005","408","BROADWAY",,"NEW YORK","10013","NY","MANHATTAN","40.718946","-74.002255","101","1","31","1002338","SoHo-TriBeCa-Civic Center-Little Italy"
"1001970007","101","LAFAYETTE STREET",,"NEW YORK","10013","NY","MANHATTAN","40.717783","-74.001111","101","1","31","1002356","SoHo-TriBeCa-Civic Center-Little Italy"
"1001977502","139","CENTRE STREET",,"NEW YORK","10013","NY","MANHATTAN","40.717217","-74.000602","101","1","31","1002357","SoHo-TriBeCa-Civic Center-Little Italy"
"1001980126","125","WALKER STREET",,"NEW YORK","10013","NY","MANHATTAN","40.717451","-73.99982","101","1","29","1084583","Chinatown"
"1002027501","2","ELIZABETH STREET",,"NEW YORK","10013","NY","MANHATTAN","40.715529","-73.997601","103","1","29","1002434","Chinatown"
"1002047501","158","HESTER STREET",,"NEW YORK","10013","NY","MANHATTAN","40.717711","-73.996681","102","1","41","1087278","SoHo-TriBeCa-Civic Center-Little Italy"
"1002067501","123","BAXTER STREET",,"NEW YORK","10013","NY","MANHATTAN","40.718161","-73.998918","102","1","41","1086548","SoHo-TriBeCa-Civic Center-Little Italy"
"1002087501","129","LAFAYETTE STREET",,"NEW YORK","10013","NY","MANHATTAN","40.718897","-74.000094","102","1","45","1002673","SoHo-TriBeCa-Civic Center-Little Italy"
"1002090019","138","LAFAYETTE STREET",,"NEW YORK","10013","NY","MANHATTAN","40.719084","-73.999953","102","1","45","1002687","SoHo-TriBeCa-Civic Center-Little Italy"
"1002090028","261","CANAL STREET",,"NEW YORK","10013","NY","MANHATTAN","40.718721","-74.000924","102","1","45","1002692","SoHo-TriBeCa-Civic Center-Little Italy"
"1002120007","30","VARICK STREET",,"NEW YORK","10013","NY","MANHATTAN","40.720626","-74.006652","101","1","33","1002733","SoHo-TriBeCa-Civic Center-Little Italy"
"1002120018","52","VARICK STREET",,"NEW YORK","10013","NY","MANHATTAN","40.721222","-74.006548","101","1","33","1002735","SoHo-TriBeCa-Civic Center-Little Italy"
"1002120045","2","YORK STREET",,"NEW YORK","10013","NY","MANHATTAN","40.721068","-74.005758","101","1","33","1002738","SoHo-TriBeCa-Civic Center-Little Italy"
"1002127501","260","WEST BROADWAY",,"NEW YORK","10013","NY","MANHATTAN","40.720404","-74.00544","101","1","33","1002740","SoHo-TriBeCa-Civic Center-Little Italy"
"1002127503","1","YORK STREET",,"NEW YORK","10013","NY","MANHATTAN","40.721085","-74.005754","101","1","33","1002736","SoHo-TriBeCa-Civic Center-Little Italy"
"1002147502","145","HUDSON STREET",,"NEW YORK","10013","NY","MANHATTAN","40.721073","-74.008398","101","1","39","1002803","SoHo-TriBeCa-Civic Center-Little Italy"
"1002147503","7","HUBERT STREET",,"NEW YORK","10013","NY","MANHATTAN","40.721367","-74.008911","101","1","39","1086551","SoHo-TriBeCa-Civic Center-Little Italy"
"1002157502","161","HUDSON STREET",,"NEW YORK","10013","NY","MANHATTAN","40.721798","-74.008272","101","1","39","1086556","SoHo-TriBeCa-Civic Center-Little Italy"
"1002157504","415","GREENWICH STREET",,"NEW YORK","10013","NY","MANHATTAN","40.721562","-74.009885","101","1","39","1002807","SoHo-TriBeCa-Civic Center-Little Italy"
"1002157505","157","HUDSON STREET",,"NEW YORK","10013","NY","MANHATTAN","40.721647","-74.008298","101","1","39","1088445","SoHo-TriBeCa-Civic Center-Little Italy"
"1002160001","235","WEST STREET",,"NEW YORK","10013","NY","MANHATTAN","40.72107","-74.012017","101","1","39","1002108","SoHo-TriBeCa-Civic Center-Little Italy"
"1002170014","401","WASHINGTON STREET",,"NEW YORK","10013","NY","MANHATTAN","40.721759","-74.010628","101","1","39","1002818","SoHo-TriBeCa-Civic Center-Little Italy"
"1002170017","422","GREENWICH STREET",,"NEW YORK","10013","NY","MANHATTAN","40.722026","-74.009802","101","1","39","1090481","SoHo-TriBeCa-Civic Center-Little Italy"
"1002177501","79","LAIGHT STREET",,"NEW YORK","10013","NY","MANHATTAN","40.72221","-74.010722","101","1","39","1002815","SoHo-TriBeCa-Civic Center-Little Italy"
"1002180024","260","WEST STREET",,"NEW YORK","10013","NY","MANHATTAN","40.722728","-74.011646","101","1","39","1002831","SoHo-TriBeCa-Civic Center-Little Italy"
"1002187501","92","LAIGHT STREET",,"NEW YORK","10013","NY","MANHATTAN","40.722275","-74.011195","101","1","39","1002832","SoHo-TriBeCa-Civic Center-Little Italy"
"1002197501","429","GREENWICH STREET",,"NEW YORK","10013","NY","MANHATTAN","40.722221","-74.009741","101","1","39","1002836","SoHo-TriBeCa-Civic Center-Little Italy"
"1002200031","174","HUDSON STREET",,"NEW YORK","10013","NY","MANHATTAN","40.722374","-74.00815","101","1","33","1002850","SoHo-TriBeCa-Civic Center-Little Italy"
"1002207502","28","LAIGHT STREET",,"NEW YORK","10013","NY","MANHATTAN","40.721858","-74.007082","101","1","33","1066500","SoHo-TriBeCa-Civic Center-Little Italy"
"1002207503","38","LAIGHT STREET",,"NEW YORK","10013","NY","MANHATTAN","40.721916","-74.007634","101","1","33","1086557","SoHo-TriBeCa-Civic Center-Little Italy"
"1002210030","200","HUDSON STREET",,"NEW YORK","10013","NY","MANHATTAN","40.722992","-74.008031","101","1","33","1002854","SoHo-TriBeCa-Civic Center-Little Italy"
"1002220001","443","GREENWICH STREET",,"NEW YORK","10013","NY","MANHATTAN","40.722882","-74.009625","101","1","39","1002856","SoHo-TriBeCa-Civic Center-Little Italy"
"1002227501","28","VESTRY STREET",,"NEW YORK","10013","NY","MANHATTAN","40.72266","-74.008348","101","1","39","1002859","SoHo-TriBeCa-Civic Center-Little Italy"
"1002240001","450","WASHINGTON STREET",,"NEW YORK","10013","NY","MANHATTAN","40.72392","-74.010282","101","1","39","1087707","SoHo-TriBeCa-Civic Center-Little Italy"
"1002250008","111","WATTS STREET",,"NEW YORK","10013","NY","MANHATTAN","40.72401","-74.008691","101","1","39","1002933","SoHo-TriBeCa-Civic Center-Little Italy"
"1002257501","465","GREENWICH STREET",,"NEW YORK","10013","NY","MANHATTAN","40.72381","-74.009459","101","1","39","1002929","SoHo-TriBeCa-Civic Center-Little Italy"
"1002260001","431","CANAL STREET",,"NEW YORK","10013","NY","MANHATTAN","40.722726","-74.006534","102","1","37","1002934","SoHo-TriBeCa-Civic Center-Little Italy"
"1002270028","306","WEST BROADWAY",,"NEW YORK","10013","NY","MANHATTAN","40.721634","-74.004412","102","1","47","1087764","SoHo-TriBeCa-Civic Center-Little Italy"
"1002280020","325","WEST BROADWAY",,"NEW YORK","10013","NY","MANHATTAN","40.722045","-74.004041","102","1","47","1090164","SoHo-TriBeCa-Civic Center-Little Italy"
"1002287502","311","WEST BROADWAY",,"NEW YORK","10013","NY","MANHATTAN","40.72173","-74.004308","102","1","47","1087488","SoHo-TriBeCa-Civic Center-Little Italy"
"1002310026","107","GRAND STREET",,"NEW YORK","10013","NY","MANHATTAN","40.721183","-74.001335","102","1","47","1003017","SoHo-TriBeCa-Civic Center-Little Italy"
"1002310035","451","BROADWAY",,"NEW YORK","10013","NY","MANHATTAN","40.720484","-74.000974","102","1","47","1003020","SoHo-TriBeCa-Civic Center-Little Italy"
"1002317501","443","BROADWAY",,"NEW YORK","10013","NY","MANHATTAN","40.720302","-74.001129","102","1","47","1003023","SoHo-TriBeCa-Civic Center-Little Italy"
"1002330026","12","HOWARD STREET",,"NEW YORK","10013","NY","MANHATTAN","40.719281","-74.000014","102","1","45","1003051","SoHo-TriBeCa-Civic Center-Little Italy"
"1002330030","22","HOWARD STREET",,"NEW YORK","10013","NY","MANHATTAN","40.719421","-74.000317","102","1","45","1003052","SoHo-TriBeCa-Civic Center-Little Italy"
"1002377501","132","MULBERRY STREET",,"NEW YORK","10013","NY","MANHATTAN","40.718392","-73.997774","102","1","41","1066508","SoHo-TriBeCa-Civic Center-Little Italy"
"1002387501","128","MOTT STREET",,"NEW YORK","10013","NY","MANHATTAN","40.718362","-73.996793","102","1","41","1087662","SoHo-TriBeCa-Civic Center-Little Italy"
"1002397501","80","ELIZABETH STREET",,"NEW YORK","10013","NY","MANHATTAN","40.718046","-73.996035","102","1","41","1003115","SoHo-TriBeCa-Civic Center-Little Italy"
"1002430056","645","WATER STREET",,"NEW YORK","10002","NY","MANHATTAN","40.711383","-73.98265","103","1","202","1077586","Lower East Side"
"1002440019","605","WATER STREET",,"NEW YORK","10002","NY","MANHATTAN","40.711249","-73.98445","103","1","202","1003141","Lower East Side"
"1002440040","621","WATER STREET",,"NEW YORK","10002","NY","MANHATTAN","40.711307","-73.983761","103","1","202","1078940","Lower East Side"
"1002450001","286","SOUTH STREET",,"NEW YORK","10002","NY","MANHATTAN","40.710478","-73.986571","103","1","201","1003142","Lower East Side"
"1002470001","251","CHERRY STREET",,"NEW YORK","10002","NY","MANHATTAN","40.711162","-73.990225","103","1","6","1000000","Lower East Side"
"1002480015","82","RUTGERS SLIP",,"NEW YORK","10002","NY","MANHATTAN","40.710591","-73.989864","103","1","6","1085945","Lower East Side"
"1002480070","80","RUTGERS SLIP",,"NEW YORK","10002","NY","MANHATTAN","40.710632","-73.989871","103","1","6","1084418","Lower East Side"
"1002500001","220","SOUTH STREET",,"NEW YORK","10002","NY","MANHATTAN","40.709452","-73.99433","103","1","8","1003205","Chinatown"
"1002530001","2","MONROE STREET",,"NEW YORK","10002","NY","MANHATTAN","40.711418","-73.995978","103","1","8","1077585","Chinatown"
"1002550001","45","PIKE STREET",,"NEW YORK","10002","NY","MANHATTAN","40.712301","-73.992371","103","1","6","1077508","Lower East Side"
"1002560001","300","CHERRY STREET",,"NEW YORK","10002","NY","MANHATTAN","40.711458","-73.987639","103","1","6","1077517","Lower East Side"
"1002560014","272","CHERRY STREET",,"NEW YORK","10002","NY","MANHATTAN","40.711357","-73.988674","103","1","6",,"Lower East Side"
"1002580001","318","CHERRY STREET",,"NEW YORK","10002","NY","MANHATTAN","40.711565","-73.986546","103","1","201",,"Lower East Side"
"1002590001","604","WATER STREET",,"NEW YORK","10002","NY","MANHATTAN","40.71126","-73.984533","103","1","202","1003212","Lower East Side"
"1002590071","35","MONTGOMERY STREET",,"NEW YORK","10002","NY","MANHATTAN","40.713053","-73.985045","103","1","202","1003215","Lower East Side"
"1002600001","636","WATER STREET",,"NEW YORK","10002","NY","MANHATTAN","40.711397","-73.98265","103","2","202","1077528","Lower East Side"
"1002600075","668","WATER STREET",,"NEW YORK","10002","NY","MANHATTAN","40.711477","-73.98155","103","2","202","1083388","Lower East Side"
"1002630001","14","JACKSON STREET",,"NEW YORK","10002","NY","MANHATTAN","40.713516","-73.980839","103","2","202","1083396","Lower East Side"
"1002630008","453","F D R DRIVE",,"NEW YORK","10002","NY","MANHATTAN","40.712862","-73.977798","103","2","202","1083400","Lower East Side"
"1002670001","305","MADISON STREET",,"NEW YORK","10002","NY","MANHATTAN","40.713129","-73.984637","103","1","202","1083402","Lower East Side"
"1002670037","371","MADISON STREET",,"NEW YORK","10002","NY","MANHATTAN","40.713414","-73.982126","103","2","202","1003221","Lower East Side"
"1002747502","148","MADISON STREET",,"NEW YORK","10002","NY","MANHATTAN","40.712411","-73.992991","103","1","8","1084603","Chinatown"
"1002777501","25","MARKET STREET",,"NEW YORK","10002","NY","MANHATTAN","40.71285","-73.994449","103","1","8","1077812","Chinatown"
"1002797502","11","EAST BROADWAY",,"NEW YORK","10038","NY","MANHATTAN","40.713435","-73.997533","103","1","27","1003379","Chinatown"
"1002820044","88","EAST BROADWAY",,"NEW YORK","10002","NY","MANHATTAN","40.713745","-73.994091","103","1","8","1066526","Chinatown"
"1002830018","143","HENRY STREET",,"NEW YORK","10002","NY","MANHATTAN","40.71335","-73.990611","103","1","6","1003567","Lower East Side"
"1002830024","10","RUTGERS STREET",,"NEW YORK","10002","NY","MANHATTAN","40.713797","-73.990174","103","1","6","1086071","Lower East Side"
"1002847503","173","EAST BROADWAY",,"NEW YORK","10002","NY","MANHATTAN","40.714099","-73.989611","103","1","6","1003623","Lower East Side"
"1002899001","1","BOWERY",,"NEW YORK","10002","NY","MANHATTAN","40.714146","-73.997432","103","1","16","1086088","Chinatown"
"1002940008","56","CANAL STREET",,"NEW YORK","10002","NY","MANHATTAN","40.714947","-73.992082","103","1","16","1003795","Chinatown"
"1003030015","91","BOWERY",,"NEW YORK","10002","NY","MANHATTAN","40.717132","-73.995505","103","1","16","1082490","Chinatown"
"1003070001","45","ALLEN STREET",,"NEW YORK","10002","NY","MANHATTAN","40.716605","-73.991714","103","1","16","1075792","Chinatown"
"1003070024","59","ALLEN STREET",,"NEW YORK","10002","NY","MANHATTAN","40.717104","-73.991458","103","1","16","1082491","Chinatown"
"1003110013","357","GRAND STREET",,"NEW YORK","10002","NY","MANHATTAN","40.716662","-73.989041","103","1","1401","1077604","Lower East Side"
"1003150001","409","GRAND STREET",,"NEW YORK","10002","NY","MANHATTAN","40.716001","-73.986905","103","1","1401","1077606","Lower East Side"
"1003210001","570","GRAND STREET",,"NEW YORK","10002","NY","MANHATTAN","40.713724","-73.979136","103","1","1001","1083419","Lower East Side"
"1003230001","288","DELANCEY STREET",,"NEW YORK","10002","NY","MANHATTAN","40.715917","-73.97985","103","2","1002","1078038","Lower East Side"
"1003250001","140","BARUCH PLACE",,"NEW YORK","10002","NY","MANHATTAN","40.71856","-73.976638","103","2","1002","1077594","Lower East Side"
"1003310001","504","GRAND STREET",,"NEW YORK","10002","NY","MANHATTAN","40.714672","-73.982328","103","1","12","1004064","Lower East Side"
"1003310065","484","GRAND STREET",,"NEW YORK","10002","NY","MANHATTAN","40.714927","-73.983284","103","1","12","1004065","Lower East Side"
"1003310120","530","GRAND STREET",,"NEW YORK","10002","NY","MANHATTAN","40.714413","-73.981437","103","1","12","1076783","Lower East Side"
"1003310200","275","DELANCEY STREET",,"NEW YORK","10002","NY","MANHATTAN","40.716118","-73.980553","103","1","12","1004067","Lower East Side"
"1003330001","87","DELANCEY STREET",,"NEW YORK","10002","NY","MANHATTAN","40.718957","-73.989571","103","1","18","1005288","Chinatown"
"1003360005","16","BIALYSTOKER PLACE",,"NEW YORK","10002","NY","MANHATTAN","40.715654","-73.982956","103","1","12",,"Lower East Side"
"1003380001","60","PITT STREET",,"NEW YORK","10002","NY","MANHATTAN","40.717872","-73.982702","103","2","2201","1082687","Lower East Side"
"1003410001","444","GRAND STREET",,"NEW YORK","10002","NY","MANHATTAN","40.715397","-73.984842","103","1","12","1004075","Lower East Side"
"1003410058","410","GRAND STREET",,"NEW YORK","10002","NY","MANHATTAN","40.715916","-73.98657","103","1","1402","1083423","Lower East Side"
"1003410070","131","BROOME STREET",,"NEW YORK","10002","NY","MANHATTAN","40.71622","-73.983991","103","1","12","1077598","Lower East Side"
"1003430043","80","RIDGE STREET",,"NEW YORK","10002","NY","MANHATTAN","40.717771","-73.983795","103","1","12","1086094","Lower East Side"
"1003430050","203","RIVINGTON STREET",,"NEW YORK","10002","NY","MANHATTAN","40.718465","-73.983077","103","1","12","1004081","Lower East Side"
"1003437501","78","RIDGE STREET",,"NEW YORK","10002","NY","MANHATTAN","40.717707","-73.983828","103","1","12","1075794","Lower East Side"
"1003450048","115","PITT STREET",,"NEW YORK","10002","NY","MANHATTAN","40.719697","-73.981822","103","2","2201","1004151","Lower East Side"
"1003460001","50","NORFOLK STREET",,"NEW YORK","10002","NY","MANHATTAN","40.717025","-73.988063","103","1","1402","1004154","Lower East Side"
"1003470080","150","BROOME STREET",,"NEW YORK","10002","NY","MANHATTAN","40.716415","-73.984575","103","1","1402","1004158","Lower East Side"
"1003497501","130","SUFFOLK STREET",,"NEW YORK","10002","NY","MANHATTAN","40.719692","-73.985718","103","1","3001","1086070","Chinatown"
"1003510001","62","ESSEX STREET",,"NEW YORK","10002","NY","MANHATTAN","40.717093","-73.988943","103","1","18",,"Chinatown"
"1003530054","114","NORFOLK STREET",,"NEW YORK","10002","NY","MANHATTAN","40.719088","-73.986988","103","1","1402","1004301","Lower East Side"
"1003537501","103","NORFOLK STREET",,"NEW YORK","10002","NY","MANHATTAN","40.718822","-73.987147","103","1","18","1087502","Chinatown"
"1003560001","10","AVENUE D",,"NEW YORK","10009","NY","MANHATTAN","40.720364","-73.978438","103","2","20","1078045","Lower East Side"
"1003620001","134","AVENUE D",,"NEW YORK","10009","NY","MANHATTAN","40.724447","-73.975464","103","2","24","1077504","Lower East Side"
"1003620010","132","AVENUE D",,"NEW YORK","10009","NY","MANHATTAN","40.72437","-73.975518","103","2","24","1077504","Lower East Side"
"1003670001","152","AVENUE D",,"NEW YORK","10009","NY","MANHATTAN","40.725076","-73.975009","103","2","24","1077543","Lower East Side"
"1003720041","9","AVENUE D",,"NEW YORK","10009","NY","MANHATTAN","40.720295","-73.978513","103","2","2202",,"Lower East Side"
"1003720060","274","EAST    2 STREET",,"NEW YORK","10009","NY","MANHATTAN","40.720767","-73.980476","103","2","2202","1086167","Lower East Side"
"1003750001","72","AVENUE C",,"NEW YORK","10009","NY","MANHATTAN","40.722947","-73.979674","103","2","2601","1075623","Lower East Side"
"1003760058","709","EAST    6 STREET",,"NEW YORK","10009","NY","MANHATTAN","40.723394","-73.978992","103","2","2602","1075828","Lower East Side"
"1003780001","126","AVENUE C",,"NEW YORK","10009","NY","MANHATTAN","40.724783","-73.978335","103","2","2602","1075834","Lower East Side"
"1003780017","720","EAST    9 STREET",,"NEW YORK","10009","NY","MANHATTAN","40.724958","-73.977217","103","2","2602","1084876","Lower East Side"
"1003790027","436","EAST   10 STREET",,"NEW YORK","10009","NY","MANHATTAN","40.725147","-73.975813","103","2","28","1004551","Lower East Side"
"1003820001","188","AVENUE C",,"NEW YORK","10009","NY","MANHATTAN","40.726797","-73.976837","103","2","28","1083146","Lower East Side"
"1003820100","162","AVENUE C",,"NEW YORK","10009","NY","MANHATTAN","40.725963","-73.977458","103","2","28","1078025","Lower East Side"
"1003857501","254","EAST    2 STREET",,"NEW YORK","10009","NY","MANHATTAN","40.721237","-73.981569","103","2","2202","1079679","Lower East Side"
"1003860033","274","EAST    4 STREET",,"NEW YORK","10009","NY","MANHATTAN","40.722862","-73.981561","103","2","2601","1004617","Lower East Side"
"1003870049","271","EAST    4 STREET",,"NEW YORK","10009","NY","MANHATTAN","40.722856","-73.981503","103","2","2601","1004651","Lower East Side"
"1003900011","308","EAST    8 STREET",,"NEW YORK","10009","NY","MANHATTAN","40.725178","-73.979583","103","2","2602","1085478","Lower East Side"
"1003907502","338","EAST    8 STREET",,"NEW YORK","10009","NY","MANHATTAN","40.724862","-73.978826","103","2","2602","1004715","Lower East Side"
"1003920010","350","EAST   10 STREET",,"NEW YORK","10009","NY","MANHATTAN","40.726605","-73.979302","103","2","28","1079685","Lower East Side"
"1003927501","143","AVENUE B",,"NEW YORK","10009","NY","MANHATTAN","40.726468","-73.980185","103","2","28","1004784","Lower East Side"
"1003940036","189","AVENUE C",,"NEW YORK","10009","NY","MANHATTAN","40.726835","-73.976834","103","2","28","1004910","Lower East Side"
"1003950009","606","EAST   13 STREET",,"NEW YORK","10009","NY","MANHATTAN","40.728636","-73.978294","103","2","28",,"Lower East Side"
"1003950012","620","EAST   13 STREET",,"NEW YORK","10009","NY","MANHATTAN","40.728458","-73.977865","103","2","28","1004927","Lower East Side"
"1003950022",,,,"NEW YORK","0","NY",,,,,,,,
"1003950022","205","AVENUE C",,"NEW YORK","10009","NY","MANHATTAN","40.727362","-73.976458","103","2","28","1082803","Lower East Side"
"1003960010","604","EAST   14 STREET",,"NEW YORK","10009","NY","MANHATTAN","40.729292","-73.977713","103","2","28","1077502","Lower East Side"
"1003960020","626","EAST   14 STREET",,"NEW YORK","10009","NY","MANHATTAN","40.728847","-73.976667","103","2","28","1004936","Lower East Side"
"1003970063","250","EAST HOUSTON STREET",,"NEW YORK","10002","NY","MANHATTAN","40.721937","-73.985321","103","2","3002","1004960","East Village"
"1003980008","156","EAST    3 STREET",,"NEW YORK","10009","NY","MANHATTAN","40.723417","-73.984754","103","2","3002","1004966","East Village"
"1003980035","24","AVENUE B",,"NEW YORK","10009","NY","MANHATTAN","40.722272","-73.983271","103","2","3002","1004976","East Village"
"1004000001","58","AVENUE A",,"NEW YORK","10009","NY","MANHATTAN","40.724344","-73.984768","103","2","32","1005010","East Village"
"1004000031","542","EAST    5 STREET",,"NEW YORK","10009","NY","MANHATTAN","40.724416","-73.983365","103","2","32","1005026","East Village"
"1004100048","107","RIVINGTON STREET",,"NEW YORK","10002","NY","MANHATTAN","40.719967","-73.988023","103","1","18","1075676","Chinatown"
"1004107501","101","LUDLOW STREET",,"NEW YORK","10002","NY","MANHATTAN","40.719111","-73.988864","103","1","18","1005320","Chinatown"
"1004120005","180","ORCHARD STREET",,"NEW YORK","10002","NY","MANHATTAN","40.721853","-73.988304","103","1","3001","1090121","Chinatown"
"1004120048","180","LUDLOW STREET",,"NEW YORK","10002","NY","MANHATTAN","40.721811","-73.987467","103","1","3001","1087953","Chinatown"
"1004120053",,"EAST HOUSTON STREET",,"NEW YORK","10002","NY",,,,,,,,
"1004120053","207","EAST HOUSTON STREET",,"NEW YORK","10002","NY","MANHATTAN","40.722401","-73.986904","103","1","3001","1087955","Chinatown"
"1004170001","224","ELDRIDGE STREET",,"NEW YORK","10002","NY","MANHATTAN","40.722092","-73.989938","103","1","3601","1005537","Chinatown"
"1004177501","190","ALLEN STREET",,"NEW YORK","10002","NY","MANHATTAN","40.722248","-73.988899","103","1","3001","1087667","Chinatown"
"1004200040","140","FORSYTH STREET",,"NEW YORK","10002","NY","MANHATTAN","40.720165","-73.991934","103","1","18","1087549","Chinatown"
"1004200047","41","RIVINGTON STREET",,"NEW YORK","10002","NY","MANHATTAN","40.720928","-73.991201","103","1","18","1005601","Chinatown"
"1004200062","169","ELDRIDGE STREET",,"NEW YORK","10002","NY","MANHATTAN","40.72017","-73.990949","103","1","18","1005602","Chinatown"
"1004257502","199","BOWERY",,"NEW YORK","10002","NY","MANHATTAN","40.72115","-73.993701","103","1","18","1087253","Chinatown"
"1004260005","223","BOWERY",,"NEW YORK","10002","NY","MANHATTAN","40.721949","-73.993402","103","1","3601",,"Chinatown"
"1004260006","225","BOWERY",,"NEW YORK","10002","NY","MANHATTAN","40.722009","-73.993376","103","1","3601","1089461","Chinatown"
"1004260012","235","BOWERY",,"NEW YORK","10002","NY","MANHATTAN","40.722424","-73.993225","103","1","3601","1005709","Chinatown"
"1004260029","195","CHRYSTIE STREET",,"NEW YORK","10002","NY","MANHATTAN","40.721922","-73.991904","103","1","3601","1005719","Chinatown"
"1004290021","117","EAST    2 STREET",,"NEW YORK","10009","NY","MANHATTAN","40.723466","-73.986893","103","2","3002","1005743","East Village"
"1004300001","40","1 AVENUE",,"NEW YORK","10009","NY","MANHATTAN","40.724315","-73.987669","103","2","3002","1005758","East Village"
"1004300010","112","EAST    3 STREET",,"NEW YORK","10009","NY","MANHATTAN","40.724334","-73.98694","103","2","3002",,"East Village"
"1004310001","60","1 AVENUE",,"NEW YORK","10009","NY","MANHATTAN","40.724905","-73.987243","103","2","32","1005759","East Village"
"1004310025","51","AVENUE A",,"NEW YORK","10009","NY","MANHATTAN","40.723988","-73.985053","103","2","32","1005761","East Village"
"1004310031","43","AVENUE A",,"NEW YORK","10009","NY","MANHATTAN","40.723746","-73.985226","103","2","32","1005762","East Village"
"1004320001","66","1 AVENUE",,"NEW YORK","10009","NY","MANHATTAN","40.725047","-73.987138","103","2","32",,"East Village"
"1004370001","150","1 AVENUE",,"NEW YORK","10009","NY","MANHATTAN","40.728261","-73.984785","103","2","34","1005894","East Village"
