"doc_employee_id","leave_status_desc","rank_title","gender"
"22906","CEASED","CAPTAIN","MALE"
"22907","CEASED","ASSISTANT DEPUTY WARDEN","MALE"
"22908","CEASED","OFFICE AIDE","FEMALE"
"22909","CEASED","DEPUTY WARDEN","MALE"
"22910","CEASED","CORRECTION OFFICER","MALE"
"22911","CEASED","CORRECTION OFFICER","FEMALE"
"22912","CEASED","OFFICE ASSOCIATE","FEMALE"
"22913","CEASED","CORRECTION OFFICER","MALE"
"66498","ACTIVE","CORRECTION OFFICER","MALE"
"22915","CEASED","CORRECTION OFFICER","MALE"
"22916","CEASED","ASSISTANT DEPUTY WARDEN","FEMALE"
"22917","CEASED","CORRECTION OFFICER","MALE"
"22918","CEASED","CORRECTION OFFICER","MALE"
"22919","CEASED","STOREKEEPER","MALE"
"22920","CEASED","SR. ADDICTION SPEC. METHADONE","MALE"
"22921","CEASED","SR. ADDICTION SPEC. METHADONE","MALE"
"22922","CEASED","CORRECTION OFFICER","MALE"
"22923","CEASED","CAPTAIN","MALE"
"22924","CEASED","CORRECTION OFFICER","MALE"
"22925","CEASED","CAPTAIN","MALE"
"22926","CEASED","CORRECTION OFFICER","MALE"
"22927","CEASED","WARDEN (OLD)","MALE"
"22928","CEASED","WARDEN","MALE"
"22929","CEASED","STEAM FITTER","MALE"
"22930","CEASED","CAPTAIN","MALE"
"22931","CEASED","CORRECTION OFFICER","MALE"
"22932","CEASED","CAPTAIN","MALE"
"22933","CEASED","DEPUTY WARDEN IN COMMAND","MALE"
"22934","CEASED","MOTOR VEHICLE OPERATOR","MALE"
"22935","CEASED","CAPTAIN","MALE"
"22936","CEASED","CORRECTION OFFICER","MALE"
"22937","CEASED","PRINC. CORRECTIONAL COUNSELOR","FEMALE"
"22938","CEASED","CORRECTION OFFICER","MALE"
"22939","CEASED","CORRECTION OFFICER","MALE"
"22940","ACTIVE","CORRECTION OFFICER","MALE"
"22941","CEASED","CORRECTION OFFICER","MALE"
"22942","CEASED","CORRECTION OFFICER","FEMALE"
"22943","CEASED","CAPTAIN","FEMALE"
"22944","CEASED","CORRECTION OFFICER","MALE"
"22945","CEASED","CORRECTION OFFICER","MALE"
"22946","CEASED","CORRECTION OFFICER","MALE"
"22947","CEASED","CORRECTION OFFICER","MALE"
"22948","CEASED","CAPTAIN","FEMALE"
"22949","CEASED","CORRECTION OFFICER","MALE"
"22950","CEASED","CAPTAIN","FEMALE"
"22951","CEASED","CORRECTION OFFICER","MALE"
"22952","CEASED","CORRECTION OFFICER","MALE"
"22953","CEASED","CORRECTION ADMINISTRATIVE AIDE","FEMALE"
"22954","CEASED","CORRECTION OFFICER","MALE"
"22955","CEASED","PRINCIPAL ADMINISTRATIVE ASSOCIATE","FEMALE"
"22956","CEASED","CORRECTION OFFICER","MALE"
"22957","CEASED","CORRECTION OFFICER","MALE"
"22958","CEASED","COOPERATIVE EDUCATION TRAINEE CLERK","FEMALE"
"22959","CEASED","CAPTAIN","MALE"
"22960","CEASED","CAPTAIN","MALE"
"22961","CEASED","DIETARY AIDE","FEMALE"
"22962","CEASED","CORRECTION OFFICER","MALE"
"22963","CEASED","CAPTAIN","MALE"
"22964","CEASED","CORRECTION OFFICER","MALE"
"22965","CEASED","CORRECTION OFFICER","MALE"
"22966","CEASED","CORRECTION OFFICER","MALE"
"22967","CEASED","ASSOCIATE PROJECT MANAGER","MALE"
"22968","CEASED","CAPTAIN","MALE"
"22969","CEASED","CORRECTION OFFICER","MALE"
"22970","CEASED","CORRECTION OFFICER","MALE"
"22971","CEASED","CORRECTION OFFICER","MALE"
"22972","CEASED","CORRECTION OFFICER","MALE"
"22973","CEASED","WARDEN (OLD)","MALE"
"22974","CEASED","WARDEN (OLD)","MALE"
"22975","CEASED","CORRECTION OFFICER","FEMALE"
"22976","CEASED","ASSISTANT DEPUTY WARDEN","MALE"
"22977","CEASED","CORRECTION OFFICER","FEMALE"
"22978","CEASED","CORRECTION OFFICER","MALE"
"22979","CEASED","CORRECTION OFFICER","MALE"
"22980","CEASED","CAPTAIN","MALE"
"22981","CEASED","CONFIDENTIAL INVESTIGATOR","MALE"
"22982","CEASED","CORRECTION OFFICER","MALE"
"22983","CEASED","CAPTAIN","MALE"
"22984","CEASED","CORRECTION OFFICER","MALE"
"22985","CEASED","CORRECTION OFFICER","MALE"
"22986","CEASED","CONFIDENTIAL INVESTIGATOR","MALE"
"22987","CEASED","CORRECTION OFFICER","MALE"
"22988","CEASED","CORRECTION OFFICER","MALE"
"22989","CEASED","CORRECTION OFFICER","FEMALE"
"22990","TERMINATED-SEVERANCE","PRINCIPAL ADMINISTRATIVE ASSOCIATE","FEMALE"
"22991","CEASED","CAPTAIN","FEMALE"
"22992","CEASED","PRINCIPAL ADMINISTRATIVE ASSOCIATE","MALE"
"22993","CEASED","CAPTAIN","MALE"
"22994","CEASED","CAPTAIN","MALE"
"22995","CEASED","CORRECTION OFFICER","FEMALE"
"22996","CEASED","CORRECTION OFFICER","MALE"
"22997","CEASED","CAPTAIN","MALE"
"22998","CEASED","CAPTAIN","MALE"
"22999","CEASED","CAPTAIN","MALE"
"23000","CEASED","CORRECTION OFFICER","MALE"
"23001","CEASED","CORRECTION OFFICER","MALE"
"23002","CEASED","PAINTER","MALE"
"23003","CEASED","CORRECTION OFFICER","MALE"
"23004","CEASED","CORRECTION OFFICER","MALE"
"23005","CEASED","CORRECTION OFFICER","MALE"
"23006","CEASED","WARDEN (OLD)","MALE"
"23007","CEASED","CORRECTION OFFICER","MALE"
"23008","CEASED","CORRECTION OFFICER","MALE"
"23009","CEASED","CORRECTION OFFICER","MALE"
"23010","CEASED","CORRECTION OFFICER","MALE"
"23011","CEASED","WARDEN","MALE"
"23012","CEASED","CAPTAIN","MALE"
"23013","CEASED","CORRECTION OFFICER","MALE"
"23014","CEASED","CAPTAIN","MALE"
"23015","CEASED","PRINCIPAL ADMINISTRATIVE ASSOCIATE","FEMALE"
"23016","CEASED","PRINCIPAL ADMINISTRATIVE ASSOCIATE","FEMALE"
"23017","CEASED","CORRECTION OFFICER","MALE"
"23018","CEASED","CORRECTION OFFICER","FEMALE"
"23019","CEASED","CORRECTION OFFICER","MALE"
"23020","CEASED","CAPTAIN","FEMALE"
"23021","CEASED","CORRECTION OFFICER","MALE"
"23022","CEASED","CORRECTION OFFICER","MALE"
"23023","CEASED","CORRECTION OFFICER","MALE"
"23024","CEASED","DEPUTY WARDEN","MALE"
"23025","CEASED","PLUMBERS HELPER","MALE"
"23026","CEASED","WARDEN","MALE"
"23027","CEASED","CORRECTION OFFICER","MALE"
"23028","CEASED","CORRECTION OFFICER","FEMALE"
"23029","CEASED","CORRECTION OFFICER","MALE"
"23030","CEASED","CORRECTION OFFICER","MALE"
"23031","CEASED","CORRECTION OFFICER","MALE"
"23032","CEASED","CORRECTION OFFICER","FEMALE"
"23033","CEASED","CORRECTION OFFICER","MALE"
"23034","CEASED","CORRECTION OFFICER","MALE"
"23035","CEASED","CORRECTION OFFICER","MALE"
"23036","CEASED","CORRECTION OFFICER","MALE"
"23037","CEASED","CORRECTION OFFICER","MALE"
"23038","CEASED","CORRECTION OFFICER","MALE"
"23039","CEASED","CORRECTION OFFICER","MALE"
"23040","CEASED","CORRECTION OFFICER","MALE"
"23041","CEASED","COOPERATIVE EDUCATION TRAINEE CLERK","FEMALE"
"23042","CEASED","CORRECTION OFFICER","FEMALE"
"23043","CEASED","CAPTAIN","MALE"
"23044","CEASED","CORRECTION OFFICER","MALE"
"23045","CEASED","CAPTAIN","MALE"
"23046","CEASED","BAKER","MALE"
"23047","CEASED","CORRECTION OFFICER","MALE"
"23048","CEASED","CORRECTION OFFICER","MALE"
"23049","CEASED","CORRECTION OFFICER","MALE"
"23050","CEASED","CAPTAIN","MALE"
"23051","TERMINATED-SEVERANCE RETIRE","ELEVATOR OPERATOR","MALE"
"23052","CEASED","CAPTAIN","MALE"
"23053","CEASED","WARDEN","FEMALE"
"23054","CEASED","CAPTAIN","MALE"
"23055","CEASED","CAPTAIN","MALE"
"23056","CEASED","ASSOCIATE STAFF ANALYST","FEMALE"
"23057","CEASED","CORRECTION OFFICER","MALE"
"23058","CEASED","CORRECTION OFFICER","MALE"
"23059","CEASED","CORRECTION OFFICER","MALE"
"23060","CEASED","CAPTAIN","MALE"
"23061","CEASED","CORRECTION OFFICER","MALE"
"23062","CEASED","CORRECTION OFFICER","MALE"
"23063","CEASED","CAPTAIN","FEMALE"
"23064","CEASED","CORRECTION OFFICER","MALE"
"23065","CEASED","CAPTAIN","MALE"
"23066","CEASED","CORRECTION OFFICER","MALE"
"23067","CEASED","WARDEN","MALE"
"23068","CEASED","CORRECTION OFFICER","MALE"
"23069","CEASED","CAPTAIN","FEMALE"
"23070","CEASED","CORRECTION OFFICER","MALE"
"23071","CEASED","CAPTAIN","MALE"
"23072","CEASED","ASSISTANT DEPUTY WARDEN","MALE"
"23073","CEASED","CORRECTION OFFICER","MALE"
"23074","CEASED","CORRECTION OFFICER","FEMALE"
"23075","CEASED","CAPTAIN","FEMALE"
"23076","CEASED","CORRECTION OFFICER","MALE"
"23077","CEASED","CORRECTION OFFICER","MALE"
"23078","CEASED","CORRECTION OFFICER","MALE"
"23079","CEASED","CAPTAIN","MALE"
"23080","CEASED","CORRECTION OFFICER","MALE"
"23081","CEASED","CAPTAIN","FEMALE"
"23082","CEASED","MAINTENANCE WORKER","MALE"
"23083","CEASED","CAPTAIN","MALE"
"23084","CEASED","CORRECTION OFFICER","MALE"
"23085","CEASED","CORRECTION OFFICER","MALE"
"23086","CEASED","CORRECTION OFFICER","MALE"
"23087","CEASED","CORRECTION OFFICER","MALE"
"23088","CEASED","STOCK HANDLER","MALE"
"23089","CEASED","CORRECTION OFFICER","MALE"
"23090","CEASED","CORRECTION OFFICER","MALE"
"23091","CEASED","CORRECTION OFFICER","MALE"
"23092","CEASED","CAPTAIN","MALE"
"23093","CEASED","CORRECTION OFFICER","MALE"
"23094","CEASED","DEPUTY WARDEN","MALE"
"23095","CEASED","CORRECTION OFFICER","MALE"
"23096","CEASED","CORRECTION OFFICER","MALE"
"23097","CEASED","CORRECTION OFFICER","MALE"
"23098","CEASED","CONFIDENTIAL INVESTIGATOR","MALE"
"23099","CEASED","CORRECTION OFFICER","MALE"
"23100","CEASED","CORRECTION OFFICER","FEMALE"
"23101","CEASED","CORRECTION OFFICER","MALE"
"23102","CEASED","CORRECTION OFFICER","MALE"
"23103","CEASED","CAPTAIN","MALE"
"23104","CEASED","CORRECTION OFFICER","MALE"
"23105","CEASED","CORRECTION OFFICER","MALE"
"23106","CEASED","CORRECTION OFFICER","MALE"
"23107","CEASED","CORRECTION OFFICER","MALE"
"23108","CEASED","CORRECTION OFFICER","FEMALE"
"23109","CEASED","OFFICE AIDE","FEMALE"
"23110","CEASED","CORRECTION OFFICER","MALE"
"23111","CEASED","CORRECTION OFFICER","FEMALE"
"23112","CEASED","CORRECTION OFFICER","MALE"
"23113","CEASED","CORRECTION OFFICER","MALE"
"23114","CEASED","CORRECTION OFFICER","MALE"
"23115","CEASED","CORRECTION OFFICER","MALE"
"23116","CEASED","CORRECTION OFFICER","MALE"
"23117","CEASED","CORRECTION OFFICER","MALE"
"23118","CEASED","CAPTAIN","MALE"
"23119","CEASED","ADMINISTRATIVE STAFF ANALYST","FEMALE"
"23120","CEASED","CAPTAIN","MALE"
"23121","CEASED","CORRECTION OFFICER","MALE"
"23122","CEASED","CORRECTION OFFICER","MALE"
"23123","CEASED","CAPTAIN","FEMALE"
"23124","CEASED","CORRECTION OFFICER","MALE"
"23125","CEASED","CAPTAIN","MALE"
"23126","CEASED","CORRECTION OFFICER","MALE"
"23127","CEASED","CORRECTION OFFICER","MALE"
"23128","CEASED","CORRECTION OFFICER","MALE"
"23129","CEASED","CORRECTION OFFICER","MALE"
"23130","CEASED","CORRECTION OFFICER","MALE"
"23131","CEASED","CAPTAIN","MALE"
"23132","CEASED","CORRECTION OFFICER","MALE"
"23133","CEASED","CORRECTION OFFICER","MALE"
"23134","CEASED","CORRECTION OFFICER","MALE"
"23135","CEASED","OFFICE AIDE","FEMALE"
"23136","CEASED","CORRECTION OFFICER","MALE"
"23137","CEASED","WARDEN","MALE"
"23138","CEASED","CORRECTION OFFICER","MALE"
"23139","CEASED","CORRECTION OFFICER","FEMALE"
"23140","CEASED","CORRECTION OFFICER","MALE"
"23141","CEASED","WARDEN","MALE"
"23142","CEASED","CORRECTION OFFICER","MALE"
"23143","CEASED","CAPTAIN","MALE"
"23144","CEASED","CORRECTION OFFICER","MALE"
"23145","CEASED","CORRECTION OFFICER","MALE"
"23146","CEASED","CAPTAIN","MALE"
"23147","CEASED","CORRECTION OFFICER","MALE"
"23148","CEASED","CORRECTION OFFICER","MALE"
"23149","CEASED","CORRECTION OFFICER","MALE"
"23150","CEASED","WARDEN","FEMALE"
"23151","CEASED","CORRECTION OFFICER","MALE"
"23152","CEASED","CORRECTION OFFICER","MALE"
"23153","CEASED","CORRECTION OFFICER","MALE"
"23154","CEASED","CORRECTION OFFICER","MALE"
"23155","CEASED","CAPTAIN","MALE"
"23156","CEASED","SUPV. CORRECTIONAL COUNSELOR","FEMALE"
"23157","CEASED","CORRECTION OFFICER","MALE"
"23158","CEASED","CORRECTION OFFICER","MALE"
"23159","CEASED","CORRECTION OFFICER","MALE"
"23160","CEASED","CORRECTION OFFICER","MALE"
"23161","CEASED","CORRECTION OFFICER","MALE"
"23162","CEASED","CORRECTION OFFICER","MALE"
"23163","CEASED","CAPTAIN","MALE"
"23164","CEASED","CAPTAIN","FEMALE"
"23165","CEASED","CORRECTION OFFICER","MALE"
"23166","CEASED","CORRECTION OFFICER","MALE"
"23167","CEASED","CORRECTION OFFICER","MALE"
"23168","CEASED","CORRECTION OFFICER","MALE"
"23169","CEASED","CAPTAIN","FEMALE"
"23170","CEASED","ADMIN CONSTRUCTION PROJECT MANAGER","MALE"
"23171","CEASED","CORRECTION OFFICER","FEMALE"
"23172","CEASED","CORRECTION OFFICER","MALE"
"23173","CEASED","CORRECTION OFFICER","FEMALE"
"23174","CEASED","CORRECTION OFFICER","MALE"
"23175","CEASED","CORRECTION OFFICER","MALE"
"23176","CEASED","COOK","MALE"
"23177","CEASED","CORRECTION OFFICER","MALE"
"23178","CEASED","CORRECTION OFFICER","MALE"
"23179","CEASED","CORRECTION OFFICER","MALE"
"23180","CEASED","CORRECTION OFFICER","MALE"
"23181","CEASED","CAPTAIN","MALE"
"23182","CEASED","CORRECTION OFFICER","MALE"
"23183","CEASED","CORRECTION OFFICER","FEMALE"
"23184","CEASED","CORRECTION OFFICER","MALE"
"23185","CEASED","CORRECTION OFFICER","MALE"
"23186","CEASED","CORRECTION OFFICER","MALE"
"23187","CEASED","CORRECTION OFFICER","MALE"
"23188","CEASED","ASSISTANT DEPUTY WARDEN","FEMALE"
"23189","CEASED","COOPERATIVE EDUCATION TRAINEE CLERK","FEMALE"
"23190","CEASED","MACHINIST","MALE"
"23191","CEASED","CAPTAIN","MALE"
"23192","CEASED","WARDEN","MALE"
"23193","CEASED","CAPTAIN","MALE"
"23194","CEASED","CORRECTION OFFICER","MALE"
"23195","CEASED","PRINCIPAL ADMINISTRATIVE ASSOCIATE","FEMALE"
"23196","CEASED","CORRECTION OFFICER","MALE"
"23197","CEASED","CAPTAIN","MALE"
"23198","CEASED","CORRECTION OFFICER","MALE"
"23199","CEASED","CORRECTION OFFICER","MALE"
"23200","CEASED","CAPTAIN","FEMALE"
"23201","CEASED","CORRECTION OFFICER","MALE"
"23202","CEASED","CORRECTION OFFICER","MALE"
"23203","CEASED","CORRECTION OFFICER","MALE"
"23204","CEASED","CAPTAIN","MALE"
"23205","CEASED","CORRECTION OFFICER","MALE"
"23206","CEASED","WARDEN (OLD)","MALE"
"23207","CEASED","SENIOR MEAT CUTTER","MALE"
"23208","CEASED","CAPTAIN","MALE"
"23209","CEASED","CHAPLAIN","MALE"
"23210","CEASED","CAPTAIN","MALE"
"23211","CEASED","CAPTAIN","MALE"
"23212","CEASED","CAPTAIN","MALE"
"23213","CEASED","CORRECTION OFFICER","MALE"
"23214","CEASED","CORRECTION OFFICER","MALE"
"23215","CEASED","WARDEN","MALE"
"23216","CEASED","CORRECTION OFFICER","MALE"
"23217","CEASED","DEPUTY WARDEN","FEMALE"
"23218","CEASED","CORRECTION OFFICER","MALE"
"23219","CEASED","CORRECTION OFFICER","MALE"
"23220","CEASED","CORRECTION OFFICER","FEMALE"
"23221","CEASED","SR. PROGRAM SPECIALIST","MALE"
"23222","CEASED","CORRECTION OFFICER","MALE"
"67643","CEASED","CORRECTION OFFICER","MALE"
"23224","CEASED","CORRECTION OFFICER","MALE"
"23225","CEASED","CORRECTION OFFICER","MALE"
"23226","CEASED","CORRECTION OFFICER","MALE"
"23227","CEASED","CORRECTION OFFICER","MALE"
"23228","CEASED","CORRECTION OFFICER","MALE"
"23229","CEASED","CORRECTION OFFICER","MALE"
"23230","CEASED","CAPTAIN","MALE"
"23231","CEASED","CORRECTION OFFICER","FEMALE"
"23232","CEASED","ASSISTANT DEPUTY WARDEN","MALE"
"23233","CEASED","CORRECTION OFFICER","MALE"
"23234","CEASED","WARDEN (OLD)","MALE"
"23235","CEASED","CAPTAIN","FEMALE"
"23236","CEASED","CORRECTION OFFICER","MALE"
"23237","CEASED","CORRECTION OFFICER","MALE"
"23238","CEASED","CORRECTION OFFICER","MALE"
"23239","CEASED","CORRECTION OFFICER","MALE"
"23240","CEASED","CORRECTION OFFICER","MALE"
"23241","CEASED","PRINCIPAL ADMINISTRATIVE ASSOCIATE","FEMALE"
"23242","CEASED","DEPUTY WARDEN","MALE"
"23243","CEASED","CORRECTION OFFICER","MALE"
"23244","CEASED","OFFICE AIDE","MALE"
"23245","CEASED","CORRECTION OFFICER","MALE"
"23246","CEASED","CORRECTION OFFICER","MALE"
"23247","CEASED","CORRECTION OFFICER","FEMALE"
"23248","CEASED","CORRECTION OFFICER","MALE"
"23249","CEASED","CORRECTION OFFICER","MALE"
"23250","CEASED","COOK","MALE"
"23251","CEASED","CORRECTION OFFICER","FEMALE"
"23252","CEASED","COOK","MALE"
"23253","CEASED","CORRECTION OFFICER","MALE"
"23254","CEASED","MAINTENANCE WORKER","MALE"
"23255","CEASED","CLERICAL ASSOCIATE","FEMALE"
"23256","CEASED","CAPTAIN","MALE"
"23257","CEASED","CAPTAIN","MALE"
"23258","CEASED","CORRECTION OFFICER","MALE"
"23259","CEASED","CORRECTION OFFICER","MALE"
"23260","CEASED","CORRECTION OFFICER","MALE"
"23261","CEASED","CORRECTION OFFICER","MALE"
"23262","CEASED","MAINTENANCE WORKER","MALE"
"23263","CEASED","CORRECTION OFFICER","MALE"
"23264","CEASED","OFFICE ASSOCIATE","FEMALE"
"23265","CEASED","WARDEN","MALE"
"23266","CEASED","CORRECTION OFFICER","MALE"
"23267","CEASED","CORRECTION OFFICER","MALE"
"23268","CEASED","CORRECTION OFFICER","MALE"
"23269","CEASED","CORRECTION OFFICER","FEMALE"
"23270","CEASED","CORRECTION OFFICER","MALE"
"23271","CEASED","CAPTAIN","MALE"
"23272","CEASED","PRINCIPAL ADMINISTRATIVE ASSOCIATE","FEMALE"
"23273","CEASED","CORRECTION OFFICER","MALE"
"23274","CEASED","CORRECTION OFFICER","MALE"
"23275","CEASED","CORRECTION OFFICER","MALE"
"23276","CEASED","CAPTAIN","FEMALE"
"23277","CEASED","CORRECTION OFFICER","MALE"
"23278","CEASED","CORRECTION OFFICER","MALE"
"23279","CEASED","CORRECTION OFFICER","MALE"
"23280","CEASED","CORRECTION OFFICER","MALE"
"23281","CEASED","CORRECTION OFFICER","FEMALE"
"23282","CEASED","CORRECTION OFFICER","MALE"
"23283","CEASED","CORRECTION OFFICER","MALE"
"23284","CEASED","CORRECTION OFFICER","MALE"
"23285","CEASED","CORRECTION OFFICER","MALE"
"23286","CEASED","CAPTAIN","FEMALE"
"23287","CEASED","CORRECTION OFFICER","FEMALE"
"23288","CEASED","CORRECTION OFFICER","MALE"
"23289","CEASED","CORRECTION OFFICER","MALE"
"23290","CEASED","CAPTAIN","MALE"
"23291","CEASED","CORRECTION OFFICER","FEMALE"
"23292","CEASED","CAPTAIN","MALE"
"23293","CEASED","CORRECTION OFFICER","FEMALE"
"23294","CEASED","CORRECTION OFFICER","MALE"
"23295","CEASED","CORRECTION OFFICER","FEMALE"
"23296","CEASED","CORRECTION OFFICER","MALE"
"23297","CEASED","WARDEN","MALE"
"23298","CEASED","CORRECTION OFFICER","MALE"
"70393","ACTIVE","EXECUTIVE AGENCY COUNSEL","FEMALE"
"23300","CEASED","CORRECTIONAL STANDAR","MALE"
"23301","CEASED","CORRECTION OFFICER","MALE"
"23302","CEASED","CORRECTION OFFICER","MALE"
"23303","CEASED","CORRECTION ADMINISTRATIVE AIDE","FEMALE"
"23304","CEASED","CORRECTION OFFICER","MALE"
"23305","CEASED","CAPTAIN","FEMALE"
"23306","CEASED","CAPTAIN","MALE"
"23307","CEASED","OFFICE ASSOCIATE","FEMALE"
"23308","CEASED","CAPTAIN","MALE"
"23309","CEASED","ELEVATOR OPERATOR","MALE"
"23310","CEASED","LEGAL COORDINATOR","MALE"
"23311","CEASED","CORRECTION OFFICER","MALE"
"23312","CEASED","MOTOR VEHICLE OPERATOR","MALE"
"23313","CEASED","CORRECTION OFFICER","MALE"
"23314","CEASED","CORRECTION OFFICER","MALE"
"23315","CEASED","CORRECTION OFFICER","FEMALE"
"23316","CEASED","CORRECTION OFFICER","FEMALE"
"23317","CEASED","CORRECTION OFFICER","MALE"
"23318","CEASED","CORRECTION OFFICER","MALE"
"23319","CEASED","CAPTAIN","MALE"
"23320","CEASED","CORRECTION OFFICER","MALE"
"23321","CEASED","CORRECTION OFFICER","MALE"
"23322","CEASED","CORRECTION OFFICER","FEMALE"
"23323","CEASED","CORRECTION OFFICER","MALE"
"23324","CEASED","CORRECTION OFFICER","FEMALE"
"23325","CEASED","CORRECTION OFFICER","FEMALE"
"23326","CEASED","CORRECTION OFFICER","MALE"
"23327","CEASED","CAPTAIN","MALE"
"23328","CEASED","CORRECTION OFFICER","MALE"
"23329","CEASED","CORRECTION OFFICER","MALE"
"23330","CEASED","CORRECTION OFFICER","MALE"
"23331","CEASED","CORRECTION OFFICER","MALE"
"23332","CEASED","CORRECTION OFFICER","MALE"
"23333","CEASED","CAPTAIN","MALE"
"65160","CEASED","CORRECTION OFFICER","MALE"
"23335","CEASED","CORRECTION OFFICER","MALE"
"23336","CEASED","CAPTAIN","MALE"
"23337","CEASED","CAPTAIN","MALE"
"23338","CEASED","CORRECTION OFFICER","MALE"
"23339","CEASED","CAPTAIN","MALE"
"23340","CEASED","COOPERATIVE EDUCATION TRAINEE CLERK","FEMALE"
"23341","CEASED","PRINCIPAL ADMINISTRATIVE ASSOCIATE","FEMALE"
"23342","CEASED","CORRECTION OFFICER","MALE"
"23343","CEASED","ASSISTANT LAUNDRY","MALE"
"23344","CEASED","CAPTAIN","MALE"
"23345","CEASED","CORRECTION OFFICER","MALE"
"23346","CEASED","CAPTAIN","MALE"
"23347","CEASED","CAPTAIN","MALE"
"23348","CEASED","CORRECTION OFFICER","FEMALE"
"23349","CEASED","CORRECTION OFFICER","MALE"
"23350","CEASED","CORRECTION OFFICER","MALE"
"23351","CEASED","CORRECTION OFFICER","MALE"
"23352","CEASED","CORRECTION OFFICER","MALE"
"23353","CEASED","CAPTAIN","MALE"
"23354","CEASED","CORRECTION OFFICER","MALE"
"23355","CEASED","CORRECTION OFFICER","MALE"
"23356","CEASED","CAPTAIN","MALE"
"23357","CEASED","WARDEN","MALE"
"23358","CEASED","CORRECTION OFFICER","MALE"
"23359","CEASED","CORRECTION OFFICER","MALE"
"23360","CEASED","CORRECTION OFFICER","MALE"
"23361","CEASED","ASSISTANT DEPUTY WARDEN","MALE"
"23362","CEASED","CAPTAIN","MALE"
"23363","CEASED","CORRECTION OFFICER","MALE"
"23364","CEASED","ASSISTANT DEPUTY WARDEN","MALE"
"23365","CEASED","CAPTAIN","MALE"
"23366","CEASED","CORRECTION OFFICER","MALE"
"23367","CEASED","CORRECTION OFFICER","MALE"
"23368","CEASED","CORRECTION OFFICER","MALE"
"23369","CEASED","CORRECTION OFFICER","MALE"
"23370","CEASED","CAPTAIN","MALE"
"23371","CEASED","CAPTAIN","MALE"
"23372","CEASED","ASSISTANT DEPUTY WARDEN","MALE"
"23373","CEASED","CORRECTION OFFICER","MALE"
"23374","CEASED","CORRECTION OFFICER","MALE"
"23375","CEASED","CAPTAIN","MALE"
"23376","CEASED","CORRECTION OFFICER","MALE"
"23377","CEASED","CORRECTION OFFICER","FEMALE"
