"_10_digit_bbl","borocode","block","lot","number_of_buildings","tax_class","street_number","street_address","borough","postcode","dof_square_footage","latitude","longitude","community_board","council_district","census_tract","bin","nta"
"1000690032","1","69","32","1","2","116","JOHN STREET","MANHATTAN","10038","338463","40.707605","-74.00572","101","1","1502","1001126","Battery Park City-Lower Manhattan"
"1000697502","1","69","7502","1","2","90","JOHN STREET","MANHATTAN","10038","372364","40.708173","-74.006464","101","1","1502","1001127","Battery Park City-Lower Manhattan"
"1000707501","1","70","7501","1","2","125","MAIDEN LANE","MANHATTAN","10038","343902","40.706397","-74.006341","101","1","1502","1087484","Battery Park City-Lower Manhattan"
"1000710001","1","71","1","1","2","156","FRONT STREET","MANHATTAN","10038","52969","40.705829","-74.005482","101","1","1502","1001136","Battery Park City-Lower Manhattan"
"1000717501","1","71","7501","1","2","175","WATER STREET","MANHATTAN","10038","580000","40.706699","-74.005208","101","1","1502","1001137","Battery Park City-Lower Manhattan"
"1000720013","1","72","13","1","4","163","FRONT STREET","MANHATTAN","10038","58500","40.706084","-74.005049","101","1","1502","1001139","Battery Park City-Lower Manhattan"
"1000720027","1","72","27","1","2","85","SOUTH STREET","MANHATTAN","10038","52005","40.705618","-74.004162","101","1","1502","1001142","Battery Park City-Lower Manhattan"
"1000730002","1","73","2","1","4","PIER-15","SOUTH STREET","MANHATTAN","10038","164325",,,,,,,
"1000747501","1","74","7501","1","2","199","WATER STREET","MANHATTAN","10038","985010","40.70727","-74.004314","101","1","1502","1001162","Battery Park City-Lower Manhattan"
"1000750001","1","75","1","1","2","127","JOHN STREET","MANHATTAN","10038","541000","40.707218","-74.005316","101","1","1502","1001163","Battery Park City-Lower Manhattan"
"1000750021","1","75","21","1","4","40","FULTON STREET","MANHATTAN","10038","234553","40.707904","-74.004411","101","1","1502","1075618","Battery Park City-Lower Manhattan"
"1000750030","1","75","30","1","4","111","JOHN STREET","MANHATTAN","10038","296076","40.707671","-74.005764","101","1","1502","1001167","Battery Park City-Lower Manhattan"
"1000760024","1","76","24","1","2","40","GOLD STREET","MANHATTAN","10038","62028","40.708774","-74.005872","101","1","1502","1088484","Battery Park City-Lower Manhattan"
"1000767501","1","76","7501","1","2","15","CLIFF STREET","MANHATTAN","10038","158477","40.708143","-74.00545","101","1","1502","1085931","Battery Park City-Lower Manhattan"
"1000767502","1","76","7502","1","2","99","JOHN STREET","MANHATTAN","10038","472059","40.708006","-74.006164","101","1","1502","1087867","Battery Park City-Lower Manhattan"
"1000770001","1","77","1","1","2","87","JOHN STREET","MANHATTAN","10038","160000","40.708338","-74.006684","101","1","1502","1001185","Battery Park City-Lower Manhattan"
"1000770008","1","77","8","1","4","110","WILLIAM STREET","MANHATTAN","10038","788241","40.708782","-74.007196","101","1","1502","1001186","Battery Park City-Lower Manhattan"
"1000770015","1","77","15","1","4","130","WILLIAM STREET","MANHATTAN","10038","107124","40.709235","-74.006741","101","1","1502","1090562","Battery Park City-Lower Manhattan"
"1000770024","1","77","24","1","2","82","FULTON STREET","MANHATTAN","10038","159000","40.709191","-74.005728","101","1","1502","1077403","Battery Park City-Lower Manhattan"
"1000780001","1","78","1","1","2","135","WILLIAM STREET","MANHATTAN","10038","76988","40.709359","-74.006648","101","1","1502","1001192","Battery Park City-Lower Manhattan"
"1000780004","1","78","4","1","4","123","WILLIAM STREET","MANHATTAN","10038","493039","40.709112","-74.006893","101","1","1502","1079063","Battery Park City-Lower Manhattan"
"1000780011","1","78","11","1","4","55","JOHN STREET","MANHATTAN","10038","109072","40.708988","-74.007654","101","1","1502","1079064","Battery Park City-Lower Manhattan"
"1000780020","1","78","20","1","4","120","FULTON STREET","MANHATTAN","10038","74863","40.710081","-74.007485","101","1","1502","1001208","Battery Park City-Lower Manhattan"
"1000787507","1","78","7507","1","2","111","WILLIAM STREET","MANHATTAN","10038","97798","40.708876","-74.007127","101","1","1502","1001193","Battery Park City-Lower Manhattan"
"1000787508","1","78","7508","1","2","45","JOHN STREET","MANHATTAN","10038","81199","40.709241","-74.008","101","1","1502","1001199","Battery Park City-Lower Manhattan"
"1000790010","1","79","10","1","2","17","JOHN STREET","MANHATTAN","10038","107243","40.709916","-74.008949","101","1","1502","1001216","Battery Park City-Lower Manhattan"
"1000790015","1","79","15","1","4","192","BROADWAY","MANHATTAN","10038","57527","40.710355","-74.009508","101","1","1502","1001218","Battery Park City-Lower Manhattan"
"1000797502","1","79","7502","1","2","130","FULTON STREET","MANHATTAN","10038","79470","40.710372","-74.008062","101","1","1502","1087245","Battery Park City-Lower Manhattan"
"1000797503","1","79","7503","1","2","71","NASSAU STREET","MANHATTAN","10038","73121","40.709639","-74.008325","101","1","1502","1001215","Battery Park City-Lower Manhattan"
"1000800001","1","80","1","1","4","195","BROADWAY","MANHATTAN","10007","1052861","40.710536","-74.009378","101","1","13","1001227","Battery Park City-Lower Manhattan"
"1000800004","1","80","4","1","4","55","CHURCH STREET","MANHATTAN","10007","383166","40.711453","-74.010504","101","1","13","1075702","Battery Park City-Lower Manhattan"
"1000860001","1","86","1","1","4","90","CHURCH STREET","MANHATTAN","10007","1154357","40.712586","-74.009775","101","1","21","1001230","SoHo-TriBeCa-Civic Center-Little Italy"
"1000880001","1","88","1","1","4","217","BROADWAY","MANHATTAN","10007","133198","40.71156","-74.008469","101","1","21","1001232","SoHo-TriBeCa-Civic Center-Little Italy"
"1000880005","1","88","5","1","4","20","VESEY STREET","MANHATTAN","10007","80298","40.711843","-74.009562","101","1","21","1001235","SoHo-TriBeCa-Civic Center-Little Italy"
"1000880010","1","88","10","1","4","30","VESEY STREET","MANHATTAN","10007","71959","40.711977","-74.009865","101","1","21","1001237","SoHo-TriBeCa-Civic Center-Little Italy"
"1000880014","1","88","14","1","2","12","BARCLAY STREET","MANHATTAN","10007","531000","40.712224","-74.008617","101","1","21","1087947","SoHo-TriBeCa-Civic Center-Little Italy"
"1000880018","1","88","18","1","4","225","BROADWAY","MANHATTAN","10007","480831","40.71187","-74.008217","101","1","21","1001241","SoHo-TriBeCa-Civic Center-Little Italy"
"1000890001","1","89","1","1","4","99","NASSAU STREET","MANHATTAN","10038","100000","40.710531","-74.007441","101","1","1501","1001242","Battery Park City-Lower Manhattan"
"1000907501","1","90","7501","1","2","15","PARK ROW","MANHATTAN","10038","343000","40.711508","-74.007679","101","1","1501","1001249","Battery Park City-Lower Manhattan"
"1000917502","1","91","7502","1","2","111","FULTON STREET","MANHATTAN","10038","221213","40.709749","-74.006792","101","1","1501","1001263","Battery Park City-Lower Manhattan"
"1000920005","1","92","5","1","4","161","WILLIAM STREET","MANHATTAN","10038","177433","40.710059","-74.005955","101","1","1501","1001269","Battery Park City-Lower Manhattan"
"1000920024","1","92","24","1","4","110","NASSAU STREET","MANHATTAN","10038","108793","40.710759","-74.007117","101","1","1501","1079094","Battery Park City-Lower Manhattan"
"1000930020","1","93","20","1","4","156","WILLIAM STREET","MANHATTAN","10038","215755","40.709944","-74.006045","101","1","1501","1001281","Battery Park City-Lower Manhattan"
"1000930034","1","93","34","1","2","57","BEEKMAN STREET","MANHATTAN","10038","79079","40.709858","-74.00505","101","1","1501","1001288","Battery Park City-Lower Manhattan"
"1000940001","1","94","1","10","2","80","GOLD STREET","MANHATTAN","10038","2075590","40.709938","-74.004498","101","1","1501","1083354","Battery Park City-Lower Manhattan"
"1000950027","1","95","27","1","2","49","FULTON STREET","MANHATTAN","10038","208576","40.708179","-74.00462","101","1","1501","1001290","Battery Park City-Lower Manhattan"
"1001000001","1","100","1","1","4","52","BEEKMAN STREET","MANHATTAN","10038","301941","40.709982","-74.005151","101","1","1501","1001352","Battery Park City-Lower Manhattan"
"1001000026","1","100","26","1","2","138","NASSAU STREET","MANHATTAN","10038","79422","40.711266","-74.00641","101","1","1501","1001354","Battery Park City-Lower Manhattan"
"1001007501","1","100","7501","1","2","150","NASSAU STREET","MANHATTAN","10038","194294","40.711541","-74.006027","101","1","1501","1087756","Battery Park City-Lower Manhattan"
"1001007502","1","100","7502","0","2","8","SPRUCE STREET","MANHATTAN","10038","1040589","40.711245","-74.005396","101","1","1501","1087485","Battery Park City-Lower Manhattan"
"1001010001","1","101","1","1","2","36","PARK ROW","MANHATTAN","10038","111685","40.711763","-74.006857","101","1","1501","1001355","Battery Park City-Lower Manhattan"
"1001010002","1","101","2","1","4","39","PARK ROW","MANHATTAN","10038","125840","40.711835","-74.006558","101","1","1501","1001356","Battery Park City-Lower Manhattan"
"1001020001","1","102","1","1","4","154","NASSAU STREET","MANHATTAN","10038","526781","40.711593","-74.005955","101","1","1501","1001357","Battery Park City-Lower Manhattan"
"1001060009","1","106","9","1","4","1","PECK SLIP","MANHATTAN","10038","70800","40.708766","-74.002406","101","1","1501","1001363","Battery Park City-Lower Manhattan"
"1001137501","1","113","7501","1","2","375","PEARL STREET","MANHATTAN","10038","822318","40.710207","-74.001125","101","1","29","1001389","Chinatown"
"1001170001","1","117","1","3","2","185","PARK ROW","MANHATTAN","10038","515425","40.713141","-74.000115","103","1","27","1077407","Chinatown"
"1001230010","1","123","10","1","4","99","CHURCH STREET","MANHATTAN","10007","683000","40.712949","-74.00948","101","1","21","1089428","SoHo-TriBeCa-Civic Center-Little Italy"
"1001237501","1","123","7501","1","2","233","BROADWAY","MANHATTAN","10007","988000","40.712265","-74.007892","101","1","21","1087167","SoHo-TriBeCa-Civic Center-Little Italy"
"1001240004","1","124","4","1","4","9","PARK PLACE","MANHATTAN","10007","205000","40.712792","-74.008217","101","1","21","1001399","SoHo-TriBeCa-Civic Center-Little Italy"
"1001240024","1","124","24","1","4","250","BROADWAY","MANHATTAN","10007","541195","40.712982","-74.007301","101","1","21","1001408","SoHo-TriBeCa-Civic Center-Little Italy"
"1001250020","1","125","20","1","4","100","CHURCH STREET","MANHATTAN","10007","918240","40.712968","-74.00949","101","1","21","1001409","SoHo-TriBeCa-Civic Center-Little Italy"
"1001260013","1","126","13","1","2","53","PARK PLACE","MANHATTAN","10007","138600","40.713764","-74.010356","101","1","21","1001412","SoHo-TriBeCa-Civic Center-Little Italy"
"1001260027","1","126","27","1","2","38","MURRAY STREET","MANHATTAN","10007","620552","40.713937","-74.009159","101","1","21","1001410","SoHo-TriBeCa-Civic Center-Little Italy"
"1001270001","1","127","1","1","4","30","WEST BROADWAY","MANHATTAN","10007","331000","40.713684","-74.010713","101","1","21","1000000","SoHo-TriBeCa-Civic Center-Little Italy"
"1001280002","1","128","2","1","4","123","BARCLAY STREET","MANHATTAN","10007","1133548","40.714153","-74.012788","101","1","21","1001416","SoHo-TriBeCa-Civic Center-Little Italy"
"1001280026","1","128","26","1","4","125","BARCLAY STREET","MANHATTAN","10007","258000","40.714181","-74.012845","101","1","21","1001417","SoHo-TriBeCa-Civic Center-Little Italy"
"1001327501","1","132","7501","2","2","275","GREENWICH STREET","MANHATTAN","10007","272896","40.715221","-74.01124","101","1","21","1081076","SoHo-TriBeCa-Civic Center-Little Italy"
"1001327503","1","132","7503","1","2","71","MURRAY STREET","MANHATTAN","10007","57440","40.714582","-74.010569","101","1","21","1001421","SoHo-TriBeCa-Civic Center-Little Italy"
"1001340025","1","134","25","1","2","258","BROADWAY","MANHATTAN","10007","88320","40.713764","-74.006648","101","1","31","1077426","SoHo-TriBeCa-Civic Center-Little Italy"
"1001347505","1","134","7505","1","2","25","MURRAY STREET","MANHATTAN","10007","144330","40.713588","-74.008361","101","1","21","1001451","SoHo-TriBeCa-Civic Center-Little Italy"
"1001357501","1","135","7501","1","2","261","BROADWAY","MANHATTAN","10007","122000","40.713696","-74.00672","101","1","21","1001473","SoHo-TriBeCa-Civic Center-Little Italy"
"1001357504","1","135","7504","1","2","270","BROADWAY","MANHATTAN","10007","313716","40.714022","-74.006442","101","1","21","1079153","SoHo-TriBeCa-Civic Center-Little Italy"
"1001367502","1","136","7502","1","2","38","WARREN STREET","MANHATTAN","10007","65635","40.714489","-74.008643","101","1","21","1079156","SoHo-TriBeCa-Civic Center-Little Italy"
"1001367505","1","136","7505","1","2","85","WEST BROADWAY","MANHATTAN","10007","71407","40.715205","-74.009476","101","1","21","1088224","SoHo-TriBeCa-Civic Center-Little Italy"
"1001370001","1","137","1","1","4","68","WARREN STREET","MANHATTAN","10007","55225","40.715013","-74.009801","101","1","21","1082034","SoHo-TriBeCa-Civic Center-Little Italy"
"1001370005","1","137","5","1","2","76","WARREN STREET","MANHATTAN","10007","70000","40.715103","-74.010003","101","1","21","1001488","SoHo-TriBeCa-Civic Center-Little Italy"
"1001377502","1","137","7502","2","2","295","GREENWICH STREET","MANHATTAN","10007","272896","40.716009","-74.011017","101","1","21","1066187","SoHo-TriBeCa-Civic Center-Little Italy"
"1001400005","1","140","5","1","2","147","CHAMBERS STREET","MANHATTAN","10007","130568","40.715817","-74.00987","101","1","21","1085521","SoHo-TriBeCa-Civic Center-Little Italy"
"1001407502","1","140","7502","1","2","311","GREENWICH STREET","MANHATTAN","10013","82151","40.716745","-74.010862","101","1","21","1075706","SoHo-TriBeCa-Civic Center-Little Italy"
"1001407505","1","140","7505","1","2","157","CHAMBERS STREET","MANHATTAN","10007","92418","40.715987","-74.010248","101","1","21","1001505","SoHo-TriBeCa-Civic Center-Little Italy"
"1001417504","1","141","7504","1","2","166","DUANE STREET","MANHATTAN","10013","107300","40.717036","-74.009354","101","1","39","1001531","SoHo-TriBeCa-Civic Center-Little Italy"
"1001420025","1","142","25","10","2","310","GREENWICH STREET","MANHATTAN","10013","1970736","40.717604","-74.010667","101","1","39","1083243","SoHo-TriBeCa-Civic Center-Little Italy"
"1001420100","1","142","100","1","4","101","MURRAY STREET","MANHATTAN","10007","145525","40.715068","-74.012243","101","1","21","1089698","SoHo-TriBeCa-Civic Center-Little Italy"
"1001427501","1","142","7501","1","2","270","GREENWICH STREET","MANHATTAN","10007","928915","40.71532","-74.011229","101","1","21","1087715","SoHo-TriBeCa-Civic Center-Little Italy"
"1001427502","1","142","7502","1","2","200","CHAMBERS STREET","MANHATTAN","10007","403019","40.716863","-74.012207","101","1","21","1087716","SoHo-TriBeCa-Civic Center-Little Italy"
"1001430001","1","143","1","1","2","47","HUDSON STREET","MANHATTAN","10013","77630","40.717316","-74.009062","101","1","39","1001543","SoHo-TriBeCa-Civic Center-Little Italy"
"1001430004","1","143","4","1","2","55","HUDSON STREET","MANHATTAN","10013","103750","40.717648","-74.009004","101","1","39","1001544","SoHo-TriBeCa-Civic Center-Little Italy"
"1001430021","1","143","21","1","2","335","GREENWICH STREET","MANHATTAN","10013","55800","40.717939","-74.010559","101","1","39","1001553","SoHo-TriBeCa-Civic Center-Little Italy"
"1001440040","1","144","40","1","4","56","HUDSON STREET","MANHATTAN","10013","802000","40.717722","-74.008968","101","1","33","1001572","SoHo-TriBeCa-Civic Center-Little Italy"
"1001457501","1","145","7501","1","2","105","CHAMBERS STREET","MANHATTAN","10007","55404","40.715049","-74.008185","101","1","21","1001591","SoHo-TriBeCa-Civic Center-Little Italy"
"1001477509","1","147","7509","1","2","137","DUANE STREET","MANHATTAN","10013","74927","40.716281","-74.007691","101","1","33","1001607","SoHo-TriBeCa-Civic Center-Little Italy"
"1001490033","1","149","33","1","4","277","BROADWAY","MANHATTAN","10007","93615","40.714349","-74.006172","101","1","21","1001635","SoHo-TriBeCa-Civic Center-Little Italy"
"1001497501","1","149","7501","0","2","91","CHAMBERS STREET","MANHATTAN","10007","87136","40.714642","-74.007308","101","1","21",,"SoHo-TriBeCa-Civic Center-Little Italy"
"1001497502","1","149","7502","0","2","281","BROADWAY","MANHATTAN","10007","146093","40.71445","-74.006085","101","1","21","1087951","SoHo-TriBeCa-Civic Center-Little Italy"
"1001500031","1","150","31","1","4","299","BROADWAY","MANHATTAN","10007","253033","40.715046","-74.005591","101","1","33","1001648","SoHo-TriBeCa-Civic Center-Little Italy"
"1001500038","1","150","38","1","4","291","BROADWAY","MANHATTAN","10007","128940","40.714824","-74.005779","101","1","33","1001649","SoHo-TriBeCa-Civic Center-Little Italy"
"1001507501","1","150","7501","1","2","70","READE STREET","MANHATTAN","10007","56968","40.715095","-74.006782","101","1","33","1001640","SoHo-TriBeCa-Civic Center-Little Italy"
"1001510001","1","151","1","1","2","101","DUANE STREET","MANHATTAN","10007","434418","40.715477","-74.005927","101","1","33","1001650","SoHo-TriBeCa-Civic Center-Little Italy"
"1001510010","1","151","10","1","4","117","DUANE STREET","MANHATTAN","10007","314784","40.715809","-74.006659","101","1","33","1001652","SoHo-TriBeCa-Civic Center-Little Italy"
"1001510032","1","151","32","1","4","305","BROADWAY","MANHATTAN","10007","132600","40.715318","-74.00536","101","1","33","1001659","SoHo-TriBeCa-Civic Center-Little Italy"
"1001531001","1","153","1001","1","4","280","BROADWAY","MANHATTAN","10007","95139","40.714417","-74.006089","101","1","31","1079215","SoHo-TriBeCa-Civic Center-Little Italy"
"1001540001","1","154","1","1","4","290","BROADWAY","MANHATTAN","10007","1000000","40.714807","-74.005764","101","1","31","1083094","SoHo-TriBeCa-Civic Center-Little Italy"
"1001550003","1","155","3","1","4","52","DUANE STREET","MANHATTAN","10007","103158","40.714387","-74.003773","101","1","31","1001673","SoHo-TriBeCa-Civic Center-Little Italy"
"1001580001","1","158","1","1","4","27","DUANE STREET","MANHATTAN","10007","70590","40.713122","-74.002936","101","1","29","1001675","Chinatown"
"1001590040","1","159","40","1","4","128","PARK ROW","MANHATTAN","10007","217366","40.71282","-74.001782","101","1","29","1001678","Chinatown"
"1001590060","1","159","60","1","4","100","PARK ROW","MANHATTAN","10007","128235","40.712669","-74.002438","101","1","29","1001680","Chinatown"
"1001600001","1","160","1","1","4","464","PEARL STREET","MANHATTAN","10038","486065","40.712793","-74.000877","103","1","27","1087763","Chinatown"
"1001610001","1","161","1","1","2","196","PARK ROW","MANHATTAN","10038","306862","40.713273","-73.99947","103","1","29","1077438","Chinatown"
"1001610003","1","161","3","1","4",,"PARK ROW","MANHATTAN","0","486065",,,,,,,
"1001700001","1","170","1","1","2","336","BROADWAY","MANHATTAN","10013","139697","40.716336","-74.004477","101","1","31","1085786","SoHo-TriBeCa-Civic Center-Little Italy"
"1001700020","1","170","20","1","2","95","WORTH STREET","MANHATTAN","10013","364722","40.716182","-74.004304","101","1","31","1085786","SoHo-TriBeCa-Civic Center-Little Italy"
"1001710001","1","171","1","1","4","350","BROADWAY","MANHATTAN","10013","141311","40.716954","-74.003943","101","1","31","1001838","SoHo-TriBeCa-Civic Center-Little Italy"
"1001720001","1","172","1","1","2","364","BROADWAY","MANHATTAN","10013","93378","40.71747","-74.003503","101","1","31","1001862","SoHo-TriBeCa-Civic Center-Little Italy"
"1001720020","1","172","20","1","4","76","LAFAYETTE STREET","MANHATTAN","10013","317464","40.716968","-74.001883","101","1","31","1001870","SoHo-TriBeCa-Civic Center-Little Italy"
"1001727501","1","172","7501","1","2","374","BROADWAY","MANHATTAN","10013","137500","40.717849","-74.003182","101","1","31","1001866","SoHo-TriBeCa-Civic Center-Little Italy"
"1001727504","1","172","7504","1","2","50","FRANKLIN STREET","MANHATTAN","10013","94147","40.716951","-74.0025","101","1","31","1088222","SoHo-TriBeCa-Civic Center-Little Italy"
"1001730027","1","173","27","1","2","343","BROADWAY","MANHATTAN","10013","396000","40.716619","-74.004257","101","1","33","1087082","SoHo-TriBeCa-Civic Center-Little Italy"
"1001730033","1","173","33","1","2","335","BROADWAY","MANHATTAN","10013","166215","40.716344","-74.004495","101","1","33","1001883","SoHo-TriBeCa-Civic Center-Little Italy"
"1001737501","1","173","7501","1","2","66","LEONARD STREET","MANHATTAN","10013","152495","40.717549","-74.005523","101","1","33","1001877","SoHo-TriBeCa-Civic Center-Little Italy"
"1001737502","1","173","7502","1","2","65","WORTH STREET","MANHATTAN","10013","99735","40.716926","-74.005905","101","1","33","1079275","SoHo-TriBeCa-Civic Center-Little Italy"
"1001750033","1","175","33","1","4","365","BROADWAY","MANHATTAN","10013","63600","40.717478","-74.003521","101","1","33","1001939","SoHo-TriBeCa-Civic Center-Little Italy"
"1001757501","1","175","7501","1","2","377","BROADWAY","MANHATTAN","10013","100650","40.717914","-74.003153","101","1","33","1001940","SoHo-TriBeCa-Civic Center-Little Italy"
"1001757504","1","175","7504","1","2","90","FRANKLIN STREET","MANHATTAN","10013","107222","40.718137","-74.005004","101","1","33","1001924","SoHo-TriBeCa-Civic Center-Little Italy"
"1001760001","1","176","1","1","4","57","WORTH STREET","MANHATTAN","10013","60610","40.717231","-74.006565","101","1","33","1001957","SoHo-TriBeCa-Civic Center-Little Italy"
"1001760018","1","176","18","1","4","40","LEONARD STREET","MANHATTAN","10013","235000","40.718172","-74.006869","101","1","33","1001967","SoHo-TriBeCa-Civic Center-Little Italy"
"1001760026","1","176","26","1","2","56","LEONARD STREET","MANHATTAN","10013","468000","40.717898","-74.006273","101","1","33","1088646","SoHo-TriBeCa-Civic Center-Little Italy"
"1001790017","1","179","17","1","2","84","HUDSON STREET","MANHATTAN","10013","51748","40.718584","-74.00882","101","1","33","1001994","SoHo-TriBeCa-Civic Center-Little Italy"
"1001790032","1","179","32","1","2","176","WEST BROADWAY","MANHATTAN","10013","52930","40.717887","-74.00737","101","1","33","1002002","SoHo-TriBeCa-Civic Center-Little Italy"
"1001790056","1","179","56","1","2","100","HUDSON STREET","MANHATTAN","10013","73954","40.71919","-74.008705","101","1","33","1002012","SoHo-TriBeCa-Civic Center-Little Italy"
"1001790066","1","179","66","1","4","139","FRANKLIN STREET","MANHATTAN","10013","56384","40.719177","-74.007547","101","1","33","1002017","SoHo-TriBeCa-Civic Center-Little Italy"
"1001797506","1","179","7506","1","2","14","LEONARD STREET","MANHATTAN","10013","81650","40.71874","-74.008124","101","1","33","1001998","SoHo-TriBeCa-Civic Center-Little Italy"
"1001817503","1","181","7503","1","2","6","HARRISON STREET","MANHATTAN","10013","53685","40.718691","-74.009253","101","1","39","1066447","SoHo-TriBeCa-Civic Center-Little Italy"
"1001817504","1","181","7504","1","2","93","HUDSON STREET","MANHATTAN","10013","142848","40.718856","-74.008791","101","1","39","1075728","SoHo-TriBeCa-Civic Center-Little Italy"
"1001860001","1","186","1","1","4","107","NORTH MOORE STREET","MANHATTAN","10013","1594289","40.72028","-74.011696","101","1","39","1082816","SoHo-TriBeCa-Civic Center-Little Italy"
"1001870016","1","187","16","1","4","377","GREENWICH STREET","MANHATTAN","10013","75533","40.719783","-74.010227","101","1","39","1087575","SoHo-TriBeCa-Civic Center-Little Italy"
"1001870030","1","187","30","1","2","105","HUDSON STREET","MANHATTAN","10013","89724","40.719396","-74.00869","101","1","39","1083366","SoHo-TriBeCa-Civic Center-Little Italy"
"1001877501","1","187","7501","1","2","375","GREENWICH STREET","MANHATTAN","10013","63450","40.719704","-74.010242","101","1","39","1002114","SoHo-TriBeCa-Civic Center-Little Italy"
"1001887502","1","188","7502","0","2","387","GREENWICH STREET","MANHATTAN","10013","94723","40.720285","-74.010144","101","1","39","1002124","SoHo-TriBeCa-Civic Center-Little Italy"
"1001887503","1","188","7503","1","2","53","NORTH MOORE STREET","MANHATTAN","10013","96504","40.720006","-74.009008","101","1","39","1002127","SoHo-TriBeCa-Civic Center-Little Italy"
"1001887505","1","188","7505","1","2","48","BEACH STREET","MANHATTAN","10013","94532","40.720634","-74.008831","101","1","39","1002125","SoHo-TriBeCa-Civic Center-Little Italy"
"1001890030","1","189","30","1","2","20","NORTH MOORE STREET","MANHATTAN","10013","60600","40.719811","-74.007229","101","1","33","1002147","SoHo-TriBeCa-Civic Center-Little Italy"
"1001897501","1","189","7501","1","2","220","WEST BROADWAY","MANHATTAN","10013","63996","40.719246","-74.006313","101","1","33","1002154","SoHo-TriBeCa-Civic Center-Little Italy"
"1001897502","1","189","7502","1","2","104","HUDSON STREET","MANHATTAN","10013","51607","40.719394","-74.008669","101","1","33",,"SoHo-TriBeCa-Civic Center-Little Italy"
"1001897507","1","189","7507","0","2","132","FRANKLIN STREET","MANHATTAN","10013","70023","40.71916","-74.007201","101","1","33","1000000","SoHo-TriBeCa-Civic Center-Little Italy"
"1001907503","1","190","7503","1","2","31","NORTH MOORE STREET","MANHATTAN","10013","108300","40.719868","-74.007652","101","1","33","1002161","SoHo-TriBeCa-Civic Center-Little Italy"
"1001907504","1","190","7504","1","2","27","NORTH MOORE STREET","MANHATTAN","10013","176067","40.719855","-74.007486","101","1","33","1002167","SoHo-TriBeCa-Civic Center-Little Italy"
"1001907505","1","190","7505","1","2","25","NORTH MOORE STREET","MANHATTAN","10013","130094","40.719847","-74.007403","101","1","33","1002160","SoHo-TriBeCa-Civic Center-Little Italy"
"1001907506","1","190","7506","0","2","124","HUDSON STREET","MANHATTAN","10013","81306","40.720143","-74.008539","101","1","33","1002166","SoHo-TriBeCa-Civic Center-Little Italy"
"1001910001","1","191","1","1","4","2","AVENUE OF THE AMER","MANHATTAN","10013","133895","40.719128","-74.005166","101","1","33","1088221","SoHo-TriBeCa-Civic Center-Little Italy"
"1001920001","1","192","1","1","4","16","WALKER STREET","MANHATTAN","10013","1092665","40.719753","-74.004978","101","1","33","1002192","SoHo-TriBeCa-Civic Center-Little Italy"
"1001937501","1","193","7501","1","2","395","BROADWAY","MANHATTAN","10013","130088","40.71845","-74.002702","101","1","33","1002221","SoHo-TriBeCa-Civic Center-Little Italy"
"1001950007","1","195","7","1","4","396","BROADWAY","MANHATTAN","10013","61219","40.718488","-74.002644","101","1","31","1002323","SoHo-TriBeCa-Civic Center-Little Italy"
"1001950017","1","195","17","1","4","91","WALKER STREET","MANHATTAN","10013","55400","40.718046","-74.00127","101","1","31","1002329","SoHo-TriBeCa-Civic Center-Little Italy"
"1001960005","1","196","5","1","4","408","BROADWAY","MANHATTAN","10013","56210","40.718946","-74.002255","101","1","31","1002338","SoHo-TriBeCa-Civic Center-Little Italy"
"1001970007","1","197","7","1","4","101","LAFAYETTE STREET","MANHATTAN","10013","56700","40.717783","-74.001111","101","1","31","1002356","SoHo-TriBeCa-Civic Center-Little Italy"
"1001977502","1","197","7502","1","2","139","CENTRE STREET","MANHATTAN","10013","127879","40.717217","-74.000602","101","1","31","1002357","SoHo-TriBeCa-Civic Center-Little Italy"
"1001980001","1","198","1","1","4","100","BAXTER STREET","MANHATTAN","10013","236142","40.717154","-73.999567","101","1","29",,"Chinatown"
"1001980126","1","198","126","1","2","125","WALKER STREET","MANHATTAN","10013","99270","40.717451","-73.99982","101","1","29","1084583","Chinatown"
"1002000012","1","200","12","1","4","202","CANAL STREET","MANHATTAN","10013","50089","40.717031","-73.998413","103","1","29","1082488","Chinatown"
"1002027501","1","202","7501","1","2","2","ELIZABETH STREET","MANHATTAN","10013","235963","40.715529","-73.997601","103","1","29","1002434","Chinatown"
"1002047501","1","204","7501","1","2","158","HESTER STREET","MANHATTAN","10013","99025","40.717711","-73.996681","102","1","41","1087278","SoHo-TriBeCa-Civic Center-Little Italy"
"1002067501","1","206","7501","1","2","123","BAXTER STREET","MANHATTAN","10013","62567","40.718161","-73.998918","102","1","41","1086548","SoHo-TriBeCa-Civic Center-Little Italy"
"1002087501","1","208","7501","1","2","129","LAFAYETTE STREET","MANHATTAN","10013","75528","40.718897","-74.000094","102","1","45","1002673","SoHo-TriBeCa-Civic Center-Little Italy"
"1002090019","1","209","19","1","4","138","LAFAYETTE STREET","MANHATTAN","10013","112900","40.719084","-73.999953","102","1","45","1002687","SoHo-TriBeCa-Civic Center-Little Italy"
"1002090028","1","209","28","1","4","261","CANAL STREET","MANHATTAN","10013","103047","40.718721","-74.000924","102","1","45","1002692","SoHo-TriBeCa-Civic Center-Little Italy"
"1002120018","1","212","18","1","4","52","VARICK STREET","MANHATTAN","10013","79642","40.721222","-74.006548","101","1","33","1002735","SoHo-TriBeCa-Civic Center-Little Italy"
