"filed","application","calendar","section","street_number","street_name","borough","borough_code","block","lots","zoning_district","cb","project_description","status","decisions_url","date","postcode","latitude","longitude","council_district","census_tract","bin","bbl","nta","location_1"
"2019-04-26T00:00:00.000","BZ","2019-80-BZ","73-36","15","West 18th Street","Manhattan","1","820","29","C6-4A","5","Special Permit (§73-36) to permit the legalization of a physical culture establishment (Title Boxing Club) to be located on the second floor of an existing 10-story mixed use commercial and residential building contrary to ZR §32-10.  C6-4A Flatiron District located within the Ladies Mile Historic District.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2019-80-BZ.pdf","2019-11-19T00:00:00.000","10011","40.738851","-73.992599","3","54","1015447","1008200029","Hudson Yards-Chelsea-Flatiron-Union Square","(40.738851, -73.992599)"
"2012-07-23T00:00:00.000","BZ","210-12-BZ","73-36","44","West 28th Street","Manhattan","1","829","68","C6-4X and M1-6","5","Special Permit (§73-36) to allow a physical culture establishment (CrossFit) to be located on second story of an  existing 16-story building.  C6-4X and M1-6 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/210-12-BZ.pdf","2012-12-04T00:00:00.000","10001","40.745556","-73.989386","3","58","1015707","1008290068","Hudson Yards-Chelsea-Flatiron-Union Square","(40.745556, -73.989386)"
"2001-07-20T00:00:00.000","SOC","175-92-BZ","Extension of Time","23-31/31A","Steinway Street","Queens","4","793","Tent. 62","R5","1","Request for a waiver of the Rules of Practice and Procedure, reopening for an extension of time to obtain the certificate of occupancy which expired August 20, 1997 for the proposed construction of one three story attached mixed use building which is part of a development of five three story buildings on a single zoning lot.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/175-92-BZ.pdf","2002-06-18T00:00:00.000",,,,,,,,,
"2016-10-06T00:00:00.000","BZ","2016-4265-BZ","72-21","25","Bleecker Street","Manhattan","1","529","54","M1-5B","2","Variance (§72-21) to permit the development of a six-story and penthouse structure containing commercial retail (UG 6) on the first and cellar floors contrary to ZR §42-14(D)(2)(B) and residential (UG 2) in the upper floors contrary to ZR §42-10.  The proposed rear yard does not comply with ZR §§43-26 & 43-27.  M1-5B (NOHO Historic District) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2016-4265-BZ.pdf","2019-04-23T00:00:00.000","10012","40.725564","-73.993423","1","5502","1008447","1005290054","West Village","(40.725564, -73.993423)"
"2008-03-21T00:00:00.000","Appeal","60-08-A","GCL 35","101-20","39th Avenue","Queens","4","1770","22","R6b(C1-4)","3","Proposed construction of a four Story Community Facility located within the bed of a mapped street (102nd Street) contrary to General City Law Section 35.  R6B (C1-4) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/60-08-A.pdf","2009-03-24T00:00:00.000","11368","40.750368","-73.864093","21","407","4539550","4017700122","North Corona","(40.750368, -73.864093)"
"2011-09-08T00:00:00.000","Appeal","139-11-A","GCL 35","63","Hillside Avenue","Queens","4","16340","50","R4","14","Proposed reconstruction and enlargement of an existing single home partially in the bed of the mapped street, contrary to General City Law Section 35. R4 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/139-11-A.pdf","2011-11-15T00:00:00.000","11697","40.566801","-73.887962","32","91601","4546623","4163400050","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","(40.566801, -73.887962)"
"2004-09-15T00:00:00.000","SOC","721-67-BZ","Amendment","7310-7322","New Utrecht Avenue","Brooklyn","3","6203","1","R5/C2-2","11","Amendment to permit the addition of a canopy and the conversion of the existing accessory service bays to an accessory convenience store of a previously approved automotive service station (UG 16B).  R5/C2-2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/721-67-BZ.pdf","2005-05-10T00:00:00.000","11204","40.617231","-73.999546","43","188","3158965","3062030001","Bensonhurst West","(40.617231, -73.999546)"
"1999-01-22T00:00:00.000","BZ","16-99-BZ","73-622","1116","East 26th Street","Brooklyn","3","7625","52","R2","14","Special Permit (73-622) to permit in a R2 zoning district, the enlargement of an existing one-family dwelling which would create new non-compliances with regard to the rear yard, floor area ratio and open space ratio.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/16-99-BZ.pdf","1999-08-10T00:00:00.000","11210","40.623338","-73.950094","45","754","3208476","3076250052","Midwood","(40.623338, -73.950094)"
"2003-10-17T00:00:00.000","Appeal","324-03-A","GCL 35","117-38","166th Street","Queens","4","12356","p/o 39","R3-2","12","Proposed construction of a two-story, two-family dwelling, located within the bed of a mapped street, is contrary to Section 35, Article 3 of the General City law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/324-03-A.pdf","2004-02-03T00:00:00.000","11434","40.683764","-73.779642","27","284","4611273","4123560039","Baisley Park","(40.683764, -73.779642)"
"2011-12-15T00:00:00.000","SOC","1259-79-BZII","72-01 & 72-22","29","West 26th Street","Manhattan","1","828","16","M1-6","5","Extension of Time to Complete Construction of a Variance (§72-21) to convert the fourth and sixth floors of an existing building from manufacturing lofts to residential use which expired on April 27, 2011; Extension of Time to obtain a Certificate of Occupancy which expired on October 27, 2011; waiver of the Rules. M1-6 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/1259-79-BZII.pdf","2012-05-08T00:00:00.000","10010","40.744115","-73.989751","3","58","1015638","1008280016","Hudson Yards-Chelsea-Flatiron-Union Square","(40.744115, -73.989751)"
"2005-01-14T00:00:00.000","BZ","5-05-BZ","73-53","59-25","Fresh Meadows Lane","Queens","4","6887","24","R3-2","11","Special Permit (§73 53) to permit the enlargement of an existing non conforming manufacturing building located within a district designated for residential use (R3 2).  The application seeks to enlarge the subject contractor's establishment (Use Group 16) by 2,499.2 square feet.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/5-05-BZ.pdf","2006-05-16T00:00:00.000",,,,,,,,,
"2007-01-18T00:00:00.000","BZY","18-07-BZY","11-332","5000","Iselin Avenue","Bronx","2","5831","20","R1-2/NA-2","8","Extension to time to complete construction (11-332)  of a minor development commenced  under the prior zoning district regulations in effect as of October 2004 . R1-2/NA-2","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/18-07-BZY.pdf","2007-05-08T00:00:00.000","10471","40.898088","-73.905153","11","335","2123017","2058310020","North Riverdale-Fieldston-Riverdale","(40.898088, -73.905153)"
"2017-05-19T00:00:00.000","BZ","2017-155-BZ","64-92","26","Lincoln Terrace","Brooklyn","3","8796","154","R4-1","15","Special Permit (§64-92) to waive bulk regulations for the replacement of homes damaged/destroyed by Hurricane Sandy, on properties which are registered in the NYC Build it Back Program. R3-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2017-155-BZ.pdf","2017-05-25T00:00:00.000","11235","40.584249","-73.938253","48","622","3247617","3087960154","Sheepshead Bay-Gerritsen Beach-Manhattan Beach","(40.584249, -73.938253)"
"2014-05-14T00:00:00.000","Appeal","76-09-AII","Common Law Vesting","150","El Camino Loop","Staten Island","5","6979","102","R3-2 (SSRD)","3","Application to permit an extension of time to complete construction and obtain a certificate of occupancy under the previously granted Common Law vested rights for a residential development approved under the prior zoning district regulations. R3-2(SSRD) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/76-09-AII.pdf","2014-10-21T00:00:00.000","10309","40.53579","-74.212949","51","20803","5169651","5069790102","Rossville-Woodrow","(40.53579, -74.212949)"
"2019-12-23T00:00:00.000","SOC","58-13-AIV","GCL 35","4","Wiman Place","Staten Island","5","2827","200, 203, 205","R4 and M3-1","1","Amendment of a previously approved application permitting the development of a 3-story residential building located within the bed of a mapped street contrary to General City Law §35.  R4 and M3-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/58-13-AIV.pdf","2020-10-05T00:00:00.000","10305","40.616297","-74.066484","49","6",,,"Stapleton-Rosebank","(40.616297, -74.066484)"
"2005-12-08T00:00:00.000","SOC","540-84-BZ","11-41","341","Soundview Avenue","Bronx","2","3473","43","R3-2","9","§§11-411 & 11-412 to legalize the change in use of a custom cabinet workshop (UG16A) to auto repair shops (UG16B) and to extend the term of the variance for ten years. The previous term expired June 10, 2006. The premise is located in an R3-2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/540-84-BZ.pdf","2006-06-20T00:00:00.000","10473","40.813041","-73.857397","18","2","2101179","2034730043","Soundview-Castle Hill-Clason Point-Harding Park","(40.813041, -73.857397)"
"2012-03-27T00:00:00.000","SOC","548-69-BZII","72-01 & 72-22","107-10","Astoria Boulevard","Queens","4","1694","1","R3-2","3","Extension of Term for a previously granted variance for the continued operation of a gasoline service station (BP North America) which expired on May 25, 2011; Waiver of the Rules.  R3-2 zoning district","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/548-69-BZII.pdf","2013-01-29T00:00:00.000","11369","40.760686","-73.862198","21","373","4041903","4016940001","East Elmhurst","(40.760686, -73.862198)"
"2001-03-21T00:00:00.000","Appeal","123-01-A","Interpretative Appeal","540-542","West 50 Street","Manhattan","1","1078","53","R8 C1","14","Appeal for an interpretation of Z.R. §52-332 as it relates to a change of use from an electrical contractor’s establishment (Use Group 16) to an automobile repair (Use Groups 16 and 17) public garage (Use Group 8) with accessory offices and the parking of vehicles awaiting repairs.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/123-01-A.pdf","2002-06-11T00:00:00.000","10019","40.765305","-73.993282","3","129","1027038","1010780053","Clinton","(40.765305, -73.993282)"
"2015-10-16T00:00:00.000","SOC","933-28-BZIII","11-41","125-24","Metropolitan Avenue","Queens","4","9271","04","R5","9","Extension of Term (11-411) & Waiver for a variance which permitted the operation of an automotive repair facility and gasoline service station (UG 16) located within an R5 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/933-28-BZIII.pdf","2019-06-11T00:00:00.000","11415","40.704405","-73.825707","29","140","4193637","4092710004","Kew Gardens","(40.704405, -73.825707)"
"2012-04-05T00:00:00.000","BZ","80-12-BZ","73-36","140","East 63rd Street","Manhattan","1","1397","7505","C1-8X/R8B","8","Special Permit (§73-36) to permit the operation of a physical culture establishment (SoulCycle).  C1-8X and R8B zoning districts.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/80-12-BZ.pdf","2012-10-16T00:00:00.000","10065","40.764592","-73.966052","4","11402","1042055","1013977505","Upper East Side-Carnegie Hill","(40.764592, -73.966052)"
"2012-06-11T00:00:00.000","Appeal","185-12-A","Administrative Appeal","475","Exterior street","Bronx","2","2349","0112","C4-4","1","Appeal challenging the Department of Building's determination that signs located on railroad properties are subject to New York City signage regulation.","Denied","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/185-12-A.pdf","2013-01-29T00:00:00.000","10451","40.817879","-73.930738","8","63","2109624","2023490112","West Concourse","(40.817879, -73.930738)"
"2013-09-26T00:00:00.000","BZ","275-13-BZ","73-36","404-406","Broadway","Manhattan","1","196","3","M1-5","1","Special Permit (§73-36) to allow a physical culture establishment (Bikram Yoga Soho).  M1-5 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/275-13-BZ.pdf","2014-05-20T00:00:00.000","10013","40.718826","-74.002359","1","31","1002337","1001960003","SoHo-TriBeCa-Civic Center-Little Italy","(40.718826, -74.002359)"
"2016-12-06T00:00:00.000","Appeal","2016-4427-A","GCL 36","257","Avidita Place","Staten Island","5","3019","425","R3-2","1","Proposed construction of a single family residence, not fronting on a legally mapped street, contrary to General City Law 36.  R3-2 zoning district. Mount Monresa","Denied","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2016-4427-A.pdf","2020-02-25T00:00:00.000",,,,,,,,,
"2002-07-01T00:00:00.000","BZ","201-02-BZ","72-21","6778","Hylan Boulevard","Staten Island","5","7734","13 and 20","C1-1 IN AN R3-1","3","Variance (§72-21) to permit the proposed  construction of a new automotive service station with an accessory convenience store, Use Group 16B, that is located  in a C1-1 zone overlay within an R3-1 zoning district, is  contrary to a previous variance granted under Cal. No.855-25-BZ and Z.R. §32-25.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/201-02-BZ.pdf","2003-01-28T00:00:00.000","10309","40.507898","-74.229244","51","24402","5087332","5077340013","Charleston-Richmond Valley-Tottenville","(40.507898, -74.229244)"
"2010-10-19T00:00:00.000","SOC","866-85-BZII","72-01 & 72-22","2338","Cambreleng Avenue","Bronx","2","3089","22","R7-1","6","Extension of Term of a Variance (§72-21) for a UG8 open parking lot and storage of motor vehicles which expired on May 12, 2007; Extension of Time to obtain a Certificate of Occupancy which expired on November 23, 2000; Waiver of the Rules.   R7-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/866-85-BZII.pdf","2011-05-03T00:00:00.000","10458","40.853632","-73.885679","15","391","2000000","2030890022","Belmont","(40.853632, -73.885679)"
"2002-01-22T00:00:00.000","BZ","37-02-BZ","73-622","181","Falmouth Street","Brooklyn","3","8749","292","R3-1","15","Special Permit (§73-622) to permit, in an R3-1 zoning district, the enlargement to an existing two-family dwelling which creates  non-compliance with regard to Floor Area Ratio and the Rear Yard, and is contrary to Z.R§§ 23-141, 23-47 and 54-31.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/37-02-BZ.pdf","2002-06-11T00:00:00.000","11235","40.578316","-73.946412","48","620","3246448","3087490292","Sheepshead Bay-Gerritsen Beach-Manhattan Beach","(40.578316, -73.946412)"
"1998-02-18T00:00:00.000","Appeal","142-98-A","GCL","115","Anthony Street","Staten Island","5","7020","489","R3-2 S.Richmond","3","Proposed buildings are located within the bed of a mapped street, and are not fronting on a legally mapped street contrary to Sections 35 and 36, of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/142-98-A.pdf","1998-06-23T00:00:00.000","10309","40.540437","-74.215597","51","20803","5131726","5070200489","Rossville-Woodrow","(40.540437, -74.215597)"
"2004-04-28T00:00:00.000","BZ","174-04-BZ","72-21","124","West 24th Street","Manhattan","1","799","54","M1-6","4","Variance (§72-21) to permit the proposed relocation and expansion of an existing not-for-profit school, located in an R6B zoning district, which does not comply with the zoning requirements for lot coverage, is contrary to Z.R. §24-11 and §52-31.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/174-04-BZ.pdf","2005-06-14T00:00:00.000","10011","40.743946","-73.993237","3","91","1014961","1007997501","Hudson Yards-Chelsea-Flatiron-Union Square","(40.743946, -73.993237)"
"2001-11-13T00:00:00.000","Appeal","352-01-A","GCL 35","88","Tennyson Drive","Staten Island","5","5212","175","C3 (SRD)","3","Proposed one family dwelling, located within the bed of a mapped street, which is contrary to Section 35, Article 3 of the General City Law","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/352-01-A.pdf","2002-10-29T00:00:00.000",,,,,,,,,
"2006-11-14T00:00:00.000","BZ","301-06-BZ","72-21","148","Fountain Avenue","Brooklyn","3","4190","40","R5","5","Variance (§72-21) for the construction of a two-family dwelling on an existing narrow lot with special provisions for party or side lot line walls that does not provide the minimum required side yard of 8 feet (§23-49) in an R5 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/301-06-BZ.pdf","2007-08-14T00:00:00.000","11208","40.67664","-73.875711","37","1192","3402310","3041900040","East New York","(40.67664, -73.875711)"
"2015-10-08T00:00:00.000","Appeal","240-15-A","GCL 36","102-12","Dunton Court","Queens","4","14240","809",,"14","Proposed construction of buildings that do not front on a legally mapped street pursuant to Section 36 Article 3 of the General City Law. R3-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/240-15-A.pdf","2019-04-23T00:00:00.000",,,,,,,,,
"2004-05-25T00:00:00.000","Appeal","214-04-A","GCL","18","Essex Walk","Queens","4","16350","400","R4","14","Proposed enlargement of an existing one family dwelling, not fronting on a legally mapped street, has a private disposal system in the bed of a service road and is located partially within the bed of a mapped street, is contrary to Sections 35 and 36, Article 3 of the General City Law and Department of Buildings’ Policy.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/214-04-A.pdf","2004-10-19T00:00:00.000","11697","40.556512","-73.916183","32","91601","4466118","4163500400","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","(40.556512, -73.916183)"
"2000-02-16T00:00:00.000","BZ","34-00-BZ","72-21","864","Post Avenue","Staten Island","5","238","1","C2-1","1","Under 72-21-To permit the proposed change in use of an existing contractor's establishment (UG7) to an auto repair facility (UG16), contrary to ZR 32-25.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/34-00-BZ.pdf","2000-10-03T00:00:00.000","10310","40.630944","-74.129788","49","141","5006406","5002380001","West New Brighton-New Brighton-St. George","(40.630944, -74.129788)"
"2002-06-05T00:00:00.000","BZ","185-02-BZ","72-21","93-101","North 9th Street","Brooklyn","3","2303","36","M1-2","1","Variance (§72-21) to permit the proposed construction of three floors, to be used for residential purposes, above an existing one story building, located in an M1-2 zoning district, which is contrary to Z.R. §42-00.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/185-02-BZ.pdf","2003-12-23T00:00:00.000","11249","40.720336","-73.958762","33","557","3061660","3023030036","North Side-South Side","(40.720336, -73.958762)"
"2008-03-04T00:00:00.000","Appeal","49-08-A","GCL","305","Hillside Avenue","Queens","4","16340","50","R4","14","Proposed reconstruction and enlargement of an existing single family home not fronting on a legally mapped street contrary to General City Law Section 36 and located within mapped street contrary to General City Law Section 35.  R4 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/49-08-A.pdf","2008-07-29T00:00:00.000",,,,,,"4460721","4163400050",,
"2008-11-24T00:00:00.000","BZ","290-08-BZ","72-21","13-61","Beach Channel Drive","Queens","4","15659","18","R5","14","Variance (§72-21) to allow proposed community facility use, contrary to front yard  (§24-34), side yard (§24-35), open space (§25-64), height and setback (§24-521), and parking (§25-31). R5 zoning district.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/290-08-BZ.pdf","2010-10-06T00:00:00.000","11691","40.606947","-73.75453","31","103201","4299520","4156590018","Far Rockaway-Bayswater","(40.606947, -73.75453)"
"2013-01-29T00:00:00.000","BZ","50-13-BZ","73-622","1082","East 24th Street","Brooklyn","3","7605","79","R2","14","Special Permit (§73-622) for the enlargement of an existing single family home, contrary to floor area and open space (§23-141); side yard (§23-461); and rear yard (§23-47) regulations. R2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/50-13-BZ.pdf","2013-08-13T00:00:00.000","11210","40.62439","-73.952258","45","752","3207575","3076050079","Midwood","(40.62439, -73.952258)"
"2010-12-30T00:00:00.000","BZ","235-10-BZ","72-21","2063","Ralph Avenue","Brooklyn","3","8339","1","R3-2","18","Variance (§72-21) to allow a commercial use in a residential zone, contrary to use regulations (§22-00).  R3-2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/235-10-BZ.pdf","2011-11-01T00:00:00.000","11234","40.627234","-73.918068","46","69601","3235275","3083390001","Georgetown-Marine Park-Bergen Beach-Mill Basin","(40.627234, -73.918068)"
"2001-01-09T00:00:00.000","BZ","4-01-BZ","72-21","18","Richardson Street","Brooklyn","3","2731","12","1-2 (R6)","1","Proposed construction of a two-story, two family dwelling, located in the bed of a mapped street is contrary to Section 35 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/4-01-BZ.pdf","2001-07-24T00:00:00.000","11211","40.718159","-73.951455","33","515","3068031","3027310012","North Side-South Side","(40.718159, -73.951455)"
"1999-04-09T00:00:00.000","SOC","29-66-BZ","Amendment","540","Arleen Street","Staten Island","5","2149","58","R3-2","2","Reopening for an amendment to permit the creation of easements over the site and the relocation of fences and shrubbery.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/29-66-BZ.pdf","1999-10-12T00:00:00.000",,,,,,,,,
"2005-03-31T00:00:00.000","SOC","165-02-BZII","72-01 & 72-22","143-147","Classon Avenue","Brooklyn","3","1896","21 & 28","M1-1","2","Reopening for an amendment to BSA resolution granted under calendar numbers 167-02-BZ, 169-02-BZ, 171-02-BZ, 173-02-BZ and 175-02-BZ.  The application seeks to add 5 residential units to the overall development (encompassing lots 21 and 28) for a total of 37, increase the maximum wall height by 2’-0”, and increase the number of underground parking spaces from 11 to 20, while remaining complaint with the FAR granted under the original variance, located in an M1-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/165-02-BZII.pdf","2006-04-25T00:00:00.000","11205","40.695879","-73.9615","33","191","3255881","3018967502","Clinton Hill","(40.695879, -73.9615)"
"2004-05-10T00:00:00.000","BZ","194-04-BZ","72-21","9029","Krier Place","Brooklyn","3","8124","75 (tent 180)","M1-1","18","Variance (§72-21) Proposed construction of a six- two family dwelling, Use Group 2, located in an M1 1 zoning district, is contrary to Z.R. §42 10.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/194-04-BZ.pdf","2007-02-06T00:00:00.000","11236","40.645679","-73.911321","42","962","3000000","3081240075","Canarsie","(40.645679, -73.911321)"
"2008-05-08T00:00:00.000","SOC","1149-62-BZ","72-01 & 72-22","24-40","West 16th Street: 31-35 W","Manhattan","1","817","72,21","C6-2M","5","Amendment to a previously approved UG3 parochial school (Xavier High School) for the increase of the zoning lot in a C6-2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/1149-62-BZ.pdf","2008-06-24T00:00:00.000","10011","40.737745","-73.99366","3","54","1080624","1008170072","Hudson Yards-Chelsea-Flatiron-Union Square","(40.737745, -73.99366)"
"2003-08-13T00:00:00.000","Appeal","259-03-A","GCL","4","Newport Walk","Queens","4","16350","400","R4","14","Proposed enlargement of an existing one family dwelling, not fronting on a legally mapped street, and has an upgraded private disposal system located partially in the bed of a private service road is contrary to Section 36, Article 3 of the General  City Law and The Department  of Buildings’ policy.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/259-03-A.pdf","2003-11-05T00:00:00.000","11697","40.557364","-73.921698","32","91601","4467085","4163500400","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","(40.557364, -73.921698)"
"2017-01-27T00:00:00.000","BZ","2017-29-BZ","73-44","2570","Flatbush Avenue","Brooklyn","3","8590","31","C8-1","18","Special Permit (§73-44) for the reduction in parking from 144 to 72 spaces to facilitate a Use Group 10 furniture store (Raymour & Flanigan) in parking category PRC B1.  C8-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2017-29-BZ.pdf","2017-07-18T00:00:00.000","11234","40.607904","-73.920393","46","662",,,"Georgetown-Marine Park-Bergen Beach-Mill Basin","(40.607904, -73.920393)"
"2015-03-30T00:00:00.000","SOC","14-10-BZII","72-01 & 72-22","38-50","Cooper Square","Manhattan","1","544","7503aka38","M1-5B","2","Extension of Time to Complete Construction (73-01) for a previously granted variance and companion to 70-15-BZ (72-01) to construct a gymnasium in the existing school, located within an M1-5B zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/14-10-BZII.pdf","2015-12-08T00:00:00.000","10003","40.728232","-73.990879","2","42","1082211","1005447503","East Village","(40.728232, -73.990879)"
"2010-06-01T00:00:00.000","SOC","294-99-BZII","73-11","521-","5th Avenue","Manhattan","1","1278","1","C5-3/C5-2.5 MID","5","Extension of Term of a previously granted Special Permit (§73-36) for the continued operation of a Physical Culture Establishment (Equinox) which expired on May 9, 2010. C5-3(MID) & C5-2.5(MID) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/294-99-BZII.pdf","2010-11-16T00:00:00.000",,,,,,,,,
"2009-04-15T00:00:00.000","Appeal","78-09-A","Common Law Vesting","25","Moreno Court","Staten Island","5","6979","106","R3-2 (SSRD)","3","An appeal seeking a determination that the owner has acquired a common law vested right to continue development commenced under the prior zoning district regulations. R3-2 (SSRD) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/78-09-A.pdf","2010-04-13T00:00:00.000","10309","40.535443","-74.213164","51","20803","5169653","5069790106","Rossville-Woodrow","(40.535443, -74.213164)"
"2020-04-27T00:00:00.000","BZ","2020-36-BZ","73-211","8401","Flatlands Avenue","Brooklyn","3","8005","6","C2-3/R5D","10","Special Permit (§73-211) to permit the operation of an automotive service station (UG 16B), service station with an automotive repair and accessory convenience store contrary to ZR §32-10. R5D/C2-3 zoning district.","Continued","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2020-36-BZ.pdf","2022-09-12T00:00:00.000","11236","40.637471","-73.910262","46","958","3389028","3080050006","Canarsie","(40.637471, -73.910262)"
"2003-03-19T00:00:00.000","BZ","88-03-BZ","73-621","313","East 81st Street","Manhattan","1","1544","10","R8B","8","Special Permit (§73-621) to permit, in an R8B zoning district, the enlargement of the subject premises creating larger units for two of the existing twenty (20) apartments in the building contrary to Z.R. §23 145.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/88-03-BZ.pdf","2003-07-22T00:00:00.000","10028","40.774403","-73.953472","5","138","1049845","1015440010","Yorkville","(40.774403, -73.953472)"
"2009-02-27T00:00:00.000","BZ","31-09-BZ","11-41","117-04","Sutpthin Boulevard","Queens","4","1203","13","C2-2 IN R3-2","12","Re-instatement (§11-411 & §11-413) for re-instatement of previous variance, which expired on November 12, 1990; amendment for a change of use from a gasoline service station (UG16b) to automotive repair establishment and automotive sales (UG16b); and Waiver of the Rules.  C2-2/R3-2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/31-09-BZ.pdf","2011-01-25T00:00:00.000",,,,,,,,,
"2009-03-02T00:00:00.000","BZ","35-09-BZ","11-41","345-347","East 103rd Street","Manhattan","1","1675","21,22","R7A","11","Re-instatement (§11-411 & §11-412) of the New York City Zoning Resolution to renew for an additional ten (10) years and to extend a use district exception previously granted pursuant to Section 7€ of the pre-1961 Zoning Resolution, allowing the use of the ground floor of a two-story building located in an R7A zoning district as a contractors' establishment (Use Group 16).","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/35-09-BZ.pdf","2009-06-09T00:00:00.000","10029","40.788075","-73.942368","8","164","1052683","1016750021","East Harlem South","(40.788075, -73.942368)"
"2018-09-12T00:00:00.000","BZ","2018-148-BZ","73-36","32","West 18th Street","Manhattan","1","819","7503","C6-4A","5","Special Permit (§73-36) to permit the operation of a Physical Cultural Establishment (CorePower Yoga) to be located on portion of first floor of an existing mixed-use building contrary to ZR §32-10.  C8-4A  Ladies Mile Historic District.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2018-148-BZ.pdf","2018-12-11T00:00:00.000","10011","40.738999","-73.992989","3","54","1087450","1008197503","Hudson Yards-Chelsea-Flatiron-Union Square","(40.738999, -73.992989)"
"2014-09-05T00:00:00.000","BZ","222-14-BZ","73-36","344","East63rd Street","Manhattan","1","1437","29","C2-8 &R8B","8","Special Permit (§73-36) to allow for physical culture establishment (Envy Spa) on a portion of the ground floor and cellar of the existing building. C2-8 and R8B zoning districts.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/222-14-BZ.pdf","2015-02-03T00:00:00.000","10065","40.762488","-73.961064","5","110","1044374","1014370029","Lenox Hill-Roosevelt Island","(40.762488, -73.961064)"
