"acct_id","alpha","acct_num","owner_name","last_visit_dt","last_full_insp_dt","last_insp_stat","prem_addr","bin","communitydistrict","citycouncildistrict","bbl","cent_latitude","cent_longitude","zipcode","borough","number","street","census_tract","nta"
"635","S","34066142","TRI STATE DISMANTLING CO","2014-03-17T00:00:00.000","2014-03-17T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"636","N","34067892","BROOKFIELD PROPERTIES","2014-03-22T00:00:00.000","2014-03-22T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"637","N","34067900","BROOKFIELD PROPERTIES","2014-03-22T00:00:00.000","2014-03-22T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"638","AA","34085506","BROOKFIELD","2014-04-09T00:00:00.000","2014-04-09T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"639","AA","34098467","ROBERT DERECTOR ASSOC","2014-04-22T00:00:00.000","2014-04-22T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"640","A","34106435","ALL STATE INTERIOR DEMO","2014-04-24T00:00:00.000","2014-04-24T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"641","AA","34115147","BROOKFIELD","2014-05-09T00:00:00.000","2014-05-09T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"642","N","34116566","BROOKFIELD PROPERTIES","2016-03-02T00:00:00.000","2016-03-02T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"643","AA","34116681","BROOKFIELD","2014-05-12T00:00:00.000","2014-05-12T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"644","AA","34129155","BROOKFIELD","2014-05-23T00:00:00.000","2014-05-23T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"645","N","34140020","BROOKFIELD PROPERTIES","2014-07-26T00:00:00.000","2014-07-26T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"646","N","34146316","BROOKFIELD PROPERTIES","2014-08-04T00:00:00.000","2014-08-04T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"647","G","34149229","MORGAN STANLEY(3FL)","2015-02-19T00:00:00.000","2014-06-03T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"648","T","34150813","BROOKFIELD PROPERTIES","2015-09-09T00:00:00.000","2015-09-09T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"649","N","34151407","BROOKFIELD PROPERTIES","2014-06-30T00:00:00.000","2014-06-30T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"650","N","34171447","BROOKFIELD PROPERTIES","2015-11-18T00:00:00.000","2015-11-18T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"651","AA","34182204","BROOKFIELD","2014-07-17T00:00:00.000","2014-07-17T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"652","N","34187575","BROOKFIELD PROPERTIES","2014-09-17T00:00:00.000","2014-09-17T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"653","AA","34189753","MORGAN STANLEY","2014-07-25T00:00:00.000","2014-07-25T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"654","AA","34201822","BROOKFIELD PROPERTIES","2014-08-07T00:00:00.000","2014-08-07T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"655","N","34242537","BROOKFIELD PROPERTIES","2015-01-10T00:00:00.000","2015-01-10T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"656","T","34250514","BROOKFIELD PROPERTIES","2015-09-09T00:00:00.000","2015-09-09T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"657","T","34250522","BROOKFIELD PROPERTIES","2015-09-09T00:00:00.000","2015-09-09T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"658","AA","34253500","BROOKFIELD PROPERTIES","2014-12-11T00:00:00.000","2014-12-11T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"659","AA","34259325","ONE NY PLAZA CO LLC","2014-10-06T00:00:00.000","2014-10-06T00:00:00.000","NOT APPROVAL(W/REASON)","1 WATER ST","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","WATER ST","9","Battery Park City-Lower Manhattan"
"660","N","34276493","BROOKFIELD PROPERTIES","2014-11-20T00:00:00.000","2014-11-20T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"661","AA","34285775","CHIPOTLE","2014-11-03T00:00:00.000","2014-11-03T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"662","T","34286112","BROOKFIELD PROPERTIES","2014-10-25T00:00:00.000","2014-10-25T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"663","N","34289678","BROOKFIELD PROPERTIES","2014-12-13T00:00:00.000","2014-12-13T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"664","AA","34296327","BROOKFIELD PROPERTIES","2014-11-17T00:00:00.000","2014-11-17T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"665","N","34298851","BROOKFIELD PROPERTIES","2015-01-30T00:00:00.000","2015-01-30T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"666","N","34301440","BROOKFIELD PROPERTIES","2014-12-13T00:00:00.000","2014-12-13T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"667","N","34309955","BROOKFIELD PROPERTIES","2015-07-11T00:00:00.000","2015-07-11T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"668","AA","34334524","BROOKFIELD OFFICE PROD","2014-12-30T00:00:00.000","2014-12-30T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"669","G","34335323","MORGAN STANLEY(SYS#1)","2014-10-04T00:00:00.000","2014-10-04T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"670","G","34335331","MORGAN STANLEY (SYS#2)","2014-10-04T00:00:00.000","2014-10-04T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"671","G","34335349","MORGAN STANLEY (SYS#3)","2014-10-04T00:00:00.000","2014-10-04T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"672","AA","35000934","BROOKFIELD","2015-01-06T00:00:00.000","2015-01-06T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"673","AA","35019496","BROOKFIELD","2015-01-23T00:00:00.000","2015-01-23T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"674","AA","35019520","BROOKFIELD","2015-01-23T00:00:00.000","2015-01-23T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"675","AA","35019678","BROOKFIELD","2015-01-23T00:00:00.000","2015-01-23T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"676","AA","35024058","BROOKFIELD","2015-02-02T00:00:00.000","2015-02-02T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"677","G","35033356","CHIPOTLE #2291","2014-12-10T00:00:00.000","2014-12-10T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"678","N","35038777","BROOKFIELD OFFICE PROP","2015-03-07T00:00:00.000","2015-03-07T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"191579","F","25031204","NYCHA","2016-04-12T00:00:00.000","2016-04-12T00:00:00.000","APPROVAL","38 RUTGERS ST","1077511","103","1","1002550001","40.712264","-73.990214","10002","MN","38","RUTGERS ST","6","Lower East Side"
"679","N","35042027","BROOKFIELD PROPERTIES","2017-11-17T00:00:00.000","2017-11-17T00:00:00.000","NOT APPROVAL(VIO)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"680","AA","35045970","BROOKFIELD PROERTIES","2015-02-24T00:00:00.000","2015-02-24T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"681","AA","35060508","BROOKFIELD","2015-03-10T00:00:00.000","2015-03-10T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"682","R","35085463","JUDLAU CONTRACTING INC.","2015-03-31T00:00:00.000","2015-03-31T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"683","AA","35094572","BROOKFIELD OFFICE PROPER","2015-04-10T00:00:00.000","2015-04-10T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"684","AA","35098284","BROOKFIELD","2015-04-14T00:00:00.000","2015-04-14T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"685","AA","35102565","ONE NY PLAZA LLC","2015-04-20T00:00:00.000","2015-04-20T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"686","AA","35119312","ONE NEW YORK PLZ CO LLC","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"687","AA","35120898","BROOKFIELD","2015-05-06T00:00:00.000","2015-05-06T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"688","AA","35127190","RESTAURANT","2015-05-12T00:00:00.000","2015-05-12T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"689","AA","35127232","SCHNIPPERS CONCOURSE LVL","2015-05-12T00:00:00.000","2015-05-12T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"690","AA","35130699","ONE NY PLAZA CO LLC","2015-05-18T00:00:00.000","2015-05-18T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"691","AA","35130806","ONE NY PLAZA CO LLC","2015-05-18T00:00:00.000","2015-05-18T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"692","T","35138205","BROOKFIELD PROPERTIES","2015-11-24T00:00:00.000","2015-11-24T00:00:00.000","NOT APPROVAL(VIO)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"693","G","35149400","SCHNIPPERS","2015-05-27T00:00:00.000","2015-05-27T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"694","G","35149418","BROOKFIELD-(PCP)","2015-05-27T00:00:00.000","2015-05-27T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"695","G","35149426","BROOKFIELD-(DUCT SYS)","2015-05-27T00:00:00.000","2015-05-27T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"696","AA","35169796","ONE NY PLAZA CON LLC","2015-06-25T00:00:00.000","2015-06-25T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"697","AA","35169812","ONE NY PLAZA CO LLC","2015-06-25T00:00:00.000","2015-06-25T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"698","T","35188283","BROOKFIELD PROPERTIES","2015-07-11T00:00:00.000","2015-07-11T00:00:00.000","NOT APPROVAL(VIO)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"699","AA","35189448","ONE NY PLAZA CO LLC","2015-07-21T00:00:00.000","2015-07-21T00:00:00.000","NOT APPROVAL(W/REASON)","1 WATER ST","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","WATER ST","9","Battery Park City-Lower Manhattan"
"700","AA","35190248","BROOKFIELD","2015-07-22T00:00:00.000","2015-07-22T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"701","N","35190727","BROOKFIELD PROPERTIES","2016-05-25T00:00:00.000","2016-05-25T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"702","N","35191519","BROOKFIELD","2015-07-22T00:00:00.000","2015-07-22T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"703","N","35202860","BROOKFIELD PROPERTIES","2015-09-09T00:00:00.000","2015-09-09T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"704","AA","35206184","ONE NY PLAZA CO. LLC C/O","2015-08-06T00:00:00.000","2015-08-06T00:00:00.000","NOT APPROVAL(W/REASON)","1 NY PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NY PLZ","9","Battery Park City-Lower Manhattan"
"705","AA","35232024","BROOKFIELD","2015-08-31T00:00:00.000","2015-08-31T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"706","AA","35241330","MORGAN STANLEY","2015-09-11T00:00:00.000","2015-09-11T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"707","AA","35258318","BROOKFIELD PROPERTIES","2015-09-22T00:00:00.000","2015-09-22T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"708","B","35260413","FULL BEAUTY BRANDS","2015-11-24T00:00:00.000","2015-11-24T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"709","N","35273218","BROOKFIELD","2016-01-09T00:00:00.000","2016-01-09T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"710","T","35278712","BROOKFIELD PROPERTIES","2015-10-05T00:00:00.000","2015-10-05T00:00:00.000","NOT APPROVAL(VIO)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"711","S","35281849","RITE-WAY","2015-10-05T00:00:00.000","2015-10-05T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"712","N","35289867","BROOKFIELD PROPERTIES","2015-09-21T00:00:00.000","2015-09-21T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"713","AA","35296136","BROOKFIELD PROPERTIES","2015-10-16T00:00:00.000","2015-10-16T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"714","AA","35300037","NAYA","2015-10-20T00:00:00.000","2015-10-20T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"715","B","35306778","FULL BEAUTY BRANDS","2015-10-21T00:00:00.000","2015-10-21T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"716","N","35312636","BROOKFIELD PROPERTIES","2015-11-24T00:00:00.000","2015-11-24T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"717","AA","35321546","ONE NY PLAZA CO LLC","2015-11-02T00:00:00.000","2015-11-02T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"718","N","35328756","ONE NY PLAZA CO. LLC","2016-01-06T00:00:00.000","2016-01-06T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"719","N","35330604","BROOKFIELD","2016-03-25T00:00:00.000","2016-03-25T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"720","N","35330737","BROOKFIELD","2016-03-30T00:00:00.000","2016-03-30T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"721","N","35370097","ONE NY PLAZA CO LLC","2016-03-30T00:00:00.000","2016-03-30T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"722","G","35387851","NAYA EXPRESS","2015-11-14T00:00:00.000","2015-11-14T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"723","S","36005361","KOENIG IRON WORKS INC.","2016-01-07T00:00:00.000","2016-01-07T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"724","B","36037877","GEAR FITNESS ONE NY","2018-09-07T00:00:00.000","2018-09-07T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"725","N","36062578","BROOKFIELD PROPERTIES","2016-06-27T00:00:00.000","2016-06-27T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"726","N","36075075","ONE NY PLAZA CO LLC","2016-06-30T00:00:00.000","2016-06-30T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"727","N","36088961","BROOKFIELD PLAZA","2016-08-10T00:00:00.000","2016-08-10T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"728","N","36089035","BROOKFIELD PROPERTIES","2016-06-21T00:00:00.000","2016-06-21T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"729","N","36107613","BROOKFIELD","2016-06-30T00:00:00.000","2016-06-30T00:00:00.000","APPROVAL","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"730","AA","36129716","ONE NY PLAZA CO LLC","2016-05-02T00:00:00.000","2016-05-02T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"731","AA","36175107","BROOKFIELD","2016-06-03T00:00:00.000","2016-06-03T00:00:00.000","NOT APPROVAL(W/REASON)","1 NEW YORK PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NEW YORK PLZ","9","Battery Park City-Lower Manhattan"
"732","AA","36212769","ONE NY PLAZA CO LLC","2016-07-01T00:00:00.000","2016-07-01T00:00:00.000","NOT APPROVAL(W/REASON)","1 NY PLZ","1000005","101","1","1000047501","40.702091","-74.012045","10004","MN","1","NY PLZ","9","Battery Park City-Lower Manhattan"
