"project_id","project_name","project_start_date","project_completion_date","building_id","house_number","street_name","borough","postcode","bbl","bin","community_board","council_district","census_tract","neighborhood_tabulation_area","latitude","longitude","latitude_internal","longitude_internal","building_completion_date","reporting_construction_type","extended_affordability_status","prevailing_wage_status","extremely_low_income_units","very_low_income_units","low_income_units","moderate_income_units","middle_income_units","other_income_units","studio_units","_1_br_units","_2_br_units","_3_br_units","_4_br_units","_5_br_units","_6_br_units","unknown_br_units","counted_rental_units","counted_homeownership_units","all_counted_units","total_units"
"70801","550 TENTH AVENUE","2021-11-15T00:00:00.000",,"1000496","550","10 AVENUE","Manhattan","10018","1010500061",,"MN-04","3","115","MN15","40.758732","-73.996112","40.75873","-73.995788",,"New Construction","No","Non Prevailing Wage","0","0","47","0","66","0","35","49","29","0","0","0","0","0","113","0","113","453"
"71854","PLANK ROAD APARTMENTS","2021-11-15T00:00:00.000",,"131884","25","6 AVENUE","Brooklyn","11217","3011280004",,"BK-08","35","161","BK64","40.682101","-73.974008","40.68195","-73.973749",,"New Construction","No","Non Prevailing Wage","0","0","0","0","94","0","24","48","22","0","0","0","0","0","94","0","94","312"
"72243","113-115 FATHER ZEISER PLACE APARTMENTS","2021-11-15T00:00:00.000",,"121275","113","FATHER ZEISER PLACE","Bronx","10468","2032190214",,"BX-07","14","263","BX30","40.864219","-73.904594","40.8644","-73.904731",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","3","0","0","0","0","0","0","3","0","3","8"
"72243","113-115 FATHER ZEISER PLACE APARTMENTS","2021-11-15T00:00:00.000",,"1003186","115","FATHER ZEISER PLACE","Bronx","10468","2032190214",,"BX-07","14","263","BX30","40.864199","-73.904667","40.8644","-73.904731",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","1","0","2","0","0","0","0","0","3","0","3","8"
"71726","12 VAN SICLEN AVENUE","2021-11-13T00:00:00.000",,"385212","12","VAN SICLEN AVENUE","Brooklyn","11207","3039170014","3086816","BK-05","37","1146","BK83","40.68022","-73.89225","40.6801","-73.892444",,"Preservation","No","Non Prevailing Wage","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1"
"71707","CONFIDENTIAL","2021-11-12T00:00:00.000","2021-11-12T00:00:00.000",,"----","----","Queens",,,,"QN-03","25",,,,,,,"2021-11-12T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1"
"71725","78 RHINE AVENUE","2021-11-12T00:00:00.000",,"775140","78","RHINE AVENUE","Staten Island","10304","5028820016","5043418","SI-01","49","40","SI08","40.611681","-74.086584","40.61145","-74.087088",,"Preservation","No","Non Prevailing Wage","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1"
"71727","4241 ELY AVENUE","2021-11-12T00:00:00.000","2021-12-17T00:00:00.000","76998","4241","ELY AVENUE","Bronx","10466","2050130012","2068810","BX-12","12","428","BX62","40.895312","-73.847447","40.89574","-73.847902","2021-12-17T00:00:00.000","Preservation","No","Non Prevailing Wage","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1"
"71737","CONFIDENTIAL","2021-11-12T00:00:00.000","2021-11-12T00:00:00.000",,"----","----","Manhattan",,,,"MN-10","9",,,,,,,"2021-11-12T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1"
"69521","1102 MYRTLE AVENUE","2021-11-10T00:00:00.000",,"996695","1100","MYRTLE AVENUE","Brooklyn","11206","3015860012",,"BK-03","36","287","BK35","40.696809","-73.936674","40.69657","-73.93675",,"New Construction","No","Non Prevailing Wage","0","0","38","0","0","0","1","32","5","0","0","0","0","0","38","0","38","233"
"71724","1850 EAST 49TH STREET","2021-11-10T00:00:00.000",,"266660","1850","EAST 49 STREET","Brooklyn","11234","3084880055","3239523","BK-18","46","672","BK58","40.61555","-73.927534","40.61545","-73.927811",,"Preservation","No","Non Prevailing Wage","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","2","2","2"
"71853","319 SOUTH 4TH STREET","2021-11-10T00:00:00.000","2021-12-30T00:00:00.000","1000539","319","SOUTH 4 STREET","Brooklyn","11211","3024360019",,"BK-01","34","527","BK73","40.70904","-73.955076","40.70921","-73.954884","2021-12-30T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","1","2","0","0","0","0","0","3","0","3","10"
"72244","1232 50 STREET","2021-11-10T00:00:00.000",,"154006","1232","50 STREET","Brooklyn","11219","3056480020",,"BK-12","44","220","BK88","40.635264","-73.994041","40.63511","-73.994235",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","0","3","0","0","0","0","0","3","0","3","8"
"68421","46-09 69TH ST.","2021-11-09T00:00:00.000",,"990968","46-09","69 STREET","Queens","11377",,,"QN-02","30","489","QN50","40.739858","-73.895856",,,,"New Construction","No","Non Prevailing Wage","0","0","89","0","0","0","23","48","18","0","0","0","0","0","89","0","89","295"
"68422","46-10 70TH ST","2021-11-09T00:00:00.000",,"991092","46-10","70 STREET","Queens","11377","4024320041",,"QN-02","30","489","QN50","40.739613","-73.894214","40.73936","-73.894348",,"New Construction","No","Non Prevailing Wage","0","0","55","0","0","0","16","28","11","0","0","0","0","0","55","0","55","183"
"72245","1362 ARNOW AVENUE","2021-11-08T00:00:00.000",,"999753","1362","ARNOW AVENUE","Bronx","10469",,,"BX-11","13","360","BX31","40.867516","-73.846593",,,,"New Construction","No","Non Prevailing Wage","0","0","0","0","4","0","0","2","2","0","0","0","0","0","4","0","4","11"
"68238","606 WEST 30TH STREET","2021-11-05T00:00:00.000",,"991166","606-616","WEST 30 STREET","Manhattan","10001","1006750039",,"MN-04","3","99","MN13","40.753484","-74.004371","40.7534","-74.004757",,"New Construction","No","Non Prevailing Wage","0","31","25","14","0","0","24","31","15","0","0","0","0","0","70","0","70","277"
"71708","CONFIDENTIAL","2021-11-05T00:00:00.000","2021-11-05T00:00:00.000",,"----","----","Brooklyn",,,,"BK-14","45",,,,,,,"2021-11-05T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1"
"71851","2015 VYSE AVENUE APARTMENTS","2021-11-05T00:00:00.000","2021-12-17T00:00:00.000","999436","2015","VYSE AVENUE","Bronx","10460","2031270023",,"BX-06","17","363","BX17","40.842358","-73.881867","40.84273","-73.881957","2021-12-17T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","0","0","9","0","0","4","5","0","0","0","0","0","9","0","9","27"
"69620","1184 RIVER PHASE 2","2021-11-04T00:00:00.000",,"989596","1184","RIVER AVENUE","Bronx","10452","2024880001",,"BX-04","16","197","BX63","40.835072","-73.921664","40.83472","-73.921509",,"New Construction","No","Non Prevailing Wage","63","63","123","0","0","1","57","112","51","30","0","0","0","0","250","0","250","250"
"71718","1690 ST MARKS AVENUE","2021-11-03T00:00:00.000","2021-12-10T00:00:00.000","374634","1690","ST MARKS AVENUE","Brooklyn","11233","3014610012","3039268","BK-16","41","363","BK79","40.673011","-73.910351","40.67286","-73.910805","2021-12-10T00:00:00.000","Preservation","No","Non Prevailing Wage","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1"
"71850","2955 BRIGHTON 5TH STREET APARTMENTS","2021-11-03T00:00:00.000",,"998652","2955","BRIGHTON 5 STREET","Brooklyn","11235","3086650525",,"BK-13","48","364","BK19","40.57975","-73.96323","40.57986","-73.96309",,"New Construction","No","Non Prevailing Wage","0","0","0","0","6","0","0","2","4","0","0","0","0","0","6","0","6","18"
"71882","853 LEXINGTON AVENUE","2021-11-03T00:00:00.000",,"325374","853","LEXINGTON AVENUE","Brooklyn","11221","3016230070",,"BK-03","41","387","BK35","40.690504","-73.926457","40.69071","-73.926529",,"New Construction","No","Non Prevailing Wage","0","0","0","0","9","0","1","1","7","0","0","0","0","0","9","0","9","29"
"72246","26 SHERMAN RESIDENCE","2021-11-02T00:00:00.000",,"27608","26","SHERMAN AVENUE","Manhattan","10040","1021750098",,"MN-12","10","287","MN35","40.862729","-73.92832","40.86296","-73.928443",,"New Construction","No","Non Prevailing Wage","0","0","0","0","18","0","0","18","0","0","0","0","0","0","18","0","18","59"
"72247","639 EAST 224TH STREET APARTMENTS","2021-11-02T00:00:00.000",,"1002896","639","EAST 224 STREET","Bronx","10466","2048260037",,"BX-12","12","394","BX44","40.887726","-73.862792","40.88799","-73.862889",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","1","2","0","0","0","0","0","0","3","0","3","10"
"59843","JERICHO. 1840-1846 ANTHONY AVENUE","2021-10-29T00:00:00.000",,"45626","1840","ANTHONY AVENUE","Bronx","10457","2028030002","2007580","BX-05","15","23302","BX41","40.847574","-73.903653","40.84762","-73.903389",,"Preservation","No","Prevailing Wage","31","0","0","0","0","0","31","0","0","0","0","0","0","0","31","0","31","31"
"59843","JERICHO. 1840-1846 ANTHONY AVENUE","2021-10-29T00:00:00.000",,"45627","1842","ANTHONY AVENUE","Bronx","10457","2028030003","2007581","BX-05","15","23302","BX41","40.847656","-73.903631","40.84771","-73.903357",,"Preservation","No","Prevailing Wage","22","0","0","0","0","0","22","0","0","0","0","0","0","0","22","0","22","22"
"59843","JERICHO. 1840-1846 ANTHONY AVENUE","2021-10-29T00:00:00.000",,"45628","1846","ANTHONY AVENUE","Bronx","10457","2028030005","2007582","BX-05","15","23302","BX41","40.847818","-73.90358","40.8478","-73.903327",,"Preservation","No","Prevailing Wage","32","0","0","0","0","0","32","0","0","0","0","0","0","0","32","0","32","32"
"71722","11-15 BAY 32ND PLACE","2021-10-29T00:00:00.000",,"630644","15-Jan","BAY 32 PLACE","Queens",,,,"QN-14",,,,,,,,,"Preservation","No","Non Prevailing Wage","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1"
"69133","509 3RD AVENUE","2021-10-28T00:00:00.000",,"2273","509","3 AVENUE","Manhattan","10016","1009150002",,"MN-06","2","78","MN20","40.745881","-73.977996","40.74583","-73.977643",,"New Construction","No","Non Prevailing Wage","0","5","4","0","0","0","1","0","8","0","0","0","0","0","9","0","9","229"
"69402","FOO.20-50 NAMEOKE AVENUE","2021-10-28T00:00:00.000",,"1000134","20-50","NAMEOKE AVENUE","Queens","11691","4155290010",,"QN-14","31","103202","QN15","40.607683","-73.75205","40.60795","-73.751933",,"New Construction","No","Non Prevailing Wage","71","0","45","0","0","1","76","30","11","0","0","0","0","0","117","0","117","117"
"71715","115-10 217TH STREET","2021-10-28T00:00:00.000",,"605060","115-10","217 STREET","Queens","11411","4112800092","4243175","QN-13","27","598","QN33","40.700675","-73.740293","40.70071","-73.740556",,"Preservation","No","Non Prevailing Wage","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1"
"71878","22 EAST 212TH STREET","2021-10-28T00:00:00.000",,"1001480","22","EAST 212 STREET","Bronx","10467",,,"BX-07","11","431","BX43","40.883976","-73.879016",,,,"New Construction","No","Non Prevailing Wage","0","0","0","0","4","0","0","0","0","4","0","0","0","0","4","0","4","12"
"71879","1189 BROADWAY","2021-10-28T00:00:00.000",,"213722","1189","BROADWAY","Brooklyn","11221","3032630002",,"BK-04","34","395","BK78","40.692469","-73.927262","40.69265","-73.927068",,"New Construction","No","Non Prevailing Wage","0","0","0","0","4","0","0","1","3","0","0","0","0","0","4","0","4","11"
"71881","977-979 EAST 34TH STREET","2021-10-28T00:00:00.000",,"259012","977","EAST 34 STREET","Brooklyn","11210","3075620011",,"BK-17","45","784","BK91","40.632621","-73.943728","40.63237","-73.943429",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","3","0","0","0","0","0","0","3","0","3","7"
"71881","977-979 EAST 34TH STREET","2021-10-28T00:00:00.000",,"1001469","979","EAST 34 STREET","Brooklyn","11210",,,"BK-17","45","784","BK91","40.632585","-73.943724",,,,"New Construction","No","Non Prevailing Wage","0","0","0","0","2","0","0","2","0","0","0","0","0","0","2","0","2","6"
"72249","1245 BEDFORD AVENUE APARTMENTS","2021-10-27T00:00:00.000",,"205591","1245","BEDFORD AVENUE","Brooklyn","11216","3018600006",,"BK-03","36","247","BK61","40.680576","-73.953346","40.68035","-73.953025",,"New Construction","No","Non Prevailing Wage","0","0","0","0","9","0","0","4","5","0","0","0","0","0","9","0","9","30"
"71717","49 CHAUNCEY STREET","2021-10-26T00:00:00.000",,"219097","49","CHAUNCEY STREET","Brooklyn","11233","3016850074","3047776","BK-03","36","297","BK61","40.680001","-73.933048","40.68012","-73.93396",,"Preservation","No","Non Prevailing Wage","0","0","0","0","3","0","0","0","0","0","0","0","0","3","0","3","3","3"
"71849","2269 1ST AVENUE APARTMENTS","2021-10-26T00:00:00.000",,"482","340","EAST 117 STREET","Manhattan","10035","1016880030",,"MN-11","8","188","MN34","40.797151","-73.936051","40.79665","-73.935441",,"New Construction","No","Non Prevailing Wage","0","0","0","0","27","0","7","16","4","0","0","0","0","0","27","0","27","90"
"72250","1120 ST. JOHNS PLACE APARTMENTS","2021-10-26T00:00:00.000",,"373575","1120","ST JOHNS PLACE","Brooklyn","11213","3012580016",,"BK-08","35","339","BK61","40.671134","-73.941251","40.67081","-73.941143",,"New Construction","No","Non Prevailing Wage","0","0","0","0","23","0","6","11","6","0","0","0","0","0","23","0","23","75"
"71760","710 JEFFERSON AVENUE","2021-10-25T00:00:00.000",,"317460","710","JEFFERSON AVENUE","Brooklyn","11221","3016570015","3045863","BK-03","36","383","BK35","40.685724","-73.92877","40.68547","-73.928936",,"Preservation","No","Non Prevailing Wage","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1"
"71876","458 CYRUS PLACE","2021-10-25T00:00:00.000",,"60319","458","CYRUS PLACE","Bronx","10458","2030410014",,"BX-06","15","385","BX01","40.858476","-73.891361","40.85838","-73.89169",,"New Construction","No","Non Prevailing Wage","0","0","0","0","6","0","0","3","3","0","0","0","0","0","6","0","6","19"
"71877","799 EAST 34TH STREET APARTMENTS","2021-10-25T00:00:00.000",,"291213","3401","FARRAGUT ROAD","Brooklyn","11210","3049980009",,"BK-17","45","782","BK91","40.636524","-73.944013","40.63675","-73.944012",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","1","2","0","0","0","0","0","3","0","3","10"
"72251","3508 TRYON AVENUE APARTMENTS","2021-10-25T00:00:00.000",,"991339","3508","TRYON AVENUE","Bronx","10467","2033440084",,"BX-07","11","431","BX43","40.880583","-73.876661","40.88059","-73.876375",,"New Construction","No","Non Prevailing Wage","0","0","0","0","8","0","0","4","4","0","0","0","0","0","8","0","8","24"
"71655","CONFIDENTIAL","2021-10-22T00:00:00.000","2021-10-22T00:00:00.000",,"----","----","Bronx",,,,"BX-12","11",,,,,,,"2021-10-22T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1"
"71656","CONFIDENTIAL","2021-10-22T00:00:00.000","2021-10-22T00:00:00.000",,"----","----","Queens",,,,"QN-03","25",,,,,,,"2021-10-22T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1"
"71883","937 ROGERS AVENUE","2021-10-20T00:00:00.000",,"993205","937","ROGERS AVENUE","Brooklyn","11226","3051290040",,"BK-17","40","824","BK95","40.6474","-73.952112","40.64744","-73.951773",,"New Construction","No","Non Prevailing Wage","0","0","0","0","10","0","2","2","6","0","0","0","0","0","10","0","10","32"
"69253","58 VANDERBILT AVENUE","2021-10-19T00:00:00.000",,"992915","205","PARK AVENUE","Brooklyn","11205","3020330050",,"BK-02","35","211","BK68","40.696148","-73.970901","40.69628","-73.97093",,"New Construction","No","Non Prevailing Wage","0","9","9","5","0","0","9","10","4","0","0","0","0","0","23","0","23","90"
"71026","2309 94TH STREET, QUEENS","2021-10-19T00:00:00.000",,"504128","23-09","94 STREET","Queens","11369","4010880072","4023722","QN-03","21","357","QN27","40.767753","-73.876144","40.76778","-73.875823",,"Preservation","No","Non Prevailing Wage","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1"
"71297","191-09 109TH ROAD, QUEENS","2021-10-19T00:00:00.000",,"520830","191-09","109 ROAD","Queens","11412","4109240086","4233838","QN-12","27","504","QN07","40.70394","-73.764953","40.70409","-73.765122",,"Preservation","No","Non Prevailing Wage","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","1","1"
"71848","1016 EAST 13TH STREET","2021-10-19T00:00:00.000",,"950377","1016","EAST 13 STREET","Brooklyn","11230","3067140011",,"BK-14","44","534","BK43","40.624345","-73.963141","40.6245","-73.963447",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","1","0","2","0","0","0","0","3","0","3","8"
"72252","332 EAST 28 STREET APARTMENTS","2021-10-19T00:00:00.000",,"991563","332","EAST 28 STREET","Brooklyn","11226","3051930020",,"BK-17","45","828","BK95","40.642258","-73.950584","40.64223","-73.950858",,"New Construction","No","Non Prevailing Wage","0","0","0","0","2","0","0","1","1","0","0","0","0","0","2","0","2","6"
"71847","531 TINTON AVENUE","2021-10-18T00:00:00.000",,"991717","531","TINTON AVENUE","Bronx","10455","2025810033",,"BX-01","8","35","BX39","40.812265","-73.906486","40.81216","-73.906811",,"New Construction","No","Non Prevailing Wage","0","0","0","0","11","0","3","5","3","0","0","0","0","0","11","0","11","34"
"71846","30 EAST 29TH STREET APARTMENTS","2021-10-15T00:00:00.000",,"1000284","30","EAST 29 STREET","Brooklyn","11226","3051300015",,"BK-17","40","824","BK95","40.647657","-73.950223","40.6474","-73.950468",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","3","0","0","0","0","0","0","3","0","3","7"
"71875","1483 STERLING PLACE","2021-10-14T00:00:00.000",,"376462","1483","STERLING PLACE","Brooklyn","11213","3013730064",,"BK-08","36","347","BK61","40.671413","-73.929589","40.67165","-73.92929",,"New Construction","No","Non Prevailing Wage","0","0","0","0","7","0","4","3","0","0","0","0","0","0","7","0","7","8"
"72253","1730 OCEAN AVENUE APARTMENTS","2021-10-14T00:00:00.000",,"347279","1730","OCEAN AVENUE","Brooklyn","11230","3067390057",,"BK-14","48","538","BK43","40.619805","-73.955283","40.61976","-73.955723",,"New Construction","No","Non Prevailing Wage","0","0","0","0","11","0","3","8","0","0","0","0","0","0","11","0","11","34"
"72254","23-29 30TH DRIVE APARTMENTS","2021-10-14T00:00:00.000",,"416480","23-29","30 DRIVE","Queens","11102","4005710010",,"QN-01","22","73","QN71","40.767476","-73.927502","40.7674","-73.92665",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","1","2","0","0","0","0","0","0","3","0","3","8"
"71845","385 HARMAN STREET APARTMENTS","2021-10-12T00:00:00.000",,"1002277","385","HARMAN STREET","Brooklyn","11237","3032800049",,"BK-04","37","443","BK77","40.701729","-73.917093","40.70186","-73.917298",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","3","0","0","0","0","0","0","3","0","3","8"
"72255","130-24 LIBERTY AVENUE","2021-10-11T00:00:00.000",,"673694","130-24","LIBERTY AVENUE","Queens","11419","4095900008",,"QN-10","28","15801","QN55","40.689737","-73.815302","40.68977","-73.81475",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","1","2","0","0","0","0","0","3","0","3","8"
"71534","ATLANTIC PORTFOLIO- UNIVERSITY AVE.YR15.FY22","2021-10-08T00:00:00.000","2021-10-08T00:00:00.000","942286","1001","UNIVERSITY AVENUE","Bronx","10452","2025270001","2113108","BX-04","8","189","BX26","40.832649","-73.931424","40.8338","-73.930989","2021-10-08T00:00:00.000","Preservation","Yes","Non Prevailing Wage","0","42","46","0","0","1","7","14","56","12","0","0","0","0","89","0","89","89"
"71537","ATLANTIC PORTFOLIO- 1240 WASHINGTON AVE.YR15.FY22","2021-10-08T00:00:00.000","2021-10-08T00:00:00.000","842232","1240","WASHINGTON AVENUE","Bronx","10456","2023730006","2113605","BX-03","16","145","BX01","40.831759","-73.906621","40.83184","-73.906242","2021-10-08T00:00:00.000","Preservation","Yes","Non Prevailing Wage","0","55","41","3","0","1","4","16","65","15","0","0","0","0","100","0","100","100"
"71538","ATLANTIC PORTFOLIO- CONCORD AVE.YR15.FY22","2021-10-08T00:00:00.000","2021-10-08T00:00:00.000","847877","600","CONCORD AVENUE","Bronx","10455","2026420070","2113113","BX-01","8","73","BX34","40.814402","-73.907657","40.81411","-73.907466","2021-10-08T00:00:00.000","Preservation","Yes","Non Prevailing Wage","0","31","38","13","0","1","18","12","45","8","0","0","0","0","83","0","83","83"
"71539","ATLANTIC PORTFOLIO- ALDUS STREET ASSOCIATES.YR15.FY22","2021-10-08T00:00:00.000","2021-10-08T00:00:00.000","871553","951","HOE AVENUE","Bronx","10459","2027427501","2113353","BX-02","17","119","BX27","40.822088","-73.89034","40.82225","-73.890697","2021-10-08T00:00:00.000","Preservation","Yes","Non Prevailing Wage","0","85","75","3","0","1","8","23","123","10","0","0","0","0","164","0","164","164"
"71540","ATLANTIC PORTFOLIO- HOE AVE.YR15.FY22","2021-10-08T00:00:00.000","2021-10-08T00:00:00.000","871732","941","HOE AVENUE","Bronx","10459","2027427501","2113354","BX-02","17","119","BX27","40.821937","-73.890326","40.82225","-73.890697","2021-10-08T00:00:00.000","Preservation","Yes","Non Prevailing Wage","0","57","73","4","1","1","9","24","94","9","0","0","0","0","136","0","136","136"
"71844","65 BUCHANAN PLACE APARTMENTS","2021-10-08T00:00:00.000",,"990046","65","BUCHANAN PLACE","Bronx","10453",,,"BX-05","14","251","BX36","40.858508","-73.906547",,,,"New Construction","No","Non Prevailing Wage","0","0","0","0","7","0","0","7","0","0","0","0","0","0","7","0","7","23"
"71714","429 WINTHROP STREET","2021-10-07T00:00:00.000",,"397499","429","WINTHROP STREET","Brooklyn","11203","3048200048","3107454","BK-09","40","810","BK60","40.65738","-73.945977","40.65761","-73.945988",,"Preservation","No","Non Prevailing Wage","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1"
"71843","3315 & 3317 PARKSIDE PLACE","2021-10-06T00:00:00.000",,"991424","3317","PARKSIDE PLACE","Bronx","10467","2033550150",,"BX-07","11","42902","BX43","40.876637","-73.872481","40.87655","-73.872821",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","3","0","0","0","0","0","0","3","0","3","8"
"71843","3315 & 3317 PARKSIDE PLACE","2021-10-06T00:00:00.000",,"1001470","3315","PARKSIDE PLACE","Bronx","10467",,,"BX-07","11","42902","BX43","40.87658","-73.87252",,,,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","1","2","0","0","0","0","0","3","0","3","8"
"71842","567 OCEAN PARKWAY APARTMENTS","2021-10-05T00:00:00.000",,"982303","567","OCEAN PARKWAY","Brooklyn","11218","3054000074",,"BK-12","39","484","BK41","40.63467","-73.972448","40.63458","-73.971804",,"New Construction","No","Non Prevailing Wage","0","0","0","0","11","0","2","8","1","0","0","0","0","0","11","0","11","35"
"71871","30-79 31ST STREET APARTMENTS","2021-10-04T00:00:00.000",,"418038","30-79","31 STREET","Queens","11102","4006150005",,"QN-01","22","63","QN70","40.764917","-73.922985","40.76483","-73.922682",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","3","0","0","0","0","0","0","3","0","3","8"
"71716","87-17 129TH ST","2021-10-01T00:00:00.000",,"542212","87-17","129 STREET","Queens","11418","4093370073","4196310","QN-09","29","14201","QN54","40.701143","-73.823154","40.70114","-73.822852",,"Preservation","No","Non Prevailing Wage","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1"
"71841","1510 GATES AVENUE APARTMENTS","2021-10-01T00:00:00.000",,"315857","333","IRVING AVENUE","Brooklyn","11237","3033450006",,"BK-04","37","439","BK77","40.69832","-73.913134","40.69848","-73.912931",,"New Construction","No","Non Prevailing Wage","0","0","0","0","21","0","5","5","11","0","0","0","0","0","21","0","21","70"
"72256","89-28 138 PLACE","2021-10-01T00:00:00.000",,"988974","89-28","138 PLACE","Queens","11435","4099740020",,"QN-12","24","212","QN61","40.702075","-73.813779","40.70166","-73.813881",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","1","2","0","0","0","0","0","3","0","3","8"
"71674","1033 SUMMIT AVENUE","2021-09-30T00:00:00.000",,"112032","1033","SUMMIT AVENUE","Bronx","10452","2025230144",,"BX-04","8","189","BX26","40.834001","-73.929767","40.83421","-73.929901",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","0","3","0","0","0","0","0","3","0","3","8"
"71675","115, 119, 123 CLIFTON PLACE","2021-09-30T00:00:00.000",,"995131","119","CLIFTON PLACE","Brooklyn","11238","3019490067",,"BK-03","35","233","BK75","40.68825","-73.959049","40.68842","-73.959251",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","0","3","0","0","0","0","0","3","0","3","8"
"71675","115, 119, 123 CLIFTON PLACE","2021-09-30T00:00:00.000",,"995571","115","CLIFTON PLACE","Brooklyn","11238","3019490067",,"BK-03","35","233","BK75","40.688236","-73.959164","40.68842","-73.959251",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","0","3","0","0","0","0","0","3","0","3","9"
"71675","115, 119, 123 CLIFTON PLACE","2021-09-30T00:00:00.000",,"995572","123","CLIFTON PLACE","Brooklyn","11238","3019490067",,"BK-03","35","233","BK75","40.688264","-73.958933","40.68842","-73.959251",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","0","3","0","0","0","0","0","3","0","3","8"
"71676","1163 WILLMOHR STREET","2021-09-30T00:00:00.000",,"396071","1163","WILLMOHR STREET","Brooklyn","11212","3046720032",,"BK-17","41","890","BK96","40.658256","-73.91582","40.65846","-73.916018",,"New Construction","No","Non Prevailing Wage","0","0","0","0","4","0","2","2","0","0","0","0","0","0","4","0","4","11"
"71677","1365 TELLER AVENUE","2021-09-30T00:00:00.000",,"112835","1365","TELLER AVENUE","Bronx","10456","2027820044",,"BX-04","16","17702","BX14","40.83585","-73.909521","40.83609","-73.909672",,"New Construction","No","Non Prevailing Wage","0","0","0","0","6","0","3","3","0","0","0","0","0","0","6","0","6","17"
"71678","1393 LINCOLN PLACE","2021-09-30T00:00:00.000",,"326345","1393","LINCOLN PLACE","Brooklyn","11213","3013850077",,"BK-08","41","349","BK61","40.669701","-73.930189","40.66991","-73.930402",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","3","0","0","0","0","0","0","3","0","3","9"
"71679","1428 FRANKLIN AVENUE APARTMENTS","2021-09-30T00:00:00.000",,"79326","1428","FRANKLIN AVENUE","Bronx","10456","2029360013",,"BX-03","16","149","BX35","40.834854","-73.899729","40.83482","-73.899422",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","1","2","0","0","0","0","0","3","0","3","8"
"71680","1574 PITKIN AVENUE APARTMENTS","2021-09-30T00:00:00.000",,"353937","1574","PITKIN AVENUE","Brooklyn","11212","3035170031",,"BK-16","41","902","BK81","40.669002","-73.915288","40.66874","-73.915216",,"New Construction","No","Non Prevailing Wage","0","0","0","0","4","0","1","0","0","3","0","0","0","0","4","0","4","12"
"71681","2510 BEDFORD AVENUE","2021-09-30T00:00:00.000",,"998937","2510","BEDFORD AVENUE","Brooklyn","11226",,,"BK-14","45","790","BK95","40.642141","-73.954458",,,,"New Construction","No","Non Prevailing Wage","0","0","0","0","8","0","0","3","5","0","0","0","0","0","8","0","8","26"
