"lpc","landmark_name","street","street_name","boro","block","lot","vio_date","wl_date","nov_date","violation_class","rescinded","rescended_date","latitude","longitude","community_board","community_district","bin","nta","postcode"
"VIO-15-0051","Ladies' Mile - Historic District","867","Broadway","MANHATTAN","846","60","2014-07-23T00:00:00.000","2014-07-23T00:00:00.000","2015-09-08T00:00:00.000","Alterations to ground floor loading bay without permit(s).","Active",,"40.73756617584053","-73.99020657076271","MN-5","02","1016138","Hudson Yards-Chelsea-Flatiron-Union Square","10003"
"VIO-15-0052","Fort Greene - Historic District","73","South Oxford Street","BROOKLYN","2101","1","2014-07-23T00:00:00.000","2014-07-23T00:00:00.000","2015-09-16T00:00:00.000","Ongoing excavation of side yard and alteration to rear driveway without permit(s).","Rescinded","2019-11-20T00:00:00.000","40.68770224938858","-73.9737174190473","BK-2","35","3058926","Fort Greene","11217"
"VIO-15-0054","Fort Greene - Historic District","73","South Oxford Street","BROOKLYN","2101","1","2014-07-23T00:00:00.000","2014-07-23T00:00:00.000","2015-09-16T00:00:00.000","Painting areaway and patching front entrance surround without permit(s).","Rescinded","2020-06-19T00:00:00.000","40.68770224938858","-73.9737174190473","BK-2","35","3058926","Fort Greene","11217"
"VIO-15-0056","SoHo-Cast Iron - Historic District","457","Broome Street","MANHATTAN","474","11","2014-07-23T00:00:00.000","2014-07-23T00:00:00.000","2015-09-16T00:00:00.000","Installation of bracket sign (""Lazaro"") without permit(s).","Rescinded","2016-01-22T00:00:00.000","40.72230574850827","-74.00092356072177","MN-2","01","1007036","SoHo-TriBeCa-Civic Center-Little Italy","10013"
"VIO-15-0057","SoHo-Cast Iron - Historic District","457","Broome Street","MANHATTAN","474","11","2014-07-23T00:00:00.000","2014-07-23T00:00:00.000","2015-09-16T00:00:00.000","Installation of HVAC unit at 2nd floor fire escape without permit(s).","Rescinded","2016-01-22T00:00:00.000","40.72230574850827","-74.00092356072177","MN-2","01","1007036","SoHo-TriBeCa-Civic Center-Little Italy","10013"
"VIO-15-0058","SoHo-Cast Iron - Historic District","457","Broome Street","MANHATTAN","474","11","2014-07-23T00:00:00.000","2014-07-23T00:00:00.000",,"Installation of exhaust vent at sidewalk without permit(s).","Rescinded","2016-02-09T00:00:00.000","40.72230574850827","-74.00092356072177","MN-2","01","1007036","SoHo-TriBeCa-Civic Center-Little Italy","10013"
"VIO-15-0053","Fort Greene - Historic District","73","South Oxford Street","BROOKLYN","2101","1","2014-07-23T00:00:00.000","2014-07-23T00:00:00.000","2015-09-16T00:00:00.000","Installation of metal enclosure at sideyard and light fixture and conduits at side facade without permit(s)","Rescinded","2019-06-19T00:00:00.000","40.68770224938858","-73.9737174190473","BK-2","35","3058926","Fort Greene","11217"
"VIO-15-0063","Greenwich Village - Historic District","300","Bleecker Street","MANHATTAN","588","26","2014-07-24T00:00:00.000","2014-07-24T00:00:00.000","2015-09-16T00:00:00.000","Replacement of residential entry door and installation of intercom without permit(s).","Rescinded","2016-09-06T00:00:00.000","40.73256010020204","-74.00377058388914","MN-2","03","1010021","West Village","10014"
"VIO-15-0068","Greenwich Village - Historic District","317","West 12th Street","MANHATTAN","625","15","2014-07-24T00:00:00.000","2014-07-24T00:00:00.000","2014-09-10T00:00:00.000","Construction of enclosed sidewalk cafe in noncompliance with COFA 14-6197 (LPC 14-6299) issued 7/15/13.","Rescinded","2018-05-07T00:00:00.000","40.73756094995578","-74.00593234944071","MN-2","03","1011424","West Village","10014"
"VIO-15-0066","Greenwich Village - Historic District","300","Bleecker Street","MANHATTAN","588","26","2014-07-24T00:00:00.000","2014-07-24T00:00:00.000",,"Installation of bracket sign (""Winick Retail for Lease"") without permit(s).","Rescinded","2014-08-21T00:00:00.000","40.73256010020204","-74.00377058388914","MN-2","03","1010021","West Village","10014"
"VIO-15-0064","Greenwich Village - Historic District","300","Bleecker Street","MANHATTAN","588","26","2014-07-24T00:00:00.000","2014-07-24T00:00:00.000","2015-09-16T00:00:00.000","Installation of signage (""3NY""), conduits and painting southernmost storefront without permit(s).","Rescinded","2016-09-06T00:00:00.000","40.73256010020204","-74.00377058388914","MN-2","03","1010021","West Village","10014"
"VIO-15-0065","Greenwich Village - Historic District","300","Bleecker Street","MANHATTAN","588","26","2014-07-24T00:00:00.000","2014-07-24T00:00:00.000",,"Installation of light fixtures and conduits at the northernmost storefront without permit(s).","Rescinded","2015-03-23T00:00:00.000","40.73256010020204","-74.00377058388914","MN-2","03","1010021","West Village","10014"
"VIO-15-0062","Greenwich Village - Historic District","300","Bleecker Street","MANHATTAN","588","26","2014-07-24T00:00:00.000","2014-07-24T00:00:00.000","2015-09-16T00:00:00.000","Replacement of windows without permit(s).","Active",,"40.73256010020204","-74.00377058388914","MN-2","03","1010021","West Village","10014"
"VIO-15-0073","Tribeca East - Historic District","391","Broadway","MANHATTAN","193","46","2014-07-25T00:00:00.000","2014-07-25T00:00:00.000","2015-09-16T00:00:00.000","Ongoing construction of rooftop addition without permit(s).","Rescinded","2016-10-04T00:00:00.000","40.71835601042262","-74.0027813403065","MN-1","01","1002218","SoHo-TriBeCa-Civic Center-Little Italy","10013"
"VIO-15-0074","SoHo-Cast Iron - Historic District","427","Broadway","MANHATTAN","231","8","2014-07-25T00:00:00.000","2014-07-25T00:00:00.000","2014-09-05T00:00:00.000","Installation of illuminated bracket sign (""American Apparel"") without permit(s).","Rescinded","2015-07-10T00:00:00.000","40.71984369367038","-74.00151516083508","MN-2","01","1003010","SoHo-TriBeCa-Civic Center-Little Italy","10013"
"VIO-15-0075","Douglaston Hill - Historic District","41-23","Prospect Avenue","QUEENS","8105","1","2014-07-25T00:00:00.000","2014-07-25T00:00:00.000",,"Failure to maintain roof.","Rescinded","2017-12-21T00:00:00.000","40.76928986361505","-73.74702180730772","QN-11","19","4168785","Douglas Manor-Douglaston-Little Neck","11363"
"VIO-15-0076","Tribeca East - Historic District","43","Lispenard Street","MANHATTAN","210","10","2014-07-28T00:00:00.000","2014-07-28T00:00:00.000","2015-01-26T00:00:00.000","Ongoing alteration to storefront and installation of louver at Lispenard Street facade without permit(s).","Active",,"40.71974484530019","-74.00329005864857","MN-1","01","1002711","SoHo-TriBeCa-Civic Center-Little Italy","10013"
"VIO-15-0080","Cobble Hill - Historic District","219","Kane Street","BROOKLYN","312","55","2014-07-31T00:00:00.000","2014-07-31T00:00:00.000",,"Ongoing removal and reconstruction of rear and side facade without permit(s).","Rescinded","2016-09-28T00:00:00.000","40.68598146442565","-73.9959796513803","BK-6","39","3003557","Carroll Gardens-Columbia Street-Red Hook","11231"
"VIO-15-0081","Crown Heights North - Historic District","1351","Dean Street","BROOKLYN","1209","76","2014-08-01T00:00:00.000","2014-08-01T00:00:00.000","2015-09-16T00:00:00.000","Ongoing stoop work without permit(s).","Active",,"40.676553225521474","-73.94377354512699","BK-8","36","3030182","Crown Heights North","11216"
"VIO-15-0082","Coney Island Theater (later Shore Theater) Building - Individual Landmark","1301","Surf Avenue","BROOKLYN","7064","16","2014-08-04T00:00:00.000","2014-08-04T00:00:00.000","2015-09-16T00:00:00.000","Ongoing removal of windows without permit(s).","Active",,"40.575573648133116","-73.98129578385338","BK-13","47","3189607","Seagate-Coney Island","11224"
"VIO-15-0084","Douglaston - Historic District","27","Cherry Street","QUEENS","8094","39","2014-08-04T00:00:00.000","2014-08-04T00:00:00.000",,"Replacement of roof without permit(s).","Rescinded","2014-09-05T00:00:00.000","40.77104151171907","-73.74850260273955","QN-11","19","4168662","Douglas Manor-Douglaston-Little Neck","11363"
"VIO-15-0088","Fort Greene - Historic District","151","DeKalb Avenue","BROOKLYN","2100","36","2014-08-05T00:00:00.000","2014-08-05T00:00:00.000","2015-09-16T00:00:00.000","Ongoing resurfacing of stoop without permit(s).","Active",,"40.68967043361191","-73.97453518106423","BK-2","35","3058887","Fort Greene","11217"
"VIO-15-0087","Fort Greene - Historic District","151","DeKalb Avenue","BROOKLYN","2100","36","2014-08-05T00:00:00.000","2014-08-05T00:00:00.000","2015-09-16T00:00:00.000","Ongoing facade alterations without permit(s).","Active",,"40.68967043361191","-73.97453518106423","BK-2","35","3058887","Fort Greene","11217"
"VIO-15-0086","Chelsea - Historic District","180","10th Avenue","MANHATTAN","718","7502","2014-08-05T00:00:00.000","2014-08-05T00:00:00.000",,"Installation of bar in the areaway without permit(s).","Rescinded","2015-01-30T00:00:00.000","40.746215183444626","-74.00522937407204","MN-4","03","1088996","Hudson Yards-Chelsea-Flatiron-Union Square","10011"
"VIO-15-0089","Greenwich Village - Historic District","31","West 8th Street","MANHATTAN","572","59","2014-08-06T00:00:00.000","2014-08-06T00:00:00.000","2015-09-16T00:00:00.000","Painting 2nd floor gold without permit(s).","Active",,"40.73285108367281","-73.99773763978762","MN-2","03","1009442","West Village","10011"
"VIO-15-0090","Greenwich Village - Historic District","31","West 8th Street","MANHATTAN","572","59","2014-08-06T00:00:00.000","2014-08-06T00:00:00.000",,"Installation of security camera and conduit without permit(s).","Active",,"40.73285108367281","-73.99773763978762","MN-2","03","1009442","West Village","10011"
"VIO-15-0091","Jackson Heights - Historic District","35-54","88th Street","QUEENS","1461","32","2014-08-06T00:00:00.000","2014-08-06T00:00:00.000",,"Ongoing removal of slate roof at rear garage without permit(s).","Rescinded","2015-05-14T00:00:00.000","40.750935690386065","-73.87885323385387","QN-3","25","4035888","Jackson Heights","11372"
"VIO-15-0092","Jackson Heights - Historic District","35-56","88th Street","QUEENS","1461","33","2014-08-06T00:00:00.000","2014-08-06T00:00:00.000",,"Installation of storm window at first floor and painting door without permit(s).","Active",,"40.75089450782723","-73.87884248111516","QN-3","25","4035889","Jackson Heights","11372"
"VIO-15-0097","Jackson Heights - Historic District","37-16","79th Street","QUEENS","1289","14","2014-08-07T00:00:00.000","2014-08-07T00:00:00.000","2014-10-14T00:00:00.000","Removal of door hood without permit(s).","Active",,"40.749124249697175","-73.8870492182096","QN-3","25","4029917","Jackson Heights","11372"
"VIO-15-0093","Upper West Side/Central Park West - Historic District","49","West 83rd Street","MANHATTAN","1197","13","2014-08-07T00:00:00.000","2014-08-07T00:00:00.000","2015-09-16T00:00:00.000","Ongoing resurfacing of stoop and areaway walls while permits pending.","Active",,"40.78409769627711","-73.97253106832196","MN-7","06","1031225","Upper West Side","10024"
"VIO-15-0095","Hamilton Heights  Extension - Historic District","400","West 145th Street","MANHATTAN","2050","152","2014-08-07T00:00:00.000","2014-08-07T00:00:00.000",,"Installation of neon signage, window signage and wall plaque (""New Sun Flower Spa, Inc."") without permit(s).","Rescinded","2014-11-10T00:00:00.000","40.824292773354244","-73.94539388071271","MN-9","07","1061010","Hamilton Heights","10031"
"VIO-15-0098","Jackson Heights - Historic District","37-16","79th Street","QUEENS","1289","14","2014-08-07T00:00:00.000","2014-08-07T00:00:00.000","2014-10-14T00:00:00.000","Alterations to areaway including constructing front wall without permit(s).","Active",,"40.749124249697175","-73.8870492182096","QN-3","25","4029917","Jackson Heights","11372"
"VIO-15-0099","Jackson Heights - Historic District","37-16","79th Street","QUEENS","1289","14","2014-08-07T00:00:00.000","2014-08-07T00:00:00.000","2019-12-24T00:00:00.000","Installation of security door, meters, exhaust vent and mailbox without permit(s).","Active",,"40.749124249697175","-73.8870492182096","QN-3","25","4029917","Jackson Heights","11372"
"VIO-15-0106","Sunnyside Gardens - Historic District","39-89","45th Street","QUEENS","154","8","2014-08-08T00:00:00.000","2014-08-08T00:00:00.000",,"Installation of patio pavers at side yard without permit(s).","Rescinded","2014-10-06T00:00:00.000","40.74889278003407","-73.91848488130091","QN-2","26","4001578","Hunters Point-Sunnyside-West Maspeth","11104"
"VIO-15-0105","Sunnyside Gardens - Historic District","41-18","47th Street","QUEENS","137","41","2014-08-08T00:00:00.000","2014-08-08T00:00:00.000","2015-09-16T00:00:00.000","Repointing facade and painting trim without permit(s).","Active",,"40.746190995792276","-73.91715287409333","QN-2","26","4001263","Hunters Point-Sunnyside-West Maspeth","11104"
"VIO-15-0104","Sunnyside Gardens - Historic District","41-18","47th Street","QUEENS","137","41","2014-08-08T00:00:00.000","2014-08-08T00:00:00.000","2015-09-16T00:00:00.000","Replacement of front steps without permit(s).","Active",,"40.746190995792276","-73.91715287409333","QN-2","26","4001263","Hunters Point-Sunnyside-West Maspeth","11104"
"VIO-15-0103","Sunnyside Gardens - Historic District","40-06","44th Street","QUEENS","182","108","2014-08-08T00:00:00.000","2014-08-08T00:00:00.000","2015-09-16T00:00:00.000","Installation of fence without permit(s).","Rescinded","2016-01-04T00:00:00.000","40.74731819973358","-73.91977522632318","QN-2","26","4002355","Hunters Point-Sunnyside-West Maspeth","11104"
"VIO-15-0100","Sunnyside Gardens - Historic District","40-01","48th Street","QUEENS","133","12","2014-08-08T00:00:00.000","2014-08-08T00:00:00.000","2014-09-22T00:00:00.000","Replacement of rear door without permit(s).","Active",,"40.747345663858965","-73.9159496356159","QN-2","26","4001072","Hunters Point-Sunnyside-West Maspeth","11104"
"VIO-15-0114","Bedford Stuyvesant/Expanded Stuyvesant Heights - Historic District","547","Macon Street","BROOKLYN","1666","50","2014-08-11T00:00:00.000","2014-08-11T00:00:00.000","2014-10-14T00:00:00.000","Ongoing facade work without permit(s).","Active",,"40.683358150085944","-73.92991887863118","BK-3","36","3046519","Stuyvesant Heights","11233"
"VIO-15-0113","Jackson Heights - Historic District","34-57","82nd Street","QUEENS","1443","40","2014-08-11T00:00:00.000","2014-08-11T00:00:00.000",,"Ongoing alterations to door surround without permit(s).","Rescinded","2015-02-13T00:00:00.000","40.752643563111356","-73.88482713755516","QN-3","25","4035455","Jackson Heights","11372"
"VIO-15-0115","Park Slope - Historic District","94","Prospect Park West","BROOKLYN","1085","37","2014-08-12T00:00:00.000","2014-08-12T00:00:00.000",,"Installation of garbage enclosure without permit(s).","Rescinded","2018-11-15T00:00:00.000","40.66672699043","-73.97509184756589","BK-6","39","3025643","Park Slope-Gowanus","11215"
"VIO-15-0119","Park Slope - Historic District","573","6th Street","BROOKLYN","1085","68","2014-08-12T00:00:00.000","2014-08-12T00:00:00.000",,"Installation of garbage enclosure without permit(s).","Rescinded","2014-10-03T00:00:00.000","40.667117097348665","-73.9767570613681","BK-6","39","3025669","Park Slope-Gowanus","11215"
"VIO-15-0118","Park Slope - Historic District","101","Prospect Park West","BROOKLYN","1085","40","2014-08-12T00:00:00.000","2014-08-12T00:00:00.000",,"Installation of garbage enclosure without permit(s).","Rescinded","2018-07-27T00:00:00.000","40.66676815506312","-73.97505939029568","BK-6","39","3025644","Park Slope-Gowanus","11215"
