"manhattan_cooperatives_comparable_properties_boro_block_lot","manhattan_cooperatives_comparable_properties_address","borough","postcode","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta","manhattan_cooperatives_comparable_properties_neighborhood","manhattan_cooperatives_comparable_properties_building_classification","manhattan_cooperatives_comparable_properties_total_units","manhattan_cooperatives_comparable_properties_year_built","manhattan_cooperatives_comparable_properties_gross_sqft","manhattan_cooperatives_comparable_properties_est_gross_income","manhattan_cooperatives_comparable_properties_gross_income_per_sqft","manhattan_cooperatives_comparable_properties_full_market_value","manhattan_cooperatives_comparable_properties_market_value_per_sqft","comparable_rental_1_boro_block_lot","comparable_rental_1_address","comparable_rental_1_neighborhood","comparable_rental_1_building_classification","comparable_rental_1_total_units","comparable_rental_1_year_built","comparable_rental_1_gross_sqft","comparable_rental_1_est_gross_income","comparable_rental_1_gross_income_per_sqft","comparable_rental_1_full_market_value","comparable_rental_1_market_value_per_sqft","comparable_rental_1_dist_from_coop_in_miles","comparable_rental_2_boro_block_lot","comparable_rental_2_address","comparable_rental_2_neighborhood","comparable_rental_2_building_classification","comparable_rental_2_total_units","comparable_rental_2_year_built","comparable_rental_2_gross_sqft","comparable_rental_2_est_gross_income","comparable_rental_2_gross_income_per_sqft","comparable_rental_2_full_market_value","comparable_rental_2_market_value_per_sqft","comparable_rental_2_dist_from_coop_in_miles"
"1-00628-0017","652 HUDSON STREET
New York, NY 
(40.739677166802, -74.005342158362)","1","10014","40.739502","-74.005366","2","3","77","1011690","1006280017","West Village                                                               ","GREENWICH VILLAGE-WEST","D0-ELEVATOR","17","1900","50962","1800000","35.3","8380000","164","1-00562-0044","25 10 STREET
New York, NY 
(40.572142324589, -74.114671380126)","GREENWICH VILLAGE-CENTRAL","D6-ELEVATOR","62","1929","45496","1838000","40.4","9020000","198","0.8","1-00617-0021","221 12 STREET
New York, NY 
(40.668641069776, -73.990352246007)","GREENWICH VILLAGE-WEST","D6-ELEVATOR","53","1930","43280","1612000","37.2","7510000","174","0.2"
"1-01043-0017","327 52 STREET
New York, NY 
(40.646175849086, -74.015061402657)","1",,,,,,,,,,"MIDTOWN WEST","D4-ELEVATOR","45","1910","41900","1257000","30","5860000","140","1-01036-0028","305 45 STREET
New York, NY 
(40.650340069421, -74.01134977815)","MIDTOWN WEST","D3-ELEVATOR","85","1914","44466","1395626","31.4","6500000","146","0.35","1-01229-0006","265 81 STREET
New York, NY 
(40.627355969617, -74.030515608048)","UPPER WEST SIDE (79-96)","D3-ELEVATOR","36","1900","41137","1334760","32.4","6220000","151","1.5"
"1-01625-0050","138 98 STREET
New York, NY 
(40.614993095657, -74.035866438053)","1",,,,,,,,,,"HARLEM-EAST","C6-WALK-UP","14","1910","11275","203513","18.05","431000","38.2","1-01655-0033","234 106 STREET
New York, NY 
(40.800925745852, -73.966935868921)","HARLEM-EAST","C7-WALK-UP","17","1920","11412","189978","16.65","642000","56","0.4","1-01688-0050","2274 2 AVENUE
New York, NY 
(40.797521559727, -73.937389385828)","HARLEM-EAST","C7-WALK-UP","13","1900","12900","250755","19.44","938000","73","1"
"1-00866-0064","220 MADISON AVENUE
New York, NY 
(40.749497763362, -73.981716968652)","1","10016","40.74922","-73.981911","5","4","82","1017187","1008660064","Murray Hill-Kips Bay                                                       ","MURRAY HILL","D4-ELEVATOR","200","1941","211910","7204940","34","33600000","159","1-00889-0068","120 34 STREET
New York, NY 
(40.756053999992, -73.986951000288)","MURRAY HILL","D6-ELEVATOR","282","1962","310860","10714000","34.5","49900000","161","0.25","1-00866-0035","40 PARK AVENUE
New York, NY 
(40.748580454892, -73.980394965269)","MURRAY HILL","D6-ELEVATOR","160","1950","153398","5355003","34.9","24900000","162","0.1"
"1-01589-0023","33 END AVENUE
New York, NY 
(40.563600069574, -74.178727747536)","1",,,,,,,,,,"UPPER EAST SIDE (79-96)","D4-ELEVATOR","75","1942","89400","2592600","29","12100000","135","1-01577-0027","28 END AVENUE
New York, NY 
(40.563585540441, -74.178798953878)","UPPER EAST SIDE (79-96)","D6-ELEVATOR","103","1950","109723","3185349","29","14800000","135","0.1","1-01582-0031","544 86 STREET
New York, NY 
(40.620659994159, -74.024900591336)","UPPER EAST SIDE (79-96)","D3-ELEVATOR","31","1929","74396","3308676","44.5","16200000","218","0.25"
"1-01448-0041","328 74 STREET
New York, NY 
(40.631941908205, -74.026734410449)","1",,,,,,,,,,"UPPER EAST SIDE (59-79)","C6-WALK-UP","18","1910","6875","302500","44","1490000","217","1-01519-0032","173 90 STREET
New York, NY 
(40.790601449198, -73.973945002755)","UPPER EAST SIDE (79-96)","C5-WALK-UP","16","1930","6829","404370","59","1990000","291","0.9","1-01431-0010","219 76 STREET
New York, NY 
(40.631295096626, -74.030207913976)","UPPER EAST SIDE (59-79)","C5-WALK-UP","17","1910","6812","299846","44","1470000","216","0.2"
"1-01421-0001","1131 3 AVENUE
New York, NY 
(40.766297098869, -73.963109995866)","1","10065","40.766005","-73.963322","8","4","118","1043872","1014210001","Lenox Hill-Roosevelt Island                                                ","UPPER EAST SIDE (59-79)","D4-ELEVATOR","260","1961","272440","10382688","38.1","51000000","187","1-01559-0019","1493 YORK AVENUE
New York, NY 
(40.771720010706, -73.950195731525)","UPPER EAST SIDE (79-96)","D6-ELEVATOR","250","1956","277073","10263132","37","47800000","173","0.7","1-01546-0001","303 83 STREET
New York, NY 
(40.625690263329, -74.030041966729)","UPPER EAST SIDE (79-96)","D6-ELEVATOR","263","1977","268750","11148976","41.5","54700000","204","0.85"
"1-01518-0049","1349 LEXINGTON AVENUE
New York, NY 
(40.781828390315, -73.953855972185)","1","10128","40.78177","-73.953918","8","5","14802","1048133","1015180049","Upper East Side-Carnegie Hill                                              ","UPPER EAST SIDE (79-96)","D4-ELEVATOR","71","1922","112398","3484338","31","16200000","144","1-01496-0021","1125 MADISON AVENUE
New York, NY 
(40.779768942868, -73.959602639952)","UPPER EAST SIDE (79-96)","D6-ELEVATOR","41","1922","113052","5752383","51","28200000","249","0.3","1-01508-0001","903 PARK AVENUE
New York, NY 
(40.775731914748, -73.960245477978)","UPPER EAST SIDE (79-96)","D3-ELEVATOR","70","1913","113281","3205420","28.3","13300000","117","0.5"
"1-00744-0063","342 21 STREET
New York, NY 
(40.659421197886, -73.990274385133)","1",,,,,,,,,,"CHELSEA","C6-WALK-UP","31","1940","19440","680000","35","3170000","163","1-00765-0010","251 15 STREET
New York, NY 
(40.664915390105, -73.987898276318)","CHELSEA","C5-WALK-UP","30","1928","7750","283000","36.5","1320000","170","0.3","1-00879-0069","126 24 STREET
New York, NY 
(40.661599289201, -73.998423747171)","GRAMERCY","C4-WALK-UP","28","1910","28397","1026000","36.1","4780000","168","0.85"
"1-02082-0042","510 151 STREET
New York, NY 
(40.829145787917, -73.945207722176)","1",,,,,,,,,,"HARLEM-UPPER","C6-WALK-UP","14","1905","12040","192640","16","408000","33.9","1-02068-0001","1881 AMSTERDAM AVENUE
New York, NY 
(40.830382786677, -73.943846517998)","HARLEM-UPPER","C7-WALK-UP","22","1940","12200","231367","18.96","865000","71","0.2","1-02079-0029","1760 AMSTERDAM AVENUE
New York, NY 
(40.826641607035, -73.946580456968)","HARLEM-UPPER","C7-WALK-UP","18","1930","14828","245615","16.56","830000","56","0.15"
"1-00884-0001","407 PARK AVENUE
New York, NY 
(40.759983858224, -73.971779460228)","1","10022","40.759881","-73.971996","5","4","100","1036495","1013090072","Turtle Bay-East Midtown                                                    ","MURRAY HILL","D4-ELEVATOR","151","1984","114407","3800000","33.2","17700000","155","1-00889-0068","120 34 STREET
New York, NY 
(40.756053999992, -73.986951000288)","MURRAY HILL","D6-ELEVATOR","282","1962","310860","10714000","34.5","49900000","161","0.25","1-00891-0039","165 35 STREET
New York, NY 
(40.596376902376, -73.993534896939)","MURRAY HILL","D6-ELEVATOR","131","1955","96102","3457000","36","16100000","168","0.35"
"1-01367-0026","20 SUTTON PLACE
New York, NY 
(40.758064665844, -73.960204772161)","1","10022","40.757855","-73.960327","6","5","10601","1040544","1013690026","Turtle Bay-East Midtown                                                    ","MIDTOWN EAST","D4-ELEVATOR","88","1953","155938","4522202","29","21100000","135","1-00882-0069","90 LEXINGTON AVENUE
New York, NY 
(40.741880505774, -73.983029978815)","GRAMERCY","D9-ELEVATOR","107","1957","128570","3381000","26.3","14000000","109","1.5","1-01338-0035","330 46 STREET
New York, NY 
(40.649495172154, -74.011585688208)","MIDTOWN EAST","D9-ELEVATOR","206","1961","133828","5715268","42.7","28100000","210","0.5"
"1-00397-0011","155 2 STREET
New York, NY 
(40.57325596463, -74.121167855007)","1",,,,,,,,,,"ALPHABET CITY","C6-WALK-UP","22","1900","12330","443880","36","941000","76","1-00405-0031","192 AVENUE
New York, NY 
(40.756053999992, -73.986951000288)","ALPHABET CITY","C7-WALK-UP","18","1900","11924","451000","37.8","2100000","176","0.45","1-00406-0042","543 12 STREET
New York, NY 
(40.663314618343, -73.979351967511)","ALPHABET CITY","C7-WALK-UP","20","1900","11951","408000","34.1","1900000","159","0.5"
"1-01361-0031","7 BEEKMAN PLACE
New York, NY 
(40.753158004021, -73.964917633145)","1","10022","40.753006","-73.965029","6","4","8603","1040082","1013610031","Turtle Bay-East Midtown                                                    ","MIDTOWN EAST","C6-WALK-UP","11","1920","6000","240000","40","1180000","197","1-01450-0041","344 76 STREET
New York, NY 
(40.630429411175, -74.026854899239)","UPPER EAST SIDE (59-79)","C4-WALK-UP","17","1910","6216","281895","45.3","1380000","222","1.3","1-01472-0009","421 77 STREET
New York, NY 
(40.629118449189, -74.025080001177)","UPPER EAST SIDE (59-79)","C4-WALK-UP","13","1910","6416","222672","34.7","1040000","162","1.35"
"1-01988-0094","513 135 STREET
New York, NY 
(40.819099643273, -73.952616284286)","1",,,,,,,,,,"HARLEM-WEST","C6-WALK-UP","20","1910","13170","194125","14.74","656000","49.8","1-01970-0160","496 133 STREET
New York, NY 
(40.817560765068, -73.95316266795)","HARLEM-WEST","C4-WALK-UP","15","1901","9185","131867","14.36","446000","48.6","0.2","1-01988-0021","513 134 STREET
New York, NY 
(40.818899543191, -73.954254900907)","HARLEM-WEST","C1-WALK-UP","20","1905","13040","171618","13.16","534000","41","0.05"
"1-01328-0017","231 54 STREET
New York, NY 
(40.646456369137, -74.018535129373)","1",,,,,,,,,,"MIDTOWN EAST","C6-WALK-UP","15","1900","6040","193280","32","900000","149","1-01325-0035","240 52 STREET
New York, NY 
(40.647408618461, -74.017209173788)","MIDTOWN EAST","C4-WALK-UP","15","1900","9090","332978","36.6","1550000","171","0.15","1-01345-0034","340 53 STREET
New York, NY 
(40.645433667239, -74.015441267552)","MIDTOWN EAST","C5-WALK-UP","15","1901","8380","238452","28.5","988000","118","0.15"
"1-02082-0007","557 150 STREET
New York, NY 
(40.795927967203, -73.816964130274)","1",,,,,,,,,,"HARLEM-UPPER","C6-WALK-UP","30","1930","20787","311805","15","661000","31.8","1-02076-0046","520 145 STREET
New York, NY 
(40.756053999992, -73.986951000288)","HARLEM-UPPER","C1-WALK-UP","22","1915","25050","397980","15.89","1350000","54","0.3","1-02077-0053","546 146 STREET
New York, NY 
(40.826440218626, -73.948461463323)","HARLEM-UPPER","C1-WALK-UP","31","1930","21190","341013","16.09","1150000","54","0.25"
"1-01576-0027","10 END AVENUE
New York, NY 
(40.563613330422, -74.178818162716)","1",,,,,,,,,,"UPPER EAST SIDE (79-96)","D4-ELEVATOR","198","1957","230473","8066555","35","37600000","163","1-01568-0001","1700 1 AVENUE
New York, NY 
(40.778473919146, -73.94818125018)","UPPER EAST SIDE (79-96)","D6-ELEVATOR","213","1964","227259","5780597","25.4","23900000","105","0.5","1-01581-0049","1596 YORK AVENUE
New York, NY 
(40.774966563232, -73.947830514588)","UPPER EAST SIDE (79-96)","D8-ELEVATOR","237","1968","241983","8410425","34.8","39200000","162","0.25"
"1-01929-0057","2070 ADAM
New York, NY 
(40.756053999992, -73.986951000288)","1",,,,,,,,,,"HARLEM-CENTRAL","D4-ELEVATOR","231","1985","212250","2563980","12.08","7200000","33.9","1-01923-0001","2170 FRED
New York, NY 
(40.756053999992, -73.986951000288)","HARLEM-CENTRAL","D6-ELEVATOR","144","2003","224000","2903721","12.96","9040000","40.4","0.3","1-01959-0001","2491 FRED
New York, NY 
(40.756053999992, -73.986951000288)","HARLEM-CENTRAL","D6-ELEVATOR","261","1975","331448","3606059","10.88","7640000","23.05","0.5"
"1-00321-0001","570 GRAND STREET
New York, NY 
(40.713857631341, -73.979432690698)","1","10002","40.713724","-73.979136","3","1","1001","1083419","1003210001","Lower East Side                                                            ","LOWER EAST SIDE","D4-ELEVATOR","1684","1955","1231250","23393750","19","87500000","71","1-00972-0001","240 1 AVENUE
New York, NY 
(40.731509485134, -73.982175223288)","KIPS BAY","D7-ELEVATOR","8800","1945","8942176","194744508","21.78","807000000","90","1.2","1-00247-0001","251 CHERRY STREET
New York, NY 
(40.711276577117, -73.98932523302)","LOWER EAST SIDE","D6-ELEVATOR","491","1979","627895","14108000","22.47","29900000","47.6","0.6"
"1-01252-0017","675 END AVENUE
New York, NY 
(40.756053999992, -73.986951000288)","1",,,,,,,,,,"UPPER WEST SIDE (79-96)","D4-ELEVATOR","62","1925","81066","2026650","25","8390000","103","1-01143-0015","145 71 STREET
New York, NY 
(40.635279683424, -74.031101468547)","UPPER WEST SIDE (59-79)","D3-ELEVATOR","68","1923","75144","1946274","25.9","8060000","107","1.1","1-01252-0001","200 RIVERSIDE DRIVE
New York, NY 
(40.793438637714, -73.976491907662)","UPPER WEST SIDE (79-96)","D3-ELEVATOR","59","1906","63794","1880141","29.5","8760000","137","0"
"1-01540-0035","224 95 STREET
New York, NY 
(40.617530530958, -74.034861797229)","1",,,,,,,,,,"UPPER EAST SIDE (79-96)","C6-WALK-UP","20","1910","8150","309700","38","1440000","177","1-01453-0015","325 78 STREET
New York, NY 
(40.629076640456, -74.02765532045)","UPPER EAST SIDE (59-79)","C4-WALK-UP","16","1910","8016","355567","44.4","1750000","218","0.8","1-01472-0030","448 78 STREET
New York, NY 
(40.627950412891, -74.024783806036)","UPPER EAST SIDE (59-79)","C5-WALK-UP","16","1910","8125","263057","32.4","1230000","151","0.9"
"1-01602-0069","1158 5 AVENUE
New York, NY 
(40.788366461468, -73.955393812855)","1","10029","40.788352","-73.954993","11","4","16002","1051458","1016020069","East Harlem South                                                          ","UPPER EAST SIDE (96-110)","D4-ELEVATOR","58","1927","157824","4576896","29","21300000","135","1-01558-0040","306 96 STREET
New York, NY 
(40.616400619211, -74.033756453686)","UPPER EAST SIDE (79-96)","D3-ELEVATOR","159","1962","149485","3651360","24.43","15100000","101","0.55","1-01581-0030","110 END AVENUE
New York, NY 
(40.563432716158, -74.178758837325)","UPPER EAST SIDE (79-96)","D9-ELEVATOR","146","1951","150754","4555852","30.2","21200000","141","1"
"1-00348-0011","118 SUFFOLK STREET
New York, NY 
(40.71904671945, -73.986042707613)","1","10002","40.71905","-73.986043","3","1","1402","1004168","1003480011","Lower East Side                                                            ","LOWER EAST SIDE","C6-WALK-UP","13","1910","7200","232560","32.3","1080000","150","1-00349-0015","157 STANTON STREET
New York, NY 
(40.720368722833, -73.984936541517)","LOWER EAST SIDE","C4-WALK-UP","20","1910","8255","268000","32.5","1250000","151","0.1","1-00285-0011","199 HENRY STREET
New York, NY 
(40.713605821173, -73.987589541504)","LOWER EAST SIDE","C4-WALK-UP","21","1900","8360","268000","32.1","1250000","150","0.35"
"1-00857-0018","66 MADISON AVENUE
New York, NY 
(40.74359821085, -73.985970761851)","1","10016","40.743596","-73.986009","5","2","56","1016888","1008570018","Hudson Yards-Chelsea-Flatiron-Union Square                                 ","FLATIRON","D4-ELEVATOR","138","1930","140000","4760000","34","22200000","159","1-00850-0039","268 PARK AVENUE
New York, NY 
(40.755671163756, -73.975273676579)","FLATIRON","D6-ELEVATOR","77","1927","99750","4344159","43.6","21300000","214","0.3","1-00866-0035","40 PARK AVENUE
New York, NY 
(40.748580454892, -73.980394965269)","MURRAY HILL","D6-ELEVATOR","160","1950","153398","5355003","34.9","24900000","162","0.45"
"1-00523-0032","200 MERCER STREET
New York, NY 
(40.726583038055, -73.996933497388)","1","10012","40.726533","-73.99698","2","1","5501","1086635","1005230032","West Village                                                               ","GREENWICH VILLAGE-CENTRAL","D0-ELEVATOR","28","1940","52000","2080000","40","10200000","196","1-00521-0075","312 BOWERY
New York, NY 
(40.724936830578, -73.992422912749)","GREENWICH VILLAGE-CENTRAL","D5-ELEVATOR","17","1920","23000","998230","43.4","4900000","213","0.2","1-00527-0027","10 DOWNING STREET
New York, NY 
(40.729559793972, -74.002958954984)","GREENWICH VILLAGE-WEST","D9-ELEVATOR","137","1940","118467","4102063","34.6","19100000","161","0.4"
"1-01186-0048","54 RIVERSIDE DRIVE
New York, NY 
(40.784301525896, -73.983353734746)","1","10024","40.784111","-73.98297","7","6","163","1031111","1011860048","Upper West Side                                                            ","UPPER WEST SIDE (59-79)","D4-ELEVATOR","81","1926","147001","4998034","34","23300000","159","1-01200-0019","21 86 STREET
New York, NY 
(40.62554597167, -74.039711864195)","UPPER WEST SIDE (79-96)","D7-ELEVATOR","157","1927","141498","4756889","33.6","22200000","157","0.65","1-01129-0059","52 77 STREET
New York, NY 
(40.631611484358, -74.035167641442)","UPPER WEST SIDE (59-79)","D6-ELEVATOR","149","1903","113309","5082279","44.9","24900000","220","0.5"
"1-00722-0020","429 24 STREET
New York, NY 
(40.658952748355, -73.993926242947)","1",,,,,,,,,,"CHELSEA","D4-ELEVATOR","32","1920","18700","530000","28.3","2470000","132","1-00588-0078","23 GROVE STREET
New York, NY 
(40.73255453633, -74.005117327855)","GREENWICH VILLAGE-WEST","D3-ELEVATOR","25","1888","11838","374000","31.6","1740000","147","1.05","1-00770-0051","220 21 STREET
New York, NY 
(40.661722657017, -73.994139274264)","CHELSEA","D1-ELEVATOR","35","1920","25778","756000","29.3","3520000","137","0.4"
"1-01678-0001","2086 2 AVENUE
New York, NY 
(40.791136486302, -73.942035659691)","1","10029","40.791363","-73.941885","11","8","170","1081081","1016780001","East Harlem South                                                          ","HARLEM-EAST","D4-ELEVATOR","936","1961","992000","16625920","16.76","35200000","35.5","1-01616-0001","1307 5 AVENUE
New York, NY 
(40.797152837695, -73.949026612887)","HARLEM-EAST","D7-ELEVATOR","608","1974","680000","12793063","18.81","47800000","70","0.55","1-01760-0001","2225 5 AVENUE
New York, NY 
(40.813205491061, -73.937254417253)","HARLEM-CENTRAL","D9-ELEVATOR","914","1947","714600","10512469","14.71","35500000","49.7","1.55"
"1-01511-0005","107 82 STREET
New York, NY 
(40.627781822393, -74.035749783135)","1",,,,,,,,,,"UPPER EAST SIDE (79-96)","C6-WALK-UP","11","1920","7650","357943","46.8","1760000","230","1-01435-0020","345 60 STREET
New York, NY 
(40.641481093694, -74.019417612023)","UPPER EAST SIDE (59-79)","C4-WALK-UP","20","1910","7550","441275","58","2170000","287","1.15","1-01450-0017","329 75 STREET
New York, NY 
(40.631299508976, -74.026966475511)","UPPER EAST SIDE (59-79)","C4-WALK-UP","16","1910","7612","265576","34.9","1240000","163","0.5"
"1-01384-0069","884 5 AVENUE
New York, NY 
(40.771018539523, -73.968056267027)","1","10021","40.7709","-73.968157","8","4","122","1041322","1013840069","Upper East Side-Carnegie Hill                                              ","UPPER EAST SIDE (59-79)","D4-ELEVATOR","19","1927","71697","2796183","39","13700000","191","1-01437-0041","330 63 STREET
New York, NY 
(40.639613228839, -74.021020855337)","UPPER EAST SIDE (59-79)","D1-ELEVATOR","90","1949","70992","2205767","31.1","10300000","145","0.65",,,,,,,,,,,,
"1-01408-0066","112 74 STREET
New York, NY 
(40.633321381801, -74.032550984768)","1",,,,,,,,,,"UPPER EAST SIDE (59-79)","D4-ELEVATOR","23","1917","48338","1643492","34","7660000","158","1-01439-0023","1185 1 AVENUE
New York, NY 
(40.762879675158, -73.959593646731)","UPPER EAST SIDE (59-79)","D7-ELEVATOR","61","1996","50225","2138078","42.6","10500000","209","0.55","1-01492-0056","1070 MADISON AVENUE
New York, NY 
(40.777448692033, -73.961293365367)","UPPER EAST SIDE (79-96)","D6-ELEVATOR","21","1920","47380","2353784","49.7","11600000","245","0.4"
"1-00404-0013","518 11 STREET
New York, NY 
(40.665268503951, -73.981759463177)","1",,,,,,,,,,"ALPHABET CITY","C6-WALK-UP","13","1900","10674","357045","33.4","1660000","156","1-00405-0014","512 12 STREET
New York, NY 
(40.663505770798, -73.979876621884)","ALPHABET CITY","C4-WALK-UP","20","1920","9730","337000","34.6","1570000","161","0.05","1-00407-0046","529 13 STREET
New York, NY 
(40.662757378677, -73.979931500479)","ALPHABET CITY","C4-WALK-UP","12","1900","10081","325000","32.2","1510000","150","0.15"
"1-00400-0047","223 4 STREET
New York, NY 
(40.672682171084, -73.984731225544)","1",,,,,,,,,,"ALPHABET CITY","C6-WALK-UP","19","1937","12636","377184","29.8","800000","63","1-00401-0030","540 6 STREET
New York, NY 
(40.667793773921, -73.978238136182)","ALPHABET CITY","C4-WALK-UP","13","1920","11592","354000","30.5","1650000","142","0.05","1-00385-0050","240 2 STREET
New York, NY 
(40.67610039694, -73.988404755247)","ALPHABET CITY","C4-WALK-UP","24","1910","11322","330000","29.1","1540000","136","0.15"
