"objectid","radefect","radefectlocation","failure","impacttarget","consequence","riskrating","inspectionglobalid","globalid","createddate","failureimpact","workorderglobalid"
"1082698","No Visible Defect","Entire Tree","1","1","1","3","6EDE9EEA-323A-4998-8826-48CB17139EC6","BAD86D54-CCA6-49A4-BD8F-84927CD6186E","2020-02-24 13:08:00.0000000","2",
"1891776","Decay","Stem","3","3","3","9","96EF1C56-083F-4360-A07C-EC87124F014C","ABAFAB01-68F9-48C8-9B21-07E6E0C93CF6","2020-07-13 14:00:47.0000000","6","5A64E784-7FAD-4931-9DC5-7678283451B1"
"3037227","Dead Wood","Branches","1","2","2","5","5BD860BC-B6C3-4B19-8F98-D8DA2F121E77","3DD4A212-265E-4043-A40D-4D5662CC54E8","2020-12-02 15:23:17.0000000","3",
"524289","Dead Wood","Branches","3","4","1","8","477F71DB-7BEE-4229-8874-9B2F9D46B243","E18D38F1-18EA-4CFD-AC94-922826951115","2019-10-23 16:04:00.0000000","7",
"1249907","Decay","Branches","2","4","4","10","58CDD150-942D-41F8-A18F-B4DFDD0B19CF","F85113A0-F373-4D40-AF40-DF5A2C0623E9","2020-03-20 12:44:00.0000000","6","09B9E4EF-3695-441B-AC73-747F8FD39823"
"1276669","Root Problems","Root Flare","2","3","3","8","CF0656F6-B177-46E9-B8DD-0765C6422E3C","BACB8EFA-9F5A-43CE-8126-AD70CD4D1C9E","2020-03-25 14:38:00.0000000","5",
"3374091","Decay","Branches","2","4","3","9","731B083B-6663-4897-8CFC-53CA3FCD48E8","4221D0D8-C528-4605-A003-A7FB7AAC1E3A","2021-02-10 14:22:00.0000000","6","37ED32A8-A232-4E6D-8938-C23DDA5500E5"
"1286557","Decay","Stem","2","4","2","8","BD427E50-4232-4E54-B113-B80A57188120","77E45AAB-938A-47C9-80B9-5E994C4B4EAA","2020-03-26 13:26:00.0000000","6",
"3274932","Dead Wood","Branches","1","2","1","4","C9FECDE5-9817-4F25-8D22-F81619775D11","742C84B0-17B8-456A-A9A7-69D4AB2BE1BE","2021-01-15 14:56:22.0000000","3","DFF9D0A5-4DCA-45A4-9147-C40B58AD6A1E"
"1567780","Dead Wood","Stem","3","3","3","9","3B225F7C-613E-43A1-BB04-DB06EBF288C2","799472B0-FEE4-4DFE-A4C3-D0B9D9059ABD","2020-05-28 11:11:00.0000000","6","6B7420C2-7D89-4697-B2CF-365E63D86166"
"1542393","Decay","Stem","2","4","3","9","D740D035-0FA0-40AE-9CC6-A98441FF2B8B","0D979CED-8A93-4037-AA34-8509B1BEAADE","2020-05-22 15:55:00.0000000","6",
"1214571","Decay","Stem","1","3","2","6","31C6DC98-27C2-4879-9F32-68B628922DFD","41A48B8A-1CF8-4691-843C-18DDAED321D1","2020-03-16 15:31:00.0000000","4",
"842859","Decay","Stem","1","2","2","5","A7DD651E-0871-40AD-9316-EA00746D8B97","0DB2951E-FEBD-4113-BE93-9A18C29A1904","2019-12-31 18:56:00.0000000","3",
"1049108","No Visible Defect","Entire Tree","1","1","3","5","A3ECEB87-3CD7-496B-B7A3-717712A2EF9C","47DB6935-ED17-47F4-BCB9-C36C260DA304","2020-02-14 16:12:00.0000000","2",
"1798278","Dead Wood","Branches","3","2","2","7","4295AFCF-28F6-4BB3-8159-1CAA676CB858","CECF2AE8-B4BC-4B98-9211-F664595881C6","2020-07-01 00:03:00.0000000","5",
"1065201","No Visible Defect","Entire Tree","1","4","2","7","6C2DAA22-2F30-4821-83AA-E41B2B4D77A5","F13F1F20-67D7-4908-A032-50A0BB2DB13F","2020-02-18 18:17:00.0000000","5",
"1668629","Dead Wood","Branches","1","2","2","5","5C6214D9-47D7-4A04-86DD-3C95E55362EF","B93273CA-67FD-46AD-AEE6-52A6FEE30B96","2020-06-11 13:02:00.0000000","3","877D4931-86C9-434F-80FC-A94071E964E1"
"1208593","Dead Wood","Branches","3","4","2","9","31AD56E3-93A2-4DDC-905D-CE93EA602946","E8CCFB26-C0C3-4B61-B5DF-DA960A7B76CA","2020-03-13 18:20:00.0000000","7",
"966507","No Visible Defect","Entire Tree","1","2","1","4","55696053-1E41-4FF7-955B-E39A860D6A7F","9C61088A-CA1A-4434-8A48-53B9974E642D","2020-01-24 19:13:00.0000000","3",
"3697610","Dead Wood","Branches","2","2","2","6","BF49B348-8A32-4DB1-8A35-70292C0BE21B","E307344B-69E7-4B62-ADB5-E639FE9F538B","2021-04-21 14:05:47.0000000","4",
"3697613","Dead Wood","Branches","1","1","2","4","8E9D94BB-F91B-4A49-91D6-B1C4F95F8000","AA794A4A-07B4-4DEF-826F-3CE505865555","2021-04-21 15:06:27.0000000","2",
"2775251","No Visible Defect","Entire Tree","1","1","1","3","287F94A8-0FE5-460F-94D5-0B8BF61D9241","191E0434-1A80-44BC-8A9E-FA423C56B8AE","2020-10-08 14:01:24.0000000","2",
"662690","No Visible Defect","Entire Tree","1","1","1","3","4C293C8E-DF7A-4B01-B120-0569AA5C160A","D6F0814B-0B8E-4772-AC54-82146E10BF49","2019-11-15 11:34:00.0000000","2",
"3664777","Poor Tree Architecture","Branches","2","2","3","7","B5C496D1-50CA-47FB-B0DB-7A851DF0A04D","5352C9A2-AA99-4C99-BE2E-06AEBBFC59F2","2021-04-14 15:54:28.0000000","4",
"3665215","Poor Tree Architecture","Branches","2","2","2","6","FD9D0458-1C24-45C4-830F-0B8EE33D4A63","C7E1A08B-59CC-42A2-942A-9405FD03E291","2021-04-14 17:19:33.0000000","4",
"3665198","Poor Tree Architecture","Stem","2","1","3","6","5E23EDEF-A535-4420-8FA1-4345427D29E4","501A2C2A-B264-4220-86D6-7D6B8C4694FF","2021-04-14 16:34:21.0000000","3",
"3367881","Dead Wood","Branches","2","2","3","7","4A61A6F6-AB2E-4B66-B3A0-E67D6E7AC3C3","FF9B9DE5-2B60-41F2-867F-13D72E2F9EC3","2021-02-08 13:35:00.0000000","4",
"3824932","Poor Tree Architecture","Branches","1","2","2","5","8DE8493D-5BB4-4EAD-A454-5CC7A50C1907","667E63F3-37E0-4B80-8E22-46445E5C087B","2021-05-12 14:51:04.0000000","3",
"3454534","Root Problems","Root Flare","3","3","4","10","47D3A6AE-E162-4229-B3A7-4435784AF078","1B45D6B7-EA45-4C16-BE83-FED1BFF45152","2021-03-04 20:31:00.0000000","6",
"2469195","Decay","Stem","4","3","3","10","DF5C3BEA-3AB8-46EA-B7EC-6DC6468264DB","DB143591-6DA7-467D-BB7F-342B94A774A4","2020-08-24 16:12:47.0000000","7",
"3830088","Decay","Branches","4","3","3","10","7B2B2C3D-21F6-49D1-9A2C-CB464FAF8A82","A5C56323-0F6F-464D-B6B2-E876CB5562F4","2021-05-14 14:11:00.0000000","7",
"3832161","Decay","Stem","4","3","3","10","F347BE44-E282-472C-BE82-9FEDB58997AD","93A70894-CB70-44C9-9973-ED56D65BB311","2021-05-14 15:55:00.0000000","7",
"1833863","Root Problems","Roots","4","3","3","10","0834FD72-8A47-4ED0-8266-E1A4245A7EEA","31214BB7-ABD6-4A4F-8A52-0A91B88E6EF0","2020-07-08 10:44:20.0000000","7",
"516896","Root Problems","Roots","2","2","3","7","B5AFE3A1-952B-42B4-85EB-51A8AD9A038B","96BFDD4A-B33D-434F-B118-FC89356A9E57","2019-07-22 11:36:19.0000000","4",
"290877","Dead Wood","Branches","2","2","2","6","DB9570D0-53B3-40B8-9D3E-10C86B66EFE4","9AB86EF1-E83D-4DFB-9250-09F9A889345D","2018-08-16 10:07:53.0000000","4",
"516897","Root Problems","Root Flare","2","2","3","7","B5AFE3A1-952B-42B4-85EB-51A8AD9A038B","EDF809AE-2673-4A7A-9121-28336EE49B01","2019-07-22 11:36:18.0000000","4",
"75450","Dead Wood","Branches","2","4","3","9","BDD27416-B9E1-467A-A1EA-BCFAD492B13D","B5047475-467C-4120-9E47-C39ECF99FD0C","2017-08-11 11:38:27.0000000","6","9BF83417-A406-466E-97E9-D73F188DFD4C"
"516895","Weak Branch Unions","Branches","2","2","2","6","B5AFE3A1-952B-42B4-85EB-51A8AD9A038B","84DFDEAE-5338-4228-9566-D836CC942B1B","2019-07-22 11:36:21.0000000","4",
"516898","Dead Wood","Branches","2","2","3","7","93E69EF2-91C4-43A6-8709-A0DE09185F8C","BDB8E80E-F7F9-4931-8FB1-A1DE98008C2C","2019-07-22 11:34:56.0000000","4",
"1795012","Dead Wood","Branches","4","3","3","10","9A98B096-37CE-4A91-AD79-E47F65E3C5BA","CE3F56E3-F083-42D4-AAC3-6BDA2393C1B1","2020-06-30 18:16:00.0000000","7",
"5468554","Decay","Stem","1.0","2.0","2.0","5.0","29F3EE49-08CE-4331-94DA-4B2670036BB9","11BAAFA6-8B89-4DF8-AD59-4B8B1E7349A6","2021-11-05 16:16:00.0000000","3.0",
"3378830","No Visible Defect","Entire Tree","2","4","4","10","24640A17-CB14-4CBD-9D57-123376ED346B","A843412D-F0BD-449F-A85B-F9CBE17020A9","2021-02-12 14:43:00.0000000","6",
"4243160","Dead Wood","Branches","1","1","2","4","D3F3E1FD-EDE0-4768-83DD-B7AE5ADEB77D","982B7622-1600-4589-A249-3A83DB439285","2021-07-08 16:45:21.0000000","2",
"4207720","Dead Wood","Branches","2","2","2","6","EA970E29-65DF-4627-8DDF-58E5B5851488","53A85F4E-38F8-48CE-8CA3-0F06F4DCC1DB","2021-07-06 12:30:59.0000000","4",
"4164746","Dead Wood","Branches","1","2","2","5","D671192F-5329-413A-80DD-6878A9636D7E","6CD9ECDC-6207-4DF4-B6D9-F834A16BF7A5","2021-06-28 14:12:50.0000000","3",
"3596332","Poor Tree Architecture","Branches","1","2","2","5","97EE3EDC-1F1E-4D63-AB9E-BC18C0E69348","1A49972E-C6BA-477D-ADCA-C03707895B6C","2021-03-31 18:11:00.0000000","3","4AC39DED-6EF5-4981-BAA7-A77103F1173F"
"4243184","Dead Wood","Branches","1","2","2","5","0B2EE9D0-3A86-4186-A40F-0EA013937111","07924178-8E97-416F-BBB3-FBEB78E44795","2021-07-08 16:44:22.0000000","3",
"4208520","Dead Wood","Branches","2","2","2","6","F7C368AA-90E1-4651-80EF-88C168B67A5C","B420C967-F927-4626-8C6E-EC213062B0A0","2021-07-06 13:01:52.0000000","4",
"1007443","No Visible Defect","Entire Tree","2","2","2","6","ADDC6B01-63D5-4D2E-BCF2-29B6A5F43658","5BD40DF3-CA4E-490A-A330-FC98693580EE","2020-02-03 15:45:00.0000000","4",
"4488462","Dead Wood","Branches","2","3","2","7","16708529-424B-4E66-A6A5-4EE85653D05F","B1B9C4CA-475E-4FC1-808D-33CC3544169E","2021-08-02 15:03:03.0000000","5",
"2731818","Dead Wood","Branches","2","2","4","8","229587C6-51DB-4A93-B41E-A29216C61341","6A7CB558-ED01-47AF-8B14-E7AFF436040F","2020-09-29 19:21:59.0000000","4","66447488-E332-4A4B-B3D3-898B2D7A054C"
"4488482","Poor Tree Architecture","Stem","2","3","3","8","16708529-424B-4E66-A6A5-4EE85653D05F","CF04B014-5C7A-435E-A2FF-B3E57654278C","2021-08-02 15:03:03.0000000","5",
"4857450","Poor Tree Architecture","Branches","2","2","2","6","0FDEAFF3-2A59-47BB-9B65-00B3532BA995","2C7FB9F2-5202-4CD6-BA9F-B71D68121F9B","2021-09-02 19:59:52.0000000","4",
"3910969","Root Problems","Roots","4","2","3","9","F00EBA6C-4895-46C6-B0C0-AD48A8C819BC","3ED697AE-B983-4B00-BCAC-A4B5D09FE519","2021-05-27 17:05:03.0000000","6","D474E909-9270-44B6-9261-872BAE533380"
"931849","No Visible Defect","Entire Tree","1","1","1","3","AB9D3AD8-FD46-4954-8383-EA89FD570C6C","965740CD-5F34-48D3-8457-E0B9C90F7240","2020-01-16 22:58:00.0000000","2",
"337009","Dead Wood","Branches","1","4","1","6","412AC9F6-4EAE-4F4C-8D8A-1B817535BBD4","5CB8FB19-D247-49EF-848A-DC45E9D302DD","2018-10-17 11:21:38.0000000","5","492D9193-3F20-422C-8379-9B290A7F8D6F"
"4639664","Dead Wood","Branches","2","2","2","6","B9361B26-FC64-4EE3-B273-2C76E32446A5","6A1D3F7E-5355-4027-83FF-0327D759BC8A","2021-08-17 22:12:07.0000000","4","1CCD3CE3-FF34-408B-B64A-3F706B4CEE25"
"4857446","Poor Tree Architecture","Branches","2","2","2","6","58C3AE70-C0B7-4E05-B4DA-51CB0CD0493F","FAC45314-5454-4F9D-A222-8DEF13FB897E","2021-09-02 19:59:58.0000000","4",
"4828166","Decay","Branches","2","2","4","8","CCB07581-5677-47D4-9C88-D9673F494B11","02E83B1D-4E09-465A-879E-6022C9AA36A9","2021-09-01 16:54:07.0000000","4","FA1C094D-BCCD-4456-98F4-F1F0229233FE"
"932263","No Visible Defect","Entire Tree","1","1","1","3","18E79ACF-C06F-45C9-BCF9-4CC8A251DA9F","88224440-9316-483D-B4CC-AB4775FC3A25","2020-01-16 22:57:00.0000000","2",
"5197515","Dead Wood","Branches","3.0","3.0","3.0","9.0","A28D164B-38E1-4BF9-B553-03842082AB7D","BA4F4224-F713-41BB-AE7F-47146182BAF1","2021-10-08 14:51:13.0000000","6.0",
"584619","Dead Wood","Branches","4","2","2","8","984C5D21-E901-4344-99D1-64F623A577E7","32C341A0-7F87-4687-A830-475C30A191A5","2019-09-18 14:55:43.0000000","6","1CE20586-E10D-4DDD-BE0B-E4F6C5EB3881"
"5180000","Dead Wood","Branches","2.0","2.0","3.0","7.0","DC2AD69E-5FFB-45E0-B795-25CE47620116","CE045E42-B901-439D-A04A-05B21F788C25","2021-10-07 11:13:00.0000000","4.0",
"3100546","Dead Wood","Branches","3","3","2","8","FA9B2D98-FC7C-4535-9DEE-31E73A10FFED","B32BB3A9-767A-4F18-82B2-8B18BC9E04FD","2020-12-15 21:34:00.0000000","6","DCC595CC-91C6-4AB3-8B74-5BD7DFDB7757"
"4828208","Dead Wood","Branches","2","1","1","4","6049F772-51B2-49A8-9154-19F5F8DF37A5","8A6A51B9-FC32-4FA5-A5FB-0FA9FF554788","2021-09-01 17:57:00.0000000","3",
"1690735","Dead Wood","Branches","3","2","2","7","BFB0A90C-A964-45C2-AA57-DCAAE37FE9C1","CC065593-0B96-4952-8FEA-E9F41ABBFDBC","2020-06-15 15:15:44.0000000","5","12790C97-8FEB-4A98-8794-AA29C0879CEB"
"5197514","Cracks","Branch Union","3.0","3.0","3.0","9.0","4C395C98-3FD3-46C1-88C5-9B85AF654F56","48F5E82A-7A41-496F-8265-02BC01B7F666","2021-10-08 14:49:10.0000000","6.0","9945ACAF-1220-434E-BAFD-B9BACAD9A74A"
"3905910","Dead Wood","Stem","2","2","1","5","35CEBAA9-9C62-46D1-8E52-BCC8EFAA3736","C5D76BA3-8620-4656-A773-C55014D62DEB","2021-05-26 15:19:46.0000000","4",
"79132","No Visible Defect","Entire Tree","1","1","1","3","FEDB8169-09ED-4A30-A003-D1295C9C0F3D","B441F458-A6A2-4C61-BC79-3EE2B156FB65","2017-08-22 11:54:29.0000000","2",
"2585172","Root Problems","Root Flare","2","2","2","6","6FFEF2CC-76BB-4980-B15E-AB82073F9492","81CB2885-2F1B-445E-AF08-5BC169C200FA","2020-09-08 13:20:00.0000000","4",
"89918","No Visible Defect","Entire Tree","1","1","1","3","66CD06B8-999D-4511-B1A5-AA2DD3E71A33","62A5369F-840B-4347-B91A-80F2DFA8ABFC","2017-10-02 11:32:12.0000000","2",
"5468532","Cracks","Branches","4.0","2.0","2.0","8.0","C2175CFA-E1EC-4B14-B726-AB7B838164FB","E6E6D1D8-4CF2-4F7F-BBED-01058A4FEEE7","2021-11-05 15:34:00.0000000","6.0",
"5471446","Dead Wood","Branches","2.0","2.0","2.0","6.0","2A531B54-346E-45BE-A64F-669454371FE2","9C6C732D-878C-47D3-810D-F0333ED591E6","2021-11-05 18:58:00.0000000","4.0",
"5471051","Decay","Stem","1.0","2.0","2.0","5.0","E0E8560B-591A-4DB5-938B-9E901C38AC5B","EA924263-1D85-4C7D-96F3-45CD1820B13B","2021-11-05 17:47:00.0000000","3.0",
"5468509","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","26C2A9B8-D66B-4791-B722-4AA1CBB3FD9F","83567341-FDCC-4C4E-95B7-1583B2A4328E","2021-11-05 15:00:00.0000000","2.0",
"5468947","Poor Tree Architecture","Branches","1.0","2.0","2.0","5.0","B6BBD34A-6620-4C44-8E6F-6AC187B7B267","C636E291-5456-437B-9268-064D53B7D416","2021-11-05 16:04:00.0000000","3.0",
"5471423","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","A9154320-1A66-47FF-958F-C5F5CF5BB1AE","671B83F3-0911-4CAB-8688-FEA66C30E668","2021-11-05 17:23:00.0000000","2.0",
"5471432","Dead Wood","Branches","3.0","2.0","1.0","6.0","F0B6E6BB-4754-4824-8722-DFCB875BD875","D0539878-208D-4E59-91EA-711928040570","2021-11-05 17:57:00.0000000","5.0",
"5471452","No Visible Defect","Entire Tree","2.0","1.0","1.0","4.0","C5548AE4-E5F2-4956-AB11-E94019A66433","ACF984E5-F8C8-41A9-A7F8-6E38EA5B2F50","2021-11-05 19:40:00.0000000","3.0",
"5469245","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","98A3AAE7-E599-4B7A-8CAF-85D053F3B97E","5CA831CF-8EB8-4660-BEA1-C1757FD1D4B1","2021-11-05 15:57:00.0000000","2.0",
"5471057","Dead Wood","Stem","4.0","1.0","1.0","6.0","529BAC91-D969-4F50-8292-7FA2D02F18C2","32994DB6-7ABE-4BB7-A345-54709679939E","2021-11-05 18:27:00.0000000","5.0",
"5468475","Dead Wood","Branches","3.0","2.0","1.0","6.0","43487983-3990-443C-A3E2-CD2A9613D4F4","83711E3A-AB70-4C5D-8046-771BC4DD9E48","2021-11-05 13:49:00.0000000","5.0",
"5471435","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","B4D1BC24-FACF-4EF7-BE58-764DF42860F3","758CA062-F8FD-4755-B5E2-ECD816079B36","2021-11-05 18:02:00.0000000","2.0",
"5468481","Poor Tree Architecture","Branches","1.0","2.0","3.0","6.0","D38172ED-3ED6-4327-94F5-FA9BC4D244E9","566315B3-F431-4429-BA9D-373B70422E94","2021-11-05 14:15:00.0000000","3.0",
"5468504","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","55C2440B-446F-4287-903E-C1EBF7AE14BC","C8F34F73-2FAC-46C7-A568-095D4577015C","2021-11-05 14:52:00.0000000","2.0",
"5468484","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","19F29172-B33E-43BF-AC4F-7A7729AEC05F","1FAEC7B7-A3FD-4A88-9BEC-756E2AC5A056","2021-11-05 14:22:00.0000000","2.0",
"5471069","No Visible Defect","Entire Tree","2.0","1.0","1.0","4.0","C5548AE4-E5F2-4956-AB11-E94019A66433","66D9D5DD-16EE-4710-B983-2F580E5C93CF","2021-11-05 19:39:00.0000000","3.0",
"5471424","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","4BB2CFFD-5AA7-4C94-9DA3-AFB0F07E8749","35E3856F-E72F-4D77-B7A9-3AB34F4A19AE","2021-11-05 17:34:00.0000000","2.0",
"5470485","Dead Wood","Branches","3.0","2.0","1.0","6.0","FA4994E9-04E6-4CEF-93CD-10E9A291A6BD","231D65D3-2272-4EBB-9183-5BB1917EB7D3","2021-11-05 17:00:00.0000000","5.0",
"5471049","Poor Tree Architecture","Stem","1.0","2.0","2.0","5.0","5F9DD70C-1D50-46D5-9134-452A8B723012","4EFE5DBD-BD96-4C0A-882E-EA327FCDF80E","2021-11-05 17:38:00.0000000","3.0",
"5468490","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","7F65E89B-E703-431B-876D-537ED30C8203","341C0948-149D-44BA-8D83-34A3E4AE786C","2021-11-05 14:33:00.0000000","2.0",
"5471447","Root Problems","Roots","2.0","2.0","2.0","6.0","2A531B54-346E-45BE-A64F-669454371FE2","79DBBF8E-3BBF-45A4-B2D8-D2FA9BFBFF60","2021-11-05 18:59:00.0000000","4.0",
"5468556","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","2310986C-7CEE-426B-8206-42CE5646F0F1","1C59239C-705B-48C9-939F-15CA52CBED65","2021-11-05 16:22:00.0000000","2.0",
"5468470","Decay","Stem","1.0","2.0","3.0","6.0","BEFC73EC-AB1C-4B87-97AE-A4EA195FD861","4C599708-46D4-42E1-9751-35D4EDD97C4F","2021-11-05 13:42:00.0000000","3.0",
"5471427","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","5F8A864E-69FE-4B42-878B-B6AA23E0249E","0A605D54-8E70-4513-A75A-F2536989B7D2","2021-11-05 17:49:00.0000000","2.0",
"5025225","Poor Tree Architecture","Branches","3.0","2.0","3.0","8.0","E73209C4-1FF5-4D08-8651-E8FF3E5EB3AD","BDB69BBF-3673-4907-A4B3-DADED92AB5A6","2021-09-21 16:51:36.0000000","5.0",
"5468934","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","03F8CD5C-F1E3-4AEA-BAED-82BB0B9FDD11","809FA347-FFBB-498C-981D-68ACD1D3CBFA","2021-11-05 15:44:00.0000000","2.0",
"5471908","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","39BEC4B5-178C-4FAC-AD67-0D5A042A86B0","57CBAE3C-2DE3-4CB2-96FB-999B98430490","2021-11-05 17:28:00.0000000","2.0",
"5468894","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","432B6617-3118-4460-8EE5-62424F5EB47A","927DC0E5-3167-48B5-A37B-B556DF14DD78","2021-11-05 14:37:00.0000000","2.0",
"5468562","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","FF76EA59-F122-49E9-8C95-F89B39431B38","4A56874E-F941-40FF-81CA-718742C82597","2021-11-05 16:51:00.0000000","2.0",
"5471436","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","B4D1BC24-FACF-4EF7-BE58-764DF42860F3","D6DD0609-9387-4955-9D9A-685B03088DBB","2021-11-05 18:02:00.0000000","2.0",
"5468522","Dead Wood","Branches","3.0","2.0","1.0","6.0","D8DB6C85-A478-45F4-999D-0B3EEB5E465D","6321BA13-A4EC-48AF-8CE8-0E40DFDBBEA0","2021-11-05 15:16:00.0000000","5.0",
"5471419","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","235C0790-0AFC-4E5E-9528-D4DEB424F8A3","92844EA0-DB70-48BB-B518-9B062E2633E4","2021-11-05 17:08:00.0000000","2.0",
"5468960","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","624A23D0-DA37-471B-95C6-3F743D44FC9A","9BAB4B9C-B5D0-4F0E-99D7-D742CFD62335","2021-11-05 16:29:00.0000000","2.0",
"5471422","Decay","Stem","2.0","2.0","2.0","6.0","E3F74C3A-1B76-4D66-850A-8A29F27B736F","BA36ADA8-D113-47A1-AF81-3CA1164987FF","2021-11-05 17:19:00.0000000","4.0",
"5471442","Decay","Stem","1.0","2.0","3.0","6.0","0E74AEB2-A3FA-4722-B688-D5D808A06028","91A87828-AE6E-4016-A982-57E3A6B5ED21","2021-11-05 18:21:00.0000000","3.0",
"5468548","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","A3538207-75F0-4554-A72C-74506FD4F9BC","4E29FA2B-F81A-4B31-B3D5-0412C320E240","2021-11-05 16:13:00.0000000","2.0",
"5471047","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","5F084204-147F-41A7-AE71-8570CEF6E902","361E3E86-83B5-4A2A-B888-14E95EFCF599","2021-11-05 17:05:00.0000000","2.0",
"5471050","Decay","Stem","1.0","2.0","3.0","6.0","8FEB8418-B81C-4FB3-A5F8-CBC90AE2CB33","C1F381A0-35FC-4592-B569-192833E0CF67","2021-11-05 17:44:00.0000000","3.0",
"5468912","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","8E51F782-D4E8-4ABB-A20E-660FF2D38FA4","8A6BD25C-8D3E-4E3F-BB02-DB33AB505D88","2021-11-05 15:06:00.0000000","2.0",
"5471425","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","43918FB6-F423-4505-BD56-A93F580C469D","200262F6-22BB-4409-83B2-7BD853357A07","2021-11-05 17:36:00.0000000","2.0",
"5471056","Dead Wood","Branches","3.0","2.0","1.0","6.0","8822491A-F983-447A-9AD1-061D3EE75E60","28B1262A-A5C6-484E-989C-51472DA41E4E","2021-11-05 18:14:00.0000000","5.0",
"5468563","Decay","Root Flare","1.0","2.0","2.0","5.0","9241AF58-3625-4E5A-9844-EDE1B8E2F69B","DC3D5AE7-CA9F-478F-A773-F53769656441","2021-11-05 16:56:00.0000000","3.0",
"5468958","Decay","Stem","1.0","2.0","2.0","5.0","9778790C-746D-49E7-A32B-429B0DD9D8EF","5DE9B182-7432-4697-AA71-0F14BA5B01E6","2021-11-05 16:25:00.0000000","3.0",
"5469645","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","9EAA5C15-A09F-419E-B601-CE164A78D5E8","25C77560-A8B0-4D7C-B469-55B5F0181EED","2021-11-05 15:50:00.0000000","2.0",
"5468878","Dead Wood","Branches","3.0","2.0","1.0","6.0","0E8B691A-EE28-4664-88E3-8CDDB8F9658E","B9CB9552-7C50-4B58-BD47-CD8CD17F9796","2021-11-05 13:56:00.0000000","5.0",
"5471437","Poor Tree Architecture","Stem","2.0","2.0","2.0","6.0","4DC7D2F6-B385-4D84-AFF7-9366BDE249C4","2E948F3E-B2FE-440C-AAF7-A9BF53067D75","2021-11-05 18:06:00.0000000","4.0",
"5471420","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","BF36A504-37A3-44DB-BBB3-5E8E5BF7975D","6A0E2086-9BB6-4BDF-BA01-A8BA8FCF8C6B","2021-11-05 17:11:00.0000000","2.0",
"5468526","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","B120AFB1-8A1B-4623-8BA4-52ED7E730B91","18F547BE-BC63-4868-9FE7-3578E09CABD7","2021-11-05 15:27:00.0000000","2.0",
"5468881","Poor Tree Architecture","Stem","1.0","2.0","2.0","5.0","A4958A09-6B25-4AAB-83AC-CED0C4FCA03D","2920867C-5D26-474D-BE01-1174F802CBD8","2021-11-05 14:11:00.0000000","3.0",
"5471440","Dead Wood","Branches","3.0","2.0","1.0","6.0","F54DC229-697B-4768-BC8D-1E3FADF6A22F","15AF0D73-7AC2-4B58-8792-94B494E54CA1","2021-11-05 18:18:00.0000000","5.0",
"5674320","Dead Wood","Stem","2.0","2.0","2.0","6.0","DA3589D8-B5C9-4EE9-83AC-1DD56E565279","65FB714D-A9A9-4640-8BC2-3904182F4F12","2021-12-07 20:47:21.0000000","4.0",
"74282","Poor Tree Architecture","Branches","2.0","3.0","2.0","7.0","C665173D-707D-432F-99EE-BB79AC85889A","AE7DC9C3-E962-4D75-ADC5-DC4825655B8B","2017-08-02 14:41:20.0000000","5.0","CBFCA65C-DBE0-4945-9CCA-C28453312D98"
"5674321","Dead Wood","Stem","2.0","1.0","2.0","5.0","FD11D582-112B-4417-8798-485BA6F2DA51","4D83B64B-C471-49DA-BB74-67B2A703AC22","2021-12-07 20:51:31.0000000","3.0",
"5592398","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","17B9DDC8-A1C8-42BB-9268-550F258BD28E","7FB2B1D4-16FA-4F2A-993B-D54ADD2A3AB1","2021-11-17 19:16:41.0000000","2.0",
"5674279","Dead Wood","Stem","2.0","2.0","2.0","6.0","5DD3FE99-6110-43C9-964C-FFDA66E986E6","AD570272-0611-458A-9B56-040D2CF2442E","2021-12-07 20:55:32.0000000","4.0",
