"objectid","tasktype","completeddate","workorderglobalid","globalid","crewglobalid","taskentity","staffcpcc","staffcp","staffapsw","labortime","traveltime","staffcpw","staffforester","staffgardener"
"4173849","Prune Clear Electric Wires",,"D46B521D-4753-47A2-8368-CCCF12A65CFE","CC803246-885E-4636-90D0-4C6358D648B7",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"4201050","Prune Clear Electric Wires",,"3427FCFC-DB3D-40F8-9D13-1938555557B9","3E181CBE-A454-495D-B4D9-C906C83FA8C7",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"4293055","Pick-up Brush",,"63FD4760-026C-4E16-B7F7-292A14181D22","7CC25647-1295-496F-9CC4-4B666335D28B",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"4328266","Utility Topping",,"477370C2-1E7B-46FE-BDC8-12C2833A916F","06679E5A-8D4B-4F4D-B7C7-AA0ABCF0229C",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"4435094","Pick-up Brush",,"6A0FF3E1-AEC0-420D-89D2-403FF58F5A7F","700E1730-2186-4535-AD9E-32323FEE38CF",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"4445934","Utility Topping",,"47301DE0-85A4-4801-8BB4-F915B846A8E9","42DC5FB2-CEC8-41D0-8F32-D558CC58E509",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"4489145","Remove Hanging Limb",,"A38A5341-B306-4B5F-A2A0-69A6D67DE8FC","9020A2BA-342C-4918-91A5-7915D12416DF",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"4504750","Pick-up Brush",,"5BD64662-6144-475C-B7FE-F810473CC58B","0183C38B-E268-4928-8589-4BD9E20DE21E",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"4584763","Pick-up Brush",,"F521FC34-3834-44B0-B2BF-7EB5CAAD3A20","D5235D0E-2D95-4809-BB38-85BAEBF7E430",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"4589965","Pick-up Brush",,"DA348CBA-FF51-4B05-BE43-1D8DD2CEA5F9","C1A46442-1DDE-49C0-BD52-B1E270C578C4",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"7378921","Remove Hanging Limb",,"B51D0096-00B3-445E-9787-42D3A7931027","EED4A985-84C1-48A5-B5D9-DAFE3DF2E9CA",,"13.0",,,,,,,,
"7496808","Prune Clear Electric Wires",,"E8AC07F0-E441-4D8A-A1B0-9DF81BD6090F","A1AB20E6-D904-4BC9-8562-7BB7DC4819F0",,"3.0",,,,,,,,
"7267495","Prune Deadwood",,"A8EDD8F8-8780-4138-8256-BDE74CB4305B","EE9272D5-6853-4E09-BF48-CAC425A94308",,"0.0",,,,,,,,
"7507705","Remove Hanging Limb",,"344E6C99-0D69-4FF8-9842-B3507DF538C5","CB3A2B73-0FDA-4BE4-B647-8BB9E585FC06",,"0.0",,,,,,,,
"5054009","Prune Clear Electric Wires",,"C271220C-00DD-4052-8684-51949B97BCDB","33794A68-E8B9-4A01-BAF0-BC136D29C28C",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5333627","Utility Topping",,"08F03001-EE33-46CD-B563-21A491B71150","EFFB624A-5414-4E23-811E-86343DDBF959",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5410840","Utility Topping",,"D9A29F8C-2C03-4D2D-B1B8-94410D96F212","40232C86-63B8-4370-BDC2-8F23604CA110",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5427640","Utility Topping",,"6E9E8CA5-114B-455F-BE84-75EF1B66203D","9F261EBE-864B-4DCB-BE0C-F4CD5F302AFA",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5504440","Pick-up Brush",,"B240C436-2B1C-490A-955F-8500AEEF3B3C","6D6C3DF8-2B83-4749-AFFD-87F506B1DEFD",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5609247","Pick-up Brush",,"8E3014C3-6F99-4C1D-A9EF-AE628C3BE4BC","6BF2B366-6640-4206-BD76-EFC59B964208",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5634844","Pick-up Brush",,"A0BB3DF4-B583-4BB0-9C4E-B0CE6B197738","D340263A-C060-427A-A12A-93A8BE29E224",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5642443","Utility Topping",,"3886A01E-DC05-479C-914D-24601E26D997","F1E5B941-E62C-4736-AB12-BE8850EAF7B4",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5708450","Pick-up Brush",,"28D10459-AAB2-4AA7-8860-EBC3D1B26FED","A2CBC33A-9B55-46A6-902A-3D067EA22EC6",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5708451","Pick-up Brush",,"7DC83D2A-91EF-42E3-BC4A-B3333DD3EF49","3A571114-A098-47B4-9268-314F5F54F9AD",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5736053","Pick-up Brush",,"4384CD3B-9D95-40CD-8F73-E4E8615E9991","E7C03421-0E35-4BD0-B251-C13F141604A5",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5823652","Utility Topping",,"8943BC9A-9CB4-4E15-89B5-B0DB1804C389","A32822F7-D9B9-40A9-BC33-E79381A28E84",,"2.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5822849","Pick-up Brush",,"44BFFC2F-A492-4936-9220-48AC3A7CB39F","0B4FA54B-D8DB-41C6-9CAD-920BF61366D4",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5822850","Pick-up Brush",,"949BBD7C-A1F2-41EC-AD0F-3EFBF126C740","C19A132C-0FDC-4B6C-A0F1-99ED175B3268",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5830854","Pick-up Brush",,"B4C17D97-2513-4C76-8212-0B2BB7440CD0","F490B070-4757-4CA3-A440-9571AD0ED15C",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5841649","Not Found",,"5A6A2490-7D60-4EF6-BFEF-8EAE2D124D31","DF1DBEE1-1F62-4091-8518-5779F2E0C65C",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5842849","Utility Topping",,"D538E220-9A67-49C8-8603-CD0ED993977B","6624B0EE-D76A-49A7-B00D-B990DC3352CA",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5853249","Utility Topping",,"BD7E3D65-89F3-4227-8471-E2A6A103A0B3","C2E8125C-FDEF-47E8-B493-3062D1D28E03",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5883659","Utility Topping",,"C8E71BA1-B033-4D76-A6EB-69C898669BA2","1CA70065-5411-41D6-9F92-7E0034476AEF",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6394242","Prune Clear Electric Wires",,"07694B32-D72E-4428-A02C-4F89AD8B669B","BF381AC8-3ACC-4D93-A2D3-38EFFFBD0930",,"3.0",,,,,,,,
"5883664","Prune Clear Electric Wires",,"C5D24227-894A-4B38-B09C-CAD1CE92E6F3","FF9ED065-240F-4F86-BE6A-A0149E5901A8",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5968873","Utility Topping",,"4AC2D671-0B30-40C2-953C-FC0E875D0A95","335D6F4E-729F-4A9C-8CD0-C7AD46097266",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5984076","Utility Topping",,"8BFBE107-0538-4C7F-8E96-FD5B7B34266E","9ED40D95-B2FD-4C67-8FF7-D9C0A018BCC8",,"2.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6000482","Pick-up Brush",,"452CFD20-388A-446A-A529-7CF8F2CC347F","7571AB33-F135-4580-AA1C-7F839B17CCB9",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6003674","Pick-up Brush",,"03D713F1-ED4D-4FAC-B07F-FD274942D2F8","51E575F6-65DC-4D77-8CCA-08E003A4CA08",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6084888","Pick-up Brush",,"DC1C6F66-1E71-456B-96D5-F1782127E8BB","4F2D81CF-0119-43E9-987D-8B70C386C43F",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6085704","Pick-up Logs","2019-08-21 04:00:00.0000000","A2378E60-0B7E-474E-BBE9-3CF690C290DE","1B1F91C0-8458-4145-850C-4A5F9369BE5F","DA97A5C9-D581-4E5A-87DF-18BF1B9E577A","0.0","1.0","4.0","0.0","0.75",,"0.0","0.0","0.0"
"6131715","Utility Topping",,"E7DE396F-8518-47F3-9577-5971C1A2D944","13F4AF8B-B863-4A8E-96CB-619A7CA669ED",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6138101","Utility Topping",,"945C29B1-72B7-411B-9A69-3F0B2763258E","22F64B82-6ACC-4CB1-993B-6EF9497A5086",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6161295","Utility Topping",,"DC9DA48F-84B6-492E-ABB0-D06124BF2D51","F5EA9AE5-D397-43E3-B1B0-DE594C21E753",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6167706","Pick-up Brush",,"941F5566-2DBD-4672-BA0B-E0AD043D91E7","692990F9-C077-4DF4-9B76-2EA27B78F0C2",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6170895","Utility Topping",,"4C6322D7-4600-4A31-BBF6-4BE33C8DB924","AD304591-5A18-45D2-B3A5-D7F4B139BC68",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6177701","Utility Topping",,"D122CA9E-0E80-4E93-B479-81362A30FF4D","C5AE3092-07D7-4678-B2AC-F646D34089E5",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6177703","Utility Topping",,"DDADF038-7B3C-477B-B542-788D275603FF","62625612-6B65-4040-AEBD-4DB736D5F237",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6215705","Utility Topping",,"3C1CD2EB-C5F7-4553-A742-E93F694DB15D","421D163E-B001-4D45-8EEC-76E47B7EC71A",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6215707","Utility Topping",,"DDFE2CB5-C18F-460A-B4B1-8B42F5FE2EA6","0A8F90BE-3BAD-46EE-93B0-84F574746F56",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6216504","Pick-up Brush",,"9CE7EBF9-EA9D-4560-8BD9-7C946F1D3678","822B4255-B3C8-47D2-AF61-1E455306F3A2",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6267313","Utility Topping",,"4724AFF3-D65E-4A06-9CA0-0AD082B88FF6","F0A6BE63-42D1-44D1-B28E-11851FFAB29C",,"2.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6253706","Utility Topping",,"A1A9F9DD-434F-409E-ACDB-1CD263B57937","FAE2AB47-D06D-4171-BEFE-D9EAEC0A4CB7",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6229308","Utility Topping",,"F72712C4-B90C-4755-9470-996D57861CEA","4005E0F9-B3F8-4956-A05F-F693998C13F8",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6284910","Utility Topping",,"6924BBF7-34CD-4AA6-8B30-B62A47D66A76","D6999114-1F73-46F6-A079-874D0197AFE6",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6241308","Pick-up Brush",,"EB9C172F-1025-4E54-830B-35EA7A8E2F88","036C784B-5E02-4844-ABBA-7E24BFC54B3C",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6241309","Pick-up Brush",,"CF010768-FD36-4423-8D61-347BA93A5989","EBA5CE31-C77E-4EC2-A5A9-7ACE7D6A8A7E",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6241311","Pick-up Brush",,"B73C04F8-7352-451A-A129-492A8D736DCF","E7C62BD1-74B7-4C42-9B7A-A9F7CE982C6D",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6241312","Pick-up Brush",,"4391EC79-0B7D-482B-8CFA-1AEF15605B4E","832B73BB-4512-4158-A210-84EF6B777630",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6241313","Pick-up Brush",,"0DFB2B36-B0A6-4FFC-BC6F-49D7470380B7","06AB3771-375C-4041-AE94-908303AD32F0",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6241314","Pick-up Brush",,"DB1164C4-A1CA-4693-BAAC-B8DE36B4A17D","488DAD6F-BF0B-409B-922B-BC498A53ACA9",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6241315","Pick-up Brush",,"4BB31A46-F513-4B35-9DCD-00CBF62E205B","C3E4C7E3-4F26-42AA-A203-425253535032",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6305722","Utility Topping",,"79FCD19C-23B4-4907-ACA1-B5341921A787","B9CFD66A-3F59-4060-907F-CCCECC9EA908",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6313310","Utility Topping",,"4CE7905B-564E-406E-A425-3E3FDB74D37E","1D31DC88-1843-41C3-9641-1921AC7716B2",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6342531","Utility Topping",,"839E7CBA-AFBA-4637-BFF6-698FDE64A24C","6E234989-48A0-4E09-8AE3-5551EFC0F4F0",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6380120","Utility Topping",,"6CB6AD2C-FE0D-4D92-BC16-DEE5C38DD1FA","D27C6921-D6D7-4B46-B6FD-CB63457FF32E",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6393837","Utility Topping",,"2E248D19-0E88-44C4-89F5-1100BFBC4B84","1EE6C178-2A88-4C2E-A4E9-7E54956AAD94",,"3.0",,,,,,,,
"6568601","Utility Topping",,"91CE63FF-463A-4ABC-B132-63427E4D5741","4DEADCAA-40FD-4F29-8323-BCF6AAC4CF44",,"3.0",,,,,,,,
"6078892","Pick-up Brush",,"E53D87E8-17E2-464A-B883-6DB6139B8EE6","CB860317-C30C-4F94-94EC-AF0532627AC5",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6084887","Pick-up Brush",,"F30D0C5D-8D0A-419D-8914-2145C27F5AE0","11A15F13-38D4-4012-987A-48B9A27ADDDC",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6110510","Utility Topping",,"DF41E598-B3B0-468A-B225-5E1BAEB728AE","C9930936-0B23-4532-BF30-988BE8B488FD",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6130897","Utility Topping",,"964821AE-4CE0-4C25-BE58-82409CF809D7","EC4C64FD-3BCC-4CA1-BF22-2470C82EFAFC",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6155696","Prune Clear Electric Wires",,"2900C873-3E49-44D6-BA20-7966E91DDEFF","017B36BC-30B1-42B1-BB4C-CA210E53C060",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6155698","Utility Topping",,"FA7948E6-76E3-4272-9AD1-7AF11C58CE41","710F7C72-DE3C-4178-A4FC-60A61F90F8A8",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6168896","Prune Clear Electric Wires",,"B6D79CC5-9951-49C5-981A-1A03A92543CF","86DE23F4-0B26-487B-906A-5C395BE58FD6",,"4.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6166895","Utility Topping",,"F0A4BC07-70A2-4276-A572-57E44CE7A5C1","9FC4D315-CBE1-4923-8E57-2369839B7972",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6181697","Prune Deadwood",,"02C7B60C-FA95-4B4B-A2D3-2B540DE5D908","6287758E-1C6D-48FE-A920-7B91B9BBED8E",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6181698","Utility Topping",,"1188AFCD-1B8D-4623-9FEE-955F0B3E620D","E73C29F2-4A5A-4C84-938B-86728D3C5675",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6224928","Remove Hanging Limb",,"3A4D4430-9F83-4503-95E3-7BA25D090D12","EB086629-C5AA-4C8C-BCF3-DD2FE0E01160",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6224106","Prune Clear Electric Wires",,"D83AFD3B-D635-4962-8D18-02E9EFCFB245","F6F511EE-8D89-49DD-9375-DFBF1A594ABF",,"4.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6224107","Utility Topping",,"0DC68077-5B2D-4FFF-B055-967A32A9D078","20BEF1C9-803B-4A7B-B975-A2A6378AC40E",,"4.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6224108","Prune Clear Electric Wires",,"128697DE-662A-4265-A584-E84CB32F07CD","73F25C13-4994-4756-B1F7-10C5C282AD08",,"4.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6215704","Prune Clear Electric Wires",,"0CBC950F-E929-4A23-9EB8-B7D1287945B6","2B0F9389-AE8B-4E9F-89DD-7028899222C9",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6238907","Utility Topping",,"C2722B8A-6F4A-459C-8E47-99D93D46134D","560CF7C3-970B-4775-8348-07A542F6D4DA",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6247709","Prune Clear Electric Wires",,"83A7ADFA-C72D-46AE-BB63-CB0B747BD220","60706A30-55A2-418C-BD80-B7ADF04B32E6",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6247710","Utility Topping",,"79781624-09F2-4A2F-9BA2-90CB88606EB3","921B0B62-CA1F-4C60-8747-982D95AB06E9",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6259729","Utility Topping",,"89FCE82C-035F-4B41-9968-874281CC8D57","62C64269-AD6E-4D30-A632-C6BE55501553",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6269314","Prune Clear Electric Wires",,"D6AD6E64-3DEE-4012-99ED-D1F07D6450DC","952D6179-A981-480F-868C-45B3D74F2B33",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6297314","Prune Clear Electric Wires",,"692B3491-2185-4AA2-8654-73E3366416A1","BF463C49-812F-4DBE-8B4E-EA0C791EF9D1",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6297315","Prune Clear Electric Wires",,"0446D201-26AE-41C9-868D-BEE65C493452","856F5CEC-1995-4591-A925-E10C98C87C5C",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6318111","Utility Topping",,"36F6BF87-B5C3-42CD-B6C4-6170471823FC","EE28E8EE-D08D-42DD-ABB5-9FAB14EAC28C",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6318511","Utility Topping",,"7F6B8569-CA28-416C-B6EE-EA0815345A4F","8221F645-A61B-4BCA-A59F-91E2F22923D7",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6318920","Utility Topping",,"43F711B7-E571-43C4-8208-137A858D4C82","A831C679-E2A4-4487-9CAD-F80A23C27A44",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6342522","Prune Clear Electric Wires",,"7416E552-1234-4B76-BB67-9ABFF50C94FB","9FE764B2-1DD1-4093-8DDB-87E1E1C98E70",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6353727","Pick-up Brush",,"B93C6D7E-9448-46BA-B440-7114FE98276D","87422171-FBE3-4DCA-95BC-9C5AC68E12C4",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6360135","Prune Clear Electric Wires",,"1D2A00E6-72D1-44BE-B47D-21D4C9515FD0","F137AC72-160B-49A9-AF0A-92428E11BDEF",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6362923","Remove Hanging Limb",,"0D563D4A-C3BD-45EA-A45D-89E107841BBE","3B1AF241-08EF-4E00-AEA7-EE8FF05E0CAC",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6383773","Prune Clear Electric Wires",,"AA26265D-BDDD-4E47-B9CB-F0266E5A2C4C","9E0FA225-F6EC-4F44-A572-B14925372E55",,"3.0",,,,,,,,
"6380921","Add Soil","2019-11-15 00:00:00.0000000","383226C7-88BB-4F24-9905-9A36E6E5C9EB","59CF2A68-CB32-4B2A-8522-200AE271F007","314ED622-9C89-4E0A-BC2C-92D237E9A2EE",,,,,,,,,
"6388599","Prune Clear Electric Wires",,"BFB5E57C-1142-4FDD-85EF-6E50FE84CB9E","34A0C4D8-F77C-4A14-845E-003FF29DC898",,"3.0",,,,,,,,
"6397448","Utility Topping",,"3C2B2B13-486D-4A64-9615-868C29BCE9B6","79139A30-D633-40AD-B774-E491EADBB83C",,"3.0",,,,,,,,
"6399447","Utility Topping",,"E662269A-0FCD-4171-B220-F665AE17CDCC","B7863912-5EE4-4D02-B89C-05716DC59170",,"3.0",,,,,,,,
"6400679","Utility Topping",,"365E077E-9A6E-4C32-8FF3-ADB97F57B698","2045B120-8081-4B0C-BDD6-64319E8B2705",,"3.0",,,,,,,,
"6453958","Utility Topping",,"DCAC6BD8-F978-4ED5-83BE-54225499BD3B","6B1B3E54-D87D-497C-81A6-5C8B00F46661",,"3.0",,,,,,,,
"6457984","Prune Clear Electric Wires",,"BB76185E-ED25-4AD5-AA88-D6D574045E2C","DB847799-2497-4C23-999D-3D5E3256FA4D",,"3.0",,,,,,,,
"6462407","Utility Topping",,"88B42DC8-8A2E-4FC4-9FAE-ECD834E73226","A65D2A8D-13C8-4829-9EA8-4E4C8A5D9A8F",,"3.0",,,,,,,,
"6464835","Prune Clear Electric Wires",,"C42783F0-6350-45CA-9689-69F5ACBE7C4C","9236C3E5-98FC-45F8-8F8A-259FEE640C03",,"3.0",,,,,,,,
"6466051","Utility Topping",,"CBBBDAAE-D912-46BD-B2A8-330F19D61FDE","ECF255CD-FA4E-413D-8A45-B6991BE6F1D7",,"0.0",,,,,,,,
"6486573","Utility Topping",,"9F10A79B-3309-466B-A372-609C4E47374E","9F5FEBE8-29F1-4A0D-B704-F8AA30AA12D6",,"3.0",,,,,,,,
"6534533","Prune Clear Electric Wires",,"DD806BB6-B523-4ED6-BC46-419B346DFED9","3E56D53F-C73D-4E20-98D0-30534CC1F42E",,"3.0",,,,,,,,
"6402260","Utility Topping",,"9DBE94F0-0E2E-4A17-8B9B-75DA6163C8A8","3169F370-10C3-4029-9FCE-F77202505353",,"3.0",,,,,,,,
"6405073","Prune Clear Electric Wires",,"0A16BB8E-0C06-4515-8741-04A5A39504D2","68ED21DA-91F2-45A6-8315-AB452808DB60",,"3.0",,,,,,,,
"6421617","Utility Topping",,"2A5B41C4-C54A-497B-8200-4D03057E8118","FFA9F498-5CFB-4E23-96A3-DD6557455B28",,"3.0",,,,,,,,
"6428102","Utility Topping",,"243E1F58-29C4-4F9B-8FDA-F6F7C3890839","2E23EECE-4BBD-48A7-9B86-FE76267B21DF",,"3.0",,,,,,,,
"6446266","Prune Clear Electric Wires",,"CF52E74E-3D0C-4286-ADA3-9ADD945A2211","7AD08CE6-5996-43DC-99C4-FE2274D109EB",,"3.0",,,,,,,,
"6419165","Utility Topping",,"0DF0ED3C-3413-4B8F-88F2-4CC25373AE17","B628BD52-C65F-47AC-8AF9-BD99B61ECD78",,"3.0",,,,,,,,
"6576710","Prune Clear Electric Wires",,"BB95F329-00D8-4F2E-BB5D-375084CFDFE5","53A5F8E8-AF15-4619-8D25-7BD56027A163",,"3.0",,,,,,,,
"6577518","Prune Clear Electric Wires",,"CBD44AEB-4607-4560-B959-F3F058E0DD67","444BB12A-BB84-4A63-B3B8-A9D9300EEC8E",,"3.0",,,,,,,,
"6543804","Remove Tree","2020-01-23 05:00:00.0000000","5717995C-2966-43A0-8B1A-E9E1F7E9BEEA","F0411FAB-0A9C-4258-BBDA-0003BD7B8CE9","F8AB661B-E2C8-42FF-A798-94A582186408","0.0",,,,,,,,
"6525210","Prune Clear Electric Wires",,"F236DFA2-38E1-4300-A9F4-9450A6A4AE93","2DFC713B-F77F-4BA3-BC0C-C85662882CB7",,"3.0",,,,,,,,
"6569402","Utility Topping",,"9EB07331-19B1-49BB-9900-7A4C99464974","39A71930-3CF7-4AEE-A57E-5097FC9BB053",,"3.0",,,,,,,,
"6605086","Prune Deadwood","2020-02-21 05:00:00.0000000","272E1555-578C-4484-8D43-8597C86054BC","3351FF07-33EC-445C-A66C-5128A1EFFE56","A6AC4381-3A9D-4EAD-AA68-BE10E1D68265","0.0",,,,,,,,
"6612730","Utility Topping",,"D9481FDA-2D89-4738-9966-213C04F29E24","3ACB81F4-21F5-4D53-87A5-A3183AFE778C",,"3.0",,,,,,,,
"6557887","Prune Clear Electric Wires",,"E0E20B80-E77C-4BCB-AA44-1A9F867BE54A","65E24E7D-37AE-47A2-B9F3-47D34FAB4CD6",,"3.0",,,,,,,,
"6612743","Prune Clear Electric Wires",,"F94FAFDA-BEA7-43E4-9DC6-EF958BF1849C","A94D4187-3734-4F89-BB58-54A3805772C0",,"3.0",,,,,,,,
"6613135","Prune Clear Electric Wires",,"98A0761C-1206-4B33-8A51-46705855EA7C","52242D2B-45B4-4710-A9F9-9975FF3BD6AD",,"3.0",,,,,,,,
"6613150","Prune Clear Electric Wires",,"EF6B30CE-1320-41D6-95E9-2FF637AA3931","CE0A35EB-706F-40AA-8155-078A309B82F4",,"3.0",,,,,,,,
"6616777","Prune Clear Electric Wires",,"38A04F69-2ED8-45FA-9C5C-8E8ECF1E81B0","1AE991F2-44DC-42A3-B6CD-0E750DA9ADCC",,"3.0",,,,,,,,
"6620419","Prune Clear Electric Wires",,"E5E1504C-E145-4599-A5BB-ED24D90D5477","BE4B037C-F9F1-4F05-A6D3-EAD5C6BC8C34",,"3.0",,,,,,,,
"6643852","Prune Clear Electric Wires",,"FBCB59D7-D8DC-4CF6-B898-8BEC439C2657","C19D4252-C8B0-454A-9D07-F5081A7ADCA9",,"3.0",,,,,,,,
"6674178","Utility Topping",,"1AE18B79-EFF4-4E88-A2D6-69C672452941","B3E577EB-971E-4CA9-AE95-D76917E6D908",,"3.0",,,,,,,,
"6695950","Utility Topping",,"3A01DCD4-5F4D-4896-B55D-73055A7095A1","2126A8E6-0E3D-413F-BEBA-F6ACA5D97ACA",,"3.0",,,,,,,,
"6571077","Prune Clear Electric Wires",,"55E8B01E-4FB6-4246-9B13-EDCBC74C9F70","5EE6CEBC-14E2-473A-9125-28DCDFCE5993",,"3.0",,,,,,,,
"6600217","Utility Topping",,"3BA64DA8-5239-469F-A1FE-AF434F0F11D4","0AA45B76-C0A5-43A1-B840-E46787CC9A57",,"3.0",,,,,,,,
"6741792","Remove Hanging Limb",,"1A080A3D-CD0A-4CAF-A574-63044F89A32F","9D08A260-F5FD-4A1A-BD31-3DD05C5C4604",,"3.0",,,,,,,,
"6745435","Utility Topping",,"43F6747A-A87E-4012-B31F-CCB750650426","AEFBE23C-D962-41AB-9151-D94943D4A6C3",,"3.0",,,,,,,,
"6756369","Utility Topping",,"8CF218F3-CFB8-4BC2-920E-5A15BD620061","374179F1-BE4C-4D2A-A4E6-FDC9E3C6278A",,"3.0",,,,,,,,
"6732521","Remove Tree Shaft",,"A758B72B-406A-413D-9B2D-1E41EEB9BE30","413744E5-7617-4C39-AFF5-5DDB6FD3CEFD",,"0.0",,,,,,,,
