CB Link ID,Borough,Community Board,Council District,Latitude,Longitude,Project Status,Street Address,Postcode,Link Site ID,Link Smoke Tested and Activated (A),Link Installation (A),Neighborhood Tabulation Area (NTA),Building Identification Number (BIN),Borough-Block-Lot (BBL),Census Tract (CT),Cross Street 1,Cross Street 2,IxN Corner,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts
bk-08-127030,Brooklyn,308,35,40.670147,-73.950397,Live,791 NOSTRAND AVENUE,11216,bk-08-127030,02/23/2017 12:00:00 AM,02/03/2017 12:00:00 AM,Crown Heights North,3032652,3012620001,3031702,EASTERN PARKWAY,LINCOLN PLACE,NE,"(40.670147, -73.950397)",17618,16,2,48,49
bk-06-125930,Brooklyn,306,39,40.67761961,-73.97973799,Live,168 5 AVENUE,11217,bk-06-125930,04/03/2017 12:00:00 AM,02/24/2017 12:00:00 AM,Park Slope-Gowanus,3019560,3009490044,3013100,DEGRAW STREET,SACKETT STREET,SW,"(40.67761961, -73.97973799)",17619,14,2,27,50
mn-10-142513,Manhattan,110,9,40.81197343,-73.94591692,Live,2197 ADAM CLAYTON POWELL JR. BOULEVARD,10027,mn-10-142513,12/16/2016 12:00:00 AM,10/29/2016 12:00:00 AM,Central Harlem North-Polo Grounds,1058008,1019140061,1022400,WEST 130 STREET,WEST 131 STREET,SE,"(40.81197343, -73.94591692)",12424,18,4,36,20
mn-05-107760,Manhattan,105,4,40.74670887,-73.98620711,Live,3 WEST 31 STREET,10001,mn-05-107760,08/30/2017 12:00:00 AM,07/29/2017 12:00:00 AM,Midtown-Midtown South,1015816,1008330038,1007600,5 AVENUE,BROADWAY,NW,"(40.74670887, -73.98620711)",11722,11,4,51,8
mn-05-135518,Manhattan,105,3,40.75152164,-73.99011216,Live,461 7 AVENUE,10001,mn-05-135518,12/04/2017 12:00:00 AM,10/15/2017 12:00:00 AM,Midtown-Midtown South,1015221,1008100078,1010900,WEST 35 STREET,WEST 34 STREET,SE,"(40.75152164, -73.99011216)",11722,11,4,10,8
mn-03-137104,Manhattan,103,2,40.73157049,-73.98857914,Live,66 3 AVENUE,10003,mn-03-137104,08/31/2017 12:00:00 AM,07/29/2017 12:00:00 AM,East Village,1008982,1005560065,1004200,EAST 11 STREET,EAST 12 STREET,NW,"(40.73157049, -73.98857914)",11724,70,4,50,5
mn-10-119961,Manhattan,110,9,40.80595028,-73.95075428,Live,2010 ADAM CLAYTON POWELL JR. BOULEVARD,10027,mn-10-119961,01/09/2017 12:00:00 AM,10/22/2016 12:00:00 AM,Central Harlem South,1079502,1019260029,1022000,WEST 120 STREET,WEST 121 STREET,NW,"(40.80595028, -73.95075428)",12424,18,4,36,18
mn-04-137195,Manhattan,104,3,40.76668319,-73.9902101,Live,455 WEST 53 STREET,10019,mn-04-137195,05/16/2018 12:00:00 AM,11/14/2017 12:00:00 AM,Clinton,1026754,1010630001,1013300,10 AVENUE,9 AVENUE,NE,"(40.76668319, -73.9902101)",12081,12,4,10,10
LINK-018148,Queens,402,26,40.740727,-73.899864,Live,65-10 QUEENS BOULEVARD,11377,qu-02-145742,03/20/2017 12:00:00 AM,02/25/2017 12:00:00 AM,Woodside,4437388,4023920023,4024500,65 PLACE,65 STREET,SW,"(40.740727, -73.899864)",14787,53,3,33,66
LINK-020576,Bronx,201,17,40.82202219,-73.91195254,Live,3125 3 AVENUE,10451,bx-01-146044,04/19/2018 12:00:00 AM,01/14/2018 12:00:00 AM,Melrose South-Mott Haven North,2000000,2023800051,2006900,EAST 159 STREET,EAST 158 STREET,SW,"(40.82202219, -73.91195254)",10929,49,5,43,23
mn-06-121538,Manhattan,106,4,40.75163236,-73.97065717,Live,300 EAST 45 STREET,10017,mn-06-121538,03/06/2018 12:00:00 AM,11/04/2017 12:00:00 AM,Turtle Bay-East Midtown,1038762,1013370049,1009000,2 AVENUE,1 AVENUE,MIDBLOCK,"(40.75163236, -73.97065717)",12079,71,4,51,9
mn-07-134274,Manhattan,107,6,40.77464584,-73.98239982,Live,1967 BROADWAY,10023,mn-07-134274,07/19/2016 12:00:00 AM,04/16/2016 12:00:00 AM,Lincoln Square,1028839,1011387502,1015300,WEST 67 STREET,WEST 66 STREET,SW,"(40.77464584, -73.98239982)",12420,20,4,19,12
mn-09-120374,Manhattan,109,7,40.82027959,-73.95526804,Live,601 WEST 135 STREET,10031,mn-09-120374,07/06/2016 12:00:00 AM,06/11/2016 12:00:00 AM,Manhattanville,1059958,1020020033,1022301,BROADWAY,RIVERSIDE DRIVE,NW,"(40.82027959, -73.95526804)",12428,37,4,23,19
mn-06-134535,Manhattan,106,2,40.737088,-73.9813679,Live,380 2 AVENUE,10010,mn-06-134535,12/05/2017 12:00:00 AM,09/28/2017 12:00:00 AM,Gramercy,1020567,1009270055,1006400,EAST 22 STREET,EAST 21 STREET,SW,"(40.737088, -73.9813679)",12073,71,4,50,7
bx-01-123215,Bronx,201,17,40.819568,-73.913388,Live,3012 3 AVENUE,10455,bx-01-123215,12/22/2016 12:00:00 AM,10/29/2016 12:00:00 AM,Melrose South-Mott Haven North,2117395,2023630024,2007100,EAST 155 STREET,EAST 156 STREET,MIDBLOCK,"(40.819568, -73.913388)",10933,49,5,43,23
mn-06-121369,Manhattan,106,4,40.749203,-73.972507,Live,770 2 AVENUE,10017,mn-06-121369,12/04/2017 12:00:00 AM,08/26/2017 12:00:00 AM,Turtle Bay-East Midtown,1038650,1013340001,1008800,EAST 41 STREET,EAST 42 STREET,NE,"(40.749203, -73.972507)",12079,71,4,51,9
mn-09-120409,Manhattan,109,7,40.80547204,-73.9655261,Live,2880 BROADWAY,10025,mn-09-120409,06/29/2016 12:00:00 AM,06/11/2016 12:00:00 AM,Morningside Heights,1056989,1018840001,1019900,WEST 112 STREET,WEST 113 STREET,NE,"(40.80547204, -73.9655261)",12422,37,4,23,17
mn-05-137210,Manhattan,105,4,40.75674218,-73.97652976,Live,410 MADISON AVENUE,10017,mn-05-137210,05/26/2017 12:00:00 AM,04/30/2017 12:00:00 AM,Midtown-Midtown South,1035437,1012840014,1009400,EAST 48 STREET,EAST 49 STREET,NW,"(40.75674218, -73.97652976)",12079,11,4,51,10
mn-07-107744,Manhattan,107,7,40.79947246,-73.9631832,Live,105 WEST 106 STREET,10025,mn-07-107744,05/31/2018 12:00:00 AM,01/26/2018 12:00:00 AM,Morningside Heights,1055966,1018610029,1019300,COLUMBUS AVENUE,AMSTERDAM AVENUE,NW,"(40.79947246, -73.9631832)",12422,20,4,23,15
LINK-018382,Staten Island,502,50,40.57178152,-74.10861367,Live,2435 HYLAN BOULEVARD,10306,si-02-145730,02/28/2017 12:00:00 AM,02/19/2017 12:00:00 AM,New Dorp-Midland Beach,5052814,5036470001,5012200,BACHE AVENUE,BURBANK AVENUE,NW,"(40.57178152, -74.10861367)",10693,30,1,14,76
mn-05-133536,Manhattan,105,3,40.758022,-73.985832,Live,200 WEST 45 STREET,10036,mn-05-133536,05/16/2018 12:00:00 AM,11/14/2017 12:00:00 AM,Midtown-Midtown South,1024714,1010160036,1011900,7 AVENUE,8 AVENUE,SW,"(40.758022, -73.985832)",13094,11,4,10,8
mn-06-133433,Manhattan,106,4,40.76109516,-73.96707578,Live,974 3 AVENUE,10022,mn-06-133433,09/28/2016 12:00:00 AM,08/13/2016 12:00:00 AM,Turtle Bay-East Midtown,1086160,1013137501,1011203,EAST 59 STREET,EAST 58 STREET,NW,"(40.76109516, -73.96707578)",12419,71,4,51,9
qu-01-142852,Queens,401,22,40.76047267,-73.92201908,Live,35-01 BROADWAY,11106,qu-01-142852,05/23/2017 12:00:00 AM,03/25/2017 12:00:00 AM,Astoria,4009768,4006480008,4006100,35 STREET,36 STREET,NE,"(40.76047267, -73.92201908)",16863,39,3,4,72
mn-06-136181,Manhattan,106,4,40.759756,-73.968048,Live,936 3 AVENUE,10022,mn-06-136181,03/15/2016 12:00:00 AM,02/28/2016 12:00:00 AM,Turtle Bay-East Midtown,1036879,1013110033,1011203,EAST 56 STREET,EAST 57 STREET,NW,"(40.759756, -73.968048)",12419,71,4,51,9
bk-04-103731,Brooklyn,304,34,40.69887623,-73.93844701,Live,849 BROADWAY,11206,bk-04-103731,07/27/2018 12:00:00 AM,04/10/2018 12:00:00 AM,Bushwick South,3071735,3031340004,3038900,PARK AVENUE,LOCUST STREET,MIDBLOCK,"(40.69887623, -73.93844701)",17213,42,2,30,53
LINK-018043,Queens,406,29,40.72748901,-73.85607116,Live,97-14 66 AVENUE,11374,qu-06-145765,04/05/2017 12:00:00 AM,03/04/2017 12:00:00 AM,Forest Hills,4074783,4031597501,4071306,QUEENS BOULEVARD,SAUNDERS STREET,SE,"(40.72748901, -73.85607116)",14785,40,3,28,70
LINK-021068,Queens,402,26,40.747793,-73.950086,Live,10-58 45 AVENUE,11101,qu-02-146051,07/11/2018 12:00:00 AM,01/17/2018 12:00:00 AM,Hunters Point-Sunnyside-West Maspeth,4000419,4000500028,4000700,11 STREET,VERNON BOULEVARD,SW,"(40.747793, -73.950086)",16858,53,3,33,66
,Brooklyn,316,41,40.6673324,-73.922027,Installed,1220 EAST NEW YORK AVENUE,11212,bk-16-GF34603,,07/22/2022 12:00:00 AM,Brownsville,3393291,3035090036,900,UNION STREET,RALPH AVENUE,SW,"(40.6673324, -73.922027)",17614,55,2,17,46
bk-02-126807,Brooklyn,302,35,40.68696059,-73.97637079,Live,56 LAFAYETTE AVENUE,11217,bk-02-126807,01/09/2017 12:00:00 AM,11/11/2016 12:00:00 AM,Fort Greene,3059247,3021130022,3003500,FORT GREENE PLACE,ST FELIX STREET,SE,"(40.68696059, -73.97637079)",17619,68,2,48,55
bk-02-108350,Brooklyn,302,33,40.68745727,-73.98192018,Live,36 NEVINS STREET,11217,bk-02-108350,03/29/2018 12:00:00 AM,09/17/2017 12:00:00 AM,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3000000,3001660040,3003700,LIVINGSTON STREET,SCHERMERHORN STREET,NW,"(40.68745727, -73.98192018)",17619,68,2,38,54
mn-08-121058,Manhattan,108,4,40.78071593,-73.95872117,Live,50 EAST 86 STREET,10028,mn-08-121058,05/11/2018 12:00:00 AM,03/04/2018 12:00:00 AM,Upper East Side-Carnegie Hill,1046840,1014970052,1015001,MADISON AVENUE,PARK AVENUE,SE,"(40.78071593, -73.95872117)",12425,23,4,51,11
mn-08-115163,Manhattan,108,5,40.76191027,-73.9601529,Live,1142 1 AVENUE,10065,mn-08-115163,03/16/2018 12:00:00 AM,10/17/2017 12:00:00 AM,Lenox Hill-Roosevelt Island,1045318,1014570046,1010602,EAST 63 STREET,EAST 62 STREET,SE,"(40.76191027, -73.9601529)",10090,23,4,1,11
mn-08-121980,Manhattan,108,4,40.764821,-73.970303,Live,25 EAST 61 STREET,10065,mn-08-121980,05/31/2017 12:00:00 AM,04/08/2017 12:00:00 AM,Upper East Side-Carnegie Hill,1040850,1013760021,1011401,MADISON AVENUE,PARK AVENUE,NE,"(40.764821, -73.970303)",10090,23,4,51,11
LINK-010283,Bronx,202,17,40.81695812880762,-73.8957139698328,Live,809 SOUTHERN BOULEVARD,10459,bx-02-113121,05/25/2022 12:00:00 AM,11/11/2021 12:00:00 AM,Hunts Point,2005741,2027210024,2008900,LONGWOOD AVENUE,INTERVALE AVENUE,MIDBLOCK,"(40.81695812880762, -73.8957139698328)",10937,8,5,43,24
mn-05-122445,Manhattan,105,3,40.74915253,-73.99180123,Live,383 7 AVENUE,10001,mn-05-122445,02/07/2017 12:00:00 AM,11/12/2016 12:00:00 AM,Midtown-Midtown South,1015175,1008070001,1010100,WEST 31 STREET,WEST 32 STREET,SE,"(40.74915253, -73.99180123)",11722,11,4,10,8
LINK-019837,Manhattan,110,9,40.819549,-73.944183,Live,2620 FREDERICK DOUGLASS BOULEVARD,10030,mn-10-146057,05/02/2018 12:00:00 AM,02/03/2018 12:00:00 AM,Central Harlem North-Polo Grounds,1060388,1020250061,1023000,WEST 140 STREET,WEST 139 STREET,SE,"(40.819549, -73.944183)",12427,18,4,36,20
mn-05-121570,Manhattan,105,2,40.74389121,-73.98337004,Live,101 EAST 29 STREET,10016,mn-05-121570,04/24/2018 12:00:00 AM,10/06/2017 12:00:00 AM,Murray Hill-Kips Bay,1018238,1008850001,1007200,PARK AVENUE,LEXINGTON AVENUE,NE,"(40.74389121, -73.98337004)",12078,11,4,50,8
mn-05-137326,Manhattan,105,3,40.747905,-73.996434,Live,346 8 AVENUE,10001,mn-05-137326,07/07/2016 12:00:00 AM,06/04/2016 12:00:00 AM,Midtown-Midtown South,1014250,1007770001,1009500,WEST 27 STREET,WEST 28 STREET,SE,"(40.747905, -73.996434)",11722,11,4,10,6
mn-10-142858,Manhattan,110,9,40.801938,-73.957067,Live,2070 FREDERICK DOUGLASS BOULEVARD,10026,mn-10-142858,08/07/2017 12:00:00 AM,06/30/2017 12:00:00 AM,Central Harlem South,1055106,1018280001,1021600,WEST 112 STREET,WEST 113 STREET,NE,"(40.801938, -73.957067)",12423,18,4,36,18
,Brooklyn,304,37,40.6968361,-73.922861,Installed,251 CENTRAL AVENUE,11221,bk-04-GF34571,,07/19/2022 12:00:00 AM,Bushwick South,3325657,3032760001,421,HIMROD STREET,HARMAN STREET,NE,"(40.6968361, -73.922861)",18181,42,2,37,53
qu-12-141538,Queens,412,27,40.70421585,-73.79774312,Live,162-02 JAMAICA AVENUE,11433,qu-12-141538,02/03/2017 12:00:00 AM,12/20/2016 12:00:00 AM,Jamaica,4215621,4101020001,4044601,162 STREET,UNION HALL STREET,SE,"(40.70421585, -73.79774312)",24340,41,3,6,61
mn-11-120180,Manhattan,111,9,40.80014153,-73.94496616,Live,25 EAST 116 STREET,10035,mn-11-120180,01/25/2017 12:00:00 AM,10/15/2016 12:00:00 AM,East Harlem North,1089838,1016227501,1018400,MADISON AVENUE,5 AVENUE,NW,"(40.80014153, -73.94496616)",13093,7,4,36,16
qu-02-124996,Queens,402,26,40.74218025,-73.91873252,Live,46-02 GREENPOINT AVENUE,11104,qu-02-124996,03/09/2017 12:00:00 AM,02/25/2017 12:00:00 AM,Hunters Point-Sunnyside-West Maspeth,4001557,4001530013,4023500,46 STREET,47 STREET,SE,"(40.74218025, -73.91873252)",16861,53,3,33,66
bx-06-119558,Bronx,206,17,40.84618976,-73.89219433,Live,1965 HUGHES AVENUE,10457,bx-06-119558,07/13/2018 12:00:00 AM,05/02/2018 12:00:00 AM,East Tremont,2011992,2030680098,2037300,EAST TREMONT AVENUE,EAST 178 STREET,NW,"(40.84618976, -73.89219433)",10935,35,5,43,31
LINK-020572,Bronx,201,17,40.82211198,-73.91484908,Live,776 MELROSE AVENUE,10451,bx-01-146063,04/25/2018 12:00:00 AM,02/25/2018 12:00:00 AM,Melrose South-Mott Haven North,2114613,2023790007,2006900,EAST 158 STREET,EAST 157 STREET,SE,"(40.82211198, -73.91484908)",10929,49,5,43,23
LINK-011270,Bronx,207,15,40.86409499,-73.89143678,Live,326 EAST 194 STREET,10458,bx-07-119731,04/15/2022 12:00:00 AM,11/19/2021 12:00:00 AM,Bedford Park-Fordham North,2016608,2032870012,2039901,EAST 193 STREET,EAST 194 STREET,SW,"(40.86409499, -73.89143678)",10936,24,5,22,34
mn-07-121100,Manhattan,107,6,40.7920348,-73.97197865,Live,674 AMSTERDAM AVENUE,10025,mn-07-121100,02/07/2017 12:00:00 AM,12/01/2016 12:00:00 AM,Upper West Side,1033614,1012400036,1017900,WEST 92 STREET,WEST 93 STREET,SW,"(40.7920348, -73.97197865)",12422,20,4,19,15
LINK-002241,Brooklyn,303,36,40.680556,-73.951381,Live,1245 FULTON STREET,11216,bk-03-145739,04/10/2017 12:00:00 AM,02/24/2017 12:00:00 AM,Bedford,3399847,3018420047,3024500,ARLINGTON PLACE,BEDFORD AVENUE,NW,"(40.680556, -73.951381)",17618,69,2,49,51
mn-03-123288,Manhattan,103,2,40.73083305,-73.98309797,Live,219 1 AVENUE,10003,mn-03-123288,06/14/2017 12:00:00 AM,04/02/2017 12:00:00 AM,East Village,1083488,1004550042,1004000,EAST 13 STREET,EAST 14 STREET,NW,"(40.73083305, -73.98309797)",11724,70,4,50,5
LINK-011143,Bronx,202,17,40.80964345,-73.88064297,Live,402 HUNTS POINT AVENUE,10474,bx-02-145542,05/06/2022 12:00:00 AM,11/18/2021 12:00:00 AM,Hunts Point,2114610,2027720270,2011700,EAST BAY AVENUE,DRAKE PARK SOUTH,MIDBLOCK,"(40.80964345, -73.88064297)",12343,8,5,43,24
mn-04-135231,Manhattan,104,3,40.74204648,-74.00071086,Live,158 8 AVENUE,10011,mn-04-135231,06/28/2017 12:00:00 AM,05/26/2017 12:00:00 AM,Hudson Yards-Chelsea-Flatiron-Union Square,1068028,1007677501,1008100,WEST 18 STREET,WEST 17 STREET,SE,"(40.74204648, -74.00071086)",12074,12,4,10,6
mn-07-121232,Manhattan,107,6,40.783191,-73.980253,Live,2202 BROADWAY,10024,mn-07-121232,05/12/2016 12:00:00 AM,04/19/2016 12:00:00 AM,Upper West Side,1079386,1011700012,1016700,WEST 79 STREET,WEST 78 STREET,NE,"(40.783191, -73.980253)",12421,20,4,19,12
LINK-021122,Brooklyn,301,33,40.71924622,-73.95861248,Live,126 NORTH 8 STREET,11249,bk-01-146014,02/14/2018 12:00:00 AM,11/30/2017 12:00:00 AM,North Side-South Side,3324819,3023180017,3055700,METROPOLITAN AVENUE,CONSELYEA STREET,SW,"(40.71924622, -73.95861248)",17613,36,2,38,57
mn-06-103457,Manhattan,106,2,40.7399752,-73.98203484,Live,200 EAST 25 STREET,10010,mn-06-103457,07/13/2016 12:00:00 AM,07/02/2016 12:00:00 AM,Murray Hill-Kips Bay,1019808,1009050056,1006600,3 AVENUE,2 AVENUE,SE,"(40.7399752, -73.98203484)",12073,71,4,50,7
mn-01-122285,Manhattan,101,1,40.72056775,-74.0065562,Live,30 VARICK STREET,10013,mn-01-122285,10/02/2020 12:00:00 AM,08/01/2018 12:00:00 AM,SoHo-TriBeCa-Civic Center-Little Italy,1002732,1002127502,1003300,BEACH STREET,LAIGHT STREET,SE,"(40.72056775, -74.0065562)",12076,56,4,32,1
mn-12-120666,Manhattan,112,10,40.85241173,-73.93133833,Live,1520 ST. NICHOLAS AVENUE,10033,mn-12-120666,02/06/2018 12:00:00 AM,12/01/2017 12:00:00 AM,Washington Heights North,1063788,1021570067,1026900,WEST 186 STREET,WEST 187 STREET,NE,"(40.85241173, -73.93133833)",13091,47,4,39,22
mn-07-121229,Manhattan,107,6,40.78392,-73.979708,Live,2220 BROADWAY,10024,mn-07-121229,09/30/2016 12:00:00 AM,09/08/2016 12:00:00 AM,Upper West Side,1032624,1012270013,1016700,WEST 79 STREET,WEST 80 STREET,NE,"(40.78392, -73.979708)",12421,20,4,19,12
mn-11-143074,Manhattan,111,8,40.79239362,-73.94423011,Live,1950 3 AVENUE,10029,mn-11-143074,03/22/2016 12:00:00 AM,03/05/2016 12:00:00 AM,East Harlem South,1052080,1016350033,1017200,EAST 107 STREET,EAST 108 STREET,NW,"(40.79239362, -73.94423011)",12426,7,4,35,14
MN-08-134739,Manhattan,108,4,40.77281462,-73.95822043,Live,1347 3 AVENUE,10021,mn-08-134739,05/16/2016 12:00:00 AM,04/16/2016 12:00:00 AM,Lenox Hill-Roosevelt Island,1044091,1014310045,1013400,EAST 77 STREET,EAST 76 STREET,SE,"(40.77281462, -73.95822043)",12083,23,4,51,11
mn-06-121677,Manhattan,106,4,40.75499065,-73.96518956,Live,944 1 AVENUE,10022,mn-06-121677,05/09/2018 12:00:00 AM,01/24/2018 12:00:00 AM,Turtle Bay-East Midtown,1081200,1013630047,1008603,EAST 52 STREET,EAST 51 STREET,SE,"(40.75499065, -73.96518956)",12419,71,4,51,9
mn-05-133657,Manhattan,105,2,40.74132322,-73.98538547,Live,341 PARK AVENUE SOUTH,10010,mn-05-133657,06/07/2018 12:00:00 AM,04/07/2018 12:00:00 AM,Gramercy,1080811,1008800089,1006800,EAST 25 STREET,EAST 24 STREET,SE,"(40.74132322, -73.98538547)",12073,11,4,50,7
mn-05-122633,Manhattan,105,4,40.76664932,-73.9793497,Live,936 7 AVENUE,10019,mn-05-122633,10/25/2016 12:00:00 AM,09/18/2016 12:00:00 AM,Midtown-Midtown South,1024918,1010300029,1013700,WEST 59 STREET,WEST 58 STREET,SW,"(40.76664932, -73.9793497)",12081,11,4,51,10
bx-01-118956,Bronx,201,17,40.81667907,-73.91648285,Live,2882 3 AVENUE,10455,bx-01-118956,12/22/2016 12:00:00 AM,10/22/2016 12:00:00 AM,Melrose South-Mott Haven North,2001159,2023620001,2007100,WESTCHESTER AVENUE,EAST 151 STREET,NE,"(40.81667907, -73.91648285)",10933,49,5,43,23
mn-06-133525,Manhattan,106,2,40.73633169,-73.98512348,Live,220 3 AVENUE,10003,mn-06-133525,04/27/2016 12:00:00 AM,04/16/2016 12:00:00 AM,Gramercy,1088759,1008747504,1005000,EAST 18 STREET,EAST 19 STREET,SW,"(40.73633169, -73.98512348)",11724,71,4,50,7
mn-09-120419,Manhattan,109,7,40.822495,-73.953007,Live,572 WEST 139 STREET,10031,mn-09-120419,07/01/2016 12:00:00 AM,05/14/2016 12:00:00 AM,Hamilton Heights,1061709,1020700001,1022500,BROADWAY,HAMILTON PLACE,SE,"(40.822495, -73.953007)",12428,37,4,23,19
mn-03-123814,Manhattan,103,2,40.728027,-73.987965,Live,118 2 AVENUE,10003,mn-03-123814,09/13/2016 12:00:00 AM,07/20/2016 12:00:00 AM,East Village,1006307,1004490001,1003800,EAST 7 STREET,ST MARKS PLACE,NE,"(40.728027, -73.987965)",11724,70,4,50,5
mn-07-119836,Manhattan,107,6,40.77737709,-73.97844368,Live,49 WEST 72 STREET,10023,mn-07-119836,06/05/2018 12:00:00 AM,02/26/2018 12:00:00 AM,Lincoln Square,1028631,1011250001,1015700,COLUMBUS AVENUE,CENTRAL PARK WEST,NE,"(40.77737709, -73.97844368)",12420,20,4,19,12
bk-01-126669,Brooklyn,301,34,40.702936,-73.942563,Live,45 GRAHAM AVENUE,11206,bk-01-126669,05/23/2017 12:00:00 AM,04/28/2017 12:00:00 AM,East Williamsburg,3071557,3031130017,3049100,VARET STREET,COOK STREET,SW,"(40.702936, -73.942563)",17213,36,2,30,56
LINK-005402,Staten Island,502,50,40.57262,-74.113383,Live,265 NEW DORP LANE,10306,si-02-145727,02/28/2017 12:00:00 AM,12/20/2016 12:00:00 AM,New Dorp-Midland Beach,5152363,5036437501,5012200,EDISON STREET,JACQUES AVENUE,NE,"(40.57262, -74.113383)",10693,30,1,14,76
bx-06-119378,Bronx,206,15,40.8475737,-73.90076644,Live,400 EAST TREMONT AVENUE,10457,bx-06-119378,06/13/2017 12:00:00 AM,05/06/2017 12:00:00 AM,Mount Hope,2009453,2029000059,2023100,WEBSTER AVENUE,PARK AVENUE,SE,"(40.8475737, -73.90076644)",10935,35,5,22,31
mn-06-134583,Manhattan,106,2,40.73251879,-73.98469437,Live,230 2 AVENUE,10003,mn-06-134583,05/24/2018 12:00:00 AM,02/24/2018 12:00:00 AM,Gramercy,1020387,1009210001,1004800,EAST 14 STREET,EAST 15 STREET,NE,"(40.73251879, -73.98469437)",11724,71,4,50,7
mn-04-123524,Manhattan,104,3,40.74280314,-74.00416971,Live,103 9 AVENUE,10011,mn-04-123524,04/04/2018 12:00:00 AM,02/04/2018 12:00:00 AM,Hudson Yards-Chelsea-Flatiron-Union Square,1078409,1007140031,1008300,WEST 16 STREET,WEST 17 STREET,SW,"(40.74280314, -74.00416971)",12074,12,4,10,6
33022,Bronx,205,15,40.8572228,-73.8992204,Installed,231 EAST 183RD STREET,10457,bx-05-112015,,07/06/2022 12:00:00 AM,Fordham South,2013723,2031580016,2038301,RYER AVENUE,GRAND CONCOURSE,MIDBLOCK,"(40.8572228, -73.8992204)",10935,6,5,22,29
mn-06-135647,Manhattan,106,2,40.73996264,-73.97954419,Live,465 2 AVENUE,10016,mn-06-135647,11/15/2017 12:00:00 AM,09/26/2017 12:00:00 AM,Murray Hill-Kips Bay,1019855,1009070025,1006600,EAST 26 STREET,EAST 27 STREET,NW,"(40.73996264, -73.97954419)",12078,71,4,50,7
mn-03-133516,Manhattan,103,2,40.73177664,-73.98813515,Live,83 3 AVENUE,10003,mn-03-133516,12/02/2016 12:00:00 AM,11/05/2016 12:00:00 AM,East Village,1006826,1004670001,1004000,EAST 12 STREET,EAST 11 STREET,SE,"(40.73177664, -73.98813515)",11724,70,4,50,5
mn-05-121491,Manhattan,105,2,40.7410117,-73.98376711,Live,68 LEXINGTON AVENUE,10010,mn-05-121491,05/26/2017 12:00:00 AM,04/01/2017 12:00:00 AM,Gramercy,1018103,1008810006,1006800,EAST 25 STREET,EAST 26 STREET,NW,"(40.7410117, -73.98376711)",12073,11,4,50,7
mn-09-118158,Manhattan,109,7,40.811845,-73.957517,Live,1290 AMSTERDAM AVENUE,10027,mn-09-118158,10/20/2020 12:00:00 AM,05/01/2018 12:00:00 AM,Morningside Heights,1084108,1019780001,1021100,WEST 123 STREET,WEST 125 STREET,W,"(40.811845, -73.957517)",12424,37,4,23,17
mn-06-121792,Manhattan,106,4,40.754138,-73.968836,Live,300 EAST 49 STREET,10017,mn-06-121792,02/16/2018 12:00:00 AM,11/04/2017 12:00:00 AM,Turtle Bay-East Midtown,1076278,1013410049,1009000,2 AVENUE,1 AVENUE,SE,"(40.754138, -73.968836)",12079,71,4,51,9
mn-04-122595,Manhattan,104,3,40.76224616,-73.98629301,Live,825 8 AVENUE,10019,mn-04-122595,04/27/2016 12:00:00 AM,03/06/2016 12:00:00 AM,Clinton,1076203,1010400029,1012700,WEST 50 STREET,WEST 49 STREET,SW,"(40.76224616, -73.98629301)",12081,12,4,10,10
LINK-012177,Bronx,202,17,40.82089184,-73.89399515,Live,994 EAST 163 STREET,10459,bx-02-108937,05/31/2022 12:00:00 AM,11/22/2021 12:00:00 AM,Longwood,2005635,2027120028,2008700,FOX STREET,TIFFANY STREET,SW,"(40.82089184, -73.89399515)",10937,8,5,43,24
mn-06-121447,Manhattan,106,2,40.73976238,-73.979693,Live,459 2 AVENUE,10010,mn-06-121447,01/16/2019 12:00:00 AM,05/09/2018 12:00:00 AM,Murray Hill-Kips Bay,1019834,1009060033,1006600,EAST 26 STREET,EAST 25 STREET,SW,"(40.73976238, -73.979693)",12073,71,4,50,7
LINK-021688,Brooklyn,308,35,40.68023805,-73.96451072,Live,888 PACIFIC STREET,11238,bk-08-145908,01/05/2018 12:00:00 AM,08/10/2017 12:00:00 AM,Prospect Heights,3027680,3011310011,3020300,UNDERHILL AVENUE,WASHINGTON STREET,MIDBLOCK,"(40.68023805, -73.96451072)",13829,16,2,48,49
bk-01-143275,Brooklyn,301,33,40.725456,-73.951496,Live,88 NORMAN AVENUE,11222,bk-01-143275,06/09/2017 12:00:00 AM,03/11/2017 12:00:00 AM,Greenpoint,3066070,3026470001,3056900,MANHATTAN AVENUE,LEONARD STREET,SE,"(40.725456, -73.951496)",18182,36,2,38,57
SC90265,Manhattan,107,6,40.79157583,-73.97602374,Live,621 WEST END AVENUE,10024,mn-07-121406,12/01/1971 12:00:00 AM,12/01/1971 12:00:00 AM,Upper West Side,1034081,1012510018,1017900,,,,"(40.79157583, -73.97602374)",12421,20,4,19,15
mn-07-120533,Manhattan,107,7,40.79908844,-73.9668303,Live,896 AMSTERDAM AVENUE,10025,mn-07-120533,07/31/2018 12:00:00 AM,11/22/2017 12:00:00 AM,Upper West Side,1056566,1018750036,1019100,WEST 104 STREET,WEST 103 STREET,SW,"(40.79908844, -73.9668303)",12422,20,4,23,15
