"inmateid","admitted_dt","discharged_dt","custody_level","bradh","race","gender","age","inmate_status_code","sealed","srg_flg","top_charge","infraction"
"29538","2021-11-10T14:23:27.000",,"MED","Y","B","M","34","DE","N","N","CO","N"
"93277","2022-03-17T20:59:47.000",,"MED","N","B","M","43","DE","N","N","130.67","N"
"20219172","2022-06-15T15:59:08.000",,"MIN","N","A","M","32","DE","N","N","130.52","N"
"17199","2021-09-03T17:11:44.000",,"MAX","N","B","M","39","DE","N","N","110-125.25","N"
"20216994","2022-03-07T01:01:14.000",,"MAX","Y","O","M","30","DE","N","N","140.30","Y"
"20215211","2022-07-27T15:33:47.000",,"MED","N","O","M","37","DE","N","N","220.16","N"
"151620","2020-07-04T00:52:50.000",,"MED","Y","O","M","37","DEP","N","N","VOP","Y"
"10010356","2022-07-04T17:47:00.000",,"MED","Y","W","F","40","DE","N","N","110-125.25","N"
"20211697","2020-10-19T00:26:00.000",,"MAX","Y","B","M","22","DE","N","N","125.25","Y"
"20163831","2021-12-24T23:51:51.000",,"MED","N","B","M","27","DE","N","N","110-125.25","N"
"20184551","2022-01-20T20:39:00.000",,"MED","N","O","M","39","DE","N","N","110-135.20","Y"
"20216794","2022-07-12T14:36:37.000",,"MED","N","B","M","25","DNS","N","Y",,"N"
"20091092","2021-11-06T20:42:00.000",,"MAX","N","B","M","26","DE","N","Y","125.25","Y"
"20024420","2022-07-27T12:57:28.000",,"MAX","N","B","M","33","DE","N","Y","265.03","N"
"51585","2022-08-25T21:03:27.000",,,"N","W","M","46","DEP","N","N","220.03","N"
"20218721","2022-05-18T12:58:17.000",,"MED","Y","O","M","25","DE","N","N","125.25","N"
"20167225","2022-05-23T00:42:14.000",,"MIN","Y","I","F","30","CS","N","N","265.02","N"
"10009703","2022-04-10T08:32:45.000",,"MAX","N","B","M","32","DE","N","Y","110-125.25","N"
"20220022","2022-08-06T00:32:07.000",,"MIN","N","O","M","23","DE","N","N","220.21","N"
"43850","2021-05-17T11:08:17.000",,"MED","Y","O","M","39","DPV","N","Y",,"Y"
"20150580","2022-03-22T01:30:02.000",,"MED","Y","B","M","25","DE","N","N","265.03","N"
"10006151","2020-11-07T14:43:00.000",,"MED","Y","B","M","35","DE","N","N","125.25","N"
"20210428","2022-08-16T13:14:09.000",,"MIN","N","B","M","35","DE","N","N","120.00","N"
"20220082","2022-08-09T15:56:23.000",,"MED","Y","O","F","43","DE","N","N","135.25","N"
"98400","2022-08-25T15:52:40.000",,,"N","O","M","43","DNS","N","N","160.05","N"
"20217817","2022-03-13T15:37:13.000",,"MIN","Y","O","M","45","DE","N","N","110-125.25","N"
"20220232","2022-08-18T10:42:00.000",,"MIN","N","B","M","31","DE","N","N","120.00","N"
"20215227","2021-08-06T22:20:24.000",,"MED","N","W","M","44","DE","N","N","125.25","N"
"20043003","2022-06-16T02:05:00.000",,"MAX","Y","O","F","30","DE","N","N","110-125.25","Y"
"66913","2022-07-11T12:40:00.000",,"MIN","Y","B","M","37","CS","N","N","155.25","N"
"20177636","2021-12-05T12:21:25.000",,"MAX","Y","B","M","24","CS","N","Y",,"Y"
"20033736","2020-06-12T00:46:36.000",,"MAX","N","B","M","30","DE","N","Y","110-125.25","Y"
"20080457","2022-02-08T02:57:02.000",,"MIN","N","B","M","47","DE","N","N","220.43","N"
"48887","2021-12-02T01:26:28.000",,"MIN","N",,,"52","DE","N","N","125.15","N"
"34826","2020-05-21T00:37:05.000",,"MED","Y","O","M","46","DE","N","N","130.50","Y"
"153488","2021-05-05T15:30:00.000",,"MED","N","B","M","31","DE","N","N","110-125.25","Y"
"20136951","2022-07-29T11:47:58.000",,"MAX","N","B","M","24","DE","N","Y","265.03","N"
"20219115","2022-06-11T17:51:55.000",,"MAX","Y","B","M","19","DE","N","Y","110-125.25","Y"
"20120709","2022-07-22T11:15:00.000",,"MED","Y","B","M","26","CS","N","N","110-265.03","N"
"20198816","2022-05-03T16:44:12.000",,"MIN","Y","O","M","65","DE","N","N","220.21","N"
"20012751","2018-12-04T16:16:34.000",,"MAX","Y","O","M","38","DE","N","Y","125.25","Y"
"20218957","2022-06-02T01:26:44.000",,"MED","N","B","M","19","DE","N","Y","110-125.25","N"
"20007886","2022-05-24T01:54:22.000",,"MAX","Y","O","M","39","CS","N","N","215.50","Y"
"20216557","2021-11-29T00:05:21.000",,"MIN","N","A","M","40","DE","N","N","265.03","N"
"20150179","2022-07-20T19:45:17.000",,"MIN","Y","B","F","27","DE","N","N","155.25","N"
"20086034","2020-12-18T03:30:04.000",,"MAX","N","B","M","27","DE","N","Y","125.25","Y"
"66244","2021-06-16T11:02:35.000",,"MAX","Y","O","F","33","DE","N","Y","120.05","Y"
"104174","2020-09-24T16:28:13.000",,"MAX","Y","O","M","46","DE","N","N","125.25","Y"
"19147","2022-07-08T19:02:00.000",,"MIN","Y","B","M","55","DE","N","N","215.51","N"
"77148","2021-05-14T16:40:00.000",,"MED","N","B","M","34","DE","N","Y","130.50","Y"
"20192438","2022-07-22T15:55:00.000",,"MIN","N","O","M","39","DE","N","N","140.25","N"
"20213777","2022-06-01T21:06:27.000",,"MED","Y","O","M","39","DE","N","N","160.15","N"
"20142998","2022-04-12T12:52:14.000",,"MAX","N","W","M","24","DNS","N","N",,"Y"
"20036149","2022-05-06T12:35:04.000",,"MED","N","O","M","29","DE","N","N","160.15","N"
"20047184","2021-02-04T20:36:19.000",,"MAX","Y","B","M","28","DE","N","Y","125.15","Y"
"161357","2022-06-08T19:25:14.000",,"MAX","Y","O","M","30","DE","N","N","110-125.25","N"
"82902","2021-06-19T00:24:38.000",,"MED","N","B","M","38","DE","N","N","125.25","Y"
"20199288","2022-04-29T20:54:01.000",,"MIN","N","O","M","25","DE","N","N","160.15","N"
"20111995","2022-07-25T00:46:00.000",,"MAX","N","B","M","28","DE","N","N","265.03","N"
"20211191","2020-09-11T15:41:51.000",,"MAX","N","B","M","24","DE","N","N","135.25","Y"
"160826","2021-12-31T00:53:26.000",,"MIN","Y","B","M","58","DE","N","N","120.10","N"
"20214647","2021-06-27T17:37:56.000",,"MIN","N","B","M","76","SSR","N","N",,"N"
"20054963","2022-04-21T01:22:39.000",,"MIN","N","W","M","40","DE","N","N","140.25","N"
"20213584","2021-05-21T13:37:04.000",,"MED","Y","B","M","19","DE","N","Y","110-125.25","Y"
"20102120","2022-03-07T12:45:25.000",,"MAX","N","B","M","27","CS","N","Y","110-125.25","Y"
"20015998","2022-05-18T16:07:00.000",,"MIN","N","B","M","45","DE","N","N","140.25","N"
"40193","2022-08-21T12:41:10.000",,,"N","W","M","41","DE","N","N","155.25","N"
"20218940","2022-05-31T16:31:13.000",,"MIN","N","B","M","53","DE","N","N","160.15","N"
"22595","2021-01-28T15:48:47.000",,"MIN","N","O","M","39","DE","N","Y","220.43","Y"
"79493","2022-08-26T01:09:57.000",,,"N","B","M","42","DE","N","N","140.25","N"
"20214896","2021-07-15T15:13:08.000",,"MED","N","B","M","23","DE","N","N","110-125.25","Y"
"20121579","2022-05-25T23:37:34.000",,"MED","Y","B","M","25","DE","N","N","120.05","N"
"20212314","2022-07-18T11:55:00.000",,"MAX","N","B","M","25","DE","N","Y","120.05","N"
"20219235","2022-06-18T01:01:07.000",,"MED","Y","O","F","35","DE","N","N","130.75","N"
"20180648","2022-08-03T01:02:00.000",,"MAX","Y","B","M","21","DE","N","Y","110-125.25","N"
"20146133","2022-04-14T14:23:00.000",,"MAX","Y","B","M","25","DE","N","Y","160.15","Y"
"20151817","2022-08-25T22:24:00.000",,,"N","B","M","26","DE","N","Y","265.03","N"
"20217853","2022-08-24T12:39:33.000",,,"N","O","M","23","DE","N","N","110-265.03","N"
"20076295","2022-04-26T15:30:55.000",,"MED","Y","B","M","27","DE","N","Y","265.01","N"
"20194731","2022-06-08T16:36:49.000",,"MED","Y","O","M","36","DE","N","N","160.15","N"
"20220036","2022-08-06T20:34:17.000",,"MIN","N","O","M","35","DE","N","N","160.15","N"
"20208019","2022-01-08T00:46:20.000",,"MAX","N","B","M","21","DE","N","Y","160.15","Y"
"20215985","2021-10-08T16:42:39.000",,"MED","Y","W","F","43","DE","N","N","130.96","N"
"20141752","2022-08-20T01:20:04.000",,"MIN","Y","B","M","39","DE","N","N","220.03","N"
"20086213","2020-01-14T05:49:37.000",,"MAX","Y","B","M","51","DE","N","N","110-125.25","Y"
"117085","2022-08-04T18:46:33.000",,"MAX","Y","O","M","34","DE","N","N","220.06","N"
"20172233","2021-07-02T12:28:56.000",,"MAX","Y","O","M","23","DE","N","Y","110-125.25","Y"
"20184112","2022-02-25T16:23:54.000",,"MAX","Y","B","F","33","DE","N","N","145.10","Y"
"20192706","2021-10-08T10:32:56.000",,"MAX","Y","B","M","20","DE","N","N","160.15","Y"
"20107265","2021-12-06T19:40:02.000",,"MAX","Y","W","M","26","DE","N","N","110-140.25","N"
"20059136","2022-06-14T18:15:35.000",,"MED","Y","B","M","28","DE","N","Y","265.03","N"
"20149422","2021-07-31T01:25:00.000",,"MAX","Y","B","F","37","DE","N","N","120.10","Y"
"20220122","2022-08-11T01:23:00.000",,"MIN","Y","O","M","60","DE","N","N","145.05","N"
"20216930","2022-02-27T19:38:16.000",,"MED","Y","B","M","37","CS","N","N","160.05","N"
"20217011","2022-01-13T01:05:37.000",,"MAX","Y","B","M","20","DE","N","Y","125.25","Y"
"20218776","2022-05-20T16:09:47.000",,"MIN","N","O","M","22","DE","N","N","FOA 900.00","N"
"38451","2022-03-03T23:41:21.000",,"MIN","Y","O","M","40","DE","N","N","110-125.25","N"
"20199637","2018-11-02T15:19:03.000",,"MED","Y","W","F","28","DE","N","N","125.25","Y"
"45765","2022-08-22T12:08:37.000",,,"N","O","M","38","CS","N","N","265.02","N"
"20193910","2022-07-10T15:56:00.000",,"MAX","N","B","M","25","DE","N","N","265.03","N"
"136770","2022-08-26T00:39:10.000",,,"N","B","M","51","DE","N","N","155.30","N"
"20140812","2022-04-23T12:07:29.000",,"MAX","N","B","M","23","DE","N","N","110-125.25","N"
"20215488","2022-08-22T10:36:30.000",,,"N","B","M","18","SSR","N","N","110-140.30","N"
"20080360","2022-08-18T17:01:36.000",,"MAX","N","O","M","38","DE","N","N","160.05","N"
"20199636","2022-08-24T20:16:20.000",,"MAX","N","W","F","33","DE","N","N","FOA 900.00","N"
"20220341","2022-08-26T01:16:14.000",,,"N","B","M","19","DE","N","N","265.03","N"
"166590","2020-11-17T22:43:00.000",,"MED","N","B","M","51","DE","N","N","130.50","Y"
"40842","2022-06-11T00:41:51.000",,"MIN","Y","W","M","54","DE","N","N","140.20","N"
"20220236","2022-08-18T13:05:14.000",,"MED","N","B","M","21","DE","N","N","220.39","N"
"19756","2022-03-29T00:00:12.000",,"MED","Y","O","M","34","DE","N","N","160.15","N"
"20217947","2022-03-24T18:51:24.000",,"MIN","Y","B","M","36","DE","N","N","160.10","N"
"20219099","2022-06-10T17:47:04.000",,"MED","N","O","M","40","DE","N","N","220.21","N"
"20165411","2021-11-15T16:41:17.000",,"MAX","Y","O","M","23","DEP","N","Y","125.25","Y"
"20148670","2022-04-01T14:47:20.000",,"MED","Y","B","M","23","CS","N","Y","120.05","N"
"20211404","2022-08-17T20:14:48.000",,"MED","N","B","M","46","DE","N","N","125.25","N"
"30446","2022-08-22T01:04:44.000",,,"N","O","M","36","DE","N","N","265.03","N"
"20151602","2021-05-05T14:20:00.000",,"MED","N","B","M","25","DE","N","N","125.25","N"
"132664","2021-09-07T12:13:42.000",,"MAX","Y","B","M","32","DE","N","Y","140.25","Y"
"20092939","2022-02-25T20:18:30.000",,"MED","N","B","M","46","DE","N","N","140.25","N"
"20214865","2021-07-13T00:47:00.000",,"MED","Y","B","M","25","DE","N","N","125.25","N"
"20216305","2022-04-07T19:54:07.000",,"MAX","Y","B","F","26","DE","N","N","160.15","Y"
"20174402","2022-06-29T00:32:15.000",,"MAX","N","B","M","39","DE","N","N","160.15","N"
"20213527","2021-03-25T00:09:26.000",,"MIN","N","W","M","39","DE","N","N","220.21","N"
"20220031","2022-08-06T12:26:25.000",,"MIN","N","W","M","37","DE","N","N","VTL 1192.3","N"
"20213697","2021-04-10T15:03:02.000",,"MED","N","O","M","41","DE","N","N","125.25","N"
"20182545","2022-05-25T19:09:35.000",,"MED","Y","O","M","33","DE","N","N","140.25","N"
"20208905","2022-02-09T13:48:26.000",,"MED","Y","O","M","36","DE","N","N","120.10","Y"
"157518","2021-09-12T01:05:12.000",,"MIN","Y","W","F","62","SSR","N","N",,"N"
"56522","2022-06-03T19:13:42.000",,"MED","Y","O","M","67","DE","N","N","160.10","N"
"20107187","2019-07-30T12:10:25.000",,"MAX","N","O","M","29","DE","N","Y","125.25","Y"
"51794","2022-04-07T11:40:23.000",,"MAX","N","O","M","39","DE","N","N","110-160.05","N"
"20218412","2022-04-28T10:50:42.000",,"MED","N","B","M","23","CS","N","N","120.20","N"
"20218748","2022-05-19T12:36:09.000",,"MED","Y","O","F","32","DE","N","N","125.25","N"
"20086809","2022-07-20T11:07:00.000",,"MIN","N","B","M","55","DE","N","N","140.20","N"
"20216576","2021-12-01T13:20:53.000",,"MED","Y","O","M","20","DE","N","Y","160.15","Y"
"20092848","2022-07-26T12:58:02.000",,"MIN","N","B","M","50","DE","N","N","265.03","N"
"20216479","2021-11-20T15:35:00.000",,"MED","Y","B","M","46","DE","N","N","125.20","N"
"20132702","2019-09-24T15:32:06.000",,"MAX","Y","O","M","24","DE","N","Y","110-125.25","Y"
"20170014","2020-08-09T01:43:53.000",,"MAX","Y","W","M","23","DE","N","N","125.25","Y"
"20043763","2022-08-25T12:59:02.000",,,"N","B","M","55","DE","N","N","130.52","N"
"21493","2016-10-24T22:11:36.000",,"MAX","Y","O","M","42","DE","N","Y","125.27","Y"
"20158359","2022-07-03T19:53:41.000",,"MAX","Y","W","F","33","DE","N","N","155.30","N"
"42069","2017-08-10T01:08:28.000",,"MAX","Y","O","M","35","DE","N","Y","125.25","Y"
"20186793","2022-04-24T12:51:27.000",,"MAX","Y","B","M","23","DE","N","Y","265.03","Y"
"25184","2022-06-08T15:16:14.000",,"MED","N","O","M","51","DE","N","N","125.25","N"
"20215959","2022-01-19T13:31:05.000",,"MIN","Y","B","M","20","CS","N","N","140.20","Y"
"75747","2020-01-25T12:51:00.000",,"MED","Y","B","F","51","DE","N","N","125.25","N"
"20186179","2022-03-31T20:27:00.000",,"MAX","N","B","M","22","DE","N","Y","125.25","N"
"60772","2021-08-05T15:28:59.000",,"MIN","N","B","M","58","DE","N","N","110-120.10","N"
"20084002","2021-07-04T17:17:00.000",,"MAX","Y","B","M","27","DE","N","Y","265.03","Y"
"20212802","2021-01-29T13:11:47.000",,"MIN","N","O","M","28","DE","N","N","121.12","N"
"85921","2022-05-24T21:27:53.000",,"MIN","Y","O","M","39","DE","N","N","110-120.10","N"
"20022574","2021-07-15T20:53:31.000",,"MAX","Y","B","M","56","DE","N","N","120.10","N"
"12598","2022-02-20T01:00:00.000",,"MIN","Y","B","M","43","DE","N","N","110-120.10","N"
"20216189","2021-10-29T00:25:22.000",,"MIN","N","B","M","50","DE","N","N","110-120.10","N"
"20219433","2022-07-01T00:26:11.000",,"MIN","N","O","M","34","DE","N","N","220.21","N"
"20180897","2022-06-06T11:34:40.000",,"MAX","Y","B","M","25","DE","N","N","160.15","N"
"35067","2021-09-28T14:12:08.000",,"MAX","Y","B","F","42","DE","N","N","120.05","Y"
"20143830","2022-06-17T00:02:17.000",,"MAX","N","O","M","26","DE","N","Y","220.16","N"
"20206302","2019-08-10T12:53:00.000",,"MED","N","A","M","46","DE","N","N","125.25","N"
"20220204","2022-08-16T13:27:42.000",,"MIN","Y","W","F","31","DE","N","N","155.40","N"
"20189402","2022-03-14T12:55:44.000",,"MAX","N","B","M","20","CS","N","Y","125.25","Y"
"20170425","2021-03-24T20:59:23.000",,"MAX","Y","O","M","22","DE","N","Y","125.25","Y"
"10008707","2022-06-05T11:19:56.000",,"MAX","Y","O","M","29","DE","N","N","140.25","Y"
"85276","2020-06-07T16:18:51.000",,"MED","Y","O","M","46","DE","N","N","125.25","Y"
"20217277","2022-02-03T12:07:37.000",,"MED","N","B","M","19","DE","N","N","110-125.27","N"
"33490","2021-05-07T03:34:47.000",,"MAX","Y","W","M","38","DE","N","N","160.15","N"
"20216382","2021-11-13T18:38:39.000",,"MED","Y","W","M","26","DE","N","N","130.35","Y"
"20154078","2022-05-22T20:35:15.000",,"MAX","Y","B","M","31","DE","N","N","160.10","Y"
"20199873","2022-08-16T14:26:34.000",,"MED","Y","B","M","48","DE","N","N","110-125.25","N"
"147832","2022-07-07T12:01:58.000",,"MED","N","O","M","47","DEP","N","N","VOP","N"
"20208192","2020-10-11T13:00:46.000",,"MAX","Y","B","M","23","DE","N","Y","125.25","Y"
"20144689","2021-06-28T18:20:38.000",,"MAX","Y","A","M","23","DE","N","Y","160.15","Y"
"106199","2021-01-16T13:12:45.000",,"MED","Y","B","M","32","DE","N","Y","125.25","Y"
"4841","2022-05-02T12:59:00.000",,"MIN","Y","B","M","37","DE","N","N","140.25","N"
"20214503","2021-06-17T09:37:01.000",,"MED","Y","B","M","19","DE","N","N","105.15","Y"
"20136378","2019-07-04T18:11:49.000",,"MAX","Y","O","M","26","DE","N","N","125.25","Y"
"20218270","2022-04-18T11:51:00.000",,"MIN","Y","B","M","32","DE","N","N","120.00","N"
"20201006","2022-05-16T11:42:34.000",,"MIN","N","B","M","21","DE","N","Y","265.03","N"
"20207991","2020-02-27T01:26:08.000",,"MED","Y","W","M","44","DE","N","N","110-120.10","Y"
"104040","2022-08-13T19:08:32.000",,"MED","N","B","M","52","DE","N","N","220.39","N"
"20185047","2021-05-04T17:12:57.000",,"MAX","Y","O","M","21","DE","N","Y","125.25","Y"
"70304","2018-09-01T11:26:00.000",,"MED","N","B","M","44","DE","N","N","125.25","Y"
"139436","2021-11-23T23:35:00.000",,"MED","N","O","M","38","DE","N","N","130.75","Y"
"91759","2022-08-15T12:33:26.000",,"MIN","N","O","F","54","CS","N","N","155.25","N"
"20210870","2021-03-04T18:29:11.000",,"MAX","Y","B","M","20","DE","N","Y","160.15","Y"
"20212253","2021-10-31T13:16:00.000",,"MAX","Y","O","F","34","DE","N","N","160.15","N"
"20214791","2021-07-07T19:17:09.000",,"MAX","N","B","M","19","DE","N","Y","125.25","Y"
"164857","2022-01-30T19:51:45.000",,"MIN","N","O","M","34","DE","N","N","265.03","N"
"20086693","2022-07-07T18:18:54.000",,"MED","Y","I","M","48","DE","N","N","150.20","N"
"20166381","2022-06-07T17:12:58.000",,"MAX","Y","O","F","53","DE","N","N","150.15","N"
"20160557","2022-08-15T15:45:14.000",,"MED","Y","B","M","32","DE","N","N","265.03","N"
"20218652","2022-07-25T16:39:16.000",,"MED","N",,,"18","DE","N","Y","265.02","N"
"126176","2021-06-25T11:15:06.000",,"MED","N","B","M","41","DE","N","Y","120.10","Y"
"20219661","2022-07-14T18:46:06.000",,"MED","N","B","M","22","DE","N","N","130.96","N"
"20189232","2022-08-23T20:54:00.000",,"MAX","Y","W","F","44","DE","N","N","120.05","N"
"20218077","2022-04-03T20:58:03.000",,"MED","N","O","M","19","DE","N","Y","125.25","N"
"20194815","2018-05-12T14:56:00.000",,"MAX","Y","B","M","22","DE","N","Y","125.25","Y"
"20063484","2022-08-24T11:58:03.000",,,"Y","O","M","44","DE","N","N","140.20","N"
"42328","2022-08-19T11:25:45.000",,"MED","N","B","M","62","DE","N","N","220.16","N"
"20214563","2021-06-20T20:25:00.000",,"MED","N","B","M","49","DE","N","N","125.20","N"
"57233","2019-10-08T23:37:58.000",,"MAX","N","B","M","40","DE","N","Y","160.15","Y"
"20196406","2018-07-04T16:37:35.000",,"MAX","Y","O","M","30","DE","N","Y","125.25","Y"
"36390","2020-05-11T15:08:50.000",,"MED","Y","O","M","41","DE","N","N","160.15","Y"
"20219351","2022-06-24T20:08:00.000",,"MED","Y","W","M","22","DE","N","N","110-125.25","N"
"20219656","2022-07-14T13:28:12.000",,"MED","N","O","M","24","DE","N","N","125.25","N"
"20213795","2022-07-22T12:34:10.000",,"MIN","N","O","M","22","DE","N","N","125.12","N"
"20215177","2022-08-03T16:07:56.000",,"MED","Y","B","M","27","DEP","N","N","160.15","N"
"10014573","2021-12-05T00:58:08.000",,"MED","N","B","M","42","DE","N","N","125.25","N"
"123136","2022-06-01T00:32:24.000",,"MIN","N","B","M","37","DE","N","N","265.03","N"
"3831","2021-03-08T00:43:07.000",,"MED","Y","B","M","34","DE","N","N","120.05","N"
"20145289","2022-04-14T01:20:40.000",,"MAX","Y","B","M","26","DE","N","Y","220.39","Y"
"20192369","2019-09-30T01:40:07.000",,"MAX","Y","O","M","23","DE","N","Y","110-125.25","Y"
"20205566","2022-08-12T16:58:29.000",,"MED","N","O","M","25","DE","N","Y","125.25","N"
"1906","2021-09-04T18:45:00.000",,"MED","N","B","M","59","DPV","N","N",,"N"
"20212982","2021-02-09T12:15:34.000",,"MAX","Y","O","M","24","DE","N","Y","125.25","Y"
"20155608","2021-08-22T20:46:33.000",,"MIN","N","B","M","36","DE","N","N","265.03","N"
"25306","2022-04-28T02:21:36.000",,"MED","Y","O","M","52","DE","N","N","130.75","N"
"20044839","2021-04-16T19:07:06.000",,"MAX","Y","B","M","28","DE","N","Y","125.25","Y"
"20209450","2020-02-25T00:57:21.000",,"MED","Y","W","M","33","DE","N","N","130.75","Y"
"20132871","2014-05-14T15:59:00.000",,"MED","N","B","M","72","DE","N","N","125.25","Y"
"19025","2022-05-11T00:18:29.000",,"MAX","N","B","M","41","DE","N","N","160.15","N"
"20210560","2022-04-29T13:58:57.000",,"MIN","N","B","M","45","CS","N","N","110-265.03","N"
"20212789","2021-01-22T18:25:16.000",,"MIN","Y","W","F","39","DE","N","N","220.16","N"
"20044781","2021-04-24T12:28:34.000",,"MED","Y","B","M","28","DE","N","N","220.16","Y"
"16612","2022-01-22T12:24:29.000",,"MAX","N","O","M","40","DE","N","N","110-125.27","Y"
"20220255","2022-08-20T01:28:39.000",,"MIN","N","O","M","58","DE","N","N","265.01","N"
"20213717","2021-11-20T18:33:21.000",,"MAX","Y","B","M","19","DE","N","Y","110-125.25","Y"
"20215534","2022-04-27T20:42:54.000",,"MED","Y","B","M","35","DE","N","N","140.25","N"
"20214818","2022-08-24T13:13:50.000",,,"Y","O","M","20","SSR","N","N","110-265.03","N"
"20173201","2022-01-29T23:25:00.000",,"MED","Y","B","M","31","DE","N","N","130.50","N"
"20174832","2022-03-15T21:32:09.000",,"MED","Y",,,"27","DE","N","N","110-120.10","N"
"20187298","2022-06-16T11:41:41.000",,"MIN","Y","O","M","23","DE","N","N","265.03","N"
"20106049","2022-08-20T02:18:47.000",,"MAX","N","O","M","26","DEP","N","Y","140.25","N"
"79973","2022-08-11T13:06:12.000",,"MED","N","B","M","36","DNS","N","N","110-265.03","N"
"20207687","2020-01-25T00:21:33.000",,"MAX","Y","W","M","30","DE","N","Y","125.25","Y"
"20212067","2022-06-28T19:05:48.000",,"MED","Y","B","M","33","DE","N","N","150.15","N"
"20212794","2022-06-27T15:13:14.000",,"MED","N","B","M","26","CS","N","N","110-265.03","N"
"20094256","2022-07-28T11:14:59.000",,"MIN","N","B","M","27","CS","N","N",,"N"
"20216836","2021-12-23T00:14:52.000",,"MED","N","O","M","23","DE","N","N","265.13","N"
"20217911","2022-03-21T20:55:21.000",,"MIN","Y","O","M","62","DE","N","N","265.03","N"
"20219819","2022-07-25T01:14:33.000",,"MED","N","B","M","19","DE","N","Y","265.03","N"
"20013219","2020-03-22T17:22:07.000",,"MAX","N","O","M","33","DE","N","Y","110-125.25","Y"
"20012965","2021-05-05T13:13:06.000",,"MAX","Y","B","M","30","DE","N","Y","110-120.10","Y"
"112549","2022-08-24T09:23:47.000",,,"N","O","M","60","DEP","N","N","VOP","N"
"20215032","2021-07-25T02:03:33.000",,"MED","Y","B","M","32","DE","N","N","140.25","Y"
"20136119","2021-11-23T17:37:46.000",,"MAX","Y","B","M","33","DE","N","N","110-125.25","Y"
"20211145","2022-07-25T15:39:36.000",,"MAX","N","B","M","22","DE","N","N","160.10","N"
"20087210","2022-02-21T13:43:38.000",,"MED","N","O","M","44","DE","N","N","125.25","N"
"58483","2022-07-05T12:39:12.000",,"MIN","N","B","M","47","DE","N","N","120.08","N"
"20148005","2020-10-14T19:51:56.000",,"MED","Y","B","M","31","DE","N","N","160.05","Y"
"20220314","2022-08-24T17:51:07.000",,,"N","B","M","24","DE","N","N","145.00","N"
"20145246","2022-06-09T17:25:43.000",,"MAX","N","O","M","25","DE","N","Y","125.25","N"
"91750","2021-06-22T12:31:49.000",,"MAX","N","B","M","44","DE","N","N","110-125.27","N"
"20219320","2022-06-23T11:12:33.000",,"MIN","N","B","M","61","CS","N","N","155.40","N"
"20041835","2020-08-31T00:36:13.000",,"MAX","N","O","M","33","DE","N","N","110-130.35","Y"
"20126694","2021-02-02T21:36:39.000",,"MAX","Y","O","F","40","DE","N","N","160.10","Y"
"20219657","2022-07-14T14:47:42.000",,"MIN","N","O","M","31","DE","N","N","220.21","N"
"120655","2022-08-11T01:02:52.000",,"MIN","N","B","M","34","DE","N","N","265.03","N"
"20152017","2022-04-22T14:37:40.000",,"MAX","N","B","M","30","DE","N","N","125.25","N"
"20127307","2022-03-27T00:57:50.000",,"MIN","Y","W","M","25","DE","N","N","265.03","N"
"20075282","2022-07-07T12:46:44.000",,"MIN","N","B","M","40","CS","N","N","110-120.05","N"
"72639","2022-08-06T00:09:34.000",,"MAX","N","B","M","36","DE","N","Y","265.03","N"
"20219419","2022-06-30T14:51:33.000",,"MIN","N","B","M","32","DE","N","N","220.43","N"
"20035058","2022-08-22T16:45:09.000",,,"N","B","M","55","SSR","N","N","265.03","N"
"152562","2019-04-05T16:56:33.000",,"MIN","Y","B","M","47","DE","N","N","105.10","N"
"20216769","2021-12-16T16:17:20.000",,"MIN","Y","O","M","30","DE","N","N",,"N"
"20086889","2020-03-02T00:47:34.000",,"MAX","Y","B","M","29","DE","N","Y","160.15","Y"
"20146286","2020-05-05T13:13:06.000",,"MAX","Y","B","F","27","DE","N","N","160.10","Y"
"20218164","2022-04-09T17:10:25.000",,"MAX","N","B","M","20","DE","N","Y","125.25","Y"
"20211034","2020-09-03T16:38:31.000",,"MIN","Y","B","M","36","DE","N","N","125.14","N"
"20220274","2022-08-21T16:55:30.000",,,"N","O","M","18","DE","N","N","FOA 900.00","N"
"20211316","2022-01-20T18:04:00.000",,"MAX","Y","O","M","21","DE","N","Y","125.25","Y"
"16219","2022-02-23T00:52:23.000",,"MIN","Y","B","F","47","DE","N","N","160.10","N"
"20217029","2022-08-18T11:58:58.000",,"MED","N","B","M","19","DE","N","N","265.03","N"
"52937","2022-06-24T01:23:31.000",,"MIN","Y","B","M","62","DE","N","N","265.03","N"
"10096","2020-12-24T13:14:33.000",,"MAX","Y","B","M","38","DE","N","Y","220.39","Y"
"20209729","2022-04-05T16:29:50.000",,"MED","N","O","M","20","DE","N","Y","125.25","N"
"20217538","2022-02-22T11:51:06.000",,"MIN","Y","B","M","60","DE","N","N","140.25","N"
"20214887","2021-07-14T16:21:12.000",,"MIN","Y","B","M","31","DE","N","N","110-125.25","N"
"61855","2022-07-08T12:46:00.000",,"MIN","N","O","M","49","DE","N","N","110-140.25","N"
"48399","2022-07-20T12:38:00.000",,"MIN","N","O","M","48","DE","N","N","140.20","N"
"20218268","2022-04-18T01:10:33.000",,"MIN","N","W","M","56","DE","N","N","120.10","N"
"20118386","2022-04-27T22:18:54.000",,"MED","Y","B","F","33","DE","N","N","220.39","N"
"20215072","2021-07-27T12:00:00.000",,"MIN","N","B","M","34","DE","N","N","220.77","N"
"20217047","2022-01-15T00:12:41.000",,"MAX","N","W","M","20","DE","N","N","110-125.25","Y"
