"date_received","borough","community_board","on_street","cross_street_1","cross_street_2","address","block","lot","existing_bus_pad_or_no_bus","if_existing_length_of_bus","bus_pad_roadway_condition","vehicular_traffic_high_medium","pedestrian_traffic_high_medium","curb_type","curb_reveal_inches","sidewalk_type","landmark_area_yes_no","ta_structure_yes_no","vault_yes_no","repaired_y_n","contract","construction_date","linear_ft_constructed","postcode","latitude","longitude","council_district","census_tract","bin","bbl","nta"
"2015-02-06T00:00:00.000","Brooklyn","15","Nostrand Ave","Ave V","Ave W","3522 Nostrand Ave",,,"Existing Bus Pad","80""","Low","High","High","Not Visible","3-6""","Concrete","No","No","No","N","Project Interference -No HWBUSPAD06 - Multi Modal",,,"11229","40.598046","-73.941441","48","59402","3201577","3073860106","Sheepshead Bay-Gerritsen Beach-Manhattan Beach"
"2015-02-06T00:00:00.000","Brooklyn","15","Nostrand Ave","Ave V","Ave W","3525 Nostrand Ave",,,"No Bus Pad","NA 80""","Low","High","High","Not Visible","Not Visible","Concrete","No","No","No","N","Project Interference -No HWBUSPAD06 - Multi Modal",,,"11229","40.597782","-73.941366","46","572","3337289","3073870001","Sheepshead Bay-Gerritsen Beach-Manhattan Beach"
"2015-02-06T00:00:00.000","Brooklyn","15","Nostrand Ave","Ave W","Ave V","3602 Nostrand Ave",,,"Existing Bus Pad","80""","Low","High","High","Steel Face","3-6""","Concrete","No","No","No","N","Project Interference -No HWBUSPAD06 - Multi Modal",,,"11229","40.596281","-73.941101","48","59402","3201584","3073860142","Sheepshead Bay-Gerritsen Beach-Manhattan Beach"
"2015-02-06T00:00:00.000","Brooklyn","15","Nostrand Ave","Ave X","Ave W","3682 Nostrand Ave",,,"Existing Bus Pad","80""","Low","High","High","Steel Face","6""","Concrete","No","No","No","N","Project Interference -No HWBUSPAD06 - Multi Modal",,,"11229","40.594299","-73.940717","48","59402","3202632","3074050933","Sheepshead Bay-Gerritsen Beach-Manhattan Beach"
"2015-02-06T00:00:00.000","Brooklyn","15","Nostrand Ave","Ave X","Ave W","3679 Nostrand Ave",,,"Existing Bus Pad","80""","Low","High","High","Not Visible","3-6""","Concrete","No","No","No","N","Project Interference -No HWBUSPAD06 - Multi Modal",,,"11229","40.594132","-73.940663","46","572","3344548","3074051001","Sheepshead Bay-Gerritsen Beach-Manhattan Beach"
"2015-02-06T00:00:00.000","Brooklyn","15","Nostrand Ave","Ave Y","Ave Z","3790 Nostrand Ave",,,"Existing Bus Pad","80""","Low","High","High","Not Visible","Not Visible","Concrete","No","No","No","N","Project Interference -No HWBUSPAD06 - Multi Modal",,,"11235","40.591186","-73.940115","48","596","3327489","3074450001","Sheepshead Bay-Gerritsen Beach-Manhattan Beach"
"2015-02-06T00:00:00.000","Brooklyn","15","Nostrand Ave","Ave Z","Ave Y","3852 Nostrand Ave",,,"Existing Bus Pad","80""","Low","High","High","Not Visible","Not Visible","Concrete","No","No","No","N","Project Interference -No HWBUSPAD06 - Multi Modal",,,"11235","40.590063","-73.939904","48","596","3327492","3074450001","Sheepshead Bay-Gerritsen Beach-Manhattan Beach"
"2016-09-15T00:00:00.000","Brooklyn","15","Oriental Blvd","Kensington Street","Langham Street","1321 Oriental Blvd","8754","65","Existing Bus Pad",,,,,,,,,,,"N",,,,"11235","40.578154","-73.94139","48","620","3246594","3087540065","Sheepshead Bay-Gerritsen Beach-Manhattan Beach"
"2017-04-06T00:00:00.000","Brooklyn","15","Ocean Ave","Avenue T","Avenue U",,"7324","10","No Bus Pad",,,,,,,,,,,"N",,,,,,,,,,,
"2017-09-29T00:00:00.000","Brooklyn","15","Ocean Ave","Avenue Y",,,,,,,,,,,,,,,,"N",,,,,,,,,,,
"2014-10-31T00:00:00.000","Brooklyn","18","Fillmore Ave","East 32 Street","East 33 Street","3210 Fillmore Ave",,,,,,,,,,,,,,"N",,,,"11234","40.609612","-73.935881","46","636","3239920","3084990036","Georgetown-Marine Park-Bergen Beach-Mill Basin"
"2015-07-22T00:00:00.000","Brooklyn","18","Flatlands Ave","Avenue R","Quentin Road","2134 Flatbush Ave","7889","42","No Bus Pad",,"Medium","High","Medium","Concrete","6""","Concrete","No","No","No","N",,,,"11234","40.61777","-73.931569","46","652","3220764","3078890042","Georgetown-Marine Park-Bergen Beach-Mill Basin"
"2012-05-24T00:00:00.000","Brooklyn","18","Flatlands Ave","Ralph Ave",,,,,"No Bus Pad","80 FT","Low","High","High","SF","0-6 in.","concrete/brick","No","No","No","N","Removed from HWBUSPAD06",,,,,,,,,,
"2012-05-24T00:00:00.000","Brooklyn","18","Flatlands Ave","Remsen Ave",,"9013 FLATLANDS AVE",,,"Existing Bus Pad","80 FT","Low","High","High","SF","6""","CONCRETE","No","No","No","N",,,,"11236","40.64049","-73.905595","46","964","3229496","3081790015","Canarsie"
"2012-05-24T00:00:00.000","Brooklyn","18","Kings Hwy","Ave N",,"Median",,,"No Bus Pad","80 FT","Medium","High","Medium",,,"CONCRETE","No","No","No","N","Removed from HWBUSPAD06",,,,,,,,,,
"2012-05-24T00:00:00.000","Brooklyn","18","Kings Hwy","Ave N",,"Median",,,"No Bus Pad","80 FT","Medium","High","Medium",,,"CONCRETE","No","No","No","N","Removed from HWBUSPAD06",,,,,,,,,,
"2013-04-04T00:00:00.000","Brooklyn","18","Kings Hwy","East 35th St",,"Median",,,"No Bus Pad","80 FT","Low","High","Medium",,,"CONCRETE","No","No","No","N",,,,,,,,,,,
"2013-04-04T00:00:00.000","Brooklyn","18","Kings Hwy","East 35th St",,"Median",,,"No Bus Pad","80 FT","Low","High","Medium",,,"CONCRETE","No","No","No","N",,,,,,,,,,,
"2013-04-04T00:00:00.000","Brooklyn","18","Kings Hwy","New York Ave",,"Median",,,"No Bus Pad","80 FT","Low","High","Medium",,,"CONCRETE","No","No","No","N",,,,,,,,,,,
"2013-01-22T00:00:00.000","Brooklyn","18","Nostrand Ave","Ave L","Ave M","3004 Nostrand Ave",,,"No Bus Pad","80 FT","High","High","High","CONCRETE","2-6""","CONCRETE","NO","No","No","N","Project Interference -No HWBUSPAD06 - Multi Modal",,,"11229","40.611195","-73.943908","48","642","3182784","3067920015","Madison"
"2015-10-08T00:00:00.000","Brooklyn","18","Ralph Ave","Ave M (North most)","Ave M (South Most)","2320 Ralph Avenue","7884","46","Existing Bus Pad",,,,,,,,,,,"N",,,,"11234","40.621351","-73.917463","46","690","3220530","3078840046","Flatlands"
"2017-05-05T00:00:00.000","Brooklyn","9","Flatbush Ave","Lincoln Rd",,,,,,,,,,,,,,,,"N",,,,,,,,,,,
"2015-04-15T00:00:00.000","Manhattan","3","14th Street","Iriving Place","Union Sq. East.","110 East 14th Street","599","12",,,,,,,,,,,,"N",,,,"10003","40.734075","-73.989067","2","42","1009072","1005590012","East Village"
"2016-10-05T00:00:00.000","Manhattan","3","Allen st","Delancey st","Rivington St","115 Allen St","415","7502","No Bus Pad",,,,,"Steel",,"Concrete",,,,"N",,,,"10002","40.719465","-73.990242","1","18","1087060","1004157502","Chinatown"
"2015-04-15T00:00:00.000","Manhattan","4","W. 23 St","7th Ave","8th Ave","260 W. 23 St",,,"No Bus Pad","N/A","Medium","High","High","Steel",,"Concrete","No","No",,"N","Project Interference -HWBUSPAD06",,,"10011","40.744783","-73.997293","3","91","1080525","1007720075","Hudson Yards-Chelsea-Flatiron-Union Square"
"2010-04-21T00:00:00.000","Manhattan","5","14th Street","Fifth Avenue",,"90 5th ave","816","37","Existing Bus Pad","100'","low","Medium","Medium","Steel","6""","Concrete","No","No",,"N",,,,"10011","40.736354","-73.993379","3","54","1015291","1008160037","Hudson Yards-Chelsea-Flatiron-Union Square"
"2015-04-21T00:00:00.000","Manhattan","5","Broadway","West 45th Street","West 46th Street","1540 Broadway","998","7501","Existing Bus Pad",,,,,,,,,,,"N",,,,"10036","40.757847","-73.985009","4","119","1076844","1009987501","Midtown-Midtown South"
"2015-04-15T00:00:00.000","Manhattan","6","1st Ave","E 57th Street","E 58th Street","401 East 57th Street","1369","1","Existing Bus Pad",,,,,,,,,,,"N",,,,"10022","40.758174","-73.962583","5","10601","1040535","1013690001","Turtle Bay-East Midtown"
"2015-04-15T00:00:00.000","Manhattan","6","3rd Ave","E. 23rd St","E. 24th St",,,,"No Bus Pad","N/A","Medium","High","Medium","Steel",,"Concrete","No","No",,"N","HWBUSPAD06",,,,,,,,,,
"2017-06-08T00:00:00.000","Manhattan",,"E40 St","3 Ave",,,,,,,,,,,,,,,,"N",,,,,,,,,,,
"2015-08-13T00:00:00.000","Manhattan","7","Columbus ave","West 80th Street","West 81st Street","424 Colmbus Ave",,,,,,,,,,,,,,"N",,,,,,,,,,,
"2015-04-15T00:00:00.000","Manhattan","7","W. 66th St","Amsterdam Ave","West End Ave","140-142 West End Ave",,,"No Bus Pad","N/A","Medium","Medium","Medium","Steel",,"Concrete","No","No",,"N","Removed from HWBUSPAD06",,,"10023","40.776111","-73.987161","6","155","1070711","1011587504","Lincoln Square"
"2012-06-01T00:00:00.000","Manhattan","7","West 86th Street","Broadway","West End Ave","250 W86st","1233","11","No Bus Pad",,"Medium","Medium","Medium","Steel","4""","Concrete","No","Yes",,"N",,,,"10024","40.788491","-73.976942","6","171","1081052","1012330011","Upper West Side"
"2012-06-01T00:00:00.000","Manhattan","7","West 96th Street","Amsterdam Ave","Broadway","214 W96st","1243","42","Existing Bus Pad","100'","High","High","High","Steel","6""","Concrete","No","No",,"N","Removed from HWBUSPAD06",,,"10025","40.794281","-73.970931","6","183","1033707","1012430042","Upper West Side"
"2014-10-15T00:00:00.000","Manhattan","8","East 72nd Street","2nd Ave","1st Ave","355 E72 st","1447","23","Existing Bus Pad","100'","High","Medium","Medium","Steel","6""","Concrete","No","No",,"N","HWBUSPAD06",,,"10021","40.768201","-73.956917","5","126","1080484","1014470023","Lenox Hill-Roosevelt Island"
"2015-12-22T00:00:00.000","Manhattan","8","East 86 Street","York Ave",,,,,,,,,,,,,,,,"N",,,,,,,,,,,
"2011-02-23T00:00:00.000","Manhattan","8","York Ave","East 74th Street","East 75th Street","1394 York ave",,,"Under Construction","Under Constructin",,,,,,,,,,"N",,,,"10021","40.768351","-73.952642","5","132","1046293","1014860001","Lenox Hill-Roosevelt Island"
"2015-04-15T00:00:00.000","Manhattan","8","York Ave","East 79th Street","East 80th Street","1498 York Ave","1576","1","Existing Bus Pad",,"High","High","High","Steel",,"Concrete","No","No",,"N","Project Interference: No HWBUSPAD06",,,"10075","40.771558","-73.950297","5","136","1050764","1015760001","Yorkville"
"2017-11-14T00:00:00.000","Manhattan",,"York Ave","East 90th Street","East 91st Street",,,,,,,,,,,,,,,"N",,,,,,,,,,,
"2015-04-15T00:00:00.000","Manhattan","11","E. 97th St","1st Ave","2nd Ave","1901 1st Ave",,,"No Bus Pad","N/A","High","High","Medium","Steel",,"Concrete","No","No",,"N","HWBUSPAD06",,,"10029","40.784557","-73.94378","8","15602","1083929","1016690001","East Harlem South"
"2016-09-15T00:00:00.000","Manhattan","11","East 125th Street","3rd ave","2nd Ave","200 E. 125th St",,,,,,,,,,,,,,"N",,,,"10035","40.803552","-73.935485","8","242","1088865","1017897501","East Harlem North"
"2011-02-08T00:00:00.000","Manhattan","12","Broadway","Isham St","West 207th Street","4990 Broadway",,,"No Bus Pad",,"Medium","High","Medium","Blue Stone","2""to 5""","Concrete","No","No",,"N","Project Interference, No - HWBUSPAD06",,,"10034","40.868333","-73.919015","10","303","1064869","1022290001","Marble Hill-Inwood"
"2017-02-22T00:00:00.000","Manhattan","12","Ft. Washington Ave","West 187th St","west 190th St","620 Fort Washington Ave","2180","650","Existing Bus Pad",,"High","Medium","Low","Steel","6""","Concrete","No","No",,"N",,,,"10040","40.855469","-73.936747","10","281","1076763","1021800350","Washington Heights North"
"2012-05-24T00:00:00.000","Queens","1","21st Street","41st Ave",,"40-35 21 st",,,"No Bus Pad",,"Medium","High","High","sfc","3""-4""","concrete","Yes","Yes","No","N",,,,"11101","40.754743","-73.941697","26","33","4004967","4004100001","Queensbridge-Ravenswood-Long Island City"
"2012-05-24T00:00:00.000","Queens","1","21st Street","41st Ave",,"40-35 21 st",,,"No Bus Pad",,"Medium","High","High","sfc","3""-4""","concrete","Yes","Yes","No","N",,,,"11101","40.754743","-73.941697","26","33","4004967","4004100001","Queensbridge-Ravenswood-Long Island City"
"2010-06-29T00:00:00.000","Queens","1","31st Street","Broadway",,"32-12 31 st",,,"No Bus Pad",,"Low","High","High","concrete","3""","concrete","No","Yes","No","N",,,,"11106","40.761612","-73.925685","22","59","4430913","4005870034","Astoria"
"2010-06-29T00:00:00.000","Queens","1","31st Street","Broadway",,"32-03 31 st",,,"No Bus Pad",,"Low","High","High","concrete","3""","concrete","No","Yes","No","N",,,,"11106","40.76162","-73.925653","22","59","4008257","4006110033","Astoria"
"2018-12-03T00:00:00.000","Brooklyn","5","LINDEN BLVD","AUTUMN AVE","Hemlock Street","2645 Linden Blvd",,,"Existing Bus Pad",,,,,,,,,,,"N",,,,"11208","40.668874","-73.866941","42","1208","3327470","3044640025","East New York"
"2012-05-24T00:00:00.000","Queens","1","Astoria Blvd","72nd Street",,"71-01 astoria bl north",,,"No Bus Pad",,"Low","High","Low","concrete",,"concrete","No","No","No","N",,,,"11370","40.767176","-73.897755","22","317","4021797","4010030046","Steinway"
"2012-05-24T00:00:00.000","Queens","1","Hoyt Ave South","31st Street",,"columbus triangle",,,"No Bus Pad",,"High","High","High","concrete","2""-3""","concrete","No","No","No","N","Project Interference, No - HWBUSPAD06",,,"11102","40.770074","-73.917578","22","125","4000000","4200949999","Steinway"
"2012-05-24T00:00:00.000","Queens","1","Hoyt Ave North","29th St","31st Street",,,,"No Bus Pad",,"Medium","High","High","concrete","1""-3""","concrete","No","No","No","N","Removed from HWBUSPAD06",,,,,,,,,,
"2012-05-24T00:00:00.000","Queens","2","28th St.","42nd Road","Queens Plaza South",,,,"No Bus Pad",,"Low","High","High","concrete","5""","concrete","No","No","No","N",,,,,,,,,,,
"2012-05-04T00:00:00.000","Queens","2","Queens Blvd.","at 60th Street",,,,,"No Bus Pad",,"Low","High","Medium","concrete","5""","concrete","No","No","No","N",,,,,,,,,,,
"2013-09-21T00:00:00.000","Queens","3","Ditmars Blvd","102nd Street",,,,,"Existing Bus Pad","80'","Medium","High","Low","SFC","7""-8""","concrete","No","No","No","N",,,,,,,,,,,
"2014-08-18T00:00:00.000","Queens","3","94th St","31 AVE",,"31-17 - 31-25 94 St",,,"Existing bus pad","80'","High","High","High","SFC","5""-6""","Concrete","No","No",,"N","HWBUSPAD06 - City Reso-AI",,,,,,,,,,
"2014-08-18T00:00:00.000","Queens","3","34th Ave","94th St",,,,,"n/a",,,,,,,,,,,"N","Removed from HWBUSPAD06",,,,,,,,,,
"2014-08-18T00:00:00.000","Queens","3","75th Street","Broadway",,,,,"Existing Bus Pad","70'-80'",,"High","High","SFC","6""-7""","Distinctive","No","Yes","Yes","N","Removed from HWBUSPAD06",,,,,,,,,,
"2014-08-18T00:00:00.000","Queens","3","75th Street","Broadway",,,,,"Existing Bus Pad","70'-80'",,"High","High","SFC","6""-7""","Distinctive","No","Yes","Yes","N","Removed from HWBUSPAD06",,,,,,,,,,
"2014-08-18T00:00:00.000","Queens","3","94th Street","Astoria Blvd",,"25-27 94 st",,,"Existing bus pad","80'","High","High","Medium","SFC","5""-6""","Concrete","No","No","No","N","Project Interference No - HWBUSPAD06 - City Reso-AI",,,"11369","40.763838","-73.875454","21","361","4032617","4013680142","East Elmhurst"
"2012-05-24T00:00:00.000","Queens","3","Astoria Blvd","100th St",,"100-10 Astoria blvd",,,"No bus pad",,"Low","High","Medium","Concrete","1""-2""","Concrete","No","No","No","N","Project Interference No - HWBUSPAD06 - City Reso-AI",,,"11369","40.761943","-73.869101","21","363","4041756","4016880002","East Elmhurst"
"2012-05-24T00:00:00.000","Queens","3","Astoria Blvd","100th St",,"100-10 Astoria blvd",,,"No bus pad",,"Low","High","Medium","Concrete","1""-2""","Concrete","No","No","No","N","Project Interference No - HWBUSPAD06 - City Reso-AI",,,"11369","40.761943","-73.869101","21","363","4041756","4016880002","East Elmhurst"
"2012-05-24T00:00:00.000","Queens","3","Astoria Blvd","102nd St",,"101-18 Astoria blvd",,,"No bus pad",,"Low","High","Medium","Concrete","1""-2""","Concrete","No","No","No","N","Project Interference No - HWBUSPAD06 - City Reso-AI",,,"11369","40.761758","-73.867997","21","365","4041758","4016880035","East Elmhurst"
"2014-08-18T00:00:00.000","Queens","4","Broadway","Whitney Ave",,"82-77 ---87  BWAY",,,"No Bus Pad",,"Low","High","High","SFC","8""","Concrete","No","Yes","Yes","N","Removed from HWBUSPAD06",,,,,,,,,,
"2010-06-29T00:00:00.000","Queens","4","Junction blvd.","60th Ave","Horace Harding Expy","59-17 junction bl",,,"Existing Bus Pad","120""","High","High","High","concrete","4""-5""","concrete","No","No","No","N","Removed from HWBUSPAD06",,,"11373","40.734606","-73.864774","21","455","4047310","4019180001","Corona"
"2012-05-24T00:00:00.000","Queens","5","Fresh Pond Rd.","Metropolitan Ave",,"S/EC",,,"NO",,"HIGH","HIGH","HIGH","CONCRETE","2""-3""","Concrete","No","No","No","N","Project Interference, No - HWBUSPAD06",,,,,,,,,,
"2012-05-24T00:00:00.000","Queens","5","Madison St","Seneca Ave",,"764 Seneca ave",,,"No","No","Low","High","Low","Bluestone","1""-2""","Concrete","No","No","No","N",,,,"11385","40.70213","-73.906561","34","549","4082618","4034570037","Ridgewood"
"2012-05-24T00:00:00.000","Queens","5","Putnam Ave","Fairview Ave",,"810 Fairview ave",,,"No",,"Low","Medium","High","Concrete","1""","Concrete","No","No","No","N",,,,"11385","40.704437","-73.901948","30","585","4083338","4034820025","Ridgewood"
"2012-05-04T00:00:00.000","Queens","6","Woodhaven Blvd","at 63rd Drive",,"Fleet wood triangle",,,"N",,"Medium","High","Medium","Concrete","2""-3""","Concrete","No","No","No","N",,,,,,,,,,,
"2012-05-24T00:00:00.000","Queens","7","7th Ave","College Point Blvd",,"6-23 COLLEGE  POINT",,,"No Bus Pad",,,"Low","Low","SFC","6''","Concrete","No","No","No","N",,,,,,,,,,,
"2012-05-24T00:00:00.000","Queens","7","41st Road","Main Street",,,,,"No Bus Pad",,"High","High","High","Concrete","6''","Concrete","No","No","Yes","N",,,,,,,,,,,
"2010-07-29T00:00:00.000","Queens","7","213th Place","23rd Ave",,,,,"Existing Bus Pad","95'","Low","High","Medium","Concrete","5''","Concrete","No","No","No","N",,,,,,,,,,,
"2010-02-25T00:00:00.000","Queens","7","Main Street","56th Ave","Booth Memorial Ave","S/w/c main st &56 av",,,"Yes","80","High","High","High","Concrete","5""","Concrete","No","No","No","N","Project Interference - No HWBUSPAD06",,,,,,,,,,
"2012-05-24T00:00:00.000","Queens","7","Roosevelt Ave","Main St.","Prince St.","135-46 ROosevelt ave",,,"No",,"High","High","High","Granite","5""","Concrete","No","No","No","N","Removed from HWBUSPAD06",,,"11354","40.759239","-73.831057","20","871","4114119","4050360036","Flushing"
"2012-05-31T00:00:00.000","Queens","7","Union Street","25th Road","26th Ave","26-16 Union at",,,"Existing Bus Pad","83","High","High","Medium","SFC","5""","Concrete","No","No","No","N","Project Interference - No HWBUSPAD06",,,,,,,,,,
"2012-05-04T00:00:00.000","Queens","7","Union Street","at 35th Ave",,"FLUSHING HIGH SCHOOL",,,"No Bus Pad",,,"High","High","SFC","6''","Concrete","No","No","No","N",,,,,,,,,,,
"2015-08-20T00:00:00.000","Queens","8","188th Street","union  tnpk","75th Ave","75-04 188 st.","7204","3","Existing bus pad","82'","high","medium","low","cc","7""","concrete","NO","NO","NO","N",,,,"11366","40.730894","-73.781975","24","1333","4155016","4072040003","Fresh Meadows-Utopia"
"2012-05-24T00:00:00.000","Queens","8","153rd St","Hillside Ave",,,,,"duplicate",,,,,,,,,,,"N",,,,,,,,,,,
"2013-06-25T00:00:00.000","Queens","8","Main Street","Coolidge Ave","Grand Central Parkway","141-49 Coolidge",,,"No bus pad",,"Low","High","Low","Concrete","1""","Concrete","No","No","No","N",,,,,,,,,,,
"2012-12-05T00:00:00.000","Queens","8","Jewel Avenue","136 Street",,"135-23 jewel av",,,"Existing bus pad","81","Medium","High","Low","sfc","5""","concrete","No","No","No","N",,,,"11367","40.728049","-73.830133","24","809","4459542","4064930003","Kew Gardens Hills"
"2015-08-20T00:00:00.000","Queens","8","Union Turnpike","183rd Street","182 st","75-82  183 st.","7199","44","Existing bus pad","82'","high","high","low","sf","8""","concrete","NO","NO","NO","N",,,,"11366","40.728398","-73.785977","24","1333","4154844","4071990044","Fresh Meadows-Utopia"
"2015-08-20T00:00:00.000","Queens","8","Union Turnpike","185th Street","184 st","75-72  185  STREET","7201","42","Existing bus pad","81'","low","high","low","sf","8""","concrete","NO","NO","NO","N",,,,"11366","40.729081","-73.784319","24","1333","4154923","4072010042","Fresh Meadows-Utopia"
"2016-11-10T00:00:00.000","Queens","8","Union Turnpike East","Francis Lewis Blvd",,,,,,,,,,,,,,,,"N",,,,,,,,,,,
"2017-05-16T00:00:00.000","Queens","8","Hillside Ave","166 Street","167 street","166-07 Hillside Ave",,,"Existing Bus Pad",,,,,,,,,,,"N",,,,"11432","40.709582","-73.796249","24","454","4210455","4098380062","Briarwood-Jamaica Hills"
"2012-05-04T00:00:00.000","Queens","10","Woodhaven Blvd","before Liberty Ave",,"Triangle",,,"No bus pad",,"High","High","High","Sfc","2""-3""","Concrete","No","No","No","N","Project Interference - No HWBUSPAD06",,,"11373","40.74826","-73.87648","21","271","4000000","4200879999","Elmhurst"
"2013-09-01T00:00:00.000","Queens","11","Francis Lewis Blvd","33rd Ave","34th Ave","33-43 FRANCIS L BLVD",,,"Existing Bus Pad","80'","Medium","High","High","sfc","7''","CONCRETE","No","No","No","N",,,,,,,,,,,
"2012-05-24T00:00:00.000","Queens","11","Utopia Parkway","46th Ave",,"46-08 utopia pkwy",,,"Existing Bus Pad","100","Medium","High","Medium","Concrete","7''","concrete","No","No","No","N",,,,"11358","40.752921","-73.792359","20","1459","4126059","4055820035","Auburndale"
"2010-06-15T00:00:00.000","Queens","12","153rd Street","88th Ave","Hillside Ave","S/E/C HILLSIDE&153 st",,,"Existing Bus Pad","263'","High","High","High","sfc","5""","concrete","No","No","No","N","Project Interference - No HWBUSPAD06",,,,,,,,,,
"2012-05-04T00:00:00.000","Queens","12","Hillside Ave","205th St.","Francis Lewis Blvd","205-10 hillside ave",,,"No bus pad",,"High","High","High","Concrete","4""","Concrete","No","No","No","N","Removed from HWBUSPAD06",,,"11423","40.720722","-73.760121","23","478","4223641","4104980044","Jamaica Estates-Holliswood"
"2012-05-04T00:00:00.000","Queens","12","Hillside Ave","205th St.","Francis Lewis Blvd","205-17 hillside ave",,,"Existing  bus pad","79","High","High","High","Sfc","6""","Concrete","No","No","No","N","Removed from HWBUSPAD06",,,"11423","40.720752","-73.7601","23","478","4224410","4105330001","Jamaica Estates-Holliswood"
"2012-05-24T00:00:00.000","Queens","12","Merrick Blvd","115th Ave",,,,,,,,,,,,,,,,"N",,,,,,,,,,,
"2010-06-15T00:00:00.000","Queens","12","Sutphin Blvd","94th Ave","Archer Ave",,,,,,,,,,,,,,,"N",,,,,,,,,,,
"2012-05-03T00:00:00.000","Queens","13","114th Ave","223 Street","225th Street",,,,"No bud pad",,"Low","Low","Low","Concrete","4""","Concrete","No","No","No","N",,,,,,,,,,,
"2012-05-24T00:00:00.000","Queens","13","Springfield Blvd","89th Ave",,"88-14 Springfield bl","10679","39","Existing","56'","High","High","Medium","sfc","5""","concrete","No","No","No","N","Removed from HWBUSPAD06",,,"11427","40.729549","-73.74442","23","552","4228862","4106790039","Queens Village"
"2012-05-24T00:00:00.000","Queens","13","Springfield Blvd","90th Ave",,"89-99/8997/8995",,,"Existing Bus Pad","80'","High","High","Medium","concrete","2 ""-5""","concrete","No","No","No","N","Project Interference - No HWBUSPAD06",,,,,,,,,,
"2012-05-24T00:00:00.000","Queens","13","Springfield Blvd","90th Ave",,"90-08/06/04/02",,,"Existing Bus Pad","69'","High","High","Medium","concrete","1""-4""","concrete","No","No","No","N","Project Interference - No HWBUSPAD06",,,,,,,,,,
"2016-03-14T00:00:00.000","Queens","13","Springfield Blvd","91st Ave",,,,,,,,,,,,,,,,"N",,,,,,,,,,,
"2016-04-08T00:00:00.000","Queens","14","Newport Ave","Beach 144 st","Beach 145 st",,,,,,,,,,,,,,,"N",,,,,,,,,,,
"2017-10-03T00:00:00.000","Queens","11","Hollis Court Blvd","190th St",,,,,"Existing Bus Pad",,,,,,,,,,,"N",,,,,,,,,,,
"2012-06-01T00:00:00.000","Staten Island","1","Bay Street","Borough Place","Stuyvesant Place","N/A","NA","NA","Existing Bus Pad","100'","High","High","High","Steel","6""","Concrete","No","No",,"N","Project Interference, No - HWBUSPAD06",,,,,,,,,,
"2012-06-01T00:00:00.000","Staten Island","1","Castleton Ave","Jewett Ave",,"134 Jewett ave",,,"No Bus Pad",,"Low","Medium","Medium","Concrete","4""","Concrete","No","No",,"N",,,,"10302","40.633843","-74.12934","49","207","5023869","5010140021","Port Richmond"
"2012-06-01T00:00:00.000","Staten Island","1","Castleton Ave","Jewett Ave",,"1414 Castleton ave",,,"No Bus Pad",,"Medium","Medium","Medium","Concrete","6""","Concrete","No","No",,"N",,,,"10302","40.633829","-74.129923","49","207","5106981","5010260047","Port Richmond"
"2012-06-01T00:00:00.000","Staten Island","1","Forest Ave","South Ave",,"S/E/C Forest ave & South ave",,,"No Bus Pad",,"Medium","Medium","Low","Concrete","4""","Concrete","No","No",,"N",,,,,,,,,,,
"2012-06-01T00:00:00.000","Staten Island","1","Sanders Street","Forest Ave","Monsey PL",,,,"n/a",,,,,,,,,,,"N",,,,,,,,,,,
"2012-04-12T00:00:00.000","Staten Island","1","VICTORY BLVD","PERRY AVE","QUINLAN AVE","2001 Victory Blvd",,,"Existing Bus Pad","100'","Low","High","Medium","Concrete","6""","Concrete","No","No",,"N",,,,"10314","40.612562","-74.130289","50","151","5011000","5003780029","Westerleigh"
"2015-11-10T00:00:00.000","Staten Island","1","Watchogue Rd","Livermore Road","Woolley Ave","292 Watchogue Rd",,,"Existing Bus Pad",,,,,,,,,,,"N",,,,"10314","40.61621","-74.139175","50","18901","5012644","5004690008","Westerleigh"
"2012-04-12T00:00:00.000","Staten Island","2","RICHMOND AVE","CARNEGIE AVE","SIGNS ROAD","1869 Richmond ave",,,"Existing Bus Pad","75'","Low","Medium","Medium","Concrete","6""","Concrete","No","No",,"N",,,,"10314","40.602054","-74.163237","50","27301","5034921","5020300038","New Springville-Bloomfield-Travis"
"2012-04-12T00:00:00.000","Staten Island","2","RICHMOND AVE","DRAPER PL","TRAVIS AVE","2222 Richmond ave",,,"No Bus Pad",,"Medium","High","Medium","Concrete","4""","Concrete","No",,,"N","Project Interference - No HWBUSPAD06",,,"10314","40.592659","-74.163139","51","29103","5037444","5023600002","New Springville-Bloomfield-Travis"
"2011-09-01T00:00:00.000","Staten Island","2","RICHMOND AVE","Forest Hill Rd",,"N/E/C",,,"Existing Bus Pad","100'","Medium","High","Medium","Steel","6""","Concrete","No",,,"N","Project Interference, No - HWBUSPAD06",,,,,,,,,,
"2011-09-01T00:00:00.000","Staten Island","2","RICHMOND AVE","Independence Ave",,,,,"n/a",,,,,,,,,,,"N",,,,,,,,,,,
"2012-04-12T00:00:00.000","Staten Island","2","RICHMOND AVE","LAMBERTS LANE","LANDER AVE",,,,"n/a",,,,,,,,,,,"N",,,,,,,,,,,
"2015-02-24T00:00:00.000","Staten Island","2","RICHMOND AVE","RICHMOND HILL R.",,"2397 Richmond Avenue",,,"Existing Bus Pad",,,,,,,,,,,"N",,,,"10314","40.590134","-74.166366","51","27706","5038354","5023800001","Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill"
