"cmplnt_num","addr_pct_cd","boro_nm","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","crm_atpt_cptd_cd","hadevelopt","housing_psa","jurisdiction_code","juris_desc","ky_cd","law_cat_cd","loc_of_occur_desc","ofns_desc","parks_nm","patrol_boro","pd_cd","pd_desc","prem_typ_desc","rpt_dt","station_name","susp_age_group","susp_race","susp_sex","transit_district","vic_age_group","vic_race","vic_sex","x_coord_cd","y_coord_cd","latitude","longitude","lat_lon","geocoded_column"
"246861792","108","QUEENS","2021-04-16T00:00:00.000","00:01:00","2022-04-16T00:00:00.000","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","PATROL BORO QUEENS NORTH","175","SEXUAL ABUSE 3,2","HOTEL/MOTEL","2022-06-12T00:00:00.000","(null)","UNKNOWN","BLACK","M",,"18-24","WHITE HISPANIC","F","996424","210017","40.7431245994984","-73.9560680726795","(40.7431245994984, -73.9560680726795)","POINT (-73.9560680726795 40.7431245994984)"
"241135114","61","BROOKLYN","2020-11-27T00:00:00.000","13:46:00","2021-04-26T00:00:00.000","14:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","FRONT OF","GRAND LARCENY","(null)","PATROL BORO BKLYN SOUTH","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","STREET","2022-02-23T00:00:00.000","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","996440","155963","40.594751","-73.956103","(40.594751, -73.956103)","POINT (-73.956103 40.594751)"
"243519286","120","STATEN ISLAND","2021-12-28T00:00:00.000","02:00:00",,"(null)","COMPLETED","(null)","1292","2","N.Y. HOUSING POLICE","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO STATEN ISLAND","349","LARCENY,PETIT OF LICENSE PLATE","RESIDENCE - PUBLIC HOUSING","2022-04-12T00:00:00.000","(null)","(null)","(null)","(null)",,"25-44","WHITE","F","961330","165911","40.622036","-74.082561","(40.622036, -74.082561)","POINT (-74.082561 40.622036)"
"240848753","75","BROOKLYN","2021-11-22T00:00:00.000","15:01:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","125","FELONY","INSIDE","NYS LAWS-UNCLASSIFIED FELONY","(null)","PATROL BORO BKLYN NORTH","847","NY STATE LAWS,UNCLASSIFIED FEL","RESIDENCE - APT. HOUSE","2022-02-17T00:00:00.000","(null)","25-44","BLACK","M",,"UNKNOWN","UNKNOWN","E","1013178","181100","40.663708","-73.895726","(40.663708, -73.895726)","POINT (-73.895726 40.663708)"
"239306062","84","BROOKLYN","2021-03-28T00:00:00.000","21:00:00","2022-01-17T00:00:00.000","20:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","112","FELONY","INSIDE","THEFT-FRAUD","(null)","PATROL BORO BKLYN NORTH","739","FRAUD,UNCLASSIFIED-FELONY","RESIDENCE - APT. HOUSE","2022-01-18T00:00:00.000","(null)","(null)","(null)","(null)",,"25-44","WHITE","M","984619","191752","40.692993","-73.998669","(40.692993, -73.998669)","POINT (-73.998669 40.692993)"
"243212879","7","MANHATTAN","2021-11-28T00:00:00.000","03:47:00","2021-12-16T00:00:00.000","16:51:00","COMPLETED","(null)","4037","2","N.Y. HOUSING POLICE","126","FELONY","INSIDE","MISCELLANEOUS PENAL LAW","(null)","PATROL BORO MAN SOUTH","696","PROMOTING A SEXUAL PERFORMANCE","RESIDENCE - PUBLIC HOUSING","2022-04-08T00:00:00.000","(null)","18-24","WHITE HISPANIC","M",,"UNKNOWN","UNKNOWN","E","988008","198126","40.710487","-73.986443","(40.710487, -73.986443)","POINT (-73.986443 40.710487)"
"238607948","109","QUEENS","2021-12-29T00:00:00.000","09:00:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO QUEENS NORTH","425","LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION","RESIDENCE-HOUSE","2022-01-04T00:00:00.000","(null)","(null)","(null)","(null)",,"25-44","WHITE HISPANIC","M","1026964","222272","40.776661","-73.845775","(40.776661, -73.845775)","POINT (-73.845775 40.776661)"
"240604833","83","BROOKLYN","2022-01-01T00:00:00.000","08:00:00","2022-01-31T00:00:00.000","08:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","351","MISDEMEANOR","FRONT OF","CRIMINAL MISCHIEF & RELATED OF","(null)","PATROL BORO BKLYN NORTH","258","CRIMINAL MISCHIEF 4TH, GRAFFIT","CONSTRUCTION SITE","2022-02-08T00:00:00.000","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","E","1006628","195429","40.703058","-73.919289","(40.703058, -73.919289)","POINT (-73.919289 40.703058)"
"238578402","52","BRONX","2021-12-28T00:00:00.000","12:00:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","361","MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","(null)","PATROL BORO BRONX","639","AGGRAVATED HARASSMENT 2","PARK/PLAYGROUND","2022-01-03T00:00:00.000","(null)","45-64","WHITE HISPANIC","M",,"25-44","WHITE","M","1016773","249211","40.850643","-73.88244","(40.850643, -73.88244)","POINT (-73.88244 40.850643)"
"238570113","10","MANHATTAN","2021-12-17T00:00:00.000","23:00:00","2021-12-17T00:00:00.000","23:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO MAN SOUTH","405","LARCENY,GRAND BY THEFT OF CREDIT CARD","RESIDENCE - APT. HOUSE","2022-01-03T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","WHITE","M","984473","210451","40.744319","-73.999194","(40.744319, -73.999194)","POINT (-73.999194 40.744319)"
"238552268","48","BRONX","2022-01-02T00:00:00.000","22:10:00","2022-01-02T00:00:00.000","22:35:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","351","MISDEMEANOR","INSIDE","CRIMINAL MISCHIEF & RELATED OF","(null)","PATROL BORO BRONX","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","RESIDENCE - APT. HOUSE","2022-01-02T00:00:00.000","(null)","25-44","BLACK","M",,"18-24","WHITE HISPANIC","F","1013704","248181","40.847827","-73.893539","(40.847827, -73.893539)","POINT (-73.893539 40.847827)"
"238973346","103","QUEENS","2021-12-25T00:00:00.000","09:00:00","2021-12-25T00:00:00.000","10:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","233","MISDEMEANOR","REAR OF","SEX CRIMES","(null)","PATROL BORO QUEENS SOUTH","681","CHILD, ENDANGERING WELFARE","RESIDENCE - APT. HOUSE","2022-01-11T00:00:00.000","(null)","25-44","BLACK","F",,"<18","BLACK","F","1041717","197008","40.7072398161698","-73.7927267255908","(40.7072398161698, -73.7927267255908)","POINT (-73.7927267255908 40.7072398161698)"
"241945664","103","QUEENS","2021-12-09T00:00:00.000","12:00:00","2021-12-09T00:00:00.000","21:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","(null)","PETIT LARCENY","(null)","PATROL BORO QUEENS SOUTH","353","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE","RESIDENCE - APT. HOUSE","2022-03-08T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"45-64","ASIAN / PACIFIC ISLANDER","F","1037532","196061","40.704661","-73.807824","(40.704661, -73.807824)","POINT (-73.807824 40.704661)"
"238771800","73","BROOKLYN","2021-01-06T00:00:00.000","18:35:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","344","MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","(null)","PATROL BORO BKLYN NORTH","101","ASSAULT 3","RESIDENCE - APT. HOUSE","2022-01-06T00:00:00.000","(null)","25-44","BLACK","M",,"25-44","BLACK","F","1009465","180957","40.663326","-73.909113","(40.663326, -73.909113)","POINT (-73.909113 40.663326)"
"245619857","24","MANHATTAN","2021-12-14T00:00:00.000","09:00:00","2021-12-14T00:00:00.000","09:05:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","340","MISDEMEANOR","INSIDE","FRAUDS","(null)","PATROL BORO MAN NORTH","718","FRAUD,UNCLASSIFIED-MISDEMEANOR","RESIDENCE - APT. HOUSE","2022-05-25T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"65+","WHITE","M","993013","231465","40.801991","-73.968347","(40.801991, -73.968347)","POINT (-73.968347 40.801991)"
"241168067","44","BRONX","2021-07-27T00:00:00.000","15:00:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BRONX","401","LARCENY,GRAND BY ACQUIRING LOS","RESIDENCE - APT. HOUSE","2022-02-18T00:00:00.000","(null)","(null)","(null)","(null)",,"25-44","BLACK","M","1008704","243454","40.834867","-73.911629","(40.834867, -73.911629)","POINT (-73.911629 40.834867)"
"240771707","25","MANHATTAN","2021-12-30T00:00:00.000","12:00:00","2021-12-30T00:00:00.000","12:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO MAN NORTH","352","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","RESIDENCE - APT. HOUSE","2022-02-16T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"45-64","BLACK","F","1001417","233637","40.80794","-73.937986","(40.80794, -73.937986)","POINT (-73.937986 40.80794)"
"238921725","19","MANHATTAN","2011-01-10T00:00:00.000","17:30:00","2022-01-10T00:00:00.000","17:35:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","344","MISDEMEANOR","(null)","ASSAULT 3 & RELATED OFFENSES","(null)","PATROL BORO MAN NORTH","101","ASSAULT 3","STREET","2022-01-10T00:00:00.000","(null)","18-24","BLACK","F",,"25-44","WHITE","M","997067","224204","40.78205508","-73.95371913","(40.78205508, -73.95371913)","POINT (-73.95371913 40.78205508)"
"240068616","47","BRONX","2021-12-26T00:00:00.000","00:01:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BRONX","420","LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT","RESIDENCE-HOUSE","2022-02-02T00:00:00.000","(null)","(null)","(null)","(null)",,"18-24","BLACK HISPANIC","F","1023704","259409","40.878605","-73.857326","(40.878605, -73.857326)","POINT (-73.857326 40.878605)"
"238731097","115","QUEENS","2022-01-02T00:00:00.000","19:30:00","2022-01-02T00:00:00.000","19:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","344","MISDEMEANOR","OPPOSITE OF","ASSAULT 3 & RELATED OFFENSES","(null)","PATROL BORO QUEENS NORTH","113","MENACING,UNCLASSIFIED","STREET","2022-01-04T00:00:00.000","(null)","UNKNOWN","BLACK HISPANIC","M",,"25-44","WHITE HISPANIC","M","1022861","212949","40.751091","-73.860642","(40.751091, -73.860642)","POINT (-73.860642 40.751091)"
"239503966","102","QUEENS","2021-04-01T00:00:00.000","00:00:00","2022-01-16T00:00:00.000","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","PATROL BORO QUEENS SOUTH","170","SEXUAL MISCONDUCT,INTERCOURSE","HOSPITAL","2022-01-18T00:00:00.000","(null)","18-24","UNKNOWN","M",,"<18","UNKNOWN","F","1030953","194101","40.69932415739","-73.831570887672","(40.69932415739, -73.831570887672)","POINT (-73.831570887672 40.69932415739)"
"245398508","123","STATEN ISLAND","2021-12-01T00:00:00.000","09:00:00","2021-12-03T00:00:00.000","16:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO STATEN ISLAND","432","LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED","RESIDENCE-HOUSE","2022-05-20T00:00:00.000","(null)","(null)","(null)","(null)",,"25-44","WHITE","M","923517","138618","40.546943","-74.218527","(40.546943, -74.218527)","POINT (-74.218527 40.546943)"
"240676447","44","BRONX","2021-11-03T00:00:00.000","00:00:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BRONX","422","LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)","RESIDENCE - APT. HOUSE","2022-02-15T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"65+","WHITE HISPANIC","M","1005587","242038","40.830989","-73.922894","(40.830989, -73.922894)","POINT (-73.922894 40.830989)"
"238580445","43","BRONX","2022-01-02T00:00:00.000","07:30:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","110","FELONY","FRONT OF","GRAND LARCENY OF MOTOR VEHICLE","(null)","PATROL BORO BRONX","441","LARCENY,GRAND OF AUTO","STREET","2022-01-03T00:00:00.000","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1025495","242275","40.831569","-73.850956","(40.831569, -73.850956)","POINT (-73.850956 40.831569)"
"239817329","114","QUEENS","2021-12-01T00:00:00.000","00:01:00","2021-12-06T00:00:00.000","00:01:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO QUEENS NORTH","424","LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT","RESIDENCE - APT. HOUSE","2022-01-28T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"65+","WHITE HISPANIC","M","1009098","218214","40.765591","-73.910298","(40.765591, -73.910298)","POINT (-73.910298 40.765591)"
"238516866","46","BRONX","2021-12-31T00:00:00.000","19:00:00","2022-01-01T00:00:00.000","13:20:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","351","MISDEMEANOR","FRONT OF","CRIMINAL MISCHIEF & RELATED OF","(null)","PATROL BORO BRONX","254","MISCHIEF, CRIMINAL 4, OF MOTOR","STREET","2022-01-01T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","BLACK HISPANIC","F","1010787","251583","40.857174","-73.904068","(40.857174, -73.904068)","POINT (-73.904068 40.857174)"
"238586935","108","QUEENS","2021-12-29T00:00:00.000","00:00:00","2022-01-02T00:00:00.000","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","361","MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","(null)","PATROL BORO QUEENS NORTH","639","AGGRAVATED HARASSMENT 2","RESIDENCE-HOUSE","2022-01-03T00:00:00.000","(null)","UNKNOWN","WHITE HISPANIC","F",,"25-44","WHITE HISPANIC","F","1010560","208367","40.738559","-73.905056","(40.738559, -73.905056)","POINT (-73.905056 40.738559)"
"238570422","75","BROOKLYN","2022-01-01T00:00:00.000","22:50:00","2022-01-02T00:00:00.000","01:35:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","(null)","PATROL BORO BKLYN NORTH","321","LARCENY,PETIT FROM AUTO","STREET","2022-01-02T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","BLACK","M","1016856","187276","40.680648","-73.882442","(40.680648, -73.882442)","POINT (-73.882442 40.680648)"
"239435460","104","QUEENS","2021-12-21T00:00:00.000","12:00:00","2022-01-11T00:00:00.000","13:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO QUEENS NORTH","430","LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED","RESIDENCE-HOUSE","2022-01-20T00:00:00.000","(null)","(null)","(null)","(null)",,"45-64","WHITE HISPANIC","F","1011741","192589","40.695248","-73.900861","(40.695248, -73.900861)","POINT (-73.900861 40.695248)"
"240473901","46","BRONX","2021-10-06T00:00:00.000","17:00:00","2021-10-06T00:00:00.000","18:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BRONX","432","LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED","DEPARTMENT STORE","2022-02-11T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","BLACK","M","1010196","249872","40.852479","-73.906211","(40.852479, -73.906211)","POINT (-73.906211 40.852479)"
"238736021","49","BRONX","2021-12-24T00:00:00.000","09:00:00","2022-01-05T00:00:00.000","14:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","(null)","GRAND LARCENY","(null)","PATROL BORO BRONX","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","STREET","2022-01-06T00:00:00.000","(null)","(null)","(null)","(null)",,"65+","WHITE","F","1023349","251118","40.85584915","-73.85866085","(40.85584915, -73.85866085)","POINT (-73.85866085 40.85584915)"
"238630430","47","BRONX","2022-01-02T00:00:00.000","11:15:00","2022-01-03T00:00:00.000","11:15:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","361","MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","(null)","PATROL BORO BRONX","639","AGGRAVATED HARASSMENT 2","RESIDENCE - APT. HOUSE","2022-01-03T00:00:00.000","(null)","25-44","BLACK","U",,"25-44","BLACK","F","1021521","256467","40.870541","-73.865237","(40.870541, -73.865237)","POINT (-73.865237 40.870541)"
"243842248","50","BRONX","2021-10-29T00:00:00.000","00:00:00","2022-04-19T00:00:00.000","10:23:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BRONX","412","LARCENY,GRAND FROM RESIDENCE, UNATTENDED","RESIDENCE - APT. HOUSE","2022-04-19T00:00:00.000","(null)","65+","ASIAN / PACIFIC ISLANDER","M",,"65+","WHITE","M","1008157","265493","40.89536","-73.913526","(40.89536, -73.913526)","POINT (-73.913526 40.89536)"
"240143462","20","MANHATTAN","2021-01-30T00:00:00.000","15:00:00","2022-02-01T00:00:00.000","12:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO MAN NORTH","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","RESIDENCE - APT. HOUSE","2022-02-04T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"45-64","BLACK","M","990582","225194","40.784781","-73.977134","(40.784781, -73.977134)","POINT (-73.977134 40.784781)"
"241958636","111","QUEENS","2021-09-22T00:00:00.000","20:00:00","2021-09-22T00:00:00.000","21:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","126","FELONY","REAR OF","MISCELLANEOUS PENAL LAW","(null)","PATROL BORO QUEENS NORTH","696","PROMOTING A SEXUAL PERFORMANCE","PARKING LOT/GARAGE (PUBLIC)","2022-03-11T00:00:00.000","(null)","<18","BLACK","M",,"<18","WHITE HISPANIC","F","1058489","215298","40.757311","-73.73203","(40.757311, -73.73203)","POINT (-73.73203 40.757311)"
"242326998","107","QUEENS","2021-03-19T00:00:00.000","03:56:00","2022-03-19T00:00:00.000","04:08:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","107","FELONY","INSIDE","BURGLARY","(null)","PATROL BORO QUEENS SOUTH","223","BURGLARY,RESIDENCE,NIGHT","RESIDENCE-HOUSE","2022-03-19T00:00:00.000","(null)","18-24","BLACK","M",,"25-44","ASIAN / PACIFIC ISLANDER","F","1042499","201268","40.718921","-73.789864","(40.718921, -73.789864)","POINT (-73.789864 40.718921)"
"238544749","113","QUEENS","2022-01-01T00:00:00.000","17:00:00","2022-01-01T00:00:00.000","18:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO QUEENS SOUTH","338","LARCENY,PETIT FROM BUILDING,UN","GROCERY/BODEGA","2022-01-01T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"<18","BLACK","F","1047847","184405","40.672599","-73.770733","(40.672599, -73.770733)","POINT (-73.770733 40.672599)"
"239319375","62","BROOKLYN","2021-05-10T00:00:00.000","13:45:00","2021-05-10T00:00:00.000","13:46:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","361","MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","(null)","PATROL BORO BKLYN SOUTH","639","AGGRAVATED HARASSMENT 2","RESIDENCE-HOUSE","2022-01-18T00:00:00.000","(null)","25-44","UNKNOWN","F",,"25-44","BLACK","M","989819","161281","40.609356","-73.979939","(40.609356, -73.979939)","POINT (-73.979939 40.609356)"
"239107833","50","BRONX","2021-12-17T00:00:00.000","09:00:00","2021-12-19T00:00:00.000","10:50:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","(null)","PETIT LARCENY","(null)","PATROL BORO BRONX","349","LARCENY,PETIT OF LICENSE PLATE","STREET","2022-01-13T00:00:00.000","(null)","(null)","(null)","(null)",,"25-44","WHITE HISPANIC","M","1012160","256976","40.87197003","-73.89908358","(40.87197003, -73.89908358)","POINT (-73.89908358 40.87197003)"
"238905420","62","BROOKLYN","2021-10-22T00:00:00.000","10:00:00","2022-01-04T00:00:00.000","13:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BKLYN SOUTH","434","LARCENY,GRAND BY OPEN BANK ACCT","RESIDENCE-HOUSE","2022-01-10T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"45-64","ASIAN / PACIFIC ISLANDER","F","989408","160347","40.606792","-73.98142","(40.606792, -73.98142)","POINT (-73.98142 40.606792)"
"243912391","28","MANHATTAN","2021-11-01T00:00:00.000","00:01:00","2022-03-11T00:00:00.000","15:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO MAN NORTH","426","LARCENY,GRAND BY BANK ACCT COMPROMISE-TELLER","BANK","2022-03-11T00:00:00.000","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","999273","233452","40.807435","-73.94573","(40.807435, -73.94573)","POINT (-73.94573 40.807435)"
"241765854","60","BROOKLYN","2016-03-08T00:00:00.000","18:00:00","2016-03-08T00:00:00.000","19:20:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","PATROL BORO BKLYN SOUTH","175","SEXUAL ABUSE 3,2","RESIDENCE - APT. HOUSE","2022-03-08T00:00:00.000","(null)","UNKNOWN","UNKNOWN","M",,"25-44","WHITE HISPANIC","F","990784","149362","40.5766459780433","-73.9764803960699","(40.5766459780433, -73.9764803960699)","POINT (-73.9764803960699 40.5766459780433)"
"239070936","81","BROOKLYN","2021-11-22T00:00:00.000","14:00:00","2021-11-22T00:00:00.000","16:00:00","COMPLETED","(null)","502","2","N.Y. HOUSING POLICE","578","VIOLATION","FRONT OF","HARRASSMENT 2","(null)","PATROL BORO BKLYN NORTH","638","HARASSMENT,SUBD 3,4,5","RESIDENCE - PUBLIC HOUSING","2022-01-12T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"45-64","WHITE HISPANIC","M","1000876","191778","40.69305","-73.940044","(40.69305, -73.940044)","POINT (-73.940044 40.69305)"
"242472443","90","BROOKLYN","2021-10-15T00:00:00.000","09:00:00","2022-03-15T00:00:00.000","09:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BKLYN NORTH","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","RESIDENCE - APT. HOUSE","2022-03-22T00:00:00.000","(null)","(null)","(null)","(null)",,"25-44","WHITE","F","994842","198769","40.712248","-73.96179","(40.712248, -73.96179)","POINT (-73.96179 40.712248)"
"239788354","109","QUEENS","2021-01-01T00:00:00.000","08:00:00","2022-01-14T00:00:00.000","18:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","104","FELONY","REAR OF","RAPE","(null)","PATROL BORO QUEENS NORTH","155","RAPE 2","STREET","2022-01-27T00:00:00.000","(null)","18-24","WHITE HISPANIC","M",,"<18","WHITE HISPANIC","F","1032051","217053","40.7623158004241","-73.8274480018593","(40.7623158004241, -73.8274480018593)","POINT (-73.8274480018593 40.7623158004241)"
"240835479","41","BRONX","2021-12-19T00:00:00.000","11:30:00","2022-02-17T00:00:00.000","10:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","361","MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","(null)","PATROL BORO BRONX","639","AGGRAVATED HARASSMENT 2","BAR/NIGHT CLUB","2022-02-17T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","BLACK","F","1011406","234584","40.810516","-73.9019","(40.810516, -73.9019)","POINT (-73.9019 40.810516)"
"239923928","66","BROOKLYN","2020-04-08T00:00:00.000","09:00:00","2020-04-08T00:00:00.000","17:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO BKLYN SOUTH","338","LARCENY,PETIT FROM BUILDING,UN","PUBLIC SCHOOL","2022-01-31T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","D","985781","171983","40.638731","-73.994481","(40.638731, -73.994481)","POINT (-73.994481 40.638731)"
"239490288","1","MANHATTAN","2022-01-02T00:00:00.000","00:00:00","2022-01-16T00:00:00.000","00:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO MAN SOUTH","425","LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION","COMMERCIAL BUILDING","2022-01-21T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","D","981041","195811","40.704134","-74.011573","(40.704134, -74.011573)","POINT (-74.011573 40.704134)"
"238526889","46","BRONX","2022-01-01T00:00:00.000","18:20:00","2022-01-01T00:00:00.000","18:25:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","578","VIOLATION","INSIDE","HARRASSMENT 2","(null)","PATROL BORO BRONX","638","HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","2022-01-01T00:00:00.000","(null)","18-24","WHITE HISPANIC","F",,"45-64","WHITE HISPANIC","M","1011724","252316","40.859183","-73.900677","(40.859183, -73.900677)","POINT (-73.900677 40.859183)"
"239821579","70","BROOKLYN","2013-06-01T00:00:00.000","00:01:00","2016-06-10T00:00:00.000","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","104","FELONY","INSIDE","RAPE","(null)","PATROL BORO BKLYN SOUTH","157","RAPE 1","RESIDENCE - APT. HOUSE","2022-01-28T00:00:00.000","(null)","45-64","BLACK","M",,"<18","BLACK","F","991549","169019","40.6305998504358","-73.9737053160275","(40.6305998504358, -73.9737053160275)","POINT (-73.9737053160275 40.6305998504358)"
