FID,id,jaar,soortnaam_opname,soortnaam_uniform,datum,x,y,tijd,substraat,lengte__m_,breedte__m_,oppervlak__m2__1,naam_waterlichaam,deelwaterlichaam,waterlochaam_code,gdb_geomattr_data,shape
biezen_2018.309,1519124,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-03T00:00:00,116265.05,419499.67,12:31:00,Sloot,4,1,4,Brabantse Biesbosch,Brabantse Biesbosch,NL94_10,,POINT (116265.05000000075 419499.6700000018)
biezen_2018.310,1519125,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-03T00:00:00,116213.47,419546.01,12:42:00,Sloot,2,1,2,Brabantse Biesbosch,Brabantse Biesbosch,NL94_10,,POINT (116213.46999999881 419546.01000000164)
biezen_2018.311,1519126,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-03T00:00:00,116230.07,419571,12:43:00,Sloot,2,1,2,Brabantse Biesbosch,Brabantse Biesbosch,NL94_10,,POINT (116230.0700000003 419571)
biezen_2018.312,1519127,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-03T00:00:00,116206.86,419604.43,12:43:00,Sloot,6,1,6,Brabantse Biesbosch,Brabantse Biesbosch,NL94_10,,POINT (116206.8599999994 419604.4299999997)
biezen_2018.313,1519128,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-03T00:00:00,116194.74,419683.94,12:44:00,Sloot,1,1,1,Brabantse Biesbosch,Brabantse Biesbosch,NL94_10,,POINT (116194.73999999836 419683.94000000134)
biezen_2018.314,1519129,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-03T00:00:00,116152.09,419975.12,12:46:00,Sloot,2,1,2,Brabantse Biesbosch,Brabantse Biesbosch,NL94_10,,POINT (116152.08999999985 419975.12000000104)
biezen_2018.315,1519130,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-03T00:00:00,116141.43,420038.5,12:46:00,Sloot,3,1,3,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (116141.4299999997 420038.5)
biezen_2018.316,1519131,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-03T00:00:00,116107.17,420213.16,12:49:00,Klei,2,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (116107.17000000179 420213.16000000015)
biezen_2018.317,1519132,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-03T00:00:00,116105.52,420213.71,12:50:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (116105.51999999955 420213.7100000009)
biezen_2018.318,1519133,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-03T00:00:00,116102.63,420216.62,12:51:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (116102.62999999896 420216.62000000104)
biezen_2018.319,1519134,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-03T00:00:00,116106.63,420216.73,12:51:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (116106.62999999896 420216.73000000045)
biezen_2018.320,1519135,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-03T00:00:00,116087.32,420167.64,12:53:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (116087.3200000003 420167.6400000006)
biezen_2018.321,1519136,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-03T00:00:00,116112.79,420219.84,12:56:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (116112.7899999991 420219.83999999985)
biezen_2018.322,1519137,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-03T00:00:00,116111.17,420223.32,12:56:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (116111.17000000179 420223.3200000003)
biezen_2018.323,1518932,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-02T00:00:00,119222.2,423082.14,08:48:00,Klei,2,2,4,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119222.19999999925 423082.1400000006)
biezen_2018.324,1518933,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119190.85,423093.15,08:59:00,Klei,5,3,8,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119190.85000000149 423093.1499999985)
biezen_2018.325,1518934,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119175.35,423081.31,08:59:00,Klei,4,2,6,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119175.35000000149 423081.30999999866)
biezen_2018.326,1518935,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-02T00:00:00,119115.22,423026.52,09:02:00,Klei,3,1,3,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119115.21999999881 423026.51999999955)
biezen_2018.327,1518936,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119128.97,423023.79,09:03:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119128.96999999881 423023.7899999991)
biezen_2018.328,1518937,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119144.39,423004.36,09:05:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119144.3900000006 423004.3599999994)
biezen_2018.329,1518938,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119153.28,422977.73,09:06:00,Klei,2,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119153.28000000119 422977.73000000045)
biezen_2018.330,1518939,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119163.5,422950.11,09:07:00,klei,2,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119163.5 422950.1099999994)
biezen_2018.331,1518940,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119118.95,422938.73,09:08:00,Klei,3,2,3,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119118.94999999925 422938.73000000045)
biezen_2018.332,1518941,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119101.62,422954.49,09:09:00,Klei,2,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119101.62000000104 422954.48999999836)
biezen_2018.333,1518942,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-02T00:00:00,119094.57,422935.62,09:11:00,Klei,2,2,4,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119094.5700000003 422935.62000000104)
biezen_2018.334,1518943,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119098.07,422866.79,09:14:00,Klei,50,3,60,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119098.0700000003 422866.7899999991)
biezen_2018.335,1518944,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,119085.45,422826.7,09:20:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119085.44999999925 422826.69999999925)
biezen_2018.336,1518945,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119091.4,422809.55,09:22:00,Klei,3,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119091.39999999851 422809.55000000075)
biezen_2018.337,1518946,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119054.33,422766.77,09:26:00,Klei,150,20,80,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119054.32999999821 422766.76999999955)
biezen_2018.338,1518947,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119018.51,422706.08,09:27:00,Klei,2,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119018.51000000164 422706.0799999982)
biezen_2018.339,1518948,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-02T00:00:00,119010.6,422703.3,09:28:00,Klei,2,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119010.60000000149 422703.30000000075)
biezen_2018.340,1518949,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,118968.7,422643.99,09:30:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (118968.69999999925 422643.98999999836)
biezen_2018.341,1518950,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,118930.23,422610.33,09:31:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (118930.23000000045 422610.3299999982)
biezen_2018.342,1518951,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119009.23,422783.15,09:36:00,Klei,8,1,8,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119009.23000000045 422783.1499999985)
biezen_2018.343,1518952,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119024.84,422878.3,09:38:00,Klei,3,1,3,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119024.83999999985 422878.30000000075)
biezen_2018.344,1518953,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-02T00:00:00,119075.2,423108.59,09:43:00,Klei,2,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119075.19999999925 423108.58999999985)
biezen_2018.345,1518954,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-02T00:00:00,119262.57,423066.21,09:49:00,Klei,2,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119262.5700000003 423066.2100000009)
biezen_2018.346,1518955,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119262.54,423066.6,09:50:00,Klei,20,1,10,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119262.5399999991 423066.6000000015)
biezen_2018.347,1518956,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-02T00:00:00,119264.66,423051.07,09:55:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119264.66000000015 423051.0700000003)
biezen_2018.348,1518957,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119259.49,423032.81,09:57:00,Klei,8,8,25,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119259.48999999836 423032.80999999866)
biezen_2018.349,1518958,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,119256.1,423031.49,09:58:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119256.10000000149 423031.48999999836)
biezen_2018.350,1518959,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-02T00:00:00,119266.03,423025,09:59:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119266.03000000119 423025)
biezen_2018.351,1518960,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-02T00:00:00,119269.56,423022.41,10:02:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119269.55999999866 423022.41000000015)
biezen_2018.352,1518961,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-02T00:00:00,119269.88,423004.33,10:02:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119269.87999999896 423004.3299999982)
biezen_2018.353,1518962,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-02T00:00:00,119267.83,422996.64,10:03:00,Klei,2,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119267.82999999821 422996.6400000006)
biezen_2018.354,1518963,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119268.21,422996.35,10:03:00,Klei,10,2,220,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119268.2100000009 422996.3500000015)
biezen_2018.355,1518964,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119240.14,422969.65,10:05:00,Klei,20,2,40,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119240.1400000006 422969.6499999985)
biezen_2018.356,1518965,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119218.13,422887.08,10:07:00,Klei,5,1,5,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119218.12999999896 422887.0799999982)
biezen_2018.357,1518966,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119214.62,422851.03,10:08:00,Klei,5,1,5,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119214.62000000104 422851.0300000012)
biezen_2018.358,1518967,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119212.57,422821.74,10:09:00,Klei,5,1,5,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119212.5700000003 422821.73999999836)
biezen_2018.359,1518968,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119310.89,422655.46,10:15:00,Klei,5,1,5,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119310.8900000006 422655.4600000009)
biezen_2018.360,1518969,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-02T00:00:00,119287.73,422689.45,10:16:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119287.73000000045 422689.44999999925)
biezen_2018.361,1518970,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119320.24,422816.52,10:18:00,Klei,3,1,3,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119320.23999999836 422816.51999999955)
biezen_2018.362,1518971,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119313.69,422473.72,10:34:00,Klei,6,1,5,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119313.69000000134 422473.7199999988)
biezen_2018.363,1518972,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,117056.86,420233.54,10:50:00,Riet,20,2,20,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (117056.8599999994 420233.5399999991)
biezen_2018.364,1518973,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,117021.78,420310.39,10:51:00,Klei,6,1,6,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (117021.78000000119 420310.3900000006)
biezen_2018.365,1518974,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,117103.08,421022.26,10:56:00,Sloot,10,1,8,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (117103.07999999821 421022.26000000164)
biezen_2018.366,1518975,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,117372.07,421598.18,11:14:00,Klei,10,1,6,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (117372.0700000003 421598.1799999997)
biezen_2018.367,1518976,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,117853.54,421683.67,11:20:00,Klei,5,5,25,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (117853.5399999991 421683.6700000018)
biezen_2018.368,1518977,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-02T00:00:00,117856.06,421658.7,11:21:00,Klei,2,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (117856.05999999866 421658.69999999925)
biezen_2018.369,1518978,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-02T00:00:00,117864.97,421634.91,11:21:00,Klei,5,1,5,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (117864.96999999881 421634.91000000015)
biezen_2018.370,1518979,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-02T00:00:00,117934.54,421680.1,11:27:00,Klei,2,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (117934.5399999991 421680.1000000015)
biezen_2018.371,1518980,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-02T00:00:00,117966.78,421582.26,11:29:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (117966.78000000119 421582.26000000164)
biezen_2018.372,1518981,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,118098.32,422057.89,11:37:00,Klei,15,1,15,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (118098.3200000003 422057.8900000006)
biezen_2018.373,1518982,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,118549.07,422085.91,11:40:00,Klei,9,2,15,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (118549.0700000003 422085.91000000015)
biezen_2018.374,1518983,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,118543.44,422209.63,11:41:00,Klei,5,2,8,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (118543.44000000134 422209.62999999896)
biezen_2018.375,1518984,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-02T00:00:00,118587.56,422238.06,11:44:00,Klei,2,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (118587.55999999866 422238.05999999866)
biezen_2018.376,1518985,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,118587.8,422238.15,11:44:00,Klei,3,2,6,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (118587.80000000075 422238.1499999985)
biezen_2018.377,1518986,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,118571.29,422207.21,11:45:00,Klei,3,2,5,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (118571.2899999991 422207.2100000009)
biezen_2018.378,1518987,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,118566.85,422184.03,11:46:00,Klei,20,2,40,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (118566.85000000149 422184.0300000012)
biezen_2018.379,1518988,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,118607.5,422285.65,11:51:00,Klei,2,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (118607.5 422285.6499999985)
biezen_2018.380,1518989,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,118603.12,422267.35,11:52:00,Klei,3,2,5,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (118603.12000000104 422267.3500000015)
biezen_2018.381,1518990,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,117409.81,422204.38,12:03:00,Sloot,4,1,3,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (117409.80999999866 422204.37999999896)
biezen_2018.382,1518991,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,117404.04,422230.31,12:04:00,Sloot,4,1,3,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (117404.0399999991 422230.30999999866)
biezen_2018.383,1518992,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,116712.99,422786.41,12:33:00,Klei,4,1,4,Dordtse Biesbosch,Noordwaard,NL94_2,,POINT (116712.98999999836 422786.41000000015)
biezen_2018.384,1518993,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,116482.41,422623.85,12:37:00,Klei,5,1,5,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (116482.41000000015 422623.8500000015)
biezen_2018.385,1518994,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,115858.85,421881.52,12:44:00,Klei,50,4,150,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (115858.85000000149 421881.51999999955)
biezen_2018.386,1518995,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,116130.29,423065.32,12:56:00,Klei,10,1,10,Dordtse Biesbosch,Noordwaard,NL94_2,,POINT (116130.2899999991 423065.3200000003)
biezen_2018.387,1518996,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,115972.76,422885.71,12:59:00,Klei,3,1,3,Dordtse Biesbosch,Noordwaard,NL94_2,,POINT (115972.76000000164 422885.7100000009)
biezen_2018.388,1518997,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,115997.9,422854.65,13:01:00,Klei,15,6,40,Dordtse Biesbosch,Noordwaard,NL94_2,,POINT (115997.89999999851 422854.6499999985)
biezen_2018.389,1518998,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,114889.12,422895.72,13:07:00,Klei,5,2,10,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114889.12000000104 422895.7199999988)
biezen_2018.390,1518999,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,114864.91,422905.53,13:09:00,Klei,30,5,80,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114864.91000000015 422905.5300000012)
biezen_2018.391,1519000,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,114881.8,422897.74,13:10:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114881.80000000075 422897.73999999836)
biezen_2018.392,1519001,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,114815.98,422852.71,13:11:00,Klei,5,2,8,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114815.98000000045 422852.7100000009)
biezen_2018.393,1519002,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,114682.68,422720.49,13:14:00,Klei,4,1,4,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114682.6799999997 422720.48999999836)
biezen_2018.394,1519003,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,114684.71,422849.43,13:18:00,Klei,150,3,300,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114684.7100000009 422849.4299999997)
biezen_2018.395,1519004,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,114703.69,422326.51,13:25:00,Klei,3,2,5,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114703.69000000134 422326.51000000164)
biezen_2018.396,1519005,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,114695.4,422193.16,13:26:00,Klei,8,2,14,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114695.39999999851 422193.16000000015)
biezen_2018.397,1519008,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,114246.29,421482.31,13:32:00,Klei,2,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114246.2899999991 421482.30999999866)
biezen_2018.398,1519009,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,114288.76,421219.05,13:37:00,Sloot,2,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114288.76000000164 421219.05000000075)
biezen_2018.399,1519010,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,114420.81,421204.13,13:37:00,Sloot,10,2,14,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114420.80999999866 421204.12999999896)
biezen_2018.400,1519011,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,114490.88,421282.59,13:38:00,Sloot,2,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114490.87999999896 421282.58999999985)
biezen_2018.401,1519012,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,114551.19,421315.46,13:39:00,Sloot,2,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114551.19000000134 421315.4600000009)
biezen_2018.402,1519013,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,114679.33,421312.12,13:40:00,Sloot,4,1,4,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114679.32999999821 421312.12000000104)
biezen_2018.403,1519014,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,114729.18,421267.04,13:47:00,Sloot,4,1,4,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114729.1799999997 421267.0399999991)
biezen_2018.404,1519015,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,114720.13,421313.34,13:48:00,Sloot,2,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114720.12999999896 421313.33999999985)
biezen_2018.405,1519016,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,114823.31,421345.58,13:48:00,Sloot,3,1,3,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114823.30999999866 421345.5799999982)
biezen_2018.406,1519139,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-03T00:00:00,116478.2,420461.8,13:02:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (116478.19999999925 420461.80000000075)
biezen_2018.407,1519140,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-03T00:00:00,116485.22,420461.93,13:03:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (116485.21999999881 420461.9299999997)
biezen_2018.408,1519141,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-03T00:00:00,116488.95,420456.78,13:03:00,Klei,3,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (116488.94999999925 420456.7800000012)
biezen_2018.409,1519142,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-03T00:00:00,116463.84,420456.99,13:04:00,Klei,5,1,4,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (116463.83999999985 420456.98999999836)
biezen_2018.410,1519143,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-03T00:00:00,116456.87,420459.06,13:05:00,Klei,3,2,6,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (116456.87000000104 420459.05999999866)
biezen_2018.411,1519144,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-03T00:00:00,116513.23,420481.78,13:07:00,Klei,3,1,3,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (116513.23000000045 420481.7800000012)
biezen_2018.412,1519145,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-03T00:00:00,116534.73,420490.2,13:08:00,Klei,6,1,5,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (116534.73000000045 420490.19999999925)
biezen_2018.413,1519146,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-03T00:00:00,116564.27,420531.47,13:09:00,Klei,3,1,3,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (116564.26999999955 420531.4699999988)
