WIJK,STRAAT,MAST_NUMMER,MAST_TYPE,MAST_PLAATSINGSDATUM,MAST_VERFDATUM,MAST_KLEUR,MAST_HOOGTE,MAST_BEREIKBAARHEID,MAST_AANSLUITKASTJETYPE,AANTAL_ARMATUREN
W:Wielwijk,ADM.DE RUYTERWEG,012 4540,"127015 Staal gegalvaniseerd 03,5m",19730101000000,20100510000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Wielwijk,ADM.DE RUYTERWEG,013 4540,"127015 Staal gegalvaniseerd 03,5m",19730101000000,20100510000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Open coupse,1
W:Wielwijk,ADM.DE RUYTERWEG,014 4540,"127015 Staal gegalvaniseerd 03,5m",19730101000000,20100510000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Wielwijk,ADM.DE RUYTERWEG,015 4540,"127015 Staal gegalvaniseerd 03,5m",19940201000000,20100510000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Wielwijk,ADM.DE RUYTERWEG,016 4540,"127015 Staal gegalvaniseerd 03,5m",19970101000000,,,3.5,Normaal,Weidmuller klemmen,1
W:Wielwijk,ADM.DE RUYTERWEG,017 4540,"127015 Staal gegalvaniseerd 03,5m",19970101000000,,,3.5,Normaal,Weidmuller klemmen,1
W:Wielwijk,ADM.DE RUYTERWEG,018 4540,"127015 Staal gegalvaniseerd 03,5m",19730101000000,19940101000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Wielwijk,ADM.DE RUYTERWEG,019 4540,"127015 Staal gegalvaniseerd 03,5m",20040920000000,,,3.5,Normaal,Langmatzkast 1 zekering,1
W:Wielwijk,ADM.DE RUYTERWEG,020 4540,"127015 Staal gegalvaniseerd 03,5m",19730101000000,19940101000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Wielwijk,ADM.DE RUYTERWEG,021 4540,"127015 Staal gegalvaniseerd 03,5m",19730101000000,19940101000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Wielwijk,ADM.DE RUYTERWEG,022 4540,"127015 Staal gegalvaniseerd 03,5m",19730101000000,19940101000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Wielwijk,ADM.DE RUYTERWEG,023 4540,"127135 Staal gegalvaniseerd 08,0m",20200721000000,,,8,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Wielwijk,ADM.DE RUYTERWEG,024 4540,"127135 Staal gegalvaniseerd 08,0m",20200721000000,,,8,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Wielwijk,ADM.DE RUYTERWEG,025 4540,"127135 Staal gegalvaniseerd 08,0m",20200721000000,,,8,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Wielwijk,ADM.DE RUYTERWEG,026 4540,"127135 Staal gegalvaniseerd 08,0m",20200721000000,,,8,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Wielwijk,ADM.DE RUYTERWEG,027 4540,"127135 Staal gegalvaniseerd 08,0m",20200721000000,,,8,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Wielwijk,ADM.DE RUYTERWEG,028 4540,"127135 Staal gegalvaniseerd 08,0m",20200721000000,,,8,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Wielwijk,ADM.DE RUYTERWEG,029 4540,"127135 Staal gegalvaniseerd 08,0m",20200721000000,,,8,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Wielwijk,ADM.DE RUYTERWEG,030 4540,"127135 Staal gegalvaniseerd 08,0m",20200721000000,,,8,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Wielwijk,ADM.DE RUYTERWEG,031 4540,"127135 Staal gegalvaniseerd 08,0m",20200721000000,,,8,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Wielwijk,ADM.DE RUYTERWEG,032 4540,"127135 Staal gegalvaniseerd 08,0m",20200721000000,,,8,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Wielwijk,ADM.DE RUYTERWEG,033 4540,"127135 Staal gegalvaniseerd 08,0m",20200721000000,,,8,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Wielwijk,ADM.DE RUYTERWEG,034 4540,"127135 Staal gegalvaniseerd 08,0m",20200721000000,,,8,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Wielwijk,ADM.DE RUYTERWEG,035 4540,"127135 Staal gegalvaniseerd 08,0m",20200721000000,,,8,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Wielwijk,ADM.DE RUYTERWEG,036 4540,"Staal gegalvaniseerd 08,0m DU",20200721000000,,,8,Normaal,Eleq LS-94 5L2402/ 2303,2
W:Wielwijk,ADM.DE RUYTERWEG,705,Abri AQUI2 172/3/R80/VLz/B2/I3,20050701000000,,,2.5,Normaal,,0
W:Wielwijk,ADMIRAALSPLEIN,001 0070,St.Gecoat 04.5m Zwart top 76,20050407000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,002 0070,St.Gecoat 04.5m Zwart top 76,20050407000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,003 0070,St.Gecoat 04.5m Zwart top 76,20050407000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,004 0070,St.Gecoat 04.5m Zwart top 76,20050407000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,005 0070,St.Gecoat 04.5m Zwart top 76,20050407000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,006 0070,St.Gecoat 04.5m Zwart top 76,20050407000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,007 0070,St.Gecoat 04.5m Zwart top 76,20050407000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,008 0070,St.Gecoat 04.5m Zwart top 76,20051027000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,009 0070,"127035 St. Gecoat 04,5m Zwart t.b.v Metronemis",20210218000000,,RAL 9005 Diep Zwart,4.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Wielwijk,ADMIRAALSPLEIN,010 0070,St.Gecoat 04.5m Zwart top 76,20051027000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,011 0070,St.Gecoat 04.5m Zwart top 76,20051027000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,012 0070,St.Gecoat 04.5m Zwart top 76,20051027000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,013 0070,St.Gecoat 04.5m Zwart top 76,20051221000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,014 0070,St.Gecoat 04.5m Zwart top 76,20051027000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,015 0070,St.Gecoat 04.5m Zwart top 76,20120206000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,016 0070,St.Gecoat 04.5m Zwart top 76,20120206000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,017 0070,"127035 St. Gecoat 04,5m Zwart t.b.v Metronemis",20160503000000,,RAL 9005 Diep Zwart,4.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Wielwijk,ADMIRAALSPLEIN,018 0070,"127035 St. Gecoat 04,5m Zwart t.b.v Metronemis",20180426000000,,RAL 9005 Diep Zwart,4.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Wielwijk,ADMIRAALSPLEIN,019 0070,St.Gecoat 04.5m Zwart top 76,20120206000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,020 0070,St.Gecoat 04.5m Zwart top 76,20120206000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,021 0070,St.Gecoat 04.5m Zwart top 76,20120206000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,022 0070,St.Gecoat 04.5m Zwart top 76,20051221000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,023 0070,St.Gecoat 04.5m Zwart top 76,20051221000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,024 0070,"127035 St. Gecoat 04,5m Zwart t.b.v Metronemis",20210218000000,,RAL 9005 Diep Zwart,4.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Wielwijk,ADMIRAALSPLEIN,025 0070,St.Gecoat 04.5m Zwart top 76,20051221000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,026 0070,"127035 St. Gecoat 04,5m Zwart t.b.v Metronemis",20210219000000,,RAL 9005 Diep Zwart,4.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Wielwijk,ADMIRAALSPLEIN,027 0070,St.Gecoat 04.5m Zwart top 76,20120206000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,028 0070,St.Gecoat 04.5m Zwart top 76,20120206000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,029 0070,St.Gecoat 04.5m Zwart top 76,20120206000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,030 0070,St.Gecoat 04.5m Zwart top 76,20120206000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,031 0070,St.Gecoat 04.5m Zwart top 76,20150201000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,032 0070,St.Gecoat 04.5m Zwart top 76,20150201000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,033 0070,St.Gecoat 04.5m Zwart top 76,20150201000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,034 0070,"127035 St. Gecoat 04,5m Zwart t.b.v Metronemis",20201030000000,,RAL 9005 Diep Zwart,4.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Wielwijk,ADMIRAALSPLEIN,034T0070,"127015 Staal gegalvaniseerd 03,5m",19591231000000,19940101000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,,1
W:Wielwijk,ADMIRAALSPLEIN,035 0070,St.Gecoat 04.5m Zwart top 76,20150201000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,035T0070,"127135 Staal gegalvaniseerd 08,0m",19900504000000,,,8,Ladder,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,036 0070,St.Gecoat 04.5m Zwart top 76,20150201000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,036T0070,"127135 Staal gegalvaniseerd 08,0m",19900504000000,,,8,Ladder,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,037 0070,St.Gecoat 04.5m Zwart top 76,20150201000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,037T0070,"127135 Staal gegalvaniseerd 08,0m",19900504000000,,,8,Ladder,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,038 0070,St.Gecoat 04.5m Zwart top 76,20150201000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,039 0070,St.Gecoat 04.5m Zwart top 76,20150201000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,040 0070,St.Gecoat 04.5m Zwart top 76,20150201000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,041 0070,St.Gecoat 04.5m Zwart top 76,20150201000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,041T0070,"127040 Staal ggv 0,60m Paaltop con.",19940501000000,,,6,Normaal,,1
W:Wielwijk,ADMIRAALSPLEIN,042 0070,St.Gecoat 04.5m Zwart top 76,20120206000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,042T0070,"Staal ggv 0,60m Paaltop con.",19830301000000,,,6,Normaal,,2
W:Wielwijk,ADMIRAALSPLEIN,043 0070,St.Gecoat 04.5m Zwart top 76,20150201000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,043T0070,"127092 St.Gecoat Zwart 06,0m",19950101000000,,RAL 9005 Diep Zwart,6,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Wielwijk,ADMIRAALSPLEIN,044 0070,St.Gecoat 04.5m Zwart top 76,20150201000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,044T0070,"127085 Staal gegalvaniseerd 06,0m",19940501000000,,,6,Normaal,,1
W:Wielwijk,ADMIRAALSPLEIN,046 0070,St.Gecoat 04.5m Zwart top 76,20120206000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,048 0070,St.Gecoat 04.5m Zwart top 76,20120206000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,050 0070,"127035 St. Gecoat 04,5m Zwart t.b.v Metronemis",20201030000000,,RAL 9005 Diep Zwart,4.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Wielwijk,ADMIRAALSPLEIN,052 0070,St.Gecoat 04.5m Zwart top 76,20060116000000,,RAL 9005 Diep Zwart,4.5,Normaal,Gesloten aansluitkast,1
W:Wielwijk,ADMIRAALSPLEIN,053 0070,St.Gecoat 04.5m Zwart top 76,20101125000000,,RAL 9005 Diep Zwart,4.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Wielwijk,ADMIRAALSPLEIN,054 0070,"Wandsteun gecoat zwart 04,5m",20051027000000,,RAL 9005 Diep Zwart,4.5,Normaal,Muurkast Avedco zwart,1
W:Wielwijk,ADMIRAALSPLEIN,055 0070,St.Gecoat 04.5m Zwart top 76,20101125000000,,RAL 9005 Diep Zwart,4.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Wielwijk,ADMIRAALSPLEIN,056 0070,"Wandsteun gecoat zwart 04,5m",20051027000000,,RAL 9005 Diep Zwart,4.5,Normaal,Muurkast Avedco zwart,1
W:Wielwijk,ADMIRAALSPLEIN,057 0070,St.Gecoat 04.5m Zwart top 76,20101125000000,,RAL 9005 Diep Zwart,4.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Wielwijk,ADMIRAALSPLEIN,057T0070,"127015 Staal gegalvaniseerd 03,5m",19900101000000,19940101000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,,1
W:Nieuw Krispijn,ADOLF V NASSAUSTRAAT,001 3620,"127085 Staal gegalvaniseerd 06,0m",20041020000000,,,6,Normaal,Langmatzkast 1 zekering,1
W:Nieuw Krispijn,ADOLF V NASSAUSTRAAT,001A3620,"127085 Staal gegalvaniseerd 06,0m",20041027000000,,,6,Normaal,Langmatzkast 1 zekering,1
W:Nieuw Krispijn,ADOLF V NASSAUSTRAAT,002 3620,"127015 Staal gegalvaniseerd 03,5m",20030107000000,20200501000000,Ijzerglimmer groen gloorrubber,3.5,Ladder,Gesloten aansluitkast,1
W:Nieuw Krispijn,ADOLF V NASSAUSTRAAT,003 3620,"127015 Staal gegalvaniseerd 03,5m",20040514000000,20200501000000,Ijzerglimmer groen gloorrubber,3.5,Ladder,Gesloten aansluitkast,1
W:Nieuw Krispijn,ADOLF V NASSAUSTRAAT,003A3620,"127015 Staal gegalvaniseerd 03,5m",20040514000000,20200501000000,Ijzerglimmer groen gloorrubber,3.5,Ladder,Gesloten aansluitkast,1
W:Nieuw Krispijn,ADOLF V NASSAUSTRAAT,004 3620,"127015 Staal gegalvaniseerd 03,5m",20030107000000,20200501000000,Ijzerglimmer groen gloorrubber,3.5,Ladder,Gesloten aansluitkast,1
W:Nieuw Krispijn,ADOLF V NASSAUSTRAAT,005 3620,"127015 Staal gegalvaniseerd 03,5m",20030107000000,20200501000000,Ijzerglimmer groen gloorrubber,3.5,Ladder,Gesloten aansluitkast,1
W:Nieuw Krispijn,ADOLF V NASSAUSTRAAT,006 3620,"127085 Staal gegalvaniseerd 06,0m",20040705000000,,,6,Normaal,Gesloten aansluitkast,1
W:Nieuw Krispijn,ADOLF V NASSAUSTRAAT,007 3620,"127085 Staal gegalvaniseerd 06,0m",19761201000000,20030630000000,Ijzerglimmer groen gloorrubber,6,Normaal,Weidmuller klemmen,1
W:Nieuw Krispijn,ADOLF V NASSAUSTRAAT,008 3620,"127085 Staal gegalvaniseerd 06,0m",20120924000000,,,6,Normaal,Gesloten aansluitkast,1
W:Nieuw Krispijn,ADOLF V NASSAUSTRAAT,009 3620,"127085 Staal gegalvaniseerd 06,0m",19761201000000,20030630000000,Ijzerglimmer groen gloorrubber,6,Normaal,Weidmuller klemmen,1
W:Nieuw Krispijn,ADOLF V NASSAUSTRAAT,010 3620,"127015 Staal gegalvaniseerd 03,5m",20030107000000,20200501000000,Ijzerglimmer groen gloorrubber,3.5,Ladder,Gesloten aansluitkast,1
W:Nieuw Krispijn,ADOLF V NASSAUSTRAAT,011 3620,"127015 Staal gegalvaniseerd 03,5m",20030107000000,20200501000000,Ijzerglimmer groen gloorrubber,3.5,Ladder,Gesloten aansluitkast,1
W:Nieuw Krispijn,ADOLF V NASSAUSTRAAT,012 3620,"127015 Staal gegalvaniseerd 03,5m",20030107000000,20200501000000,Ijzerglimmer groen gloorrubber,3.5,Ladder,Gesloten aansluitkast,1
W:Nieuw Krispijn,ADOLF V NASSAUSTRAAT,013 3620,"127015 Staal gegalvaniseerd 03,5m",20030107000000,20200501000000,Ijzerglimmer groen gloorrubber,3.5,Ladder,Gesloten aansluitkast,1
W:Nieuw Krispijn,ADOLF V NASSAUSTRAAT,014 3620,"127015 Staal gegalvaniseerd 03,5m",20030107000000,20200501000000,Ijzerglimmer groen gloorrubber,3.5,Ladder,Gesloten aansluitkast,1
W:Nieuw Krispijn,ADOLF V NASSAUSTRAAT,015 3620,"127085 Staal gegalvaniseerd 06,0m",19761201000000,20030630000000,Ijzerglimmer groen gloorrubber,6,Normaal,Weidmuller klemmen,1
W:Vogelbuurt,ADRIAAN V ALTENASTR,001 0135,"Wandsteun ggv 04,5m",19990712000000,20090506000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Weidmuller klemmen,1
W:Vogelbuurt,ADRIAAN V ALTENASTR,002 0135,"127015 Staal gegalvaniseerd 03,5m",19981001000000,20090506000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vogelbuurt,ADRIAAN V ALTENASTR,003 0135,"127015 Staal gegalvaniseerd 03,5m",19981001000000,20090506000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vogelbuurt,ADRIAAN V ALTENASTR,004 0135,"127015 Staal gegalvaniseerd 03,5m",19981001000000,20090506000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Centrum,ADRIAAN VAN BLEIJENBURGSTRAAT,001 0550,"127092 St.Gecoat Zwart 06,0m",20030121000000,,RAL 9005 Diep Zwart,6,Normaal,Gesloten aansluitkast,1
W:Centrum,ADRIAAN VAN BLEIJENBURGSTRAAT,002 0550,"127092 St.Gecoat Zwart 06,0m",19940801000000,20160601000000,RAL 9005 Diep Zwart,6,Normaal,Weidmuller klemmen,1
W:Centrum,ADRIAAN VAN BLEIJENBURGSTRAAT,003 0550,"127092 St.Gecoat Zwart 06,0m",19940801000000,20160601000000,RAL 9005 Diep Zwart,6,Normaal,Gesloten aansluitkast,1
W:Centrum,ADRIAAN VAN BLEIJENBURGSTRAAT,004 0550,"127092 St.Gecoat Zwart 06,0m",19940801000000,20160601000000,RAL 9005 Diep Zwart,6,Normaal,Weidmuller klemmen,1
W:Centrum,ADRIAAN VAN BLEIJENBURGSTRAAT,005 0550,"127092 St.Gecoat Zwart 06,0m",19940801000000,20160601000000,RAL 9005 Diep Zwart,6,Normaal,Weidmuller klemmen,1
W:Centrum,ADRIAAN VAN BLEIJENBURGSTRAAT,006 0550,"127092 St.Gecoat Zwart 06,0m",19940801000000,20160601000000,RAL 9005 Diep Zwart,6,Normaal,Gesloten aansluitkast,1
W:Centrum,ADRIAAN VAN BLEIJENBURGSTRAAT,007 0550,"127092 St.Gecoat Zwart 06,0m",19940801000000,20160601000000,RAL 9005 Diep Zwart,6,Normaal,Gesloten aansluitkast,1
W:Oud Krispijn,ADRIAEN V OSTADESTR,001 3930,"127085 Staal gegalvaniseerd 06,0m",19940401000000,20030701000000,Ijzerglimmer groen gloorrubber,6,Normaal,Weidmuller klemmen,1
W:Oud Krispijn,ADRIAEN V OSTADESTR,002 3930,"127085 Staal gegalvaniseerd 06,0m",19940401000000,20030701000000,Ijzerglimmer groen gloorrubber,6,Normaal,Weidmuller klemmen,1
W:Oud Krispijn,ADRIAEN V OSTADESTR,003 3930,"127085 Staal gegalvaniseerd 06,0m",19940401000000,20030701000000,Ijzerglimmer groen gloorrubber,6,Normaal,Weidmuller klemmen,1
W:Oud Krispijn,ADRIAEN V OSTADESTR,004 3930,"127085 Staal gegalvaniseerd 06,0m",19940401000000,20030701000000,Ijzerglimmer groen gloorrubber,6,Normaal,Weidmuller klemmen,1
W:Centrum,AERT DE GELDERSTRAAT,001 1595,"127135 Staal gegalvaniseerd 08,0m",19891001000000,20120601000000,RAL 9005 Diep Zwart,8,Afzetting Cf CROW96b 9u t/m 16u,Weidmuller klemmen,1
W:Centrum,AERT DE GELDERSTRAAT,002 1595,"127135 Staal gegalvaniseerd 08,0m",19891001000000,20120601000000,RAL 9005 Diep Zwart,8,Afzetting Cf CROW96b 9u t/m 16u,Weidmuller klemmen,1
W:Centrum,AERT DE GELDERSTRAAT,003 1595,"127135 Staal gegalvaniseerd 08,0m",19891001000000,20120601000000,RAL 9005 Diep Zwart,8,Afzetting Cf CROW96b 9u t/m 16u,Weidmuller klemmen,1
W:Centrum,AERT DE GELDERSTRAAT,004 1595,"127135 Staal gegalvaniseerd 08,0m",19891001000000,20120601000000,RAL 9005 Diep Zwart,8,Normaal,Weidmuller klemmen,1
W:Centrum,AERT DE GELDERSTRAAT,005 1595,"127135 Staal gegalvaniseerd 08,0m",19891001000000,20120601000000,RAL 9005 Diep Zwart,8,Normaal,Weidmuller klemmen,1
W:Centrum,AERT DE GELDERSTRAAT,006 1595,"127135 Staal gegalvaniseerd 08,0m",19891001000000,20120601000000,RAL 9005 Diep Zwart,8,Normaal,Weidmuller klemmen,1
W:Sterrenburg 1,ALB SCHWEITZERPLAATS,001 4745,"127135 Staal gegalvaniseerd 08,0m",20080115000000,,,8,Normaal,Langmatzkast 1 zekering,1
W:Sterrenburg 1,ALB SCHWEITZERPLAATS,002 4745,"127135 Staal gegalvaniseerd 08,0m",20080115000000,,,8,Normaal,Langmatzkast 1 zekering,1
W:Sterrenburg 1,ALB SCHWEITZERPLAATS,004 4745,"127135 Staal gegalvaniseerd 08,0m",20080115000000,,,8,Normaal,Langmatzkast 1 zekering,1
W:Sterrenburg 1,ALB SCHWEITZERPLAATS,005 4745,"127135 Staal gegalvaniseerd 08,0m",20080115000000,,,8,Normaal,Langmatzkast 1 zekering,1
W:Crabbehof,ALBARDAPLANTSOEN,001 0090,"127015 Staal gegalvaniseerd 03,5m",19990504000000,,,3.5,Normaal,Weidmuller klemmen,1
W:Crabbehof,ALBARDAPLANTSOEN,002 0090,"127015 Staal gegalvaniseerd 03,5m",20040827000000,,,3.5,Normaal,Langmatzkast 1 zekering,1
W:Crabbehof,ALBARDAPLANTSOEN,003 0090,"127015 Staal gegalvaniseerd 03,5m",20040827000000,,,3.5,Normaal,Langmatzkast 1 zekering,1
W:Crabbehof,ALBARDAPLANTSOEN,004 0090,"127015 Staal gegalvaniseerd 03,5m",19990504000000,,,3.5,Normaal,Weidmuller klemmen,1
W:Crabbehof,ALBARDAPLANTSOEN,005 0090,"127015 Staal gegalvaniseerd 03,5m",20040827000000,,,3.5,Normaal,Gesloten aansluitkast,1
W:Crabbehof,ALBARDAPLANTSOEN,006 0090,"127015 Staal gegalvaniseerd 03,5m",20040827000000,,,3.5,Normaal,Weidmuller klemmen,1
W:Crabbehof,ALBARDAPLANTSOEN,007 0090,"127015 Staal gegalvaniseerd 03,5m",20040827000000,,,3.5,Normaal,Weidmuller klemmen,1
W:Crabbehof,ALBARDAPLANTSOEN,008 0090,"127015 Staal gegalvaniseerd 03,5m",20040827000000,,,3.5,Normaal,Gesloten aansluitkast,1
W:Crabbehof,ALBARDAPLANTSOEN,009 0090,"127015 Staal gegalvaniseerd 03,5m",19990504000000,,,3.5,Normaal,Gesloten aansluitkast,1
W:Crabbehof,ALBARDAPLANTSOEN,010 0090,"127085 Staal gegalvaniseerd 06,0m",20040827000000,,,6,Normaal,Langmatzkast 1 zekering,1
W:Crabbehof,ALBARDAPLANTSOEN,011 0090,"127085 Staal gegalvaniseerd 06,0m",20040827000000,,,6,Normaal,Langmatzkast 1 zekering,1
W:Stadspolders,ALBERT CAMUS-ERF,001 0870,"127015 Staal gegalvaniseerd 03,5m",19831101000000,20100510000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Stadspolders,ALBERT CAMUS-ERF,002 0870,"127015 Staal gegalvaniseerd 03,5m",19831201000000,20100510000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Stadspolders,ALBERT CAMUS-ERF,003 0870,"127015 Staal gegalvaniseerd 03,5m",20051123000000,20100510000000,Ijzerglimmer groen gloorrubber,3.5,Ladder,Gesloten aansluitkast,1
W:Stadspolders,ALBERT CAMUS-ERF,004 0870,"127015 Staal gegalvaniseerd 03,5m",19831001000000,20100510000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
