WKT,id,external_id,monument_aanwijzingsdatum,in_onderzoek,monumentnummer,monumentnaam,display_naam,heeft_als_grondslag_beperking,monumentstatus
"POINT (4.88031637276374 52.3702071241514)",81dfa7ec-7864-489a-89d3-2abcdc858c1d,81dfa7ec-7864-489a-89d3-2abcdc858c1d,,N,"1474",,Hazenstraat 33,,Rijksmonument
"POINT (4.88048106740652 52.3699292097614)",716b8921-55a6-4556-8f89-e0687eed274e,716b8921-55a6-4556-8f89-e0687eed274e,,N,"1475",,Hazenstraat 51,,Rijksmonument
"POINT (4.8805109463382 52.3698843990253)",0e3b1fee-cffb-41c6-946e-79b829648e34,0e3b1fee-cffb-41c6-946e-79b829648e34,,N,"1476",,Hazenstraat 55,,Rijksmonument
"POINT (4.88054082520937 52.3698395882811)",b24fc44a-f793-40c8-831e-5ae4f930fc41,b24fc44a-f793-40c8-831e-5ae4f930fc41,,N,"1477",,Hazenstraat 65,,Rijksmonument
"POINT (4.87970799836269 52.370761756749)",36a9f695-a0e1-4ff4-9e95-f1b405687bc2,36a9f695-a0e1-4ff4-9e95-f1b405687bc2,,N,"1478",,Hazenstraat 6 A,,Rijksmonument
"POINT (4.88023053496068 52.3700090267709)",94dd176b-579b-49ba-bb9f-6381d9f6ec7f,94dd176b-579b-49ba-bb9f-6381d9f6ec7f,,N,"1479",,Hazenstraat 58 H,,Rijksmonument
"POINT (4.89141422565746 52.3678454072044)",6588a17d-dda4-4e11-968f-02d8d53236d5,6588a17d-dda4-4e11-968f-02d8d53236d5,,N,"1480",,Heiligeweg 7,,Rijksmonument
"POINT (4.89137048053787 52.3678182608567)",0d94200e-f521-405a-b797-ccd038ffb558,0d94200e-f521-405a-b797-ccd038ffb558,,N,"1481",,Heiligeweg 9,,Rijksmonument
"POINT (4.89079998871052 52.3676271282188)",6777dde2-212a-415e-9895-58dfe8501234,6777dde2-212a-415e-9895-58dfe8501234,,N,"1483",,Heiligeweg 35,,Rijksmonument
"POINT (4.88723467044346 52.3686996402873)",aeae9db4-4a7c-423f-9618-e313d9dfa097,aeae9db4-4a7c-423f-9618-e313d9dfa097,,N,"1500",,Wijde Heisteeg 5 A,,Rijksmonument
"POINT (4.8871756368148 52.3687263541452)",8d8b4f13-d4de-42c7-9e39-5aee45069c66,8d8b4f13-d4de-42c7-9e39-5aee45069c66,,N,"1501",,Wijde Heisteeg 7 H,,Rijksmonument
"POINT (4.89072688003608 52.3675998585132)",0f09cd5e-4c12-4d84-9ff3-a8b9680f31bd,0f09cd5e-4c12-4d84-9ff3-a8b9680f31bd,,N,"1484",,Heiligeweg 37,,Rijksmonument
"POINT (4.89061002706703 52.3675454421329)",7dd0b20d-36ba-40ff-91e3-60499ae21ae7,7dd0b20d-36ba-40ff-91e3-60499ae21ae7,,N,"1485",,Heiligeweg 41 A,,Rijksmonument
"POINT (4.89046360904782 52.3675088770366)",499a551b-3e37-41bc-a0a7-a3da132c3988,499a551b-3e37-41bc-a0a7-a3da132c3988,,N,"1486",,Heiligeweg 47,,Rijksmonument
"POINT (4.89022960248612 52.3674270055325)",e1fdb01b-24b5-48f1-b0c7-bf27a3a878ee,e1fdb01b-24b5-48f1-b0c7-bf27a3a878ee,,N,"1487",,Heiligeweg 53,,Rijksmonument
"POINT (4.891310546417 52.367925862467)",a77aa46f-9301-4532-b043-f5ce0d050506,a77aa46f-9301-4532-b043-f5ce0d050506,,N,"1488",,Heiligeweg 8,,Rijksmonument
"POINT (4.8912667008115 52.3679077033791)",7d014292-9454-4577-b54f-5425dc09b037,7d014292-9454-4577-b54f-5425dc09b037,,N,"1489",,Heiligeweg 10,,Rijksmonument
"POINT (4.89116422705345 52.3678803109401)",865fcc89-b472-4b19-93fb-8c7977709cf7,865fcc89-b472-4b19-93fb-8c7977709cf7,,N,"1490",,Heiligeweg 14,,Rijksmonument
"POINT (4.89109111773743 52.36785304146)",9bbbc7ad-70d3-44f9-9554-c66a58f19c68,9bbbc7ad-70d3-44f9-9554-c66a58f19c68,,N,"1491",,Heiligeweg 18,,Rijksmonument
"POINT (4.89084252662506 52.3677621223492)",9dc5cab8-f430-46c4-bef6-8350c8eee757,9dc5cab8-f430-46c4-bef6-8350c8eee757,,N,"1492",,Heiligeweg 24,,Rijksmonument
"POINT (4.89021361160037 52.3675437787682)",69217091-f04f-40d0-b0f7-734c8493ac49,69217091-f04f-40d0-b0f7-734c8493ac49,,N,"1493",,Heiligeweg 40,,Rijksmonument
"POINT (4.89014040272751 52.3675254959977)",46416cb3-129d-4648-a9cf-1f872c27315b,46416cb3-129d-4648-a9cf-1f872c27315b,,N,"1494",,Heiligeweg 42 H,,Rijksmonument
"POINT (4.89905694186442 52.3751572074971)",842f27ba-95d0-4213-8923-a3c4035f34d6,842f27ba-95d0-4213-8923-a3c4035f34d6,,N,"1495",,Heintje Hoekssteeg 26,,Rijksmonument
"POINT (4.88851012251861 52.3688757860223)",e7a654d2-76a1-48cd-9f38-9fecebe85665,e7a654d2-76a1-48cd-9f38-9fecebe85665,,N,"1496",,Heisteeg 2,,Rijksmonument
"POINT (4.88831965441363 52.3688390327445)",5cf9db47-063f-4622-980f-9c906ea452a2,5cf9db47-063f-4622-980f-9c906ea452a2,,N,"1497",,Heisteeg 8,,Rijksmonument
"POINT (4.88735202862658 52.3687091235264)",0db828f3-dde4-42e1-a26b-855b583ff307,0db828f3-dde4-42e1-a26b-855b583ff307,,N,"1498",,Wijde Heisteeg 1 1,,Rijksmonument
"POINT (4.88729340016764 52.3686998882755)",321c82ff-a79e-4f26-bcf8-3d9ca5ad00c3,321c82ff-a79e-4f26-bcf8-3d9ca5ad00c3,,N,"1499",,Wijde Heisteeg 3,,Rijksmonument
"POINT (4.88710242725024 52.368708069499)",4371edac-699d-49b9-b565-a870fdab41f6,4371edac-699d-49b9-b565-a870fdab41f6,,N,"1502",,Wijde Heisteeg 9 1,,Rijksmonument
"POINT (4.8873363335 52.3687989344577)",c5f673d9-f08b-4a75-b5de-594809810a68,c5f673d9-f08b-4a75-b5de-594809810a68,,N,"1503",,Wijde Heisteeg 2,,Rijksmonument
"POINT (4.88727740108151 52.368816661074)",86cdfce5-8963-459a-8e21-259de6d14897,86cdfce5-8963-459a-8e21-259de6d14897,,N,"1505",,Wijde Heisteeg 4,,Rijksmonument
"POINT (4.88721867120281 52.3688164130776)",8e3814b5-73cb-4471-9cc7-df98011beaf4,8e3814b5-73cb-4471-9cc7-df98011beaf4,,N,"1506",,Wijde Heisteeg 6 A,,Rijksmonument
"POINT (4.89228757929294 52.3790567328944)",91058d32-a778-4575-9f1f-30737ae45716,91058d32-a778-4575-9f1f-30737ae45716,,N,"1510",,Herengracht 1 O,,Rijksmonument
"POINT (4.89215691130536 52.3789213712411)",ccc3316d-f8e0-45dc-918e-706ef1f3b880,ccc3316d-f8e0-45dc-918e-706ef1f3b880,,N,"1511",,Herengracht 7,,Rijksmonument
"POINT (4.8920842848777 52.3788491660187)",da6277d3-193f-4670-bbbd-6b11f8631176,da6277d3-193f-4670-bbbd-6b11f8631176,,N,"1512",,Betreden via Herengracht 13,,Rijksmonument
"POINT (4.89204082954917 52.3787950581291)",ccd6e2c4-392c-41f5-9a82-6c3dcf35a4eb,ccd6e2c4-392c-41f5-9a82-6c3dcf35a4eb,,N,"1513",,Betreden via Herengracht 13,,Rijksmonument
"POINT (4.8920117590377 52.3787679734722)",745b38c7-89b0-4b89-8957-2c58fae7291d,745b38c7-89b0-4b89-8957-2c58fae7291d,,N,"1514",,Herengracht 21,,Rijksmonument
"POINT (4.89192454771622 52.3786867194583)",37ff7187-f14a-4d1d-b920-11fdf0da854b,37ff7187-f14a-4d1d-b920-11fdf0da854b,,N,"1515",,Herengracht 25 A,,Rijksmonument
"POINT (4.89189557772123 52.3786506474937)",e43f3631-5bfe-4d1f-9a13-83e2fddf56c0,e43f3631-5bfe-4d1f-9a13-83e2fddf56c0,,N,"1516",,Herengracht 27 H,,Rijksmonument
"POINT (4.89186670815357 52.378605588243)",e9942d10-3db4-4ddb-b3fc-ee84e0fd8384,e9942d10-3db4-4ddb-b3fc-ee84e0fd8384,,N,"1517",,Herengracht 31 H,,Rijksmonument
"POINT (4.89173614318389 52.378461238837)",c808fa73-f7da-4b9c-8887-abbcfa4fcbf8,c808fa73-f7da-4b9c-8887-abbcfa4fcbf8,,N,"1518",,Herengracht 35,,Rijksmonument
"POINT (4.89180836684304 52.3785693933928)",dc3f2cbe-674b-41c0-86a1-1e53ceb4131d,dc3f2cbe-674b-41c0-86a1-1e53ceb4131d,,N,"1519",,Herengracht 33,,Rijksmonument
"POINT (4.8916779025877 52.3784160566428)",58626660-7775-4a4f-b986-1f9de925e423,58626660-7775-4a4f-b986-1f9de925e423,,N,"1520",,Herengracht 37 A,,Rijksmonument
"POINT (4.89163434775176 52.3783709358794)",9e7b040d-679f-40bf-9e01-5709e491955f,9e7b040d-679f-40bf-9e01-5709e491955f,,N,"1521",,Herengracht 39 A,,Rijksmonument
"POINT (4.89151826892206 52.3782446222445)",1be524de-7f9e-4970-b635-24380aa243b0,1be524de-7f9e-4970-b635-24380aa243b0,,N,"1522",,Herengracht 45 B,,Rijksmonument
"POINT (4.89156172307493 52.3782987303305)",bfb757ce-7c89-4405-8085-52f53ac553c3,bfb757ce-7c89-4405-8085-52f53ac553c3,,N,"1523",,Herengracht 43,,Rijksmonument
"POINT (4.89953957932894 52.3499576199181)",0ada11b4-b2fb-4514-a54b-1c27efc47c9a,0ada11b4-b2fb-4514-a54b-1c27efc47c9a,,N,"1508",Woonblok De Dageraad,Woonblok De Dageraad,,Rijksmonument
"POINT (4.9108523788056 52.3680240734197)",5d61f563-892a-495f-bc5f-433f3a9b8fed,5d61f563-892a-495f-bc5f-433f3a9b8fed,,N,"1509",Burcht van Berlage,Burcht van Berlage,,Rijksmonument
"POINT (4.8914310595325 52.3781633678608)",a0fe04b9-305a-4ac8-b676-93ba5d72dc56,a0fe04b9-305a-4ac8-b676-93ba5d72dc56,,N,"1524",,Herengracht 49,,Rijksmonument
"POINT (4.89138760567137 52.3781092597256)",fac95d95-0852-4e89-90cc-b6c80fe9b461,fac95d95-0852-4e89-90cc-b6c80fe9b461,,N,"1525",,Herengracht 51 A,,Rijksmonument
"POINT (4.89134405143158 52.3780641388534)",248b1ffe-1ae2-4026-bbeb-02d06fbacddf,248b1ffe-1ae2-4026-bbeb-02d06fbacddf,,N,"1526",,Herengracht 53,,Rijksmonument
"POINT (4.8913152832951 52.3780100921846)",6928393c-9b77-45cd-ad75-534c5f331e9c,6928393c-9b77-45cd-ad75-534c5f331e9c,,N,"1527",,Herengracht 55 A,,Rijksmonument
"POINT (4.89125684271566 52.3779828843392)",f8a8c16d-cfd6-48a6-a571-2363d32899a1,f8a8c16d-cfd6-48a6-a571-2363d32899a1,,N,"1528",,Herengracht 57,,Rijksmonument
"POINT (4.89125734522518 52.3779379479424)",4caf0e62-6089-4c61-8f1c-bd357c057077,4caf0e62-6089-4c61-8f1c-bd357c057077,,N,"1529",,Herengracht 59 A,,Rijksmonument
"POINT (4.89119900528987 52.3779017527887)",6b4f3e79-8c8b-4308-874e-84e0e1fa8f89,6b4f3e79-8c8b-4308-874e-84e0e1fa8f89,,N,"1530",,Herengracht 61,,Rijksmonument
"POINT (4.89116993587727 52.3778746679216)",d5bab946-933a-4f38-8a96-2124ab79ddcb,d5bab946-933a-4f38-8a96-2124ab79ddcb,,N,"1531",,Herengracht 63,,Rijksmonument
"POINT (4.89118542548295 52.377802831201)",47127aef-fb18-4798-a893-cbd32ba9e301,47127aef-fb18-4798-a893-cbd32ba9e301,,N,"1532",,Herengracht 65 B,,Rijksmonument
"POINT (4.89109741330177 52.377793474803)",13b8fc23-45d6-4345-9ccf-a3bcfff00d0f,13b8fc23-45d6-4345-9ccf-a3bcfff00d0f,,N,"1533",,Herengracht 67 H,,Rijksmonument
"POINT (4.89109821757052 52.3777215765666)",ddab5536-ab71-4cde-aa5b-f1c76bb14953,ddab5536-ab71-4cde-aa5b-f1c76bb14953,,N,"1534",,Herengracht 69 A,,Rijksmonument
"POINT (4.89711290290898 52.3769916558508)",fa6dc0bc-a839-42d3-b539-55c692b28ff7,fa6dc0bc-a839-42d3-b539-55c692b28ff7,,N,"1535",,Betreden via Haringpakkerssteeg 10,,Rijksmonument
"POINT (4.89098153862374 52.3776491860713)",c59b841d-880f-43b2-8bbe-975e41064691,c59b841d-880f-43b2-8bbe-975e41064691,,N,"1536",,Herengracht 73 1,,Rijksmonument
"POINT (4.8909379852481 52.3776040650465)",586383b7-ab08-4648-90a2-f99e8773cd2a,586383b7-ab08-4648-90a2-f99e8773cd2a,,N,"1537",,Herengracht 75 H,,Rijksmonument
"POINT (4.89089433138675 52.377567931285)",1f78ddda-4db2-48eb-b48e-b7e1ee1fec91,1f78ddda-4db2-48eb-b48e-b7e1ee1fec91,,N,"1538",,Herengracht 77,,Rijksmonument
"POINT (4.89080742624408 52.3774597145943)",54dcd1da-f111-4428-b590-0d8b575772ae,54dcd1da-f111-4428-b590-0d8b575772ae,,N,"1539",,Herengracht 79,,Rijksmonument
"POINT (4.8907492885113 52.377405544657)",5e07959b-fc17-4c49-94aa-8d2ea6c4fd44,5e07959b-fc17-4c49-94aa-8d2ea6c4fd44,,N,"1540",,Herengracht 81,,Rijksmonument
"POINT (4.89072032030713 52.3773694723977)",570ef533-0865-4f28-82e6-08e2fcf7690f,570ef533-0865-4f28-82e6-08e2fcf7690f,,N,"1541",,Herengracht 83,,Rijksmonument
"POINT (4.89067676747148 52.3773243512749)",38efe17e-c726-4253-87bd-7f1a43bc53e6,38efe17e-c726-4253-87bd-7f1a43bc53e6,,N,"1542",,Herengracht 85,,Rijksmonument
"POINT (4.8906477993792 52.3772882789973)",cd2c8f47-515a-4e2c-b6db-75e176ec881b,cd2c8f47-515a-4e2c-b6db-75e176ec881b,,N,"1543",,Herengracht 87,,Rijksmonument
"POINT (4.89057527871654 52.3772070855515)",5d2cbcf4-f7ed-4c42-ade3-d15f5ee85e94,5d2cbcf4-f7ed-4c42-ade3-d15f5ee85e94,,N,"1544",,Herengracht 91 A,,Rijksmonument
"POINT (4.89056099602545 52.3771710748409)",4be1f18f-45db-4221-b012-9552fd0511fc,4be1f18f-45db-4221-b012-9552fd0511fc,,N,"1545",,Herengracht 93 A,,Rijksmonument
"POINT (4.89043043952053 52.3770267239634)",cf744bd7-c3d9-4380-a909-cdd872dbba79,cf744bd7-c3d9-4380-a909-cdd872dbba79,,N,"1546",Grachtenhuis De Granada,Grachtenhuis De Granada,,Rijksmonument
"POINT (4.89050275831914 52.3771258920603)",7a8cdf82-9849-481e-a193-48021f8331c9,7a8cdf82-9849-481e-a193-48021f8331c9,,N,"1547",,Herengracht 95,,Rijksmonument
"POINT (4.89032844866114 52.3769543944245)",78c9bb22-1e77-41fd-b1c2-092a491866d5,78c9bb22-1e77-41fd-b1c2-092a491866d5,,N,"1548",,Herengracht 103,,Rijksmonument
"POINT (4.88993698740491 52.3765033660062)",df37388c-5575-4910-b7ec-d2f7eaa08cfb,df37388c-5575-4910-b7ec-d2f7eaa08cfb,,N,"1549",,Herengracht 109 OA,,Rijksmonument
"POINT (4.88984998589666 52.3764041358755)",f8ab9a44-ff7f-48bc-b696-e71a76ebf1c7,f8ab9a44-ff7f-48bc-b696-e71a76ebf1c7,,N,"1550",,Herengracht 111,,Rijksmonument
"POINT (4.88974860223176 52.376277882146)",9f831e33-22aa-49f6-b99e-8d3c1d4cca7a,9f831e33-22aa-49f6-b99e-8d3c1d4cca7a,,N,"1551",,Herengracht 115 A,,Rijksmonument
"POINT (4.88958878203607 52.3761244196524)",ac256e90-4a78-4401-b56c-f61222d61fbe,ac256e90-4a78-4401-b56c-f61222d61fbe,,N,"1552",,Herengracht 119 HRA,,Rijksmonument
"POINT (4.88940009762247 52.3759258970681)",2838cdba-0ec4-4d6c-8060-dd6c3df75403,2838cdba-0ec4-4d6c-8060-dd6c3df75403,,N,"1553",,Herengracht 125 A,,Rijksmonument
"POINT (4.88925476287326 52.3757904704122)",94e911e8-af01-4a32-b168-bab8576aad83,94e911e8-af01-4a32-b168-bab8576aad83,,N,"1554",,Herengracht 127 A,,Rijksmonument
"POINT (4.88916806704296 52.3756642779257)",6b7db533-0d2b-4235-bc23-161782b9260a,6b7db533-0d2b-4235-bc23-161782b9260a,,N,"1555",,Herengracht 131,,Rijksmonument
"POINT (4.88903772138762 52.3755019509163)",4d6715bc-326d-44bf-8f6f-176811cc0d14,4d6715bc-326d-44bf-8f6f-176811cc0d14,,N,"1556",,Herengracht 135,,Rijksmonument
"POINT (4.8889939701879 52.3754748037246)",393a50df-dca1-4324-afa6-8ef4db8e751e,393a50df-dca1-4324-afa6-8ef4db8e751e,,N,"1557",,Betreden via Herengracht 135,,Rijksmonument
"POINT (4.88895052192781 52.3754206946724)",06bfc9f6-d47e-4670-b307-ec84541a1ac8,06bfc9f6-d47e-4670-b307-ec84541a1ac8,,N,"1558",,Herengracht 139 A,,Rijksmonument
"POINT (4.88879090956547 52.3752492565187)",ee017f69-7b50-4f0a-9cd9-4317f9933e60,ee017f69-7b50-4f0a-9cd9-4317f9933e60,,N,"1559",,Herengracht 147 A,,Rijksmonument
"POINT (4.88872388697488 52.3751106535803)",0e987d7f-3fc2-40b1-bb0c-7ea215ee3160,0e987d7f-3fc2-40b1-bb0c-7ea215ee3160,,N,"1560",,Herengracht 155 B,,Rijksmonument
"POINT (4.88860192934505 52.3750776944818)",3de3987a-aca6-4376-a044-4571c4bcf70f,3de3987a-aca6-4376-a044-4571c4bcf70f,,N,"1561",,Herengracht 157 A,,Rijksmonument
"POINT (4.88857316647877 52.3750236471205)",0a504d19-27a1-4f5c-a41f-cbe7e70fb759,0a504d19-27a1-4f5c-a41f-cbe7e70fb759,,N,"1562",,Herengracht 159,,Rijksmonument
"POINT (4.88850065330955 52.3749424523759)",c63ac16b-8ef1-4b3e-a980-e184d18cde5c,c63ac16b-8ef1-4b3e-a980-e184d18cde5c,,N,"1563",,Herengracht 163 H,,Rijksmonument
"POINT (4.88854420159647 52.3749875743154)",4d9c1124-2160-4f97-a1af-05d79e2533ba,4d9c1124-2160-4f97-a1af-05d79e2533ba,,N,"1564",,Herengracht 161,,Rijksmonument
"POINT (4.88845710511116 52.37489733042)",4bf1383e-0e46-47f4-8ecc-78cde2ac95c6,4bf1383e-0e46-47f4-8ecc-78cde2ac95c6,,N,"1565",,Herengracht 165 H,,Rijksmonument
"POINT (4.88823946655105 52.374662733114)",37caf204-0785-496d-b03d-f6ac48631d13,37caf204-0785-496d-b03d-f6ac48631d13,,N,"1566",,Herengracht 171 A,,Rijksmonument
"POINT (4.88819591889255 52.3746176110602)",f30e2660-1fc0-4112-8785-20aeb7ac7f6f,f30e2660-1fc0-4112-8785-20aeb7ac7f6f,,N,"1567",,Herengracht 173 H,,Rijksmonument
"POINT (4.88818184119242 52.3745636254827)",cac5b7c1-dcc0-49ae-803c-15ef5d49a551,cac5b7c1-dcc0-49ae-803c-15ef5d49a551,,N,"1568",,Herengracht 175,,Rijksmonument
"POINT (4.88978806374064 52.366211808931)",27d01333-e836-46bd-9359-083352e4a450,27d01333-e836-46bd-9359-083352e4a450,,N,"1649",,Herengracht 471,,Rijksmonument
"POINT (4.88760286853614 52.3738152041795)",f546e348-d18f-41ce-8391-f46f22a0baa3,f546e348-d18f-41ce-8391-f46f22a0baa3,,N,"1569",,Herengracht 203 A,,Rijksmonument
"POINT (4.88812340707644 52.3745364160794)",e89bb43d-d359-4159-a993-bfee5b8c99d8,e89bb43d-d359-4159-a993-bfee5b8c99d8,,N,"1570",,Herengracht 177,,Rijksmonument
"POINT (4.88759091769306 52.3735724855778)",88d9d2ea-5d33-4ac4-a297-979f216ee491,88d9d2ea-5d33-4ac4-a297-979f216ee491,,N,"1571",,Herengracht 209 A,,Rijksmonument
"POINT (4.88757704352666 52.3735005253515)",fdfbcd87-a66a-4da3-ba69-5d75d114528a,fdfbcd87-a66a-4da3-ba69-5d75d114528a,,N,"1572",,Herengracht 211 A,,Rijksmonument
"POINT (4.88753855978815 52.3730060388514)",eb62b897-8204-4a1c-a9c2-68cf8e8c990c,eb62b897-8204-4a1c-a9c2-68cf8e8c990c,,N,"1573",,Herengracht 219,,Rijksmonument
"POINT (4.88752438214993 52.3729610404641)",01c82ad8-6487-4801-a8ee-5558b9b7663b,01c82ad8-6487-4801-a8ee-5558b9b7663b,,N,"1574",,Herengracht 221,,Rijksmonument
"POINT (4.88755435726068 52.3729072406867)",d0ce18d8-0da9-4316-a84f-44e10904a1fb,d0ce18d8-0da9-4316-a84f-44e10904a1fb,,N,"1575",,Herengracht 223 A,,Rijksmonument
"POINT (4.88748255816942 52.3727631342975)",537e0944-2652-421e-aaba-03a52b7b6042,537e0944-2652-421e-aaba-03a52b7b6042,,N,"1576",,Herengracht 227 H,,Rijksmonument
"POINT (4.88748316567819 52.3727092105892)",01e22ce1-d399-47f4-835e-80a28f3e0e4e,01e22ce1-d399-47f4-835e-80a28f3e0e4e,,N,"1577",,Herengracht 231,,Rijksmonument
"POINT (4.88746898819009 52.3726642121928)",5542a06c-2b3b-4746-a9bb-070bd3ec7f07,5542a06c-2b3b-4746-a9bb-070bd3ec7f07,,N,"1578",,Herengracht 233,,Rijksmonument
"POINT (4.8874695957136 52.3726102884834)",d362ddd2-b6bc-4adc-9eed-90253f9b02b2,d362ddd2-b6bc-4adc-9eed-90253f9b02b2,,N,"1579",,Herengracht 235,,Rijksmonument
"POINT (4.88742726599429 52.3724573187102)",b17b9ee8-665c-4ce9-8204-7b81ff4a8a14,b17b9ee8-665c-4ce9-8204-7b81ff4a8a14,,N,"1580",,Herengracht 239,,Rijksmonument
"POINT (4.88741318990724 52.3724033330197)",88e534de-c3a7-4e91-843f-0da152e99817,88e534de-c3a7-4e91-843f-0da152e99817,,N,"1581",,Herengracht 241,,Rijksmonument
"POINT (4.88741369622961 52.3723583965932)",a23d5544-9d95-4a59-88a7-34d534a4fe7c,a23d5544-9d95-4a59-88a7-34d534a4fe7c,,N,"1582",,Herengracht 243,,Rijksmonument
"POINT (4.88740093665773 52.3721875761882)",57aa51a2-859b-4f14-8333-3532632eec07,57aa51a2-859b-4f14-8333-3532632eec07,,N,"1583",,Herengracht 245 B,,Rijksmonument
"POINT (4.88740184805375 52.3721066906168)",331173ca-c62b-414a-bc0f-a37a66882684,331173ca-c62b-414a-bc0f-a37a66882684,,N,"1585",,Herengracht 249 3,,Rijksmonument
"POINT (4.88737298729439 52.3720616302215)",7696822b-bdc8-4055-913c-2aa33702a5c7,7696822b-bdc8-4055-913c-2aa33702a5c7,,N,"1586",,Herengracht 251 A,,Rijksmonument
"POINT (4.88740296197701 52.3720078304721)",50ea7a5d-02d5-4c80-8ece-e7657003d542,50ea7a5d-02d5-4c80-8ece-e7657003d542,,N,"1587",,Herengracht 253 H,,Rijksmonument
"POINT (4.8873765317759 52.3717470752071)",62786760-4347-4382-a900-d179ebf82c7b,62786760-4347-4382-a900-d179ebf82c7b,,N,"1588",,Herengracht 257,,Rijksmonument
"POINT (4.88734838020448 52.371639103797)",c3d8cef6-92c9-44b4-9209-58925faca147,c3d8cef6-92c9-44b4-9209-58925faca147,,N,"1589",,Herengracht 261 H,,Rijksmonument
"POINT (4.88734888658119 52.3715941673639)",990d9a81-21ba-4ea5-b1fa-f07901480565,990d9a81-21ba-4ea5-b1fa-f07901480565,,N,"1590",,Herengracht 263,,Rijksmonument
"POINT (4.88733622874621 52.371414359639)",086fae3f-6d55-40fc-bdc7-1aa5e6bf2af2,086fae3f-6d55-40fc-bdc7-1aa5e6bf2af2,,N,"1591",,Herengracht 269,,Rijksmonument
"POINT (4.88732184925674 52.371387335788)",caff880b-112a-43b5-9e4c-1d851546766a,caff880b-112a-43b5-9e4c-1d851546766a,,N,"1592",,Herengracht 271,,Rijksmonument
"POINT (4.8873076723505 52.3713423373609)",7a02debb-45f9-49f6-b2c1-efd5f3456a3a,7a02debb-45f9-49f6-b2c1-efd5f3456a3a,,N,"1593",,Herengracht 273,,Rijksmonument
"POINT (4.88732286205526 52.371297462917)",8192f7c5-b45f-4d4d-9458-51da60b95d89,8192f7c5-b45f-4d4d-9458-51da60b95d89,,N,"1594",,Herengracht 275,,Rijksmonument
"POINT (4.88729541989014 52.3711265804731)",4a3f837e-fa86-4f8a-a3dc-175c85d27790,4a3f837e-fa86-4f8a-a3dc-175c85d27790,,N,"1595",,Herengracht 279,,Rijksmonument
"POINT (4.8872959263129 52.3710816440356)",b75dcb41-6193-4053-aeb5-15889a225bb5,b75dcb41-6193-4053-aeb5-15889a225bb5,,N,"1596",,Herengracht 281 H,,Rijksmonument
"POINT (4.88732579914427 52.371036831582)",4e2ba3a8-35c2-4c59-8159-25c281506adb,4e2ba3a8-35c2-4c59-8159-25c281506adb,,N,"1597",,Herengracht 283 H,,Rijksmonument
"POINT (4.88732660936873 52.3709649332802)",2953902e-56f6-4866-a4ad-6e6ff1539b2c,2953902e-56f6-4866-a4ad-6e6ff1539b2c,,N,"1598",,Herengracht 285 H,,Rijksmonument
"POINT (4.88714343529954 52.3689778742856)",82005e1b-efbb-4d08-b17b-e3b8814b66df,82005e1b-efbb-4d08-b17b-e3b8814b66df,,N,"1616",,Herengracht 361,,Rijksmonument
"POINT (4.88731233131062 52.3709289221379)",4d200b8c-1b67-4786-b5e0-39cae7e45f4f,4d200b8c-1b67-4786-b5e0-39cae7e45f4f,,N,"1599",,Herengracht 287 H,,Rijksmonument
"POINT (4.88721836217792 52.3701465940553)",f720df08-47a4-4419-b974-0736c3e024a6,f720df08-47a4-4419-b974-0736c3e024a6,,N,"1600",,Herengracht 309,,Rijksmonument
"POINT (4.88721896996132 52.37009267032)",0b64abe6-76ff-4993-9154-55518c7ec761,0b64abe6-76ff-4993-9154-55518c7ec761,,N,"1601",,Herengracht 313,,Rijksmonument
"POINT (4.88721927385239 52.3700657084522)",b84a558b-6ab7-4670-bb2c-1330480fe89f,b84a558b-6ab7-4670-bb2c-1330480fe89f,,N,"1602",,Herengracht 315,,Rijksmonument
"POINT (4.88720509746825 52.3700207100015)",3eb72326-c639-4e8a-9497-d39dd420105d,3eb72326-c639-4e8a-9497-d39dd420105d,,N,"1603",,Herengracht 317,,Rijksmonument
"POINT (4.8871783656625 52.3697869164597)",56171a92-fb2e-4c3b-a88b-bb13a314f70b,56171a92-fb2e-4c3b-a88b-bb13a314f70b,,N,"1604",,Herengracht 325 A,,Rijksmonument
"POINT (4.88719365626113 52.3697330547279)",fa47e8dc-dd49-4061-9d24-b566175bb73a,fa47e8dc-dd49-4061-9d24-b566175bb73a,,N,"1605",,Herengracht 327,,Rijksmonument
"POINT (4.8871942640672 52.3696791309882)",4d136718-097b-465e-9dbd-1e1888eaa37c,4d136718-097b-465e-9dbd-1e1888eaa37c,,N,"1606",,Herengracht 329,,Rijksmonument
"POINT (4.88719487187158 52.3696252072481)",0d727c39-d32d-493f-9f1d-b49cf23cd25c,0d727c39-d32d-493f-9f1d-b49cf23cd25c,,N,"1607",,Herengracht 331,,Rijksmonument
"POINT (4.88718140477365 52.3695172977592)",70c5b744-3027-42ca-8b38-7a56e8638e64,70c5b744-3027-42ca-8b38-7a56e8638e64,,N,"1608",,Herengracht 335 H,,Rijksmonument
"POINT (4.88718262040621 52.3694094502749)",cc694c81-9f8c-4d62-ac98-ebc2dd677bd2,cc694c81-9f8c-4d62-ac98-ebc2dd677bd2,,N,"1609",,Herengracht 339,,Rijksmonument
"POINT (4.88718302561556 52.3693735011129)",893ad159-ba2c-4ba7-95cd-9a78ad5aa178,893ad159-ba2c-4ba7-95cd-9a78ad5aa178,,N,"1610",,Herengracht 341,,Rijksmonument
