FID,jaar,type_ws,hoofdgeb,gebied,locatie,gdb_geomattr_data,shape
talud_maas_2011.98,2011,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176732.41000000015 421006.4479999989, 176732.6259999983 421004.8029999994, 176734.19900000095 421002.92500000075, 176735.99599999934 421001.4279999994, 176736.94900000095 421000.9219999984, 176738.06799999997 421001.26999999955)"
talud_maas_2011.99,2011,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176742.34600000083 420997.6319999993, 176742.3590000011 420995.5329999998, 176743.2969999984 420994.59600000083, 176745.41099999845 420993.81500000134, 176747.0089999996 420992.9479999989)"
talud_maas_2011.100,2011,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176752.16000000015 420987.3579999991, 176750.39799999818 420987.95699999854, 176748.55200000107 420988.76900000125, 176747.69900000095 420989.56700000167, 176747.67300000042 420990.4549999982, 176748.05900000036 420991.11199999973)"
talud_maas_2011.140,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209926.8990000002 387117.7049999982, 209925.71400000155 387121.3500000015, 209924.1169999987 387126.56799999997, 209922.9360000007 387131.9609999992, 209922.36800000072 387135.75, 209921.79399999976 387138.6979999989, 209921.15100000054 387142.2870000005)"
talud_maas_2011.101,2011,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176763.69200000167 420967.7589999996, 176772.0850000009 420961.8680000007, 176779.12299999967 420955.6460000016, 176784.62000000104 420949.4279999994, 176787.90199999884 420944.9770000018, 176789.9990000017 420943.3379999995, 176790.99500000104 420942.55900000036, 176797.94000000134 420938.8260000013, 176804.74500000104 420934.1550000012, 176810.43499999866 420928.90399999917, 176818.04399999976 420922.881000001)"
talud_maas_2011.102,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153248.58100000024 420482.0379999988, 153249.438000001 420496.69900000095, 153249.84099999815 420503.5300000012, 153251.0080000013 420509.2659999989, 153252.3599999994 420512.98900000006, 153253.22700000182 420517.47399999946, 153252.79300000146 420524.38699999824)"
talud_maas_2011.103,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153271.80000000075 419336.59699999914, 153275.76099999994 419336.8920000009, 153277.81700000167 419339.16099999845, 153280.42599999905 419343.5229999982, 153284.48699999973 419354.95800000057, 153286.8289999999 419366.6259999983, 153287.61400000006 419375.1490000002, 153285.16699999943 419398.9530000016, 153283.4530000016 419414.2270000018, 153282.96499999985 419420.7120000012, 153281.16800000146 419424.66899999976, 153278.15199999884 419429.69200000167, 153276.44099999964 419434.9149999991, 153274.99300000072 419438.7250000015, 153273.5080000013 419442.69999999925, 153270.98299999908 419444.9079999998, 153268.60599999875 419445.26399999857, 153265.18299999833 419444.0210000016, 153261.86100000143 419443.42599999905, 153256.61400000006 419442.2960000001, 153252.94900000095 419442.05000000075, 153251.53799999878 419442.5610000007, 153250.91200000048 419443.7470000014, 153251.01300000027 419447.58999999985)"
talud_maas_2011.104,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153257.50200000033 419717.76399999857, 153257.1959999986 419719.1070000008, 153257.61300000176 419720.2010000013, 153258.01700000092 419721.3260000013, 153258.08700000122 419722.7329999991, 153258.09299999848 419724.4279999994, 153257.20100000128 419725.50400000066, 153256.31500000134 419726.7670000009, 153255.35500000045 419727.5249999985, 153254.5940000005 419727.9919999987, 153254.58700000122 419728.9519999996, 153254.3209999986 419729.83300000057, 153254.16299999878 419730.36199999973, 153253.5009999983 419731.4679999985, 153252.60399999842 419731.563000001, 153252.3599999994 419732.2179999985)"
talud_maas_2011.105,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153261.47700000182 419656.8819999993, 153263.6160000004 419658.81700000167, 153264.6000000015 419661.2049999982, 153265.82600000128 419669.7589999996, 153266.65300000086 419680.4459999986, 153266.22700000182 419696.06500000134, 153263.86899999902 419706.96599999815, 153262.01700000092 419716.33100000024, 153261.47300000116 419721.2289999984, 153261.2419999987 419724.936999999, 153260.08900000155 419731.2520000003, 153257.90700000152 419736.6479999982)"
talud_maas_2011.106,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153277.70699999854 419288.74599999934, 153276.9140000008 419301.73900000006, 153277.09099999815 419306.58199999854, 153276.7509999983 419310.6499999985, 153275.21200000122 419320.5329999998, 153273.70600000024 419326.40900000185, 153271.89299999923 419328.95699999854)"
talud_maas_2011.107,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153278.01300000027 420702.7879999988, 153279.5780000016 420711.23000000045, 153279.76999999955 420717.4979999997, 153280.3740000017 420721.4120000005, 153281.6400000006 420728.42599999905, 153282.96799999848 420737.8830000013)"
talud_maas_2011.108,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153278.88699999824 420750.5529999994, 153283.5949999988 420751.3999999985, 153284.9389999993 420751.9530000016, 153288.64299999923 420753.4780000001, 153298.1649999991 420756.29300000146, 153299.71599999815 420756.4070000015)"
talud_maas_2011.109,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153286.3289999999 420788.5080000013, 153281.30299999937 420767.4750000015, 153288.813000001 420769.5249999985, 153289.54800000042 420769.7250000015, 153300.62700000033 420777.4450000003, 153308.18200000003 420782.84099999815)"
talud_maas_2011.110,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153302.56599999964 420808.58100000024, 153302.47199999914 420812.9070000015, 153302.64699999988 420820.5020000003, 153303.9539999999 420829.36100000143, 153304.39799999818 420832.9120000005)"
talud_maas_2011.111,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153305.59099999815 420849.72199999914, 153306.83700000122 420861.4919999987, 153307.45699999854 420871.18299999833, 153309.70699999854 420882.3020000011, 153313.41200000048 420900.7129999995, 153315.77299999818 420914.186999999, 153320.7969999984 420937.4990000017, 153323.79300000146 420952.7349999994)"
talud_maas_2011.112,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153182.22700000182 419007.0929999985, 153191.83700000122 419002.5639999993, 153197.79800000042 419000.30900000036, 153201.0780000016 419001.13500000164, 153207.96499999985 419008.07499999925, 153214.56700000167 419016.1469999999, 153219.91899999976 419024.8960000016, 153221.87999999896 419026.92500000075, 153222.86499999836 419027.6079999991, 153222.96299999952 419029.12999999896, 153223.50699999928 419031.48000000045, 153227.1099999994 419038.0870000012, 153229.7199999988 419041.46499999985, 153234.08799999952 419048.0560000017, 153236.94299999997 419053.0949999988, 153240.38800000027 419061.00499999896, 153241.65399999917 419066.5850000009, 153241.67700000107 419072.9439999983, 153241.6490000002 419080.1429999992, 153240.92500000075 419089.7100000009, 153239.48999999836 419093.1860000007, 153239 419094.9829999991, 153239.7659999989 419100.0920000002, 153239.90300000086 419102.6860000007, 153238.69799999893 419104.1220000014, 153234.2960000001 419105.2740000002, 153220.40900000185 419108.2589999996)"
talud_maas_2011.113,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153227.28700000048 419044.33999999985, 153227.73600000143 419046.5089999996, 153228.05000000075 419047.99599999934, 153228.71200000122 419048.993999999, 153228.52699999884 419050.24599999934, 153228.50600000098 419051.3960000016, 153229.21599999815 419052.36100000143, 153229.41000000015 419053.3020000011, 153229.29399999976 419054.8830000013, 153229.54399999976 419056.11499999836, 153229.5460000001 419057.4059999995, 153229.94399999827 419058.063000001, 153230.77699999884 419058.43400000036, 153231.70899999887 419058.62099999934, 153231.91800000146 419059.27699999884, 153231.67700000107 419060.23900000006, 153231.60599999875 419060.8779999986, 153231.54899999872 419062.70699999854, 153231.41699999943 419063.3830000013, 153231.87299999967 419063.8570000008, 153232.78500000015 419064.2470000014, 153233.2490000017 419064.7349999994, 153233.6160000004 419065.4470000006, 153233.22300000116 419066.1499999985, 153232.50600000098 419066.62999999896, 153231.33900000155 419067.47199999914, 153231.11100000143 419068.0370000005)"
talud_maas_2011.114,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153233.96499999985 419075.0689999983, 153233.66099999845 419076.0780000016, 153234.20699999854 419076.80799999833, 153234.65300000086 419077.90100000054, 153234.88899999857 419079.70699999854, 153235.09800000116 419081.22100000083, 153235.22899999842 419082.2030000016, 153234.8909999989 419082.9479999989, 153235.0390000008 419084.0480000004, 153235.4210000001 419084.71400000155, 153235.70600000024 419085.6020000018, 153236.27100000158 419086.38800000027, 153236.66299999878 419086.72199999914)"
talud_maas_2011.115,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153221.3200000003 419110.2719999999, 153233.8759999983 419107.7259999998, 153236.6559999995 419109.1400000006, 153240.01999999955 419113.5370000005, 153242.1409999989 419117.8979999982, 153244.1009999998 419122.631000001, 153246.45899999887 419126.7329999991, 153251.82600000128 419136.2809999995, 153255.91000000015 419144.125, 153258.1950000003 419149.71599999815, 153262.33900000155 419158.76000000164, 153264.36300000176 419164.78500000015, 153265.57400000095 419170.2010000013, 153267.3669999987 419176.8269999996, 153268.63500000164 419183.2820000015, 153269.55200000107 419188.6030000001, 153269.78400000185 419196.90900000185, 153268.48699999973 419204.34600000083, 153266.38199999928 419214.4670000002, 153264.3440000005 419220.58399999887, 153261.7749999985 419222.0949999988, 153257.87700000033 419222.5760000013, 153247.6559999995 419223.9519999996)"
talud_maas_2011.116,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153237.18299999833 419655.30099999905, 153247.65700000152 419656.0949999988, 153253.58399999887 419656.45699999854)"
talud_maas_2011.117,2011,Rivieren,Maas,Bedijkte Maas,Het Scheel (bij Oijen),,"LINESTRING (163399.5450000018 426160.7030000016, 163395.90900000185 426168.0170000009, 163389.98800000176 426181.59800000116, 163386.78200000152 426188.58399999887, 163384.60599999875 426194.0689999983, 163381.09899999946 426200.1160000004, 163377.55600000173 426205.7659999989, 163372.52899999917 426212.7430000007, 163366.87000000104 426223.2589999996, 163364.45800000057 426227.1710000001, 163362.82600000128 426229.631000001, 163362.81799999997 426229.6429999992)"
talud_maas_2011.141,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209184.63100000098 385453.39499999955, 209234.72300000116 385515.95699999854)"
talud_maas_2011.142,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209253.72300000116 385502.2749999985, 209268.8500000015 385518.8139999993, 209285.81700000167 385538.45699999854)"
talud_maas_2011.143,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209294.90199999884 385534.9290000014, 209304.88100000098 385548.2019999996, 209313.49500000104 385556.9770000018, 209326.88800000027 385568.118999999, 209333.64200000092 385577.6279999986, 209339.10200000182 385584.80999999866, 209349.60200000182 385593.7410000004)"
talud_maas_2011.118,2011,Rivieren,Maas,Zandmaas,Maasoever bij Asseltse plassen,,"LINESTRING (197956.0709999986 360531.7969999984, 197951.2809999995 360527.88599999994, 197947.9059999995 360524.80799999833, 197945.33300000057 360523.4750000015, 197943.5940000005 360522.38500000164, 197941.63500000164 360520.7509999983, 197940.6090000011 360519.19200000167, 197940.4210000001 360518.33199999854, 197940.5780000016 360516.8500000015, 197939.95899999887 360515.65900000185, 197937.26099999994 360513.22199999914, 197935.2969999984 360512.58100000024, 197933.3209999986 360511.43299999833, 197931.59699999914 360508.9079999998, 197929.85399999842 360506.2989999987, 197928.0949999988 360503.28599999845, 197926.6799999997 360501.1070000008, 197925.02600000054 360500.0320000015, 197923.34200000018 360499.625, 197921.83199999854 360498.4789999984, 197920.80799999833 360497.6039999984, 197920.21299999952 360496.6270000003, 197919.39600000158 360495.5709999986, 197918.0080000013 360494.3539999984, 197916.36100000143 360493.1799999997, 197915.436999999 360492.13899999857, 197914.58399999887 360490.88899999857, 197913.1009999998 360489.5229999982, 197911.7800000012 360487.8020000011, 197911.39600000158 360485.58900000155, 197909.99399999902 360483.51900000125, 197907.65199999884 360481.7890000008, 197904.95100000128 360480.4990000017, 197902.87099999934 360479.16600000113, 197901.19700000063 360476.91699999943, 197900.73699999973 360475.4840000011, 197900.75499999896 360473.84899999946, 197899.625 360472.6799999997, 197897.16099999845 360471.7470000014, 197895.70800000057 360470.40900000185, 197894.98999999836 360469.2199999988, 197893.72899999842 360467.6739999987, 197892.78799999878 360465.9510000013, 197892.0390000008 360463.5150000006, 197889.48099999875 360460.3680000007, 197886.56899999827 360458.2960000001, 197884.4290000014 360455.83999999985, 197882.03299999982 360453.0249999985, 197880.36300000176 360450.0080000013, 197878.05799999833 360446.1330000013, 197876.811999999 360443.55900000036, 197875.375 360440.9510000013, 197873.95800000057 360439.1180000007, 197871.40900000185 360437.04100000113, 197868.55999999866 360434.46499999985, 197865.94099999964 360432.56799999997, 197862.5150000006 360430.01099999994, 197860.11400000006 360427.4210000001, 197858.49399999902 360424.7569999993, 197857.0159999989 360422.03500000015, 197855.77299999818 360419.8920000009, 197854.99399999902 360418.52800000086)"
talud_maas_2011.119,2011,Rivieren,Maas,Zandmaas,Maasoever bij Asseltse plassen,,"LINESTRING (198078.811999999 360781.55900000036, 198064.88100000098 360762.2529999986, 198051.8990000002 360744.25400000066, 198039.00400000066 360723.57400000095, 198030.5469999984 360709.5229999982, 198019.99799999967 360695.39400000125, 198013.12200000137 360683.5229999982, 198004.72399999946 360671.80999999866, 197996.83700000122 360661.6570000015, 197991.16299999878 360652.30000000075, 197983.18400000036 360642.11199999973, 197971.96200000122 360627.7829999998, 197960.40700000152 360611.1810000017, 197948.82499999925 360596.2120000012, 197936.98000000045 360580.3590000011, 197928.1889999993 360567.9919999987, 197919.87099999934 360556.9990000017, 197911.20899999887 360544.7289999984)"
talud_maas_2011.120,2011,Rivieren,Maas,Zandmaas,Maasoever bij Asseltse plassen,,"LINESTRING (198161.97700000182 360952.13899999857, 198153.2030000016 360931.5469999984, 198145.061999999 360911.04199999943, 198137.33999999985 360892.38500000164, 198127.23200000077 360874.11400000006, 198120.13199999928 360861.3370000012, 198113.68499999866 360848.6339999996, 198104.9990000017 360831.8299999982, 198101.43200000003 360826.59600000083, 198095.72100000083 360818.006000001, 198090.79899999872 360810.1240000017, 198087.97100000083 360804.9129999988)"
talud_maas_2011.121,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209424.11800000072 388147.2960000001, 209421.4210000001 388151.25400000066, 209417.44900000095 388158.0300000012, 209412.59699999914 388165.43200000003)"
talud_maas_2011.122,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209487.10200000182 388046.35500000045, 209481.3900000006 388055.9470000006, 209474.66099999845 388066.6810000017, 209462.86400000006 388087.27699999884, 209451.48200000077 388105.6240000017, 209441.91699999943 388120.0320000015, 209435.21799999848 388129.89400000125, 209427.85399999842 388141.8040000014)"
talud_maas_2011.123,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209523.9200000018 387999.40199999884, 209517.01199999824 388003.9510000013, 209508.6169999987 388012.2719999999, 209500.83300000057 388022.3979999982, 209498.32400000095 388024.9670000002, 209490.3350000009 388039.2820000015, 209488.40199999884 388042.59699999914)"
talud_maas_2011.124,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209582.36300000176 387914.9459999986, 209577.6330000013 387923.95600000024, 209570.40700000152 387935.47199999914, 209561.76700000092 387947.9930000007, 209555.51199999824 387954.91800000146)"
talud_maas_2011.125,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209672.3669999987 387779.1009999998, 209670.0460000001 387785.34699999914, 209664.91200000048 387795.006000001, 209661.26099999994 387798.6970000006)"
talud_maas_2011.126,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209706.61800000072 387724.1319999993, 209705.77699999884 387726.95600000024, 209703.62900000066 387730.8299999982, 209700.8049999997 387734.9679999985, 209696.85599999875 387741.7349999994, 209692.44000000134 387748.69999999925, 209686.79800000042 387756.9270000011, 209684.2049999982 387763.09099999815)"
talud_maas_2011.127,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209720.61300000176 387704.2729999982, 209717.95800000057 387706.77899999917, 209712.9210000001 387714.7340000011)"
talud_maas_2011.128,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209745.76000000164 387660.2800000012, 209737.67700000107 387676.3819999993, 209735.42300000042 387683.368999999, 209733.06500000134 387688.9840000011, 209729.17300000042 387698.4290000014)"
talud_maas_2011.129,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209745.3209999986 386148.3429999985, 209748.78500000015 386154.2829999998, 209752.7109999992 386163.006000001, 209756.375 386170.6479999982, 209764.76000000164 386191.8830000013, 209778.80700000003 386223.8759999983, 209785.2969999984 386241.9549999982, 209807.13199999928 386288.3209999986, 209810.9849999994 386297.62000000104, 209816.86899999902 386312.9050000012, 209820.61100000143 386325.63899999857, 209830.55900000036 386348.3060000017)"
talud_maas_2011.130,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209772.65900000185 387610.7650000006, 209764.21499999985 387627.9050000012, 209760.36400000006 387636.6429999992)"
talud_maas_2011.131,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209780.90799999982 387599.5789999999, 209783.64200000092 387592.9479999989, 209786.89400000125 387585.19299999997, 209789.39799999818 387579.3759999983, 209791.83900000155 387573.97300000116)"
talud_maas_2011.132,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209847.82400000095 387413.1319999993, 209846.73600000143 387415.8379999995, 209843.3590000011 387424.42599999905, 209836.95899999887 387437.4780000001, 209829.65700000152 387450.51999999955, 209825.3350000009 387457.58199999854, 209820.58199999854 387465.05999999866, 209817.60700000077 387472.9629999995, 209813.04899999872 387491.0940000005, 209807.13100000098 387509.5480000004, 209806.79899999872 387512.87000000104)"
talud_maas_2011.133,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209829.10799999908 386355.243999999, 209837.36899999902 386373.45600000024, 209850.39600000158 386407.26199999824, 209857.87799999863 386425.36300000176)"
talud_maas_2011.134,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209858.71700000018 387371.9479999989, 209856.1000000015 387382.55700000003, 209852.7049999982 387392.44900000095, 209851.63899999857 387399.6790000014, 209850.48600000143 387402.6710000001)"
talud_maas_2011.135,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209860.71400000155 386437.91699999943, 209863.90399999917 386446.09600000083, 209869.25 386462.73000000045, 209875.42500000075 386479.6950000003, 209880.89699999988 386496.22199999914, 209886.55999999866 386515.4310000017, 209890.1330000013 386533.7120000012)"
talud_maas_2011.136,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209893.48000000045 387222.3999999985, 209888.9600000009 387238.36300000176, 209884.96200000122 387252.2879999988, 209881.30000000075 387268.5179999992, 209880.46700000018 387281.65399999917, 209878.38800000027 387290.9239999987, 209876.8509999998 387297.08399999887, 209876.12900000066 387305.75499999896, 209866.79300000146 387343.21400000155, 209862.92799999937 387357.84800000116, 209861.6259999983 387361.05799999833)"
talud_maas_2011.137,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209902.48299999908 387205.7129999995, 209901.47800000012 387212.90199999884, 209898.8590000011 387222.61300000176)"
talud_maas_2011.138,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209928.91000000015 387058.0540000014, 209929.25 387067.1649999991, 209927.3900000006 387082.8370000012, 209914.86899999902 387150.08100000024, 209911.54199999943 387165.875, 209907.24799999967 387183.59800000116)"
talud_maas_2011.139,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209914.52100000158 386655.7719999999, 209921.1719999984 386685.1039999984, 209927.76999999955 386724.4679999985, 209930.30999999866 386747.1070000008, 209930.27800000086 386751.9690000005, 209930.23699999973 386758.80799999833, 209930.49500000104 386769.7019999996, 209932.16899999976 386794.13500000164, 209933.75499999896 386815.98999999836, 209934.50200000033 386832.05999999866, 209935.86800000072 386857.6039999984, 209936.125 386869.04100000113, 209936.38500000164 386902.5300000012, 209937.1889999993 386922.2740000002, 209937.22399999946 386935.243999999, 209939.3660000004 386947.02600000054, 209940.40300000086 386952.11199999973, 209941.63199999928 386959.4930000007, 209941.90700000152 386966.01999999955, 209941.59699999914 386972.73099999875, 209940.38100000098 386975.87099999934, 209938.75699999928 386981.1959999986, 209938.88899999857 386986.3040000014, 209936.60300000012 386996.3200000003)"
talud_maas_2011.144,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209354.6640000008 385597.5219999999, 209374.061999999 385618.55999999866, 209378.7419999987 385624.11100000143)"
talud_maas_2011.145,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209380.87099999934 385627.80999999866, 209392.33300000057 385640.8269999996)"
talud_maas_2011.146,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209398.2349999994 385646.1429999992, 209404.11499999836 385652.16699999943, 209411.42599999905 385660.7729999982, 209419.73000000045 385669.91600000113, 209429.12000000104 385679.91800000146, 209438.76799999923 385691.71599999815, 209452.51099999994 385707.5529999994, 209475.40100000054 385730.94200000167, 209485.31700000167 385745.3359999992, 209491.6649999991 385753.2809999995, 209503.67399999872 385761.7270000018, 209510.77299999818 385769.5549999997, 209515.5460000001 385776.0870000012, 209521.11400000006 385785.45600000024, 209540.4539999999 385812.2569999993)"
talud_maas_2011.147,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209545.25400000066 385822.3770000003, 209547.96499999985 385827.1090000011, 209551.36199999973 385834.3900000006, 209554.18400000036 385841.15399999917, 209557.94099999964 385848.77899999917, 209559.0469999984 385852.3759999983)"
talud_maas_2011.148,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209568.04399999976 385882.7879999988, 209582.60200000182 385886.7470000014, 209587.7340000011 385890.7659999989, 209597.52199999988 385902.07499999925, 209605.85799999908 385914.5639999993, 209624.49700000137 385944.5789999999, 209636.2039999999 385962.9789999984, 209647.30099999905 385980.0489999987, 209661.47700000182 386001.6020000018)"
talud_maas_2011.149,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209677.5390000008 386040.4279999994, 209682.36300000176 386047.13899999857, 209687.95899999887 386056.44200000167)"
talud_maas_2011.150,2011,Rivieren,Maas,Zandmaas,Broekhuizen,,"LINESTRING (209690.4910000004 386060.1779999994, 209693.14600000158 386064.12999999896, 209699.05999999866 386073.7659999989, 209713.30299999937 386096.3299999982, 209720.36499999836 386113.0089999996)"
talud_maas_2011.151,2011,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208107.51999999955 391996.37900000066, 208108.56899999827 391993.51399999857, 208109.60500000045 391989.12099999934, 208110.51000000164 391987.5450000018, 208112.2259999998 391985.73900000006, 208115.2199999988 391984.1009999998, 208116.3440000005 391983.4820000008, 208117.01399999857 391982.5549999997, 208117.76399999857 391981.17599999905, 208119.17500000075 391980.76099999994, 208120.9750000015 391980.6220000014, 208122.8660000004 391980.1640000008, 208125.30999999866 391979.83300000057, 208126.94099999964 391980.0949999988, 208127.75600000098 391981.381000001, 208129.50200000033 391981.71599999815, 208132 391982.186999999)"
talud_maas_2011.152,2011,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208166.20899999887 391971.60500000045, 208166.83799999952 391969.63599999994, 208167.11800000072 391968.4620000012, 208167.5249999985 391967.3759999983, 208167.81500000134 391966.28400000185, 208167.69200000167 391965.0780000016, 208168.26999999955 391963.7809999995)"
talud_maas_2011.153,2011,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208172.0089999996 391961.58900000155, 208172.80999999866 391961.1400000006, 208173.58799999952 391961.061999999, 208174.4600000009 391960.5879999995, 208175.36800000072 391960.0780000016, 208176.3900000006 391960.05700000003)"
talud_maas_2011.154,2011,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208230.0009999983 391941.7490000017, 208227.07400000095 391944.61400000006, 208219.23900000006 391949.49500000104, 208209.0949999988 391954.1000000015, 208195.2809999995 391958.8359999992, 208187.33799999952 391961.18400000036)"
talud_maas_2011.155,2011,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208432.83999999985 391840.6229999997, 208429.23900000006 391841.8720000014, 208423.8049999997 391843.2349999994, 208420.36300000176 391845.8370000012, 208413.92599999905 391848.2960000001, 208406.10200000182 391850.44000000134, 208399.2039999999 391851.6719999984, 208392.91899999976 391854.30900000036, 208384.91299999878 391856.8579999991, 208383.32600000128 391857.36300000176, 208380.02600000054 391859.24500000104, 208375.48699999973 391861.83300000057, 208373.87099999934 391862.75499999896, 208364.23699999973 391869.4230000004, 208361.7950000018 391871.0700000003, 208349.53599999845 391879.8779999986, 208335.55000000075 391889.0370000005, 208329.46200000122 391892.30999999866, 208315.98099999875 391900.06700000167, 208306.22199999914 391904.77600000054, 208289.6959999986 391910.6799999997, 208276.02800000086 391915.7010000013, 208267.99300000072 391919.0320000015, 208260.7349999994 391922.94299999997, 208254.37999999896 391927.44299999997, 208244.65100000054 391935.0159999989)"
talud_maas_2011.156,2011,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208586.87000000104 391751.3379999995, 208582.4530000016 391753.5780000016, 208575.01700000092 391757.79300000146, 208557.84800000116 391768.8960000016, 208546.12900000066 391777.73099999875, 208539.27100000158 391785.9200000018, 208536.10399999842 391790.51900000125)"
talud_maas_2011.157,2011,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208598.50200000033 391752.7719999999, 208604.70199999958 391748.75, 208612.03400000185 391743.68400000036, 208617.13800000027 391739.88500000164, 208621.85200000182 391736.34699999914)"
talud_maas_2011.158,2011,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208707.23699999973 391642.8720000014, 208673.69999999925 391673.63599999994, 208653.12099999934 391690.5009999983)"
talud_maas_2011.159,2011,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208779.23200000077 391557.5080000013, 208768.89200000092 391570.5080000013, 208755.23800000176 391592.03599999845, 208737.59899999946 391611.05900000036)"
talud_maas_2011.160,2011,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208796.90100000054 391556.0780000016, 208804.21700000018 391547.9129999988, 208812.50299999863 391539.3599999994)"
talud_maas_2011.161,2011,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208948.65900000185 391367.4210000001, 208939.45199999958 391379.24599999934, 208926.4910000004 391397.21400000155, 208918.05600000173 391406.7250000015, 208904.94700000063 391423.8420000002, 208890.3900000006 391442.72199999914)"
