id;latitude;longitude;vri_nummer;kruispunt;geometrie
25;52.44088290272703;4.826621311908072;2102;Peperstraat - Oostzijde;POINT (116883.05863956554 494936.55160851864)
26;52.44026090200192;4.828016322181959;2103;Savorin Lohmanstraat - Klaas Katerstraat;POINT (116977.37698347023 494866.6120791026)
27;52.439328896982516;4.826916326797109;2104;Wilhelminastraat - Zuiddijk;POINT (116901.78051306096 494763.4913547421)
28;52.42647289411326;4.827458333370111;2136;Den Uylweg - Provincialeweg;POINT (116927.58208469515 493332.79694150004)
29;52.42736190331333;4.813790320016731;2106;Cornelis Bruijnzeelweg - Kanaalkade;POINT (115998.71726993313 493438.982347441)
30;52.42944988043833;4.809693856163698;2105;Hoofdtocht - Cor Bruijnzeelweg;POINT (115721.94879535312 493673.5117039703)
31;52.43069890766579;4.813661326917754;2107;Hoofdtocht - Houtveldweg;POINT (115992.88348519389 493810.33935023076)
32;52.43225590763005;4.822029324386366;2135;Oud Saenden - Provincialeweg;POINT (116563.34092663214 493979.1041082334)
33;52.43457089479908;4.81784532080873;2118;Albert Heijnweg - Provincialeweg;POINT (116280.82217050632 494238.90679291467)
34;52.43484590071946;4.814777313902085;2108;Aris van Broekweg - Houtveldweg;POINT (116072.42771205264 494271.14932045754)
35;52.43557789728222;4.816794314728656;2134;Hogendijk - Provincialeweg;POINT (116210.23200250676 494351.5121073824)
36;52.437376907562985;4.815860321290584;2141;Provincialeweg - Qpark parkeergarage;POINT (116148.29711207733 494552.1776017733)
37;52.437527897924774;4.812824318607389;2119;Blokschaaf- Houtveldweg;POINT (115941.98359895652 494570.61007379205)
38;52.43947690946006;4.814455322624561;2127;Stationsstraat - Provincialeweg;POINT (116054.60538528641 494786.5866221949)
39;52.44165842310794;4.812770734059441;2140;Mauritsstraat - Provincialeweg;POINT (115941.98451405994 495030.21759802476)
40;52.44139290861197;4.808264322711537;2139;Houtveldweg - Vurenhout;POINT (115635.34431630484 495003.1148636194)
41;52.47342090730697;4.7957923147381525;2301;Paukenhof - Fortuinweg;POINT (114816.43101589331 498573.53696862917)
42;52.47028390696589;4.803061324934955;2304;Wezelstraat - Guisweg;POINT (115307.50162827283 498220.4910722552)
43;52.47075390540482;4.805432315307203;2303;Guisweg - Provincialeweg;POINT (115469.0279176836 498271.4884170163)
44;52.47166290317406;4.811419314764124;2305;Lagedijk - Guisweg;POINT (115876.63788904957 498369.3765796286)
45;52.48252690479579;4.807352314579618;2408;Vermeerkade - Wandelweg;POINT (115609.97719005184 499580.3626524373)
46;52.48488189869957;4.8061723131888066;2401;Plein 13;POINT (115531.92206534484 499843.0335002279)
47;52.48632589610661;4.802964332525297;2402;Wandelweg - Javastraat;POINT (115315.31157899548 500005.45315941575)
48;52.48962490284893;4.793298316801635;2404;Stationsstraat - Wandelweg;POINT (114661.76571488765 500377.8581844781)
49;52.49068989956913;4.798544327814202;2405;Zaanbrug - Zaanweg;POINT (115019.0335555924 500493.4455924354)
50;52.49607889773311;4.783813330475653;2406;Westerstraat - Kerkstraat;POINT (114023.53822562555 501101.2879854656)
51;52.49525590004374;4.787676332813081;2407;Noorderstraat - Kerkstraat;POINT (114285.11323698593 501007.53792082675)
52;52.50078190880096;4.765982316405048;2501;Heiligeweg - Weverstraat;POINT (112817.1399097672 501634.80841847055)
53;52.49882190345431;4.755575329631426;2502;Jupiterstraat - Rosariumlaan;POINT (112108.58442965505 501422.84253987705)
54;52.47552489634805;4.747099323679322;2601;Dorpsstraat - Communicatieweg;POINT (111510.10857838175 498835.76696531137)
55;52.49749177515812;4.776481910877211;2409;Kerkstraat west - fietsoversteek;POINT (113526.99392172956 501262.66602811124)
56;52.44982043004881;4.811243481128005;2123;Vincent van Goghweg - Jan van Gooynekade;POINT (115845.36343503052 495939.1805899131)
57;52.43833682078795;4.810511094582042;2138;Houtveldweg - Ebbehout;POINT (115785.40260746935 494661.8638011102)
