OBJECTID,SIGMA_ID,OBJECT,X,Y,Z,VERKANTING,M_SIGMATRAJECT,ELEMENT_TYPE_HORIZONTAAL,ELEMENT_LENGTE_HORIZONTAAL,BOOGSTRAAL_HORIZONTAAL,TANGENTPUNT_VERKANTING,OVERGANGSHELLING_WAARDE,OVERGANGSHELLING_LENGTE,ELEMENT_LENGTE_VERTICAAL,TANGENTPUNT_ONTWERPSNELHEID,ONTWERPSNELHEID,DATUM_GOEDGEKEURD,ARGUMENT_HORIZONTAAL,ARGUMENT_VERTICAAL,TRAJECTNAAM,OPMERKING,HELLING_VERTICAAL,BOOGSTRAAL_VERTICAAL,FUNCTIE,WISSEL_KRUISING_NAAM_SIGMA,TEKENINGNUMMER,POSITIONELE_NAUWKEURIGHEID_MM,SIGMATRAJECT_GUID
1578,20000588,,194135.9514,547403.7004,3.0208,0,3700.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.065178,009_67BV_127.8,,top,25000,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1579,20000589,,194130.6277,547412.1655,3.0086,0,3710.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.090642,009_67BV_127.8,,top,25000,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1580,20000590,,194129.3816,547414.147,3.0051,0,3712.34077,,,,,,,264.05988,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,"-1,5174",,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1581,20000591,"Hm 131,5",194128.2876,547415.8865,3.002,0,3714.3957,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1582,20000592,,194125.304,547420.6306,2.9935,0,3720.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1583,20000593,,194119.9803,547429.0958,2.9783,0,3730.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1584,20000594,,194114.6567,547437.5609,2.9632,0,3740.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1585,20000595,,194109.333,547446.026,2.948,0,3750.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1586,20000596,,194104.0093,547454.4912,2.9328,0,3760.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1587,20000597,M131/15,194103.4376,547455.4003,2.9312,0,3761.07392,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1588,20000598,,194098.6856,547462.9563,2.9177,0,3770.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1589,20000599,,194093.3619,547471.4214,2.9025,0,3780.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1590,20000600,,194088.0383,547479.8866,2.8873,0,3790.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1591,20000601,,194082.7146,547488.3517,2.8721,0,3800.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1592,20000602,,194077.3909,547496.8168,2.857,0,3810.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1593,20000603,"Hm 131,6",194075.0648,547500.5155,2.8503,0,3814.36934,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1594,20000604,,194072.0672,547505.2819,2.8418,0,3820.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1595,20000605,,194066.7435,547513.7471,2.8266,0,3830.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1596,20000606,M131/17,194066.197,547514.6161,2.825,0,3831.02658,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1597,20000607,,194061.4198,547522.2122,2.8114,0,3840.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1598,20000608,,194056.0962,547530.6773,2.7963,0,3850.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1599,20000609,,194050.7725,547539.1425,2.7811,0,3860.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1600,20000610,,194045.4488,547547.6076,2.7659,0,3870.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1601,20000611,,194040.1251,547556.0727,2.7507,0,3880.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1602,20000612,,194034.8014,547564.5378,2.7356,0,3890.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1603,20000613,,194029.4777,547573.003,2.7204,0,3900.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1604,20000614,M131/19,194028.7616,547574.1418,2.7183,0,3901.34532,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1605,20000615,,194024.1541,547581.4681,2.7052,0,3910.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1606,20000616,"Hm 131,7",194022.0599,547584.7981,2.6992,0,3913.93376,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1607,20000617,,194018.8304,547589.9332,2.69,0,3920.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1608,20000618,,194013.5067,547598.3984,2.6749,0,3930.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1609,20000619,,194008.183,547606.8635,2.6597,0,3940.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1610,20000620,,194002.8593,547615.3286,2.6445,0,3950.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1611,20000621,,193997.5357,547623.7937,2.6293,0,3960.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1612,20000622,,193992.212,547632.2589,2.6142,0,3970.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1613,20000623,M131/21,193991.5478,547633.315,2.6123,0,3971.24763,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1614,20000624,,193988.8046,547637.6768,2.6044,0,3976.40034,,,,,,,12.44691,,140,2019/07/01 00:00:00+00,364.260437,100.096604,009_67BV_127.8,,dal,-30000,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1615,20000625,,193986.8883,547640.724,2.5992,0,3980.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.088965,009_67BV_127.8,,dal,-30000,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1616,20000626,,193985.4915,547642.9451,2.595,,3982.62379,,,,,,,6.22345,,140,2019/07/01 00:00:00+00,,,009_67BV_127.8,,snij,-30000,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1617,20000627,,193982.1783,547648.2133,2.5881,0,3988.84724,,,,,,,177.75895,,140,2019/07/01 00:00:00+00,364.260437,100.070191,009_67BV_127.8,,"-1,1025",,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1618,20000628,,193981.5646,547649.1891,2.5869,0,3990.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.07019,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1619,20000629,,193981.5362,547649.2344,2.5868,0,3990.05342,BOOG,1.4637,-30000,,,,,,140,2019/07/01 00:00:00+00,364.260437,100.07019,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1620,20000630,,193980.7569,547650.4734,2.5852,0,3991.51712,RST,1042.60052,,,,,,,140,2019/07/01 00:00:00+00,364.257331,100.07019,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1621,20000631,,193976.2405,547657.654,2.5758,0,4000.00001,,,,,,,,,140,2019/07/01 00:00:00+00,364.257331,100.07019,009_67BV_127.8,,,,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1622,20000787,LV33,203571.4803,534239.5723,4.076,0,0,OVB,1.325,38126.78495,TP_D,,,14.85608,,140,2019/09/01 00:00:00+00,340.066214,99.838,009_33V_115.3,,"2,5447",,V,33,411508_R_gebogen,10,019de3dc-662f-4617-adcd-92fa440b8e17
1623,20000788,KW_RAND,203570.5996,534240.2136,4.0788,0,1.08954,,,214547.73296,,,,,,140,2019/09/01 00:00:00+00,340.067285,99.838,009_33V_115.3,,,,V,33,411508_R_gebogen,10,019de3dc-662f-4617-adcd-92fa440b8e17
1624,20000789,KW_RAND,203570.4834,534240.2982,4.0792,0,1.23327,,,550754.30867,,,,,,140,2019/09/01 00:00:00+00,340.067314,99.838,009_33V_115.3,,,,V,33,411508_R_gebogen,10,019de3dc-662f-4617-adcd-92fa440b8e17
1625,20000790,LLT33,203570.4092,534240.3522,4.0794,0,1.325,RST,3.175,,,,,,TP_V,90,2019/08/01 00:00:00+00,340.06732,99.838,009_33V_115.3,,,,LT,33,411508_R_gebogen,10,019de3dc-662f-4617-adcd-92fa440b8e17
1626,20000791,KW_RAND,203570.3667,534240.3832,4.0795,0,1.37758,,,,,,,,,90,2019/08/01 00:00:00+00,340.06732,99.838,009_33V_115.3,,,,LT,33,411508_R_gebogen,10,019de3dc-662f-4617-adcd-92fa440b8e17
1627,20000792,,203567.8425,534242.2211,4.0875,0,4.5,RST,5.95607,,,,,,,90,2019/08/01 00:00:00+00,340.06732,99.838,009_33V_115.3,,,,,,,10,019de3dc-662f-4617-adcd-92fa440b8e17
1628,20000793,,203563.3964,534245.4587,4.1015,0,10,,,,,,,,,90,2019/08/01 00:00:00+00,340.06732,99.838,009_33V_115.3,,,,,,,10,019de3dc-662f-4617-adcd-92fa440b8e17
1629,20000794,LLT35A,203563.0277,534245.7271,4.1026,0,10.45607,RST,3.175,,,,,,,90,2019/08/01 00:00:00+00,340.06732,99.838,009_33V_115.3,,,,LT,35A,411508_R,10,019de3dc-662f-4617-adcd-92fa440b8e17
1630,20000795,LV35A,203560.461,534247.5961,4.1107,0,13.63107,RST,1.225,,,,,,,90,2019/08/01 00:00:00+00,340.06732,99.838,009_33V_115.3,,,,V,35A,411508_R,10,019de3dc-662f-4617-adcd-92fa440b8e17
1631,20000796,KW_RAND,203560.3333,534247.6891,4.1111,0,13.78909,,,,,,,,,90,2019/08/01 00:00:00+00,340.06732,99.838,009_33V_115.3,,,,V,35A,411508_R,10,019de3dc-662f-4617-adcd-92fa440b8e17
1632,20000797,KW_RAND,203560.0627,534247.8861,4.112,0,14.12384,,,,,,,,,90,2019/08/01 00:00:00+00,340.06732,99.838,009_33V_115.3,,,,V,35A,411508_R,10,019de3dc-662f-4617-adcd-92fa440b8e17
1633,20000798,,203559.4708,534248.3171,4.1138,0,14.85607,,,,,,,,,90,2019/08/01 00:00:00+00,340.06732,99.838,009_33V_115.3,,,,,,,10,019de3dc-662f-4617-adcd-92fa440b8e17
1634,20000799,LV129,185554.9689,562465.3055,1.8488,0,0,RST,1.225,,TP_D,,,1.23841,,140,2019/07/01 00:00:00+00,380.135367,99.650671,009_129V_148.9,,"5,4873",,V,129,420117_R,10,0b68452e-4f63-4389-87a8-3b72410e817a
1635,20000800,KW_RAND,185554.9649,562465.3177,1.8489,0,0.01285,,,,,,,,,140,2019/07/01 00:00:00+00,380.135367,99.650671,009_129V_148.9,,,,V,129,420117_R,10,0b68452e-4f63-4389-87a8-3b72410e817a
1636,20000801,KW_RAND,185554.8856,562465.5636,1.8503,0,0.27125,,,,,,,,,140,2019/07/01 00:00:00+00,380.135367,99.650671,009_129V_148.9,,,,V,129,420117_R,10,0b68452e-4f63-4389-87a8-3b72410e817a
1637,20000802,KW_RAND,185554.6469,562466.3037,1.8546,0,1.0489,,,,,,,,,140,2019/07/01 00:00:00+00,380.135367,99.650671,009_129V_148.9,,,,V,129,420117_R,10,0b68452e-4f63-4389-87a8-3b72410e817a
1638,20000803,LLT129,185554.5928,562466.4713,1.8555,0,1.225,RST,2.575,,,,,,,140,2019/07/01 00:00:00+00,380.135367,99.650671,009_129V_148.9,,,,LT,129,420117_R,10,0b68452e-4f63-4389-87a8-3b72410e817a
1639,20000804,,185554.5887,562466.4841,1.8556,0,1.23839,,,,,,,29.36404,,140,2019/07/01 00:00:00+00,380.135367,99.650671,009_129V_148.9,,dal,-11400,LT,129,420117_R,10,0b68452e-4f63-4389-87a8-3b72410e817a
1640,20000805,KW_RAND,185554.5648,562466.5582,1.856,0,1.31628,,,,,,,,,140,2019/07/01 00:00:00+00,380.135367,99.650236,009_129V_148.9,,dal,-11400,LT,129,420117_R,10,0b68452e-4f63-4389-87a8-3b72410e817a
1641,20000806,,185553.8023,562468.922,1.87,0,3.8,RST,108.94255,,,,,,,140,2019/07/01 00:00:00+00,380.135367,99.636365,009_129V_148.9,,dal,-11400,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1642,20000807,,185551.8989,562474.8226,1.9071,0,10,,,,,,,,,140,2019/07/01 00:00:00+00,380.135367,99.601742,009_129V_148.9,,dal,-11400,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1643,20000808,,185550.0815,562480.4569,1.9362,,15.92018,,,,,,,14.68202,,140,2019/07/01 00:00:00+00,,,009_129V_148.9,,snij,-11400,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1644,20000809,,185548.829,562484.3397,1.974,0,20,,,,,,,,,140,2019/07/01 00:00:00+00,380.135367,99.545896,009_129V_148.9,,dal,-11400,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1645,20000810,,185545.7591,562493.8568,2.0497,0,30,,,,,,,,,140,2019/07/01 00:00:00+00,380.135367,99.490051,009_129V_148.9,,dal,-11400,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1646,20000811,,185545.5743,562494.4295,2.0546,0,30.60176,,,,,,,170.78791,,140,2019/07/01 00:00:00+00,380.135367,99.48669,009_129V_148.9,,"8,0632",,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1647,20000812,M26,185544.9551,562496.3493,2.0708,0,32.61895,,,,,,,,,140,2019/07/01 00:00:00+00,380.135367,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1648,20000813,,185542.6891,562503.3739,2.1303,0,40,,,,,,,,,140,2019/07/01 00:00:00+00,380.135367,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1649,20000814,,185539.6192,562512.8911,2.211,0,50,,,,,,,,,140,2019/07/01 00:00:00+00,380.135367,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1650,20000815,,185536.5492,562522.4082,2.2916,0,60,,,,,,,,,140,2019/07/01 00:00:00+00,380.135367,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1651,20000816,,185533.4793,562531.9253,2.3722,0,70,,,,,,,,,140,2019/07/01 00:00:00+00,380.135367,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1652,20000817,Hm,185530.4175,562541.4172,2.4527,0,79.9735,,,,,,,,,140,2019/07/01 00:00:00+00,380.135367,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1653,20000818,,185530.4094,562541.4424,2.4529,0,80,,,,,,,,,140,2019/07/01 00:00:00+00,380.135367,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1654,20000819,"Hm 149,0",185527.8313,562549.4346,2.5206,0,88.39773,,,,,,,,,140,2019/07/01 00:00:00+00,380.135367,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1655,20000820,,185527.3394,562550.9595,2.5335,0,90,,,,,,,,,140,2019/07/01 00:00:00+00,380.135367,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1656,20000821,M28,185526.2786,562554.2481,2.5614,0,93.45548,,,,,,,,,140,2019/07/01 00:00:00+00,380.135367,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1657,20000822,,185524.2695,562560.4766,2.6141,0,100,,,,,,,,,140,2019/07/01 00:00:00+00,380.135367,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1658,20000823,KW_RAND,185523.2068,562563.7712,2.642,0,103.46168,,,,,,,,,140,2019/07/01 00:00:00+00,380.135367,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1659,20000824,KW_RAND,185522.8377,562564.9152,2.6517,0,104.66375,,,,,,,,,140,2019/07/01 00:00:00+00,380.135367,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1660,20000825,,185521.1995,562569.9937,2.6948,0,110,,,,,,,,,140,2019/07/01 00:00:00+00,380.135367,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1661,20000826,,185520.3576,562572.6039,2.7169,0,112.74255,BOB,35,0,TP_D,1400,35,,,140,2019/07/01 00:00:00+00,380.135367,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1662,20000827,,185518.1299,562579.511,2.7754,5.18,120,,,24113.14272,,1400,,,,140,2019/07/01 00:00:00+00,380.144947,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1663,20000828,,185515.0643,562589.0295,2.856,12.33,130,,,10140.54623,,1400,,,,140,2019/07/01 00:00:00+00,380.189537,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1664,20000829,,185512.0081,562598.551,2.9367,19.47,140,,,6420.26238,,1400,,,,140,2019/07/01 00:00:00+00,380.270506,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1665,20000830,,185509.6517,562605.9263,2.9991,25,147.74255,BOOG,59.29055,5000,TP_D,,,,,140,2019/07/01 00:00:00+00,380.358183,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1666,20000831,,185508.9667,562608.0773,3.0173,25,150,,,5000,,,,,,140,2019/07/01 00:00:00+00,380.386926,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1667,20000832,M30,185506.474,562615.9336,3.0837,25,158.24231,,,5000,,,,,,140,2019/07/01 00:00:00+00,380.491871,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1668,20000833,,185505.9439,562617.6095,3.0979,25,160,,,5000,,,,,,140,2019/07/01 00:00:00+00,380.51425,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1669,20000834,,185502.9402,562627.1477,3.1786,25,170,,,5000,,,,,,140,2019/07/01 00:00:00+00,380.641574,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1670,20000835,,185499.9555,562636.6919,3.2592,25,180,,,5000,,,,,,140,2019/07/01 00:00:00+00,380.768898,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1671,20000836,"Hm 149,1",185497.2612,562645.3665,3.3324,25,189.08344,,,5000,,,,,,140,2019/07/01 00:00:00+00,380.884552,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1672,20000837,,185496.99,562646.2421,3.3398,25,190,,,5000,,,,,,140,2019/07/01 00:00:00+00,380.896222,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1673,20000838,,185494.0436,562655.7981,3.4205,25,200,,,5000,,,,,,140,2019/07/01 00:00:00+00,381.023546,99.486691,009_129V_148.9,,,,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1674,20000839,,185493.6373,562657.1213,3.4316,25,201.38412,,,5000,,,,10.14917,,140,2019/07/01 00:00:00+00,381.041169,99.486691,009_129V_148.9,,dal,-30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1675,20000840,,185492.1508,562661.973,3.4725,,206.4585,,,5000,,,,5.07458,,140,2019/07/01 00:00:00+00,,,009_129V_148.9,,snij,-30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1676,20000841,,185491.9828,562662.5225,3.4777,25,207.0331,EOB,35,5000,TP_D,1400,35,,,140,2019/07/01 00:00:00+00,381.113094,99.474703,009_129V_148.9,,dal,-30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1677,20000842,,185491.1163,562665.3601,3.5023,22.88,210,,,5463.09979,,1400,,,,140,2019/07/01 00:00:00+00,381.149269,99.468407,009_129V_148.9,,dal,-30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1678,20000843,,185490.6691,562666.8264,3.5152,21.79,211.53295,,,5737.67617,,1400,,51.45793,,140,2019/07/01 00:00:00+00,381.166705,99.465153,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1679,20000844,S138,185489.5446,562670.5208,3.5468,19.03,215.39472,,,6569.46975,,1400,,,,140,2019/07/01 00:00:00+00,381.20684,99.492471,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1680,20000845,ES,185488.8532,562672.7962,3.5654,17.33,217.7729,,,7213.46008,,1400,,,,140,2019/07/01 00:00:00+00,381.228858,99.509294,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1681,20000846,ES,185488.8483,562672.8122,3.5656,17.32,217.78958,,,7218.42304,,1400,,,,140,2019/07/01 00:00:00+00,381.229005,99.509411,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1682,20000847,M32,185488.7094,562673.2694,3.5692,16.98,218.26747,,,7363.57375,,1400,,,,140,2019/07/01 00:00:00+00,381.233178,99.512792,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1683,20000848,,185488.2061,562674.9273,3.5823,15.74,220,,,7942.5969,,1400,,,,140,2019/07/01 00:00:00+00,381.247611,99.525047,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1684,20000849,,185485.308,562684.4981,3.6514,8.6,230,,,14543.22312,,1400,,,,140,2019/07/01 00:00:00+00,381.309574,99.595785,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1685,20000850,KW_RAND,185484.7071,562686.4866,3.6643,7.11,232.07729,,,17577.67778,,1400,,,,140,2019/07/01 00:00:00+00,381.317882,99.610479,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1686,20000851,KW_RAND,185484.6813,562686.5723,3.6649,7.05,232.16677,,,17737.08639,,1400,,,,140,2019/07/01 00:00:00+00,381.318205,99.611112,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1687,20000852,KW_RAND,185484.6809,562686.5735,3.6649,7.05,232.16804,,,17739.37053,,1400,,,,140,2019/07/01 00:00:00+00,381.31821,99.611121,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1688,20000853,KW_RAND,185483.6983,562689.8258,3.685,4.62,235.56553,,,27058.06039,,1400,,,,140,2019/07/01 00:00:00+00,381.328303,99.635153,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1689,20000854,KW_RAND,185483.2372,562691.3531,3.694,3.48,237.16091,,,35918.11121,,1400,,,,140,2019/07/01 00:00:00+00,381.331593,99.646439,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1690,20000855,KW_RAND,185483.2329,562691.3673,3.6941,3.47,237.17576,,,36027.97777,,1400,,,,140,2019/07/01 00:00:00+00,381.33162,99.646544,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1691,20000856,KW_RAND,185483.2306,562691.3747,3.6941,3.46,237.18348,,,36085.31927,,1400,,,,140,2019/07/01 00:00:00+00,381.331633,99.646598,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1692,20000857,,185483.2081,562691.4489,3.7313,,237.26107,,,36672.00141,,1400,,25.72897,,140,2019/07/01 00:00:00+00,,,009_129V_148.9,,snij,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1693,20000858,KW_RAND,185483.0796,562691.8749,3.697,3.09,237.706,,,40442.83261,,1400,,,,140,2019/07/01 00:00:00+00,381.332505,99.650294,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1694,20000859,KW_RAND,185483.0744,562691.8921,3.6971,3.08,237.72402,,,40611.94655,,1400,,,,140,2019/07/01 00:00:00+00,381.332534,99.650422,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
