FID,OVW_STARTDATUM,LATITUDE,GEOMETRIE,BUURT,EIGENAAR,CATEGORIE,FOTO,GEBIED,HOOFDCATEGORIE,INSPECTIEDATUM,JAAR_VAN_AANLEG,ONDERGROND,TYPE,WIJK,LONGITUDE,OVW_MAX_SIZE

Afvalbakken.170434,2023-02-03,52.1537158526709,POINT (52.15371933404553 5.396138015947912),Willem III,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,20-07-2020,,Elementverharding,Elementverharding,Randenbroek,5.39613809628598,0

Afvalbakken.170435,2023-02-03,52.1544777295556,POINT (52.15448120019466 5.3987395210192215),Willem III,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,03-09-2020,,Gazon,Gazon,Randenbroek,5.39873958000584,0

Afvalbakken.170436,2023-02-03,52.1551139944696,POINT (52.15511741779234 5.4079274827510515),Schuilenburg-Midden,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,14-09-2020,,Gazon,Gazon,Schuilenburg,5.40792749456698,0

Afvalbakken.170437,2023-02-03,52.1562746342315,POINT (52.156278057980025 5.408712463371974),Schuilenburg-Midden,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,14-09-2020,,Haag,Haag,Schuilenburg,5.4087124549085,0

Afvalbakken.170438,2023-02-03,52.1566167258135,POINT (52.15662011014041 5.415974286960354),Schuilenburg-Noord,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,15-09-2020,,Gazon,Gazon,Schuilenburg,5.41597424267956,0

Afvalbakken.170439,2023-02-03,52.1478795199898,POINT (52.14788305270504 5.381744268295111),Juliana van Stolberg,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,02-10-2020,,Elementverharding,Elementverharding,De Berg-Zuid,5.381744483999,0

Afvalbakken.170440,2023-02-03,52.1494830604005,POINT (52.14948651845994 5.397439775741484),Componistenbuurt-Midden,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,02-11-2020,2014,Asfalt,Asfalt,Randenbroek,5.39743991010878,0

Afvalbakken.170441,2023-02-03,52.1598679642591,POINT (52.15987148274302 5.39396346186407),Coninckstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,17-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39396346601563,0

Afvalbakken.170442,2023-02-03,52.1596334711212,POINT (52.15963699339126 5.39304316463065),Coninckstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,17-08-2020,,Haag,Haag,Stadskern,5.39304317608849,0

Afvalbakken.170443,2023-02-03,52.1779760301906,POINT (52.177979598723645 5.401119251058042),Muziekbuurt-Zuid,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,16-07-2020,,Ruw gras,Ruw gras,Zielhorst,5.40111896565316,0

Afvalbakken.170444,2023-02-03,52.1980094261793,POINT (52.1980130620818 5.410531302092533),Dassenberg e.o.,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,21-09-2020,,Gazon,Gazon,Vathorst-De Velden,5.41053066908939,0

Afvalbakken.170445,2023-02-03,52.1764367273487,POINT (52.176440289858036 5.400713935212248),Het Gein,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,02-07-2020,,Gazon,Gazon,Schothorst-Noord,5.40071367391278,0

Afvalbakken.170446,2023-02-03,52.1761208923407,POINT (52.17612445008902 5.401288864952598),Het Gein,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,02-07-2020,,Gazon,Gazon,Schothorst-Noord,5.40128860506985,0

Afvalbakken.170447,2023-02-03,52.1657298948203,POINT (52.165733384457205 5.404318596256636),Zangvogelbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,19-06-2020,,Heesters,Heesters,Liendert,5.40431847004213,0

Afvalbakken.170448,2023-02-03,52.1613994987332,POINT (52.161402940616746 5.409405931970661),Watervogelbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,10-06-2020,,Heesters,Heesters,Liendert,5.40940584522936,0

Afvalbakken.170449,2023-02-03,52.1444694284643,POINT (52.14447287783126 5.395650861457477),Vermeerkwartier-Oost,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,23-05-2014,,Tegelverharding,Tegelverharding,Vermeerkwartier,5.39565107245533,0

Afvalbakken.170450,2023-02-03,52.1838521567195,POINT (52.183855755567414 5.4015343993619656),Architectenbuurt-Oost,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,21-07-2020,,Gazon,Gazon,Zielhorst,5.40153402782254,0

Afvalbakken.170521,2023-02-03,52.1533724385321,POINT (52.153375956118644 5.388909548105959),Grote Haag,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38890966258773,0

Afvalbakken.170522,2023-02-03,52.1610907723653,POINT (52.16109422358836 5.407473708460838),Watervogelbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,12-06-2020,,Elementverharding,Elementverharding,Liendert,5.40747363494616,0

Afvalbakken.170523,2023-02-03,52.1623357943807,POINT (52.162339249783145 5.407720817849586),Watervogelbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,12-06-2020,,Elementverharding,Elementverharding,Liendert,5.40772072503491,0

Afvalbakken.170524,2023-02-03,52.1874950691334,POINT (52.18749851498415 5.431981632753197),Dorpskern Hooglanderveen,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,12-10-2020,,Open grond,Open grond,Hooglanderveen,5.43198102677223,0

Afvalbakken.170525,2023-02-03,52.1876253857846,POINT (52.187628851686256 5.428774656349748),Dorpskern Hooglanderveen,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,21-10-2020,,Heesters,Heesters,Hooglanderveen,5.42877406751508,0

Afvalbakken.170526,2023-02-03,52.1885627950236,POINT (52.188566273489336 5.4276026394122034),Dorpskern Hooglanderveen,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,21-10-2020,,Elementverharding,Elementverharding,Hooglanderveen,5.42760204283547,0

Afvalbakken.170527,2023-02-03,52.176833114117,POINT (52.17683666201667 5.403803209356879),Erasmusstraat e.o.,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,17-07-2020,,Elementverharding,Elementverharding,Zielhorst,5.40380292577018,0

Afvalbakken.170528,2023-02-03,52.1772038446535,POINT (52.17720739380718 5.403935116957692),Erasmusstraat e.o.,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,17-07-2020,,Elementverharding,Elementverharding,Zielhorst,5.40393482731928,0

Afvalbakken.170529,2023-02-03,52.1770139048107,POINT (52.177017453320715 5.403867589557241),Erasmusstraat e.o.,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,17-07-2020,,Elementverharding,Elementverharding,Zielhorst,5.40386730301977,0

Afvalbakken.170530,2023-02-03,52.1767302255927,POINT (52.17673377312111 5.403771124387102),Erasmusstraat e.o.,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,17-07-2020,,Elementverharding,Elementverharding,Zielhorst,5.40377084245458,0

Afvalbakken.170531,2023-02-03,52.1762650945171,POINT (52.1762686406265 5.40357966845299),Erasmusstraat e.o.,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,17-07-2020,,Gazon,Gazon,Zielhorst,5.40357939424239,0

Afvalbakken.170532,2023-02-03,52.177184842787,POINT (52.17718838262928 5.405621064382502),Erasmusstraat e.o.,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,17-07-2020,,Elementverharding,Elementverharding,Zielhorst,5.40562076589867,0

Afvalbakken.170533,2023-02-03,52.1688602682751,POINT (52.168863750278 5.408423309156247),De Horsten,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,16-06-2020,,Elementverharding,Elementverharding,Liendert,5.40842311753608,0

Afvalbakken.170534,2023-02-03,52.1673077729651,POINT (52.16731124223678 5.4093706134087105),De Horsten,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,16-06-2020,,Elementverharding,Elementverharding,Liendert,5.40937043994615,0

Afvalbakken.170535,2023-02-03,52.1666976568609,POINT (52.16670113016567 5.408120989539439),Zangvogelbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,16-06-2020,,Elementverharding,Elementverharding,Liendert,5.40812083106504,0

Afvalbakken.170536,2023-02-03,52.1667257041377,POINT (52.166729175459196 5.4085030600007125),De Horsten,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,16-06-2020,,Elementverharding,Elementverharding,Liendert,5.40850289927604,0

Afvalbakken.170537,2023-02-03,52.1663123941877,POINT (52.16631586262276 5.408671459302163),De Horsten,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,16-06-2020,,Elementverharding,Elementverharding,Liendert,5.40867130382859,0

Afvalbakken.170538,2023-02-03,52.1661181609156,POINT (52.16612162798685 5.408752484891052),De Horsten,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,16-06-2020,,Elementverharding,Elementverharding,Liendert,5.40875233187887,0

Afvalbakken.170539,2023-02-03,52.18886413412,POINT (52.18886791940944 5.370487701107844),Bieshaar-Noord,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,06-10-2020,,Elementverharding,Elementverharding,Hoogland,5.37048744660188,0

Afvalbakken.170540,2023-02-03,52.1858647827544,POINT (52.185868492396054 5.38241748286417),Park Schothorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,15-09-2020,,Gazon,Gazon,Schothorst-Noord,5.38241719544545,0

Afvalbakken.170541,2023-02-03,52.1855005153194,POINT (52.18550422389071 5.382207477974315),Park Schothorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,15-09-2020,,Gazon,Gazon,Schothorst-Noord,5.38220719659678,0

Afvalbakken.170542,2023-02-03,52.1751460562609,POINT (52.175149612971175 5.400532174564342),Het Gein,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,03-07-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.40053193258391,0

Afvalbakken.170543,2023-02-03,52.1766178179547,POINT (52.176621379447575 5.401081008052192),Het Gein,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,02-07-2020,,Gazon,Gazon,Schothorst-Noord,5.40108074220313,0

Afvalbakken.170544,2023-02-03,52.1575286590972,POINT (52.15753220009152 5.387662653957841),Hof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38766271752869,0

Afvalbakken.170545,2023-02-03,52.1576160069825,POINT (52.15761954268849 5.388770320347969),Hof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38877037797699,0

Afvalbakken.170546,2023-02-03,52.1568703107065,POINT (52.15687384019387 5.389372425703864),Hof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.3893724908588,0

Afvalbakken.170547,2023-02-03,52.1570146629937,POINT (52.15701818979052 5.390013557537613),Hof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39001361799807,0

Afvalbakken.170548,2023-02-03,52.156772301649,POINT (52.156775822893714 5.390894010199502),Hof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.3908940702112,0

Afvalbakken.170549,2023-02-03,52.1569016681974,POINT (52.15690519475238 5.389968643780565),Hof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38996870596939,0

Afvalbakken.170550,2023-02-03,52.1592270460032,POINT (52.159230601922665 5.386150267525147),Coninckstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,17-08-2020,,Asfalt,Asfalt,Stadskern,5.38615031486367,0

Afvalbakken.170551,2023-02-03,52.1512990500211,POINT (52.15130252465367 5.395613999352916),Vermeerkwartier-Oost,Gemeente Amersfoort,Hondenpoepbak,,Zuid,Afvalbakken,07-09-2020,2014,Gazon,Gazon,Vermeerkwartier,5.39561411546188,0

Afvalbakken.170552,2023-02-03,52.1512606957774,POINT (52.15126417050809 5.3955672248231465),Vermeerkwartier-Oost,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,07-09-2020,2014,Gazon,Gazon,Vermeerkwartier,5.39556734165015,0

Afvalbakken.170553,2023-02-03,52.1475984445311,POINT (52.14760192277677 5.392262608125383),Vermeerkwartier-Oost,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,31-08-2020,,Gazon,Gazon,Vermeerkwartier,5.39226278823721,0

Afvalbakken.170554,2023-02-03,52.151927990369,POINT (52.15193141749155 5.4049241637250764),Componistenbuurt-Midden,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,14-09-2020,,Elementverharding,Elementverharding,Randenbroek,5.40492423404782,0

Afvalbakken.170555,2023-02-03,52.1813201196987,POINT (52.18132364957516 5.411480560979374),Erasmusstraat e.o.,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,10-07-2020,,Ruw gras,Ruw gras,Zielhorst,5.41148016945497,0

Afvalbakken.170591,2023-02-03,52.1753690536314,POINT (52.17537271024372 5.38142290337416),Park Schothorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,09-10-2017,,Elementverharding,Elementverharding,Schothorst-Noord,5.38142275965966,0

Afvalbakken.170592,2023-02-03,52.1747813931292,POINT (52.174785047501054 5.381257321284981),Park Schothorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,06-07-2020,,Gazon,Gazon,Schothorst-Noord,5.38125718615907,0

Afvalbakken.170593,2023-02-03,52.1747907637985,POINT (52.174794415476455 5.381809747704413),Park Schothorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,06-07-2020,,Gazon,Gazon,Schothorst-Noord,5.38180960954049,0

Afvalbakken.170594,2023-02-03,52.1499872530219,POINT (52.149990713906845 5.397265923562655),Componistenbuurt-Midden,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,02-11-2020,2014,Asfalt,Asfalt,Randenbroek,5.39726605153482,0

Afvalbakken.170595,2023-02-03,52.1766364393288,POINT (52.1766400736605 5.387185275149986),Camera Obscurastraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,20-10-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.38718508378828,0

Afvalbakken.170596,2023-02-03,52.1535729945647,POINT (52.15357637698751 5.4141248606872105),Schuilenburg-Zuid,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,11-09-2020,,Gazon,Gazon,Schuilenburg,5.41412486980665,0

Afvalbakken.170597,2023-02-03,52.1732737437984,POINT (52.1732773476011 5.389734200244663),Camera Obscurastraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,30-06-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.3897340408993,0

Afvalbakken.170598,2023-02-03,52.173853897869,POINT (52.173857503846975 5.389889325056327),Camera Obscurastraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,30-06-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.38988915701167,0

Afvalbakken.170599,2023-02-03,52.1739154421261,POINT (52.17391904519305 5.3905159751264256),Camera Obscurastraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,30-06-2020,2009,Elementverharding,Elementverharding,Schothorst-Noord,5.39051580296952,0

Afvalbakken.170600,2023-02-03,52.174942113135,POINT (52.174945594404214 5.414015621434581),De Hoef-Oost,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,09-06-2020,,Bosplantsoen,Bosplantsoen,De Hoef,5.41401531114192,0

Afvalbakken.170601,2023-02-03,52.1552638522075,POINT (52.15526734027681 5.396055858007558),Willem III,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,20-07-2020,,Elementverharding,Elementverharding,Randenbroek,5.39605591709733,0

Afvalbakken.170602,2023-02-03,52.1556212398869,POINT (52.155624717732536 5.398261750769606),Willem III,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,03-09-2020,,Open grond,Open grond,Randenbroek,5.39826179563869,0

Afvalbakken.170603,2023-02-03,52.1441172499139,POINT (52.144120770456475 5.381494635612852),Leusderkwartier-West,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,06-10-2020,2022,Elementverharding,Elementverharding,Leusderkwartier,5.3814949015823,0

Afvalbakken.170604,2023-02-03,52.1454078145502,POINT (52.145411336976466 5.3820233788478555),De Driehoek,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,06-10-2020,,Elementverharding,Elementverharding,Leusderkwartier,5.38202362598772,0

Afvalbakken.170605,2023-02-03,52.1457190997462,POINT (52.14572262234854 5.382209469181392),De Driehoek,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,06-10-2020,,Elementverharding,Elementverharding,Leusderkwartier,5.3822097115553,0

Afvalbakken.170606,2023-02-03,52.1461244753912,POINT (52.14612799831412 5.382434909812436),De Driehoek,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,06-10-2020,,Elementverharding,Elementverharding,Leusderkwartier,5.38243514603159,0

Afvalbakken.170607,2023-02-03,52.1466337794128,POINT (52.146637302624384 5.382743372126719),De Driehoek,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,06-10-2020,,Elementverharding,Elementverharding,Leusderkwartier,5.38274360050551,0

Afvalbakken.170608,2023-02-03,52.1470768770064,POINT (52.14708040036375 5.38303487062472),De Driehoek,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,06-10-2020,,Elementverharding,Elementverharding,Leusderkwartier,5.38303509208201,0

Afvalbakken.170609,2023-02-03,52.1476243173459,POINT (52.14762783664679 5.384242800074367),De Driehoek,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,07-10-2020,,Elementverharding,Elementverharding,Leusderkwartier,5.38424300979203,0

Afvalbakken.170610,2023-02-03,52.142199073053,POINT (52.14220252738613 5.393224044709203),Leusderkwartier-Oost,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,16-10-2020,,Open grond,Open grond,Leusderkwartier,5.39322429560936,0

Afvalbakken.170611,2023-02-03,52.1446759697814,POINT (52.14467943101637 5.393524584013304),Vermeerkwartier-Oost,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,02-06-2014,,Tegelverharding,Tegelverharding,Vermeerkwartier,5.39352479972376,0

Afvalbakken.170612,2023-02-03,52.1403743739618,POINT (52.140377830381894 5.391664604653213),Leusderkwartier-Oost,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,21-10-2020,,Gazon,Gazon,Leusderkwartier,5.39166488586861,0

Afvalbakken.170613,2023-02-03,52.1395463272494,POINT (52.13954979506332 5.388934537929826),Leusderkwartier-Oost,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,21-10-2020,,Bosplantsoen,Bosplantsoen,Leusderkwartier,5.38893483942447,0

Afvalbakken.170614,2023-02-03,52.1467919769821,POINT (52.146795504522096 5.381988915898799),Juliana van Stolberg,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,02-10-2020,,Gazon,Gazon,De Berg-Zuid,5.38198914497577,0

Afvalbakken.170615,2023-02-03,52.1402100266253,POINT (52.140213507345024 5.386822411823686),Leusderkwartier-Oost,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,21-10-2020,,Bosplantsoen,Bosplantsoen,Leusderkwartier,5.38682271134288,0

Afvalbakken.170616,2023-02-03,52.1408832413694,POINT (52.14088670848219 5.389914456189126),Leusderkwartier-Oost,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,21-10-2020,,Gazon,Gazon,Leusderkwartier,5.38991473631042,0

Afvalbakken.170617,2023-02-03,52.16039196786,POINT (52.160395619817905 5.367439965679108),Rivierenbuurt-Oost,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,23-06-2020,,Elementverharding,Elementverharding,Soesterkwartier,5.36744008089635,0

Afvalbakken.170618,2023-02-03,52.1559545441468,POINT (52.15595800560281 5.40157687379547),Componistenbuurt-Noord,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,03-09-2020,,Gazon,Gazon,Randenbroek,5.40157690003173,0

Afvalbakken.170619,2023-02-03,52.1563158284144,POINT (52.156319299056406 5.400146792264189),Willem III,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,03-09-2020,,Gazon,Gazon,Randenbroek,5.40014681939372,0

Afvalbakken.170620,2023-02-03,52.1564618528128,POINT (52.1564653235148 5.400248658494195),Willem III,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,03-09-2020,,Gazon,Gazon,Randenbroek,5.40024868312229,0

Afvalbakken.170621,2023-02-03,52.1562464962617,POINT (52.15624996802028 5.399884864276273),Willem III,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,03-09-2020,,Elementverharding,Elementverharding,Randenbroek,5.39988489349468,0

Afvalbakken.170622,2023-02-03,52.1546241310334,POINT (52.15462758835909 5.401333743003718),Willem III,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,03-09-2020,,Elementverharding,Elementverharding,Randenbroek,5.401333789211,0

Afvalbakken.170623,2023-02-03,52.1572208617549,POINT (52.15722432748826 5.401761208688198),Componistenbuurt-Noord,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,03-09-2020,,Elementverharding,Elementverharding,Randenbroek,5.4017612160817,0

Afvalbakken.170624,2023-02-03,52.1749446189537,POINT (52.174948212637176 5.393351187995543),Queekhoven e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,03-07-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.39335098681609,0

Afvalbakken.170625,2023-02-03,52.1456418760728,POINT (52.145645320774804 5.397312811685769),Vermeerkwartier-Oost,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,02-06-2014,,Tegelverharding,Tegelverharding,Vermeerkwartier,5.3973130003515,0

Afvalbakken.170556,2023-02-03,52.1512208043682,POINT (52.15122427645311 5.396040084790058),Componistenbuurt-Midden,Gemeente Amersfoort,Hondenpoepbak,,,Afvalbakken,02-11-2020,2014,Asfalt,Asfalt,Randenbroek,5.39604020030973,0

Afvalbakken.170557,2023-02-03,52.1804590963922,POINT (52.180462639721455 5.408210234464833),Erasmusstraat e.o.,Gemeente Amersfoort,Hondenpoepbak,,Noord,Afvalbakken,17-07-2020,,Gazon,Gazon,Zielhorst,5.40820987400913,0

Afvalbakken.170558,2023-02-03,52.1800983431164,POINT (52.18010188591985 5.407946465700625),Erasmusstraat e.o.,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,17-07-2020,,Gazon,Gazon,Zielhorst,5.40794611200054,0

Afvalbakken.170559,2023-02-03,52.1502927765163,POINT (52.15029624545215 5.395962632600943),Componistenbuurt-Midden,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,02-11-2020,2014,Asfalt,Asfalt,Randenbroek,5.39596276135752,0

Afvalbakken.170560,2023-02-03,52.1499432449649,POINT (52.14994671052992 5.396349865963189),Componistenbuurt-Midden,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,02-11-2020,2014,Asfalt,Asfalt,Randenbroek,5.39634999809321,0

Afvalbakken.170561,2023-02-03,52.1764585978162,POINT (52.17646222033701 5.389312978536349),Camera Obscurastraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,30-06-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.38931277814108,0

Afvalbakken.170562,2023-02-03,52.1498718647126,POINT (52.14987532928649 5.39648634538992),Componistenbuurt-Midden,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,02-11-2020,2014,Asfalt,Asfalt,Randenbroek,5.39648647798906,0

Afvalbakken.170563,2023-02-03,52.1797022926803,POINT (52.17970583240629 5.408110264910927),Erasmusstraat e.o.,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,17-07-2020,,Gazon,Gazon,Zielhorst,5.40810991609814,0

Afvalbakken.170564,2023-02-03,52.1860593016689,POINT (52.18606289615237 5.404684347497697),Muziekbuurt-Noord,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,14-07-2020,,Elementverharding,Elementverharding,Zielhorst,5.4046839258247,0

Afvalbakken.170565,2023-02-03,52.1831539567958,POINT (52.18315758107019 5.396023808307635),Architectenbuurt-West,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,25-08-2020,,Halfverharding,Halfverharding,Zielhorst,5.39602347841232,0

Afvalbakken.170566,2023-02-03,52.1821684581248,POINT (52.18217207188725 5.396961261252949),Architectenbuurt-West,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,22-10-2020,,Elementverharding,Elementverharding,Zielhorst,5.39696093978011,0

Afvalbakken.170567,2023-02-03,52.1471533699955,POINT (52.14715691549946 5.378615176668084),Juliana van Stolberg,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,22-09-2020,,Elementverharding,Elementverharding,De Berg-Zuid,5.37861541351431,0

Afvalbakken.170568,2023-02-03,52.1485377366413,POINT (52.148541282889994 5.379498081440846),Juliana van Stolberg,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,22-09-2020,,Elementverharding,Elementverharding,De Berg-Zuid,5.37949829701458,0

Afvalbakken.170569,2023-02-03,52.1559385111675,POINT (52.1559420322668 5.390251221992244),Nieuwstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39025129609053,0

Afvalbakken.170570,2023-02-03,52.156065220595,POINT (52.15606874178828 5.390334553668487),Hof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39033462569048,0

Afvalbakken.170571,2023-02-03,52.1846399049979,POINT (52.184643478053594 5.407091615062686),Vlinderbuurt,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,14-07-2020,,Elementverharding,Elementverharding,Zielhorst,5.40709119986893,0

Afvalbakken.170572,2023-02-03,52.1848436374659,POINT (52.18484720918734 5.4075459631821685),Vlinderbuurt,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,14-07-2020,,Gazon,Gazon,Zielhorst,5.40754554236101,0

Afvalbakken.170573,2023-02-03,52.1904336344395,POINT (52.19043742971627 5.370378801583556),Bieshaar-Noord,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,06-10-2020,,Gazon,Gazon,Hoogland,5.37037852810175,0

Afvalbakken.170574,2023-02-03,52.1923071042267,POINT (52.19231092070427 5.368314461040827),Bieshaar-Noord,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,08-10-2020,,Elementverharding,Elementverharding,Hoogland,5.36831417706418,0

Afvalbakken.170575,2023-02-03,52.1612064260455,POINT (52.161210012330734 5.381821074406666),Gildekwartier,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,04-11-2020,,Elementverharding,Elementverharding,De Koppel,5.38182111475872,0

Afvalbakken.170576,2023-02-03,52.1616463826127,POINT (52.16164981376997 5.411523141487263),Liendert-Zuid,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,10-06-2020,,Elementverharding,Elementverharding,Liendert,5.41152304153101,0

