OBJECTID,REF_WISSEL_KRUISING_PUIC,POSITIONELE_NAUWKEURIGHEID_MM,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_T,OFFSET,OFFSET_T,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,OPC_GEBIED_NAAM,OPC_GEBIED_NR,TECHNIEKVELD,PGO_GEBIED_NAAM,BEHEERDER,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT,X,Y,Z,REF_WISSEL_NAAM,PGO_GEBIED_NR,GELDIG_VANAF,PUBLICATIEDATUM,PCA,PRORAIL_GEBIED,LATITUDE,LONGITUDE,KM_GEOCODE
1606,06aa4160-fbf2-4102-b7b6-cfa8b4ae8c74,,900,,900,900__,Amersfoort Hoofdwerkplaats,Amf-Amfwph,Amersfoort - Amersfoort Hoofdwerkplaats ,"200,444839",-23.44249,"-23,442490",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,Derden - Overig,Amersfoort Hoofdwerkplaats,AMFWPH,NCBG,152998.791,463144.31599999,6.469,515,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.15646642,5.35795993,200.444839
1607,8220490f-87cd-4f16-bcb7-da2964353900,,144,a,144,144_a,Duivendrecht - Amsterdam Riekerpolder,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,"151,816356",4.323252,"4,323252",Randstad Noord,RN,Duivendrecht,10,Baan,Amstelsepoort,ProRail,Duivendrecht Aansluiting West,DVAW,PPLG,122884.816,482025.303,5.87899999,1501,230,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Midden,52.3252304,4.91611931,151.816356
1608,bda36e7b-5793-4c2d-8bfc-89d473fe86cb,,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,"201,557343",-30.894191,"-30,894191",Randstad Noord,RN,Alkmaar,7,Baan,Hollands Noorderkwartier,Derden - Overig - Tata Steel,"Beverwijk HOOGOVENS, VAN GELDER",BHVG,NCBG,103950.428,499456.357,3.84399999,X0103,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Noord-West,52.48044923,4.63574546,201.557343
1609,e965fad5-f312-4bef-ad3c-2b746d0e2f2b,60,122,,122,122__,Roosendaal - Breda,Rsd-Bd,Roosendaal - Breda ,"21,338711",1.981102,"1,981102",Zuid,Z,Breda,20,Baan,Brabant,ProRail,Breda,BD,PPLG,110273.62699999,400737.574,4.90299999,1003,330,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-West,51.59375942,4.74173201,21.338711
1610,2b44e71b-9316-415f-b0b3-ea9fb8633bc3,60,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,"68,409554",2.104765,"2,104765",Zuid,Z,Goes,18,Baan,Zeeland,ProRail,Middelburg,MDB,PPLG,31937.233,390943.70699999,2.378,453B,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.49405978,3.61500951,68.409554
1611,f4f8ca42-ef38-49a8-9461-7e7107efe051,,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,"24,622262",2.059431,"2,059431",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,ProRail,Amersfoort,AMF,PPLG,156425.375,465453.092,3.831,335,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.17721928,5.4080426,24.622262
1612,1b843282-04d4-4fc0-9c0c-7c5f9be9e167,,085,,85,085__,Haarlem - Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"31,779778",1.961163,"1,961163",Randstad Noord,RN,Haarlem,8,Baan,Kennemerland,ProRail,Lisse,LIS,PPLG,96896.046,476700.51,1.704,305A,240,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord-West,52.27524522,4.53584977,31.779778
1613,1e751f69-96d5-494a-8dc4-ceb58c742291,120,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,"1,754802",-66.511408,"-66,511408",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Maasvlakte West",MVTW,PPLG,61370.517,440001.90399999,5.219,1569,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.94057912,4.02552052,1.754802
1614,40ef0608-7cc4-43bc-a685-6e2d51f3d76d,60,055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,"37,375259",-0.127235,"-0,127235",Zuid,Z,Eindhoven,24,Baan,De Peel,ProRail,Helmond,HM,PPLG,175033.793,387378.134,18.669,423A,300,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-Oost,51.4751,5.67556227,37.375259
1615,d4bf24d7-6590-4d80-9161-f023e9852d49,120,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","17,535800",26.232391,"26,232391",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Botlek",BOT,PPLG,79630.83299999,431675.51799999,4.34499999,361A,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.86852675,4.29285787,17.5358
1616,e24c2cb4-b636-4487-9c08-c46b6039a1f4,60,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"49,043854",-35.838709,"-35,838709",Randstad Zuid,RZ,Rotterdam,3,Baan,Rotterdam,ProRail,Rotterdam Noord Goederenstation,RTNG,NCBG,94676.637,440065.40899999,-0.346,960,120,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zuid-Holland Zuid,51.94576218,4.50982183,49.043854
1617,65ace3c5-fbf2-45d6-964d-e74b7ae4d8dd,,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,"138,765877",2.08372,"2,083720",Noord-Oost,NO,Friesland,36,Baan,Wadden,ProRail,Heerenveen,HR,PPLG,190026.522,553442.84999999,1.88799999,105B,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord,52.9668589,5.90854646,138.765877
1618,f79b250a-a21e-4c1d-84ad-841235d2e1c5,,209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,"17,952396",-0.312628,"-0,312628",Noord-Oost,NO,IJsselstreek,31,Baan,Veluwe,ProRail,Apeldoorn,APD,NCBG,195734.93299999,465795.987,15.68,101,430,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Oost,52.17879907,5.9827664,17.952396
1619,59968ad4-0f39-4d7d-9074-edb434698237,,901,,901,901__,Haarlem Hoofdwerkplaats,Spbr-Hlmwph,Spaarne (brug o/h - bij Haarlem) - Haarlem Hoofdwerkplaats ,"100,171131",-0.6733,"-0,673300",Randstad Noord,RN,Haarlem,8,Baan,Kennemerland,Derden - Overig - NS Onderhoud & Service (onder voorbehoud),Haarlem Hoofdwerkplaats,HLMWPH,NCBG,105516.836,488493.11499999,0.027,907,240,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord-West,52.38206798,4.66042055,100.171131
1620,9516bb5b-2961-4ca4-a86f-b812b31d8ad4,,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,"20,594081",-48.371571,"-48,371571",Randstad Noord,RN,Haarlem,8,Baan,Kennemerland,ProRail,Hoofddorp Opstelterrein,HFDO,NCBG,106848.066,477509.14899999,-3.374,962,240,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord-West,52.28347291,4.68154213,20.594081
1621,a366666e-8b72-43f4-8132-bac6eeb2ed95,,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"35,751615",41.634958,"41,634958",Randstad Noord,RN,Utrecht,13,Baan,Neerlands Midden,ProRail,Utrecht Centraal,UT,PPLG,136310.424,455147.462,3.632,515,250,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.08427863,5.11453253,35.751615
1622,ec7ba516-aafe-4b8c-bbaf-0a3f9c2dbb0e,,087,,87,087__,Weesp Aansl. - Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,"25,393698",-10.240255,"-10,240255",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,ProRail,Crailoo,CR,PPLG,140063.35,473776.177,3.952,1343,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.25182527,5.16846659,25.393698
1623,352f8ba2-2002-4fae-bfc7-aa45cd3a5250,,940,,940,940__,Amersfoort Bokkeduinen,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,"43,754210",-1.408969,"-1,408969",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,ProRail,Amersfoort,AMF,PPLG,153120.196,462774.75,5.961,75A,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.15314519,5.35973604,43.75421
1624,23ef17dc-7861-406f-a6a3-8a0c6e7db8b7,60,618,b,618,618_b,Eindhoven,Vl-Ehv,Venlo - Eindhoven ,"51,556220",-38.06581,"-38,065810",Zuid,Z,Eindhoven,24,Baan,De Peel,ProRail,Eindhoven,EHV,PPLG,161461.309,383736.78999999,19.419,63,300,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-Oost,51.44268869,5.48013605,51.55622
1625,f09cde6a-eb6f-4d44-b2f1-6c1ea349331a,,506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,"43,875998",-1.888129,"-1,888129",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,ProRail,Amersfoort,AMF,PPLG,153329.86499999,462816.319,5.54399999,83,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.15351948,5.36279951,43.875998
1626,c887407f-f3e9-4cfd-92b0-ac2d2ee22bef,283,309,,309,309__,Landgraaf - Simpelveld,Lg-Spv,Landgraaf - Simpelveld ,"12,088265",-4.210732,"-4,210732",Zuid,Z,Maastricht,26,Baan,Limburg,Derden - Overig - Zuid Limburgse Stoomtrein Maatschappij (ZLSM),Schin op Geul,SOG,NCBG,197093.52499999,315899.13199999,153.28399999,8101,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-Oost,50.83140386,5.98465568,12.088265
1627,e505437f-eb8e-4aec-9509-c7afbbf39f45,,437,a,437,437_a,Arnhem Goederenstation - Velperbroek Aansl.,Ahg-Va,Arnhem Goederenstation - Velperpoort Aansl. ,"1,038098",4.395857,"4,395857",Noord-Oost,NO,Achterhoek,30,Baan,Gelre,ProRail,Velperbroek Aansl.,VA,NCBG,192758.062,443331.348,15.662,951,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Oost,51.97710474,5.93675782,1.038098
1628,60ead691-a4e4-4e15-8658-bb31b0ce17ff,,609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,"27,241525",-2.097021,"-2,097021",Noord-Oost,NO,IJsselstreek,31,Baan,Veluwe,ProRail,Zutphen,ZP,PPLG,209948.227,462041.674,11.821,123B,430,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Oost,52.14382601,6.18994642,27.241525
1629,06e645cf-1846-458d-8fe4-706cf0664915,120,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","8,889072",13.796682,"13,796682",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Derden - Overig - Havenbedrijf Rotterdam,Rail Service Center,RSC,NCBG,88091.792,432219.58199999,3.415,W1-5B,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.87449688,4.41558558,8.889072
1630,159353a3-65fd-49d4-bfa8-b21be73c7bba,,543,c,543,543_c,Hengelo,Zp-Esg,Zutphen - Enschede Grens ,"45,534380",-11.485858,"-11,485858",Noord-Oost,NO,Twente,32,Baan,Twente,ProRail,Hengelo,HGL,PPLG,251444.977,475724.515,21.369,193,410,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Oost,52.26109032,6.79993122,45.53438
1631,4ac121c6-0e1f-4b96-8bdb-f48c0d328acc,60,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,"43,639234",-3.106864,"-3,106864",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,IJsselmonde,IJSM,PPLG,95396.588,434001.33899999,0.114,165A,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.89133941,4.52134314,43.639234
1632,1bb01c1f-55f6-4f47-aaf7-4e881227a8cb,,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,"201,214022",1.449872,"1,449872",Randstad Noord,RN,Alkmaar,7,Baan,Hollands Noorderkwartier,Strukton Rail Short Line,"Beverwijk HOOGOVENS, VAN GELDER",BHVG,NCBG,104251.058,499315.222,4.30499999,17,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Noord-West,52.47920885,4.64019187,201.214022
1633,9045a0a7-10b9-49f9-9081-faeef6ba98f2,,201,,201,201__,Sauwerd - Delfzijl,Gn-Dz,Groningen - Delfzijl ,"21,667659",1.094208,"1,094208",Noord-Oost,NO,Groningen,37,Baan,Wadden,ProRail,Stedum,STM,PPLG,241534.84299999,594068.01199999,1.016,85,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord,53.32602728,6.68596953,21.667659
1634,e2826aff-9a20-438e-b9ca-3161a7e2dcb5,283,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,"34,308982",-27.700843,"-27,700843",Randstad Zuid,RZ,Kijfhoek,99,Baan,Zee-Zevenaar,ProRail,Kijfhoek Heuvelsporen,KFH_Heuvel,NCBG,101144.999,426881.46899999,-0.384,981,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.82793426,4.60595373,34.308982
1635,b0943c8a-a1a4-4af8-a7e8-ec52e431e0e0,60,504,b,504,504_b,Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,"17,856135",26.828161,"26,828161",Zuid,Z,Maastricht,26,Baan,Limburg,ProRail,Heerlen,HRL_215,NCBG,195768.462,322678.70699999,108.383,933,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-Oost,50.89243738,5.96661083,17.856135
1636,47983f39-319b-4ed5-9de2-898f151148d2,60,540,g,540,540_g,Rotterdam Westelijke Splitsing,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,"101,914524",-2.544162,"-2,544162",Randstad Zuid,RZ,Rotterdam,3,Baan,Rotterdam,ProRail,Rotterdam Centraal,RTD,PPLG,90443.18799999,438331.82799999,4.048,393A,120,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zuid-Holland Zuid,51.92970672,4.44858109,101.914524
1637,c1be6998-8deb-481e-af3d-e23bb4a3cbd5,60,801,p,801,801_p,Moerdijk Industrieterrein,Mdk-Chwg,Moerdijk (Racc) - Chemieweg ,"902,472581",-13.476729,"-13,476729",Zuid,Z,Roosendaal,19,Baan,Zeeland,Derden - Overig - Shell/Havenbedrijf Moerdijk,Moerdijk Industrieterrein,MDKI,NCBG,98580.928,411186.18599999,4.51299999,11,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.68661627,4.57131394,902.472581
1638,2f8da7f9-5cfb-4b5d-a653-13531fff5738,60,805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,"101,983063",19.561918,"19,561918",Randstad Zuid,RZ,Dordrecht,5,Baan,Dordrecht,Derden - Overig - Zeehavenbedrijf Dordrecht,Dordrecht Zeehaventerrein,DDRZ,NCBG,103802.623,423482.34,3.676,X0302,140,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-Holland Zuid,51.79763416,4.64500618,101.983063
1639,2a7da022-f2f2-4c32-a797-f924c58c9f32,120,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","6,139088",9.220378,"9,220378",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Waalhaven Zuid",WHZ,PPLG,90781.676,431892.494,5.63199999,31,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.87187367,4.45470309,6.139088
1640,fee0aa85-6c77-4600-9b2c-0ab350aa0b3c,60,046,,46,046__,Meteren Aansl. - s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,"41,316538",-2.086354,"-2,086354",Zuid,Z,Geldermalsen,22,Baan,Betuwe,ProRail,Hedel,HDL,PPLG,147155.101,417474.56599999,7.432,251A,320,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.7459254,5.27360774,41.316538
1641,ebfeb085-3359-4d04-8f22-a12b597e81b4,60,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,"48,651953",-3.067253,"-3,067253",Zuid,Z,Goes,18,Baan,Zeeland,ProRail,Goes,GS,PPLG,51597.23399999,390979.46899999,0.546,395B,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.49833365,3.89801702,48.651953
1642,effd16a3-ff1e-49ac-a84d-833e1ea86ccf,283,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),Andd-Bdgr,Antwerpen Noorderdokken - Breda Grens  ,"67,922623",-42.593539,"-42,593539",,,,,Baan,,Derden - Overig - Infrabel,,,,102699.714,374800.135,21.86499999,7W,,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,,,51.35997884,4.63629202,67.922623
1643,8db89d33-2e83-43a4-b174-0fef4813bd05,60,614,c,614,614_c,s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,"47,493407",13.06057,"13,060570",Zuid,Z,Den Bosch,21,Baan,Betuwe,ProRail,'s Hertogenbosch,HT,PPLG,148615.829,411723.245,6.639,2123,320,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.69424842,5.29486419,47.493407
1644,16dc27de-ebde-4281-9ece-65ca9f140e76,60,625,b,625,625_b,Lage Zwaluwe,Bd-Rtd,Breda - Rotterdam Centraal ,"14,952717",-22.943481,"-22,943481",Zuid,Z,Roosendaal,19,Baan,Zeeland,ProRail,Lage Zwaluwe,ZLW,PPLG,104932.86,411549.80599999,0.907,335,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.69048861,4.66311071,14.952717
1645,f8a83cce-db6a-4618-97bb-dfd2a1cf7fc0,283,775,,775,775__,Nieuweschans Grens - Weener (D),Nscg-Wr,Nieuweschans Grens - Weener (D) ,"8,038867",-0.05045,"-0,050450",,,,,Baan,,Derden - Overig - DB Netz,,,,285715.505,576986.14099999,2.089,42,,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,,,,,8.038867
1646,853a28f2-a077-4fc0-b653-88411033c324,,900,,900,900__,Amersfoort Hoofdwerkplaats,Amf-Amfwph,Amersfoort - Amersfoort Hoofdwerkplaats ,"200,991498",-14.948961,"-14,948961",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,Derden - Overig,Amersfoort Hoofdwerkplaats,AMFWPH,NCBG,153525.79,463014.25799999,6.74399999,1005,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.15529911,5.36566154,200.991498
1647,b2984273-f3a9-459c-8650-99613f4dc05b,,527,c,527,527_c,Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"17,195915",5.634386,"5,634386",Randstad Noord,RN,Haarlem,8,Baan,Kennemerland,ProRail,Haarlem,HLM,PPLG,103673.698,489222.46,4.711,87,240,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord-West,52.38845324,4.63324036,17.195915
1648,261324f1-7b49-4302-879c-8baa70d34dd8,,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,"202,023569",-98.289714,"-98,289714",Randstad Noord,RN,Alkmaar,7,Baan,Hollands Noorderkwartier,Derden - Overig - Tata Steel,"Beverwijk HOOGOVENS, VAN GELDER",BHVG,NCBG,103482.78599999,499491.50099999,3.827,8567,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Noord-West,52.48072124,4.62885684,202.023569
1649,669c6887-6c78-4f39-b027-9e081cb39979,120,479,a,479,479_a,Maasvlakte 2,Mvtnwa-Mvtyn,Maasvlakte Noordwesthoek Aansl. - Maasvlakte Yangtzehaven Noord ,"300,689044",10.925892,"10,925892",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Derden - Overig - APMT,Maasvlakte Yangtzehaven Zuid,MVTYZ,PPLG,60295.72099999,441191.19,5.14799999,2001,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.95108391,4.00956567,300.689044
1650,bb3e6934-fca4-4ee1-810f-dd9c7481592a,60,553,c,553,553_c,Sittard,Mt-Vl,Maastricht - Venlo ,"21,444174",-11.438914,"-11,438914",Zuid,Z,Roermond,25,Baan,Limburg,ProRail,Sittard,STD,PPLG,187932.318,334462.27,50.231,237B,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-Oost,50.99885938,5.85631891,21.444174
1651,52eed34f-a348-4fd0-ac19-7740369f5784,,206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,"17,750031",0.906101,"0,906101",Noord-Oost,NO,Twente,32,Baan,Twente,ProRail,Raalte,RAT,PPLG,215460.546,489846.5,6.86599999,121,410,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Oost,52.39312877,6.27544524,17.750031
1652,d3159368-4870-49a0-811c-5b41d8f5cd84,60,520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,"0,169625",32.94276,"32,942760",Zuid,Z,Maastricht,26,Baan,Limburg,ProRail,Maastricht,MT,PPLG,177494.496,317756.82,46.829,61,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-Oost,50.84920612,5.70659547,0.169625
1653,856090d1-e3ee-4357-8c44-7b191057f305,,527,c,527,527_c,Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"16,548982",5.547375,"5,547375",Randstad Noord,RN,Haarlem,8,Baan,Kennemerland,ProRail,Haarlem,HLM,PPLG,104333.243,489083.092,4.676,47A,240,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord-West,52.38726205,4.64294901,16.548982
1654,3c2de733-064f-4631-a4cb-22f8fad56d53,60,517,b,517,517_b,Venlo,Mt-Vl,Maastricht - Venlo ,"69,497477",-2.374566,"-2,374566",Zuid,Z,Venlo,27,Baan,De Peel,ProRail,Venlo,VL,PPLG,209863.355,375048.326,20.907,93B,300,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-Oost,51.36196375,6.17494177,69.497477
1655,63e59a37-89c6-49db-aa55-c4a7aa32d774,,463,,463,463__,Stadskanaal Hoofdstation - Musselkanaal=Valthermond,Skn-Mkv,Stadskanaal Hoofdstation - Musselkanaal-Valthermond ,"0,223251",-22.83745,"-22,837450",Noord-Oost,NO,Drenthe,35,Baan,Drenthe,Derden - Overig - STAR,,,,259110.105,557563.83999999,6.208,34,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.99497248,6.93787306,0.223251
1656,433292bc-ae2a-4c5f-95fd-75de53e45143,,209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,"19,047926",-7.31379,"-7,313790",Noord-Oost,NO,IJsselstreek,31,Baan,Veluwe,Derden - Overig - VSM WERKPLAATSEN EN MATERIEEL BV (ex Hugenholtz),Apeldoorn,APD,NCBG,195728.45499999,466892.135,14.93699999,4,430,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Oost,52.18865115,5.98280332,19.047926
1657,c4084dbf-ae92-4606-9363-5b8b553f4370,120,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,"1,909616",-109.679827,"-109,679827",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Maasvlakte West",MVTW,PPLG,61281.057,440120.499,5.23899999,1549,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.94162974,4.02418746,1.909616
1658,1d419646-6da6-40ec-9766-73ed6fe35713,,501,,501,501__,Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"80,921668",0.281839,"0,281839",Noord-Oost,NO,Groningen,37,Baan,Wadden,ProRail,Groningen,GN,PPLG,234124.502,581102.878,2.071,171A,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord,53.21070133,6.57157448,80.921668
1659,f6807387-56a8-4e2e-9c23-da4916e1baec,60,614,c,614,614_c,s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,"47,347551",8.050524,"8,050524",Zuid,Z,Den Bosch,21,Baan,Betuwe,ProRail,'s Hertogenbosch,HT,PPLG,148656.886,411865.575,7.14799999,2107,320,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.69552822,5.29545543,47.347551
1660,c5e6049c-14d8-498c-891b-c91a38aa23d2,,087,,87,087__,Weesp Aansl. - Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,"25,825690",-106.941495,"-106,941495",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,Strukton Rail Short Line,Crailoo Bovenbouwwerkplaats,CRS,NCBG,140256.399,473377.11599999,3.34399999,982,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.24824384,5.17131104,25.82569
