Ministerie;Handelsnaam;4000 - Diensten en middelen overig;4110 - Consumptieve diensten;4120 - Risicobeheersen;4130 - Schoonmaak;4210 - Post-, koeriers- en transportdiensten;4310 - Documentmanagement, Documentontwikkeling en -verwerking;4410 - Afvalzorgmanagement;4510 - Inrichting van gebouwen;4610 - Benodigdheden en hulpmiddelen;4710 - Bankdiensten;Eindtotaal
DEF;anoniem 1282;1;;;;;;;;;;1
DEF;anoniem 1283;;;1;;;;;;;;1
DEF;anoniem 1287;1;;;;;;;;;;1
DEF;anoniem 1288;;;;;;;;;;1;1
DEF;anoniem 1289;;;;;;;;;;1;1
DEF;anoniem 1294;1;;;;;;;;;;1
DEF;anoniem 1295;;;;;;;;;;1;1
DEF;anoniem 1298;1;;;;;;;;;;1
DEF;anoniem 1299;1;;;;;;;;;;1
DEF;anoniem 13;1;;;;;;;;;;1
DEF;anoniem 130;;;;;;;;;;1;1
DEF;anoniem 1300;1;;;;;;;;;;1
DEF;anoniem 1303;;;;;;;;;;1;1
DEF;anoniem 1304;;;;;;;;;1;;1
DEF;anoniem 1305;;;;;;;;;;1;1
DEF;anoniem 1307;;1;;;;;;;;;1
DEF;anoniem 1308;;;;;;;;;1;;1
DEF;anoniem 1310;;;;;;;;;;1;1
DEF;anoniem 1312;1;;;;;;;;;;1
DEF;anoniem 1320;1;;;;;;;;;;1
DEF;anoniem 1323;1;;;;;;;;;;1
DEF;anoniem 1328;1;;;;;;;;;;1
DEF;anoniem 133;1;;;;;;;;;;1
DEF;anoniem 1332;;;;;;;;;1;;1
DEF;anoniem 1334;1;;;;;;;;;;1
DEF;anoniem 1335;;1;;;;;;;;;1
DEF;anoniem 1339;1;;;;;;;;;;1
DEF;anoniem 1346;1;1;;;;;;;;;1
DEF;anoniem 1352;;;;;;;;;1;;1
DEF;anoniem 1357;1;;;;;;;;;;1
DEF;anoniem 1358;1;;;;;;;;;;1
DEF;anoniem 1359;1;;;;;;;;;;1
DEF;anoniem 136;1;;;;;;;;;;1
DEF;anoniem 1360;;1;;;;;;;;;1
DEF;anoniem 1361;;;;;;;;;1;;1
DEF;anoniem 1369;;;;;;;;;;1;1
DEF;anoniem 1385;1;;;;;;;;;;1
DEF;anoniem 1388;1;;;;;;;;;;1
DEF;anoniem 1389;;1;;;;;;;;;1
DEF;anoniem 139;1;;;;;;;;;;1
DEF;anoniem 1390;;;;;;;;;;1;1
DEF;anoniem 1391;1;;;;;;;;;;1
DEF;anoniem 1396;1;;;;;;;;;;1
DEF;anoniem 1397;;;;;;;;;;1;1
DEF;anoniem 140;1;;;;;;;;;;1
DEF;anoniem 1401;1;;;;;;;;;;1
DEF;anoniem 1405;1;;;;;;;;;;1
DEF;anoniem 141;;;;;;;;;;1;1
DEF;anoniem 1413;1;;;;;;;;;;1
DEF;anoniem 1415;1;;;;;;;;;;1
DEF;anoniem 142;;1;;;;;;;;;1
DEF;anoniem 1423;;;;;;;;1;;;1
DEF;anoniem 1425;;;;;;;;;;1;1
DEF;anoniem 1427;;;;;;;;;1;;1
DEF;anoniem 1429;1;;;;;;;;;;1
DEF;anoniem 1430;1;;;;;;;;;;1
DEF;anoniem 1431;1;;;;;;;;;;1
DEF;anoniem 1439;1;;;;;;;;;;1
DEF;anoniem 144;;;;;;;;;1;;1
DEF;anoniem 1443;;;;;;;;;;1;1
DEF;anoniem 1449;1;;;;;;;;;;1
DEF;anoniem 1451;;;;;;;;;1;;1
DEF;anoniem 1454;;1;;;;;;;;;1
DEF;anoniem 1457;;;;;;;;;;1;1
DEF;anoniem 1458;1;;;;;;;;;;1
DEF;anoniem 1463;;;;;;;;;1;;1
DEF;anoniem 1464;1;;;;;;;;;;1
DEF;anoniem 1468;;;;;;;;;;1;1
DEF;anoniem 1471;1;;;;;;;;;;1
DEF;anoniem 148;1;;;;;;;;;;1
DEF;anoniem 1483;1;;;;;;;;;;1
DEF;anoniem 1484;1;;;;;;;;;;1
DEF;anoniem 1486;1;;;;;;;;;;1
DEF;anoniem 1487;1;;;;;;;;;;1
DEF;anoniem 149;;1;;;;;;;1;;1
DEF;anoniem 1490;;;;;;;;;;1;1
DEF;anoniem 1491;1;;;;;;;;;;1
DEF;anoniem 1492;;;;;;;;;;1;1
DEF;anoniem 1494;1;;;;;;;;;;1
DEF;anoniem 1495;1;;;;;;;;;;1
DEF;anoniem 1496;1;;;;;;;;;;1
DEF;anoniem 1497;1;;;;;;;;;;1
DEF;anoniem 1498;;;;;;;;;;1;1
DEF;anoniem 1500;;;;;;;;;;1;1
DEF;anoniem 1502;1;;;;;;;;;;1
DEF;anoniem 1505;1;;;;;;;;;;1
DEF;anoniem 151;;;;;;;;;;1;1
DEF;anoniem 1511;1;;;;;;;;;;1
DEF;anoniem 1512;1;;;;;;;;;;1
DEF;anoniem 1513;;;;;;;;;1;;1
DEF;anoniem 1516;1;;;;;;;;;;1
DEF;anoniem 1517;1;;;;;;;;;;1
DEF;anoniem 1518;;1;;;;;;;;;1
DEF;anoniem 1519;;;;;;;;;1;;1
DEF;anoniem 1527;;;;;;;;;;1;1
DEF;anoniem 1529;;;;;;;;;;1;1
DEF;anoniem 153;;;;;;;;;;1;1
DEF;anoniem 1530;1;;;;;;;;;;1
DEF;anoniem 1531;;1;;;;;;;;;1
DEF;anoniem 1534;1;;;;;;;;;;1
DEF;anoniem 1535;1;;;;;;;;;;1
DEF;anoniem 1537;;1;;;;;;;;;1
DEF;anoniem 154;1;;;;;;;;;1;1
DEF;anoniem 1550;;;;;;;;;;1;1
DEF;anoniem 1554;;;;;;;;;;1;1
DEF;anoniem 1556;1;;;;;;;;;;1
DEF;anoniem 1557;1;;;;;;;;;1;1
DEF;anoniem 1561;;;;;;;;;;1;1
DEF;anoniem 1564;1;;;;;;;;;;1
DEF;anoniem 1566;;;;;;;;;1;;1
DEF;anoniem 1567;1;;;;;;;;;;1
DEF;anoniem 1575;1;;;;;;;;;;1
DEF;anoniem 1576;1;;;;;;;;;;1
DEF;anoniem 1577;1;;;;;;;;;;1
DEF;anoniem 1581;1;;;;;;;;;;1
DEF;anoniem 1585;;1;;;;;;;;;1
DEF;anoniem 1587;1;;;;;;;;;;1
DEF;anoniem 159;1;;;;;;;;;;1
DEF;anoniem 16;;;;;;;;1;1;;1
DEF;anoniem 1601;1;;;;;;;;;;1
DEF;anoniem 1607;;;;;;;;;;1;1
DEF;anoniem 1608;;;;;;;;;;1;1
DEF;anoniem 1615;;;;;;;;;;1;1
DEF;anoniem 1616;;;;;;;;;;1;1
DEF;anoniem 1618;;;;;;;;;;1;1
DEF;anoniem 162;1;;;;;;;;;;1
DEF;anoniem 1620;1;;;;;;;;;;1
DEF;anoniem 1622;;;;;;;;;;1;1
DEF;anoniem 1623;1;;;;;;;;;;1
DEF;anoniem 1625;1;;;;;;;;;;1
DEF;anoniem 1628;;;;;;;1;;;;1
DEF;anoniem 163;1;;;;;;;;;;1
DEF;anoniem 1636;;1;;;;;;;;;1
DEF;anoniem 1645;1;;;;;;;;;;1
DEF;anoniem 1646;;;;;;;;;1;;1
DEF;anoniem 1647;;;;;;;;;;1;1
DEF;anoniem 1649;1;;;;;;;;;;1
DEF;anoniem 165;;;;;;;;;;1;1
DEF;anoniem 1650;;;;;;;;;1;;1
DEF;anoniem 1653;;;;;;;;;;1;1
DEF;anoniem 1655;1;;;;;;;;;;1
DEF;anoniem 1656;1;;;;;;;;;;1
DEF;anoniem 1657;;;;;;;;;;1;1
DEF;anoniem 1669;;;;;;;;;;1;1
DEF;anoniem 1670;1;;;;;;;;;;1
DEF;anoniem 1672;1;;;;;;;;;;1
DEF;anoniem 1675;1;;;;;;;;;;1
DEF;anoniem 168;1;;;;;;;;;;1
DEF;anoniem 1681;1;;;;;;;;;;1
DEF;anoniem 1685;1;;;;;;;;;;1
DEF;anoniem 169;;1;;;;;;;;;1
DEF;anoniem 1691;1;;;;;;;;;;1
DEF;anoniem 1692;1;;;;;;;;;;1
DEF;anoniem 1693;1;;;;;;;;;;1
DEF;anoniem 1694;;;;;;;;;1;;1
DEF;anoniem 1695;;;;;;;;1;;;1
DEF;anoniem 1698;1;;;;;;;;;;1
DEF;anoniem 17;;;;;;;;;;1;1
DEF;anoniem 1700;1;;;;;;;;;;1
DEF;anoniem 1703;1;;;;;;;;;;1
DEF;anoniem 1704;;;;;;;;;;1;1
DEF;anoniem 1705;1;;;;;;;;;;1
DEF;anoniem 1706;1;;;;;;;;;;1
DEF;anoniem 1708;;;;;;;;;;1;1
DEF;anoniem 171;1;;;;;;;;;;1
DEF;anoniem 1711;1;;;;;;;;;;1
DEF;anoniem 1716;1;;;;;;;;;;1
DEF;anoniem 172;;;;;;;;;;1;1
DEF;anoniem 1720;;1;;;;;;;;;1
DEF;anoniem 1725;;;;;;;;1;;;1
DEF;anoniem 1729;1;;;;;;;;;;1
DEF;anoniem 173;1;;;;;;;;;;1
DEF;anoniem 1730;;;;;;;;;1;;1
DEF;anoniem 1731;1;;;;;;;;;;1
DEF;anoniem 1732;1;;;;;;;;;;1
DEF;anoniem 1733;;;;;;;;;;1;1
DEF;anoniem 1735;;;;;;;;;;1;1
DEF;anoniem 1739;;;;;;;;;;1;1
DEF;anoniem 174;1;;;;;;;;1;;1
DEF;anoniem 175;;;;;;;;;1;;1
DEF;anoniem 1765;;;;;;;;;;1;1
DEF;anoniem 1766;;;;;;;;;;1;1
DEF;anoniem 177;1;;;;;;;;;;1
DEF;anoniem 1770;;;;;;;;;;1;1
DEF;anoniem 1773;1;;;;;;;;;;1
DEF;anoniem 178;;1;;;;;;;1;;1
DEF;anoniem 1780;;1;;;;;;;;;1
DEF;anoniem 1781;;;;;;;;;;1;1
DEF;anoniem 1782;;;;;;;;;;1;1
DEF;anoniem 1787;1;;;;;;;;;;1
DEF;anoniem 179;1;;;;;;;;;;1
DEF;anoniem 1792;1;;;;;;;;;;1
DEF;anoniem 1797;;;;;;;;;;1;1
DEF;anoniem 180;;;;;;;;;;1;1
DEF;anoniem 1800;1;;;;;;;;;;1
DEF;anoniem 1801;;;;;;;;;1;;1
DEF;anoniem 1804;1;;;;;;;;;;1
DEF;anoniem 1805;;1;;;;;;;;;1
DEF;anoniem 1806;1;;;;;;;;;;1
DEF;anoniem 1807;;;;;;;;;1;;1
DEF;anoniem 181;;;;;;;;;;1;1
DEF;anoniem 1810;1;;;;;;;;;;1
DEF;anoniem 1811;1;;;;;;;;;;1
DEF;anoniem 1813;1;;;;;;;;;;1
DEF;anoniem 1817;;;;;;;;;1;;1
DEF;anoniem 1818;1;;;;;;;;;;1
DEF;anoniem 1819;;;;;;;;;1;;1
DEF;anoniem 182;;1;;;;;;;;;1
DEF;anoniem 1820;1;;;;;;;;;;1
DEF;anoniem 1822;1;;;;;;;;;;1
DEF;anoniem 1824;1;;;;;;;;;;1
DEF;anoniem 1828;;;;;;;;;1;;1
DEF;anoniem 1836;;;;;;;;;;1;1
DEF;anoniem 1837;;;;;;;;;;1;1
DEF;anoniem 184;1;;;;;;;;;;1
DEF;anoniem 1843;1;;;;;;;;;;1
DEF;anoniem 1845;1;;;;;;;;;;1
DEF;anoniem 1848;1;;;;;;;;;;1
DEF;anoniem 185;;;;;;;;;;1;1
DEF;anoniem 1853;;;;;;;;;;1;1
DEF;anoniem 1856;;;;;;;;;;1;1
DEF;anoniem 1857;;;;;;;;;1;;1
DEF;anoniem 186;1;;;1;;;;;;;1
DEF;anoniem 1863;1;;;;;;;;;;1
DEF;anoniem 1864;;;;;;;;;;1;1
DEF;anoniem 1867;1;;;;;;;;;;1
DEF;anoniem 1869;1;;;;;;;;;;1
DEF;anoniem 187;;;;;;;;;1;;1
DEF;anoniem 1871;1;;;;;;;;;;1
DEF;anoniem 1874;;;;;;;;;1;;1
DEF;anoniem 1877;1;;;;;;;;;;1
DEF;anoniem 188;1;;;;;;;;;;1
DEF;anoniem 1887;;1;;;;;;;;;1
DEF;anoniem 1889;;;;;;;;;;1;1
DEF;anoniem 1894;;;;;;;;;;1;1
DEF;anoniem 1895;;;;;;;;1;;;1
DEF;anoniem 1896;;;;;;;;;;1;1
DEF;anoniem 1897;1;;;;;;;;;;1
DEF;anoniem 190;;;;;;;;;;1;1
DEF;anoniem 1900;;;;;;;;;;1;1
DEF;anoniem 1904;1;;;;;;;;;;1
DEF;anoniem 1908;1;;;;;;;;;;1
DEF;anoniem 1909;;;;;;;;;;1;1
DEF;anoniem 191;;;;;;;;;1;;1
DEF;anoniem 192;1;;;;;;;;;;1
DEF;anoniem 1922;1;;;;;;;;;;1
DEF;anoniem 1923;;1;;;;;;;;;1
DEF;anoniem 1924;;;;;;;;;;1;1
DEF;anoniem 1925;;;;;;;;;1;;1
DEF;anoniem 1932;1;;;;;;;;;;1
DEF;anoniem 1933;1;;;;;;;;;;1
DEF;anoniem 1934;;;;;;;;;1;;1
DEF;anoniem 1935;;;;;;;;;1;;1
DEF;anoniem 1936;1;;;;;;;;;;1
DEF;anoniem 1940;1;;;;;;;;;;1
DEF;anoniem 1943;;;;;;;;1;;;1
DEF;anoniem 1945;1;;;;;;;;;;1
DEF;anoniem 1948;1;;;;;;;;;;1
DEF;anoniem 1949;1;;;;;;;;;;1
DEF;anoniem 1950;;;;;;;;;1;;1
DEF;anoniem 1953;1;;;;;;;;;;1
DEF;anoniem 1956;1;;;;;;;;;;1
DEF;anoniem 1959;1;;;;;;;;;;1
DEF;anoniem 196;1;;;;;;;;;1;1
DEF;anoniem 1961;1;;;;;;;;;;1
DEF;anoniem 1962;1;;;;;;;;;;1
DEF;anoniem 1963;;;;;;;;1;;;1
DEF;anoniem 1968;1;;;;;;;;;;1
DEF;anoniem 197;;;;;;;;;;1;1
DEF;anoniem 198;;;;;;;;;1;;1
DEF;anoniem 1980;1;;;;;;;;;;1
DEF;anoniem 1981;;;;;;;;;;1;1
DEF;anoniem 1983;;1;;;;;;;;;1
DEF;anoniem 1984;1;;;;;;;;;;1
DEF;anoniem 1987;;;;;;;;;;1;1
DEF;anoniem 1990;;;;;;;;;;1;1
DEF;anoniem 1992;1;;;;;;;;;;1
DEF;anoniem 1995;;;;;;;;;1;;1
DEF;anoniem 1996;;;;;;;;;;1;1
DEF;anoniem 1997;1;;;;;;;;;;1
DEF;anoniem 1998;1;;;;;;;;;;1
DEF;anoniem 2;;;;;;;;;;1;1
DEF;anoniem 2004;1;;;;;;;;;;1
DEF;anoniem 2007;;;;;;;;;;1;1
DEF;anoniem 2008;;;;;;;;;1;;1
DEF;anoniem 2009;;;;;;;;;;1;1
DEF;anoniem 201;;;;;;;;;1;;1
DEF;anoniem 2012;1;;;;;;;;;;1
DEF;anoniem 2014;1;;;;;;;;;;1
DEF;anoniem 2017;;;;;;;;;1;;1
DEF;anoniem 202;1;;;;;;;;;;1
DEF;anoniem 2025;1;;;;;;;;;;1
DEF;anoniem 2027;;;;;;;;;1;;1
DEF;anoniem 2029;1;;;;;;;;;;1
DEF;anoniem 203;1;;;;;;;;;;1
DEF;anoniem 2030;;1;;;;;;;;;1
DEF;anoniem 2032;;;;;;;;;1;;1
DEF;anoniem 2036;;;;;;;;1;;;1
DEF;anoniem 204;1;;;;;;;;;;1
DEF;anoniem 2043;1;;;;;;;;;;1
DEF;anoniem 2046;1;;;;;;;;;;1
DEF;anoniem 2049;1;;;;;;;;;;1
DEF;anoniem 205;;;;;;;;;1;;1
DEF;anoniem 2050;1;;;;;;;;;;1
DEF;anoniem 2059;1;;;;;;;;;;1
DEF;anoniem 206;1;;;;;;1;;;;1
DEF;anoniem 2060;;;;;;;;;1;;1
DEF;anoniem 2063;;1;;;;;;;;;1
DEF;anoniem 2064;1;;;;;;;;;;1
DEF;anoniem 2065;1;;;;;;;;;;1
DEF;anoniem 2072;;;;;;;;;;1;1
DEF;anoniem 2073;;;;;;;;;;1;1
DEF;anoniem 2074;;;;;;;;;;1;1
DEF;anoniem 2076;;;;;;;;;;1;1
DEF;anoniem 2079;1;;;;;;;;;;1
DEF;anoniem 208;;;;;;;;;;1;1
DEF;anoniem 2082;1;;;;;;;;;;1
DEF;anoniem 2083;;;;;;;;;;1;1
DEF;anoniem 2086;1;;;;;;;;;;1
DEF;anoniem 2087;1;;;;;;;;;;1
DEF;anoniem 2096;;1;;;;;;;;;1
DEF;anoniem 2097;1;;;;;;;;;;1
DEF;anoniem 210;;;;;;;;;;1;1
DEF;anoniem 2100;;;;;;;;;1;;1
DEF;anoniem 2101;1;;;;;;;;;;1
DEF;anoniem 2106;;;;;;;;;;1;1
DEF;anoniem 2110;1;;;;;;;;;;1
DEF;anoniem 2112;;;;;;;;;;1;1
DEF;anoniem 2113;1;;;;;;;;;;1
DEF;anoniem 2118;1;;;;;;;;;;1
DEF;anoniem 2126;1;;;;;;;;;;1
DEF;anoniem 2128;1;;;;;;;;;;1
DEF;anoniem 2129;1;;;;;;;;;;1
DEF;anoniem 213;;;;;;;;;;1;1
DEF;anoniem 2131;1;;;;;;;;;;1
DEF;anoniem 2132;1;;;;;;;;;;1
DEF;anoniem 2139;1;;;;;;;;;;1
DEF;anoniem 214;;;;;;;;;1;;1
DEF;anoniem 2142;;;;;;;;;1;;1
DEF;anoniem 2146;1;;;;;;;;;;1
DEF;anoniem 215;1;;;1;;;1;;;;1
DEF;anoniem 2153;1;;;;;;;;;;1
DEF;anoniem 2159;1;;;;;;;;;;1
DEF;anoniem 216;;;;;;;;;1;1;1
DEF;anoniem 2164;1;;;;;;;;;;1
DEF;anoniem 2165;1;;;;;;;;;;1
DEF;anoniem 2166;;;;;;;;;;1;1
DEF;anoniem 2169;1;;;;;;;;;;1
DEF;anoniem 217;;;;;;;;1;;;1
DEF;anoniem 2170;;;;;;;;;1;;1
DEF;anoniem 2174;1;;;;;;;;;;1
DEF;anoniem 218;1;;;;;;;;;;1
DEF;anoniem 2180;1;;;;;;;;;;1
DEF;anoniem 2183;;;;;;;;;1;;1
DEF;anoniem 2184;;;;;;;;1;;;1
DEF;anoniem 2187;1;;;;;;;;;;1
DEF;anoniem 219;;;;;;;;1;;;1
DEF;anoniem 2190;;;;;;;;;1;;1
DEF;anoniem 2196;;;;;;;;;;1;1
DEF;anoniem 2197;;;;;;;;;1;;1
DEF;anoniem 2198;1;;;;;;;;;;1
DEF;anoniem 2202;1;;;;;;;;;;1
DEF;anoniem 2206;;1;;;;;;;;;1
DEF;anoniem 221;1;;;;;;;;1;;1
DEF;anoniem 2211;;;;;;;;;;1;1
DEF;anoniem 2215;1;;;;;;;;;;1
DEF;anoniem 222;;1;;;;;;;;;1
DEF;anoniem 2225;;;;;;;;;1;;1
DEF;anoniem 2228;;;;;;;;;;1;1
DEF;anoniem 2229;1;;;;;;;;;;1
DEF;anoniem 223;1;;;;;;;;;;1
DEF;anoniem 2233;1;;;;;;;;;;1
DEF;anoniem 2235;;;;;;;;;;1;1
DEF;anoniem 2237;1;;;;;;;;;;1
DEF;anoniem 2239;;;;;;;;;1;;1
DEF;anoniem 2240;;;;;;;;;1;;1
DEF;anoniem 2244;;;;;;;1;;;;1
DEF;anoniem 2247;;;;;;;;;1;;1
DEF;anoniem 225;1;;;;;;;;;;1
DEF;anoniem 2250;1;;;;;;;;;;1
DEF;anoniem 2257;;;;;;;;;;1;1
DEF;anoniem 2263;;;;;;;;;;1;1
DEF;anoniem 2267;;;;;;;;;;1;1
DEF;anoniem 227;1;;;;;;;;;;1
DEF;anoniem 2275;;1;;;;;;;;;1
DEF;anoniem 228;1;;;;;;;;;;1
DEF;anoniem 2280;1;;;;;;;;;;1
DEF;anoniem 2283;;;;;;;;;;1;1
DEF;anoniem 2296;;1;;;;;;;;;1
DEF;anoniem 2297;;1;;;;;;;;;1
DEF;anoniem 2298;1;;;;;;;;;;1
DEF;anoniem 23;1;;;;;;;;;;1
DEF;anoniem 2304;1;;;;;;;;;;1
DEF;anoniem 2305;1;;;;;;;;;;1
DEF;anoniem 2308;1;;;;;;;;;;1
DEF;anoniem 231;;;;;;;;;;1;1
DEF;anoniem 2310;1;;;;;;;;;;1
DEF;anoniem 2312;;;;;;;;;1;;1
DEF;anoniem 2317;1;;;;;;;;;;1
DEF;anoniem 2324;;;;;;;;;;1;1
DEF;anoniem 2326;;;;;;;;;1;;1
DEF;anoniem 233;;;;;;;;;1;;1
DEF;anoniem 2332;;;;;;;;;;1;1
DEF;anoniem 2333;;;;;;;;;;1;1
DEF;anoniem 2334;1;;;;;;;;;;1
DEF;anoniem 2335;1;;;;;;;;;;1
DEF;anoniem 2336;;;;;;;;;;1;1
DEF;anoniem 2339;;;;1;;;;;;;1
DEF;anoniem 2345;1;;;;;;;;;;1
DEF;anoniem 2347;;;;;;;;;;1;1
DEF;anoniem 235;1;;;;;;;;;;1
DEF;anoniem 2350;;;;;;;;;1;;1
DEF;anoniem 2353;1;;;;;;;;;;1
DEF;anoniem 2354;;;;;;;;1;;;1
DEF;anoniem 2355;1;;;;;;;;;;1
DEF;anoniem 2358;1;;;;;;;;;;1
DEF;anoniem 2359;;;;;;;;;;1;1
DEF;anoniem 2360;1;;;;;;;;;;1
DEF;anoniem 2364;;;;;;;;;;1;1
DEF;anoniem 2367;;;;;;;;;1;;1
DEF;anoniem 237;;;;;;;;;;1;1
DEF;anoniem 2370;;;;;;;;;;1;1
DEF;anoniem 2371;;;;;;;;;1;;1
DEF;anoniem 238;;;;;;;1;;;;1
DEF;anoniem 2380;;1;;;;;;;;;1
DEF;anoniem 2384;1;;;;;;;;;;1
DEF;anoniem 2385;1;;;;;;;;;;1
DEF;anoniem 2386;;;;;;;;;1;;1
DEF;anoniem 2387;;;;;;;;;;1;1
DEF;anoniem 239;;;;;;;;;1;;1
DEF;anoniem 2392;1;;;;;;;;;;1
DEF;anoniem 2397;;1;;;;;;;;;1
DEF;anoniem 2398;1;;;;;;;;;;1
DEF;anoniem 24;1;;;;;;;;;;1
DEF;anoniem 2401;1;;;;;;;;;;1
DEF;anoniem 2402;1;;;;;;;;;;1
DEF;anoniem 2404;1;;;;;;;;;;1
DEF;anoniem 2407;1;;;;;;;;;;1
DEF;anoniem 241;1;;;;;;;;;;1
DEF;anoniem 2411;1;;;;;;;;;;1
DEF;anoniem 2413;;;;;;;;;1;;1
DEF;anoniem 2414;1;;;;;;;;;;1
DEF;anoniem 2415;1;;;;;;;;;;1
DEF;anoniem 2416;1;;;;;;;;;;1
DEF;anoniem 2417;;;;;;;;;;1;1
DEF;anoniem 2419;;;;;;;;;;1;1
DEF;anoniem 2425;1;;;;;;;;;;1
DEF;anoniem 2426;;1;;;;;;;;;1
DEF;anoniem 2427;1;;;;;;;;;;1
DEF;anoniem 2429;;;;;;;;;;1;1
DEF;anoniem 243;;;;;;;;1;;;1
DEF;anoniem 2433;1;;;;;;;;;;1
DEF;anoniem 2436;1;;;;;;;;;;1
DEF;anoniem 2439;1;;;;;;;;;;1
DEF;anoniem 244;1;;;;;;;;;;1
DEF;anoniem 2441;1;;;;;;;;;;1
DEF;anoniem 2446;1;;;;;;;;;;1
DEF;anoniem 2450;;1;;;;;;;;;1
DEF;anoniem 2451;;;;;;;;;;1;1
DEF;anoniem 2452;;1;;;;;;;;;1
DEF;anoniem 2453;1;;;;;;;;;;1
DEF;anoniem 2456;1;;;;;;;;;;1
DEF;anoniem 2459;1;;;;;;;;;;1
DEF;anoniem 246;1;;;;;;;;;;1
DEF;anoniem 2460;1;;;;;;;;;;1
DEF;anoniem 2461;1;;;;;;;;;;1
DEF;anoniem 2463;1;;;;;;;;;;1
DEF;anoniem 2464;1;;;;;;;;;;1
DEF;anoniem 2466;1;;;;;;;;;;1
DEF;anoniem 2467;1;;;;;;;;;;1
DEF;anoniem 2468;;;;;;;;;;1;1
DEF;anoniem 2469;;;;;;;;;;1;1
DEF;anoniem 2472;;;;1;;;;;;;1
DEF;anoniem 248;1;;;;;;;;;;1
DEF;anoniem 2482;1;;;;;;;;;;1
DEF;anoniem 2488;1;;;;;;;;;;1
DEF;anoniem 2489;;;;;;;;;;1;1
DEF;anoniem 249;1;;;;;;;;;1;1
DEF;anoniem 2490;1;;;;;;;;;;1
DEF;anoniem 2491;;1;;;;;;;;;1
DEF;anoniem 2493;1;;;;;;;;;;1
DEF;anoniem 2494;1;;;;;;;;;;1
DEF;anoniem 2497;;;;;;;;;;1;1
DEF;anoniem 2504;;;;;;;1;;;;1
DEF;anoniem 2505;1;;;;;;;;;;1
DEF;anoniem 2506;1;;;;;;;;;;1
DEF;anoniem 251;1;;;;;;;;;1;1
DEF;anoniem 2511;;;;;;;;;1;;1
DEF;anoniem 2512;1;;;;;;;;;;1
DEF;anoniem 252;1;;;;;;;;;;1
DEF;anoniem 2521;;;;;;;;;;1;1
DEF;anoniem 2523;;;;;;;;;1;;1
DEF;anoniem 253;1;;;;;;;;;;1
DEF;anoniem 2535;1;;;;;;;;;;1
DEF;anoniem 2538;1;;;;;;;;;;1
DEF;anoniem 2539;1;;;;;;;;;;1
DEF;anoniem 254;1;;;;;;;;;1;1
DEF;anoniem 2540;;;;;;;;1;;;1
DEF;anoniem 2543;1;;;;;;;;;;1
DEF;anoniem 2549;1;;;;;;;;;;1
DEF;anoniem 2552;1;;;;;;;;;;1
DEF;anoniem 2556;1;;;;;;;;;;1
DEF;anoniem 256;;;;;;;;;;1;1
DEF;anoniem 2564;;;;;;;;;1;;1
DEF;anoniem 2569;;;;;;;;;1;;1
DEF;anoniem 257;1;;;;;;;;;;1
DEF;anoniem 2570;;;;;;;;;;1;1
DEF;anoniem 2572;;;;;;;;;;1;1
DEF;anoniem 2575;;;;;;;;;;1;1
DEF;anoniem 2577;;;;;;;;;;1;1
DEF;anoniem 2578;;;;;;;;;;1;1
DEF;anoniem 2579;;;;;;;;;1;;1
DEF;anoniem 258;1;;;;;;;;;1;1
DEF;anoniem 2581;1;;;;;;;;;;1
DEF;anoniem 2584;1;;;;;;;;;;1
DEF;anoniem 2587;;;;;;;;;;1;1
DEF;anoniem 259;;;;;;;;;;1;1
DEF;anoniem 2590;;;;;;;;;1;;1
DEF;anoniem 2593;;;;;;;;;;1;1
DEF;anoniem 2595;;;;;;;;;1;;1
DEF;anoniem 2596;1;;;;;;;;;;1
DEF;anoniem 2597;1;;;;;;;;;;1
DEF;anoniem 26;1;;;;;;;;;;1
DEF;anoniem 260;1;;;;;;;;;;1
DEF;anoniem 2602;1;;;;;;;;;;1
DEF;anoniem 2604;;;;;;;;;;1;1
DEF;anoniem 2606;;;;;;;;;;1;1
DEF;anoniem 2608;1;;;;;;;;;;1
DEF;anoniem 261;;;;;;;;;;1;1
DEF;anoniem 2618;;;;;;;;;1;;1
DEF;anoniem 2619;1;;;;;;;;;;1
DEF;anoniem 262;1;;;;;;;;;;1
DEF;anoniem 2620;;1;;;;;;;;;1
DEF;anoniem 2621;1;;;;;;;;;;1
DEF;anoniem 2624;1;;;;;;;;;;1
DEF;anoniem 2626;1;;;;;;;;;;1
DEF;anoniem 2628;1;;;;;;;;;;1
DEF;anoniem 2629;;;;;;;;;1;;1
DEF;anoniem 2633;1;;;;;;;;;;1
DEF;anoniem 2634;1;;;;;;;;;;1
DEF;anoniem 264;1;;;;;;;;;;1
DEF;anoniem 2642;1;;;;;;;;;;1
DEF;anoniem 2647;1;;;;;;;;;;1
DEF;anoniem 2649;1;;;;;;;;;;1
DEF;anoniem 2656;1;;;;;;;;;;1
DEF;anoniem 2659;1;;;;;;;;;;1
DEF;anoniem 2660;1;;;;;;;;;;1
DEF;anoniem 2667;;;;1;;;;;;;1
DEF;anoniem 267;;;;;;;;;1;;1
DEF;anoniem 2670;;;;;;;;;;1;1
DEF;anoniem 2671;;;;;;;;;;1;1
DEF;anoniem 2676;;1;;;;;;;;;1
DEF;anoniem 2677;1;;;;;;;;;;1
DEF;anoniem 2679;1;;;;;;;;;;1
DEF;anoniem 268;;1;;;;;;;;;1
