FID,ncp_blo_id,area,name,gdb_geomattr_data,shape
blokindeling_sonarreg.120,126,,G12,,"POLYGON ((54.332619005000026 5.665306004000001, 54.49928900499998 5.665306004000001, 54.49928900499998 5.998653004000005, 54.332619005000026 5.998653004000005, 54.332619005000026 5.665306004000001))"
blokindeling_sonarreg.121,127,,G13,,"POLYGON ((54.16594400499997 4.99862200299998, 54.332617004999975 4.998617002999993, 54.332619005000026 5.3319580040000005, 54.16594700500002 5.331964003999985, 54.16594400499997 4.99862200299998))"
blokindeling_sonarreg.122,128,,G14,,"POLYGON ((54.16594700500002 5.331964003999985, 54.332619005000026 5.3319580040000005, 54.332619005000026 5.665306004000001, 54.16595000500001 5.665306004000001, 54.16594700500002 5.331964003999985))"
blokindeling_sonarreg.123,129,,G15,,"POLYGON ((54.16595000500001 5.665306004000001, 54.332619005000026 5.665306004000001, 54.332619005000026 5.998653004000005, 54.165956005 5.99864700400002, 54.16595000500001 5.665306004000001))"
blokindeling_sonarreg.124,130,,G16,,"POLYGON ((53.99927200399998 4.998628003000022, 54.16594400499997 4.99862200299998, 54.16594700500002 5.331964003999985, 53.999275004000026 5.331969003999973, 53.99927200399998 4.998628003000022))"
blokindeling_sonarreg.125,131,,G17,,"POLYGON ((53.999275004000026 5.331969003999973, 54.16594700500002 5.331964003999985, 54.16595000500001 5.665306004000001, 53.99927800400002 5.665311003999989, 53.999275004000026 5.331969003999973))"
blokindeling_sonarreg.126,132,,G18,,"POLYGON ((53.99927800400002 5.665311003999989, 54.16595000500001 5.665306004000001, 54.165956005 5.99864700400002, 53.999283004000006 5.998653004000005, 53.99927800400002 5.665311003999989))"
blokindeling_sonarreg.127,133,,H01,,"POLYGON ((54.832628005000004 6.3320060049999825, 54.832628005000004 5.998653004000005, 54.99930000500001 5.998653004000005, 54.99930000500001 6.3320060049999825, 54.832628005000004 6.3320060049999825))"
blokindeling_sonarreg.128,134,,H02,,"POLYGON ((54.99930000500001 6.666000000999986, 54.832628005000004 6.666000000999986, 54.832628005000004 6.3320060049999825, 54.99930000500001 6.3320060049999825, 54.99930000500001 6.666000000999986))"
blokindeling_sonarreg.129,135,,H03,,"POLYGON ((54.832628005000004 6.998999998999977, 54.832628005000004 6.666000000999986, 54.99930000500001 6.666000000999986, 54.99930000500001 6.998999998999977, 54.832628005000004 6.998999998999977))"
blokindeling_sonarreg.130,136,,H04,,"POLYGON ((54.665956005 6.3320060049999825, 54.665956005 5.998653004000005, 54.832628005000004 5.998653004000005, 54.832628005000004 6.3320060049999825, 54.665956005 6.3320060049999825))"
blokindeling_sonarreg.131,137,,H05,,"POLYGON ((54.665956005 6.666000000999986, 54.665956005 6.3320060049999825, 54.832628005000004 6.3320060049999825, 54.832628005000004 6.666000000999986, 54.665956005 6.666000000999986))"
blokindeling_sonarreg.132,138,,H06,,"POLYGON ((54.665956005 6.998999998999977, 54.665956005 6.666000000999986, 54.832628005000004 6.666000000999986, 54.832628005000004 6.998999998999977, 54.665956005 6.998999998999977))"
blokindeling_sonarreg.133,139,,H07,,"POLYGON ((54.49928900499998 6.3320060049999825, 54.49928900499998 5.998653004000005, 54.665956005 5.998653004000005, 54.665956005 6.3320060049999825, 54.49928900499998 6.3320060049999825))"
blokindeling_sonarreg.134,140,,H08,,"POLYGON ((54.49928900499998 6.666000000999986, 54.49928900499998 6.3320060049999825, 54.665956005 6.3320060049999825, 54.665956005 6.666000000999986, 54.49928900499998 6.666000000999986))"
blokindeling_sonarreg.135,141,,H09,,"POLYGON ((54.49928900499998 6.998999998999977, 54.49928900499998 6.666000000999986, 54.665956005 6.666000000999986, 54.665956005 6.998999998999977, 54.49928900499998 6.998999998999977))"
blokindeling_sonarreg.136,142,,H10,,"POLYGON ((54.332619005000026 6.3320060049999825, 54.332619005000026 5.998653004000005, 54.49928900499998 5.998653004000005, 54.49928900499998 6.3320060049999825, 54.332619005000026 6.3320060049999825))"
blokindeling_sonarreg.137,143,,H11,,"POLYGON ((54.332619005000026 6.666000000999986, 54.332619005000026 6.3320060049999825, 54.49928900499998 6.3320060049999825, 54.49928900499998 6.666000000999986, 54.332619005000026 6.666000000999986))"
blokindeling_sonarreg.138,144,,H12,,"POLYGON ((54.332619005000026 6.998999998999977, 54.332619005000026 6.666000000999986, 54.49928900499998 6.666000000999986, 54.49928900499998 6.998999998999977, 54.332619005000026 6.998999998999977))"
blokindeling_sonarreg.139,145,,H13,,"POLYGON ((54.332619005000026 6.3320060049999825, 54.16595000500001 6.3320060049999825, 54.16595000500001 5.998653004000005, 54.165956005 5.998653004000005, 54.165956005 5.99864700400002, 54.332619005000026 5.998653004000005, 54.332619005000026 6.3320060049999825))"
blokindeling_sonarreg.140,146,,H14,,"POLYGON ((54.16595000500001 6.666000000999986, 54.16595000500001 6.3320060049999825, 54.332619005000026 6.3320060049999825, 54.332619005000026 6.666000000999986, 54.16595000500001 6.666000000999986))"
blokindeling_sonarreg.141,147,,H15,,"POLYGON ((54.16595000500001 6.998999998999977, 54.16595000500001 6.666000000999986, 54.332619005000026 6.666000000999986, 54.332619005000026 6.998999998999977, 54.16595000500001 6.998999998999977))"
blokindeling_sonarreg.142,148,,H16,,"POLYGON ((53.999283004000006 5.998653004000005, 54.165956005 5.99864700400002, 54.16595000500001 6.3320060049999825, 53.999283004000006 6.3320060049999825, 53.999283004000006 5.998653004000005))"
blokindeling_sonarreg.143,1,,A01,,"POLYGON ((55.83348566400002 2.9986360010000226, 56.00015595000002 2.9986360010000226, 56.000156022 3.331867002000024, 55.83348566400002 3.331867002000024, 55.83348566400002 2.9986360010000226))"
blokindeling_sonarreg.144,2,,A02,,"POLYGON ((55.83348566400002 3.331867002000024, 56.000156022 3.331867002000024, 56.00015609600001 3.6652080019999858, 55.83348566400002 3.6652080019999858, 55.83348566400002 3.331867002000024))"
blokindeling_sonarreg.145,3,,A03,,"POLYGON ((55.83348566400002 3.6652080019999858, 56.00015609600001 3.6652080019999858, 56.000156170000025 3.9985560019999866, 55.83348566400002 3.9985560019999866, 55.83348566400002 3.6652080019999858))"
blokindeling_sonarreg.146,4,,A04,,"POLYGON ((55.66681560000001 2.9986360010000226, 55.83348566400002 2.9986360010000226, 55.83348566400002 3.331867002000024, 55.66681560000001 3.331867002000024, 55.66681560000001 2.9986360010000226))"
blokindeling_sonarreg.147,5,,A05,,"POLYGON ((55.66681560000001 3.331867002000024, 55.83348566400002 3.331867002000024, 55.83348566400002 3.6652080019999858, 55.66681560000001 3.6652080019999858, 55.66681560000001 3.331867002000024))"
blokindeling_sonarreg.148,6,,A06,,"POLYGON ((55.66681560000001 3.6652080019999858, 55.83348566400002 3.6652080019999858, 55.83348566400002 3.9985560019999866, 55.66681560000001 3.9985560019999866, 55.66681560000001 3.6652080019999858))"
blokindeling_sonarreg.149,7,,A07,,"POLYGON ((55.49930300599999 2.9986360010000226, 55.66681560000001 2.9986360010000226, 55.66681560000001 3.331867002000024, 55.49930300599999 3.331867002000024, 55.49930300599999 2.9986360010000226))"
blokindeling_sonarreg.150,8,,A08,,"POLYGON ((55.49930600599998 3.331867002000024, 55.66681560000001 3.331867002000024, 55.66681560000001 3.6652080019999858, 55.49930600599998 3.6652080019999858, 55.49930600599998 3.331867002000024))"
blokindeling_sonarreg.151,9,,A09,,"POLYGON ((55.49930600599998 3.6652080019999858, 55.66681560000001 3.6652080019999858, 55.66681560000001 3.9985560019999866, 55.49930600599998 3.9985560019999866, 55.49930600599998 3.6652080019999858))"
blokindeling_sonarreg.152,10,,A10,,"POLYGON ((55.332631005999986 3.3318720020000114, 55.332631005999986 2.9986360010000226, 55.49930300599999 2.9986360010000226, 55.49930300599999 3.331867002000024, 55.332631005999986 3.3318720020000114))"
blokindeling_sonarreg.153,11,,A11,,"POLYGON ((55.332631005999986 3.3318720020000114, 55.49930300599999 3.331867002000024, 55.49930600599998 3.6652080019999858, 55.33263300599998 3.6652140020000274, 55.332631005999986 3.3318720020000114))"
blokindeling_sonarreg.154,12,,A12,,"POLYGON ((55.49931100600003 3.9645360019999885, 55.49930600599998 3.9645470980000255, 55.49930600599998 3.9985560019999866, 55.48398030300001 3.9985560019999866, 55.48398300600002 3.9985500020000018, 55.33263900600002 3.9985560019999866, 55.33263300599998 3.6652140020000274, 55.49930600599998 3.6652080019999858, 55.49931100600003 3.9645360019999885))"
blokindeling_sonarreg.155,13,,A13,,"POLYGON ((55.332631005999986 3.3318720020000114, 55.16595800599998 3.3318780019999963, 55.16595800599998 2.9986360010000226, 55.332631005999986 2.9986360010000226, 55.332631005999986 3.3318720020000114))"
blokindeling_sonarreg.156,14,,A14,,"POLYGON ((55.16595800599998 3.3318780019999963, 55.332631005999986 3.3318720020000114, 55.33263300599998 3.6652140020000274, 55.165961005999975 3.665219002000015, 55.16595800599998 3.3318780019999963))"
blokindeling_sonarreg.157,15,,A15,,"POLYGON ((55.165961005999975 3.665219002000015, 55.33263300599998 3.6652140020000274, 55.33263900600002 3.9985560019999866, 55.16596700600002 3.998561001999974, 55.165961005999975 3.665219002000015))"
blokindeling_sonarreg.158,16,,A16,,"POLYGON ((55.16595800599998 3.3318780019999963, 54.99928600499999 3.3318830019999837, 54.99928600499999 2.9986360010000226, 55.16595800599998 2.9986360010000226, 55.16595800599998 3.3318780019999963))"
blokindeling_sonarreg.159,17,,A17,,"POLYGON ((54.99928600499999 3.3318830019999837, 55.16595800599998 3.3318780019999963, 55.165961005999975 3.665219002000015, 54.99928900499998 3.6652250019999997, 54.99928600499999 3.3318830019999837))"
blokindeling_sonarreg.160,18,,A18,,"POLYGON ((54.99928900499998 3.6652250019999997, 55.165961005999975 3.665219002000015, 55.16596700600002 3.998561001999974, 54.999294005000024 3.9985670020000157, 54.99928900499998 3.6652250019999997))"
blokindeling_sonarreg.161,19,,B01,,"POLYGON ((55.83348566400002 3.9985560019999866, 56.000156170000025 3.9985560019999866, 56.00015624500003 4.331903002999979, 55.83348566400002 4.331903002999979, 55.83348566400002 3.9985560019999866))"
blokindeling_sonarreg.162,20,,B02,,"POLYGON ((55.83348566400002 4.331903002999979, 56.00015624500003 4.331903002999979, 56.000156318999984 4.665250002999983, 55.83348566400002 4.665250002999983, 55.83348566400002 4.331903002999979))"
blokindeling_sonarreg.163,21,,B03,,"POLYGON ((55.83348566400002 4.665250002999983, 56.000156318999984 4.665250002999983, 56.00015639100002 4.998600002999979, 55.83348566400002 4.998600002999979, 55.83348566400002 4.665250002999983))"
blokindeling_sonarreg.164,22,,B04,,"POLYGON ((55.66681560000001 3.9985560019999866, 55.83348566400002 3.9985560019999866, 55.83348566400002 4.331903002999979, 55.66681560000001 4.331903002999979, 55.66681560000001 3.9985560019999866))"
blokindeling_sonarreg.165,23,,B05,,"POLYGON ((55.66681560000001 4.331903002999979, 55.83348566400002 4.331903002999979, 55.83348566400002 4.665250002999983, 55.66681560000001 4.665250002999983, 55.66681560000001 4.331903002999979))"
blokindeling_sonarreg.166,24,,B06,,"POLYGON ((55.66681560000001 4.665250002999983, 55.83348566400002 4.665250002999983, 55.83348566400002 4.998600002999979, 55.66681560000001 4.998600002999979, 55.66681560000001 4.665250002999983))"
blokindeling_sonarreg.167,25,,B07,,"POLYGON ((55.49930600599998 3.9985560019999866, 55.66681560000001 3.9985560019999866, 55.66681560000001 4.331903002999979, 55.49930600599998 4.331903002999979, 55.49930600599998 3.9985560019999866))"
blokindeling_sonarreg.168,26,,B08,,"POLYGON ((55.49930600599998 4.331903002999979, 55.66681560000001 4.331903002999979, 55.66681560000001 4.665250002999983, 55.49930600599998 4.665250002999983, 55.49930600599998 4.331903002999979))"
blokindeling_sonarreg.169,27,,B09,,"POLYGON ((55.49930600599998 4.665250002999983, 55.66681560000001 4.665250002999983, 55.66681560000001 4.998600002999979, 55.49930600599998 4.998600002999979, 55.49930600599998 4.665250002999983))"
blokindeling_sonarreg.170,28,,B10,,"POLYGON ((55.33263900600002 3.9985560019999866, 55.49930600599998 3.9985493949999977, 55.49930600599998 4.331903002999979, 55.33263900600002 4.331903002999979, 55.33263900600002 3.9985560019999866))"
blokindeling_sonarreg.171,29,,B11,,"POLYGON ((55.33263900600002 4.331903002999979, 55.49930600599998 4.331903002999979, 55.49930600599998 4.665250002999983, 55.33263900600002 4.665250002999983, 55.33263900600002 4.331903002999979))"
blokindeling_sonarreg.172,30,,B12,,"POLYGON ((55.33263900600002 4.665250002999983, 55.49930600599998 4.665250002999983, 55.49930600599998 4.998600002999979, 55.33263900600002 4.998600002999979, 55.33263900600002 4.665250002999983))"
blokindeling_sonarreg.173,37,,B13,,"POLYGON ((55.16596700600002 3.998561001999974, 55.33263900600002 3.9985560019999866, 55.33263900600002 4.331889003000015, 55.16596900600001 4.331903002999979, 55.16596700600002 3.998561001999974))"
blokindeling_sonarreg.174,38,,B14,,"POLYGON ((55.16596900600001 4.331903002999979, 55.33263900600002 4.331889003000015, 55.33263900600002 4.665250002999983, 55.165972006000004 4.665244002999998, 55.16596900600001 4.331903002999979))"
blokindeling_sonarreg.175,39,,B15,,"POLYGON ((55.16596900600001 4.665250002999983, 55.33263900600002 4.665250002999983, 55.33263900600002 4.998600002999979, 55.16596900600001 4.998600002999979, 55.16596900600001 4.665250002999983))"
blokindeling_sonarreg.176,40,,B16,,"POLYGON ((54.999294005000024 3.9985670020000157, 55.16596700600002 3.998561001999974, 55.16596900600001 4.331903002999979, 54.99929700500002 4.331908003000024, 54.999294005000024 3.9985670020000157))"
blokindeling_sonarreg.177,41,,B17,,"POLYGON ((54.99929700500002 4.331908003000024, 55.16596900600001 4.331903002999979, 55.165972006000004 4.665244002999998, 54.99930000500001 4.665250002999983, 54.99929700500002 4.331908003000024))"
blokindeling_sonarreg.178,429,,Y10,,"POLYGON ((52.33254400300001 5.331986003999987, 52.33254400300001 4.998644002999981, 52.49921700300001 4.998644002999981, 52.49921700300001 5.331986003999987, 52.33254400300001 5.331986003999987))"
blokindeling_sonarreg.179,430,,Y11,,"POLYGON ((52.33254400300001 5.665322004000018, 52.33254400300001 5.331986003999987, 52.49921700300001 5.331986003999987, 52.49921700300001 5.665322004000018, 52.33254400300001 5.665322004000018))"
blokindeling_sonarreg.180,431,,Y12,,"POLYGON ((52.33254400300001 5.998664003999977, 52.33254400300001 5.665322004000018, 52.49921700300001 5.665322004000018, 52.49921700300001 5.998664003999977, 52.33254400300001 5.998664003999977))"
blokindeling_sonarreg.181,432,,Y13,,"POLYGON ((52.16586700300002 5.331986003999987, 52.16586700300002 4.998644002999981, 52.33254400300001 4.998644002999981, 52.33254400300001 5.331986003999987, 52.16586700300002 5.331986003999987))"
blokindeling_sonarreg.182,433,,Y14,,"POLYGON ((52.16586700300002 5.665322004000018, 52.16586700300002 5.331986003999987, 52.33254400300001 5.331986003999987, 52.33254400300001 5.665322004000018, 52.16586700300002 5.665322004000018))"
blokindeling_sonarreg.183,434,,Y15,,"POLYGON ((52.16586700300002 5.998664003999977, 52.16586700300002 5.665322004000018, 52.33254400300001 5.665322004000018, 52.33254400300001 5.998664003999977, 52.16586700300002 5.998664003999977))"
blokindeling_sonarreg.184,435,,Y16,,"POLYGON ((51.99919200300002 5.331986003999987, 51.99919200300002 4.998644002999981, 52.16586700300002 4.998644002999981, 52.16586700300002 5.331986003999987, 51.99919200300002 5.331986003999987))"
blokindeling_sonarreg.185,436,,Y17,,"POLYGON ((51.99919200300002 5.665322004000018, 51.99919200300002 5.331986003999987, 52.16586700300002 5.331986003999987, 52.16586700300002 5.665322004000018, 51.99919200300002 5.665322004000018))"
blokindeling_sonarreg.186,437,,Y18,,"POLYGON ((51.99919200300002 5.998664003999977, 51.99919200300002 5.665322004000018, 52.16586700300002 5.665322004000018, 52.16586700300002 5.998664003999977, 51.99919200300002 5.998664003999977))"
blokindeling_sonarreg.187,438,,Z01,,"POLYGON ((50.83338329600002 5.331986003999987, 51.000053388000026 5.331986003999987, 51.000053388000026 5.665322004000018, 50.83338329600002 5.665322004000018, 50.83338329600002 5.331986003999987))"
blokindeling_sonarreg.188,439,,Z02,,"POLYGON ((50.83338329600002 5.665322004000018, 51.000053388000026 5.665322004000018, 51.000053388000026 5.998664003999977, 50.83338329600002 5.998664003999977, 50.83338329600002 5.665322004000018))"
blokindeling_sonarreg.189,440,,Z03,,"POLYGON ((50.83338329600002 5.998664003999977, 51.000053388000026 5.998664003999977, 51.000053388000026 6.3320060049999825, 50.83338329600002 6.3320060049999825, 50.83338329600002 5.998664003999977))"
blokindeling_sonarreg.190,441,,Z04,,"POLYGON ((50.666713206 5.331986003999987, 50.83338329600002 5.331986003999987, 50.83338329600002 5.665322004000018, 50.666713206 5.665322004000018, 50.666713206 5.331986003999987))"
blokindeling_sonarreg.191,442,,Z05,,"POLYGON ((50.666713206 5.665322004000018, 50.83338329600002 5.665322004000018, 50.83338329600002 5.998664003999977, 50.666713206 5.998664003999977, 50.666713206 5.665322004000018))"
blokindeling_sonarreg.192,443,,Z06,,"POLYGON ((50.666713206 5.998664003999977, 50.83338329600002 5.998664003999977, 50.83338329600002 6.3320060049999825, 50.666713206 6.3320060049999825, 50.666713206 5.998664003999977))"
blokindeling_sonarreg.193,184,,K16,,"POLYGON ((53.165892004 3.3319470019999926, 52.999219004 3.3319530019999775, 52.999219004 2.9986360010000226, 53.165892004 2.9986360010000226, 53.165892004 3.3319470019999926))"
blokindeling_sonarreg.194,185,,K17,,"POLYGON ((52.999219004 3.3319530019999775, 53.165892004 3.3319470019999926, 53.165894003999995 3.6652890020000086, 52.99922500399998 3.665292002000001, 52.999219004 3.3319530019999775))"
blokindeling_sonarreg.195,186,,K18,,"POLYGON ((52.99922500399998 3.665292002000001, 53.165894003999995 3.6652890020000086, 53.16590000399998 3.9986280019999754, 52.999228003999974 3.9986330020000196, 52.99922500399998 3.665292002000001))"
blokindeling_sonarreg.196,187,,L01,,"POLYGON ((53.832589004 3.998608002000026, 53.999261004000005 3.9986030019999816, 53.999264004 4.33194400299999, 53.83259200399999 4.3319500029999745, 53.832589004 3.998608002000026))"
blokindeling_sonarreg.197,188,,L02,,"POLYGON ((53.83259200399999 4.3319500029999745, 53.999264004 4.33194400299999, 53.99926700399999 4.665286003000006, 53.832594003999986 4.6652920029999905, 53.83259200399999 4.3319500029999745))"
blokindeling_sonarreg.198,189,,L03,,"POLYGON ((53.832594003999986 4.6652920029999905, 53.99926700399999 4.665286003000006, 53.99927200399998 4.998628003000022, 53.83260000400003 4.998633003000009, 53.832594003999986 4.6652920029999905))"
blokindeling_sonarreg.199,190,,L04,,"POLYGON ((53.66591700399999 3.9986140020000107, 53.832589004 3.998608002000026, 53.83259200399999 4.3319500029999745, 53.66591900399999 4.331956003000016, 53.66591700399999 3.9986140020000107))"
blokindeling_sonarreg.200,191,,L05,,"POLYGON ((53.66591900399999 4.331956003000016, 53.83259200399999 4.3319500029999745, 53.832594003999986 4.6652920029999905, 53.66592200399998 4.665297002999978, 53.66591900399999 4.331956003000016))"
blokindeling_sonarreg.201,192,,L06,,"POLYGON ((53.66592200399998 4.665297002999978, 53.832594003999986 4.6652920029999905, 53.83260000400003 4.998633003000009, 53.66592800400002 4.998639002999994, 53.66592200399998 4.665297002999978))"
blokindeling_sonarreg.202,193,,L07,,"POLYGON ((53.49924400399999 3.998619001999998, 53.66591700399999 3.9986140020000107, 53.66591900399999 4.331956003000016, 53.49924700399998 4.3319610030000035, 53.49924400399999 3.998619001999998))"
blokindeling_sonarreg.203,194,,L08,,"POLYGON ((53.49924700399998 4.3319610030000035, 53.66591900399999 4.331956003000016, 53.66592200399998 4.665297002999978, 53.499250003999975 4.6653030030000195, 53.49924700399998 4.3319610030000035))"
blokindeling_sonarreg.204,195,,L09,,"POLYGON ((53.499250003999975 4.6653030030000195, 53.66592200399998 4.665297002999978, 53.66592800400002 4.998639002999994, 53.49925600400002 4.998644002999981, 53.499250003999975 4.6653030030000195))"
blokindeling_sonarreg.205,196,,L10,,"POLYGON ((53.332572003999985 3.998625001999983, 53.49924400399999 3.998619001999998, 53.49924700399998 4.3319610030000035, 53.33257500399998 4.331964002999996, 53.332572003999985 3.998625001999983))"
blokindeling_sonarreg.206,197,,L11,,"POLYGON ((53.33257500399998 4.331964002999996, 53.49924700399998 4.3319610030000035, 53.499250003999975 4.6653030030000195, 53.33258100400002 4.665306003000012, 53.33257500399998 4.331964002999996))"
blokindeling_sonarreg.207,198,,L12,,"POLYGON ((53.33258100400002 4.665306003000012, 53.499250003999975 4.6653030030000195, 53.49925600400002 4.998644002999981, 53.33258100400002 4.998644002999981, 53.33258100400002 4.665306003000012))"
blokindeling_sonarreg.208,199,,L13,,"POLYGON ((53.16590000399998 3.9986280019999754, 53.332572003999985 3.998625001999983, 53.33257500399998 4.331964002999996, 53.16590300399997 4.331969002999983, 53.16590000399998 3.9986280019999754))"
blokindeling_sonarreg.209,200,,L14,,"POLYGON ((53.16590300399997 4.331969002999983, 53.33257500399998 4.331964002999996, 53.33258100400002 4.665306003000012, 53.165908004000016 4.665311002999999, 53.16590300399997 4.331969002999983))"
blokindeling_sonarreg.210,201,,L15,,"POLYGON ((53.165908004000016 4.665311002999999, 53.33258100400002 4.665306003000012, 53.33258100400002 4.998644002999981, 53.165908004000016 4.998644002999981, 53.165908004000016 4.665311002999999))"
blokindeling_sonarreg.211,202,,L16,,"POLYGON ((52.999228003999974 3.9986330020000196, 53.16590000399998 3.9986280019999754, 53.16590300399997 4.331969002999983, 52.99923100400002 4.331975003000025, 52.999228003999974 3.9986330020000196))"
blokindeling_sonarreg.212,203,,L17,,"POLYGON ((52.99923100400002 4.665311002999999, 52.99923100400002 4.331975003000025, 53.16590300399997 4.331969002999983, 53.165908004000016 4.665311002999999, 52.99923100400002 4.665311002999999))"
blokindeling_sonarreg.213,204,,L18,,"POLYGON ((52.99923100400002 4.998644002999981, 52.99923100400002 4.665311002999999, 53.165908004000016 4.665311002999999, 53.165908004000016 4.998644002999981, 52.99923100400002 4.998644002999981))"
blokindeling_sonarreg.214,205,,M01,,"POLYGON ((53.83260000400003 4.998633003000009, 53.99927200399998 4.998628003000022, 53.999275004000026 5.331969003999973, 53.83260300400002 5.3319750040000145, 53.83260000400003 4.998633003000009))"
blokindeling_sonarreg.215,206,,M02,,"POLYGON ((53.83260300400002 5.3319750040000145, 53.999275004000026 5.331969003999973, 53.99927800400002 5.665311003999989, 53.83260600400001 5.665317003999974, 53.83260300400002 5.3319750040000145))"
blokindeling_sonarreg.216,207,,M03,,"POLYGON ((53.83260600400001 5.665317003999974, 53.99927800400002 5.665311003999989, 53.999283004000006 5.998653004000005, 53.832611004 5.998658003999992, 53.83260600400001 5.665317003999974))"
blokindeling_sonarreg.217,208,,M04,,"POLYGON ((53.66592800400002 4.998639002999994, 53.83260000400003 4.998633003000009, 53.83260300400002 5.3319750040000145, 53.665931004000015 5.331981003999999, 53.66592800400002 4.998639002999994))"
blokindeling_sonarreg.218,209,,M05,,"POLYGON ((53.665931004000015 5.331981003999999, 53.83260300400002 5.3319750040000145, 53.83260600400001 5.665317003999974, 53.665936004 5.665322004000018, 53.665931004000015 5.331981003999999))"
blokindeling_sonarreg.219,210,,M06,,"POLYGON ((53.665936004 5.665322004000018, 53.83260600400001 5.665317003999974, 53.832611004 5.998658003999992, 53.665939003999995 5.998664003999977, 53.665936004 5.665322004000018))"
blokindeling_sonarreg.220,211,,M07,,"POLYGON ((53.49925600400002 4.998644002999981, 53.66592800400002 4.998639002999994, 53.665931004000015 5.331981003999999, 53.49925800400001 5.331986003999987, 53.49925600400002 4.998644002999981))"
blokindeling_sonarreg.221,212,,M08,,"POLYGON ((53.49925800400001 5.665327004000005, 53.49925800400001 5.331986003999987, 53.665931004000015 5.331981003999999, 53.66593036500001 5.665322004000018, 53.49925800400001 5.665327004000005))"
blokindeling_sonarreg.222,213,,M09,,"POLYGON ((53.49925800400001 5.998667556999976, 53.49925800400001 5.665322004000018, 53.665936004 5.665322004000018, 53.665939003999995 5.998664003999977, 53.49925800400001 5.998667556999976))"
blokindeling_sonarreg.223,214,,M10,,"POLYGON ((53.33258100400002 5.331986003999987, 53.33258100400002 4.998644002999981, 53.49925600400002 4.998644002999981, 53.49925800400001 5.331986003999987, 53.33258100400002 5.331986003999987))"
blokindeling_sonarreg.224,215,,M11,,"POLYGON ((53.49925800400001 5.665327004000005, 53.33258100400002 5.6653245040000115, 53.33258100400002 5.331986003999987, 53.49925800400001 5.331986003999987, 53.49925800400001 5.665327004000005))"
blokindeling_sonarreg.225,216,,M12,,"POLYGON ((53.33258100400002 5.998664003999977, 53.33258100400002 5.6653245040000115, 53.49925800400001 5.665327004000005, 53.49925800400001 5.998664003999977, 53.33258100400002 5.998664003999977))"
blokindeling_sonarreg.226,217,,M13,,"POLYGON ((53.165908004000016 5.331986003999987, 53.165908004000016 4.998644002999981, 53.33258100400002 4.998644002999981, 53.33258100400002 5.331986003999987, 53.165908004000016 5.331986003999987))"
blokindeling_sonarreg.227,218,,M14,,"POLYGON ((53.165908004000016 5.665322004000018, 53.165908004000016 5.331986003999987, 53.33258100400002 5.331986003999987, 53.33258100400002 5.6653245040000115, 53.165908004000016 5.665322004000018))"
blokindeling_sonarreg.228,219,,M15,,"POLYGON ((53.165908004000016 5.998664003999977, 53.165908004000016 5.665322004000018, 53.33258100400002 5.6653245040000115, 53.33258100400002 5.998664003999977, 53.165908004000016 5.998664003999977))"
blokindeling_sonarreg.229,220,,M16,,"POLYGON ((52.99923100400002 5.331986003999987, 52.99923100400002 4.998644002999981, 53.165908004000016 4.998644002999981, 53.165908004000016 5.331986003999987, 52.99923100400002 5.331986003999987))"
blokindeling_sonarreg.230,221,,M17,,"POLYGON ((52.99923100400002 5.665322004000018, 52.99923100400002 5.331986003999987, 53.165908004000016 5.331986003999987, 53.165908004000016 5.665322004000018, 52.99923100400002 5.665322004000018))"
blokindeling_sonarreg.231,222,,M18,,"POLYGON ((52.99923100400002 5.998664003999977, 52.99923100400002 5.665322004000018, 53.165908004000016 5.665322004000018, 53.165908004000016 5.998664003999977, 52.99923100400002 5.998664003999977))"
blokindeling_sonarreg.232,223,,N01,,"POLYGON ((53.999283004000006 6.3320060049999825, 53.832611004 6.3320060049999825, 53.832611004 5.998658003999992, 53.999283004000006 5.998653004000005, 53.999283004000006 6.3320060049999825))"
blokindeling_sonarreg.233,224,,N02,,"POLYGON ((53.832611004 6.666000000999986, 53.832611004 6.3320060049999825, 53.999283004000006 6.3320060049999825, 53.999283004000006 6.666000000999986, 53.832611004 6.666000000999986))"
blokindeling_sonarreg.234,225,,N03,,"POLYGON ((53.832611004 6.998999998999977, 53.832611004 6.666000000999986, 53.999283004000006 6.666000000999986, 53.999283004000006 6.998999998999977, 53.832611004 6.998999998999977))"
blokindeling_sonarreg.235,226,,N04,,"POLYGON ((53.832611004 6.3320060049999825, 53.66594200399999 6.3320060049999825, 53.665939003999995 5.998664003999977, 53.832611004 5.998658003999992, 53.832611004 6.3320060049999825))"
blokindeling_sonarreg.236,227,,N05,,"POLYGON ((53.832611004 6.666000000999986, 53.66594200399999 6.666000000999986, 53.66594200399999 6.3320060049999825, 53.832611004 6.3320060049999825, 53.832611004 6.666000000999986))"
blokindeling_sonarreg.237,228,,N06,,"POLYGON ((53.66594200399999 6.998999998999977, 53.66594200399999 6.666000000999986, 53.832611004 6.666000000999986, 53.832611004 6.998999998999977, 53.66594200399999 6.998999998999977))"
blokindeling_sonarreg.238,229,,N07,,"POLYGON ((53.49925800400001 6.3320060049999825, 53.49925800400001 5.998667556999976, 53.66593833799999 5.998664003999977, 53.66594200399999 6.3320060049999825, 53.49925800400001 6.3320060049999825))"
blokindeling_sonarreg.239,230,,N08,,"POLYGON ((53.49925800400001 6.666000000999986, 53.49925800400001 6.3320060049999825, 53.66594200399999 6.3320060049999825, 53.66594200399999 6.666000000999986, 53.49925800400001 6.666000000999986))"
