FID,x,y,id,complex_naam,complex_code,dsk_kw_code,naam,omschrijving,beheerobjectsoort,aard,netwerk,route,relatie_tot_weg,rdx,rdy,stichtingsjaar,archiefcode,beheerder_instantieid,beheerder,beheerder_id,se_anno_cad_data,gdb_geomattr_data,shape
aanleginrichting.659,156860,576750,2978,Koegelwieck Harlingen - Terschelling,05G-378,05G-378-01,Aanleginrichting Harlingen,Aanbrug t.b.v de veerdienst Harlingen-Vlieland/Terschelling,Aanleginrichting,Droog,HWN,,niet RW,156.86,576.75,1998,05G-378-00,1686,RWS NN / NN District West,1686,,,POINT (156860 576750)
aanleginrichting.660,156700,576658,2979,Aanleginrichting Harlingen-Vlieland,05G-380,05G-380-01,Aanleginrichting Harlingen-Vlieland,Aanleginrichting Harlingen-Vlieland,Aanleginrichting,Droog,HWN,,niet RW,156.7,576.658,1990,05G-380-00,1686,RWS NN / NN District West,1686,,,POINT (156700 576658)
aanleginrichting.661,156834,576737,2980,Aanleginrichting Harlingen-Terschelling,05G-381,05G-381-01,Aanleginrichting Harlingen-Terschelling,Aanleginrichting Harlingen-Terschelling,Aanleginrichting,Droog,HWN,,niet RW,156.834,576.737,1990,05G-381-00,1686,RWS NN / NN District West,1686,,,POINT (156834 576737)
aanleginrichting.821,114285,557627,3143,Aanleginrichting Texel,09D-382,09D-382-01,Veerhaven 't Horntje - Texel,Aanleginrichting Texel - Den Helder,Aanleginrichting,Droog,HWN,,niet RW,114.285,557.627,1985,09D-382-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (114285 557627)
aanleginrichting.1059,114209,553013,3386,Noodaanleginrichting in de marinehaven bij steiger 3,14B-376,14B-376-01,Noodaanleginrichting in de marinehaven Den Helder,Noodaanleginrichting in de marinehaven bij steiger 3,Aanleginrichting,Droog,HWN,,niet RW,114.209,553.013,2014,14B-376-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (114209 553013)
aanleginrichting.1060,114061,553023,3387,Aanleginrichting Den Helder,14B-379,14B-379-01,Aanleginrichting Den Helder,Aanleginrichting Den Helder - Texel,Aanleginrichting,Droog,HWN,,niet RW,114.061,553.023,1985,14B-379-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (114061 553023)
aanleginrichting.1631,103710,497820,3991,Pont Velsen-Noord,25A-378,25A-378-01,Pont Velsen-Noord,Pont Velsen-Noord,Aanleginrichting,Droog,HWN,,niet RW,103.71,497.82,1965,25A-378-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (103710 497820)
aanleginrichting.1632,103690,497470,3992,Pont Velsen-Zuid,25A-379,25A-379-01,Pont Velsen-Zuid,Pont Velsen-Zuid,Aanleginrichting,Droog,HWN,????,niet RW,103.69,497.47,1965,25A-379-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (103690 497470)
aanleginrichting.1633,109970,494280,3993,Pont Buitenhuizen-Noord,25A-380,25A-380-01,Pont Buitenhuizen-Noord,Pont Buitenhuizen-Noord,Aanleginrichting,Droog,HWN,????,niet RW,109.97,494.28,1972,25A-380-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (109970 494280)
aanleginrichting.1634,109930,493940,3994,Pont Buitenhuizen-Zuid,25A-381,25A-381-01,Pont Buitenhuizen-Zuid,Pont Buitenhuizen-Zuid,Aanleginrichting,Droog,HWN,????,niet RW,109.93,493.94,1967,25A-381-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (109930 493940)
aanleginrichting.1692,116870,492757,4052,Pont Zaandam-Noord,25B-377,25B-377-01,Pont Zaandam-Noord,Pont Zaandam-Noord,Aanleginrichting,Droog,HWN,,niet RW,116.87,492.757,1990,25B-377-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (116870 492757)
aanleginrichting.1693,116874,492394,4053,Pont Zaandam-Zuid,25B-378,25B-378-01,Pont Zaandam-Zuid,Pont Zaandam-Zuid,Aanleginrichting,Droog,HWN,,niet RW,116.874,492.394,1990,25B-378-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (116874 492394)
aanleginrichting.3726,151721,441633,6164,Aanlegsteiger Wijk bij Duurstede,39B-102,39B-102-01,Aanlegsteiger verkeerspost Wijk bij Duurstede,Aanlegsteiger verkeerspost Wijk bij Duurstede,Aanleginrichting,Nat,HVWN,,,151.721,441.633,1995,39B-102-00,1680,RWS ON / ON District Zuid,1680,,,POINT (151721 441633)
aanleginrichting.5657,134438,446070,8259,Schipbrug,38F-169,38F-169-01,Steiger Schipbrug,Steiger Schipbrug,Aanleginrichting,Nat,HVWN,,,134.438,446.07,2018,38F-169-00,1680,RWS ON / ON District Zuid,1680,,,POINT (134438 446070)
aanleginrichting.5989,84900,408350,8745,43G 375,43G-375,43G-375-01,Vluchthaven Dinteloord,"Vluchthaven Dinteloord , steigers en meerstoelen",Aanleginrichting,Nat,,,,84.9,408.35,1918,43G-375-01,1672,RWS ZD / ZD District Noord,1672,,,POINT (84900 408350)
aanleginrichting.6388,143582,596674,9367,Tiger Aanleginrichting Terschelling,05A-378,05A-378-01,Tiger Aanleginrichting Terschelling,Aanleginrichting Terschelling tbv Tiger,Aanleginrichting,Droog,HWN,,niet RW,143.582,596.674,2008,05A-378-01,884,Onbekende dienst/Niet Rijkswaterstaat,884,,,POINT (143582 596674)
aanleginrichting.6389,156728,576676,9368,Tiger Aanleginrichting Harlingen,05G-383,05G-383-01,Tiger Aanleginrichting Harlingen,Aanleginrichting Harlingen tbv Tiger,Aanleginrichting,Droog,HWN,,niet RW,156.728,576.676,2008,05G-383-01,1686,RWS NN / NN District West,1686,,,POINT (156728 576676)
aanleginrichting.6453,13000,305000,9449,Aanleginrichtingen,85K-100-01,85K-100-01-01,Aanleginrichtingen,v. 2010-11,Aanleginrichting,Droog,HWN,,,13,305,,85K-100-1,883,Nog niet bekend/Nog niet bekend,883,,,POINT (13000 305000)
aanleginrichting.7429,114300,557490,10627,Aanleginrichting Texel,09D-382,09D-382-02,'t horntje,Zijaanleginrichting 't Horntje,Aanleginrichting,Droog,HWN,,niet RW,114.3,557.49,1962,09D-381-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (114300 557490)
aanleginrichting.7504,100000,350000,10710,test,89A-100,89A-100-03,,sdfsfdsfa,Aanleginrichting,Droog,HWN,,in RW,100,350,,89A-100-03,1675,RWS MN / MN District Noord,1675,,,POINT (100000 350000)
aanleginrichting.7536,230368,585920,10755,Afmeervoorziening Dorkwerd,07D-137,07D-137-01,Afmeervoorziening Dorkwerd,Afmeervoorziening in het van Starkenborghkanaal nabij Dorkwerd,Aanleginrichting,Nat,HVWN,,,230.368,585.92,1500,07D-137-00,1687,RWS NN / NN District Oost,1687,,,POINT (230368 585920)
aanleginrichting.7537,246860,588993,10756,Afmeervoorziening Bloemhofbrug,07E-106,07E-106-01,Afmeervoorziening Bloemhofbrug,Afmeervoorziening in het Eemskanaal nabij Bloemhofbrug,Aanleginrichting,Nat,HVWN,,,246.86,588.993,1500,07E-106-00,1687,RWS NN / NN District Oost,1687,,,POINT (246860 588993)
aanleginrichting.7538,181956,563244,10757,Afmeervoorziening Nieuwe Wetering,11A-117,11A-117-01,Afmeervoorziening Nieuwe Wetering,Afmeervoorziening in de Nieuwe Wetering nabij Abbenwier,Aanleginrichting,Nat,HVWN,,,181.956,563.244,1992,11A-117-00,1686,RWS NN / NN District West,1686,,,POINT (181956 563244)
aanleginrichting.7539,190035,572978,10758,Afmeervoorziening Kruiswaters Wartens,11A-118,11A-118-01,Afmeervoorziening Kruiswaters Wartens,Afmeervoorziening in de Langesloot nabij Wartens,Aanleginrichting,Nat,HVWN,,,190.035,572.978,1500,11A-118-00,1686,RWS NN / NN District West,1686,,,POINT (190035 572978)
aanleginrichting.7540,191108,574610,10759,Afmeervoorziening Meersloot,11B-101,11B-101-01,Afmeervoorziening Meersloot,Afmeervoorziening in het Prinses Margrietkanaal nabij Meersloot,Aanleginrichting,Nat,HVWN,,,191.108,574.61,1990,11B-101-00,1686,RWS NN / NN District West,1686,,,POINT (191108 574610)
aanleginrichting.7541,181209,562418,10760,Afmeervoorziening Terherne,11C-119,11C-119-01,Afmeervoorziening Terherne,Afmeervoorziening in het Prinses Margrietkanaal nabij Terherne,Aanleginrichting,Nat,HVWN,,,181.209,562.418,1500,11C-119-00,1686,RWS NN / NN District West,1686,,,POINT (181209 562418)
aanleginrichting.7560,13000,305000,10783,Aanleginrichtingen,86K-100-01,86K-100-01-01,Aanleginrichtingen,v.1.3,Aanleginrichting,Droog,HWN,,,13,305,,86K-100-01,883,Nog niet bekend/Nog niet bekend,883,,,POINT (13000 305000)
aanleginrichting.7651,125566,488538,10874,Oranjesluizen,25E-001,25E-00114,Oranjesluizen wachtplaatsen M27,Afmeervoorziening in het Binnen-IJ nabij Schellingwoude,Aanleginrichting,Nat,HVWN,,,125.566,488.538,2015,25E-001-14,1666,RWS WNN / WNN District Zuid,1666,,,POINT (125566 488538)
aanleginrichting.7652,127173,487055,10875,Oranjesluizen,25E-001,25E-00115,Oranjesluizen wachtplaatsen M28,Afmeervoorziening in het Buiten-IJ nabij Schellingwoude,Aanleginrichting,Nat,HVWN,,,127.173,487.055,2015,25E-001-15,1666,RWS WNN / WNN District Zuid,1666,,,POINT (127173 487055)
aanleginrichting.7728,73060,400528,10953,Diensthaven,43D-376,43D-376-02,Diensthaven,Diensthaven Nieuw Vossemeer steiger,Aanleginrichting,Nat,HVWN,,,73.06,400.528,2009,43D-376-02,1672,RWS ZD / ZD District Noord,1672,,,POINT (73060 400528)
