GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,BEHEERDER,ROTATIE,XCOORD,YCOORD,NAAM,RIS_TYPE,PUIC,POSITIONELE_NAUWKEURIGHEID_MM,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,LEVENSCYCLUS_STATUS,BRON,X,Y,LATITUDE,LONGITUDE,KMLINT,KMLINT_OMSCHRIJVING,ID
555,,555,555__,Rotterdam Centraal,83.842285,"83,842285",ProRail,-250,,,,RailTV,bc87a1c7-65c8-431b-b86c-47a33eea8054,60,0,,Bestaand,Fugro,91775.433,437781.199,51.9249110958323,4.46805010362146,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,79
555,,555,555__,Rotterdam Centraal,83.971988,"83,971988",ProRail,-253,,,,TBP CG met klok,aa9d5b47-547e-4a0d-868d-028c44c70db7,60,0,,Bestaand,Fugro,91891.243,437846.275,51.9255090984789,4.46972159324695,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,80
555,,555,555__,Rotterdam Centraal,83.973021,"83,973021",ProRail,-71,,,,TB2,66f17bae-2601-4652-9daa-736c943fe73d,60,0,,Bestaand,Fugro,91893.023,437843.799,51.9254870478831,4.46974792237855,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,81
555,,555,555__,Rotterdam Centraal,83.810638,"83,810638",ProRail,-72,,,,TB2,6320e455-36de-48c0-b0e4-edc83cef5c1b,60,0,,Bestaand,Fugro,91738.539,437795.235,51.9250330477311,4.46751122443018,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,82
555,,555,555__,Rotterdam Centraal,83.974451,"83,974451",ProRail,-74,,,,TBP CG met klok,bad9f9fa-3d93-41d7-965c-36d0376e27d0,60,0,,Bestaand,Fugro,91914.134,437775.359,51.9248743529579,4.47006735557895,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,83
163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,47.557933,"47,557933",ProRail,-139,,,,TBP CG met klok,3243aa83-12d2-4cc9-854d-87064e3ff5fc,60,-2,,Bestaand,Fugro,93223.029,437234.012,51.9201559308065,4.48919098984868,Bd-Rtd,Breda - Rotterdam Centraal ,84
163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,47.488074,"47,488074",ProRail,39,,,,TBP CG met klok,5d947226-f049-4f63-99ce-88854a48781b,60,-1,,Bestaand,Fugro,93250.191,437163.964,51.9195293994332,4.48959835867677,Bd-Rtd,Breda - Rotterdam Centraal ,85
163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,47.558589,"47,558589",ProRail,40,,,,TBP CG met klok,15c46507-fb0c-452e-8039-eef00d9fd55e,60,-2,,Bestaand,Fugro,93203.372,437218.304,51.9200125758359,4.48890810355958,Bd-Rtd,Breda - Rotterdam Centraal ,86
163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,47.48762,"47,487620",ProRail,40,,,,TBP CG met klok,1d2167ca-1f08-4187-9cec-76f69a93a358,60,-1,,Bestaand,Fugro,93264.152,437175.846,51.9196377355042,4.48979914210109,Bd-Rtd,Breda - Rotterdam Centraal ,87
555,,555,555__,Rotterdam Centraal,83.876566,"83,876566",ProRail,-252,,,,TBP CG met klok,9227a48d-ec3e-45fa-a038-c9f14a08fe43,60,0,,Bestaand,Fugro,91825.538,437731.126,51.9244667673088,4.4687876371799,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,88
555,,555,555__,Rotterdam Centraal,83.876102,"83,876102",ProRail,-254,,,,TBP CG met klok,98f30af7-abdc-407e-802e-cc97280822df,60,0,,Bestaand,Fugro,91819.126,437751.521,51.9246493346372,4.46869068498765,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,89
555,,555,555__,Rotterdam Centraal,83.972136,"83,972136",ProRail,-253,,,,TBP CG met klok,08a1a6f5-1d85-4cea-a0cc-8ad8039eeb91,60,0,,Bestaand,Fugro,91892.984,437840.739,51.925459542412,4.46974791705774,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,90
555,,555,555__,Rotterdam Centraal,83.97361,"83,973610",ProRail,-72,,,,TB2,4d906b65-bd22-41ea-a610-76aed4152f59,60,0,,Bestaand,Fugro,91900.327,437820.461,51.9252781313064,4.46985837854807,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,91
