objectid;id;stadsdeel;buurt;beheerder;hoofd_categorie;categorie;aanleg_jaar;grenst_aan_hc;grenst_aan_c;shape_len;geo_shape;geo_point_2d
470388;246674.0;Woensel noord 2;Bokt;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;OWT (BGT);oever, slootkant;0.208670918376046;"{""coordinates"": [[5.506515676503956, 51.49287607154435], [5.506516893441232, 51.492876690515075], [5.506516505478972, 51.492877552923275]], ""type"": ""LineString""}";51.49287668412286, 5.506516454582574
470389;246675.0;Woensel noord 2;Bokt;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;OWT (BGT);oever, slootkant;41.3585223263606;"{""coordinates"": [[5.50641881383403, 51.4925254589059], [5.50641939771465, 51.49252627807312], [5.506409402173233, 51.49253085452798], [5.506399291600369, 51.49253549402012], [5.5064109347355155, 51.49254971113752], [5.506462324630581, 51.492626062048316], [5.5064819432243, 51.492661538131536], [5.50649846836239, 51.49270890036596], [5.506511179387089, 51.49278983909029], [5.506501930009088, 51.49284832868024], [5.506502837117727, 51.49285928490964], [5.506508184549592, 51.492872259039174], [5.506515676503956, 51.49287607154435]], ""type"": ""LineString""}";51.49269105301363, 5.506474183121367
470390;246676.0;Woensel noord 2;Bokt;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;OWT (BGT);oever, slootkant;9.35962734383122;"{""coordinates"": [[5.506339593973547, 51.49244557961824], [5.506340323300889, 51.49244640492926], [5.506337476978304, 51.49244821455621], [5.506334285661693, 51.49245024925182], [5.506336251062766, 51.492458453875834], [5.506356792659803, 51.49248355614067], [5.506373795075989, 51.49250432050503], [5.506387134783738, 51.49250108893042], [5.506399337652631, 51.49249812817623], [5.506399921530249, 51.49249894644468]], ""type"": ""LineString""}";51.492481726222316, 5.5063604822329415
470391;246677.0;Woensel noord 2;Bokt;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;OWT (BGT);oever, slootkant;102.018753364659;"{""coordinates"": [[5.506544563731715, 51.49152319784735], [5.506544129681189, 51.49152405131426], [5.506535897757613, 51.49152569567621], [5.506531917683833, 51.49152891768624], [5.506519064283247, 51.491547258693174], [5.5064155860687025, 51.491742400206626], [5.506330414149358, 51.49191779283962], [5.506306843841961, 51.49197318698253], [5.506290948310036, 51.492006614018884], [5.506272349819602, 51.49205260994023], [5.506257752423006, 51.49209790065723], [5.5062408093700554, 51.492176748380075], [5.506236332658038, 51.49222130966561], [5.506236175090061, 51.492249129682946], [5.506244939773316, 51.49231343448664], [5.506252289011869, 51.49233757946946], [5.506280280169311, 51.49239217487146], [5.5062894877658675, 51.49239463734169], [5.506289732570299, 51.49238914502947], [5.506291104566929, 51.492390696865534]], ""type"": ""LineString""}";51.49195325805369, 5.5063434855770215
470401;244803.0;Stratum;Burghplan;BOR Stedelijk;Gazon;Gazon;2001;OWT (BGT);oever, slootkant;0.199927273224786;"{""coordinates"": [[5.512416589710875, 51.42899013349184], [5.512415194073021, 51.428990347125634], [5.512414853761974, 51.42898947379159]], ""type"": ""LineString""}";51.428990108702855, 5.512415545581493
470405;244807.0;Stratum;Burghplan;BOR Stedelijk;Gazon;Gazon;2001;WTD (BGT);waterloop;2.0171550243620198;"{""coordinates"": [[5.51241134199831, 51.428980445738944], [5.512397730278459, 51.428982419908884], [5.5124012466496, 51.42899155582115]], ""type"": ""LineString""}";51.42898374259119, 5.512402437332488
470406;244808.0;Stratum;Puttense Dreef;BOR Natuur;Schraal gras;Schraal Gras;2011;OWT (BGT);oever, slootkant;24.4021233788889;"{""coordinates"": [[5.5167536718667, 51.42353208151395], [5.51675294225902, 51.423532858050045], [5.5164648473621565, 51.4234108574398], [5.516463658352904, 51.42341035359535]], ""type"": ""LineString""}";51.423471811697404, 5.516608790406954
470407;244809.0;Stratum;Puttense Dreef;BOR Natuur;Schraal gras;Schraal Gras;2011;WTD (BGT);waterloop;21.4662956875946;"{""coordinates"": [[5.5164812312309985, 51.42276303041522], [5.51648250339208, 51.422763456864345], [5.5163137489174074, 51.422922851871974], [5.5163126144059875, 51.42292229493227]], ""type"": ""LineString""}";51.422843125204146, 5.516398147463609
470414;244978.0;Park Meerland;Meerrijk;BOR Natuur;Schraal gras;Schraal Gras;2011;OWT (BGT);oever, slootkant;3.44974182176163;"{""coordinates"": [[5.402709484196148, 51.44062671077946], [5.402709883932342, 51.44062639432401], [5.402710326825014, 51.44062610123327], [5.402710809998204, 51.44062583330538], [5.402711330576925, 51.440625595035016], [5.402711882807631, 51.44062538552418], [5.402712462377078, 51.440625209267736], [5.402713064969778, 51.44062506446851], [5.402713686272329, 51.44062495562145], [5.402714320531095, 51.44062488092966], [5.402714963431755, 51.44062484219135], [5.40271560922118, 51.44062483940737], [5.402716252146541, 51.44062487347732], [5.4027168878923515, 51.44062494260411], [5.402717510705786, 51.44062504768728], [5.402718116271414, 51.44062518692983], [5.402718700273998, 51.44062535943335], [5.402753049157501, 51.440637280954114]], ""type"": ""LineString""}";51.44063005140331, 5.40273126607985
470415;244979.0;Park Meerland;Meerrijk;BOR Natuur;Schraal gras;Schraal Gras;2011;OWT (BGT);oever, slootkant;0.273696787481016;"{""coordinates"": [[5.402709358329292, 51.44062878178737], [5.40270904039223, 51.44062855801233], [5.40270872101711, 51.4406283351364], [5.4027084030800525, 51.44062811136138], [5.402708598561046, 51.440627740102634], [5.4027088458246135, 51.44062738142102], [5.4027091419947455, 51.44062703711468], [5.402709484196148, 51.44062671077946]], ""type"": ""LineString""}";51.440627798957394, 5.402708890004129
470419;245518.0;Strijp 2;Eindhoven Airport;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;OWT (BGT);oever, slootkant;0.20004064586978298;"{""coordinates"": [[5.361036860266821, 51.44415670529756], [5.361033984878823, 51.44415677207558]], ""type"": ""LineString""}";51.44415673868658, 5.361035422572822
470420;245519.0;Strijp 2;Eindhoven Airport;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;WTD (BGT);waterloop;0.14300237246419198;"{""coordinates"": [[5.361038915759532, 51.44415665721406], [5.361036884720073, 51.444156704404136], [5.361036860266821, 51.44415670529756]], ""type"": ""LineString""}";51.44415668109522, 5.361037888008377
470426;245686.0;Stratum;Gijzenrooi;BOR Natuur;Schraal gras - Natuurlijk;Vochtig Schraalland;2001;OWT (BGT);oever, slootkant;52.1860776933344;"{""coordinates"": [[5.514666322449579, 51.41602668698928], [5.514667697393253, 51.41602641582281], [5.514766270049925, 51.41620952624451], [5.51481584934412, 51.41630164199731], [5.514851469633938, 51.41636780469244], [5.514906557758655, 51.416470135412105]], ""type"": ""LineString""}";51.41624766109338, 5.514786793736819
470431;245691.0;Strijp 2;Zandrijk;BOR Stedelijk;Gazon;Gazon;2001;WTD (BGT);greppel, droge sloot;37.503270191192996;"{""coordinates"": [[5.410018313424942, 51.44695519650506], [5.4099966238814075, 51.446960872642585], [5.40985856248211, 51.447057105559935], [5.40989729694098, 51.447077897724775], [5.410034753106548, 51.44697956153308], [5.410038082840175, 51.44696443294478], [5.410018313424942, 51.44695519650506]], ""type"": ""LineString""}";51.4470160645533, 5.4099502326840945
470438;246544.0;Woensel zuid;Hondsheuvels;BOR Natuur;Schraal gras;Schraal Gras;2001;OWT (BGT);oever, slootkant;5.96924162167987;"{""coordinates"": [[5.496097684736036, 51.456324963979945], [5.496079726235657, 51.456317928263466], [5.496051549253391, 51.456303572738385], [5.496033202726363, 51.45629008801155]], ""type"": ""LineString""}";51.45630924863925, 5.496064487770829
470440;246546.0;Woensel zuid;Hondsheuvels;BOR Natuur;Schraal gras;Schraal Gras;2001;OWT (BGT);oever, slootkant;0.76245072286775;"{""coordinates"": [[5.49625192227588, 51.45641311890945], [5.496251572413757, 51.45641302036173], [5.496247518065588, 51.45640827814343], [5.496247067719075, 51.45640707318529]], ""type"": ""LineString""}";51.456410275898484, 5.49624927943365
470442;246548.0;Woensel zuid;Hondsheuvels;BOR Natuur;Schraal gras;Schraal Gras;2001;OWT (BGT);oever, slootkant;0.20110039781164;"{""coordinates"": [[5.496268093430709, 51.45641877201893], [5.496265991261891, 51.45641752995642]], ""type"": ""LineString""}";51.456418150987666, 5.4962670423463
470444;246550.0;Woensel zuid;Hondsheuvels;BOR Natuur;Schraal gras;Schraal Gras;2001;OWT (BGT);oever, slootkant;0.298881013113915;"{""coordinates"": [[5.496276535339398, 51.45642740671328], [5.4962749107466555, 51.456424919273815]], ""type"": ""LineString""}";51.45642616299355, 5.496275723043028
470448;246554.0;Woensel noord 2;Bokt;BOR Natuur;Schraal gras;Grasweg <6 M;2001;OWT (BGT);oever, slootkant;15.5812337514246;"{""coordinates"": [[5.502011657774117, 51.48864841451245], [5.50200724423907, 51.48864878110262], [5.501972804978836, 51.488656603685314], [5.5019378304843505, 51.488663438033534], [5.501902392714093, 51.488669270593036], [5.501866566506183, 51.4886740878068], [5.501830425268266, 51.48867787971477], [5.5017940452967, 51.48868063994955]], ""type"": ""LineString""}";51.48866738233404, 5.501903282127772
470449;246555.0;Woensel noord 2;Bokt;BOR Natuur;Schraal gras;Grasweg <6 M;2001;OWT (BGT);oever, slootkant;2.5215119912259296;"{""coordinates"": [[5.49917744378603, 51.489588048894305], [5.4991775458276795, 51.489586802969825], [5.499201933025361, 51.48957360217896], [5.499203465851065, 51.489572771952616]], ""type"": ""LineString""}";51.489580098430984, 5.499189976545042
470450;247317.0;Tongelre;Koudenhoven;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;OWT (BGT);oever, slootkant;162.305857167952;"{""coordinates"": [[5.527317155925506, 51.45693123622141], [5.527314381422757, 51.45693061214913], [5.527311531119557, 51.45693013648094], [5.527308626611731, 51.45692981368518], [5.527305689489583, 51.4569296464325], [5.5273027398963945, 51.45692963469871], [5.52729979941683, 51.456929779356656], [5.527296888191464, 51.4569300794833], [5.527294029232735, 51.456930532354384], [5.527291242675638, 51.456931135249064], [5.527288545771888, 51.45693188365227], [5.527285961525802, 51.45693277214322], [5.527283507180917, 51.456933793510146], [5.527281199983382, 51.45693494144029], [5.527279057174087, 51.456936207823176], [5.527277093110644, 51.45693758275396], [5.5272753235922085, 51.45693905722508], [5.527273760093325, 51.45694061953738], [5.527272414094075, 51.45694225978961], [5.527271295624611, 51.45694396448665], [5.527270411845829, 51.45694572283352], [5.527269769910283, 51.4569475213387], [5.527269375534632, 51.45694934741105], [5.527269228677356, 51.45695118756771], [5.527269333616228, 51.456953029219385], [5.527269685993513, 51.456954858888366], [5.527270287206513, 51.45695666308991], [5.527271130022542, 51.45695842924853], [5.5272722100838525, 51.45696014388658], [5.527302363543666, 51.457005644217524], [5.527336477860688, 51.457057144206004], [5.5274302304102525, 51.45720660281957], [5.527801206848221, 51.45778679666043], [5.52800391779203, 51.45811057534197], [5.528089575868882, 51.4582420209392], [5.528090061132895, 51.458242606413535], [5.52809062400839, 51.45824316392913], [5.5280912616037305, 51.458243688995175], [5.528091968152486, 51.458244178023136], [5.528092739329711, 51.4582446283217], [5.52809356793005, 51.45824503630408], [5.528094449625938, 51.45824539838004], [5.528095377214741, 51.4582457118617], [5.528096344935583, 51.458245974958274], [5.528097344149797, 51.458246185882516], [5.528098369096396, 51.458246342843566], [5.5280994111396, 51.458246444953126], [5.528100464518474, 51.45824649042033], [5.528101519163818, 51.45824648015629], [5.528102569320261, 51.45824641416789], [5.528103606354747, 51.458246292465624], [5.528104621636994, 51.4582461159588], [5.528105610856064, 51.458245886450335], [5.528106565381568, 51.458245604849544], [5.52810747658607, 51.458245272964625], [5.528108340164129, 51.4582448943962], [5.528109148927068, 51.45824447095075], [5.528109897130637, 51.45824400623064], [5.528110579030588, 51.45824350383836], [5.528111190318761, 51.45824296647563], [5.52811172669245, 51.45824239864204], [5.528112182407411, 51.458241803939956], [5.5281125560415605, 51.45824118776438], [5.528112844728233, 51.45824055371424], [5.528113045603701, 51.458239906287226], [5.5281131572457785, 51.45823925087837], [5.52811317966837, 51.458238591981946], [5.528113111446564, 51.458237934094], [5.52811295403586, 51.458237282606], [5.52811270888903, 51.458236642010526], [5.528112377456012, 51.458236015901264], [5.528114573777619, 51.45823947837617]], ""type"": ""LineString""}";51.45758712111441, 5.527674276042773
470452;247319.0;Tongelre;'t Hofke;BOR Natuur;Schraal gras;Schraal Gras;2001;OWT (BGT);oever, slootkant;1.83909504387957;"{""coordinates"": [[5.525467758287124, 51.45133076455766], [5.525468001234642, 51.45133165324881], [5.525445065374045, 51.45133505121779], [5.525444839685042, 51.45133416070842]], ""type"": ""LineString""}";51.45133331935186, 5.52545652589878
470455;247322.0;Tongelre;Urkhoven;BOR Natuur;Schraal gras;Vochtig Schraalland;2001;Waterdeel (BGT);waterloop;0.342522069699694;"{""coordinates"": [[5.5363321189221555, 51.44300576351246], [5.536332900379325, 51.44300501375523], [5.536336034296724, 51.443004047055894]], ""type"": ""LineString""}";51.44300474345112, 5.536333981364088
470458;247325.0;Tongelre;Urkhoven;BOR Natuur;Schraal gras;Vochtig Schraalland;2001;Ondersteunend waterdeel (BGT);oever, slootkant;82.40643381377079;"{""coordinates"": [[5.5361889217327445, 51.443943228524454], [5.536188373676005, 51.44394234024514], [5.536179539454058, 51.44393278758991], [5.536159394249243, 51.443899645130024], [5.536136876897258, 51.44387566516171], [5.535783753373275, 51.44341763059775], [5.535697451846325, 51.44331651014828], [5.535678094231082, 51.44329092607861], [5.535671447989771, 51.44327739220727]], ""type"": ""LineString""}";51.44360973978035, 5.535930914746628
470463;247330.0;Tongelre;Urkhoven;BOR Natuur;Schraal gras;Vochtig Schraalland;2001;WTD (BGT);waterloop;0.710235966521799;"{""coordinates"": [[5.536304549166046, 51.44407392068074], [5.536297413125644, 51.44407695899809], [5.536295838364326, 51.44407704730479]], ""type"": ""LineString""}";51.4440757040275, 5.536300245115559
470465;247332.0;Tongelre;Urkhoven;BOR Natuur;Schraal gras;Vochtig Schraalland;2001;WTD (BGT);waterloop;182.648376144634;"{""coordinates"": [[5.536374373587303, 51.44299776971392], [5.5364728504726015, 51.44305236664518], [5.536511215288622, 51.443070995953484], [5.536600250426535, 51.443119267860006], [5.53667608572576, 51.443164446553126], [5.536691231863468, 51.44317762249775], [5.536770784271856, 51.443224603083756], [5.536829770494332, 51.443254801204546], [5.536867534278921, 51.443278653589566], [5.5368801367318925, 51.44328372499006], [5.536952658012837, 51.44338389150425], [5.536975636400424, 51.44342117396659], [5.537003034259339, 51.44344642389048], [5.537036061576613, 51.44348642597685], [5.537070755366549, 51.443534533697324], [5.537097444222756, 51.443575964131234], [5.537114949601439, 51.44361538392441], [5.537229382336637, 51.443827845808194], [5.537094777223649, 51.44386714679027], [5.537001978281693, 51.44389095131915], [5.536683911077404, 51.44396712543834], [5.5363288559342685, 51.44406357056684], [5.5363069680632355, 51.444072890178994]], ""type"": ""LineString""}";51.44361470162032, 5.536818816914456
470466;244679.0;Tongelre;Urkhoven;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;WTD (BGT);waterloop;127.574667663415;"{""coordinates"": [[5.53470139567254, 51.444550811737976], [5.534700635168695, 51.444550052258826], [5.534712515378732, 51.44454526422904], [5.534572252934227, 51.44440662062147], [5.534442828379677, 51.4442697788599], [5.5343828733689255, 51.444215661888634], [5.53425509344517, 51.44408889414722], [5.534061614395607, 51.44390602088677], [5.533972791057872, 51.44383382790917], [5.533913043382638, 51.44379014628892], [5.533757411979824, 51.44369258133096], [5.533671735507858, 51.443641489579115], [5.533663891763291, 51.44364903195243], [5.533656105406966, 51.4436565293097], [5.533655043294023, 51.44365590053865]], ""type"": ""LineString""}";51.44406609851279, 5.534208473462154
470467;244680.0;Tongelre;Urkhoven;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;WTD (BGT);waterloop;1.7252436982806898;"{""coordinates"": [[5.534772493484045, 51.444621805053316], [5.534760406209802, 51.44460973688574], [5.5347593282228775, 51.444608659609926]], ""type"": ""LineString""}";51.444615232559826, 5.534765910625521
470472;244867.0;Tongelre;Urkhoven;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;WTD (BGT);waterloop;2.79894238429532;"{""coordinates"": [[5.529429165758102, 51.43941804896377], [5.529430632780144, 51.43941620629113], [5.529431850768935, 51.439414294709714], [5.529432811131539, 51.439412325915285], [5.529433506724364, 51.439410315197385], [5.529433933272007, 51.43940827514535], [5.529434086501872, 51.439406219247346], [5.529433967899847, 51.4394041627824], [5.529433577510914, 51.43940212013236], [5.529432916812654, 51.43940010387954], [5.529430352434308, 51.43939366122891]], ""type"": ""LineString""}";51.439406104432116, 5.529432465250534
