OBJECTID,TYPE,NAAM,NAAM_KWALITEIT,REF_BEGRENZER_TYPE_BEGIN,REF_BEGRENZER_TYPE_EIND,REF_BEGRENZER_NAAM_BEGIN,REF_BEGRENZER_NAAM_EIND,REF_BEGRENZER_PUIC_BEGIN,REF_BEGRENZER_PUIC_EIND,REF_FYSIEKE_SPOORTAK_PUIC,REF_SPOORTAKDEEL_GUID,REF_WISSEL_KRUISING_PUIC,KM_SPOORTAK_VAN,KM_SPOORTAK_VAN_T,KM_SPOORTAK_TOT,KM_SPOORTAK_TOT_T,KM_GEOCODE_VAN,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT,KM_GEOCODE_TOT_T,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,REF_FUNCTIONELE_SPOORTAK_PUIC,REF_FUNCTIONELE_SPOORTAK_NAAM,REF_FUNC_SPOORTAK_NAAM_LANG
1062,W,345A/345B,Benoemd,,,,,,,,,23a88cf9-737b-4143-8fc3-240c00ddee30,0,"0,000000",0.009975,"0,009975",36.032239,"36,032239",36.042191,"36,042191",924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,8f7e25a9-1d11-4d87-a05e-20cad47c8142,345AQ,
1063,W,23,Benoemd,,,,,,,,,aecc49e6-c21f-4062-adde-6dcd6b727779,0.035956,"0,035956",0.040456,"0,040456",904.455023,"904,455023",904.458507,"904,458507",927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,02418fc0-e791-43be-9833-19b34398c973,19R,
1064,S,s140-wX0283V,Pseudo,Bordsein,WISSEL_GW,140,X0283,9fb9ac8d-499b-4cd1-a58f-9d6472e10627,245195cd-bef3-44ff-b548-bd96fde5a42b,06952c62-8ea9-4bb3-93eb-84a228ea5dbc,a59f13fa-e5da-48f0-ab8f-0627f94615a2,,0.300985,"0,300985",0.496447,"0,496447",200.709429,"200,709429",200.904324,"200,904324",900,,900,900__,Amersfoort Hoofdwerkplaats,Amf-Amfwph,Amersfoort - Amersfoort Hoofdwerkplaats ,68aa2898-a17d-47d2-8c34-d23fbe796b1e,513L,900_513L_200.4
1065,S,s780-w1001/1003P,Pseudo,Lichtsein,WISSEL_EW,1000,1001/1003,42c882bd-bcb1-4499-98c2-93cb76631d88,025299f7-0ca2-4d42-ab3e-b311f426bbb8,e6773730-f131-41d1-9395-cdb2ea4547b3,9ce8528d-aa1d-3469-6de5-6ca4ffced988,,0.083812,"0,083812",0.025991,"0,025991",39.728985,"39,728985",39.78331,"39,783310",950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",2be80f31-a93f-43fa-9970-687d6fd18b74,1003P,950_1003P_39.8
1066,W,667,Benoemd,,,,,,,,,28938a7e-7a94-4635-bd0e-b846f11cd70a,0.043871,"0,043871",0.04837,"0,048370",7.549139,"7,549139",7.553493,"7,553493",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",d4e35f32-fc77-4a5f-8b7f-1a7590deb8bc,663L,
1067,S,s307-w323L,Pseudo,Lichtsein,WISSEL_GW,324,323,711853b3-d7e1-4b0c-bc97-b802188128f4,3bc9070b-20f0-41ad-ba2b-528a3e8cc9b5,f9d40a07-2ba9-4509-8758-946e7b459e1d,381d2e72-b08d-103d-be52-d2397f774e49,,0.807086,"0,807086",0.856282,"0,856282",61.780829,"61,780829",61.830452,"61,830452",536,,536,536__,Den Haag HS,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,12883912-1ae3-4135-b5f8-7e3212a9bd93,251AR,536_251AR_61.0
1068,S,w307AR-w993V,Pseudo,WISSEL_GW,WISSEL_GW,307A,993,be0aed83-7542-41b7-afbe-0b5e626eeb57,fc013eec-69f8-4912-9742-86115ceb2989,fa22b02c-8b83-4f40-8c5c-77c17488770b,ad7f8592-433f-c41f-a720-60e6f44c5f5f,,0.03647,"0,036470",0.056588,"0,056588",61.436823,"61,436823",61.457168,"61,457168",536,,536,536__,Den Haag HS,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,64e14610-fc1f-495b-9e2d-61fcc6968bdf,307AR,536_307AR_61.4
1069,W,107B,Benoemd,,,,,,,,,061a78e2-c6be-42d4-80ba-b124e26c02a3,0,"0,000000",0.002046,"0,002046",16.995596,"16,995596",16.99355,"16,993550",514,a,514,514_a,Nijmegen,Ah-Vl,Arnhem - Venlo ,cfc3a1a5-6804-4b0b-bc3d-9318e12f9aee,107BV,
1070,W,489,Benoemd,,,,,,,,,424e8a8f-5a63-4cae-9165-0aa0e9fb2eb4,0.015336,"0,015336",0.019235,"0,019235",73.973553,"73,973553",73.977412,"73,977412",127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,4eab4061-bf66-460d-83e2-6a4dbb50753f,485BV,
1071,W,RSC3,Benoemd,,,,,,,,,c8cdffaf-dc27-4700-86ed-622ed2861305,0,"0,000000",0.034088,"0,034088",7.957846,"7,957846",7.991742,"7,991742",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",04dceba4-af7d-41a1-b5dc-0c009362c03c,RSC3L,
1072,S,2165,Benoemd,WISSEL_GW,WISSEL_GW,954,963,05e4329e-5765-4d1b-852c-11ea9e34fb10,0f6afbfb-7795-4436-bfaf-b7c4314ccc5b,0f005a51-a56b-4628-9fe7-2626a5f6dbed,fab3be0c-b99b-0762-4f77-fd09e2f09e3a,,0.305162,"0,305162",0.391218,"0,391218",74.801951,"74,801951",74.717196,"74,717196",081,,81,081__,Zaandam - Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,a8c8748f-5d95-4793-9a9f-a55cbc5b4733,954L,486_954L_75.1
1073,W,41B/43A,Benoemd,,,,,,,,,158325a1-4af0-4412-a5b2-a617d26b3f13,0.009975,"0,009975",0.020292,"0,020292",37.588304,"37,588304",37.598695,"37,598695",606,b,606,606_b,Almelo,Dv-Aml,Deventer - Almelo ,1cf473b8-5e02-4096-a370-68dc10a46a73,43AP,
1074,W,K51,Benoemd,,,,,,,,,da4bc410-36b2-4228-95d2-ecd7f21b4d3d,0.016834,"0,016834",0.02043,"0,020430",18.212373,"18,212373",18.208864,"18,208864",504,b,504,504_b,Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,bdc53ef1-4290-44ef-affc-dcf15fe94840,51BS,
1075,W,833,Benoemd,,,,,,,,,7df739e3-2a8a-4b5f-9079-18e51b752e23,0.04999,"0,049990",0.05449,"0,054490",90.919962,"90,919962",90.924419,"90,924419",508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,f6562ed8-1b81-4d74-a177-2f019552548a,831V,
1076,S,w2071L-SJ_2071L,Pseudo,WISSEL_GW,STOOTJUK,2071,SJ_2071L,0583f8a1-5a02-4c7f-87ad-e0e3601f8f2e,8c55fcf8-ecaa-432f-9326-7f1ffcc60bda,6805e098-fbe8-4e04-bcf0-1390074df046,c0f05ad8-d69b-bd68-a316-08a4f5e03dee,,0.036494,"0,036494",0.07877,"0,078770",91.221979,"91,221979",91.26242,"91,262420",508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,86a722f8-a271-48bc-b78d-dd582f0d8172,2071L,508_2071L_91.2
1077,W,7A/7B,Benoemd,,,,,,,,,765d1ec2-6585-4413-9ecf-99cdc482eecd,0.009975,"0,009975",0.023009,"0,023009",17.817718,"17,817718",17.830711,"17,830711",090,,90,090__,Den Dolder - Amersfoort,Ut-Amf,Utrecht - Amersfoort ,127407fc-808d-4d29-a021-7a7851abdeea,7AQ,
1078,W,2033,Benoemd,,,,,,,,,fd8fcd17-60d1-4362-919e-a180cc61d7d5,0,"0,000000",0.0039,"0,003900",40.451101,"40,451101",40.45503,"40,455030",135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,49c68ebb-1e80-4f88-8cd3-c4192329b8ae,2033V,
1079,W,319B,Benoemd,,,,,,,,,2072dd71-565d-4a59-ba28-c3a902494755,0,"0,000000",0.055803,"0,055803",175.364284,"175,364284",175.308365,"175,308365",139,,139,139__,Zaandam - Amsterdam Sloterdijk,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,b5d42a27-da8b-474e-888e-3cbfb300efcd,319BL,
1080,W,31,Benoemd,,,,,,,,,eb6b48ab-823b-4170-9942-c2ad598fe885,0.472415,"0,472415",0.506481,"0,506481",14.082923,"14,082923",14.116989,"14,116989",777,,777,777__,Oldenzaal Grens - Bad Bentheim (D),Bh-Odzg,Bad Bentheim (D) - Oldenzaal Grens ,9d665e96-8946-49f9-8e1e-bac35d9ebf99,13R,
1081,W,1115,Benoemd,,,,,,,,,f614b107-47ca-4b84-9273-54bd973cd790,0.425099,"0,425099",0.429599,"0,429599",304.854291,"304,854291",304.849695,"304,849695",470,g,470,470_g,Botlek,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ",368c3f5c-0689-4191-b983-45f9240e79c1,207L,
1082,S,HQ,Benoemd,Lichtsein,Lichtsein,66,1044,7dd2e9f1-e1ac-4123-8d59-96473592c07b,293147c1-521e-4434-9e29-6def76c6ea6b,a09ac841-b64d-4675-b6e1-fc8006ddf8f7,cd46b50e-d369-f1ae-5714-730bc047e9a6,,0.316342,"0,316342",0.359978,"0,359978",0.856052,"0,856052",0.900069,"0,900069",528,a,528,528_a,Hilversum,Hvs-Utm,Hilversum - Utrecht Maliebaan ,cf661c8b-7aaf-4f8a-9184-72494fa1b938,61AR,528_61AR_0.5
1083,W,957,Benoemd,,,,,,,,,211d5baf-d9d4-49d5-bb53-3241d4e81140,0,"0,000000",0.003898,"0,003898",905.551364,"905,551364",905.547425,"905,547425",927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,beda4bfb-bcbf-40c0-ac8a-08e9aca03738,957V,
1084,W,912,Benoemd,,,,,,,,,2154ec28-ea9b-4840-97c0-93edb425fc70,0,"0,000000",0.003901,"0,003901",6.707079,"6,707079",6.71099,"6,710990",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",3a4d86f0-410f-45b5-81e2-01842937c706,912V,
1085,S,w55L-s511,Pseudo,WISSEL_GW,Lichtsein,55,58,bd834b6b-5d8c-441b-88dc-247b03a9ed39,31490171-dd34-4031-adca-aa2414115f0f,9f2a9211-5548-44ad-8c09-c3421f991c46,af6d723c-ac58-5ba3-757c-2a2b16d4b107,,0.061146,"0,061146",0.134336,"0,134336",109.606588,"109,606588",109.678568,"109,678568",005,,5,005__,Zuidbroek - Nieuweschans Grens,Hlg-Nscg,Harlingen - Nieuweschans Grens ,646894fd-ead9-4cbd-8f79-cb21326aeff7,55L,005_55L_109.5
1086,W,E7521,Benoemd,,,,,,,,,c84bd101-d00b-46e4-850d-7571247f9842,0,"0,000000",0.003165,"0,003165",202.2,"202,200000",202.197132,"202,197132",804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,af5010d4-55f6-4928-80e2-003e4ea5c5df,E7521V,
1087,W,49B/51A,Benoemd,,,,,,,,,28f3c637-0016-43eb-8e40-624ba2cbd394,0.009975,"0,009975",0.02599,"0,025990",65.273721,"65,273721",65.257843,"65,257843",514,b,514,514_b,Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,de4ae7c5-2a2d-4770-a8e0-aacf27a781aa,49BS,
1088,S,51a,Benoemd,WISSEL_GW,STOOTJUK,920,SJ_920V,3b510ee5-c16d-463f-b71b-e3c173fbb16a,37fae2a7-12de-4419-981d-32ce6737bc46,d3d5c338-2c4a-44bb-9857-7addf77e3954,797cb61c-23e0-a629-16a2-7441da5db566,,0.004499,"0,004499",0.085097,"0,085097",17.347856,"17,347856",17.267797,"17,267797",504,b,504,504_b,Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,520170b4-2286-4234-a3c9-ba89b3b92893,920V,504_920V_17.4
1089,W,47B,Benoemd,,,,,,,,,e7930051-8669-49e6-9bbb-ea9d2cccf18d,0,"0,000000",0.0045,"0,004500",43.370699,"43,370699",43.375219,"43,375219",506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,33ffc625-1fd9-41da-b4d0-a6e74f18fbd7,47BV,
1090,W,1371B,Benoemd,,,,,,,,,b859e6e9-05d8-4127-ae39-d1eeaa254da6,0.716754,"0,716754",0.750819,"0,750819",54.044242,"54,044242",54.078237,"54,078237",054,a,54,054_a,Boxtel - Eindhoven,Bd-Ehv,Breda - Eindhoven ,99028061-9b27-42be-bf32-f30e153f89eb,1351AL,
1091,S,533,Benoemd,Lichtsein,Lichtsein,1224,1254,904fcb2a-9707-418a-9997-c801b12d4f65,9036a26c-39f5-4909-8718-605bdf0f0970,520cb9ab-8027-45f2-9d6e-e07289936ada,b44e63ea-3690-d0dc-2dc8-deb5a21bcb4a,,0.051001,"0,051001",0.880482,"0,880482",115.046401,"115,046401",114.218228,"114,218228",817,a,817,817_a,Vlissingen Sloehaven,Sloe-Vck,Sloehaven Emplacement - Van Citterskanaal ,46d1bd5e-f0cb-4852-9a9b-5e6aab98015f,1223R,817_1223R_115.1
1092,S,NW,Benoemd,Lichtsein,Lichtsein,4,330,e630a27b-78dd-485d-9cb7-fe136a5a60b8,4aed893d-00ff-4935-9545-5b618ae647c8,bba50da7-9f18-4287-b0cb-ab32f526888b,97a79930-22fd-1aad-3e44-25dd65ecb914,,0.802094,"0,802094",7.727742,"7,727742",64.482282,"64,482282",57.556254,"57,556254",047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,de4ae7c5-2a2d-4770-a8e0-aacf27a781aa,49BS,514_49BS_65.3
1093,W,8554,Benoemd,,,,,,,,,a1be24c6-6820-40a4-ab9b-92700b71bae9,0.001,"0,001000",0.031745,"0,031745",202.018071,"202,018071",201.987184,"201,987184",804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,c135d7aa-ef14-439d-8dc3-e941d39f4329,8553V,
1094,W,13b,Benoemd,Lichtsein,Lichtsein,214,2598,ed1aa077-b48f-49ca-bdbc-45ca8afd99f9,0af5ebf2-9c80-49b7-8740-bc2baba069e4,,,1d4d343c-8432-4b6e-8347-e11a49a8155a,0.018806,"0,018806",0.034065,"0,034065",80.965248,"80,965248",80.950396,"80,950396",586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,4f7d8bdc-2f49-4f23-8bd1-93f9b52cf0c9,213R,
1095,W,32A/32B,Benoemd,,,,,,,,,051750fb-5a2b-4473-82a3-f08bafa39224,0.038663,"0,038663",0.051698,"0,051698",0.286474,"0,286474",0.273691,"0,273691",463,,463,463__,Stadskanaal Hoofdstation - Musselkanaal=Valthermond,Skn-Mkv,Stadskanaal Hoofdstation - Musselkanaal-Valthermond ,ed0fc511-38cb-4df4-95cf-35f8c2d707c7,31AS,
1096,W,K1337,Benoemd,,,,,,,,,6772be84-5476-4dca-be38-1ea72baccd01,0.027265,"0,027265",0.030889,"0,030889",2.038074,"2,038074",2.034533,"2,034533",478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,c12eedc8-de08-40b7-8a84-d04d499fae0a,1337BR,
1097,W,607,Benoemd,,,,,,,,,f45b2064-7f26-459f-823a-2347b9a02531,0,"0,000000",0.034065,"0,034065",43.478408,"43,478408",43.515475,"43,515475",506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,9ebdb1bc-be99-46af-8de5-eb2ed8803d4e,607R,
1098,W,1105,Benoemd,,,,,,,,,fb10eac1-52c2-4e4e-ba03-420e584599d2,0.029814,"0,029814",0.059629,"0,059629",35.099985,"35,099985",35.129783,"35,129783",509,a,509,509_a,Baarn,Asd-Zp,Amsterdam Centraal - Zutphen ,ec40a5c8-5f43-4abb-810e-f1573ffc35f8,1103L,
1099,W,52A/60B,Benoemd,,,,,,,,,d27f3501-b538-4c7f-9c26-8121d50214d2,0.008772,"0,008772",0.015528,"0,015528",16.77146,"16,771460",16.778183,"16,778183",784,,784,784__,Visé (B) - Eijsden Grens,Fvs-Mt,Visé (B) - Maastricht ,44208a8b-682a-4cd1-8eb1-d4bbf197bfff,52AQ,
1100,W,X0246,Benoemd,,,,,,,,,e4699096-c42c-4645-bb33-0d9202230671,0.230754,"0,230754",0.264818,"0,264818",0.336232,"0,336232",0.300378,"0,300378",844,a,844,844_a,Emmen Emmtec,Emnra-Emnr1,Emmen Raccordement Aansluiting - Emmen Raccordement 1 ,6f9e7c68-d2b5-4afd-9238-673fe8c90cef,5R,
1101,S,SJ_X930-ES_X929,Pseudo,STOOTJUK,EINDESPOOR,SJ_X930,ES_X929,0e001a82-ece0-42e0-a458-5eee507a3563,0c101ebe-3691-4fdf-a703-901d63040e3a,a6a7d6e3-7ce7-4fae-88c5-1d65dd258840,7df766a1-2876-42cb-8dcf-f77aa9efbceb,,0.062449,"0,062449",0,"0,000000",32.006167,"32,006167",32.066643,"32,066643",624,a,624,624_a,Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,647cd634-1a97-4884-9474-a818a78e57f0,ST_X930,624_ST_X930_32.1
1102,S,s5662-wX0234R,Pseudo,Bordsein,WISSEL_GW,5662,X0234,7dd61bf1-4915-4e09-bf90-045efebcdec6,c1f7f1cd-05c6-489a-a205-a2d1e0689e8a,77843e4a-37ed-425b-aac8-8a23efb206a1,9467e04a-d7db-487c-b1ad-ea3ea50835e9,,0.221389,"0,221389",0.955674,"0,955674",9.1,"9,100000",9.77037,"9,770370",490,b,490,490_b,Amsterdam Houtrakpolder (gebied),Hmta-Law,Hemtunnel Aansl. - Latexweg ,7d185b14-1f20-4021-af09-f94987db7a4b,122L,490_122L_9.0
1103,W,6,Benoemd,,,,,,,,,953e7ba1-098d-43d8-8c91-b2d7fafe4fc6,0,"0,000000",0.0039,"0,003900",60.063254,"60,063254",60.067127,"60,067127",779,,779,779__,Emmerich (D) - Zevenaar Grens,Zvg-Em,Zevenaar Grens - Emmerich (D) ,09bae350-00de-4164-9ba3-20d52edd6458,6V,
1104,W,981,Benoemd,,,,,,,,,ea84d527-27c5-4d00-b195-35bcf6875244,0.346814,"0,346814",0.380879,"0,380879",906.357412,"906,357412",906.390274,"906,390274",927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,bb22c072-56ec-4f82-b778-f005751b22d1,971L,
1105,W,23A,Benoemd,,,,,,,,,8316add9-6d38-4935-ab61-791010c3038f,0.030856,"0,030856",0.032181,"0,032181",87.661048,"87,661048",87.662353,"87,662353",608,b,608,608_b,Apeldoorn,Asd-Zp,Amsterdam Centraal - Zutphen ,4b028c00-aede-447f-a41d-92d5eb1df123,21AR,
1106,W,K2641,Benoemd,,,,,,,,,8bc9e089-6473-4d3c-b8d7-bcbf757aff86,0.0273,"0,027300",0.03319,"0,033190",34.621624,"34,621624",34.615765,"34,615765",531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,0e21ac8a-7b19-4536-bcb1-9bd01178005b,2643R,
1107,W,913,Benoemd,,,,,,,,,c84884ca-7684-4e3d-aea7-55cd7924cfa0,0,"0,000000",0.034089,"0,034089",78.514653,"78,514653",78.546716,"78,546716",525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,30672050-6515-431d-a74d-250276a36c22,913R,
1108,S,s32a-w1145AV,Pseudo,Lichtsein,WISSEL_GW,1146,1145A,b9e699eb-f4ed-4caf-916a-3eccef17ad72,2b902888-c622-4ce9-9b52-1c1dd7a7ebad,c0b0dfff-2f18-402c-ab2c-e256918d8dba,e40ee8cb-a380-922a-4d4d-29ee2c0ec716,,0.80819,"0,808190",0.811855,"0,811855",93.496363,"93,496363",93.50005,"93,500050",118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,1509849e-c9da-4e3d-bc54-d98c835df21d,1115AL,118_1115AL_92.7
1109,W,42,Benoemd,,,,,,,,,b05bac44-24ce-4965-9b82-cd860a88720b,0,"0,000000",0.034089,"0,034089",14.436536,"14,436536",14.47042,"14,470420",777,,777,777__,Oldenzaal Grens - Bad Bentheim (D),Bh-Odzg,Bad Bentheim (D) - Oldenzaal Grens ,a6bff9da-09fc-4619-aa6c-a97272bf80de,42R,
1110,W,K233,Benoemd,,,,,,,,,a90d8105-ff57-4dc9-927b-6b9dad76d24a,0.016835,"0,016835",0.020563,"0,020563",60.725516,"60,725516",60.721782,"60,721782",536,,536,536__,Den Haag HS,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,29c46764-e231-40f8-976a-681464128540,235BS,
1111,W,77B,Benoemd,,,,,,,,,27e3ebd8-e6dd-4427-8a56-6f32cdd5b401,0.031368,"0,031368",0.062758,"0,062758",69.424589,"69,424589",69.455466,"69,455466",517,b,517,517_b,Venlo,Mt-Vl,Maastricht - Venlo ,335fed23-b8e4-49d1-bdf8-03457f84bf1f,77AR,
1112,W,91B/93A,Benoemd,,,,,,,,,33ef4c7c-36d2-4be9-92bc-665b8f994bf5,0,"0,000000",0.009975,"0,009975",22.401883,"22,401883",22.411842,"22,411842",545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,bc1ffe6e-e688-4fc0-b347-cd12c2ac91b8,93AP,
1113,S,998,Benoemd,WISSEL_GW,Bordsein,914,998,ffdf332e-078e-4cc5-8407-01c778ee8a8e,e95d2a78-0d89-46f8-afac-3c12aba48138,173f80ea-a6c6-4ee1-a6a7-0ccfa6c7fe3a,e9082d33-654c-44a0-9815-9496b28abac0,,0.031817,"0,031817",0.169731,"0,169731",6.765034,"6,765034",6.900295,"6,900295",815,a,815,815_a,Roodeschool Eemshaven,Rda-Eem,Rodeschool Aansl. - Eemshaven ,3f531644-3f08-49b5-9179-5d473e40cf1d,914L,815_914L_6.7
1114,S,s46-w113L,Pseudo,Lichtsein,WISSEL_GW,104,113,d38c1743-b82b-432e-ac2b-7972b32eae6d,4dec1422-2b5e-4b5a-8ad3-e77126bc9283,21ba6a88-04ac-4459-bec4-26ea17eb64e2,24f7dee7-cafc-aba2-43f1-2820dfd37283,,0.697395,"0,697395",0.756567,"0,756567",43.937721,"43,937721",43.993601,"43,993601",506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,c4023252-6b00-4af5-b321-9866eed0613b,71R,506_71R_43.3
1115,W,1191,Benoemd,,,,,,,,,9f67c37a-d9cf-401f-b8a5-77546c5ea074,0.036822,"0,036822",0.040721,"0,040721",0.732264,"0,732264",0.736163,"0,736163",478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,1f3ff81d-c2cf-4a4d-bff6-d09d6113a22d,1185L,
1116,S,s942-s944,Pseudo,Lichtsein,Lichtsein,1692,1698,4298f173-be0a-4ecd-85d8-c51d5c513c08,05f0a219-9254-4e57-b29f-bcc3ae39313b,932fb840-c53c-4d1c-b3f3-0a1948f5ff72,b183b754-dc62-4949-ca8e-e0dfe7f3ec5e,,1.365249,"1,365249",1.722188,"1,722188",303.340256,"303,340256",303.697298,"303,697298",479,a,479,479_a,Maasvlakte 2,Mvtnwa-Mvtyn,Maasvlakte Noordwesthoek Aansl. - Maasvlakte Yangtzehaven Noord ,1ca748e2-b81b-4172-b440-ae095411330f,1675V,479_1675V_302.0
1117,W,1129B,Benoemd,,,,,,,,,93b4c234-d9ac-4e90-b689-b05baeb4122b,0.075832,"0,075832",0.109925,"0,109925",19.18291,"19,182910",19.216644,"19,216644",133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,6c2584f6-9800-46d2-92ca-12489353e8af,1129AL,
1118,W,933,Benoemd,,,,,,,,,240a758f-e8b0-4219-abcc-2e9340280a0f,0.202775,"0,202775",0.207274,"0,207274",302.101353,"302,101353",302.105774,"302,105774",801,d,801,801_d,Moerdijk Industrieterrein,Mdk-Mdnw,Moerdijk (Racc.) - Industrie en Havenschap Moerdijk Middenweg ,6016a065-cd4a-4db5-8b1d-e06b7cd5a01a,931V,
1119,W,X0337,Benoemd,,,,,,,,,c7e8e013-2238-4c97-997f-635d6801f56a,0.262657,"0,262657",0.267157,"0,267157",100.622056,"100,622056",100.617557,"100,617557",066,b,66,066_b,Landgraaf - Haanrade Grens,Nvss-Bvss,Nievelsteenstraat - Bart van Slobbestraat ,cf407789-61aa-49aa-a1c8-97a42242eb67,X0180V,
1120,S,107,Benoemd,WISSEL_GW,Bordsein,06-07,,b80fe365-c98b-4782-8600-4d80a8cb9b49,0c374e0b-59a4-4caa-b6c3-af4e7c6ef036,afd3396a-30d9-4110-bb7a-185c9b609553,bf0d6df4-c9d1-27eb-ed15-5065e2bf2f8e,,0.034088,"0,034088",0.847969,"0,847969",35.27158,"35,271580",34.461772,"34,461772",924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,b68d81e5-9c7d-4540-a50b-8d45a11cdad9,06-07R,924_06-07R_35.3
1121,W,4,Benoemd,,,,,,,,,2a928d30-3c4b-442e-b148-762c18826de8,0.003677,"0,003677",0.036919,"0,036919",28.096485,"28,096485",28.0633,"28,063300",557,a,557,557_a,Terneuzen Aansl.,Fsz-Tnz,Zelzate (B) - Terneuzen ,5d237174-5b52-43d7-a91e-f9990a7eee8b,3AV,
1122,W,83,Benoemd,,,,,,,,,e19c054e-a597-4486-8120-4d72f9f9ca2c,0,"0,000000",0.002334,"0,002334",42.096523,"42,096523",42.098858,"42,098858",052,,52,052__,Beugen - Blerick,Ah-Vl,Arnhem - Venlo ,b450c21f-e330-4fd2-a77b-028bc00cec82,83V,
1123,W,97,Benoemd,,,,,,,,,22affa00-e4a4-4c27-9d6e-f0c991432076,0,"0,000000",0.0039,"0,003900",114.99541,"114,995410",114.999283,"114,999283",005,,5,005__,Zuidbroek - Nieuweschans Grens,Hlg-Nscg,Harlingen - Nieuweschans Grens ,eee666e8-9f9c-4e79-a3d5-5929d3e952df,97V,
1124,W,29A,Benoemd,,,,,,,,,f7e58269-ee0f-43b9-9fd9-396083a68b74,0,"0,000000",0.03647,"0,036470",17.447802,"17,447802",17.484671,"17,484671",504,b,504,504_b,Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,75953137-603b-4f86-87c3-0e4ec1e91d2e,29AL,
1125,W,1377B,Benoemd,,,,,,,,,154675f7-23f7-4e16-bf96-d5fa917869c1,1.63931,"1,639310",1.700454,"1,700454",54.514618,"54,514618",54.575899,"54,575899",054,a,54,054_a,Boxtel - Eindhoven,Bd-Ehv,Breda - Eindhoven ,7ede2620-828d-482f-9d97-51d889a14214,1343AL,
