OBJECTID,PUIC,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,NAAM,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT_T,GELDIG_VANAF,PUBLICATIEDATUM,KM_GEOCODE_VAN,KM_GEOCODE_TOT
284,5c4c0d20-2e5f-4d26-90da-e36c521c3c8d,663,b,663,663_b,Rotterdam Barendrecht,"99,584","100,405",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,99.584,100.405
285,6378d117-f9d4-4217-a289-ca82b889506a,116,b,116,116_b,Dordrecht - Rotterdam Barendrecht,"99,800","100,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,99.8,100.5
286,7e4c5750-aefd-4fdc-ada9-c97fe4b9eae9,116,a,116,116_a,Dordrecht - Rotterdam Barendrecht,"30,600","39,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,30.6,39.8
287,48124f95-ac22-4b44-add3-ae6e036f9eda,116,c,116,116_c,Dordrecht - Rotterdam Barendrecht,"209,488","212,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,209.488,212.6
288,9df9f9cc-5577-44d2-9476-520c927256ee,663,d,663,663_d,Rotterdam Barendrecht,"399,800","401,200",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,399.8,401.2
289,f7738ffa-7767-4a0d-8213-41431a951729,664,b,664,664_b,Rotterdam Lombardijen,"41,300","43,300",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,41.3,43.3
290,23cde821-361d-48fe-b687-4f1b9945d3dc,663,g,663,663_g,Rotterdam Barendrecht,"209,002","209,488",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,209.002,209.488
291,66ba55b1-a19a-442c-9d73-3c2639725908,779,,779,779__,Emmerich (D) - Zevenaar Grens,"59,500","72,614",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,59.5,72.614
292,9376a2de-52c0-410a-b06f-9178912a5baa,537,b,537,537_b,Moordrecht Aansl.,"34,200","36,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,34.2,36
293,900d6d21-9ff2-4d1e-b06d-cc6a49c702c1,624,a,624,624_a,Gouda,"31,600","33,300",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,31.6,33.3
294,b276a2bf-5534-47d9-a27f-9a4f411f8584,537,a,537,537_a,Moordrecht Aansl.,"2,200","3,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,2.2,3.8
295,115af740-1891-4b47-9dea-2d248a825be2,106,,106,106__,Gouda - Moordrecht Aansl. Noord,"1,100","2,200",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1.1,2.2
296,a55e06d6-de57-478e-895e-fe7f03d1eb41,105,,105,105__,Woerden - Gouda,"17,600","31,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,17.6,31.6
297,06474c26-8fb7-412d-878c-3fbb8af6e644,624,b,624,624_b,Gouda,"0,860","1,100",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.86,1.1
298,12f1a4da-8373-4924-ad4a-83d7b5a179f3,115,a,115,115_a,Schiedam Centrum - Vlaardingen Vulcaanhaven,"0,684","1,204",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.684,1.204
299,efee4fcc-3c14-4b5f-be76-852838924ae2,539,,539,539__,Schiedam Centrum,"79,000","80,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,79,80.8
300,d785c5f7-039b-4c7c-bf46-abd1a51e5215,112,,112,112__,Den Haag HS - Schiedam Centrum,"62,400","79,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.4,79
301,513540e6-c264-4b52-98de-c225e3c611c7,505,b,505,505_b,Amersfoort Aansl.,"46,600","47,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,46.6,47.4
302,aee7c9ac-a2db-40a9-ba69-fa034b050974,818,c,818,818_c,Terneuzen Dow Chemical,"300,000","301,360",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,300,301.36
303,60923717-a448-41c2-a8b0-60095585fd04,054,a,54,054_a,Boxtel - Eindhoven,"42,600","57,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,42.6,57.8
304,28720321-e81b-414d-bbc3-a215c3c5481d,082,,82,082__,Haarlem - Santpoort Noord,"1,100","5,100",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1.1,5.1
305,3bc2155d-fd3b-4894-9cda-9198fb492cdf,781,b,781,781_b,Aachen (D) - Herzogenrath (D),"27,250","28,920",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,27.25,28.92
306,73ff1da3-1f24-49e2-a8e6-06e75235fdff,805,d,805,805_d,Dordrecht Zeehaventerrein,"500,000","500,560",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,500,500.56
307,eab5ce08-bc2c-4b0c-a1ad-6f0b4497eda1,527,a,527,527_a,Haarlem,"200,100","200,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,200.1,200.5
308,d4d400cb-343b-4d07-8b98-dd59b1f45543,505,a,505,505_a,Amersfoort Aansl.,"23,500","24,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,23.5,24
309,9f989f32-bae6-411c-8b61-535cb2bcc970,556,,556,556__,Santpoort Noord,"5,100","6,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,5.1,6.6
310,425f8c24-a127-42d8-9bd2-f3e3347f2073,786,,786,786__,Neerpelt (B) - Budel Grens,"22,480","32,900",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,22.48,32.9
311,f5aa6f1a-d609-4027-b93f-369769494ee4,145,,145,145__,Amsterdam Sloterdijk - Amsterdam Riekerpolder,"54,100","57,100",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,54.1,57.1
312,2f65faeb-4f2e-466d-93b9-65be2e703727,817,c,817,817_c,Vlissingen Sloehaven,"140,000","140,695",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,140,140.695
313,4be79451-52e0-45c4-b19b-8f0b99fb85a3,515,b,515,515_b,Vught Aansl.,"50,900","51,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.9,51.4
314,20f8e54d-7809-4a03-abaa-24b93728a6ee,087,,87,087__,Weesp Aansl. - Hilversum,"16,400","27,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,16.4,27.8
315,0a8aa242-b278-4d82-aa36-c45ec915708b,054,b,54,054_b,Boxtel - Eindhoven,"100,000","100,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,100,100.8
316,077e0f51-6813-491f-a7a9-d87b25b016b7,528,b,528,528_b,Hilversum,"27,800","29,200",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,27.8,29.2
317,30fc9a53-bf91-4612-a684-1657b7c2c44e,815,a,815,815_a,Roodeschool Eemshaven,"0,100","7,355",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.1,7.355
318,03417b2e-e1b4-4b0b-aab4-0583fa64271f,783,,783,783__,Vetschau (D) - Simpelveld Grens,"7,150","8,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,7.15,8.5
319,0a8fd000-d650-4050-99ac-b5a62dec9f5d,540,b,540,540_b,Rotterdam Westelijke Splitsing,"1,200","1,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1.2,1.8
320,8da2cae8-02b0-43d0-9d21-aa72c7377aa1,118,,118,118__,Geldermalsen - Dordrecht,"46,300","93,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,46.3,93.5
321,a44036c2-34bf-4f6e-b177-38e8955789b2,661,a,661,661_a,Landgraaf,"0,300","0,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.3,0.8
322,8daac2b8-ca04-4d0f-9cfa-722e3e57f164,788,,788,788__,Roosendaal Grens - Essen (B),"73,374","75,236",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,73.374,75.236
323,202f0615-273e-4530-b4d5-7b90e569bd4f,804,a,804,804_a,"Beverwijk Hoogovens, Van Gelder","0,100","0,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.1,0.6
324,c99807a6-2381-4af5-9a51-4e7ea5aaef05,474,c,474,474_c,Rotterdam Europoort 1,"200,100","202,565",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,200.1,202.565
325,4a0349f2-d4a5-4ecf-bce7-0c03e42bc0ce,508,,508,508__,Arnhem,"89,900","92,300",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,89.9,92.3
326,1a6377a2-012b-49b1-a6bc-5f10ee1c48de,515,a,515,515_a,Vught Aansl.,"18,800","19,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,18.8,19
327,f6c5979a-f25a-48ef-821b-d42c156e7a2e,119,b,119,119_b,Lage Zwaluwe - Dordrecht,"225,910","228,191",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,225.91,228.191
328,12a75986-9a49-4867-a777-d5d840f091e4,776,,776,776__,Laarwald (D) - Coevorden Grens,"70,700","73,650",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,70.7,73.65
329,295ca719-dbe4-42f3-b612-d326069aca91,108,,108,108__,De Haar Aansl. - Ede=Wageningen,"61,700","74,900",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,61.7,74.9
330,7753fff5-b39e-40b6-bf94-7a56b05cb5ef,030,,30,030__,Zutphen - Deventer,"29,900","40,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,29.9,40.6
331,b73062fc-b3b0-4a64-affe-555e04acd972,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,"55,600","88,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,55.6,88.5
332,9b6d14bc-21bc-420a-980b-8f3af5fd5dd4,822,c,822,822_c,Zwijndrecht Groote Lindt,"300,100","300,930",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,300.1,300.93
333,1d822a1c-c9dc-4e76-939c-c08e317944a2,565,a,565,565_a,Leidschenveen,"16,600","16,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,16.6,16.8
334,77b75c44-aaed-47bb-baab-07f8e3f3f512,666,d,666,666_d,Meteren Aansl.,"245,664","247,488",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,245.664,247.488
335,69cc49e5-7834-440b-8b3f-b7530a36127f,164,,164,164__,Prinsenbeek - Hazeldonk Grens,"244,100","254,492",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,244.1,254.492
336,d4665084-8a5f-43a6-9c38-392b01eecf27,048,,48,048__,Nijmegen Grens - Nijmegen,"0,000","13,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0,13
337,087918fe-40a4-4cb7-9943-8d787ccf4b74,613,,613,613__,Ede=Wageningen,"74,900","76,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,74.9,76.4
338,8abeedec-2502-4a3d-b82f-e0bf3339326e,600,a,600,600_a,Sauwerd,"0,300","0,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.3,0.4
339,343c36ff-a009-4d6d-b86f-6f95354cbf45,050,,50,050__,Amsterdam Muiderpoort - Diemen,"4,200","6,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,4.2,6.4
340,48be6f59-b152-4142-8dc8-3b5d389f236e,751,,751,751__,Mariënberg,"33,700","34,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,33.7,34.5
341,dfa811ae-7ac6-4c51-9b6f-7e739832e2c9,801,e,801,801_e,Moerdijk Industrieterrein,"400,000","400,540",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,400,400.54
342,8147430e-75f6-4ecf-8000-71015c11110b,001,b,1,001_b,Harlingen Haven - Leeuwarden,"100,000","100,550",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,100,100.55
343,4cb47017-8694-43a8-875a-10b3feaa319e,790,,790,790__,Gent (B) - Zelzate (B),"25,101","26,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,25.101,26.4
344,8377f56b-8e9b-44f9-ac4f-07bff13b54b0,587,b,587,587_b,Diemen,"100,600","100,900",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,100.6,100.9
345,c693d7cf-6209-4a27-9446-f5c984b74013,844,a,844,844_a,Emmen Emmtec,"0,100","2,320",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.1,2.32
346,0c62d391-b802-4ead-9660-769fec034390,502,b,502,502_b,Meppel,"99,900","101,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,99.9,101.6
347,576d40e8-fcd5-4c56-aa66-d0e3a0675d88,810,c,810,810_c,Dordrecht Industrieterrein Aansl. De Staart,"200,000","200,900",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,200,200.9
348,cdb862e1-e901-4b42-9580-0aa201cb8107,031,a,31,031_a,Zutphen - Hengelo,"2,400","44,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,2.4,44.4
349,affc7c82-b0fb-4be9-8299-2093f5d50aee,477,b,477,477_b,Rotterdam Europoort 3,"200,000","202,045",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,200,202.045
350,2d8ae642-615f-4c52-8a46-8e1afb2e922e,900,,900,900__,Amersfoort Hoofdwerkplaats,"200,256","201,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,200.256,201.5
351,10f4f7b6-da22-488f-82e8-5112062e71f1,666,c,666,666_c,Meteren Aansl.,"146,232","147,633",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,146.232,147.633
352,f773ba7d-5a7b-4b2b-813d-8d258beff68a,467,c,467,467_c,Rotterdam Waalhaven Oost,"100,000","104,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,100,104
353,f873bc6e-5d62-4fd0-8708-ca5b4030551b,625,b,625,625_b,Lage Zwaluwe,"13,400","17,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,13.4,17.4
354,7ed81d85-033b-4028-8668-466a6a275944,011,,11,011__,Assen - Haren,"50,600","70,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.6,70.8
355,d1a24446-bc1f-4ab7-91c2-6e1915d144ba,805,a,805,805_a,Dordrecht Zeehaventerrein,"100,000","105,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,100,105.7
356,b3e898ad-dbd3-41c2-bca6-1dfb06e0f3c1,543,c,543,543_c,Hengelo,"44,400","46,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,44.4,46.7
357,ede803f4-ad88-43ca-86f9-821b3caeffe0,517,a,517,517_a,Venlo,"0,000","1,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0,1
358,32bc1b9d-50e7-4f85-b2bf-a766898aa2f8,074,,74,074__,Heerhugowaard - Alkmaar,"35,600","41,300",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,35.6,41.3
359,600fe829-13cc-4b68-9867-461d3c1afb3e,468,c,468,468_c,Rotterdam Eemhaven,"110,100","110,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,110.1,110.4
360,91e194c2-62f3-4175-98b4-8020fbb869b9,852,c,852,852_c,Axel Axelse Vlakte,"200,000","201,615",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,200,201.615
361,da30b0a8-efe7-4316-bfc8-31d990b7b3ed,541,a,541,541_a,Weesp Aansl.,"0,022","2,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.022,2.4
362,0f552a40-46bd-4893-98b1-700770dfa6c8,801,r,801,801_r,Moerdijk Industrieterrein,"950,000","950,727",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,950,950.727
363,94137a3a-a8ea-4f68-a764-133417a2a7d2,152,a,152,152_a,Kijfhoek - Meteren Aansl.,"0,000","20,769",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0,20.769
364,09da0783-1a50-4a70-a8a7-9c53fcd695ad,801,a,801,801_a,Moerdijk Industrieterrein,"0,400","12,591",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.4,12.591
365,f82a3f23-e9b6-4eef-b431-85c53bcba83a,552,a,552,552_a,Groningen Losplaats,"73,800","74,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,73.8,74
366,38564626-b2d8-4425-b1e0-3c3261cf70d9,801,p,801,801_p,Moerdijk Industrieterrein,"900,000","906,505",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,900,906.505
367,175a9862-4ce6-4d5e-8031-3936747fb61a,078,,78,078__,Uitgeest - Zaandam,"58,400","69,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,58.4,69.6
368,c6ff3c31-84e7-443c-8b6c-61d538f76205,618,a,618,618_a,Eindhoven,"1,700","2,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1.7,2
369,6d27fa67-69c2-456a-b435-28f4a628a6d2,513,c,513,513_c,Geldermalsen,"46,100","46,300",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,46.1,46.3
370,e1bb175e-1cbe-415c-817e-35236f2af29c,924,a,924,924_a,Kijfhoek,"33,200","37,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,33.2,37.4
371,f427d066-9be5-4cfa-b9a5-95659780b8e6,541,b,541,541_b,Weesp Aansl.,"13,600","16,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,13.6,16.4
372,ef69b5f4-4878-48d0-aa69-8dc9dfb15e7b,653,a,653,653_a,Zuidbroek,"101,800","103,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,101.8,103
373,3377763b-d494-4c48-8969-e244a2563fb7,540,d,540,540_d,Rotterdam Westelijke Splitsing,"80,800","82,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,80.8,82.5
374,e5986ab7-3b56-4d8b-bd51-f11befebc074,512,c,512,512_c,Ressen = Bemmel,"189,900","190,455",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,189.9,190.455
375,478f7977-f3db-42d9-be85-6decfe6d0e7b,775,,775,775__,Nieuweschans Grens - Weener (D),"7,143","17,491",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,7.143,17.491
376,5ae011f2-342a-4807-aea3-e4bb3f48a599,538,,538,538__,Rotterdam Kleiweg,"51,900","52,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.9,52.6
377,133741a8-cb25-4fc6-a73c-f2d60f0e2e22,152,b,152,152_b,Kijfhoek - Meteren Aansl.,"21,000","46,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,21,46.5
378,c5168115-b1ce-43c4-997d-56a203453a5e,801,i,801,801_i,Moerdijk Industrieterrein,"725,000","725,650",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,725,725.65
379,61aaf630-0c8b-4106-b245-cb6301ea6565,756,,756,756__,Beugen,"34,700","36,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,34.7,36.4
380,20690dfd-cedc-4017-b25c-c4595f863f61,817,i,817,817_i,Vlissingen Sloehaven,"400,000","403,130",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,400,403.13
381,d0b895e5-5ee5-4b5f-90f1-d1b331b1557b,817,e,817,817_e,Vlissingen Sloehaven,"200,100","206,945",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,200.1,206.945
382,5b798529-e6ad-4d09-909a-7a9e3e97ebda,614,c,614,614_c,s Hertogenbosch,"46,700","48,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,46.7,48.7
383,fad2ee20-60bd-48c5-8eb4-bca93ada9af2,437,b,437,437_b,Arnhem Goederenstation - Velperbroek Aansl.,"100,000","100,300",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,100,100.3
384,36f3330a-47e6-4423-9e8c-de03ec812d93,548,,548,548__,Waterhuizen Aansl.,"86,100","87,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,86.1,87
385,d88c61fa-7fc9-4a06-b12f-d96eb4f1793d,405,,405,405__,Hengelo - Hengelo Zoutindustrie,"0,080","2,360",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.08,2.36
386,521c96a6-fc41-40a1-b0e0-b21793f91ee9,216,,216,216__,Heerhugowaard - Hoorn,"7,400","22,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,7.4,22.5
387,5e68de2c-2aeb-474d-af1d-96be751946a8,033,,33,033__,Dieren - Zutphen,"15,000","26,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,15,26.4
388,77a87442-62b5-4c5b-80e0-05dc3f10541a,559,,559,559__,Warmond,"41,200","42,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,41.2,42.8
389,6d93d4d5-a57c-47c5-8956-99641583ee5d,626,b,626,626_b,Hoorn,"22,500","22,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,22.5,22.6
390,1ac56982-e3ed-4b24-b627-e88015f4f216,513,b,513,513_b,Geldermalsen,"43,900","44,200",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,43.9,44.2
391,34c379b0-ddd0-4c76-ac5a-10b2a14c00ef,534,a,534,534_a,Leiden Centraal,"31,500","31,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,31.5,31.8
392,129b6574-9fed-411f-95e2-953d613313fd,047,,47,047__,s Hertogenbosch - Nijmegen,"23,600","64,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,23.6,64.5
393,2ea560e5-5c98-4117-95bd-c6f548771723,801,b,801,801_b,Moerdijk Industrieterrein,"100,000","103,147",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,100,103.147
394,9544320f-341f-4c8a-b7f5-7e0d6b278c27,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),"48,800","83,781",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,48.8,83.781
395,495499da-9b01-4e45-adb8-7ca15df761df,780,,780,780__,Venlo Grens - Keulen (D),"16,804","19,330",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,16.804,19.33
396,a35bdb91-658b-46ce-ab58-f5b1082f9513,130,c,130,130_c,Axel Aansl. - Terneuzen Aansl.,"200,000","202,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,200,202
397,6fcec0c7-147a-4351-8b5d-cdfeb91b4d1c,519,a,519,519_a,Roermond,"45,600","47,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,45.6,47.8
398,7e168cba-0c46-40d9-9698-014263b54b3d,104,,104,104__,Leiden Centraal - Den Haag Mariahoeve,"47,000","56,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,47,56.7
399,657d93a0-69f6-4af4-9fad-cdc0753c9952,801,h,801,801_h,Moerdijk Industrieterrein,"700,000","700,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,700,700.7
400,b9e4da21-96c6-4563-a01f-52c3dcbd2be9,115,d,115,115_d,Schiedam Centrum - Vlaardingen Vulcaanhaven,"501,204","505,200",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,501.204,505.2
401,697eb464-73fa-41f9-a453-4d00f443f175,131,,131,131__,Sas van Gent Grens - Terneuzen Aansl.,"15,585","26,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,15.585,26.4
402,9ec8f4cc-1010-468f-98d9-7d040a555451,512,d,512,512_d,Ressen = Bemmel,"289,900","290,515",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,289.9,290.515
403,f48f8eec-c418-4b87-8099-bb8fb64513f4,124,a,124,124_a,Tilburg - Vught Aansl.,"1,900","18,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1.9,18.8
404,267fd3f4-d01b-4426-ab74-27db1c5335f4,512,a,512,512_a,Ressen = Bemmel,"10,500","11,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,10.5,11.6
405,22645bf0-9202-4e50-9458-0ba43ac91a48,851,d,851,851_d,Born Franciscushaven,"130,000","131,320",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,130,131.32
406,815edb42-c2b6-4d78-856c-885cc732ba7a,951,,951,951__,Waalhaven Zuid aansl. Noord - Waalhaven Zuid,"304,300","307,300",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,304.3,307.3
407,66a59480-0d1e-4a79-829e-66c691eb0474,922,,922,922__,Leidschendam Lijnwerkplaats,"17,900","18,456",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,17.9,18.456
408,4e8ade77-060b-4ae0-976e-0072454fbb91,490,b,490,490_b,Amsterdam Houtrakpolder (gebied),"4,500","9,900",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,4.5,9.9
409,b4d14186-3c15-4ab7-bbfe-ee445f0a959f,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,"3,195","44,200",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,3.195,44.2
410,9faa77e8-e8f5-44f6-8aec-79ec284e5303,125,,125,125__,Tilburg - Boxtel,"24,200","38,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,24.2,38.4
411,93a614d1-09f1-4f23-a1a6-a7779960c9ab,128,,128,128__,Diemen Aansl. - Weesp Aansl.,"9,800","13,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,9.8,13.6
412,bd56ba11-d30b-41b2-9c74-b7cf6e093ce8,514,b,514,514_b,Nijmegen,"64,500","65,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.5,65.4
413,29a9c20c-1ef6-48e3-afed-e0441a93b8ef,837,,837,837__,Alphen a/d Rijn Industrieterrein Rijnhaven,"300,000","301,208",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,300,301.208
414,21c6b9f9-6a69-4a7a-943d-66f2e27c1f6c,857,a,857,857_a,Almelo Gem. Stamlijn,"0,000","2,737",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0,2.737
415,0686e82c-89b4-4f66-81f4-5cd8aa66f19f,064,,64,064__,Sittard - Heerlen,"1,000","16,900",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1,16.9
416,8bf0af5f-03a1-49bb-a5b2-6bea34e717a1,850,,850,850__,Roosendaal Borchwerf,"100,200","101,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,100.2,101.5
417,5e4116c3-60e9-4aba-b859-303494ad4e8b,789,,789,789__,Zelzate (B) - Sas van Gent Grens,"14,372","15,585",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,14.372,15.585
418,1f0f6b22-67e6-4f42-80b1-2083f5cf2fbb,103,,103,103__,Alphen a/d Rijn - Leiden Centraal,"18,000","31,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,18,31.5
419,d67fb495-15ac-49fc-a06e-7e633df47375,517,b,517,517_b,Venlo,"68,600","69,950",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,68.6,69.95
420,820d0e18-3613-49fe-b950-540ad7fe5783,228,,228,228__,Lage Zwaluwe - s Hertogenbosch,"1,100","12,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1.1,12
421,6ad2f9ff-8502-40f1-8f73-1be4e8a007f7,040,,40,040__,Leusden - Amersfoort,"44,100","50,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,44.1,50.4
422,e9ec05ef-6606-472b-a0b9-ae6447135554,123,,123,123__,Breda - Tilburg,"2,600","21,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,2.6,21.5
423,479b09a7-3f67-41c5-8a41-875de3e4108f,038,,38,038__,Velperbroek Aansl. - Zevenaar,"95,100","105,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,95.1,105
