FID,oid_,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkinge,symbol,shape_leng,se_anno_cad_data,gdb_geomattr_data,shape
trend_2006_25.185,0,1700993,17,993,59,106.36,47.36,0.057,-,- - - - - -,1,402.85,,,"POLYGON ((18239.75 380684.05099999905, 18239.147999998182 380685.3420000002, 18420.409000001848 380769.8660000004, 18421.01099999994 380768.57400000095, 18239.75 380684.05099999905))"
trend_2006_25.186,0,1701007,17,1007,43,90.08,47.08,0.585,-,- - - - - -,1,429.25,,,"POLYGON ((18080.75 380657.9439999983, 18074.337999999523 380671.08900000155, 18254.096999999136 380758.76300000027, 18260.50800000131 380745.6180000007, 18080.75 380657.9439999983))"
trend_2006_25.187,0,1701021,17,1021,34,87.18,53.18,0.621,-,- - - 4 - -,1,431.05,,,"POLYGON ((17956.75 380651.05099999905, 17950.188999999315 380665.12099999934, 18131.449999999255 380749.64499999955, 18138.01199999824 380735.57400000095, 17956.75 380651.05099999905))"
trend_2006_25.188,0,1701032,17,1032,26,87.84,61.84,1.544,-,- - - 4 - -,1,477.2,,,"POLYGON ((17852.75 380639.05099999905, 17836.436999998987 380674.03400000185, 18017.699000000954 380758.55799999833, 18034.01199999824 380723.57400000095, 17852.75 380639.05099999905))"
trend_2006_25.189,0,1701046,17,1046,68,90.528886,22.528886,-1.861,>2013,- - 3 4 - -,3,493.05,,,"POLYGON ((17902.01199999824 380679.57400000095, 17921.67399999872 380637.4079999998, 17740.412999998778 380552.88500000164, 17720.75 380595.05099999905, 17902.01199999824 380679.57400000095))"
trend_2006_25.190,0,1701068,17,1068,74,98.263384,24.263384,-2.284,>2013,- - 3 4 - -,3,514.2,,,"POLYGON ((17698.01199999824 380584.57400000095, 17722.142999999225 380532.82400000095, 17540.881999999285 380448.30099999905, 17516.75 380500.05099999905, 17698.01199999824 380584.57400000095))"
trend_2006_25.191,0,1701092,17,1092,77,101.012936,24.012936,-2.036,>2013,- - 3 4 - -,3,501.8,,,"POLYGON ((17486.01199999824 380484.57400000095, 17507.522999998182 380438.44299999997, 17326.26199999824 380353.91899999976, 17304.75 380400.05000000075, 17486.01199999824 380484.57400000095))"
trend_2006_25.192,0,1701112,17,1112,70,94.68456,24.68456,-1.788,>2013,- - 3 4 - -,3,489.4,,,"POLYGON ((17300.01099999994 380398.57499999925, 17318.903000000864 380358.063000001, 17137.640999998897 380273.5390000008, 17118.75 380314.05099999905, 17300.01099999994 380398.57499999925))"
trend_2006_25.193,0,1701136,17,1136,58,76.55,18.55,-2.676,2009,- - - 4 - -,3,533.8,,,"POLYGON ((17087.01199999824 380298.57400000095, 17115.28500000015 380237.94200000167, 16934.022999998182 380153.41899999976, 16905.75 380214.05099999905, 17087.01199999824 380298.57400000095))"
trend_2006_25.194,0,1701162,17,1162,45,67.66,22.66,-2.581,2011,- - - - - -,3,529.05,,,"POLYGON ((16847.01199999824 380186.57400000095, 16874.280999999493 380128.0949999988, 16693.019999999553 380043.5709999986, 16665.75 380102.05099999905, 16847.01199999824 380186.57400000095))"
trend_2006_25.195,0,1701191,17,1191,65,90.846128,25.846128,-2.928,2011,- - - - - -,3,546.4,,,"POLYGON ((16588.01099999994 380065.57400000095, 16618.947000000626 379999.2329999991, 16437.686000000685 379914.70899999887, 16406.75 379981.05099999905, 16588.01099999994 380065.57400000095))"
trend_2006_25.196,0,1701214,17,1214,77,100.143272,23.143272,-4.972,2007,- - 3 - - -,3,648.6,,,"POLYGON ((16376.013000000268 379966.57499999925, 16428.54399999976 379853.9200000018, 16247.282999999821 379769.3969999999, 16194.750999998301 379882.05099999905, 16376.013000000268 379966.57499999925))"
trend_2006_25.197,0,402520,4,2520,90,605.5,515.5,-14.274,>2013,- - - - - -,3,1113.7,,,"POLYGON ((162035.4840000011 607127.870000001, 162115.7580000013 606780.1660000011, 161920.8839999996 606735.175999999, 161840.6099999994 607082.879999999, 162035.4840000011 607127.870000001))"
trend_2006_25.198,0,402540,4,2540,80,603.9,523.9,-15.318,>2013,- - - - - -,3,1165.9,,,"POLYGON ((162230.4840000011 607170.870000001, 162316.62900000066 606797.7349999994, 162121.75499999896 606752.745000001, 162035.6099999994 607125.879999999, 162230.4840000011 607170.870000001))"
trend_2006_25.199,0,402560,4,2560,70,605.4,535.4,-17.17,>2013,- - - - - -,3,1258.5,,,"POLYGON ((162425.4840000011 607214.870000001, 162522.04399999976 606796.6220000014, 162327.1700000018 606751.6319999993, 162230.6099999994 607169.879999999, 162425.4840000011 607214.870000001))"
trend_2006_25.200,0,402580,4,2580,60,627.8,567.8,-18.688,>2013,- - - - - -,3,1334.4,,,"POLYGON ((162621.4840000011 607258.870000001, 162726.58100000024 606803.6440000013, 162531.70699999854 606758.6539999992, 162426.6099999994 607213.879999999, 162621.4840000011 607258.870000001))"
trend_2006_25.201,0,504000,5,4000,60,319.9,259.9,2.564,-,- - - - - -,1,528.2,,,"POLYGON ((123448.1799999997 585487.4140000008, 123402.85399999842 585532.7399999984, 123544.27600000054 585674.1609999985, 123589.60099999979 585628.8359999992, 123448.1799999997 585487.4140000008))"
trend_2006_25.202,0,504020,5,4020,60,297,237,1.207,-,- - - - - -,1,460.35,,,"POLYGON ((123589.1799999997 585628.4140000008, 123567.84299999848 585649.7509999983, 123709.26399999857 585791.1730000004, 123730.60099999979 585769.8359999992, 123589.1799999997 585628.4140000008))"
trend_2006_25.203,0,504040,5,4040,70,299.2,229.2,1.887,-,- - - - - -,1,494.35,,,"POLYGON ((123731.1799999997 585769.4149999991, 123697.82200000063 585802.7719999999, 123839.24399999902 585944.1939999983, 123872.60099999979 585910.8359999992, 123731.1799999997 585769.4149999991))"
trend_2006_25.204,0,504060,5,4060,100,303.8,203.8,2.395,-,- - - - - -,1,519.75,,,"POLYGON ((123873.1799999997 585910.4140000008, 123830.84200000018 585952.7520000003, 123972.26399999857 586094.1739999987, 124014.60200000182 586051.8359999992, 123873.1799999997 585910.4140000008))"
trend_2006_25.205,0,504098,5,4098,105,280.7,175.7,0.158,-,- - - - - -,1,407.9,,,"POLYGON ((124083.92000000179 586097.5980000012, 124080.85000000149 586100.0839999989, 124206.71400000155 586255.5130000003, 124209.78400000185 586253.0269999988, 124083.92000000179 586097.5980000012))"
trend_2006_25.206,0,504128,5,4128,108,259.8,151.8,4.577,-,- - - - - -,1,628.85,,,"POLYGON ((124270.92000000179 586325.5980000012, 124181.99500000104 586397.6079999991, 124307.8590000011 586553.0370000005, 124396.78400000185 586481.0269999988, 124270.92000000179 586325.5980000012))"
trend_2006_25.207,0,504158,5,4158,76,211.4,135.4,4.181,-,- - - - - -,1,609.05,,,"POLYGON ((124455.91899999976 586554.5980000012, 124374.68800000101 586620.3779999986, 124500.55200000107 586775.807, 124581.78400000185 586710.0269999988, 124455.91899999976 586554.5980000012))"
trend_2006_25.208,0,504187,5,4187,64,174.5,110.5,6.101,-,- - - - - -,1,705.05,,,"POLYGON ((124632.42599999905 586768.8859999999, 124512.2349999994 586862.7899999991, 124635.36699999869 587020.3920000009, 124755.55900000036 586926.4890000001, 124632.42599999905 586768.8859999999))"
trend_2006_25.209,0,504217,5,4217,51,129.9,78.9,5.135,-,- - - - - -,1,656.75,,,"POLYGON ((124830.92000000179 587017.5980000012, 124731.15300000086 587098.3869999982, 124857.01799999923 587253.8159999996, 124956.78400000185 587173.0269999988, 124830.92000000179 587017.5980000012))"
trend_2006_25.210,0,504239,5,4239,37,120.1,83.1,4.054,-,- - - - - -,1,602.7,,,"POLYGON ((124969.91899999976 587187.5980000012, 124891.1559999995 587251.379999999, 125017.01999999955 587406.8090000004, 125095.78299999982 587343.0269999988, 124969.91899999976 587187.5980000012))"
trend_2006_25.211,0,504253,5,4253,29,109.5,80.5,4.543,-,- - - - - -,1,627.15,,,"POLYGON ((125057.91899999976 587296.5980000012, 124969.65500000119 587368.0729999989, 125095.51900000125 587523.5020000003, 125183.78299999982 587452.0269999988, 125057.91899999976 587296.5980000012))"
trend_2006_25.212,0,504266,5,4266,4,84.7,80.7,3.409,-,- - - - - -,1,570.45,,,"POLYGON ((125221.41000000015 587506.8469999991, 125162.20699999854 587568.1530000009, 125306.07499999925 587707.0839999989, 125365.27800000086 587645.7780000009, 125221.41000000015 587506.8469999991))"
trend_2006_25.213,0,504279,5,4279,18,94.2,76.2,4.162,-,- - - - - -,1,608.1,,,"POLYGON ((125405.32400000095 587669.443, 125342.70499999821 587752.5410000011, 125502.43200000003 587872.9039999992, 125565.05099999905 587789.8060000017, 125405.32400000095 587669.443))"
trend_2006_25.214,0,504293,5,4293,66,101.9,35.9,3.836,-,- - - - - -,1,591.8,,,"POLYGON ((125522.32400000095 587757.443, 125464.6099999994 587834.0329999998, 125624.33700000122 587954.3960000016, 125682.05099999905 587877.8060000017, 125522.32400000095 587757.443))"
trend_2006_25.215,0,504307,5,4307,81,107.6,26.6,2.162,-,- - - - - -,1,508.1,,,"POLYGON ((125630.32400000095 587838.443, 125597.79600000009 587881.6099999994, 125757.52299999818 588001.9730000012, 125790.05099999905 587958.8060000017, 125630.32400000095 587838.443))"
trend_2006_25.216,0,504322,5,4322,84,104.5,20.5,0.078,-,- - - - - -,1,403.9,,,"POLYGON ((125747.32400000095 587927.443, 125746.15100000054 587929.0009999983, 125905.87799999863 588049.3640000001, 125907.05099999905 588047.8060000017, 125747.32400000095 587927.443))"
trend_2006_25.217,0,504340,5,4340,89,109.5,20.5,-1.183,>2013,- - - - - -,3,459.15,,,"POLYGON ((126056.05099999905 588160.807, 126073.85000000149 588137.186999999, 125914.12200000137 588016.824000001, 125896.32400000095 588040.4439999983, 126056.05099999905 588160.807))"
trend_2006_25.218,0,504358,5,4358,100,119,19,-0.294,>2013,- - - - - -,3,414.7,,,"POLYGON ((126200.05099999905 588268.8060000017, 126204.47399999946 588262.9360000007, 126044.74700000137 588142.5729999989, 126040.32400000095 588148.443, 126200.05099999905 588268.8060000017))"
trend_2006_25.219,0,504377,5,4377,109,129.5,20.5,0.618,-,- - - - - -,1,430.9,,,"POLYGON ((126174.53500000015 588247.4340000004, 126165.02299999818 588259.6090000011, 126322.625 588382.7410000004, 126332.13699999824 588370.5659999996, 126174.53500000015 588247.4340000004))"
trend_2006_25.220,0,504395,5,4395,111,132.6,21.6,1.307,-,- - - - - -,1,465.35,,,"POLYGON ((126335.32400000095 588370.4439999983, 126315.66000000015 588396.5390000008, 126475.38699999824 588516.9019999988, 126495.05099999905 588490.807, 126335.32400000095 588370.4439999983))"
trend_2006_25.221,0,504414,5,4414,108,131.3,23.3,1.207,-,- - - - - -,1,460.35,,,"POLYGON ((126482.32400000095 588481.4439999983, 126464.1640000008 588505.5419999994, 126623.8909999989 588625.9050000012, 126642.05099999905 588601.807, 126482.32400000095 588481.4439999983))"
trend_2006_25.222,0,504432,5,4432,109,131,22,1.249,-,- - - - - -,1,462.45,,,"POLYGON ((126629.32400000095 588592.4439999983, 126610.53200000152 588617.381000001, 126770.25899999961 588737.743999999, 126789.05099999905 588712.807, 126629.32400000095 588592.4439999983))"
trend_2006_25.223,0,504451,5,4451,108,132.4,24.4,1.496,-,- - - - - -,1,474.8,,,"POLYGON ((126781.32400000095 588706.4439999983, 126758.81599999964 588736.313000001, 126918.54300000146 588856.675999999, 126941.05099999905 588826.807, 126781.32400000095 588706.4439999983))"
trend_2006_25.224,0,504467,5,4467,108,134.8,26.8,1.894,-,- - - - - -,1,494.7,,,"POLYGON ((126905.32400000095 588799.443, 126876.82800000161 588837.2589999996, 127036.5549999997 588957.6220000014, 127065.05099999905 588919.8060000017, 126905.32400000095 588799.443))"
trend_2006_25.225,0,504485,5,4485,97,120.8,23.8,0.879,-,- - - - - -,1,443.95,,,"POLYGON ((127052.32400000095 588910.443, 127039.09899999946 588927.9930000007, 127198.82600000128 589048.3559999987, 127212.05099999905 589030.8060000017, 127052.32400000095 588910.443))"
trend_2006_25.226,0,504500,5,4500,94,113,19,0.402,-,- - - - - -,1,420.1,,,"POLYGON ((127172.32400000095 589001.4439999983, 127166.27600000054 589009.4699999988, 127326.00299999863 589129.8330000006, 127332.05099999905 589121.807, 127172.32400000095 589001.4439999983))"
trend_2006_25.227,0,504519,5,4519,97,113.8,16.8,-0.04,>2013,- - - - - -,3,402,,,"POLYGON ((127547.22599999979 589257.1510000005, 127547.77100000158 589256.313000001, 127380.03700000048 589147.3850000016, 127379.49199999869 589148.2230000012, 127547.22599999979 589257.1510000005))"
trend_2006_25.228,0,504537,5,4537,105,121,16,0.237,-,- - - - - -,1,411.85,,,"POLYGON ((127455.96499999985 589179.193, 127452.23600000143 589183.7980000004, 127607.6649999991 589309.6620000005, 127611.39400000125 589305.057, 127455.96499999985 589179.193))"
trend_2006_25.229,0,504554,5,4554,100,120.8,20.8,-0.119,>2013,- - - - - -,3,405.95,,,"POLYGON ((127844.22599999979 589451.1519999988, 127845.84699999914 589448.6570000015, 127678.11300000176 589339.7289999984, 127676.49199999869 589342.2239999995, 127844.22599999979 589451.1519999988))"
trend_2006_25.230,0,807725,8,7725,204,210.7,6.7,0.953,-,- - - - 5 -,1,447.65,,,"POLYGON ((90759.36600000039 477776.49500000104, 90737.95199999958 477786.94000000134, 90825.6259999983 477966.6979999989, 90847.0399999991 477956.25400000066, 90759.36600000039 477776.49500000104))"
trend_2006_25.231,0,807750,8,7750,214,209.5,-4.5,0.673,-,1 - - - 5 -,2,433.65,,,"POLYGON ((90655.59299999848 477567.8999999985, 90640.60200000182 477575.5379999988, 90731.39999999851 477753.73900000006, 90746.3909999989 477746.1009999998, 90655.59299999848 477567.8999999985))"
trend_2006_25.232,0,807775,8,7775,212,201.5,-10.5,-0.706,-,1 - - - 5 -,4,435.3,,,"POLYGON ((90627.0399999991 477507.25400000066, 90642.90399999917 477499.5170000009, 90555.23000000045 477319.7580000013, 90539.36600000039 477327.49599999934, 90627.0399999991 477507.25400000066))"
trend_2006_25.233,0,807800,8,7800,218,207.9,-10.1,0.068,-,1 - - - 5 -,2,403.4,,,"POLYGON ((90434.59299999848 477116.8990000002, 90433.07800000161 477117.6710000001, 90523.87700000033 477295.8720000014, 90525.3909999989 477295.1000000015, 90434.59299999848 477116.8990000002))"
trend_2006_25.234,0,807825,8,7825,210,208.1,-1.9,1.005,-,1 - - - 5 -,2,450.25,,,"POLYGON ((90329.90199999884 476928.3500000015, 90307.92700000107 476940.5309999995, 90404.88899999857 477115.4549999982, 90426.86400000006 477103.2740000002, 90329.90199999884 476928.3500000015))"
trend_2006_25.235,0,807850,8,7850,210,199.5,-10.5,0.29,-,1 - - - 5 -,2,414.5,,,"POLYGON ((90207.10799999908 476691.1739999987, 90200.70600000024 476694.5769999996, 90294.60099999979 476871.16699999943, 90301.00200000033 476867.76300000027, 90207.10799999908 476691.1739999987))"
trend_2006_25.236,0,807875,8,7875,209,182.8,-26.2,-1.291,-,1 - - - 5 -,4,464.55,,,"POLYGON ((90184.00200000033 476647.76399999857, 90212.4990000017 476632.61100000143, 90118.60500000045 476456.0219999999, 90090.10700000077 476471.1739999987, 90184.00200000033 476647.76399999857))"
trend_2006_25.237,0,807900,8,7900,194,182.1,-11.9,-0.576,-,1 - - - 5 -,4,428.8,,,"POLYGON ((90066.00200000033 476424.76300000027, 90078.71599999815 476418.0029999986, 89984.82200000063 476241.4140000008, 89972.10700000077 476248.1739999987, 90066.00200000033 476424.76300000027))"
trend_2006_25.238,0,807925,8,7925,188,186.1,-1.9,0.701,-,1 - - - 5 -,2,435.05,,,"POLYGON ((89855.10799999908 476027.1739999987, 89839.63399999961 476035.40100000054, 89933.52800000086 476211.9910000004, 89949.00200000033 476203.76300000027, 89855.10799999908 476027.1739999987))"
trend_2006_25.239,0,807950,8,7950,190,189,-1,0.849,-,1 - - - 5 -,2,442.45,,,"POLYGON ((89738.10700000077 475807.1739999987, 89719.36699999869 475817.13899999857, 89813.26099999994 475993.7280000001, 89832.00200000033 475983.76399999857, 89738.10700000077 475807.1739999987))"
trend_2006_25.240,0,807975,8,7975,181,198.9,17.9,1.814,-,- - - - 5 -,1,490.7,,,"POLYGON ((89621.10799999908 475585.1739999987, 89581.06599999964 475606.46400000155, 89674.9600000009 475783.0540000014, 89715.00200000033 475761.76300000027, 89621.10799999908 475585.1739999987))"
trend_2006_25.241,0,809000,8,9000,190,208.2,18.2,1.874,-,- - - - - -,1,493.7,,,"POLYGON ((84494.04199999943 466814.28400000185, 84455.20100000128 466840.4820000008, 84567.0399999991 467006.2890000008, 84605.87999999896 466980.09099999815, 84494.04199999943 466814.28400000185))"
trend_2006_25.242,0,809025,8,9025,187,202.5,15.5,0.774,-,- - - - - -,1,438.7,,,"POLYGON ((84357.49399999902 466624.6469999999, 84341.64299999923 466635.74599999934, 84456.3590000011 466799.5760000013, 84472.20899999887 466788.4770000018, 84357.49399999902 466624.6469999999))"
trend_2006_25.243,0,809050,8,9050,192,201.7,9.7,0.317,-,- - - - - -,1,415.85,,,"POLYGON ((84213.49399999902 466420.6469999999, 84207.00200000033 466425.19299999997, 84321.71700000018 466589.0229999982, 84328.20899999887 466584.4780000001, 84213.49399999902 466420.6469999999))"
trend_2006_25.244,0,809075,8,9075,200,200.4,0.4,0.103,-,- - - - - -,1,405.15,,,"POLYGON ((84069.49399999902 466216.6469999999, 84067.38500000164 466218.1240000017, 84182.10000000149 466381.9539999999, 84184.20899999887 466380.4770000018, 84069.49399999902 466216.6469999999))"
trend_2006_25.245,0,809100,8,9100,201,188.3,-12.7,-4.684,-,1 - - - 5 -,4,634.2,,,"POLYGON ((84050.20899999887 466190.4780000001, 84146.13199999928 466123.311999999, 84031.41600000113 465959.4820000008, 83935.49399999902 466026.6469999999, 84050.20899999887 466190.4780000001))"
trend_2006_25.246,0,809125,8,9125,198,201.3,3.3,-3.052,2004,- - - - 5 -,3,552.6,,,"POLYGON ((83906.20899999887 465987.4780000001, 83968.7100000009 465943.71400000155, 83853.99500000104 465779.8830000013, 83791.49399999902 465823.6469999999, 83906.20899999887 465987.4780000001))"
trend_2006_25.247,0,809150,8,9150,196,210.1,14.1,-2.275,2009,- - - - 5 -,3,513.75,,,"POLYGON ((83763.20899999887 465783.4780000001, 83809.79899999872 465750.85599999875, 83695.08300000057 465587.0249999985, 83648.49399999902 465619.6469999999, 83763.20899999887 465783.4780000001))"
trend_2006_25.248,0,809175,8,9175,207,216.4,9.4,-1.902,2007,- - - - 5 -,3,495.1,,,"POLYGON ((83619.20899999887 465579.4780000001, 83658.16000000015 465552.2039999999, 83543.4450000003 465388.3740000017, 83504.49399999902 465415.6469999999, 83619.20899999887 465579.4780000001))"
trend_2006_25.249,0,809200,8,9200,216,231.9,15.9,-0.046,>2013,- - - - 5 -,3,402.3,,,"POLYGON ((83485.54800000042 465383.67599999905, 83486.46700000018 465382.9840000011, 83366.10399999842 465223.2569999993, 83365.18499999866 465223.94900000095, 83485.54800000042 465383.67599999905))"
trend_2006_25.250,0,809225,8,9225,206,222.8,16.8,-0.49,>2013,- - - - 5 -,3,424.5,,,"POLYGON ((83352.78400000185 465212.02699999884, 83362.3040000014 465204.31799999997, 83236.44000000134 465048.88899999857, 83226.92000000179 465056.59800000116, 83352.78400000185 465212.02699999884))"
trend_2006_25.251,0,809250,8,9250,192,213.5,21.5,-0.657,>2013,- - - - 5 -,3,432.85,,,"POLYGON ((83208.23200000077 465028.38599999994, 83220.81399999931 465017.8280000016, 83092.25699999928 464864.618999999, 83079.67500000075 464875.1770000011, 83208.23200000077 465028.38599999994))"
trend_2006_25.252,0,809275,8,9275,185,200.4,15.4,-1.783,2011,- - - - 5 -,3,489.15,,,"POLYGON ((83039.78299999982 464821.02699999884, 83074.42500000075 464792.9750000015, 82948.56100000069 464637.5460000001, 82913.91899999976 464665.59800000116, 83039.78299999982 464821.02699999884))"
trend_2006_25.253,0,809300,8,9300,176,191,15,-1.292,>2013,- - - - 5 -,3,464.6,,,"POLYGON ((82883.78400000185 464626.02699999884, 82908.88500000164 464605.69999999925, 82783.02100000158 464450.2710000016, 82757.92000000179 464470.59800000116, 82883.78400000185 464626.02699999884))"
trend_2006_25.254,0,809325,8,9325,173,188.9,15.9,1.599,-,- - - - 5 -,1,479.95,,,"POLYGON ((82601.91899999976 464275.59800000116, 82570.85300000012 464300.75499999896, 82696.71700000018 464456.18400000036, 82727.78299999982 464431.02699999884, 82601.91899999976 464275.59800000116))"
trend_2006_25.255,0,809350,8,9350,163,202.4,39.4,3.558,-,- - - - 5 -,1,577.9,,,"POLYGON ((82445.92000000179 464080.59800000116, 82376.79199999943 464136.5760000013, 82502.65700000152 464292.00499999896, 82571.78400000185 464236.02699999884, 82445.92000000179 464080.59800000116))"
trend_2006_25.256,0,505165,5,5165,64,116.5,52.5,5.514,-,- - - - - -,1,675.7,,,"POLYGON ((133418.27899999917 592265.3339999989, 133389.61899999902 592400.1710000001, 133585.24799999967 592441.7540000007, 133613.90900000185 592306.9160000011, 133418.27899999917 592265.3339999989))"
trend_2006_25.257,0,505175,5,5175,35,82.8,47.8,5.55,-,- - - - - -,1,677.5,,,"POLYGON ((133723 592328, 133723 592466.75, 133923 592466.75, 133923 592328, 133723 592328))"
trend_2006_25.258,0,505185,5,5185,70,96.9,26.9,3.718,-,- - - - - -,1,585.9,,,"POLYGON ((133972.66800000146 592313.3310000002, 133987.20899999887 592405.1359999999, 134184.74700000137 592373.8500000015, 134170.20600000024 592282.0439999998, 133972.66800000146 592313.3310000002))"
trend_2006_25.259,0,505200,5,5200,89,109.4,20.4,2.636,-,- - - - - -,1,531.8,,,"POLYGON ((134178.09200000018 592277.9160000011, 134191.79300000146 592342.3759999983, 134387.42300000042 592300.7939999998, 134373.72100000083 592236.3339999989, 134178.09200000018 592277.9160000011))"
trend_2006_25.260,0,505212,5,5212,89,108.3,19.3,1.586,-,- - - - - -,1,479.3,,,"POLYGON ((134291.09200000018 592255.9160000011, 134299.3350000009 592294.6999999993, 134494.96499999985 592253.1169999987, 134486.72100000083 592214.3339999989, 134291.09200000018 592255.9160000011))"
trend_2006_25.261,0,505250,5,5250,92,105.9,13.9,1.023,-,- - - - - -,1,451.15,,,"POLYGON ((134668.09200000018 592180.9160000011, 134673.40900000185 592205.9329999983, 134869.03799999878 592164.3500000015, 134863.72100000083 592139.3339999989, 134668.09200000018 592180.9160000011))"
trend_2006_25.262,0,505289,5,5289,77,106.5,29.5,2.063,-,- - - - - -,1,503.15,,,"POLYGON ((135032.6499999985 592106.7060000002, 135042.4910000004 592157.3330000006, 135238.81599999964 592119.1719999984, 135228.9750000015 592068.5439999998, 135032.6499999985 592106.7060000002))"
trend_2006_25.263,0,505329,5,5329,81,104.1,23.1,1.009,-,- - - - - -,1,450.45,,,"POLYGON ((135441.09099999815 592026.9160000011, 135446.3359999992 592051.5899999999, 135641.96499999985 592010.0069999993, 135636.72100000083 591985.3339999989, 135441.09099999815 592026.9160000011))"
trend_2006_25.264,0,505345,5,5345,85,100.9,15.9,1.173,-,- - - - - -,1,458.65,,,"POLYGON ((135590.6499999985 591995.7060000002, 135596.24500000104 592024.4919999987, 135792.5709999986 591986.3299999982, 135786.9750000015 591957.5439999998, 135590.6499999985 591995.7060000002))"
trend_2006_25.265,0,505353,5,5353,95,106,11,1.342,-,- - - - - -,1,467.1,,,"POLYGON ((135897.99399999902 591918.574000001, 135912.17300000042 591948.9809999987, 136093.43400000036 591864.4569999985, 136079.25600000098 591834.050999999, 135897.99399999902 591918.574000001))"
trend_2006_25.266,0,505360,5,5360,116,124.7,8.7,2.169,-,- - - - - -,1,508.45,,,"POLYGON ((136080.7740000002 591838.1510000005, 136110.30700000003 591883.6279999986, 136278.04100000113 591774.7010000013, 136248.5080000013 591729.2239999995, 136080.7740000002 591838.1510000005))"
trend_2006_25.267,0,505374,5,5374,160,167.9,7.9,3.033,-,- - - - - -,1,551.65,,,"POLYGON ((136521.0549999997 591452.7419999987, 136585.35799999908 591492.9230000004, 136691.34200000018 591323.3139999993, 136627.0390000008 591283.1330000013, 136521.0549999997 591452.7419999987))"
trend_2006_25.268,0,505379,5,5379,132,194.8,62.8,7.672,-,- - - - - -,1,783.6,,,"POLYGON ((136645.7410000004 591230.7329999991, 136824.80200000107 591299.4679999985, 136896.4750000015 591112.7520000003, 136717.4149999991 591044.0170000009, 136645.7410000004 591230.7329999991))"
trend_2006_25.269,0,505384,5,5384,84,192.3,108.3,9.486,-,- - - - - -,1,874.3,,,"POLYGON ((136714.10500000045 591076.9670000002, 136944.2100000009 591134.3390000015, 136992.5949999988 590940.2800000012, 136762.48900000006 590882.9079999998, 136714.10500000045 591076.9670000002))"
trend_2006_25.270,0,809650,8,9650,65,85,20,-6.733,2005,- - - - 5 -,3,736.65,,,"POLYGON ((80659.89499999955 461964.53400000185, 80786.93100000173 461854.1020000018, 80655.71999999881 461703.16099999845, 80528.68299999833 461813.5920000002, 80659.89499999955 461964.53400000185))"
trend_2006_25.271,0,808000,8,8000,176,204.9,28.9,2.424,-,- - - - 5 -,1,521.2,,,"POLYGON ((89503.10799999908 475363.1739999987, 89449.60099999979 475391.6240000017, 89543.49500000104 475568.2129999995, 89597.00200000033 475539.76300000027, 89503.10799999908 475363.1739999987))"
trend_2006_25.272,0,808025,8,8025,184,208.9,24.9,2.826,-,- - - - - -,1,541.3,,,"POLYGON ((89386.10700000077 475142.1739999987, 89323.72700000182 475175.3420000002, 89417.62200000137 475351.93200000003, 89480.00200000033 475318.76399999857, 89386.10700000077 475142.1739999987))"
trend_2006_25.273,0,808050,8,8050,196,219.8,23.8,4.058,-,- - - - 5 -,1,602.9,,,"POLYGON ((89269.10799999908 474921.1739999987, 89179.53299999982 474968.8020000011, 89273.42700000107 475145.3909999989, 89363.00200000033 475097.76300000027, 89269.10799999908 474921.1739999987))"
trend_2006_25.274,0,808075,8,8075,192,226.5,34.5,4.996,-,- - - - 5 -,1,649.8,,,"POLYGON ((89152.10799999908 474701.1739999987, 89041.82699999958 474759.8110000007, 89135.72199999914 474936.40100000054, 89246.00200000033 474877.76399999857, 89152.10799999908 474701.1739999987))"
trend_2006_25.275,0,808100,8,8100,191,223.1,32.1,4.817,-,- - - - 5 -,1,640.85,,,"POLYGON ((89034.10700000077 474477.1739999987, 88927.77800000086 474533.7100000009, 89021.67300000042 474710.30000000075, 89128.00200000033 474653.76399999857, 89034.10700000077 474477.1739999987))"
trend_2006_25.276,0,808125,8,8125,194,217.4,23.4,4.21,-,- - - - 5 -,1,610.5,,,"POLYGON ((88917.10799999908 474257.1739999987, 88824.17799999937 474306.5859999992, 88918.07200000063 474483.17500000075, 89011.00200000033 474433.76300000027, 88917.10799999908 474257.1739999987))"
trend_2006_25.277,0,808150,8,8150,192,221.9,29.9,4.546,-,- - - - 5 -,1,627.3,,,"POLYGON ((88800.10799999908 474036.1739999987, 88699.76099999994 474089.5300000012, 88793.65500000119 474266.118999999, 88894.00200000033 474212.76399999857, 88800.10799999908 474036.1739999987))"
trend_2006_25.278,0,808175,8,8175,193,220.9,27.9,4.228,-,- - - - 5 -,1,611.4,,,"POLYGON ((88683.10700000077 473815.1739999987, 88589.78000000119 473864.7969999984, 88683.67399999872 474041.38699999824, 88777.00200000033 473991.76399999857, 88683.10700000077 473815.1739999987))"
trend_2006_25.279,0,808200,8,8200,198,229.3,31.3,5.186,-,- - - - 5 -,1,659.3,,,"POLYGON ((88564.10700000077 473591.1739999987, 88449.63300000131 473652.04100000113, 88543.52699999884 473828.631000001, 88658.00200000033 473767.76399999857, 88564.10700000077 473591.1739999987))"
trend_2006_25.280,0,808225,8,8225,192,219.4,27.4,3.323,-,- - - - 5 -,1,566.15,,,"POLYGON ((88453.90199999884 473385.3500000015, 88381.24300000072 473425.6259999983, 88478.20499999821 473600.55000000075, 88550.86400000006 473560.2740000002, 88453.90199999884 473385.3500000015))"
