OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,REF_BRANDWEERSLEUTELKLUIS_PUIC,GELDIG_VANAF,PUBLICATIEDATUM,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,X,Y,LATITUDE,LONGITUDE
840,5082b329-2f26-4da0-ae06-a3c52d125d28,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,49.39674,"49,396740",ProRail,Randstad Zuid,RZ,BAAN,Rotterdam,120,Rotterdam,3,VolkerRail,94326.873,440005.585,51.94518647,4.50474577
841,cf6dfcf8-7a3b-49a4-808e-00f22a789e57,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,49.403497,"49,403497",ProRail,Randstad Zuid,RZ,BAAN,Rotterdam,120,Rotterdam,3,VolkerRail,94322.493,439992.897,51.94507196,4.50468432
842,74830aff-6cfa-4847-8782-d2c5076e46c5,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,49.428494,"49,428494",ProRail,Randstad Zuid,RZ,BASIS,Rotterdam,120,Rotterdam,3,VolkerRail,94295.677,439999.085,51.94512465,4.50429324
843,8813287f-400a-4627-a46e-9672dfc86a22,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,50.829874,"50,829874",ProRail,Randstad Zuid,RZ,BASIS,Rotterdam,120,Rotterdam,3,VolkerRail,92920.239,439733.721,51.94258789,4.48433856
844,1d75b0db-9a94-46d3-aa23-5632ecf43b93,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,51.019937,"51,019937",ProRail,Randstad Zuid,RZ,BAAN,Rotterdam,120,Rotterdam,3,VolkerRail,92736.933,439684.321,51.94212343,4.48168189
845,b5ed92ab-ef23-40dd-99fd-f5be04d581cb,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,51.247132,"51,247132",ProRail,Randstad Zuid,RZ,BAAN,Rotterdam,120,Rotterdam,3,VolkerRail,92508.309,439665.308,51.94192691,4.47836076
846,2c2a9b79-436f-4854-914d-ef2823230133,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,44.214587,"44,214587",ProRail,Randstad Zuid,RZ,BASIS,Rotterdam,120,Rotterdam,3,VolkerRail,99425.995,440896.137,51.95372324,4.57875824
847,c9379e99-eb23-417d-a5a8-71f428a6ecae,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,36.01208,"36,012080",ProRail,Randstad Zuid,RZ,BASIS,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,104912.791,446514.568,52.00474128,4.65774795
848,6f9dc60c-21a3-4d59-9082-3c8558546fb2,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,37.24957,"37,249570",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,104240.517,445475.335,51.99533999,4.64811193
849,ab8f90b2-3748-4109-bef9-120dcc16b615,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,38.049995,"38,049995",ProRail,Randstad Zuid,RZ,BASIS,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,103809.133,444801.468,51.98924393,4.6419319
850,13ce4120-dfd8-4bec-ab59-134906745a7e,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,38.075381,"38,075381",ProRail,Randstad Zuid,RZ,BASIS,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,103794.645,444780.611,51.98905513,4.64172411
851,95b2d4e9-4122-4f3b-9283-1666b9b9a7ca,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,39.29764,"39,297640",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,103136.943,443750.476,51.97973563,4.63230561
852,515d6db2-fe43-4236-b0cc-4e50359b4f09,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,43.636107,"43,636107",ProRail,Randstad Zuid,RZ,BASIS,Rotterdam,120,Rotterdam,3,VolkerRail,100001.019,440964.048,51.95439078,4.58711154
853,cd6ec991-3555-4c2c-8654-703c35c37090,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,44.032099,"44,032099",ProRail,Randstad Zuid,RZ,BAAN,Rotterdam,120,Rotterdam,3,VolkerRail,99607.519,440915.98,51.95391969,4.58139545
854,284b1ab0-417e-4918-9f24-1b83543cdd9d,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,44.192573,"44,192573",ProRail,Randstad Zuid,RZ,BASIS,Rotterdam,120,Rotterdam,3,VolkerRail,99446.186,440914.415,51.95388953,4.57904898
855,1b757a3d-a4ed-47d0-b33c-0b6fc99a302e,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,44.317677,"44,317677",ProRail,Randstad Zuid,RZ,BAAN,Rotterdam,120,Rotterdam,3,VolkerRail,99322.967,440885.015,51.95361297,4.57726142
856,ee6e2861-bf2b-4638-84c7-3fc34e4a57c3,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,44.672179,"44,672179",ProRail,Randstad Zuid,RZ,BASIS,Rotterdam,120,Rotterdam,3,VolkerRail,98972.474,440847.217,51.95323805,4.57216941
857,8f600792-f03d-4fd1-b930-e5de8b58ae62,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,49.761222,"49,761222",ProRail,Randstad Zuid,RZ,BAAN,Rotterdam,120,Rotterdam,3,VolkerRail,93963.528,439970.254,51.94482918,4.49946799
858,b57f8bee-cb77-429c-b629-37e3ee420137,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hmta-Law,Hemtunnel Aansl. - Latexweg ,490,b,490,490_b,Amsterdam Houtrakpolder (gebied),6.447237,"6,447237",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,VolkerRail,113227.294,490319.373,52.39912175,4.77343364
859,2e70c584-eb4b-447f-99b3-9e4768b6ea34,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hmta-Hrp,Hemtunnel Aansl. - Amsterdam Houtrakpolder ,490,c,490,490_c,Amsterdam Houtrakpolder (gebied),104.604284,"104,604284",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,VolkerRail,115143.112,490515.627,52.40102804,4.8015582
860,8642653b-dd95-4bfe-b592-62eaf8a4ce8f,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hrp-Hrtl,Amsterdam Houtrakpolder - Havenbedrijf Rietlanden ,490,d,490,490_d,Amsterdam Houtrakpolder (gebied),150.222911,"150,222911",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,VolkerRail,114984.374,491067.249,52.40597398,4.79916009
861,3ccc46d9-6214-4f0b-9dee-432fbaa2b66b,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hrp-Hrtl,Amsterdam Houtrakpolder - Havenbedrijf Rietlanden ,490,d,490,490_d,Amsterdam Houtrakpolder (gebied),150.952757,"150,952757",ProRail,Randstad Noord,RN,BASIS,Amsterdam,220,Amsterdam,9,VolkerRail,114257.571,491071.338,52.40595722,4.78847952
862,4f3df714-ab1f-429a-8126-efe865e9ede1,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hmta-Law,Hemtunnel Aansl. - Latexweg ,490,b,490,490_b,Amsterdam Houtrakpolder (gebied),7.762955,"7,762955",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,VolkerRail,112304.337,490961.955,52.40482563,4.75979158
863,362f7c9d-cf0e-435b-b277-b182f13bb560,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hrp-Hrtl,Amsterdam Houtrakpolder - Havenbedrijf Rietlanden ,490,d,490,490_d,Amsterdam Houtrakpolder (gebied),150.297471,"150,297471",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,VolkerRail,114913.241,491065.69,52.40595478,4.79811501
864,f86bfc6b-ab30-4ec8-80ab-7d1d8bd9df71,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hmta-Law,Hemtunnel Aansl. - Latexweg ,490,b,490,490_b,Amsterdam Houtrakpolder (gebied),7.738674,"7,738674",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,VolkerRail,112308.097,490937.96,52.40461027,4.75984989
865,6560b98d-30be-4262-ad11-7f3e93d90804,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hmta-Law,Hemtunnel Aansl. - Latexweg ,490,b,490,490_b,Amsterdam Houtrakpolder (gebied),6.558865,"6,558865",ProRail,Randstad Noord,RN,BASIS,Amsterdam,220,Amsterdam,9,VolkerRail,113112.934,490317.431,52.39909558,4.77175368
866,1630ab77-f724-453f-9cda-7086b2ffbbcb,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bln-Blw,Blauwkapel Noord - Blauwkapel West ,546,a,546,546_a,Blauwkapel,0.47104,"0,471040",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Utrecht,13,ASSET Rail,138068.387,458421.249,52.11375976,5.14001742
867,834c10ca-35a8-4db8-8c4b-708d4884327c,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hvs-Utm,Hilversum - Utrecht Maliebaan ,032,,32,032__,Blauwkapel - Lunetten,16.29531,"16,295310",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Utrecht,13,ASSET Rail,137446.984,455457.051,52.08709832,5.13109815
868,660e9b7d-712e-4e6f-8ae1-20601891756e,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hvs-Utm,Hilversum - Utrecht Maliebaan ,546,c,546,546_c,Blauwkapel,13.049101,"13,049101",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Utrecht,13,ASSET Rail,138203.13,458528.646,52.11472914,5.14197923
869,c82d84ed-e7be-4f2f-916e-93e5cd1bfb79,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Amf,Utrecht - Amersfoort ,094,,94,094__,Utrecht Centraal - Blauwkapel,2.546323,"2,546323",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Utrecht,13,ASSET Rail,136601.065,457819.515,52.10830462,5.11862868
870,97e92496-45cf-4ed7-9a4f-bde9bea02b06,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hvs-Utm,Hilversum - Utrecht Maliebaan ,546,c,546,546_c,Blauwkapel,12.794169,"12,794169",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Utrecht,13,ASSET Rail,138205.719,458780.197,52.11699016,5.14200464
871,a1b1af43-179f-4961-a161-9dfaf2924498,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Amf,Utrecht - Amersfoort ,094,,94,094__,Utrecht Centraal - Blauwkapel,1.40351,"1,403510",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Utrecht,13,ASSET Rail,135714.988,457122.641,52.10201104,5.10573397
872,6ba8574c-f1a3-4c23-a033-2beb7f5005dd,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Amf,Utrecht - Amersfoort ,546,b,546,546_b,Blauwkapel,3.885886,"3,885886",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Utrecht,13,ASSET Rail,137860.787,458272.117,52.11241298,5.13699419
873,defa3cd9-e364-43f0-b32b-6e8f24346b29,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Amf,Utrecht - Amersfoort ,094,,94,094__,Utrecht Centraal - Blauwkapel,2.618107,"2,618107",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Utrecht,13,ASSET Rail,136654.376,457879.093,52.10884187,5.11940366
874,b2baec0e-5a7c-458a-92d1-7dedd600b156,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Amf,Utrecht - Amersfoort ,094,,94,094__,Utrecht Centraal - Blauwkapel,1.6534,"1,653400",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Utrecht,13,ASSET Rail,135863.446,457328.187,52.10386362,5.10788918
875,9e060287-75e1-4486-a9c7-c0e61ee070ff,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Amf,Utrecht - Amersfoort ,546,b,546,546_b,Blauwkapel,4.396238,"4,396238",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Utrecht,13,ASSET Rail,138330.832,458463.804,52.1141502,5.14384675
876,8db1bc3d-1fc4-412a-8440-0c8361b99577,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Amf,Utrecht - Amersfoort ,094,,94,094__,Utrecht Centraal - Blauwkapel,2.38533,"2,385330",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Utrecht,13,ASSET Rail,136438.125,457785.979,52.10799777,5.11625206
877,ede944e5-78d8-422a-b520-5944a65fb5c9,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hvs-Utm,Hilversum - Utrecht Maliebaan ,546,c,546,546_c,Blauwkapel,13.350985,"13,350985",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Utrecht,13,ASSET Rail,138201.531,458226.056,52.11200942,5.14197079
878,7b6fe0fa-48e8-4ea0-a6dd-520ff6ca8c96,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hvs-Utm,Hilversum - Utrecht Maliebaan ,546,c,546,546_c,Blauwkapel,12.984575,"12,984575",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Utrecht,13,ASSET Rail,138211.955,458592.435,52.11530274,5.14210493
879,f00bde7e-6300-48fa-a538-cd43f95fd0c3,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Amf,Utrecht - Amersfoort ,094,,94,094__,Utrecht Centraal - Blauwkapel,1.843798,"1,843798",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Utrecht,13,ASSET Rail,136034.019,457425.3,52.10474233,5.1103734
880,75925aab-0eb4-4c3d-92ba-5c1b2a68eb5a,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hvs-Utm,Hilversum - Utrecht Maliebaan ,032,,32,032__,Blauwkapel - Lunetten,16.65154,"16,651540",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Utrecht,13,ASSET Rail,137415.962,455109.911,52.08397727,5.13066343
881,11fc58c0-9dbd-4134-b8c6-400f15772868,,120,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whzan-Whz,"Rotterdam, Waalhaven Aansl. Noord - Rotterdam, Emplacement Waalhaven Zuid ",951,,951,951__,Waalhaven Zuid aansl. Noord - Waalhaven Zuid,304.865692,"304,865692",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,91813.908,430820.622,51.86235825,4.46988651
882,6f2e578f-8909-4382-83aa-0ff86ee1859f,,120,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,7.620982,"7,620982",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,89288.75,431795,51.87082344,4.43304602
883,f454c527-ca25-4364-96b8-eb87c5a4a9a7,,120,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brda-Whz,"Barendrecht Aansl. - Rotterdam, Emplacement Waalhaven Zuid ",950,d,950,950_d,Barendrecht Vork - Rotterdam Maasvlakte,203.777306,"203,777306",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,VolkerRail,92886.874,430971.572,51.86383547,4.48543451
884,b34fe34d-731e-45ba-b796-d9c60014232b,,120,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,8.697813,"8,697813",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,VolkerRail,88266.579,432138.468,51.87378884,4.41813913
885,f4d7df79-6bb4-4a47-b5a8-8bf5f1eb4ece,,120,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brda-Whz,"Barendrecht Aansl. - Rotterdam, Emplacement Waalhaven Zuid ",950,d,950,950_d,Barendrecht Vork - Rotterdam Maasvlakte,205.310889,"205,310889",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,VolkerRail,91517.03,431483.515,51.86828224,4.46545501
886,2e03060f-8af0-440b-942c-c9d1e1953c31,,120,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,7.770885,"7,770885",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,89149.811,431851.619,51.8713159,4.43101801
887,7f958983-db58-4375-8d10-51984041a16b,,120,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,IJsma-Brdv,IJsselmonde Aansl. - Barendrecht Vork ,663,b,663,663_b,Rotterdam Barendrecht,99.996279,"99,996279",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,96491.27,431490.393,51.86888828,4.53767027
888,4e31ae4e-3de4-4b3d-8e66-43084d331bf9,,120,Bestaand,1,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brda-Whz,"Barendrecht Aansl. - Rotterdam, Emplacement Waalhaven Zuid ",950,d,950,950_d,Barendrecht Vork - Rotterdam Maasvlakte,204.65846,"204,658460",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,92067.6,431139.386,51.86525182,4.47351093
889,e98d9b17-90ca-4720-b597-0b0836592c4d,,120,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,663,a,663,663_a,Rotterdam Barendrecht,40.051612,"40,051612",ProRail,Randstad Zuid,RZ,BAAN,Dordrecht,140,Dordrecht,5,ASSET Rail,97064.148,430805.855,51.86279581,4.54610246
890,de8a9a29-5164-48dc-80e7-a28afc7ffd2d,,120,Bestaand,1,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brda-Whz,"Barendrecht Aansl. - Rotterdam, Emplacement Waalhaven Zuid ",950,d,950,950_d,Barendrecht Vork - Rotterdam Maasvlakte,204.918927,"204,918927",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,VolkerRail,91857.971,431293.415,51.86661245,4.47043956
891,75d07f92-e542-4486-b98b-104154e6f8be,,120,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brda-Whz,"Barendrecht Aansl. - Rotterdam, Emplacement Waalhaven Zuid ",950,d,950,950_d,Barendrecht Vork - Rotterdam Maasvlakte,202.675825,"202,675825",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,93963.902,431205.06,51.86605289,4.50102792
892,793618e1-f83e-4c77-99ce-a971547c2934,,120,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brdva-Brdv,Barendrecht Vork Aansl. - Barendrecht Vork ,663,d,663,663_d,Rotterdam Barendrecht,400.73639,"400,736390",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,95879.344,431079.209,51.8651282,4.52885663
893,ade17b04-b812-41a5-a134-70c460f28f50,,120,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brda-Whz,"Barendrecht Aansl. - Rotterdam, Emplacement Waalhaven Zuid ",950,d,950,950_d,Barendrecht Vork - Rotterdam Maasvlakte,203.597504,"203,597504",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,VolkerRail,93062.728,431009.309,51.8641942,4.48798052
894,41b8f782-7857-4a6e-a530-747f2b7e48c9,,120,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whzan-Whz,"Rotterdam, Waalhaven Aansl. Noord - Rotterdam, Emplacement Waalhaven Zuid ",951,,951,951__,Waalhaven Zuid aansl. Noord - Waalhaven Zuid,304.701301,"304,701301",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,VolkerRail,91978.26,430838.924,51.86254134,4.4722689
895,ca5c2001-d828-4bfc-9447-e91c80ea7e7f,,120,Bestaand,1,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brda-Whz,"Barendrecht Aansl. - Rotterdam, Emplacement Waalhaven Zuid ",950,d,950,950_d,Barendrecht Vork - Rotterdam Maasvlakte,205.29957,"205,299570",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,VolkerRail,91531.338,431487.718,51.86832164,4.46566196
896,3f1b06aa-5aee-42cb-b2eb-a35200b9cc7f,,120,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whzan-Whz,"Rotterdam, Waalhaven Aansl. Noord - Rotterdam, Emplacement Waalhaven Zuid ",951,,951,951__,Waalhaven Zuid aansl. Noord - Waalhaven Zuid,304.40608,"304,406080",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,92269.873,430869.917,51.86285278,4.47649633
897,3131ff55-5238-437c-9c35-4773c4d2bf41,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,72.329688,"72,329688",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,170152.682,437355.088,51.92446667,5.60748489
898,7b70d0e3-6cbf-437c-bcee-aa6692b427cd,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,155,a,155,155_a,Meteren Aansl. - Ressen = Bemmel,50.836875,"50,836875",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,150610.611,430710.487,51.86493277,5.32347585
899,95829a03-2748-4752-9bff-8b6c8a667364,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,81.194261,"81,194261",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,178953.583,436505.09,51.91651694,5.73536685
900,a1f44068-4682-4d38-aafb-c0f7444e4358,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,59.679904,"59,679904",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,158058.392,434834.766,51.9020115,5.431641
901,077704ed-c744-4897-bb39-add4eeafbfd2,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,80.281219,"80,281219",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,178041.306,436498.278,51.9164943,5.72210675
902,c81750ed-c418-46ba-9517-bbcc20e9c2fa,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,69.230546,"69,230546",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,167093.081,436835.851,51.91987464,5.56298757
