FID,DATUM,KNOOPNR,DEKSELTYPE,MATERIAAL,JAAR,VORM,BREEDTE,PEIL_MV,MKWALITEIT,PEIL_BODEM,PEIL_WATER,TYPE,DD_BIJGEWERKT,GEOMETRIE
BOR_RIO_INSPECTIEPUTTEN.1064,2020-03-05,10961,niet bekend,beton,1972,rechthoek,1200,9.06,gevlogen,5.85,5.85,standaard,2023-02-01,POINT (183983.58 425621.904)
BOR_RIO_INSPECTIEPUTTEN.1065,2020-03-05,10962,niet bekend,beton,1972,vierkant,800,9.06,gevlogen,6.22,6.22,standaard,2023-02-01,POINT (183988.522 425582.803)
BOR_RIO_INSPECTIEPUTTEN.1066,2020-03-05,10963,niet bekend,beton,1972,rechthoek,1000,9,gevlogen,6.5,6.5,standaard,2023-02-01,POINT (183990.183 425581.428)
BOR_RIO_INSPECTIEPUTTEN.1067,2020-03-05,10964,toegankelijk-onb,beton,1972,vierkant,800,8.44,gevlogen,5.85,5.85,standaard,2023-02-01,POINT (183992.284 425523.317)
BOR_RIO_INSPECTIEPUTTEN.1068,2020-03-05,10965,toegankelijk-ber,beton,2011,vierkant,800,9.67,revisie,7.38,7.38,standaard,2023-02-01,POINT (184796.426 427382.478)
BOR_RIO_INSPECTIEPUTTEN.1069,2020-03-05,10966,niet bekend,beton,1967,vierkant,800,8.27,gevlogen,6.3,6.3,standaard,2023-02-01,POINT (184001.49 425455.995)
BOR_RIO_INSPECTIEPUTTEN.1070,2020-03-05,10967,niet bekend,beton,1967,vierkant,800,8.44,gevlogen,6.24,6.24,standaard,2023-02-01,POINT (184003.803 425425.027)
BOR_RIO_INSPECTIEPUTTEN.1071,2020-03-05,10968,niet bekend,beton,1967,vierkant,800,9.21,gevlogen,6.42,6.42,standaard,2023-02-01,POINT (184030.603 425427.26)
BOR_RIO_INSPECTIEPUTTEN.1072,2020-03-05,10969,niet bekend,beton,1967,vierkant,800,9.25,gevlogen,7.05,7.05,standaard,2023-02-01,POINT (184032.415 425427.61)
BOR_RIO_INSPECTIEPUTTEN.1073,2019-04-09,1097,toegankelijk-onb,metselwerk,1955,rechthoek,1000,10.07,gevlogen,6.38,6.38,standaard,2023-02-01,POINT (185498.766 429321.5)
BOR_RIO_INSPECTIEPUTTEN.1074,2020-03-05,10970,niet bekend,beton,1967,vierkant,800,9.06,gevlogen,6.5,6.5,standaard,2023-02-01,POINT (184036.982 425407.002)
BOR_RIO_INSPECTIEPUTTEN.1075,2020-03-05,10971,niet bekend,beton,1967,vierkant,800,9.06,gevlogen,6.99,6.99,standaard,2023-02-01,POINT (184039.115 425405.656)
BOR_RIO_INSPECTIEPUTTEN.1076,2020-03-05,10972,niet bekend,beton,1967,vierkant,800,9.06,gevlogen,7.03,7.03,standaard,2023-02-01,POINT (184064.743 425411.181)
BOR_RIO_INSPECTIEPUTTEN.1077,2020-03-05,10973,niet bekend,beton,1967,vierkant,800,9.06,gevlogen,7.45,7.45,standaard,2023-02-01,POINT (184101.508 425438.636)
BOR_RIO_INSPECTIEPUTTEN.1078,2020-03-05,10974,niet bekend,beton,1967,vierkant,800,9.12,gevlogen,7.4,7.4,standaard,2023-02-01,POINT (184105.088 425420.934)
BOR_RIO_INSPECTIEPUTTEN.1079,2020-03-05,10975,niet bekend,beton,1967,vierkant,800,9.12,gevlogen,7.43,7.43,standaard,2023-02-01,POINT (184103.444 425436.159)
BOR_RIO_INSPECTIEPUTTEN.1080,2020-03-05,10976,niet bekend,beton,1967,vierkant,800,9.15,gevlogen,7.4,7.4,standaard,2023-02-01,POINT (184106.917 425419.914)
BOR_RIO_INSPECTIEPUTTEN.1081,2020-03-05,10977,niet bekend,beton,1967,vierkant,800,9.24,gevlogen,7.55,7.55,standaard,2023-02-01,POINT (184164.088 425448.928)
BOR_RIO_INSPECTIEPUTTEN.1082,2020-03-05,10978,niet bekend,beton,1967,vierkant,800,9.13,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (184130.223 425408.438)
BOR_RIO_INSPECTIEPUTTEN.1083,2020-03-05,10979,niet bekend,beton,1967,vierkant,800,9.18,gevlogen,6.45,6.45,standaard,2023-02-01,POINT (184132.076 425407.835)
BOR_RIO_INSPECTIEPUTTEN.1084,2019-04-09,1098,toegankelijk-onb,metselwerk,1955,rechthoek,1000,10.55,gevlogen,6.33,6.33,standaard,2023-02-01,POINT (185528.844 429277.031)
BOR_RIO_INSPECTIEPUTTEN.1085,2020-03-05,10980,niet bekend,beton,1967,vierkant,800,9.11,gevlogen,6.87,6.87,standaard,2023-02-01,POINT (184132.992 425393.762)
BOR_RIO_INSPECTIEPUTTEN.1086,2020-03-05,10981,niet bekend,beton,1967,vierkant,800,9.13,gevlogen,7,7,standaard,2023-02-01,POINT (184184.849 425404.459)
BOR_RIO_INSPECTIEPUTTEN.1087,2020-03-05,10982,niet bekend,beton,1967,vierkant,800,9.04,gevlogen,6.78,6.78,standaard,2023-02-01,POINT (184141.787 425351.35)
BOR_RIO_INSPECTIEPUTTEN.1088,2020-03-05,10983,niet bekend,beton,1967,vierkant,800,9.02,gevlogen,6.35,6.35,standaard,2023-02-01,POINT (184143.41 425350.18)
BOR_RIO_INSPECTIEPUTTEN.1089,2020-03-05,10984,niet bekend,beton,1967,vierkant,800,8.98,gevlogen,6.27,6.27,standaard,2023-02-01,POINT (184111.245 425343.475)
BOR_RIO_INSPECTIEPUTTEN.1090,2020-03-05,10985,toegankelijk-onb,beton,1967,vierkant,800,8.96,gevlogen,6.75,6.75,standaard,2023-02-01,POINT (184102.853 425362.399)
BOR_RIO_INSPECTIEPUTTEN.1091,2020-03-05,10986,niet bekend,beton,1967,vierkant,800,9,gevlogen,6.31,6.31,standaard,2023-02-01,POINT (184104.15 425363.605)
BOR_RIO_INSPECTIEPUTTEN.1092,2020-03-05,10987,niet bekend,beton,1967,vierkant,800,9.05,gevlogen,6.5,6.5,standaard,2023-02-01,POINT (184077.803 425375.492)
BOR_RIO_INSPECTIEPUTTEN.1093,2020-03-05,10988,niet bekend,beton,1967,vierkant,800,9.04,gevlogen,6.81,6.81,standaard,2023-02-01,POINT (184077.557 425373.762)
BOR_RIO_INSPECTIEPUTTEN.1094,2020-03-05,10989,niet bekend,beton,1967,vierkant,800,9.13,gevlogen,6.4,6.4,standaard,2023-02-01,POINT (184045.376 425368.337)
BOR_RIO_INSPECTIEPUTTEN.1095,2019-04-09,1099,toegankelijk-onb,metselwerk,1955,rechthoek,1000,10.24,gevlogen,6.28,6.28,standaard,2023-02-01,POINT (185559.125 429233.594)
BOR_RIO_INSPECTIEPUTTEN.1096,2020-03-05,10990,niet bekend,beton,1967,vierkant,800,9.17,gevlogen,6.87,6.87,standaard,2023-02-01,POINT (184047.236 425367.228)
BOR_RIO_INSPECTIEPUTTEN.1097,2020-03-05,10991,niet bekend,beton,1967,vierkant,800,9.16,gevlogen,7,7,standaard,2023-02-01,POINT (184020.742 425361.872)
BOR_RIO_INSPECTIEPUTTEN.1098,2020-03-05,10992,niet bekend,beton,1967,vierkant,800,8.77,gevlogen,6.05,6.05,standaard,2023-02-01,POINT (184008.81 425361.191)
BOR_RIO_INSPECTIEPUTTEN.1099,2020-03-05,10993,niet bekend,beton,1967,vierkant,800,8.8,gevlogen,6.01,6.01,standaard,2023-02-01,POINT (184011.02 425336.236)
BOR_RIO_INSPECTIEPUTTEN.1100,2020-03-05,10994,niet bekend,beton,1967,vierkant,800,8.88,gevlogen,5.97,5.97,standaard,2023-02-01,POINT (183980.177 425333.508)
BOR_RIO_INSPECTIEPUTTEN.1101,2020-03-05,10995,niet bekend,beton,1967,vierkant,800,8.91,gevlogen,6.55,6.55,standaard,2023-02-01,POINT (183985.809 425303.362)
BOR_RIO_INSPECTIEPUTTEN.1102,2020-03-05,10996,niet bekend,beton,1967,vierkant,800,8.86,gevlogen,6.82,6.82,standaard,2023-02-01,POINT (183987.532 425302.166)
BOR_RIO_INSPECTIEPUTTEN.1103,2020-03-05,10997,niet bekend,beton,1967,vierkant,800,8.93,gevlogen,7,7,standaard,2023-02-01,POINT (184051.375 425315.946)
BOR_RIO_INSPECTIEPUTTEN.1104,2020-03-05,10998,niet bekend,beton,1967,vierkant,800,9.25,gevlogen,6.75,6.75,standaard,2023-02-01,POINT (184064.944 425341.034)
BOR_RIO_INSPECTIEPUTTEN.1105,2020-03-05,10999,niet bekend,beton,1967,vierkant,800,8.97,gevlogen,6,6,standaard,2023-02-01,POINT (184076.028 425289.211)
BOR_RIO_INSPECTIEPUTTEN.1106,2020-03-05,11,niet bekend,beton/metselwerk,1955,rechthoek,1200,9.8,revisie,6.6,6.6,standaard,2023-02-01,POINT (185321.973 428737.192)
BOR_RIO_INSPECTIEPUTTEN.1107,2020-03-05,110,niet bekend,beton,1964,vierkant,800,9.51,revisie,7.67,7.67,standaard,2023-02-01,POINT (184717.929 427900.228)
BOR_RIO_INSPECTIEPUTTEN.1108,2020-06-30,1100,toegankelijk-onb,beton,2006,vierkant,800,9.99,gevlogen,6.93,6.93,standaard,2023-02-01,POINT (185018.724 429245.342)
BOR_RIO_INSPECTIEPUTTEN.1109,2020-03-05,11000,niet bekend,beton,1967,vierkant,800,8.8,gevlogen,6.55,6.55,standaard,2023-02-01,POINT (184065.239 425285.179)
BOR_RIO_INSPECTIEPUTTEN.1110,2020-03-05,11001,niet bekend,beton,1967,vierkant,800,8.83,gevlogen,5.94,5.94,standaard,2023-02-01,POINT (184036.235 425280.597)
BOR_RIO_INSPECTIEPUTTEN.1111,2020-03-05,11002,niet bekend,beton,1967,vierkant,800,8.85,gevlogen,6.6,6.6,standaard,2023-02-01,POINT (184034.979 425278.527)
BOR_RIO_INSPECTIEPUTTEN.1112,2019-04-09,11003,niet bekend,beton,1967,vierkant,800,8.88,gevlogen,6.72,6.72,standaard,2023-02-01,POINT (183994.641 425268.125)
BOR_RIO_INSPECTIEPUTTEN.1113,2020-03-05,11004,niet bekend,beton,1967,vierkant,800,8.9,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (183996.74 425258.226)
BOR_RIO_INSPECTIEPUTTEN.1114,2020-03-05,11005,toegankelijk-ber,beton,2011,vierkant,800,9.69,revisie,7.67,7.67,standaard,2023-02-01,POINT (184707.198 427385.86)
BOR_RIO_INSPECTIEPUTTEN.1115,2020-03-05,11006,niet bekend,beton,1967,vierkant,800,8.89,gevlogen,6.35,6.35,standaard,2023-02-01,POINT (183997.506 425248.175)
BOR_RIO_INSPECTIEPUTTEN.1116,2020-03-05,11007,niet bekend,beton,1967,vierkant,800,8.99,gevlogen,6.25,6.25,standaard,2023-02-01,POINT (183967.335 425241.554)
BOR_RIO_INSPECTIEPUTTEN.1117,2020-03-05,11008,niet bekend,beton,1967,vierkant,800,9.07,gevlogen,6.97,6.97,standaard,2023-02-01,POINT (183969.167 425240.266)
BOR_RIO_INSPECTIEPUTTEN.1118,2020-03-05,11009,niet bekend,beton,1967,vierkant,800,8.95,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (183971.709 425227.137)
BOR_RIO_INSPECTIEPUTTEN.1119,2020-06-30,1101,toegankelijk-onb,beton,2006,vierkant,800,10,gevlogen,7.22,7.22,standaard,2023-02-01,POINT (185018.181 429248.565)
BOR_RIO_INSPECTIEPUTTEN.1120,2020-03-05,11010,niet bekend,beton,1967,vierkant,800,9.07,gevlogen,6.8,6.8,standaard,2023-02-01,POINT (184007.882 425234.754)
BOR_RIO_INSPECTIEPUTTEN.1121,2020-03-05,11011,niet bekend,beton,1967,vierkant,800,9.05,gevlogen,6.7,6.7,standaard,2023-02-01,POINT (184043.002 425242.115)
BOR_RIO_INSPECTIEPUTTEN.1122,2020-03-05,11012,niet bekend,beton,1967,vierkant,800,8.92,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (184047.998 425217.808)
BOR_RIO_INSPECTIEPUTTEN.1123,2020-03-05,11013,niet bekend,beton,1967,vierkant,800,8.91,gevlogen,5.8,5.8,standaard,2023-02-01,POINT (184049.646 425216.694)
BOR_RIO_INSPECTIEPUTTEN.1124,2020-03-05,11014,toegankelijk-ber,beton,2011,vierkant,800,9.63,revisie,7.81,7.81,standaard,2023-02-01,POINT (184705.929 427352.292)
BOR_RIO_INSPECTIEPUTTEN.1125,2020-03-05,11015,niet bekend,beton,1967,vierkant,800,8.99,gevlogen,7,7,standaard,2023-02-01,POINT (183978.617 425194.776)
BOR_RIO_INSPECTIEPUTTEN.1126,2020-03-05,11016,niet bekend,beton,1967,vierkant,800,8.83,gevlogen,6.46,6.46,standaard,2023-02-01,POINT (184076.683 425233.063)
BOR_RIO_INSPECTIEPUTTEN.1127,2020-03-05,11017,niet bekend,beton,1966,vierkant,800,8.84,gevlogen,6.5,6.5,standaard,2023-02-01,POINT (184076.398 425219.78)
BOR_RIO_INSPECTIEPUTTEN.1128,2020-03-05,11018,niet bekend,beton,1966,vierkant,800,8.66,gevlogen,6.37,6.37,standaard,2023-02-01,POINT (184083.466 425192.496)
BOR_RIO_INSPECTIEPUTTEN.1129,2020-03-05,11019,niet bekend,beton,1966,vierkant,800,8.78,gevlogen,6.08,6.08,standaard,2023-02-01,POINT (184089.477 425226.579)
BOR_RIO_INSPECTIEPUTTEN.1130,2020-06-30,1102,onbekend,onbekend,2006,onbekend,0,10.48,gemeten,-999.99,-999.99,onbekend,2023-02-01,POINT (185001.303 429327.094)
BOR_RIO_INSPECTIEPUTTEN.1131,2020-03-05,11020,niet bekend,beton,1967,vierkant,800,8.71,gevlogen,6.05,6.05,standaard,2023-02-01,POINT (184086.813 425237.504)
BOR_RIO_INSPECTIEPUTTEN.847,2020-03-05,10766,niet bekend,beton,1967,vierkant,800,8.6,gevlogen,4.12,4.12,standaard,2023-02-01,POINT (183647.409 425100.174)
BOR_RIO_INSPECTIEPUTTEN.848,2019-04-09,10767,toegankelijk-ber,pvc,2009,rond,800,-999.99,onbekend,-999.99,-999.99,walput,2023-02-01,POINT (188637.714 428850.331)
BOR_RIO_INSPECTIEPUTTEN.849,2019-04-09,10768,niet bekend,beton,1967,vierkant,800,8.54,gevlogen,4.05,4.05,standaard,2023-02-01,POINT (183651.531 425034.531)
BOR_RIO_INSPECTIEPUTTEN.850,2020-03-05,10769,toegankelijk-ber,beton,2013,vierkant,800,8.94,revisie,7.48,7.48,standaard,2023-02-01,POINT (184656.505 427563.632)
BOR_RIO_INSPECTIEPUTTEN.851,2020-11-09,1077,toegankelijk-onb,beton,2006,vierkant,800,9.93,gevlogen,8.62,8.62,standaard,2023-02-01,POINT (186048.985 428831.462)
BOR_RIO_INSPECTIEPUTTEN.852,2019-04-09,10770,niet bekend,beton,1967,vierkant,800,8.61,gevlogen,3.98,3.98,standaard,2023-02-01,POINT (183656.047 424966.656)
BOR_RIO_INSPECTIEPUTTEN.853,2020-03-05,10771,toegankelijk-ber,beton,2011,vierkant,800,9.76,revisie,7.54,7.54,standaard,2023-02-01,POINT (184641.452 427550.842)
BOR_RIO_INSPECTIEPUTTEN.854,2019-04-09,10772,toegankelijk-onb,beton,1970,vierkant,800,8.81,gevlogen,6.43,6.43,standaard,2023-02-01,POINT (183680.563 425495.5)
BOR_RIO_INSPECTIEPUTTEN.855,2019-04-09,10773,toegankelijk-onb,beton,1970,rechthoek,1500,8.81,gevlogen,5.2,5.2,standaard,2023-02-01,POINT (183725.625 425482.25)
BOR_RIO_INSPECTIEPUTTEN.856,2020-06-30,10774,toegankelijk-onb,onbekend,1970,vierkant,800,9.06,gevlogen,-999.99,-999.99,standaard,2023-02-01,POINT (183732.13 425458.5)
BOR_RIO_INSPECTIEPUTTEN.857,2020-03-05,10775,toegankelijk-ber,beton,2011,vierkant,800,9.74,revisie,7.63,7.63,standaard,2023-02-01,POINT (184616.056 427529.108)
BOR_RIO_INSPECTIEPUTTEN.858,2020-03-05,10776,toegankelijk-ber,beton,2011,vierkant,800,9.88,revisie,7.55,7.55,standaard,2023-02-01,POINT (184650.086 427540.815)
BOR_RIO_INSPECTIEPUTTEN.859,2020-03-05,10777,niet bekend,beton,1972,vierkant,800,8.68,gevlogen,6.05,6.05,standaard,2023-02-01,POINT (183681.534 425265.291)
BOR_RIO_INSPECTIEPUTTEN.860,2020-03-05,10778,niet bekend,beton,1972,vierkant,800,8.74,gevlogen,6.09,6.09,standaard,2023-02-01,POINT (183687.903 425265.754)
BOR_RIO_INSPECTIEPUTTEN.861,2020-03-05,10779,niet bekend,beton,1972,vierkant,800,8.65,gevlogen,6.27,6.27,standaard,2023-02-01,POINT (183720.687 425206.981)
BOR_RIO_INSPECTIEPUTTEN.862,2020-11-09,1078,toegankelijk-onb,beton,2006,vierkant,800,9.99,gevlogen,8.56,8.56,blind,2023-02-01,POINT (186077.042 428884.489)
BOR_RIO_INSPECTIEPUTTEN.863,2020-03-05,10780,niet bekend,beton,1972,vierkant,800,8.63,gevlogen,5.78,5.78,standaard,2023-02-01,POINT (183758.187 425227.76)
BOR_RIO_INSPECTIEPUTTEN.864,2020-03-05,10781,toegankelijk-ber,beton,2011,vierkant,800,9.67,revisie,7.61,7.61,standaard,2023-02-01,POINT (184624.478 427519.316)
BOR_RIO_INSPECTIEPUTTEN.865,2019-04-09,10782,niet bekend,beton,1967,vierkant,800,8.62,gevlogen,6.05,6.05,standaard,2023-02-01,POINT (183680.203 425263.156)
BOR_RIO_INSPECTIEPUTTEN.866,2020-03-05,10783,niet bekend,beton,1972,vierkant,800,8.77,gevlogen,6.09,6.09,standaard,2023-02-01,POINT (183687.008 425264.03)
BOR_RIO_INSPECTIEPUTTEN.867,2020-03-05,10784,niet bekend,beton,1972,vierkant,800,8.62,gevlogen,6.25,6.25,standaard,2023-02-01,POINT (183720.026 425205.124)
BOR_RIO_INSPECTIEPUTTEN.868,2020-03-05,10785,niet bekend,beton,1972,vierkant,800,8.4,gevlogen,7,7,standaard,2023-02-01,POINT (183752.211 425147.405)
BOR_RIO_INSPECTIEPUTTEN.869,2019-04-09,10786,niet bekend,beton,1972,vierkant,800,8.54,gevlogen,7,7,standaard,2023-02-01,POINT (183754.5 425146.969)
BOR_RIO_INSPECTIEPUTTEN.870,2020-03-05,10787,niet bekend,beton,1972,vierkant,800,8.65,gevlogen,6.36,6.36,standaard,2023-02-01,POINT (183760.289 425227.253)
BOR_RIO_INSPECTIEPUTTEN.871,2019-04-09,10788,niet bekend,beton,1972,vierkant,800,8.57,gevlogen,7,7,standaard,2023-02-01,POINT (183784.563 425241.313)
BOR_RIO_INSPECTIEPUTTEN.872,2020-03-05,10789,niet bekend,beton,1972,vierkant,800,8.69,gevlogen,6.47,6.47,standaard,2023-02-01,POINT (183738.644 425265.917)
BOR_RIO_INSPECTIEPUTTEN.873,2020-11-09,1079,toegankelijk-onb,beton,2006,vierkant,800,9.96,gevlogen,8.5,8.5,standaard,2023-02-01,POINT (186107.137 428940.596)
BOR_RIO_INSPECTIEPUTTEN.874,2020-03-05,10790,niet bekend,beton,1972,vierkant,800,8.57,gevlogen,6.56,6.56,standaard,2023-02-01,POINT (183717.011 425304.751)
BOR_RIO_INSPECTIEPUTTEN.875,2020-03-05,10791,niet bekend,beton,1972,vierkant,800,8.71,gevlogen,6.64,6.64,standaard,2023-02-01,POINT (183751.405 425323.91)
BOR_RIO_INSPECTIEPUTTEN.876,2020-03-05,10792,niet bekend,beton,1972,vierkant,800,8.66,gevlogen,6.78,6.78,standaard,2023-02-01,POINT (183720.112 425379.682)
BOR_RIO_INSPECTIEPUTTEN.877,2020-03-05,10793,niet bekend,beton,1972,vierkant,800,8.75,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (183759.75 425401.918)
BOR_RIO_INSPECTIEPUTTEN.878,2019-04-09,10794,niet bekend,beton,1972,vierkant,800,8.99,gevlogen,7.05,7.05,standaard,2023-02-01,POINT (183819.563 425409.469)
BOR_RIO_INSPECTIEPUTTEN.879,2020-03-05,10795,toegankelijk-onb,beton,1971,vierkant,800,8.24,gevlogen,6.04,6.04,standaard,2023-02-01,POINT (183486.201 425105.788)
BOR_RIO_INSPECTIEPUTTEN.880,2020-03-05,10796,toegankelijk-onb,beton,1971,vierkant,800,8.23,gevlogen,6.13,6.13,standaard,2023-02-01,POINT (183452.129 425101.574)
BOR_RIO_INSPECTIEPUTTEN.881,2020-03-05,10797,toegankelijk-onb,beton,1971,vierkant,800,8.38,gevlogen,6.18,6.18,standaard,2023-02-01,POINT (183450.002 425114.817)
BOR_RIO_INSPECTIEPUTTEN.882,2020-03-05,10798,toegankelijk-onb,beton,1971,vierkant,800,8.35,gevlogen,6.23,6.23,standaard,2023-02-01,POINT (183414.173 425109.623)
BOR_RIO_INSPECTIEPUTTEN.883,2020-03-05,10799,toegankelijk-onb,beton,1971,vierkant,800,8.73,gevlogen,6.28,6.28,standaard,2023-02-01,POINT (183376.695 425104.434)
BOR_RIO_INSPECTIEPUTTEN.884,2020-03-05,108,niet bekend,beton,1964,vierkant,800,9.71,gevlogen,7.58,7.58,standaard,2023-02-01,POINT (184761.169 427946.685)
BOR_RIO_INSPECTIEPUTTEN.885,2020-11-09,1080,toegankelijk-onb,beton,2006,vierkant,800,9.91,gevlogen,8.42,8.42,standaard,2023-02-01,POINT (186136.645 428998.293)
BOR_RIO_INSPECTIEPUTTEN.886,2019-04-09,10800,niet bekend,beton,1971,vierkant,800,8.6,gevlogen,6.33,6.33,standaard,2023-02-01,POINT (183382.406 425065.063)
BOR_RIO_INSPECTIEPUTTEN.887,2020-03-05,10801,niet bekend,beton,1971,vierkant,800,8.3,gevlogen,6.36,6.36,standaard,2023-02-01,POINT (183400.05 425067.926)
BOR_RIO_INSPECTIEPUTTEN.888,2020-03-05,10802,niet bekend,beton,1971,vierkant,800,8.24,gevlogen,6.42,6.42,standaard,2023-02-01,POINT (183405.889 425024.211)
BOR_RIO_INSPECTIEPUTTEN.889,2020-03-05,10803,niet bekend,beton,1971,vierkant,800,8.38,gevlogen,6.54,6.54,standaard,2023-02-01,POINT (183445.676 425029.667)
BOR_RIO_INSPECTIEPUTTEN.890,2020-03-05,10804,niet bekend,beton,1971,vierkant,800,8.37,gevlogen,6.61,6.61,standaard,2023-02-01,POINT (183449.72 425003.005)
BOR_RIO_INSPECTIEPUTTEN.891,2020-03-05,10805,niet bekend,beton,1971,vierkant,800,8.34,gevlogen,6.55,6.55,standaard,2023-02-01,POINT (183482.811 425007.756)
BOR_RIO_INSPECTIEPUTTEN.892,2020-03-05,10806,niet bekend,beton,1971,vierkant,800,8.51,gevlogen,6.49,6.49,standaard,2023-02-01,POINT (183515.442 425012.397)
BOR_RIO_INSPECTIEPUTTEN.893,2019-04-09,10807,niet bekend,beton,1971,vierkant,800,8.58,gevlogen,6.45,6.45,standaard,2023-02-01,POINT (183522.391 425026.75)
BOR_RIO_INSPECTIEPUTTEN.894,2020-03-05,10808,niet bekend,beton,1971,vierkant,800,8.38,gevlogen,6.37,6.37,standaard,2023-02-01,POINT (183515.94 425073.114)
BOR_RIO_INSPECTIEPUTTEN.895,2020-03-05,10809,toegankelijk-onb,beton,1971,vierkant,800,8.42,gevlogen,6.25,6.25,standaard,2023-02-01,POINT (183456.905 425064.912)
BOR_RIO_INSPECTIEPUTTEN.896,2020-11-09,1081,toegankelijk-onb,beton,2006,vierkant,800,9.84,gevlogen,8.28,8.28,standaard,2023-02-01,POINT (186160.828 429044.61)
BOR_RIO_INSPECTIEPUTTEN.897,2020-03-05,10810,toegankelijk-onb,beton,1971,vierkant,800,8.28,gevlogen,5.68,5.68,standaard,2023-02-01,POINT (183450.668 425099.523)
BOR_RIO_INSPECTIEPUTTEN.898,2020-03-05,10811,toegankelijk-onb,beton,1971,vierkant,800,8.38,gevlogen,5.74,5.74,standaard,2023-02-01,POINT (183448.751 425113.241)
BOR_RIO_INSPECTIEPUTTEN.899,2020-03-05,10812,toegankelijk-onb,beton,1971,vierkant,800,8.38,gevlogen,5.85,5.85,standaard,2023-02-01,POINT (183412.623 425107.75)
BOR_RIO_INSPECTIEPUTTEN.900,2020-03-05,10813,toegankelijk-onb,beton,1971,vierkant,800,8.73,gevlogen,5.95,5.95,standaard,2023-02-01,POINT (183379.027 425103)
BOR_RIO_INSPECTIEPUTTEN.901,2020-03-05,10814,toegankelijk-onb,beton,1971,vierkant,800,8.44,gevlogen,6.05,6.05,standaard,2023-02-01,POINT (183383.715 425067.231)
BOR_RIO_INSPECTIEPUTTEN.902,2020-03-05,10815,toegankelijk-onb,beton,1971,vierkant,800,8.29,gevlogen,6.1,6.1,standaard,2023-02-01,POINT (183401.39 425069.501)
BOR_RIO_INSPECTIEPUTTEN.903,2019-04-09,10816,toegankelijk-onb,beton,1971,vierkant,800,8.66,gevlogen,6.24,6.24,standaard,2023-02-01,POINT (183406.844 425026.5)
BOR_RIO_INSPECTIEPUTTEN.1358,2020-03-05,11238,toegankelijk-onb,beton,1967,vierkant,800,8.19,gevlogen,5.5,5.5,standaard,2023-02-01,POINT (183173.007 424604.202)
BOR_RIO_INSPECTIEPUTTEN.1359,2020-03-05,11239,toegankelijk-onb,beton,1967,vierkant,800,8.17,gevlogen,5.77,5.77,standaard,2023-02-01,POINT (183086.75 424571.609)
BOR_RIO_INSPECTIEPUTTEN.1360,2019-04-09,1124,niet bekend,beton/metselwerk,1963,vierkant,800,10.03,gemeten,8.52,8.52,standaard,2023-02-01,POINT (185527.99 429474.27)
BOR_RIO_INSPECTIEPUTTEN.1361,2020-03-05,11240,toegankelijk-onb,beton,1967,vierkant,800,8.21,gevlogen,5.88,5.88,standaard,2023-02-01,POINT (183052.717 424558.654)
BOR_RIO_INSPECTIEPUTTEN.1362,2020-03-05,11241,toegankelijk-onb,beton,1967,vierkant,800,8.35,gevlogen,5.82,5.82,standaard,2023-02-01,POINT (183052.067 424556.627)
BOR_RIO_INSPECTIEPUTTEN.1363,2020-03-05,11242,toegankelijk-onb,beton,1967,vierkant,800,8.21,gevlogen,5.89,5.89,standaard,2023-02-01,POINT (183085.862 424569.432)
BOR_RIO_INSPECTIEPUTTEN.1364,2020-03-05,11243,toegankelijk-onb,beton,1967,vierkant,800,8.2,gevlogen,6.04,6.04,standaard,2023-02-01,POINT (183174.946 424603.34)
BOR_RIO_INSPECTIEPUTTEN.1365,2020-03-05,11244,toegankelijk-onb,beton,1967,vierkant,800,8.14,gevlogen,6.11,6.11,standaard,2023-02-01,POINT (183218.288 424619.65)
BOR_RIO_INSPECTIEPUTTEN.1366,2020-03-05,11245,toegankelijk-onb,beton,1967,vierkant,800,8.19,gevlogen,6.18,6.18,standaard,2023-02-01,POINT (183262.52 424635.876)
BOR_RIO_INSPECTIEPUTTEN.1367,2020-03-05,11246,toegankelijk-onb,beton,1967,vierkant,800,8.17,gevlogen,6.45,6.45,standaard,2023-02-01,POINT (183271.781 424611.269)
BOR_RIO_INSPECTIEPUTTEN.1368,2020-03-05,11247,toegankelijk-onb,beton,1967,vierkant,800,8.19,gevlogen,6.5,6.5,standaard,2023-02-01,POINT (183304.348 424623.096)
BOR_RIO_INSPECTIEPUTTEN.1369,2020-03-05,11248,toegankelijk-onb,beton,1967,vierkant,800,8.18,gevlogen,6.27,6.27,standaard,2023-02-01,POINT (183248.732 424672.532)
BOR_RIO_INSPECTIEPUTTEN.1370,2019-04-09,11249,toegankelijk-ber,beton,2011,vierkant,800,9.59,revisie,8.3,8.3,standaard,2023-02-01,POINT (184683.53 427443.934)
BOR_RIO_INSPECTIEPUTTEN.1371,2020-03-05,1125,niet bekend,beton,2011,vierkant,800,10.05,gemeten,8.45,8.45,standaard,2023-02-01,POINT (185507.008 429472.704)
BOR_RIO_INSPECTIEPUTTEN.1372,2020-03-05,11250,toegankelijk-onb,beton,1967,vierkant,800,8.17,gevlogen,5.12,5.12,standaard,2023-02-01,POINT (183245.237 424677.69)
