Ministerie;Leverancier;5000 - Vervoer en verblijfkosten overig;5110 - Verblijf extern;5210 - Wagenpark;Eindtotaal
I & W;Marpol Services B.V.;2;;;2
I & W;Media 73 B.V.;;;1;1
I & W;Meet & Connect 's-Hertogenbosch B.V.;;1;;1
I & W;Meet Berlage B.V.;;1;;1
I & W;Meeting Circle Maarssen;;1;;1
I & W;Meeting Plaza Utrecht B.V.;;1;;1
I & W;MeetingDistrict;;1;;1
I & W;Meetingselect B.V.;;7;;7
I & W;Mercure Den Haag Central;;2;;2
I & W;Meuwissen Advies B.V.;2;;;2
I & W;Mobility Mixx B.V.;;;1;1
I & W;Moduli Print B.V.;;1;;1
I & W;Moeke Nijkerk B.V.;;1;;1
I & W;Molecaten Horeca B.V.;;1;;1
I & W;Mooi Werk;;1;;1
I & W;Motel Assen B.V.;;1;;1
I & W;Motocom;1;;1;1
I & W;Motrac Intern Transport B.V.;;;2;2
I & W;Multicom B.V.;;1;;1
I & W;Multraship Ocean Towage B.V.;;;6;6
I & W;Museum Catering Den Haag B.V.;;2;;2
I & W;Museumkwartier B.V.;;1;;1
I & W;N.B.C. Exploitatie B.V.;;2;;2
I & W;N.V. Golf Exploitatie Mij. Schipluiden (GEMS);;1;;1
I & W;Nautica Jansen B.V.;;;2;2
I & W;Nautical Foil Solutions B.V.;;;2;2
I & W;Nederlandse School voor Openbaar Bestuur B.V.;;1;;1
I & W;Neptune Repair;2;;;2
I & W;New Babylon Gardens Business Centre;;1;;1
I & W;New Babylon Meeting Center B.V.;;3;;3
I & W;NEWNRG;;1;;1
I & W;NH Grand Hotel Krasnapolsky;;1;;1
I & W;Nicky Noe;;;1;1
I & W;Nico B.V.;;;1;1
I & W;Nieuwegeinse Catering Company;;1;;1
I & W;NMF Huis van Hilde Exploitatie B.V.;;1;;1
I & W;Noord Nederlandse Reinigingsdienst B.V.;1;;;1
I & W;Nooteboom Tours B.V.;1;;;1
I & W;NR71;;1;;1
I & W;NS Reizigers B.V.;3;;;3
I & W;NWC Events B.V.;;1;;1
I & W;Oesterbaai B.V.;;;1;1
I & W;Ok Gas B.V.;;;1;1
I & W;Oliehandel Anton van Megen B.V.;;;3;3
I & W;Oliehandel Hoekman B.V.;;;5;5
I & W;On Line;;1;;1
I & W;Onemeeting.com B.V.;;1;;1
I & W;Ottenhome B.V.;;1;;1
I & W;Oudaen B.V.;;1;;1
I & W;Ouwehands Dierenpark B.V.;;1;;1
I & W;P.W.R. Motoren B.V.;;;1;1
I & W;PAK Aanhangwagens Kruiningen;;;1;1
I & W;Party Centrum De Franse School;;1;;1
I & W;Partycentrum-Restaurant 'Boerderij Mereveld';;1;;1
I & W;Paviljoen Stormvogel B.V.;;1;;1
I & W;PC plus;1;;;1
I & W;Peinemann Heftrucks B.V.;;;2;2
I & W;Peinemann Hoogwerksystemen B.V.;;;1;1
I & W;People & Print Group;;1;;1
I & W;PERISKAL GROUP;2;;;2
I & W;PILKINGTON'S;;1;;1
I & W;Pino Evenementen & Congressen B.V.;;2;;2
I & W;Plaza BW Den Haag B.V.;;2;;2
I & W;Plein 20 Den Haag B.V.;;1;;1
I & W;PLSTK V.O.F.;;1;;1
I & W;Pon Power B.V.;1;;4;4
I & W;Ponthoeve V.O.F.;;1;;1
I & W;Ponton Made B.V.;1;;;1
I & W;Pool of Ideas;;1;;1
I & W;Popocatepetl Utrecht;;1;;1
I & W;popup escape;;1;;1
I & W;Postillion Hotels B.V.;;1;;1
I & W;Pouw Vervoer B.V.;;;1;1
I & W;Prevent Survey B.V.;;;2;2
I & W;Pro Conference B.V.;;1;;1
I & W;ProMedia Events & Conferences B.V.;;;1;1
I & W;Puur Amsterdam;;1;;1
I & W;Radio Holland Content@Sea;;;3;3
I & W;Radio Holland Netherlands B.V.;1;;;1
I & W;Radio Tol IJmuiden;1;;;1
I & W;Railcenter;;1;;1
I & W;Ram Mobile Data (Netherlands) B.V.;;;1;1
I & W;Rederij L. De Boer & Zonen B.V.;2;;;2
I & W;Rederij Noordgat;1;;1;1
I & W;Regus Amsterdam;;1;;1
I & W;Rekreaned;;1;;1
I & W;RelyOn Nutec;;1;;1
I & W;Renewi Nederland B.V.;1;;;1
I & W;Restaurant Allemansgeest;;1;;1
I & W;Restaurant Belle van Zuylen B.V.;;1;;1
I & W;Restaurant Café De Eetkamer;;1;;1
I & W;Restaurant De Markies;;1;;1
I & W;Restaurant De Sluis;;1;;1
I & W;Restaurant Huis de Wiers;;1;;1
I & W;Restaurant Le Vieux Jean;;1;;1
I & W;Restaurant Moulin Fou;;1;;1
I & W;Restaurant Passant B.V.;;1;;1
I & W;Restaurant Schietbaan Europoort C.V.;;1;;1
I & W;Restaurant Trix, de Menthenberg;;1;;1
I & W;RH voertuigtechniek;;;1;1
I & W;Room2Meet;;1;;1
I & W;Royal Delft;;1;;1
I & W;RPS Analyse B.V.;;;1;1
I & W;Ruijter in Company;;1;;1
I & W;Ruimte18;;1;;1
I & W;RuimTeUtrecht B.V.;;1;;1
I & W;S.B.I. Zonheuvel B.V.;;2;;2
I & W;SAB Stg. Afvalst. & Vaardocumenten Binnenv.;1;;1;2
I & W;Sabel Communicatie B.V.;;;1;1
I & W;Safety Lift B.V.;;;1;1
I & W;Samaya B.V.;;1;;1
I & W;SBS Veerdiensten Produktiemiddelen B.V.;1;;;1
I & W;Schuitemaker Industrial B.V.;;;7;7
I & W;Seats2meet Amersfoort CS;;1;;1
I & W;Seats2Meet.com Utrecht B.V.;;2;;2
I & W;S-Four Exploitatie B.V.;;1;;1
I & W;Shell Nederland Verkoopmaatschappij B.V.;;;1;1
I & W;SHIP AHOY;;1;;1
I & W;Shuttel B.V.;9;;4;9
I & W;Slagerij Traiteur Jacobs B.V.;;1;;1
I & W;Sleep- en Bergingsbedrijf FBT B.V.;2;;;2
I & W;Sleepdienst Scheveningen B.V.;;;1;1
I & W;Slurink B.V.;;;5;5
I & W;Smaak & Stijl;;1;;1
I & W;Smaak Utrecht;;1;;1
I & W;SMAAKenmeer;;1;;1
I & W;Smeding B.V.;1;;;1
I & W;Smile Licht en Geluid Utrecht B.V.;;1;;1
I & W;Social Impact Factory Utrecht B.V.;;1;;1
I & W;SolBeach B.V.;;1;;1
I & W;Southpark Utrecht B.V.;;1;;1
I & W;Spaces Rode Olifant B.V.;;2;;2
I & W;Speeltuinvereniging Ontmoetingscent;;1;;1
I & W;Spice Beachclub B.V.;;1;;1
I & W;Sportfondsen Welzijn Delft B.V.;;1;;1
I & W;Sporttainment Center De Uithof B.V.;;1;;1
I & W;Stadsarrangement.nl;;1;;1
I & W;Stadscafe De Waag B.V.;;1;;1
I & W;Stads-Koffyhuis;;1;;1
I & W;Starsound Productions Exploitatie B.V.;;1;;1
I & W;Stayokay Heeg;;1;;1
I & W;Steengracht Artware;;1;;1
I & W;Stg. Derd.geld. Invorderingskantoor Nederland;;1;;1
I & W;Stg. Mulitf. Centrum voor Senior. Roermond;;1;;1
I & W;Stg. Nederlands Instituut voor Kenn.overdr.;;1;;1
I & W;Sticht. WILLEM TWEE muziek & beeldende kunst;;1;;1
I & W;Stichting Aanloophaven Vlieland;1;;;1
I & W;Stichting Beheer Diergaarde Blijdorp;;1;;1
I & W;Stichting Beheer Synagoge;;1;;1
I & W;Stichting Bezoekerscentrum De Grote Rivieren;;1;;1
I & W;Stichting Bibliotheek Rotterdam;;1;;1
I & W;Stichting Cultuurhuus Bathmen;;1;;1
I & W;Stichting De Bastei;;1;;1
I & W;Stichting De Ooievaart;;;1;1
I & W;Stichting de Reisbeweging;;;1;1
I & W;Stichting Duurzaamheidcentrum De Papaver;;1;;1
I & W;Stichting Humanity House;;1;;1
I & W;Stichting Internat. Perscentrum 'Nieuwspoort';;1;;1
I & W;Stichting ir.D.F. Woudagemaal;;1;;1
I & W;Stichting Jachthaven Het Leijegat te Ameland;1;;1;1
I & W;Stichting KdK Conferentiehotel;;2;;2
I & W;Stichting Museum voor Communicatie;;1;;1
I & W;Stichting NulopdeMeter Experience Utrecht;;1;;1
I & W;Stichting Samen 1 Samen Sterk;;1;;1
I & W;Stichting Schouwburg De Kring;;1;;1
I & W;Stichting Stoomtrein Goes-Borsele;;1;;1
I & W;Stichting Zebra;;1;;1
I & W;Still Intern Transport B.V.;;;1;1
I & W;Stomerij Bottelier;1;;;1
I & W;Syndesmo B.V.;;;2;2
I & W;t Manneke;;1;;1
I & W;t Smoske B.V.;;1;;1
I & W;t Trefpunt;;1;;1
I & W;T.O. Pirovano;3;;;3
I & W;Taat & De Regt B.V.;;2;;2
I & W;Tauro Beheer B.V.;;1;;1
I & W;Taxi 13000;1;;;1
I & W;Taxi Centrale Den Haag B.V.;1;;1;1
I & W;Taxibedrijf Van der Wijst;;;2;2
I & W;Te Werve B.V.;;1;;1
I & W;Teledyne Reson B.V.;1;;;1
I & W;Telegrootgebruik B.V.;;;3;3
I & W;Telstar 1963 N.V.;;1;;1
I & W;TextielMuseum TextielLab by TextielMuseum;;1;;1
I & W;The Colour Kitchen at Work B.V.;;1;;1
I & W;The Hague Marriott;;1;;1
I & W;Tom's Tweewielers;;;1;1
I & W;Totaal Catering Gorinchem;;1;;1
I & W;TOTAL Nederland N.V.;1;;;1
I & W;Tower Leisure B.V.;;1;;1
I & W;Toyota Material Handling Nederland B.V.;;;1;1
I & W;TRAINING FOR TRANSPORTATION PROFESS;;1;;1
I & W;Transport Service Terschelling B.V.;1;;;1
I & W;Travelcard B.V.;;;2;2
I & W;TRIBES Holding B.V.;;1;;1
I & W;Triomf Tours B.V.;;;1;1
I & W;TSM Horeca B.V.;;1;;1
I & W;Tullemans Oliehandel B.V.;;;2;2
I & W;Tyrilo B.V.;;1;;1
I & W;Uplift B.V.;;1;1;1
I & W;Uudenkaupungin Työvene Oy;2;;;2
I & W;V.I.A. B.V.;;1;;1
I & W;V.O.F. Banketbakkerij P.P. Wammes;;1;;1
I & W;V.O.F. Frank;;1;;1
I & W;V.O.F. Movares, Infram, Goudappel Coffeng;2;;;2
I & W;Vakantieboerderij Reezicht;;1;;1
I & W;Van Beelen Group B.V.;1;;;1
I & W;Van de Gruiter B.V.;7;;;7
I & W;Van den Heuvel Cranes & Services B.V.;;;1;1
I & W;Van der Glas Videoproducties;;;1;1
I & W;Van der Hoeven Jacht- en Scheepswerf;7;;6;7
I & W;Van der Meer Tours/Tournado B.V.;;;1;1
I & W;Van der Plank Tweewielers & Dartshop;;;1;1
I & W;Van der Pol Autoverhuur B.V.;;;1;1
I & W;Van der Valk Hotel Amsterdam Oostzaan B.V.;;1;;1
I & W;Van der Valk Hotel Den Haag B.V.;;1;;1
I & W;Van der Valk Hotel Dordrecht B.V.;;1;;1
I & W;Van der Valk Hotel Houten B.V.;;1;;1
I & W;Van der Valk Hotel Middelburg B.V.;;1;;1
I & W;Van der Valk Utrecht;;2;;2
I & W;Van der Werf Jelsum B.V.;;;1;1
I & W;Veerdienst Afferden V.O.F.;1;;;1
I & W;Veerkracht B.V.;;1;;1
I & W;Veilig Verkeer Nederland;;;1;1
I & W;Veltman Marine Service B.V.;1;;;1
I & W;Verbeek Autoverhuur;1;;;1
I & W;Vereniging VNO-NCW;;1;;1
I & W;Vergadercentrum Vredenburg;;1;;1
I & W;Veth Automotive B.V.;;;1;1
I & W;Vierspan Investments B.V.;;1;;1
I & W;Viking Life-Saving Equipment B.V.;1;;;1
I & W;Villa de Duinen B.V.;;1;;1
I & W;Villa Jongerius;;2;;2
I & W;Villa Westend Horeca-exploitatie B.V.;;1;;1
I & W;Vink Lisse B.V.;;;1;1
I & W;Visafslag Hollands Noorden V.O.F.;1;;;1
I & W;Visafslag Scheveningen B.V.;1;;;1
I & W;Visafslag Stellendam B.V.;1;;;1
I & W;Vissers & Van Dijk B.V.;;;1;1
I & W;Vital Change B.V.;;1;;1
I & W;Vitam Catering;;1;;1
I & W;Vooges Centraal B.V.;;1;;1
I & W;Voor Claar B.V.;;1;;1
I & W;Vorm Vijf Ontwerpteam B.V.;;1;;1
I & W;Vrolijk Zeilmakerij;1;;;1
I & W;Wagenborg Passagiersdiensten B.V.;1;;;1
I & W;Wagenborg Watertaxi B.V.;1;;;1
I & W;Wasserij Buis;2;;;2
I & W;Watersportvereniging 'De Mars';1;;;1
I & W;Webfleet Solutions Sales B.V.;2;;;2
I & W;WestCord Delft B.V.;1;1;;1
I & W;WestCord Hotel De Veluwe;;1;;1
I & W;WestCord Hotels B.V.;1;;;1
I & W;Wijma Kampen B.V.;1;;;1
I & W;Wijnbeheer;;1;;1
I & W;Wind in De Wilgen;;1;;1
I & W;Wizzconcept Holding B.V.;;1;;1
I & W;WNL Marine Electronics B.V.;1;;;1
I & W;Worldmeetings.com B.V.;;2;;2
I & W;Woudschoten Conferentiecentrum B.V.;;1;;1
I & W;Wrld Tr. Cent. Schiphol Bus. & Confer. Center;;1;;1
I & W;YNNO B.V.;;1;;1
I & W;Zalen Pakhuis de Zwijger B.V.;;2;;2
I & W;Zalencentrum De Raayberg B.V.;;1;;1
I & W;Zuiderstrandtheater;;2;;2
I & W;Zweestek Handelsonderneming B.V.;;;1;1
J & V;A & P Investments B.V.;;;1;1
J & V;A & S vancare;;;1;1
J & V;Aanhangwagenbedrijf Van de Burgwal B.V.;;;1;1
J & V;ABS Boekhorst Arnhem Noord;;;1;1
J & V;Adbike;;;1;1
J & V;Admiraal Carcleaning;;;1;1
J & V;Adrem B.V.;;;1;1
J & V;All American Imports B.V.;;;1;1
J & V;Allianz Global Assistance;;;1;1
J & V;Ames Autobedrijf B.V.;;;1;1
J & V;Amistad B.V.;;;1;1
J & V;Anac Tanken B.V.;;;1;1
J & V;ANWB B.V.;;;1;1
J & V;AON de Stasie;;;1;1
J & V;APCOA Parking Nederland B.V.;;;1;1
J & V;A-Point B.V.;;;1;1
J & V;APS B.V.;;;1;1
J & V;Ardea Auto Hoofddorp;;;1;1
J & V;Arend Auto B.V.;;;1;1
J & V;Arval BNP Paribas group;;;2;2
J & V;Arvato Direct Services Wilhelmshaven GmbH;;;1;1
J & V;Ass. Autofauteuils B.V.;;;1;1
J & V;Auto BHB B.V.;;;1;1
J & V;Auto Gorter B.V.;;;1;1
J & V;Auto Haagland B.V.;;;1;1
J & V;Auto Hoogenboom B.V.;;;1;1
J & V;Auto Indumij Dordrecht;;;1;1
J & V;Auto Muntstad B.V.;;;1;1
J & V;Auto Poppe De Bevelanden B.V.;;;2;2
J & V;Auto Ridderkerk B.V.;;;1;1
J & V;Auto Service Haarle;;;1;1
J & V;Autobedrijf Bochane B.V.;;;2;2
J & V;Autobedrijf de Jonge Goes B.V.;;;1;1
J & V;Autobedrijf Orient B.V.;;;1;1
J & V;Autobedrijf Strikwerda Leeuwarden B.V.;;;1;1
J & V;Autobedrijf van den Udenhout B.V.;;;1;1
J & V;Autobedrijf Wessels Dedemsvaart B.V.;;;1;1
J & V;Autocleanbedrijf Kees van der Meer;;;1;1
J & V;Autofier;;;1;1
J & V;Autohaas B.V.;;;1;1
J & V;Autohopper Autoverhuur B.V.;;;1;1
J & V;Autoland Van den Brug B.V.;;;1;1
J & V;Automobielbedrijf J.C. van Bennekom;;;1;1
J & V;Automotions Rent B.V.;;;1;1
J & V;Autop Roermond B.V.;;;1;1
J & V;Autop Sittard;;;1;1
J & V;Autopallas Verhuur B.V.;;;1;1
J & V;Autoradam Westpoort B.V.;;;1;1
J & V;Autoschade Splinter B.V.;;;1;1
J & V;Autoschadeherstelbedrijf M. Harteveld B.V.;;;1;1
J & V;Autoverhuur Bultman B.V.;;;1;1
J & V;Autoverhuur D. Spek B.V.;;;1;1
J & V;Autoverhuur Doesburg B.V.;;;1;1
J & V;Autoverhuur Sloothaak B.V.;;;1;1
J & V;AutoVerhuurLelystad B.V.;;;1;1
J & V;Autowasstraat Van der Jagt-Willemse B.V.;;;1;1
J & V;B. Kerkhof & Zn. B.V.;;;1;1
J & V;B.D. Autoplaza B.V.;;;1;1
J & V;Baan Twente B.V.;;;1;1
J & V;Ballast Nedam Development;;;2;2
J & V;Bangarage Amsterdam;;;1;1
J & V;BB Vastgoed B.V.;;;1;1
J & V;Berkman Energie Service B.V.;;;1;1
J & V;Bleumink Regtop, h.o.d.n. Profile Bleumink;;;1;1
J & V;Bochane Auto I B.V.;;;1;1
J & V;Bochane Service Center B.V.;;;1;1
J & V;Boels Verhuur Lelystad;;;1;1
J & V;Boerderij Prins;;;1;1
J & V;bol.com B.V.;;;1;1
J & V;Bolk Fleetservice B.V.;;;1;1
J & V;Bourguignon Leeuwarden B.V.;;;1;1
J & V;Breur IJzerhandel;;;1;1
J & V;Brezan Automaterialen Wolvega;;;;
J & V;Broekhuis Alkmaar B.V.;;;1;1
J & V;Broekhuis Lelystad;;;1;1
J & V;Broekhuis Zwolle;;;1;1
J & V;Buyitdirect.com B.V.;;;1;1
J & V;C.G. Holthausen B.V.;;;1;1
J & V;car2go Nederland B.V.;;;1;1
J & V;Carglass B.V.;;;1;1
J & V;Carlux B.V.;;;1;1
J & V;Carwash Haaglanden;;;1;1
J & V;Celil Citybike;;;1;1
J & V;Centralpoint Nijmegen B.V.;;;1;1
J & V;Century Autogroep;;;1;1
J & V;Cleanwater;;;1;1
J & V;Conrad Electronic Benelux B.V.;;;1;1
J & V;Containerboxes4sale;;;1;1
J & V;Continental Automotive Trading Nederland B.V.;;;1;1
J & V;D. Boer Automaterialen B.V.;;;1;1
J & V;D.R. Nobel B.V.;;;1;1
J & V;DBS Maaitechniek B.V.;;;1;1
J & V;De Fietsenwinkel Utrecht B.V.;;;1;1
J & V;De Ridder B.V.;;;1;1
J & V;De Vos Autoschade;;;1;1
J & V;De Waal Autogroep;;;1;1
J & V;De Witte Smid Twenthe;;;1;1
J & V;Decos Mobile Solutions B.V.;;;1;1
J & V;Deurwaarderskantoor Van Dam en Pruijn B.V.;;;1;1
J & V;Dirksen Bedrijfskleding B.V.;;;1;1
J & V;Discountoffice.nl B.V.;;;1;1
J & V;Dolmans Calamiteiten Diensten;;;1;1
J & V;Douwes Equipment;;;1;1
J & V;Drive2Move B.V.;;;1;1
J & V;Dummy EH;;;;
J & V;EasyRent Rotterdam Autostrada;;;1;1
J & V;Electrocar B.V.;;;1;1
J & V;Esra Handelmaatschappij B.V.;;;2;2
J & V;Euromaster;;;1;1
J & V;Europcar Autoverhuur B.V.;;;1;1
J & V;EVBox B.V.;;;1;1
J & V;Fa. C. van Doremaele;;;1;1
J & V;Fietspunt B.V.;;;1;1
J & V;Fietsservice Norg;;;2;2
J & V;FleetCor Technologieën B.V.;;;1;1
J & V;Flyct B.V.;;;1;1
J & V;Freek;;;1;1
J & V;Friese Banden Service Leeuwarden V.O.F.;;;1;1
J & V;FullTank;;;1;1
J & V;Garage Peter;;;1;1
J & V;Gebrs. Stoop Waarland B.V.;;;1;1
J & V;Greenwheels Shared Service B.V.;;;1;1
J & V;Groenendijk Bedrijfskleding B.V.;;;1;1
J & V;Gulf Nederland B.V.;;;1;1
J & V;Handelsonderneming Coenen B.V.;;;1;1
J & V;Handelsonderneming Lemmen Tuin en Park;;;1;1
J & V;Harrie Arendsen Hengelo B.V.;;;1;1
J & V;Harting-Bank B.V.;;;1;1
J & V;Havik Auto;;;1;1
J & V;Health2Work B.V.;;;1;1
J & V;Hendriks Benzine-Olie Bandenservice V.O.F.;;;1;1
J & V;Hepo Car Cleaning;;;1;1
J & V;Het Motorhuis;;;2;2
J & V;Hoetjer Autoservice;;;1;1
J & V;Hogenbirk Bedrijfswagens B.V.;;;1;1
J & V;Holland Carwash B.V.;;;1;1
J & V;Huiskes-Kokkeler Oldenzaal;;;2;2
J & V;Innobike B.V.;;;1;1
J & V;Interparking Nederland B.V.;;;1;1
J & V;Janssen Aanhangwagens;;;1;1
J & V;Janssen Van Kouwen Automotive B.V.;;;1;1
J & V;JP's Carwash;;;1;1
J & V;Jungheinrich Financial Services B.V.;;;1;1
J & V;Jungheinrich Nederland B.V.;;;1;1
J & V;KAV Autoverhuur B.V.;;;1;1
J & V;Kors Hoogwerksystemen B.V.;;;1;1
J & V;Kruizinga B.V.;;;1;1
J & V;Lasaulec B.V.;;;1;1
J & V;LeasePlan A2;;;3;3
J & V;Leaseplan Nederland N.V.;;;9;9
J & V;Leus Specials B.V.;;;1;1
J & V;LJ Network Holding B.V.;;;1;1
J & V;Louwman & Parqui B.V.;;;1;1
J & V;Louwman Breda;;;1;1
J & V;Louwman Kerketuinen;;;1;1
J & V;M van Gulick Service;;;1;1
J & V;Machinehandel Bruntink;;;1;1
J & V;Manutan B.V.;;;2;2
J & V;Mengelers Toyota Maastricht B.V.;;;1;1
J & V;Mercedes-Benz Dealer Bedrijven B.V.;;;1;1
J & V;Mercedes-Benz Vans Nederland B.V.;;;;
J & V;MIXACT;;;1;1
J & V;Mobility Group Haaker;;;1;1
J & V;moovel GmbH;;;1;1
J & V;Niham Den Haag B.V.;;;1;1
J & V;Oostendorp Auto Roermond B.V.;;;1;1
J & V;PAK Aanhangwagens Kruiningen;;;1;1
J & V;Patric's Car Cleaning;;;1;1
J & V;Peinemann Heftrucks B.V.;;;1;1
J & V;Peinemann Kranen B.V.;;;;
J & V;Plakservice E. Versteegh;;;1;1
J & V;POL Heteren B.V.;;;1;1
J & V;Pouw Rijssen;;;1;1
J & V;Profile Car & Tyreservice Den Bosch;;;1;1
J & V;Profile Car & Tyreservice Oss;;;1;1
J & V;Protinus IT B.V.;;;1;1
J & V;Q-Park Off Street Exploitatie B.V.;;;1;1
J & V;Q-Park Operations Netherlands B.V.;;;1;1
J & V;Quist Tweewielers;;;1;1
J & V;R. Snippe Monteur/Chauffeur;;;1;1
J & V;Republique Francaise;;;1;1
J & V;Rijwielbedrijf Vincent van Ellen B.V.;;;1;1
J & V;Rijwielhandel Piet Voskamp;;;1;1
J & V;Riwal Hoogwerkers B.V.;;;1;1
J & V;SAA Verzekeringen B.V.;;;1;1
J & V;Scholten Tweewielerspecialist;;;1;1
J & V;Schouten Olie;;;1;1
J & V;Schurer-Kamphuis;;;1;1
J & V;Schut Car Systems B.V.;;;1;1
J & V;Shell Nederland Verkoopmaatschappij B.V.;;;1;1
J & V;Smeets M.B. Zuid-Limburg B.V.;;;1;1
J & V;Stam Bilthoven II;;;1;1
J & V;Stern Auto B.V.;;;1;1
J & V;SternRent;;;1;1
J & V;Swapfiets B.V.;;;1;1
J & V;Tamoil Direct B.V.;;;1;1
J & V;Touringcarbedrijf IJsseltours B.V.;;;1;1
J & V;Toyota Material Handling Nederland B.V.;;;1;1
J & V;Travelcard B.V.;;;5;5
J & V;Truckwash Amsterdam;;;1;1
J & V;TÜV Nederland QA B.V.;;;1;1
J & V;Tweewielers van Woerden V.O.F.;;;1;1
J & V;UniCarriers Netherlands B.V.;;;1;1
J & V;Utrechtse Taxi Centrale (U.T.C.) B.V.;;;1;1
J & V;Van der Jagt-Willemse B.V.;;;1;1
J & V;Van der Laan Kantoorefficiëncy B.V.;;;1;1
J & V;Van der Veen Tweewielers;;;1;1
J & V;Van Mossel West B.V.;;;1;1
J & V;Van Opzeeland Techniek B.V.;;;1;1
J & V;Van Tilburg-Bastianen B.V.;;;1;1
J & V;VDA Konstruktie B.V.;;;1;1
J & V;Veenstra Banden & Autoservice B.V.;;;1;1
J & V;Vervoerservice Van Driel B.V.;;;1;1
J & V;Vink Lisse B.V.;;;2;2
J & V;Visscher Mechanisatie B.V.;;;1;1
J & V;Vissers Energy B.V.;;;1;1
J & V;VW Garage Van der Velden B.V.;;;1;1
J & V;Weersink Aanpasbedrijf;;;1;1
J & V;Weghorst ODN B.V.;;;1;1
J & V;Wensink;;;1;1
J & V;Witte Wielsport V.O.F.;;;1;1
J & V;Wittebrug Autogroep B.V.;;;1;1
J & V;Wout van Putten B.V.;;;1;1
J & V;Yellowbrick B.V.;;;1;1
J & V;Zijm B.V.;;;1;1
LNV;A12 Van der Valk Hotel Veenendaal B.V.;;1;;1
LNV;Amazing Bread Company B.V.;;1;;1
LNV;Bakkerij Schuurmans;;1;;1
LNV;Bar Restaurant Pavlov B.V.;;1;;1
LNV;Berenschot B.V.;;1;;1
LNV;BIJ12;;1;;1
LNV;Brasserie Soho B.V.;;1;;1
LNV;Co. Van Beek Tweewielers;;;1;1
LNV;De Horeca Academie Zakelijk B.V.;;1;;1
LNV;De Landgoederij B.V.;;2;;2
LNV;De Zilveren Vosch B.V.;;1;;1
LNV;Eden Oranje Hotel B.V.;;1;;1
LNV;Evan. m. B.V.;;1;;1
LNV;Exploitatie Cultuur Haven Veghel B.V.;;1;;1
LNV;Fletcher Hotel Restaur. De Wageningsche Berg;;1;;1
LNV;Fletcher Hotel Restaurant Doorwerth-Arnhem;;2;;2
LNV;Flexcentraal B.V.;;1;;1
LNV;Flora Party & Event B.V.;;2;;2
LNV;GeoFort Exploitatie B.V.;;2;;2
LNV;Groeneveld Horeca B.V.;;1;;1
LNV;HE Den Haag B.V.;;1;;1
LNV;Het Muntgebouw-Utrecht B.V.;;2;;2
LNV;HMSHost Nederland B.V.;;1;;1
LNV;Hogeschool Domstad Facilitaire Zaken B.V.;;1;;1
LNV;Hogeschool VHL;;1;;1
LNV;Hor. Exploitatiemij. in de Zotte Wilg B.V.;;1;;1
LNV;Hotel Drachten B.V.;;1;;1
LNV;Hotel Papendal;;2;;2
LNV;Hotel-Restaurant Nol in 't Bosch B.V.;;1;;1
LNV;Huize Molenaar B.V.;;1;;1
LNV;Jachthuis Beukenrode B.V.;;1;;1
LNV;Kaisiëpo Horeca Management;;1;;1
LNV;Kanaal30 Beheer;;1;;1
LNV;Lasaulec B.V.;;;1;1
LNV;Leaseplan Nederland N.V.;;;9;9
LNV;LEOPOLD HOTEL BRUSSELS EU;;1;;1
LNV;Maatschap J.C. Kreuger en J.J. Kreuger;;1;;1
LNV;Mariënhof Amersfoort B.V.;;2;;2
LNV;Naktuinbouw;;1;;1
LNV;New Babylon Meeting Center B.V.;;2;;2
LNV;OIB Leerhotel B.V.;;1;;1
LNV;Onemeeting.com B.V.;;1;;1
LNV;P1 Off Street Management B.V.;;;1;1
LNV;Philips Electronics Nederland B.V.;;1;;1
LNV;Postillion Bunnik B.V.;;1;;1
LNV;Restaurant De Basiliek B.V.;;1;;1
LNV;Restaurant La Viña;;1;;1
LNV;Restaurette Schierzicht;;1;;1
LNV;S.B.I. Zonheuvel B.V.;;2;;2
LNV;Schiphol Nederland B.V.;;;1;1
LNV;Sodexo B.V.;;1;;1
LNV;Southpark Utrecht B.V.;;1;;1
LNV;Spaces Rode Olifant B.V.;;1;;1
LNV;Start People;;1;;1
LNV;Stg. Expl. Landgoed. Waayestein en Zuylestein;;1;;1
LNV;Stichting Kontakt der Kontinenten;;2;;2
LNV;t Paradijs B.V.;;1;;1
LNV;Teka Groep B.V.;;2;;2
LNV;Threeforce B.V.;;;1;1
LNV;Utrecht Centraal Busin. & Confer. Center B.V.;;2;;2
LNV;Van de Weerd's Autobedrijf Bennekom B.V.;;;1;1
LNV;Veba Meditemp B.V.;;;1;1
LNV;Vereniging van Bloemenveilingen;;1;;1
LNV;Vereniging VNO-NCW;;1;;1
LNV;Vergader- en Congrescentrum De Schakel;;1;;1
LNV;Vergadercentrum Vredenburg;;2;;2
LNV;Verhuurstad.NL;;1;;1
LNV;Vermaat Leisure B.V.;;1;;1
LNV;Wageningen International Congress Centre B.V.;;1;;1
LNV;Webfleet Solutions Sales B.V.;;;1;1
LNV;Worldmeetings.com B.V.;;6;;6
LNV;ZZIIN Den Haag;;1;;1
OCW;Accor Hospitality Nederland N.V.;;1;;1
OCW;Alex Buijk Magisch Entertainment;;1;;1
OCW;Anna Vastgoed & Cultuur;;1;;1
OCW;Anresound;;1;;1
OCW;ANWB B.V.;;;1;1
OCW;AON Nederland C.V.;;;1;1
OCW;Ardis Organisatieontwikkeling B.V.;;1;;1
