AFVALFRACTIE_CODE;AFVALFRACTIE_OMSC;BEHEERDER_OMSC;BEHEERGEBIEDEN_OMSC;BUURT_CODE;BUURT_OMSC;WIJK_CODE;WIJK_OMSC;STADSDEEL_CODE;STADSDEEL_OMSC;EIGENAAR_OMSC;GEBIED_OMSC;ID;KLEUR_OMSC;LEVERANCIER_OMSC;LOCATIE;OPMERKINGEN;TYPE_CONTAINER_CODE;TYPE_CONTAINER_OMSC;VRIJE_PLAKPLAATS;AFVALBAKSTANDPLAATS_CODE;AFVALBAKSTANDPLAATS_OMSC;AFVALBAKTOEPASSING_CODE;AFVALBAKTOEPASSING_OMSC;X;Y;WGS84LONG;WGS84LAT
RES;Rest;;Archimedesstraat;43;Sweelinckplein e.o.;11;Duinoord;4;Scheveningen;;;4623515;;;;;ON;Ondergrondse container;Nee;;;;;78893.4149999991;455343.783;4.276901118174148;52.081128813795196
RES;Rest;;2e Schuytstraat;43;Sweelinckplein e.o.;11;Duinoord;4;Scheveningen;;;4623516;;;2E SCHUYTSTRAAT - 157;;ON;Ondergrondse container;Nee;;;;;79152.9640000016;455519.153999999;4.280647949288272;52.082740440668154
RES;Rest;;Archimedesstraat;43;Sweelinckplein e.o.;11;Duinoord;4;Scheveningen;;;4623517;;;;;ON;Ondergrondse container;Nee;;;;;79162.5639999993;455255.192000002;4.28084666897504;52.080369610490926
RES;Rest;;2e Schuytstraat;43;Sweelinckplein e.o.;11;Duinoord;4;Scheveningen;;;4623518;;;2E SCHUYTSTRAAT - 157;;ON;Ondergrondse container;Nee;;;;;79154.870000001;455518.543000002;4.280675887401088;52.08273521093702
RES;Rest;;Voltastraat;43;Sweelinckplein e.o.;11;Duinoord;4;Scheveningen;;;4623519;;;VOLTASTRAAT 2;;ON;Ondergrondse container;Nee;;;;;78960.8740000017;455312.331;4.277892097764302;52.08085543479832
RES;Rest;;Snelliusstraat;43;Sweelinckplein e.o.;11;Duinoord;4;Scheveningen;;;4623520;;;SNELLIUSSTRAAT 75;;ON;Ondergrondse container;Nee;;;;;78883.5219999999;455203.515999999;4.2767881162885715;52.07986691836179
RES;Rest;;Enschedelaan;80;Morgenstond-zuid;34;Morgenstond;2;Escamp;;;4623521;;;MELIS STOKELAAN - 1032-1048 ENSCHEDELAAN;;ON;Ondergrondse container;Nee;;;;;79213.0670000017;451561.32;4.28240323277284;52.04718069979651
RES;Rest;;Gaslaan;10;Rond de Energiecentrale;21;Regentessekwartier;3;Segbroek;;;4623522;;;GASLAAN - 205-215;;ON;Ondergrondse container;Nee;;;;;79491.0320000015;454593.670000002;4.285784093613301;52.074469600866365
RES;Rest;;Darwinstraat;10;Rond de Energiecentrale;21;Regentessekwartier;3;Segbroek;;;4623523;;;DARWINSTRAAT - 33;;ON;Ondergrondse container;Nee;;;;;79691.2149999999;454512.532000002;4.288721475210725;52.07376769813042
RES;Rest;;Darwinstraat;10;Rond de Energiecentrale;21;Regentessekwartier;3;Segbroek;;;4623524;;;DARWINSTRAAT - 33;;ON;Ondergrondse container;Nee;;;;;79689.3449999988;454511.662999999;4.288694395282087;52.07375963433683
RES;Rest;;De Gheijnstraat;10;Rond de Energiecentrale;21;Regentessekwartier;3;Segbroek;;;4623525;;;DE GHEIJNSTRAAT - 51;;ON;Ondergrondse container;Nee;;;;;79452.9910000004;454367.34;4.285279408585287;52.072430447974085
RES;Rest;;Gaslaan;10;Rond de Energiecentrale;21;Regentessekwartier;3;Segbroek;;;4623526;;;GASLAAN - 205-215;;ON;Ondergrondse container;Nee;;;;;79492.1209999993;454591.993999999;4.28580034648451;52.07445468763409
RES;Rest;;De Gheijnstraat;10;Rond de Energiecentrale;21;Regentessekwartier;3;Segbroek;;;4623527;;;DE GHEIJNSTRAAT - 51;;ON;Ondergrondse container;Nee;;;;;79450.993999999;454366.923;4.285250377943862;52.07242642806184
RES;Rest;;Nicolaïstraat;42;Stadhoudersplantsoen;11;Duinoord;4;Scheveningen;;;4623726;;;NICOLAISTRAAT -36;;ON;Ondergrondse container;Nee;;;;;79101.1530000009;455811.471999999;4.279827145188513;52.085360309962056
RES;Rest;;Jacob Catsstraat;16;Schildersbuurt-noord;29;Schildersbuurt;5;Centrum;;;4623727;;;JACOB CATSSTRAAT - 1;;ON;Ondergrondse container;Nee;;;;;81133.0540000014;454193.416000001;4.309818139586583;52.071094081885
RES;Rest;;Van Ostadestraat;16;Schildersbuurt-noord;29;Schildersbuurt;5;Centrum;;;4623728;;;VAN OSTADESTRAAT - 4;;ON;Ondergrondse container;Nee;;;;;81258.0379999988;453908.989;4.311702232869237;52.068554652921414
RES;Rest;;Jacob Catsstraat;16;Schildersbuurt-noord;29;Schildersbuurt;5;Centrum;;;4623729;;;JACOB CATSSTRAAT - 53 - 63;;ON;Ondergrondse container;Nee;;;;;81188.4459999986;454082.436000001;4.3106499222522645;52.07010411390374
RES;Rest;;Jacob Catsstraat;16;Schildersbuurt-noord;29;Schildersbuurt;5;Centrum;;;4623730;;;JACOB CATSSTRAAT - 53 - 63;;ON;Ondergrondse container;Nee;;;;;81187.4679999985;454084.377999999;4.310635240411198;52.070121435896525
RES;Rest;;Jacob Catsstraat;16;Schildersbuurt-noord;29;Schildersbuurt;5;Centrum;;;4623731;;;JACOB CATSSTRAAT - 1;;ON;Ondergrondse container;Nee;;;;;81134.0309999995;454191.572000001;4.309832786272505;52.07107764056943
RES;Rest;;Vlierboomstraat;54;Heesterbuurt;20;Valkenboskwartier;3;Segbroek;;;4623732;;;VLIERBOOMSTRAAT - 105;;ON;Ondergrondse container;Nee;;;;;77978.0040000007;454282.259;4.263788456459031;52.07146264987923
RES;Rest;;Lübeckstraat;42;Stadhoudersplantsoen;11;Duinoord;4;Scheveningen;;;4623733;;;LUBECKSTRAAT - 68;;ON;Ondergrondse container;Nee;;;;;79073.4299999997;455870.941;4.279409494185858;52.085890936945596
RES;Rest;;Lübeckstraat;42;Stadhoudersplantsoen;11;Duinoord;4;Scheveningen;;;4623734;;;LUBECKSTRAAT - 68;;ON;Ondergrondse container;Nee;;;;;79071.2960000001;455869.600000002;4.279378662545458;52.085878593068166
RES;Rest;;Lübeckstraat;42;Stadhoudersplantsoen;11;Duinoord;4;Scheveningen;;;4623735;;;LUBECKSTRAAT - 2;;ON;Ondergrondse container;Nee;;;;;79166.7609999999;455931.815000001;4.280757444625212;52.086450786605845
RES;Rest;;Nicolaïstraat;42;Stadhoudersplantsoen;11;Duinoord;4;Scheveningen;;;4623736;;;NICOLAISTRAAT -36;;ON;Ondergrondse container;Nee;;;;;79102.9569999985;455812.636999998;4.279853201855087;52.08537102679957
RES;Rest;;Nicolaïstraat;42;Stadhoudersplantsoen;11;Duinoord;4;Scheveningen;;;4623737;;;NICOLAISTRAAT - STADHOUDERSLAAN;;ON;Ondergrondse container;Nee;;;;;79206.8960000016;455880.478;4.2813543403909655;52.085994934045665
RES;Rest;;Hortensiastraat;54;Heesterbuurt;20;Valkenboskwartier;3;Segbroek;;;4623738;;;HORTENSIASTRAAT - 181;;ON;Ondergrondse container;Nee;;;;;78056.4629999995;454174.105999999;4.264957003868323;52.070501621861276
RES;Rest;;Danckertsstraat;42;Stadhoudersplantsoen;11;Duinoord;4;Scheveningen;;;4623739;;;DANCKERTSSTRAAT -2A;;ON;Ondergrondse container;Nee;;;;;79235.0469999984;455824.791999999;4.281777372183427;52.08549835513675
RES;Rest;;Teijlerstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623075;;;TEIJLERSTRAAT - 148;;ON;Ondergrondse container;Nee;;;;;79108.7399999984;454261.848000001;4.280282539474577;52.07143534960043
RES;Rest;;Fahrenheitstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623077;;;FAHRENHEITSTRAAT - 96;;ON;Ondergrondse container;Nee;;;;;78876.0529999994;454271.366999999;4.2768871407694045;52.07148895461446
RES;Rest;;Fahrenheitstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623078;;;FAHRENHEITSTRAAT - 96;;ON;Ondergrondse container;Nee;;;;;78877.3310000002;454269.771000002;4.276906133852556;52.071474787528494
RES;Rest;;Fahrenheitstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623079;;;FAHRENHEITSTRAAT - 152;;ON;Ondergrondse container;Nee;;;;;78825.2829999998;454334.668000001;4.276132631998759;52.07205083981119
RES;Rest;;Daltonstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623080;;;DALTONSTRAAT - VALKENBOSLAAN;;ON;Ondergrondse container;Nee;;;;;78804.2789999992;454161.112;4.275865074146623;52.070488254071286
RES;Rest;;Cartesiusstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623081;;;CARTESIUSSTRAAT - 137 B - 137 J;;ON;Ondergrondse container;Nee;;;;;79141.9149999991;454415.300000001;4.280732221831679;52.07281892391363
RES;Rest;;Professor Kaiserstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623082;;;PROFESSOR KAISERSTRAAT - 4;;ON;Ondergrondse container;Nee;;;;;78925.3460000008;454380.862;4.277581574126985;52.072479728136166
RES;Rest;;Newtonplein;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623083;;;NEWTONPLEIN - 30;;ON;Ondergrondse container;Nee;;;;;78908.2960000001;454340.039000001;4.27734203015272;52.07211052120161
RES;Rest;;Fahrenheitstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623084;;;FAHRENHEITSTRAAT - 51;Code klopt;ON;Ondergrondse container;Nee;;;;;78984.8200000003;454149.326000001;4.278500474475449;52.07040714994356
RES;Rest;;Teijlerstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623085;;;TEIJLERSTRAAT - 148;;ON;Ondergrondse container;Nee;;;;;79110.4530000016;454262.850000001;4.2803072973609755;52.07144458904148
RES;Rest;;Daltonstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623086;;;DALTONSTRAAT - FAHREINHEITSTRAAT;;ON;Ondergrondse container;Nee;;;;;78909.0179999992;454219.548999999;4.2773794229882665;52.07102781245774
RES;Rest;;Abrikozenstraat;83;Eykenduinen;19;Vruchtenbuurt;3;Segbroek;;;4623536;;;ABRIKOZENSTRAAT -114;;ON;Ondergrondse container;Nee;;;;;77450.6970000006;453698.311000001;4.256231441177827;52.06614131046286
PPR;Papier;;Appelstraat;53;Vruchtenbuurt;19;Vruchtenbuurt;3;Segbroek;;;4623537;;;VLIERBOOMSTRAAT - APPELSTRAAT;;ON;Ondergrondse container;Nee;;;;;77231.4539999999;453767.328000002;4.25301889370162;52.06673079748804
PPR;Papier;;Appelstraat;53;Vruchtenbuurt;19;Vruchtenbuurt;3;Segbroek;;;4623538;;;VLIERBOOMSTRAAT - APPELSTRAAT;;ON;Ondergrondse container;Nee;;;;;77232.4679999985;453769.704999998;4.253033137720906;52.06675230115574
PLA;Plastic, blik en drankpak;;Appelstraat;53;Vruchtenbuurt;19;Vruchtenbuurt;3;Segbroek;;;4623539;;;VLIERBOOMSTRAAT - APPELSTRAAT;;ON;Ondergrondse container;Nee;;;;;77234.9210000001;453769.879999999;4.253068866009685;52.06675421828911
GLC;Glas combi;;Appelstraat;53;Vruchtenbuurt;19;Vruchtenbuurt;3;Segbroek;;;4623540;;;VLIERBOOMSTRAAT - APPELSTRAAT;;ON;Ondergrondse container;Nee;;;;;77233.7399999984;453767.563999999;4.253052172984986;52.06673323936003
PLA;Plastic, blik en drankpak;;Appelstraat;53;Vruchtenbuurt;19;Vruchtenbuurt;3;Segbroek;;;4623541;;;VLIERBOOMSTRAAT - APPELSTRAAT;;ON;Ondergrondse container;Nee;;;;;77235.8949999996;453767.603;4.25308358698707;52.06673389245677
RES;Rest;;Hortensiastraat;54;Heesterbuurt;20;Valkenboskwartier;3;Segbroek;;;4623740;;;HORTENSIASTRAAT - 181;;ON;Ondergrondse container;Nee;;;;;78058.2719999999;454175.070999999;4.26498316634111;52.07051054536388
RES;Rest;;Obrechtstraat;43;Sweelinckplein e.o.;11;Duinoord;4;Scheveningen;;;4623741;;;OBRECHTSTRAAT - 71A;;ON;Ondergrondse container;Nee;;;;;79608.8289999999;455504.931000002;4.287300668600798;52.08267489292834
RES;Rest;;Vlierboomstraat;54;Heesterbuurt;20;Valkenboskwartier;3;Segbroek;;;4623742;;;VLIERBOOMSTRAAT - 105;;ON;Ondergrondse container;Nee;;;;;77976.186999999;454281.173;4.263762204315545;52.07145263761172
RES;Rest;;Janssoniusstraat;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4623743;;;JANSSONIUSSTRAAT - 1;;ON;Ondergrondse container;Nee;;;;;81907.6149999984;452624.809999999;4.32144940420494;52.05710006757911
RES;Rest;;Janssoniusstraat;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4623744;;;JANSSONIUSSTRAAT - AARNOUT DROSTLAAN;;ON;Ondergrondse container;Nee;;;;;81821.2820000015;452576.140000001;4.320201228870029;52.05665128382164
RES;Rest;;Ribesstraat;54;Heesterbuurt;20;Valkenboskwartier;3;Segbroek;;;4623745;;;RIBESSTRAAT - 80;;ON;Ondergrondse container;Nee;;;;;78005.8480000012;454279.976;4.264195019488562;52.07144600562196
RES;Rest;;Ribesstraat;54;Heesterbuurt;20;Valkenboskwartier;3;Segbroek;;;4623746;;;RIBESSTRAAT - 80;;ON;Ondergrondse container;Nee;;;;;78006.5549999997;454277.965999998;4.2642057830886975;52.07142804071537
RES;Rest;;Ribesstraat;54;Heesterbuurt;20;Valkenboskwartier;3;Segbroek;;;4623747;;;RIBESSTRAAT -97;;ON;Ondergrondse container;Nee;;;;;77929.131000001;454496.892000001;4.263027271867936;52.073384685256016
RES;Rest;;Janssoniusstraat;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4623748;;;JANSSONIUSSTRAAT - AARNOUT DROSTLAAN;;ON;Ondergrondse container;Nee;;;;;81823.1180000007;452577.184;4.320227770999328;52.05666090853564
RES;Rest;;Traviatastraat;93;Componistenbuurt;18;Waldeck;1;Loosduinen;;;4623749;;;TRAVIATASTRAAT  2;;ON;Ondergrondse container;Nee;;;;;76479.9140000008;453588.851;4.242101480110491;52.065020841778754
RES;Rest;;Händellaan;93;Componistenbuurt;18;Waldeck;1;Loosduinen;;;4623750;;;HÄNDELLAAN 7;;ON;Ondergrondse container;Nee;;;;;76368.9640000015;453594.09;4.240482536294879;52.06505218090584
RES;Rest;;Troubadourstraat;93;Componistenbuurt;18;Waldeck;1;Loosduinen;;;4623751;;;;;ON;Ondergrondse container;Nee;;;;;76578.7129999995;453682.861000001;4.243520452320242;52.06587967388478
RES;Rest;;Troubadourstraat;93;Componistenbuurt;18;Waldeck;1;Loosduinen;;;4623752;;;;;ON;Ondergrondse container;Nee;;;;;76577.8979999982;453684.743999999;4.243508136191356;52.06589648029647
RES;Rest;;Händellaan;93;Componistenbuurt;18;Waldeck;1;Loosduinen;;;4623753;;;HÄNDELLAAN 7;;ON;Ondergrondse container;Nee;;;;;76367.1290000007;453597.824999999;4.240454920287635;52.06508548539907
RES;Rest;;Händellaan;93;Componistenbuurt;18;Waldeck;1;Loosduinen;;;4623754;;;HÄNDELLAAN 7;;ON;Ondergrondse container;Nee;;;;;76368.0689999983;453595.936999999;4.2404690610857925;52.06506865212218
RES;Rest;;Fahrenheitstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623089;;;FAHRENHEITSTRAAT - 51;;ON;Ondergrondse container;Nee;;;;;78986.0579999983;454147.769000001;4.2785188745949805;52.07039332758342
RES;Rest;;Vinkensteynstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623090;;;VINKENSTEYNSTRAAT - 4;;ON;Ondergrondse container;Nee;;;;;79238.6590000018;454409.998;4.282144261737543;52.07278452094914
RES;Rest;;Teijlerstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623091;;;TEIJLERSTRAAT - 148;;ON;Ondergrondse container;Nee;;;;;79112.1970000006;454264.024;4.280332469085555;52.0714553784399
RES;Rest;;Daltonstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623092;;;DALTONSTRAAT - VALKENBOSLAAN;;ON;Ondergrondse container;Nee;;;;;78802.5179999992;454160.201000001;4.275839597411496;52.070479824867576
RES;Rest;;Cartesiusstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623093;;;CARTESIUSSTRAAT - 93;;ON;Ondergrondse container;Nee;;;;;79210.7210000008;454451.706999999;4.2817275662133785;52.073155524666305
RES;Rest;;Vinkensteynstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623094;;;VINKENSTEYNSTRAAT - 120;;ON;Ondergrondse container;Nee;;;;;79066.0940000005;454301.199999999;4.279651876956816;52.07178314845788
RES;Rest;;Vinkensteynstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623095;;;VINKENSTEYNSTRAAT - 120;;ON;Ondergrondse container;Nee;;;;;79063.2899999991;454299.568;4.279611348991956;52.07176809762007
RES;Rest;;De Réaumurstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623096;;;DE REAUMURSTRAAT -18;;ON;Ondergrondse container;Nee;;;;;79084.2960000001;454195.651999999;4.279940796786836;52.07083711481111
RES;Rest;;Mariottestraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623098;;;MARIOTTESTRAAT - 8;;ON;Ondergrondse container;Nee;;;;;78934.4259999991;454167.339000002;4.277761580752402;52.07056210737088
RES;Rest;;Suezkade;44;Koningsplein e.o.;21;Regentessekwartier;3;Segbroek;;;4623099;;;SUEZKADE - 81;;ON;Ondergrondse container;Nee;;;;;79449.2969999984;455144.263;4.285053506889063;52.07941192752757
RES;Rest;;Suezkade;44;Koningsplein e.o.;21;Regentessekwartier;3;Segbroek;;;4623100;;;SUEZKADE - 81;;ON;Ondergrondse container;Nee;;;;;79447.9710000008;455145.859999999;4.2850338126557705;52.079426098347966
RES;Rest;;Meppelweg;88;Morgenstond-west;34;Morgenstond;2;Escamp;;;4623101;;;MEPPELWEG - 628-644;;ON;Ondergrondse container;Nee;;;;;78122.4919999987;452072.511;4.2663930169564575;52.05162439702219
RES;Rest;;Thomas Schwenckestraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623102;;;THOMAS SCHWENCKESTRAAT - 64;Code klopt;ON;Ondergrondse container;Nee;;;;;78407.1950000003;454755.684999999;4.269941079981253;52.07577671119369
RES;Rest;;Laurierstraat;54;Heesterbuurt;20;Valkenboskwartier;3;Segbroek;;;4623316;;;LAURIERSTRAAT - 102;;ON;Ondergrondse container;Nee;;;;;78545.4649999999;454048.522999998;4.272116092949994;52.06944077766135
RES;Rest;;Rabarberstraat;54;Heesterbuurt;20;Valkenboskwartier;3;Segbroek;;;4623317;;;RABARBERSTRAAT -96;;ON;Ondergrondse container;Nee;;;;;78395.0199999996;454042.563999999;4.269923592164907;52.069366434448916
RES;Rest;;Rabarberstraat;54;Heesterbuurt;20;Valkenboskwartier;3;Segbroek;;;4623318;;;RABARBERSTRAAT -96;;ON;Ondergrondse container;Nee;;;;;78394.2529999986;454044.278999999;4.269912022629793;52.069381740516945
RES;Rest;;Jacob Jordaensplein;16;Schildersbuurt-noord;29;Schildersbuurt;5;Centrum;;;4623319;;;JACOB JORDAENPLEIN - 91;;ON;Ondergrondse container;Nee;;;;;81113.1039999984;453988.622000001;4.3095715422885235;52.069250981813816
RES;Rest;;Indigostraat;54;Heesterbuurt;20;Valkenboskwartier;3;Segbroek;;;4623320;;;INDIGOSTRAAT -43;Code klopt;ON;Ondergrondse container;Nee;;;;;78505.9910000004;453960.789999999;4.271560131427631;52.06864689670311
RES;Rest;;Indigostraat;54;Heesterbuurt;20;Valkenboskwartier;3;Segbroek;;;4623321;;;INDIGOSTRAAT -43;;ON;Ondergrondse container;Nee;;;;;78504.2910000011;453959.905000001;4.2715355402362745;52.06863870865063
RES;Rest;;Brueghelstraat;15;Schildersbuurt-west;29;Schildersbuurt;5;Centrum;;;4623322;;;BRUEGHELSTRAAT - 5;;ON;Ondergrondse container;Nee;;;;;80488.5219999999;454020.793000001;4.300456634219014;52.069456420271564
RES;Rest;;Brueghelstraat;15;Schildersbuurt-west;29;Schildersbuurt;5;Centrum;;;4623323;;;BRUEGHELSTRAAT - 32;;ON;Ondergrondse container;Nee;;;;;80504.7289999984;454005.344000001;4.300696343493814;52.069319763949785
RES;Rest;;Van de Veldestraat;15;Schildersbuurt-west;29;Schildersbuurt;5;Centrum;;;4623324;;;VAN DE VELDESTRAAT - 39;;ON;Ondergrondse container;Nee;;;;;80355.6609999985;453925.048999999;4.298540135578078;52.06857810096167
RES;Rest;;Laakkade;26;Noordpolderbuurt;38;Laakkwartier en Spoorwijk;6;Laak;;;4623325;;;;;ON;Ondergrondse container;Nee;;;;;82653.5529999994;453770.118999999;4.332081404664982;52.067490678949014
RES;Rest;;Laakkade;26;Noordpolderbuurt;38;Laakkwartier en Spoorwijk;6;Laak;;;4623326;;;;;ON;Ondergrondse container;Nee;;;;;82651.7010000013;453769.127999999;4.33205460901642;52.06748153111703
RES;Rest;;Nunspeetlaan;31;Oostbroek-noord;31;Rustenburg en Oostbroek;2;Escamp;;;4623327;;;NUNSPEETLAAN - 168;;ON;Ondergrondse container;Nee;;;;;79408.9189999998;453753.563000001;4.284772622751006;52.06690858912784
RES;Rest;;Nunspeetlaan;31;Oostbroek-noord;31;Rustenburg en Oostbroek;2;Escamp;;;4623328;;;NUNSPEETLAAN - 168;;ON;Ondergrondse container;Nee;;;;;79407.8929999992;453755.442000002;4.284757245996281;52.06692533515346
RES;Rest;;Nunspeetlaan;31;Oostbroek-noord;31;Rustenburg en Oostbroek;2;Escamp;;;4623329;;;NUNSPEETLAAN - 168;;ON;Ondergrondse container;Nee;;;;;79406.9530000016;453757.462000001;4.284743092020998;52.066943360043815
RES;Rest;;Celsiusstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623087;;;CELSIUSSTRAAT - 181;;ON;Ondergrondse container;Nee;;;;;78844.063000001;454410.289000001;4.276389629421051;52.072733006319176
RES;Rest;;Celsiusstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623088;;;CELSIUSSTRAAT - 181;;ON;Ondergrondse container;Nee;;;;;78845.504999999;454408.625999998;4.276411029824587;52.0727182597647
RES;Rest;;Castricumplein;84;Leyenburg;32;Leyenburg;2;Escamp;;;4623302;;;CASTRICUMPLEIN -42;;ON;Ondergrondse container;Nee;;;;;78052.0850000009;452967.035999998;4.265165219935203;52.05965345562308
RES;Rest;;Toon Dupuisstraat;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4623303;;;;;ON;Ondergrondse container;Nee;;;;;77101.1519999988;452392.331;4.251432568754278;52.05435585259029
RES;Rest;;Lippe-Biesterfeldweg;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;4623304;;;LIPPE-BIESTERFELDWEG - 279;;ON;Ondergrondse container;Nee;;;;;76229.6479999982;452162.528000001;4.238781378369843;52.05216746257987
RES;Rest;;Jacob Catsstraat;17;Schildersbuurt-oost;29;Schildersbuurt;5;Centrum;;;4623305;;;JACOB CATSSTRAAT - 245;;ON;Ondergrondse container;Nee;;;;;81322.761;453817.158;4.312665856601172;52.067738000384075
RES;Rest;;Valkenboskade;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623306;;;VALKENBOSKADE - 143;;ON;Ondergrondse container;Nee;;;;;78602.9219999984;454278.515000001;4.272902469264227;52.07151557538967
RES;Rest;;Valkenboskade;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623307;;;VALKENBOSKADE - 195;;ON;Ondergrondse container;Nee;;;;;78538.4580000006;454387.605;4.2719379489885805;52.072487035687885
RES;Rest;;Govert Bidloostraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623308;;;GOVERT BIDLOOSTRAAT - 136;;ON;Ondergrondse container;Nee;;;;;78573.1229999997;454624.010000002;4.272390534000999;52.07461631936371
RES;Rest;;Nicolaas Tulpstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623309;;;NICOLAAS TULPSTRAAT - 2;;ON;Ondergrondse container;Nee;;;;;78612.425999999;454461.508000001;4.273000106531901;52.073161388385884
RES;Rest;;Valkenboskade;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623310;;;VALKENBOSKADE - 143;;ON;Ondergrondse container;Nee;;;;;78603.9739999995;454276.737;4.272918208595803;52.071499742190746
RES;Rest;;Fahrenheitstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623311;;;FAHRENHEITSTRAAT - 343;;ON;Ondergrondse container;Nee;;;;;78674.0430000015;454572.978;4.273873769129917;52.07417163204608
RES;Rest;;Fahrenheitstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623312;;;FAHRENHEITSTRAAT - 343;;ON;Ondergrondse container;Nee;;;;;78673.1380000003;454574.781;4.273860167414159;52.07418771028593
RES;Rest;;Valkenboskade;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623313;;;VALKENBOSKADE - 195;;ON;Ondergrondse container;Nee;;;;;78539.5359999985;454385.827;4.271954068171321;52.07247120621216
RES;Rest;;Govert Bidloostraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623314;;;GOVERT BIDLOOSTRAAT - 136;;ON;Ondergrondse container;Nee;;;;;78572.1510000005;454625.657000002;4.272375989428421;52.07463098625853
RES;Rest;;Fahrenheitstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623315;;;FAHRENHEITSTRAAT - 343;;ON;Ondergrondse container;Nee;;;;;78675.0909999982;454571.169;4.27388945767253;52.07415551959683
RES;Rest;;Gaslaan;10;Rond de Energiecentrale;21;Regentessekwartier;3;Segbroek;;;4623528;;;GASLAAN - 127-141A;;ON;Ondergrondse container;Nee;;;;;79556.7989999987;454519.447999999;4.286759650766242;52.073811553105855
RES;Rest;;De Gheijnstraat;10;Rond de Energiecentrale;21;Regentessekwartier;3;Segbroek;;;4623529;;;DE GHEIJNSTRAAT - 51;;ON;Ondergrondse container;Nee;;;;;79454.8429999985;454367.703000002;4.28530633659927;52.07243396281477
PLA;Plastic, blik en drankpak;;Abrikozenstraat;83;Eykenduinen;19;Vruchtenbuurt;3;Segbroek;;;4623530;;;ABRIKOZENSTRAAT - 29;;ON;Ondergrondse container;Nee;;;;;77527.5009999983;453600.544;4.257373523057506;52.06527346109402
RES;Rest;;Abrikozenstraat;83;Eykenduinen;19;Vruchtenbuurt;3;Segbroek;;;4623531;;;ABRIKOZENSTRAAT - 29;;ON;Ondergrondse container;Nee;;;;;77528.4600000009;453598.732000001;4.257387917356779;52.06525731141258
RES;Rest;;Abrikozenstraat;83;Eykenduinen;19;Vruchtenbuurt;3;Segbroek;;;4623532;;;ABRIKOZENSTRAAT - 29;;ON;Ondergrondse container;Nee;;;;;77526.3280000016;453602.215;4.257356040425754;52.065288313716806
RES;Rest;;Abrikozenstraat;83;Eykenduinen;19;Vruchtenbuurt;3;Segbroek;;;4623533;;;ABRIKOZENSTRAAT - 61;;ON;Ondergrondse container;Nee;;;;;77492.7259999998;453657.984999999;4.256853430328998;52.06578479819087
