Ministerie;Handelsnaam;9301 - Laboratoriumonderzoek;9302 - Laboratoriummaterialen;9303 - Laboratoriuminstrumenten;9304 - Aankoop onderzoeksmateriaal;9305 - Research & development;9410 - Lokale belastingen - waterschapslasten;9500 - AZ specifiek;9510 - BZ specifiek;9520 - BZK specifiek;9530 - DEF specifiek;9540 - EZ specifiek;9550 - Fin specifiek;9560 - I&M specifiek;9570 - OCW specifiek;9580 - SZW specifiek;9590 - V&J specifiek;9600 - VWS specifiek;Eindtotaal
DEF;HDW Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Health Angels B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Health2Work B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Heel Natuurlijk Hattem;;;;;;;;;;1;;;;;;;;1
DEF;Heidenhain Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Heinen & Hopman Engineering B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hella Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hendrik Veder Group B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Henk Maas Weegschalen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Henkel Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Henkelman B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Henry Schein Dental;;;;;;;;;;1;;;;;;;;1
DEF;Hersenletsel.nl pat.ver./m.m. niet-aang. h.l.;;;;;;;;;;1;;;;;;;;1
DEF;Hersenwerk;;;;;;;;;;1;;;;;;;;1
DEF;HHF Consult;;;;;;;;;;1;;;;;;;;1
DEF;Hiab Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;HighCare;;;;;;;;;;1;;;;;;;;1
DEF;HILL-ROM B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Historia Militum;;;;;;;;;;1;;;;;;;;1
DEF;Hi-Tech Electronic Components B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hitma Instrumentatie B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hitma UltraPure B.V.;;;;;;;;;;1;;;;;;;;1
DEF;HMC Westeinde;;;;;;;;;;1;;;;;;;;1
DEF;Hobrand B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hoegen Fietsverhuur;;;;;;;;;;1;;;;;;;;1
DEF;Hoekstra Onderzoek en Documentatie;;;;;;;;;;1;;;;;;;;1
DEF;Hogrefe Uitgevers B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Holland Inbouw;;;;;;;;;;1;;;;;;;;1
DEF;Hollandse Hoogte B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hooghiemstra Hardegarijp B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hostnet B.V.;;;;;;;;;;1;;;;;;;;1
DEF;HPS Industrial B.V.;;;;;;;;;;1;;;;;;;;1
DEF;HSK Interventie B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Huisartsenpraktijk Aan de Donge;;;;;;;;;;1;;;;;;;;1
DEF;Huisartsenpraktijk 'Haasjes';;;;;;;;;;1;;;;;;;;1
DEF;Huisartsenpraktijk Marepark;;;;;;;;;;1;;;;;;;;1
DEF;Huisartsenpraktijk Molenstraat;;;;;;;;;;1;;;;;;;;1
DEF;Humeca B.V.;;;;;;;;;;1;;;;;;;;1
DEF;HUMUS;;;;;;;;;;1;;;;;;;;1
DEF;I Muiteri;;;;;;;;;;1;;;;;;;;1
DEF;I.C.S. (Industrial Cryogenic Services) B.V.;;;;;;;;;;1;;;;;;;;1
DEF;I.T.C. Alles voor Uw Kantoor N.V.;;;;;;;;;;1;;;;;;;;1
DEF;igus B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Imbema Cleton B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Imbema Rhiwa B.V.;;;;;;;;;;1;;;;;;;;1
DEF;IMCD Benelux;;;;;;;;;;1;;;;;;;;1
DEF;Imhotep Medical Products B.V.;;;;;;;;;;1;;;;;;;;1
DEF;iMove Medical B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Import Trading B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Impulse Info Systems;;;;;;;;;;1;;;;;;;;1
DEF;Indonesisch Restaurant Warung Adinda;;;;;;;;;;1;;;;;;;;1
DEF;Indufinish B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Indumex B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Industrie- en Handelsonderneming Huberts B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Industrietechniek Smit & Hoogewerf;;;;;;;;;;1;;;;;;;;1
DEF;Informatique Computers & Componenten;;;;;;;;;;1;;;;;;;;1
DEF;Infrastructure Services & Projects B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Ingersoll-Rand Netherlands B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Inham Hi-Safe Systems B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Inno Dock Support B.V.;;;;;;;;;;1;;;;;;;;1
DEF;InSpine Netherlands B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Insulcon B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Int. Handelsonderneming 'Explora' B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Intercédé B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Intercel Europe B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Interflon Holland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;International Paint (Nederland) B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Intos B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Intosounds;;;;;;;;;;1;;;;;;;;1
DEF;Intronics;;;;;;;;;;1;;;;;;;;1
DEF;Inventec Performance Chemic. Netherlands B.V.;;;;;;;;;;1;;;;;;;;1
DEF;IPO Medical B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Istec International B.V.;;;;;;;;;;1;;;;;;;;1
DEF;IT4Success B.V.;;;;;;;;;;1;;;;;;;;1
DEF;ITW Welding Products B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Jalema B.V.;;;;;;;;;;1;;;;;;;;1
DEF;James Walker Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Jan van Velden & Co. B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Jason B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Jeveka B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Jobarco B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Joh. Boomsma V.O.F.;;;;;;;;;;1;;;;;;;;1
DEF;Joh.Th. Schulte B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Jongeneel Sittard;;;;;;;;;;1;;;;;;;;1
DEF;Jongeneel Verpakkingen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Jos America Machines B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Jos ten Berg's Handelmaatschappij B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Jumo Meet- en Regeltechniek B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Jura Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;K.M. A. Logistics and Textiles B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kabel Meet Techniek-Services B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kabel-Zaandam B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kamera Express;;;;;;;;;;1;;;;;;;;1
DEF;KBS Advocaten N.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kelvion Machine Cooling B.V.;;;;;;;;;;1;;;;;;;;1
DEF;KenK;;;;;;;;;;1;;;;;;;;1
DEF;Kent Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Keyprocessor B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kiekens Products B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kistler B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kitchen&More;;;;;;;;;;1;;;;;;;;1
DEF;Klachtenmanagement Zorg;;;;;;;;;;1;;;;;;;;1
DEF;Klinimed B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kluthe Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;KM Innovations B.V.;;;;;;;;;;1;;;;;;;;1
DEF;KNMP Holding B.V.;;;;;;;;;;1;;;;;;;;1
DEF;KNO Maatschap Oostelijk Zuid Limburg;;;;;;;;;;1;;;;;;;;1
DEF;Kon. Ned. Mij. tot Bevord. der Geneeskunst;;;;;;;;;;1;;;;;;;;1
DEF;Konijnenburg B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Koninklijke van der Most B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Koninklijke van Gorcum B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Koot Metals B.V.;;;;;;;;;;1;;;;;;;;1
DEF;KPN B.V.;;;;;;;;;;1;;;;;;;;1
DEF;KrijgerEffect;;;;;;;;;;1;;;;;;;;1
DEF;Krijnen Medical Innovations B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kroon B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kruitbosch & De Weerd Flextubo B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kruizinga B.V.;;;;;;;;;;1;;;;;;;;1
DEF;KS Hardware;;;;;;;;;;1;;;;;;;;1
DEF;KS Medical Group;;;;;;;;;;1;;;;;;;;1
DEF;Kuhne Industrie B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kuipers Gassen Eemnes V.O.F.;;;;;;;;;;1;;;;;;;;1
DEF;Kwx;;;;;;;;;;1;;;;;;;;1
DEF;Löwenstein Medical Netherlands B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Labelfabriek Holland;;;;;;;;;;1;;;;;;;;1
DEF;Laboral Diagnostics;;;;;;;;;;1;;;;;;;;1
DEF;Lagaay International B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Landuwasco B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Lantech.com Coöperatie UA;;;;;;;;;;1;;;;;;;;1
DEF;Larik's Hoeve;;;;;;;;;;1;;;;;;;;1
DEF;Larsen & Buhl B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Laservision Instruments B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Layalay B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Leba 'Bakker' Sport B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Leenstra B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Leica Geosystems B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Leitz Service B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Lekkerkerker;;;;;;;;;;1;;;;;;;;1
DEF;Lemmet;;;;;;;;;;1;;;;;;;;1
DEF;Lemo Connectors Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Loggere Metaalwerken B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Lohmann & Rauscher B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Lomed Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Lopharm B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Loromeij Goor B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Luctor et Submergo;;;;;;;;;;1;;;;;;;;1
DEF;Lunchroom Royal Corner;;;;;;;;;;1;;;;;;;;1
DEF;M. van Veenendaal B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Maatschap Huisartsenpraktijk Vliethof;;;;;;;;;;1;;;;;;;;1
DEF;Maatschap Longartsen Catharina-ziekenhuis;;;;;;;;;;1;;;;;;;;1
DEF;Maatschap MSB Gouda;;;;;;;;;;1;;;;;;;;1
DEF;Maatschap Neurologenassociatie Dordrecht;;;;;;;;;;1;;;;;;;;1
DEF;Maatschap plast.chir. azr/sfg;;;;;;;;;;1;;;;;;;;1
DEF;MacArtney Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Machine- en Apparatenfabriek Combimac B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Machinefabriek J. van Geffen;;;;;;;;;;1;;;;;;;;1
DEF;Maco Pharma Nederland;;;;;;;;;;1;;;;;;;;1
DEF;Mafo Naval Closures B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Mainit B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Makerpoint B.V.;;;;;;;;;;1;;;;;;;;1
DEF;MAN Diesel & Turbo Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;MAPTA Psychiatrie B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Marine Trading & Services B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Marko Diving;;;;;;;;;;1;;;;;;;;1
DEF;Marktechnical B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Marned B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Masro Bottle Supply;;;;;;;;;;1;;;;;;;;1
DEF;Match-U;;;;;;;;;;1;;;;;;;;1
DEF;Matcon B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Matterhorn B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Mauser Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;'Mavom' B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Max ICT B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Maximator Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Meander Medisch Centrum;;;;;;;;;;1;;;;;;;;1
DEF;Mecorp B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medcat;;;;;;;;;;1;;;;;;;;1
DEF;Medeco B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medex Instrumenten Service;;;;;;;;;;1;;;;;;;;1
DEF;medi Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medi Zorg Services;;;;;;;;;;1;;;;;;;;1
DEF;Media Markt Bergen op Zoom B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medica Europe B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medical Dynamics B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medical Service in Oefen Technieken B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medical Workshop B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medicare Uitgeest B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medicare Uitgeest Beheer B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medico-Care B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medicvent Medcure B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medifix B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medinello ZO Brabant B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Mediplast Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medisch Specialisten Coöperatief RDGG UA;;;;;;;;;;1;;;;;;;;1
DEF;Medisch Specialisten Noord West;;;;;;;;;;1;;;;;;;;1
DEF;Medisize B.V.;;;;;;;;;;1;;;;;;;;1
DEF;MediTop Medical Products B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Meekers Medical B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Meetpapier B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Meetwinkel B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Meijman en Pijbes;;;;;;;;;;1;;;;;;;;1
DEF;Merford Acoustic Materials B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Merit Medical Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Metaalcompagnie 'Brabant';;;;;;;;;;1;;;;;;;;1
DEF;Metrohm Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;MF Safe & Clean;;;;;;;;;;1;;;;;;;;1
DEF;Michiel Wouters Tandtechniek B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Midtronics B.V.;;;;;;;;;;1;;;;;;;;1
DEF;MILE Gear;;;;;;;;;;1;;;;;;;;1
DEF;Miltech Eindhoven B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Minerva Meettechniek B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Minigrip;;;;;;;;;;1;;;;;;;;1
DEF;Mitrex B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Monitored Rehab Systems B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Moods Design;;;;;;;;;;1;;;;;;;;1
DEF;Morskate Aandrijvingen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Motrac Hydrauliek B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Mouser Electronics Netherlands B.V.;;;;;;;;;;1;;;;;;;;1
DEF;MTU Detroit Diesel Benelux;;;;;;;;;;1;;;;;;;;1
DEF;Mulder Motoren B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Muldi B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Multi Map;;;;;;;;;;1;;;;;;;;1
DEF;Munters Netherlands B.V.;;;;;;;;;;1;;;;;;;;1
DEF;MyProfs B.V.;;;;;;;;;;1;;;;;;;;1
DEF;N.W. Hesselmans en Zonen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Naamplaten Industrie Menoor B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Nationale-Nederlanden Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Navacqs Seal Suppliers B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Ned. Ver. voor Dagbehandeling en Kortverblijf;;;;;;;;;;1;;;;;;;;1
DEF;Nedelko B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Nederl. Ver. van Doktersassistenten (NVDA);;;;;;;;;;1;;;;;;;;1
DEF;Nederland Sales & Service B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Nederlandse Vereniging Bedrijfshulpverlening;;;;;;;;;;1;;;;;;;;1
DEF;Nederlandse Vereniging van Mondhygiënisten;;;;;;;;;;1;;;;;;;;1
DEF;Nederlandstalige Vereniging voor Psychotrauma;;;;;;;;;;1;;;;;;;;1
DEF;Neptunus Reinigingssystemen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Nestaan Holland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Neth. Inst. for Adv. Study in the hum. and ss;;;;;;;;;;1;;;;;;;;1
DEF;NetwerkShop;;;;;;;;;;1;;;;;;;;1
DEF;NIC Best Deal B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Niels Slaapcomfort;;;;;;;;;;1;;;;;;;;1
DEF;Nimava Beheer B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Nissan West Europe Sas;;;;;;;;;;1;;;;;;;;1
DEF;NMF Techniek B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Norisk Keymanagement B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Norm-Systems B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Novagraaf Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Novartis;;;;;;;;;;1;;;;;;;;1
DEF;NSD International NL B.V.;;;;;;;;;;1;;;;;;;;1
DEF;NTG;;;;;;;;;;1;;;;;;;;1
DEF;NVZ Vereniging van Ziekenhuizen;;;;;;;;;;1;;;;;;;;1
DEF;ODV Maritiem B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Onkenhout en Onkenhout B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Oostwoud International;;;;;;;;;;1;;;;;;;;1
DEF;Opitec Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Optelec Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Optiplus B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Optometristen Vereniging Nederland (OVN);;;;;;;;;;1;;;;;;;;1
DEF;Optronica Service B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Orbis B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Orly Pharma B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Ortholab Handel B.V.;;;;;;;;;;1;;;;;;;;1
DEF;OrthoVisio B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Ostermann Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Oteman DHZ-Bouwbedrijf V.O.F.;;;;;;;;;;1;;;;;;;;1
DEF;Oude Reimer B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Oudshoorn Chirurgische Techniek B.V.;;;;;;;;;;1;;;;;;;;1
DEF;OutdoorPro;;;;;;;;;;1;;;;;;;;1
DEF;Owello;;;;;;;;;;1;;;;;;;;1
DEF;OXILION;;;;;;;;;;1;;;;;;;;1
DEF;P&M Multimedia vs Marketing;;;;;;;;;;1;;;;;;;;1
DEF;P. van Leeuwen jr.'s Buizenhandel B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Paint It!;;;;;;;;;;1;;;;;;;;1
DEF;Palfinger Marine Europe B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Pangaea Printing B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Paul Hartmann B.V.;;;;;;;;;;1;;;;;;;;1
DEF;PcP Nederland;;;;;;;;;;1;;;;;;;;1
DEF;Pearson Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;PECOFacet (Holland) B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Pen Tests Publisher B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Perdaen Hoofdbeschermers;;;;;;;;;;1;;;;;;;;1
DEF;Perk Technische Handelsonderneming B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Permacol B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Pfeiffer Vacuum Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;PHC Europe B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Pi Medical Diagnostic Equipment;;;;;;;;;;1;;;;;;;;1
DEF;PINE ICT B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Plastimed Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;PM Komponenten B.V.;;;;;;;;;;1;;;;;;;;1
DEF;POL Heteren B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Polyfluor Plastics B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Polygon Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Poly-Service B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Pon Power B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Pon's Automobielhandel B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Praktijk Amersfoort;;;;;;;;;;1;;;;;;;;1
DEF;Praktijk Neuropsychologie Bruins;;;;;;;;;;1;;;;;;;;1
DEF;Premed Health Care (PHC) B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Premis Medical B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Profile Equipment B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Promac B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Promostore Merchandising B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Pro-Seal Zeilmakerij B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Protempo B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Protocolbureau;;;;;;;;;;1;;;;;;;;1
DEF;Psychologenpraktijk Herengracht;;;;;;;;;;1;;;;;;;;1
DEF;psychologenpraktijk Prickarts;;;;;;;;;;1;;;;;;;;1
DEF;PUURvisie;;;;;;;;;;1;;;;;;;;1
DEF;Pyrasied B.V.;;;;;;;;;;1;;;;;;;;1
DEF;QRS Service B.V.;;;;;;;;;;1;;;;;;;;1
DEF;QuaMedical;;;;;;;;;;1;;;;;;;;1
DEF;R.T.H.-Relli Technology Holland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Raca Batteries Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Radio Holland Netherlands B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Radiodetection B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Rafys B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Re5al B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Red Star Electronics B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Regenboog Apotheek Bavel B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Regoort B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Remka Medisch;;;;;;;;;;1;;;;;;;;1
DEF;Renewi Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Revamed B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Revant Revalidatiecentrum Breda;;;;;;;;;;1;;;;;;;;1
DEF;Rexel Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Ridair/Brema techn. handelsonderneming V.O.F.;;;;;;;;;;1;;;;;;;;1
DEF;Ridderflex & Plastics;;;;;;;;;;1;;;;;;;;1
DEF;Riedex B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Right Management Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Rijnlands Revalidatie Centrum;;;;;;;;;;1;;;;;;;;1
DEF;Rimarck;;;;;;;;;;1;;;;;;;;1
DEF;Rockmed B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Rogier Bosman Chemie B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Rolight Theatertechniek B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Rolls-Royce Marine Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Roodhart Marine & Offshore Services B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Rosiervandenbosch Bedrijfswagens B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Rotor B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Roxtec B.V.;;;;;;;;;;1;;;;;;;;1
DEF;S&C Distributie B.V.;;;;;;;;;;1;;;;;;;;1
DEF;S.B.I. Zonheuvel B.V.;;;;;;;;;;1;;;;;;;;1
DEF;SafanDarley Lochem B.V.;;;;;;;;;;1;;;;;;;;1
DEF;SafetyLine;;;;;;;;;;1;;;;;;;;1
DEF;Sandvik Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Santon Holland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;SAPO Products V.O.F.;;;;;;;;;;1;;;;;;;;1
DEF;Sarstedt B.V.;;;;;;;;;;1;;;;;;;;1
DEF;SBMC Houten;;;;;;;;;;1;;;;;;;;1
DEF;Scan Modul B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Schürgers Sleutelservice V.O.F.;;;;;;;;;;1;;;;;;;;1
DEF;Schilderijen Restauratie Atelier Arnouts;;;;;;;;;;1;;;;;;;;1
DEF;Schins Leder B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Schippers Bladel B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Scholengemeenschap De Rooi Pannen;;;;;;;;;;1;;;;;;;;1
DEF;Scholten Medische Instrumenten B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Sdu Uitgevers B.V.;;;;;;;;;;1;;;;;;;;1
DEF;SE Factory B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Seco Tools Benelux;;;;;;;;;;1;;;;;;;;1
DEF;Secur Protects @ Work B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Securitech Expertise B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Selling en Logistic Services B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Semikron B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Senso Care;;;;;;;;;;1;;;;;;;;1
DEF;Sentech B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Shell Nederland Verkoopmaatschappij B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Siemens Healthcare Nederland B.V.;;;;;;;;;;1;;;;;;;;1
