Nummer;Totaal van;Jaar;Maand;Categorie;Nationaliteit;Aantal ketenbreed vertrek
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Chileense;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Chinese;40
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Colombiaanse;70
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Ecuadoraanse;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Egyptische;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Eritrese;20
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Filipijnse;20
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Gambiaanse;20
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Georgische;40
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Ghanese;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Guinese;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Hondurese;20
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Indiase;20
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Indonesische;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Iraakse;30
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Iraanse;30
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Ivoriaanse;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Jemenitische;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Libische;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Marokkaanse;120
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Mexicaanse;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Moldavische;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Nigeriaanse;60
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Oekraïense;130
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Oezbeekse;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Onbekend;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Pakistaanse;20
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Peruaanse;70
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Poolse;30
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Roemeense;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Russische;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Salvadoraanse;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Servische;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Soedanese;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Somalische;20
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Surinaamse;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Syrische;40
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Tadzjiekse;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Thaise;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Tunesische;20
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Turkse;50
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Uruguayaanse;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Afghaanse;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Albanese;40
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Algerijnse;130
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Amerikaans burger;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Argentijnse;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Bengalese;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Braziliaanse;80
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Brits burger;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Burger van Bosnië-Herzegovina;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Chinese;50
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Colombiaanse;90
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Ecuadoraanse;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Egyptische;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Eritrese;20
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Filipijnse;20
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Gambiaanse;20
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Georgische;30
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Ghanese;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Guinese;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Hondurese;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Hongaarse;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Indiase;30
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Indonesische;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Iraakse;40
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Iraanse;30
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Jemenitische;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Kazachse;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Libische;20
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Marokkaanse;120
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Mexicaanse;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Moldavische;20
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Mongolische;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Nigeriaanse;60
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Oekraïense;120
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Oezbeekse;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Onbekend;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Pakistaanse;80
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Peruaanse;50
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Poolse;30
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Russische;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Servische;20
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Soedanese;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Somalische;20
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Surinaamse;20
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Syrische;60
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Tadzjiekse;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Tunesische;40
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Turkse;60
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Afghaanse;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Albanese;30
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Algerijnse;110
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Amerikaans burger;20
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Argentijnse;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Azerbeidzjaanse;20
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Braziliaanse;80
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Brits burger;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Burger van Bosnië-Herzegovina;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Chileense;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Chinese;60
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Colombiaanse;90
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Ecuadoraanse;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Egyptische;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Eritrese;20
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Filipijnse;20
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Gambiaanse;20
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Georgische;70
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Ghanese;20
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Guinese;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Hondurese;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Indiase;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Indonesische;20
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Iraakse;50
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Iraanse;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Jemenitische;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Kameroense;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Koeweitse;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Kosovaarse;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Letse;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Libische;20
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Litouwse;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Marokkaanse;120
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Mexicaanse;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Moldavische;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Mongolische;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Nicaraguaanse;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Nigeriaanse;50
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Oekraïense;80
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Oezbeekse;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Onbekend;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Pakistaanse;50
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Paraguayaanse;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Peruaanse;60
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Poolse;30
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Roemeense;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Russische;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Salvadoraanse;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Servische;20
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Soedanese;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Somalische;30
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Surinaamse;20
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Syrische;70
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Tadzjiekse;20
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Thaise;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Tunesische;30
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Turkse;60
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Afghaanse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Albanese;30
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Algerijnse;110
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Amerikaans burger;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Argentijnse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Australische;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Belarussische;20
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Braziliaanse;80
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Brits burger;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Bulgaarse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Burger van Bosnië-Herzegovina;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Burger van Congo;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Chileense;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Chinese;50
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Colombiaanse;70
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Ecuadoraanse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Egyptische;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Eritrese;20
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Filipijnse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Gambiaanse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Georgische;30
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Ghanese;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Guinese;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Hondurese;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Indiase;30
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Indonesische;20
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Iraakse;20
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Iraanse;20
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Israëlische;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Jemenitische;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Kenyaanse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Libische;20
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Maleisische;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Malinese;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Marokkaanse;100
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Mexicaanse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Moldavische;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Nicaraguaanse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Nigeriaanse;70
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Nog niet ingevoerd;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Oekraïense;100
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Oezbeekse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Onbekend;20
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Pakistaanse;40
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Peruaanse;40
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Poolse;20
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Roemeense;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Russische;20
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Salvadoraanse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Soedanese;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Somalische;30
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Staatloos;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Surinaamse;20
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Syrische;80
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Tadzjiekse;20
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Thaise;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Tunesische;30
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Turkse;40
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Afghaanse;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Albanese;40
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Algerijnse;100
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Amerikaans burger;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Argentijnse;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Bengalese;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Braziliaanse;70
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Brits burger;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Burger van Bosnië-Herzegovina;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Chinese;50
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Colombiaanse;110
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Ecuadoraanse;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Egyptische;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Eritrese;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Filipijnse;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Gambiaanse;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Georgische;50
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Ghanese;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Guinese;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Hondurese;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Indiase;30
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Indonesische;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Iraakse;40
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Iraanse;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Jemenitische;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Kenyaanse;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Letse;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Libische;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Marokkaanse;100
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Mexicaanse;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Moldavische;30
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Nicaraguaanse;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Nigeriaanse;50
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Oekraïense;70
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Oezbeekse;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Onbekend;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Pakistaanse;40
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Paraguayaanse;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Peruaanse;40
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Poolse;30
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Roemeense;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Russische;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Salvadoraanse;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Servische;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Soedanese;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Somalische;30
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Surinaamse;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Syrische;90
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Tadzjiekse;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Thaise;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Tunesische;30
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Turkse;60
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Venezolaanse;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Vietnamese;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;Zuid-Afrikaanse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Afghaanse;20
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Albanese;30
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Algerijnse;90
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Amerikaans burger;30
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Argentijnse;20
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Australische;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Boliviaanse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Braziliaanse;110
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Brits burger;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Chileense;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Chinese;70
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Colombiaanse;130
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Cubaanse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Ecuadoraanse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Egyptische;20
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Eritrese;40
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Filipijnse;60
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Gambiaanse;30
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Georgische;60
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Ghanese;20
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Guinese;20
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Hondurese;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Indiase;40
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Indonesische;20
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Iraakse;20
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Iraanse;20
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Jemenitische;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Letse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Libische;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Marokkaanse;120
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Mexicaanse;20
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Moldavische;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Nicaraguaanse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Nigeriaanse;80
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Oekraïense;50
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Oezbeekse;30
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Onbekend;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Pakistaanse;30
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Paraguayaanse;20
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Peruaanse;70
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Poolse;20
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Roemeense;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Russische;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Salvadoraanse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Soedanese;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Somalische;50
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Spaanse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Surinaamse;20
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Syrische;70
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Tadzjiekse;20
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Thaise;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Tunesische;20
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Turkse;60
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;Zuid-Afrikaanse;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Afghaanse;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Albanese;30
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Algerijnse;120
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;Amerikaans burger;40
