OBJECTID,NAAM,SEQUENCE,AANMAAKDATUM,REF_FUNC_SPOORTAK_NAAM_LANG,REF_FUNCTIONELE_SPOORTAK_PUIC,BEIDE_EINDEN_GELIJK,BESTANDSNAAM,SIGMATRAJECT_GUID,DATUM_GOEDGEKEURD_OUDST,DATUM_GOEDGEKEURD_JONGST,LENGTE_TOTAAL_SIGMATRAJECT,M_SIGMATRAJECT_BEGIN,M_SIGMATRAJECT_EIND,Shape__Length
236720,614_2131V_47.5,0,2020/02/24 14:56:17+00,614_2131V_47.5,c8234bc9-1aa0-48b6-9f68-77f707a467e2,,pvstekening-614_2131V_47.5_0_0.pdf,325e5299-dff2-4a5a-8ca9-4fd9a275f52c,,,,,,290.965107090489
236721,614_2131R_47.5,0,2020/02/24 14:59:19+00,614_2131R_47.5,e8d60f1b-b1aa-4310-99b2-6ef641d71914,,pvstekening-614_2131R_47.5_0_0.pdf,45a7fdbd-50c6-4851-8462-e4b862dec73a,,,,,,144.714029343012
236722,614_18V_47.4,0,2020/02/24 15:12:26+00,614_18V_47.4,53aec41f-8141-46d4-b4dd-14a1d5ba133c,,pvstekening-614_18V_47.4_0_0.pdf,54f618f6-82d5-4fc8-a370-64cde9f3a619,,,,,,29.8136406900063
236723,614_2231V_48.5,0,2020/02/24 15:16:00+00,614_2231V_48.5,9ede5151-261a-4f6b-8ec8-9d5f059aa59b,,pvstekening-614_2231V_48.5_0_0.pdf,6b254145-431a-4271-8719-9f903613b875,,,,,,91.8850302019867
236724,614_2223V_48.4,0,2020/02/24 15:16:38+00,614_2223V_48.4,d7bf776f-4ec4-4a95-a0bc-95800c1e3b2a,,pvstekening-614_2223V_48.4_0_0.pdf,6e6b064c-c9e2-4f71-a956-e477c03b82e8,,,,,,67.6490086018265
236725,614_2153R_47.9,0,2020/02/24 15:18:06+00,614_2153R_47.9,2f28289f-7484-49db-81a8-04fd0c5c78e9,,pvstekening-614_2153R_47.9_0_0.pdf,75f8005a-596c-49f6-9a73-5115a6bdde39,,,,,,30.8803176891335
236726,614_2211R_48.3,0,2020/02/24 15:21:40+00,614_2211R_48.3,aeff1168-9e1f-4093-bc7a-bef14c8b79cc,,pvstekening-614_2211R_48.3_0_0.pdf,8a2ad4bc-9f72-4db5-a717-16d607d9a857,,,,,,181.049011279957
236729,abcc3627-8c65-4aee-b05d-536d160ac094,0,2020/02/24 15:29:01+00,,,,pvstekening-abcc3627-8c65-4aee-b05d-536d160ac094_0_0.pdf,abcc3627-8c65-4aee-b05d-536d160ac094,,,,,,14.9490989912436
236731,614_407AQ_48.3,0,2020/02/24 14:55:19+00,614_407AQ_48.3,92fb8516-b90a-4dc5-a5c4-db688cdc585b,,pvstekening-614_407AQ_48.3_0_0.pdf,2caf3bbd-bf59-4833-920f-8b53d30355ea,,,,,,51.2551385912081
236733,614_2209V_48.4,0,2020/02/24 15:13:06+00,614_2209V_48.4,969b12f5-f074-4eba-a017-adf5f147015d,,pvstekening-614_2209V_48.4_0_0.pdf,5a82064c-0ba7-4c30-ad0e-e6438f6ec2a2,,,,,,10.4259709543044
236734,614_2163L_47.9,0,2020/02/24 15:15:10+00,614_2163L_47.9,b6147e71-72a1-4921-bbbd-548ed8d6aba3,,pvstekening-614_2163L_47.9_0_0.pdf,6884eb27-8f89-4471-a2e8-8cb4b1471562,,,,,,36.9929133406112
236735,614_23V_47.4,0,2020/02/24 15:22:01+00,614_23V_47.4,a93142f0-d0e5-4411-8520-23630de41ede,,pvstekening-614_23V_47.4_0_0.pdf,8af55db7-585d-428c-ba1d-d15959e260a9,,,,,,174.918442556537
236738,614_2237R_48.5,0,2020/02/24 15:22:51+00,614_2237R_48.5,ca4856ff-9387-4b35-b96e-b1428a54437c,,pvstekening-614_2237R_48.5_0_0.pdf,8f10ca8f-e9e0-4f3b-bd1b-41dbab625070,,,,,,127.800041827616
236739,614_2215R_48.3,0,2020/02/24 15:24:11+00,614_2215R_48.3,febde696-8515-4426-8c19-f0dd1ed6e477,,pvstekening-614_2215R_48.3_0_0.pdf,951cec55-9cdc-46f1-abd8-bc7f88ca330d,,,,,,61.7588954440993
236740,614_2217V_48.3,0,2020/02/24 15:24:18+00,614_2217V_48.3,6b537edf-61ef-4fdb-a943-68c7f0f5bae5,,pvstekening-614_2217V_48.3_0_0.pdf,95b47293-a0d8-43b7-acd1-338550c462da,,,,,,10.4520008390738
236746,614_2225L_48.4,0,2020/02/24 15:34:56+00,614_2225L_48.4,96a03460-30b4-4018-b73f-3379b46d9ce7,,pvstekening-614_2225L_48.4_0_0.pdf,c1ef7ae0-6640-4e95-a872-c29bffdb003c,,,,,,61.7479301296359
236747,614_406L_48.2,0,2020/02/24 15:00:10+00,614_406L_48.2,aff70dc9-ced1-4403-9f1a-8bee0e3fe26e,,pvstekening-614_406L_48.2_0_0.pdf,4cee8e4e-0671-45bd-9553-e8f2460916de,,,,,,30.8547842936689
236757,614_409L_48.3,0,2020/02/24 15:14:22+00,614_409L_48.3,6b725d0f-41f2-4b32-b7e9-fb6467d9221a,,pvstekening-614_409L_48.3_0_0.pdf,5ec17e4f-7f64-4053-8587-176f55e766b6,,,,,,189.384926225273
236758,614_2107V_47.4,0,2020/02/24 15:17:13+00,614_2107V_47.4,fe85126e-742e-4faf-88fe-3f969a69991e,,pvstekening-614_2107V_47.4_0_0.pdf,700e55dc-a03b-4670-a9e8-5a82d4b349ad,,,,,,10.4509525470169
236759,614_405L_48.3,0,2020/02/24 15:17:30+00,614_405L_48.3,20299698-0c75-4d12-8f04-e445afeef8b3,,pvstekening-614_405L_48.3_0_0.pdf,70f2c778-9636-41b2-8f65-e9b6681f79ba,,,,,,145.44607705755
236760,614_407AqV_48.3,0,2020/02/24 15:21:07+00,614_407AqV_48.3,,,pvstekening-614_407AqV_48.3_0_0.pdf,892fb28b-6063-4733-98ea-b163ee1b42bc,,,,,,20.1251727584199
236762,614_2161V_48,0,2020/02/24 15:42:10+00,614_2161V_48,518c062a-47c9-4e7d-b2fe-8cbbf9b4a355,,pvstekening-614_2161V_48_0_0.pdf,e2fda2db-fc37-4be1-92ff-b453277cc8c7,,,,,,273.378652853967
236764,614_2153V_47.9,0,2020/02/24 15:20:48+00,614_2153V_47.9,9e93b063-261c-4cbf-8b2d-e5c7be7ca3fb,,pvstekening-614_2153V_47.9_0_0.pdf,88833d9e-a889-48ab-ab54-78519ad1d41b,,,,,,10.4490127021647
236766,614_405R_48.3,0,2020/02/24 15:23:38+00,614_405R_48.3,e02e2ee1-23ec-40a3-87bd-0687c5daa869,,pvstekening-614_405R_48.3_0_0.pdf,929bd08b-577b-4926-b245-f7316c315488,,,,,,51.1450138977398
236773,614_2235L_48.6,0,2020/02/24 15:30:07+00,614_2235L_48.6,16f71280-99d0-4d6d-9282-590173f9d228,,pvstekening-614_2235L_48.6_0_0.pdf,af550c3f-0333-4313-8bd5-52373ecfd20a,,,,,,116.714959445351
236774,614_407BT_48.3,0,2020/02/24 15:40:21+00,614_407BT_48.3,9910b1b7-41e0-446a-847d-95d13927c3c9,,pvstekening-614_407BT_48.3_0_0.pdf,dfce8548-e8a8-4bf5-b5c9-319eaaf5352d,,,,,,219.122508717637
236775,614_2119R_47.4,0,2020/02/24 15:40:22+00,614_2119R_47.4,4c713899-2b63-452b-9e2a-0f7c434f7e82,,pvstekening-614_2119R_47.4_0_0.pdf,dcfb05d5-cb07-4c18-9a73-be33b35bfc5a,,,,,,610.330616739994
236776,614_2107L_47.4,0,2020/02/24 15:41:58+00,614_2107L_47.4,f20f6469-53c6-49bd-a8e3-fa84dd739dde,,pvstekening-614_2107L_47.4_0_0.pdf,e16463f7-2853-48f5-b202-3143caec09ca,,,,,,61.768064254432
236777,614_2211L_48.3,0,2020/02/24 15:43:03+00,614_2211L_48.3,d0dc5ae6-1680-4ad4-a2fb-db1aa5f4810d,,pvstekening-614_2211L_48.3_0_0.pdf,e54b9ec9-236f-4c99-a1e0-33d4ad99152f,,,,,,73.8941556534748
236778,614_2165L_48,0,2020/02/24 15:43:33+00,614_2165L_48,7a2fdcc2-aa60-4977-8169-a5ca63828683,,pvstekening-614_2165L_48_0_0.pdf,e6783381-af4d-44e8-8f96-d3a79caf4b64,,,,,,36.9928151510969
236779,614_18L_47.4,0,2020/02/24 15:13:54+00,614_18L_47.4,3cd38408-3269-45e8-93f5-1317efe8e486,,pvstekening-614_18L_47.4_0_0.pdf,5dc76823-31dc-4d5f-810c-f988e1072760,,,,,,265.463981361524
236780,614_2219L_48.3,0,2020/02/24 15:19:24+00,614_2219L_48.3,80a541ce-d435-4c84-ab9a-abf37e945f92,,pvstekening-614_2219L_48.3_0_0.pdf,7f49bc3d-2259-4b25-a562-ec671eab10bc,,,,,,167.450187783937
236781,614_408R_48.3,0,2020/02/24 15:19:49+00,614_408R_48.3,884b86c8-c6c9-48ba-8eb4-e6cb566d9274,,pvstekening-614_408R_48.3_0_0.pdf,818c301a-d819-42d6-bab9-5c8e6677d244,,,,,,180.541232601637
236782,614_2121R_47.4,0,2020/02/24 15:25:04+00,614_2121R_47.4,9f24d06d-5279-44df-88e1-c9cfdb5a59ea,,pvstekening-614_2121R_47.4_0_0.pdf,996e3d2d-af53-4c8b-870d-b696d9fc76ca,,,,,,107.653493348487
236783,614_2219R_48.3,0,2020/02/24 15:27:42+00,614_2219R_48.3,528bbefb-5fb9-4eff-9c7a-257539754be8,,pvstekening-614_2219R_48.3_0_0.pdf,a3e3e99b-82e3-4b0e-8b95-3ab91e8545ae,,,,,,72.4012858592367
236785,614_2117V_47.4,0,2020/02/24 15:37:56+00,614_2117V_47.4,a8e3851f-de6b-41be-93df-2607708db466,,pvstekening-614_2117V_47.4_0_0.pdf,d4b2d7e4-c7a0-4e74-a4db-924376302abc,,,,,,10.447023259283
236790,614_2229L_48.4,0,2020/02/24 16:00:08+00,614_2229L_48.4,602f88d6-e2b3-4319-b1de-3800f5236139,,pvstekening-614_2229L_48.4_0_0.pdf,f007fbac-a5a1-4071-8acb-df568c0d2b6d,,,,,,296.095848143013
236795,614_2157L_47.9,0,2020/02/24 15:35:48+00,614_2157L_47.9,cdffb816-d148-4809-973f-64354e80a3dc,,pvstekening-614_2157L_47.9_0_0.pdf,c81e0da4-80d3-4154-89af-2686a788ec89,,,,,,30.8803910384767
236797,614_2167R_47.9,0,2020/02/24 15:51:43+00,614_2167R_47.9,f4733f08-54a7-4642-af6d-450e53a0e761,,pvstekening-614_2167R_47.9_0_0.pdf,fdf01af1-49a1-4a66-add9-7ccb8e971199,,,,,,79.9908347985406
236813,614_2101V_47.2,0,2020/02/24 15:41:20+00,614_2101V_47.2,065fab96-3c56-4f61-9cbc-07cef8f9b7f9,,pvstekening-614_2101V_47.2_0_0.pdf,e0d145ff-d1ba-4977-854b-e1e1e78b3f37,,,,,,127.356781689329
236827,614_2157V_47.9,0,2020/02/24 15:41:13+00,614_2157V_47.9,d9c8b039-2505-41c7-b079-4448d648f6eb,,pvstekening-614_2157V_47.9_0_0.pdf,e0d08f01-b107-4718-8233-4cfd3e8a914a,,,,,,389.697603207923
236828,614_2225R_48.4,0,2020/02/24 15:44:18+00,614_2225R_48.4,c95e8578-63e4-41a5-906a-b4e250c428e7,,pvstekening-614_2225R_48.4_0_0.pdf,e78eb9e3-9052-428c-a1d1-8020079197ce,,,,,,62.8120199663249
236829,614_2227V_48.5,0,2020/02/24 15:44:25+00,614_2227V_48.5,bbe626c4-ade1-4074-8739-13d31da0fc47,,pvstekening-614_2227V_48.5_0_0.pdf,e7a7e0e1-96b1-41c6-91eb-28a073da2b4c,,,,,,10.4259709543044
236830,614_2121L_47.4,0,2020/02/24 15:45:15+00,614_2121L_47.4,b3a21fd7-6f5d-4624-a26d-2bbc1a630b0e,,pvstekening-614_2121L_47.4_0_0.pdf,eaa12e39-e44e-491e-8349-416a1bff07a5,,,,,,118.124064966035
236831,051_299V_50.6,0,2020/02/24 15:56:01+00,051_299V_50.6,f6b40b4e-cb9b-4097-9da5-44d5037fc2ee,,pvstekening-051_299V_50.6_0_0.pdf,55b24a76-8f58-4d67-a785-0cc27f5f1e8e,,,,,,402.553920857663
236832,051_299V_50.6,1,2020/02/24 15:56:02+00,051_299V_50.6,f6b40b4e-cb9b-4097-9da5-44d5037fc2ee,,pvstekening-051_299V_50.6_0_1.pdf,55b24a76-8f58-4d67-a785-0cc27f5f1e8e,,,,,,805.907508987423
236833,051_299V_50.6,2,2020/02/24 15:56:03+00,051_299V_50.6,f6b40b4e-cb9b-4097-9da5-44d5037fc2ee,,pvstekening-051_299V_50.6_0_2.pdf,55b24a76-8f58-4d67-a785-0cc27f5f1e8e,,,,,,801.34952426891
236834,051_299V_50.6,3,2020/02/24 15:56:04+00,051_299V_50.6,f6b40b4e-cb9b-4097-9da5-44d5037fc2ee,,pvstekening-051_299V_50.6_0_3.pdf,55b24a76-8f58-4d67-a785-0cc27f5f1e8e,,,,,,156.792326049036
236843,614_2129R_47.5,0,2020/02/24 15:42:51+00,614_2129R_47.5,b6ad36e2-1713-439a-b886-90345617485a,,pvstekening-614_2129R_47.5_0_0.pdf,e52b14a4-dca7-4e9f-ab3f-27e1419a7c53,,,,,,352.525744869236
236846,614_2133L_47.4,0,2020/02/24 15:47:21+00,614_2133L_47.4,b433700c-4c00-4b6a-a401-532a5309a043,,pvstekening-614_2133L_47.4_0_0.pdf,f3464663-57f4-440d-9994-fd5c5243a390,,,,,,180.330901264262
236848,614_17R_47.3,0,2020/02/24 15:48:18+00,614_17R_47.3,49c4e3d2-4a7f-4087-8113-0464a2d43198,,pvstekening-614_17R_47.3_0_0.pdf,f5b7783f-9897-4dab-b509-7141647146bc,,,,,,114.935525933174
236849,614_404R_48.4,0,2020/02/24 15:49:58+00,614_404R_48.4,aa2e0f9c-cf2a-47f4-8858-4a1fc98247fc,,pvstekening-614_404R_48.4_0_0.pdf,f7a31fc1-ff47-460a-bcc3-9c59486ad7de,,,,,,40.7426814186308
236859,614_402R_48.5,0,2020/02/24 15:43:44+00,614_402R_48.5,db4d9697-1670-4ecd-b4ce-dce894fb3a3a,,pvstekening-614_402R_48.5_0_0.pdf,e7648874-3885-4735-9e9f-45c57b322139,,,,,,121.24796259579
236860,614_16R_47.3,0,2020/02/24 15:48:55+00,614_16R_47.3,b856e5a0-1cb1-438f-b6e0-d0b626ee59b6,,pvstekening-614_16R_47.3_0_0.pdf,f5cc4920-0580-4399-b517-89b83dc9b164,,,,,,145.681625147379
236875,614_16V_47.3,0,2020/02/24 15:44:56+00,614_16V_47.3,cf6f1c3e-44fc-4926-9eaf-bd96f4b24461,,pvstekening-614_16V_47.3_0_0.pdf,e9382dd1-4ae2-44bc-965d-1227f750f6dc,,,,,,54.0984535349293
236891,614_2233R_48.5,0,2020/02/24 15:45:43+00,614_2233R_48.5,7fef25d4-85f5-48f8-bd70-55a1622501d9,,pvstekening-614_2233R_48.5_0_0.pdf,ec9da1f2-9285-420b-aab4-0a5b6531312e,,,,,,107.667139926367
236893,614_16L_47.3,0,2020/02/24 15:46:37+00,614_16L_47.3,a6d62f4c-db1f-4c03-a8f9-61c74a2bd9d9,,pvstekening-614_16L_47.3_0_0.pdf,eff845fe-42a6-4112-86a7-c313e8b05751,,,,,,34.8900283387675
236894,614_2115L_47.4,0,2020/02/24 15:50:52+00,614_2115L_47.4,b4bc43ad-9e48-4062-b87a-f5087d9512a2,,pvstekening-614_2115L_47.4_0_0.pdf,fa8242ff-3975-46fe-b750-8b7b4da44487,,,,,,73.895741059682
236895,614_2161R_48,0,2020/02/24 15:50:59+00,614_2161R_48,3f4d628f-fa9b-48bd-8ced-3d801b806932,,pvstekening-614_2161R_48_0_0.pdf,fd74262e-dac8-4d0e-8872-c4ea916117bc,,,,,,36.9928481259247
237533,604_7AL_47.4,0,2020/03/03 11:34:43+00,604_7AL_47.4,ba3d9af8-c0c4-4587-8d40-d08d604ad19a,,pvstekening-604_7AL_47.4_0_0.pdf,5df4b9c7-0483-4fc1-9013-100e7d33fe28,,,,,,189.796412615413
238208,152_4063V_15.2,0,2020/05/24 17:54:36+00,152_4063V_15.2,10f584ea-c41b-4366-9223-e80431c144d2,,pvstekening-152_4063V_15.2_0_0.pdf,00a87eeb-b5e7-4957-b85b-3b13ed99e6bf,,,,,,31.4730615866966
238209,152_4111R_29.2,0,2020/05/24 17:56:28+00,152_4111R_29.2,542f97dd-a386-4189-b550-f981b508672c,,pvstekening-152_4111R_29.2_0_0.pdf,152d83bb-723f-4e17-90d3-5cd5502e1e92,,,,,,800.268815561682
238210,152_4111R_29.2,1,2020/05/24 17:56:28+00,152_4111R_29.2,542f97dd-a386-4189-b550-f981b508672c,,pvstekening-152_4111R_29.2_0_1.pdf,152d83bb-723f-4e17-90d3-5cd5502e1e92,,,,,,747.469787389009
238220,152_4111L_29.2,0,2020/05/24 18:11:43+00,152_4111L_29.2,0d23026f-66c8-4fc1-b5f6-be44a1e45780,,pvstekening-152_4111L_29.2_0_0.pdf,3ff35b3c-8a2e-46c7-93dc-928f7c285b20,,,,,,167.46124745659
238221,152_4027V_6.9,9,2020/05/24 18:19:00+00,152_4027V_6.9,628b8337-4865-4e09-b142-9155eded1eb0,,pvstekening-152_4027V_6.9_0_9.pdf,91bb8527-1b02-451b-8d59-25f7ef172adf,,,,,,803.872353656279
238222,152_4061L_15.1,0,2020/05/24 18:31:32+00,152_4061L_15.1,750a3ca6-f6f5-4409-a642-bd57a6b35014,,pvstekening-152_4061L_15.1_0_0.pdf,a6a1e13b-62eb-4ebb-aafc-1dc911b9f111,,,,,,266.156946126322
238227,152_4121L_30.5,22,2020/05/24 18:46:37+00,152_4121L_30.5,281ce8fb-6def-4f6d-94dc-7574f4debbdd,,pvstekening-152_4121L_30.5_0_22.pdf,dbbe1837-a79a-40f0-ac0a-efac81ebe71a,,,,,,355.806396148844
238228,152_4121R_30.5,0,2020/05/24 18:48:22+00,152_4121R_30.5,d434be51-89b5-4648-b925-d99281c363d3,,pvstekening-152_4121R_30.5_0_0.pdf,ee8a9f21-f233-4d8a-aa1d-6448d1b1e4f7,,,,,,167.456843690997
238237,152_4123V_30.7,0,2020/05/24 18:10:18+00,152_4123V_30.7,db382d1b-3caa-4c09-a4cf-dee9ba16fe3c,,pvstekening-152_4123V_30.7_0_0.pdf,0732d25f-2f90-4f64-92a8-1e861f544cf7,,,,,,801.057126236163
238238,152_4123V_30.7,1,2020/05/24 18:10:18+00,152_4123V_30.7,db382d1b-3caa-4c09-a4cf-dee9ba16fe3c,,pvstekening-152_4123V_30.7_0_1.pdf,0732d25f-2f90-4f64-92a8-1e861f544cf7,,,,,,803.45557252369
238239,152_4123V_30.7,2,2020/05/24 18:10:18+00,152_4123V_30.7,db382d1b-3caa-4c09-a4cf-dee9ba16fe3c,,pvstekening-152_4123V_30.7_0_2.pdf,0732d25f-2f90-4f64-92a8-1e861f544cf7,,,,,,803.463365102766
238242,152_4123V_30.7,3,2020/05/24 18:10:23+00,152_4123V_30.7,db382d1b-3caa-4c09-a4cf-dee9ba16fe3c,,pvstekening-152_4123V_30.7_0_3.pdf,0732d25f-2f90-4f64-92a8-1e861f544cf7,,,,,,804.095334555835
238243,152_4123V_30.7,4,2020/05/24 18:10:23+00,152_4123V_30.7,db382d1b-3caa-4c09-a4cf-dee9ba16fe3c,,pvstekening-152_4123V_30.7_0_4.pdf,0732d25f-2f90-4f64-92a8-1e861f544cf7,,,,,,801.703307870936
238244,152_4123V_30.7,5,2020/05/24 18:10:23+00,152_4123V_30.7,db382d1b-3caa-4c09-a4cf-dee9ba16fe3c,,pvstekening-152_4123V_30.7_0_5.pdf,0732d25f-2f90-4f64-92a8-1e861f544cf7,,,,,,802.078751895579
238245,152_4123V_30.7,6,2020/05/24 18:10:24+00,152_4123V_30.7,db382d1b-3caa-4c09-a4cf-dee9ba16fe3c,,pvstekening-152_4123V_30.7_0_6.pdf,0732d25f-2f90-4f64-92a8-1e861f544cf7,,,,,,800.7848462863
238251,152_4123V_30.7,7,2020/05/24 18:10:28+00,152_4123V_30.7,db382d1b-3caa-4c09-a4cf-dee9ba16fe3c,,pvstekening-152_4123V_30.7_0_7.pdf,0732d25f-2f90-4f64-92a8-1e861f544cf7,,,,,,804.280422682761
238252,152_4123V_30.7,8,2020/05/24 18:10:28+00,152_4123V_30.7,db382d1b-3caa-4c09-a4cf-dee9ba16fe3c,,pvstekening-152_4123V_30.7_0_8.pdf,0732d25f-2f90-4f64-92a8-1e861f544cf7,,,,,,800.533566584116
238253,152_4123V_30.7,9,2020/05/24 18:10:29+00,152_4123V_30.7,db382d1b-3caa-4c09-a4cf-dee9ba16fe3c,,pvstekening-152_4123V_30.7_0_9.pdf,0732d25f-2f90-4f64-92a8-1e861f544cf7,,,,,,805.085710329592
238254,152_4123V_30.7,10,2020/05/24 18:10:29+00,152_4123V_30.7,db382d1b-3caa-4c09-a4cf-dee9ba16fe3c,,pvstekening-152_4123V_30.7_0_10.pdf,0732d25f-2f90-4f64-92a8-1e861f544cf7,,,,,,800.668234423534
238256,152_4123V_30.7,11,2020/05/24 18:10:33+00,152_4123V_30.7,db382d1b-3caa-4c09-a4cf-dee9ba16fe3c,,pvstekening-152_4123V_30.7_0_11.pdf,0732d25f-2f90-4f64-92a8-1e861f544cf7,,,,,,800.668234423534
238257,152_4123V_30.7,12,2020/05/24 18:10:33+00,152_4123V_30.7,db382d1b-3caa-4c09-a4cf-dee9ba16fe3c,,pvstekening-152_4123V_30.7_0_12.pdf,0732d25f-2f90-4f64-92a8-1e861f544cf7,,,,,,803.246233136043
238258,152_4123V_30.7,13,2020/05/24 18:10:34+00,152_4123V_30.7,db382d1b-3caa-4c09-a4cf-dee9ba16fe3c,,pvstekening-152_4123V_30.7_0_13.pdf,0732d25f-2f90-4f64-92a8-1e861f544cf7,,,,,,801.699841724052
238259,152_4123V_30.7,14,2020/05/24 18:10:34+00,152_4123V_30.7,db382d1b-3caa-4c09-a4cf-dee9ba16fe3c,,pvstekening-152_4123V_30.7_0_14.pdf,0732d25f-2f90-4f64-92a8-1e861f544cf7,,,,,,802.279780949487
238260,152_4123V_30.7,15,2020/05/24 18:10:35+00,152_4123V_30.7,db382d1b-3caa-4c09-a4cf-dee9ba16fe3c,,pvstekening-152_4123V_30.7_0_15.pdf,0732d25f-2f90-4f64-92a8-1e861f544cf7,,,,,,804.857537997455
238261,152_4123V_30.7,16,2020/05/24 18:10:35+00,152_4123V_30.7,db382d1b-3caa-4c09-a4cf-dee9ba16fe3c,,pvstekening-152_4123V_30.7_0_16.pdf,0732d25f-2f90-4f64-92a8-1e861f544cf7,,,,,,802.626685277612
238262,152_4123V_30.7,17,2020/05/24 18:10:35+00,152_4123V_30.7,db382d1b-3caa-4c09-a4cf-dee9ba16fe3c,,pvstekening-152_4123V_30.7_0_17.pdf,0732d25f-2f90-4f64-92a8-1e861f544cf7,,,,,,808.659073409367
238263,152_4123V_30.7,18,2020/05/24 18:10:36+00,152_4123V_30.7,db382d1b-3caa-4c09-a4cf-dee9ba16fe3c,,pvstekening-152_4123V_30.7_0_18.pdf,0732d25f-2f90-4f64-92a8-1e861f544cf7,,,,,,807.681219110507
238264,152_4123V_30.7,19,2020/05/24 18:10:36+00,152_4123V_30.7,db382d1b-3caa-4c09-a4cf-dee9ba16fe3c,,pvstekening-152_4123V_30.7_0_19.pdf,0732d25f-2f90-4f64-92a8-1e861f544cf7,,,,,,801.817064604368
238265,152_4123V_30.7,20,2020/05/24 18:10:37+00,152_4123V_30.7,db382d1b-3caa-4c09-a4cf-dee9ba16fe3c,,pvstekening-152_4123V_30.7_0_20.pdf,0732d25f-2f90-4f64-92a8-1e861f544cf7,,,,,,800.694367313561
238266,152_4123V_30.7,21,2020/05/24 18:10:37+00,152_4123V_30.7,db382d1b-3caa-4c09-a4cf-dee9ba16fe3c,,pvstekening-152_4123V_30.7_0_21.pdf,0732d25f-2f90-4f64-92a8-1e861f544cf7,,,,,,648.17696633387
238267,152_4061R_15.1,0,2020/05/24 18:12:49+00,152_4061R_15.1,22d8f5f3-061b-4464-96c5-330e35a946f3,,pvstekening-152_4061R_15.1_0_0.pdf,62dd041a-4b78-4016-b964-bf09ca790743,,,,,,117.433843697785
238268,152_4113V_29.4,0,2020/05/24 18:13:06+00,152_4113V_29.4,ab5b7f62-a99e-44f2-8900-466f59252455,,pvstekening-152_4113V_29.4_0_0.pdf,7f1ef404-f7f6-43ae-a424-74353862c89a,,,,,,800.491876266213
238269,152_4113V_29.4,1,2020/05/24 18:13:06+00,152_4113V_29.4,ab5b7f62-a99e-44f2-8900-466f59252455,,pvstekening-152_4113V_29.4_0_1.pdf,7f1ef404-f7f6-43ae-a424-74353862c89a,,,,,,413.004304516067
238270,152_4065L_15.2,0,2020/05/24 18:13:30+00,152_4065L_15.2,64dbc305-e929-4ce3-8f36-9c500cc2ebad,,pvstekening-152_4065L_15.2_0_0.pdf,8437541d-fad3-46aa-ae79-1830eab168c5,,,,,,117.433855117654
238271,152_4027V_6.9,2,2020/05/24 18:18:57+00,152_4027V_6.9,628b8337-4865-4e09-b142-9155eded1eb0,,pvstekening-152_4027V_6.9_0_2.pdf,91bb8527-1b02-451b-8d59-25f7ef172adf,,,,,,807.446420149021
238272,152_4027V_6.9,3,2020/05/24 18:18:58+00,152_4027V_6.9,628b8337-4865-4e09-b142-9155eded1eb0,,pvstekening-152_4027V_6.9_0_3.pdf,91bb8527-1b02-451b-8d59-25f7ef172adf,,,,,,802.224369698697
238273,152_4027V_6.9,4,2020/05/24 18:18:58+00,152_4027V_6.9,628b8337-4865-4e09-b142-9155eded1eb0,,pvstekening-152_4027V_6.9_0_4.pdf,91bb8527-1b02-451b-8d59-25f7ef172adf,,,,,,804.667513373356
238274,152_4027V_6.9,5,2020/05/24 18:18:59+00,152_4027V_6.9,628b8337-4865-4e09-b142-9155eded1eb0,,pvstekening-152_4027V_6.9_0_5.pdf,91bb8527-1b02-451b-8d59-25f7ef172adf,,,,,,800.264583785319
238275,152_4027V_6.9,6,2020/05/24 18:18:59+00,152_4027V_6.9,628b8337-4865-4e09-b142-9155eded1eb0,,pvstekening-152_4027V_6.9_0_6.pdf,91bb8527-1b02-451b-8d59-25f7ef172adf,,,,,,801.437570431149
238276,152_4027V_6.9,7,2020/05/24 18:18:59+00,152_4027V_6.9,628b8337-4865-4e09-b142-9155eded1eb0,,pvstekening-152_4027V_6.9_0_7.pdf,91bb8527-1b02-451b-8d59-25f7ef172adf,,,,,,804.724875690382
238277,152_4027V_6.9,8,2020/05/24 18:19:00+00,152_4027V_6.9,628b8337-4865-4e09-b142-9155eded1eb0,,pvstekening-152_4027V_6.9_0_8.pdf,91bb8527-1b02-451b-8d59-25f7ef172adf,,,,,,806.10270170954
238278,152_4027V_6.9,10,2020/05/24 18:19:01+00,152_4027V_6.9,628b8337-4865-4e09-b142-9155eded1eb0,,pvstekening-152_4027V_6.9_0_10.pdf,91bb8527-1b02-451b-8d59-25f7ef172adf,,,,,,696.668973866511
238283,152_4027V_6.9,0,2020/05/24 18:18:53+00,152_4027V_6.9,628b8337-4865-4e09-b142-9155eded1eb0,,pvstekening-152_4027V_6.9_0_0.pdf,91bb8527-1b02-451b-8d59-25f7ef172adf,,,,,,803.750927876053
238284,152_4027V_6.9,1,2020/05/24 18:18:53+00,152_4027V_6.9,628b8337-4865-4e09-b142-9155eded1eb0,,pvstekening-152_4027V_6.9_0_1.pdf,91bb8527-1b02-451b-8d59-25f7ef172adf,,,,,,802.600919947363
238339,152_4121L_30.5,0,2020/05/24 18:46:18+00,152_4121L_30.5,281ce8fb-6def-4f6d-94dc-7574f4debbdd,,pvstekening-152_4121L_30.5_0_0.pdf,dbbe1837-a79a-40f0-ac0a-efac81ebe71a,,,,,,800.763936235844
