Nummer;Totaal van;Jaar;Maand;Toezichtsmaatregel;Aantal uitstroom
4;Jaar, Maand, Toezichtsmaatregel;2019;03;Terugkeerbesluit zonder overdrachtsdossier aan DT&V;70
4;Jaar, Maand, Toezichtsmaatregel;2019;04;Bevel terugkeer EU lidstaat;40
4;Jaar, Maand, Toezichtsmaatregel;2019;04;Overdrachtsdossier aan DT&V als gevolg van maatregelen van bewaring of vanwege strafrechtelijke detentie (VRIS);220
4;Jaar, Maand, Toezichtsmaatregel;2019;04;Periodieke meldplicht met een overdrachtsdossier aan DT&V;40
4;Jaar, Maand, Toezichtsmaatregel;2019;04;Terugkeerbesluit zonder overdrachtsdossier aan DT&V;100
4;Jaar, Maand, Toezichtsmaatregel;2019;05;Bevel terugkeer EU lidstaat;40
4;Jaar, Maand, Toezichtsmaatregel;2019;05;Overdrachtsdossier aan DT&V als gevolg van maatregelen van bewaring of vanwege strafrechtelijke detentie (VRIS);240
4;Jaar, Maand, Toezichtsmaatregel;2019;05;Periodieke meldplicht met een overdrachtsdossier aan DT&V;30
4;Jaar, Maand, Toezichtsmaatregel;2019;05;Terugkeerbesluit zonder overdrachtsdossier aan DT&V;90
4;Jaar, Maand, Toezichtsmaatregel;2019;06;Bevel terugkeer EU lidstaat;40
4;Jaar, Maand, Toezichtsmaatregel;2019;06;Overdrachtsdossier aan DT&V als gevolg van maatregelen van bewaring of vanwege strafrechtelijke detentie (VRIS);210
4;Jaar, Maand, Toezichtsmaatregel;2019;06;Periodieke meldplicht met een overdrachtsdossier aan DT&V;20
4;Jaar, Maand, Toezichtsmaatregel;2019;06;Terugkeerbesluit zonder overdrachtsdossier aan DT&V;80
4;Jaar, Maand, Toezichtsmaatregel;2019;07;Bevel terugkeer EU lidstaat;40
4;Jaar, Maand, Toezichtsmaatregel;2019;07;Overdrachtsdossier aan DT&V als gevolg van maatregelen van bewaring of vanwege strafrechtelijke detentie (VRIS);260
4;Jaar, Maand, Toezichtsmaatregel;2019;07;Periodieke meldplicht met een overdrachtsdossier aan DT&V;20
4;Jaar, Maand, Toezichtsmaatregel;2019;07;Terugkeerbesluit zonder overdrachtsdossier aan DT&V;60
4;Jaar, Maand, Toezichtsmaatregel;2019;08;Bevel terugkeer EU lidstaat;50
4;Jaar, Maand, Toezichtsmaatregel;2019;08;Overdrachtsdossier aan DT&V als gevolg van maatregelen van bewaring of vanwege strafrechtelijke detentie (VRIS);210
4;Jaar, Maand, Toezichtsmaatregel;2019;08;Periodieke meldplicht met een overdrachtsdossier aan DT&V;10
4;Jaar, Maand, Toezichtsmaatregel;2019;08;Terugkeerbesluit zonder overdrachtsdossier aan DT&V;50
4;Jaar, Maand, Toezichtsmaatregel;2019;09;Bevel terugkeer EU lidstaat;40
4;Jaar, Maand, Toezichtsmaatregel;2019;09;Overdrachtsdossier aan DT&V als gevolg van maatregelen van bewaring of vanwege strafrechtelijke detentie (VRIS);190
4;Jaar, Maand, Toezichtsmaatregel;2019;09;Periodieke meldplicht met een overdrachtsdossier aan DT&V;20
4;Jaar, Maand, Toezichtsmaatregel;2019;09;Terugkeerbesluit zonder overdrachtsdossier aan DT&V;60
4;Jaar, Maand, Toezichtsmaatregel;2019;10;Bevel terugkeer EU lidstaat;40
4;Jaar, Maand, Toezichtsmaatregel;2019;10;Overdrachtsdossier aan DT&V als gevolg van maatregelen van bewaring of vanwege strafrechtelijke detentie (VRIS);230
4;Jaar, Maand, Toezichtsmaatregel;2019;10;Periodieke meldplicht met een overdrachtsdossier aan DT&V;20
4;Jaar, Maand, Toezichtsmaatregel;2019;10;Terugkeerbesluit zonder overdrachtsdossier aan DT&V;80
4;Jaar, Maand, Toezichtsmaatregel;2019;11;Bevel terugkeer EU lidstaat;40
4;Jaar, Maand, Toezichtsmaatregel;2019;11;Overdrachtsdossier aan DT&V als gevolg van maatregelen van bewaring of vanwege strafrechtelijke detentie (VRIS);210
4;Jaar, Maand, Toezichtsmaatregel;2019;11;Periodieke meldplicht met een overdrachtsdossier aan DT&V;20
4;Jaar, Maand, Toezichtsmaatregel;2019;11;Terugkeerbesluit zonder overdrachtsdossier aan DT&V;80
4;Jaar, Maand, Toezichtsmaatregel;2019;12;Bevel terugkeer EU lidstaat;50
4;Jaar, Maand, Toezichtsmaatregel;2019;12;Overdrachtsdossier aan DT&V als gevolg van maatregelen van bewaring of vanwege strafrechtelijke detentie (VRIS);190
4;Jaar, Maand, Toezichtsmaatregel;2019;12;Overdrachtsdossier aan DT&V zonder meldplicht;10
4;Jaar, Maand, Toezichtsmaatregel;2019;12;Periodieke meldplicht met een overdrachtsdossier aan DT&V;10
4;Jaar, Maand, Toezichtsmaatregel;2019;12;Terugkeerbesluit zonder overdrachtsdossier aan DT&V;60
