FID,hectometrering,km_1,km_5,km_10,districtsnaam,opmerking,info1,info2,info3,info4,info5,muteerder,mutatie,hoofdwatersysteem,watersysteemnaam,watersysteemdeel,systeemdeel,se_anno_cad_data,gdb_geomattr_data,shape
hectometrering_punten.431,9.5,-999,-999,-999,MN Z,"ARK1_09,5_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (130045.11899999902 480005.1259999983)
hectometrering_punten.432,10.3,-999,-999,-999,MN Z,"ARK1_10,3_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (129998.09800000116 479200.8049999997)
hectometrering_punten.433,10.8,-999,-999,-999,MN Z,"ARK1_10,8_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (130000.93400000036 478702.2740000002)
hectometrering_punten.434,5.9,-999,-999,-999,MN Z,"ARK1_05,9_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (129047.25400000066 483313.7580000013)
hectometrering_punten.435,5.7,-999,-999,-999,MN Z,"ARK1_05,7_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (128996.72599999979 483555.9750000015)
hectometrering_punten.436,5.8,-999,-999,-999,MN Z,"ARK1_05,8_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (128972.2650000006 483379.6620000005)
hectometrering_punten.437,12.4,-999,-999,-999,MN Z,"ARK1_12,4_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (130123.53200000152 477095.4670000002)
hectometrering_punten.438,12.7,-999,-999,-999,MN Z,"ARK1_12,7_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (129948.41099999845 476816.34899999946)
hectometrering_punten.439,13.2,-999,-999,-999,MN Z,"ARK1_13,2_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (129969.78400000185 476305.12000000104)
hectometrering_punten.440,12.3,-999,-999,-999,MN Z,"ARK1_12,3_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (130122.89999999851 477197.8260000013)
hectometrering_punten.441,12.1,-999,-999,-999,MN Z,"ARK1_12,1_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (130121.98000000045 477424.8960000016)
hectometrering_punten.442,68.3,-999,-999,-999,MN Z,"ARK4_68,3_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (157925.75499999896 436871.6009999998)
hectometrering_punten.443,68.7,-999,-999,-999,MN Z,"ARK4_68,7_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (158251.29199999943 436634.47100000083)
hectometrering_punten.444,68.1,-999,-999,-999,MN Z,"ARK4_68,1_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (157931.90300000086 437195.47399999946)
hectometrering_punten.445,68.1,-999,-999,-999,MN Z,"ARK4_68,1_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (157905.00200000033 437149.3590000011)
hectometrering_punten.446,67.9,-999,-999,-999,MN Z,"ARK4_67,9_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (157730.1550000012 437282.756000001)
hectometrering_punten.447,66.5,-999,-999,-999,MN Z,"ARK4_66,5_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (156521.48299999908 437994.1550000012)
hectometrering_punten.448,66.5,-999,-999,-999,MN Z,"ARK4_66,5_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (156486.43400000036 437944.2809999995)
hectometrering_punten.449,65.7,-999,-999,-999,MN Z,"ARK4_65,7_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (155876.23900000006 438453.3429999985)
hectometrering_punten.450,65.8,-999,-999,-999,MN Z,"ARK4_65,8_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (155914.2950000018 438350.32499999925)
hectometrering_punten.451,65.3,-999,-999,-999,MN Z,"ARK4_65,3_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (155559.7190000005 438695.95899999887)
hectometrering_punten.452,65.1,-999,-999,-999,MN Z,"ARK4_65,1_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (155526.36499999836 438984.72199999914)
hectometrering_punten.453,32.6,-999,-999,-999,MN Z,"ARK1_32,6_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (133008.74399999902 459151.3260000013)
hectometrering_punten.454,31.5,-999,-999,-999,MN Z,"ARK1_31,5_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (132213.21499999985 459911.9219999984)
hectometrering_punten.455,31.1,-999,-999,-999,MN Z,"ARK1_31,1_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (131862.51999999955 460119.4609999992)
hectometrering_punten.456,31.3,-999,-999,-999,MN Z,"ARK1_31,3_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (132013.84200000018 459990.756000001)
hectometrering_punten.457,32.7,-999,-999,-999,MN Z,"ARK1_32,7_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (133081.88699999824 459084.7479999997)
hectometrering_punten.458,33,-999,-999,-999,MN Z,"ARK1_33,0_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (133303.27299999818 458881.17500000075)
hectometrering_punten.459,34.6,-999,-999,-999,MN Z,"ARK1_34,6_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (133653.8669999987 457401.70699999854)
hectometrering_punten.460,30.6,-999,-999,-999,MN Z,"ARK1_30,6_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (131449.96499999985 460383.3669999987)
hectometrering_punten.461,45.7,-999,-999,-999,MN Z,"ARK3_45,7_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (138227.07600000128 447628.44099999964)
hectometrering_punten.462,43.2,-999,-999,-999,MN Z,"ARK3_43,2_Li",Goed in dtb,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:53:29,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (136626.08399999887 449555.71400000155)
hectometrering_punten.463,20.9,-999,-999,-999,MN Z,"ARK1_20,9_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (128669.22800000012 468716.2960000001)
hectometrering_punten.464,30,-999,-999,-999,MN Z,"ARK1_30,0_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (130958.78000000119 460754.77899999917)
hectometrering_punten.465,14.5,-999,-999,-999,MN Z,"ARK1_14,5_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (129641.66600000113 475042.93400000036)
hectometrering_punten.466,12.1,-999,-999,-999,MN Z,"ARK1_12,1_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (130006.95499999821 477403.7710000016)
hectometrering_punten.467,11.5,-999,-999,-999,MN Z,"ARK1_11,5_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (130118.73900000006 478002.7259999998)
hectometrering_punten.468,14.2,-999,-999,-999,MN Z,"ARK1_14,2_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (129692.58100000024 475338.5940000005)
hectometrering_punten.469,5.1,-999,-999,-999,MN Z,"ARK1_05,1_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (128445.89200000092 483841.01999999955)
hectometrering_punten.470,5,-999,-999,-999,MN Z,"ARK1_05,0_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (128475.17500000075 484026.30799999833)
hectometrering_punten.471,15.5,-999,-999,-999,MN Z,"ARK1_15,5_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (129587.07999999821 474037.4600000009)
hectometrering_punten.472,15.1,-999,-999,-999,MN Z,"ARK1_15,1_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (129539.59299999848 474451.8759999983)
hectometrering_punten.473,15.4,-999,-999,-999,MN Z,"ARK1_15,4_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (129488.96999999881 474155.9079999998)
hectometrering_punten.474,55.3,-999,-999,-999,MN Z,"ARK3_55,3_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (146966.62900000066 443751.20800000057)
hectometrering_punten.475,54.6,-999,-999,-999,MN Z,"ARK3_54,6_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (146333.7410000004 444043.37000000104)
hectometrering_punten.476,54.6,-999,-999,-999,MN Z,"ARK3_54,6_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (146270.52699999884 443894.4120000005)
hectometrering_punten.477,70.5,-999,-999,-999,MN Z,"ARK4_70,5_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (159343.4549999982 435289.35500000045)
hectometrering_punten.478,65.2,-999,-999,-999,MN Z,"ARK4_65,2_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (155481.4210000001 438755.87900000066)
hectometrering_punten.479,58.6,-999,-999,-999,MN Z,"ARK3_58,6_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (149909.1499999985 442246.8969999999)
hectometrering_punten.480,58.3,-999,-999,-999,MN Z,"ARK3_58,3_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (149711.13800000027 442519.85599999875)
hectometrering_punten.2683,167.2,0,0,0,ZN M,,,,,,,,2022-07-08T12:16:03,Maas,Benedenmaas Maas,NM2,,,,POINT (186598.23440000042 419032.1875)
hectometrering_punten.481,67,-999,-999,-999,MN Z,"ARK4_67,0_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (156883.64200000092 437643.5720000006)
hectometrering_punten.482,55.4,-999,-999,-999,MN Z,"ARK3_55,4_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (147060.7960000001 443707.6570000015)
hectometrering_punten.483,55,-999,-999,-999,MN Z,"ARK3_55,0_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (146640.22899999842 443741.1770000011)
hectometrering_punten.484,57.4,-999,-999,-999,MN Z,"ARK3_57,4_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (148812.27699999884 442720.3979999982)
hectometrering_punten.485,66.5,-999,-999,-999,MN Z,"ARK4_66,5_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (156657.73800000176 438172.7019999996)
hectometrering_punten.486,56.7,-999,-999,-999,MN Z,"ARK3_56,7_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (148240.36899999902 443156.01000000164)
hectometrering_punten.487,67.6,-999,-999,-999,MN Z,"ARK4_67,6_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (157505.14400000125 437458.5399999991)
hectometrering_punten.488,69.6,-999,-999,-999,MN Z,"ARK4_69,6_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (159074.9990000017 436203.9780000001)
hectometrering_punten.489,26.1,-999,-999,-999,MN Z,"ARK1_26,1_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (128258.49300000072 463568.5489999987)
hectometrering_punten.490,26.1,-999,-999,-999,MN Z,"ARK1_26,1_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (128371.77299999818 463604.11400000006)
hectometrering_punten.491,26,-999,-999,-999,MN Z,"ARK1_26,0_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (128346.3440000005 463696.37900000066)
hectometrering_punten.492,25.6,-999,-999,-999,MN Z,"ARK1_25,6_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (128174.95899999887 464070.05999999866)
hectometrering_punten.493,18.8,-999,-999,-999,MN Z,"ARK1_18,8_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (129027.91600000113 470785.3539999984)
hectometrering_punten.494,18.2,-999,-999,-999,MN Z,"ARK1_18,2_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (129014.2340000011 471400.3830000013)
hectometrering_punten.495,18.3,-999,-999,-999,MN Z,"ARK1_18,3_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (128999.74700000137 471297.4279999994)
hectometrering_punten.496,26.8,-999,-999,-999,MN Z,"ARK1_26,8_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (128715.4140000008 463036.9450000003)
hectometrering_punten.497,22.8,-999,-999,-999,MN Z,"ARK1_22,8_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (128346.16099999845 466851.1970000006)
hectometrering_punten.498,23,-999,-999,-999,MN Z,"ARK1_23,0_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (128311.3209999986 466646.9789999984)
hectometrering_punten.499,48.2,-999,-999,-999,MN Z,"ARK3_48,2_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (140478.7650000006 446566.8020000011)
hectometrering_punten.500,31.1,-999,-999,-999,MN Z,"ARK1_31,1_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (131911.52699999884 460179.04300000146)
hectometrering_punten.501,54.3,-999,-999,-999,MN Z,"ARK3_54,3_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (146046.64200000092 444175.95600000024)
hectometrering_punten.502,54.1,-999,-999,-999,MN Z,"ARK3_54,1_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (145817.78299999982 444106.36199999973)
hectometrering_punten.503,25,-999,-999,-999,MN Z,"ARK1_25,0_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (128229.0940000005 464680.6550000012)
hectometrering_punten.504,65.7,-999,-999,-999,MN Z,"ARK4_65,7_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (155832.39200000092 438412.63699999824)
hectometrering_punten.505,65.9,-999,-999,-999,MN Z,"ARK4_65,9_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (156033.04399999976 438333.3139999993)
hectometrering_punten.506,62.3,-999,-999,-999,MN Z,"ARK4_62,3_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (153270.1330000013 440667.06500000134)
hectometrering_punten.507,4.7,-999,-999,-999,MN Z,"ARK1_04,7_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (128249.9450000003 484224.1939999983)
hectometrering_punten.508,4.6,-999,-999,-999,MN Z,"ARK1_04,6_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (128070.51900000125 484171.2520000003)
hectometrering_punten.509,4.4,-999,-999,-999,MN Z,"ARK1_04,4_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (127920.20300000161 484303.46599999815)
hectometrering_punten.510,54.5,-999,-999,-999,MN Z,"ARK3_54,5_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (146226.27299999818 444093.08999999985)
hectometrering_punten.511,9.9,-999,-999,-999,MN Z,"ARK1_09,9_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (130098.20100000128 479608.7650000006)
hectometrering_punten.512,65.1,-999,-999,-999,MN Z,"ARK4_65,1_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (155359.9910000004 438774.2969999984)
hectometrering_punten.513,69.7,-999,-999,-999,MN Z,"ARK4_69,7_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (158998.94000000134 436008.993999999)
hectometrering_punten.514,69.4,-999,-999,-999,MN Z,"ARK4_69,4_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (158932.3599999994 436356.44299999997)
hectometrering_punten.515,68.9,-999,-999,-999,MN Z,"ARK4_68,9_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (158563.95199999958 436715.5489999987)
hectometrering_punten.516,64.8,-999,-999,-999,MN Z,"ARK4_64,8_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (155118.49500000104 438958.2329999991)
