Version;Date_of_report;Date_of_statistics;Populatie;Region_level;Region_code;Region_name;Birth_year;Coverage_primary_partly;Coverage_primary_completed;Coverage_repeat_vaccination_autumn_round;Age_group
8;2023-01-31 10:30:00;2021-01-04;8508;Gemeente;GM0431;Oostzaan;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;2830;Gemeente;GM0431;Oostzaan;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;7865;Gemeente;GM0431;Oostzaan;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;643;Gemeente;GM0431;Oostzaan;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;10737;Gemeente;GM0432;Opmeer;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;3603;Gemeente;GM0432;Opmeer;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;9927;Gemeente;GM0432;Opmeer;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;810;Gemeente;GM0432;Opmeer;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;12407;Gemeente;GM0437;Ouder-Amstel;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;4085;Gemeente;GM0437;Ouder-Amstel;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;11412;Gemeente;GM0437;Ouder-Amstel;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;995;Gemeente;GM0437;Ouder-Amstel;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;82918;Gemeente;GM0439;Purmerend;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;26586;Gemeente;GM0439;Purmerend;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;77013;Gemeente;GM0439;Purmerend;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;5905;Gemeente;GM0439;Purmerend;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;42363;Gemeente;GM0441;Schagen;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;15599;Gemeente;GM0441;Schagen;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;38989;Gemeente;GM0441;Schagen;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;3374;Gemeente;GM0441;Schagen;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;12572;Gemeente;GM0448;Texel;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;4931;Gemeente;GM0448;Texel;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;11759;Gemeente;GM0448;Texel;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;813;Gemeente;GM0448;Texel;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;11811;Gemeente;GM0450;Uitgeest;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;3599;Gemeente;GM0450;Uitgeest;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;10848;Gemeente;GM0450;Uitgeest;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;963;Gemeente;GM0450;Uitgeest;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;27157;Gemeente;GM0451;Uithoorn;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;7744;Gemeente;GM0451;Uithoorn;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;24966;Gemeente;GM0451;Uithoorn;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2191;Gemeente;GM0451;Uithoorn;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;60606;Gemeente;GM0453;Velsen;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;19886;Gemeente;GM0453;Velsen;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;56168;Gemeente;GM0453;Velsen;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;4438;Gemeente;GM0453;Velsen;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;15808;Gemeente;GM0473;Zandvoort;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;5985;Gemeente;GM0473;Zandvoort;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;14770;Gemeente;GM0473;Zandvoort;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1038;Gemeente;GM0473;Zandvoort;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;138958;Gemeente;GM0479;Zaanstad;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;39460;Gemeente;GM0479;Zaanstad;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;128440;Gemeente;GM0479;Zaanstad;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;10518;Gemeente;GM0479;Zaanstad;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;17359;Gemeente;GM0482;Alblasserdam;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;5284;Gemeente;GM0482;Alblasserdam;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;15811;Gemeente;GM0482;Alblasserdam;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1548;Gemeente;GM0482;Alblasserdam;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;99841;Gemeente;GM0484;Alphen aan den Rijn;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;30403;Gemeente;GM0484;Alphen aan den Rijn;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;91938;Gemeente;GM0484;Alphen aan den Rijn;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;7903;Gemeente;GM0484;Alphen aan den Rijn;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;42450;Gemeente;GM0489;Barendrecht;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;12469;Gemeente;GM0489;Barendrecht;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;38497;Gemeente;GM0489;Barendrecht;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;3953;Gemeente;GM0489;Barendrecht;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;17838;Gemeente;GM0498;Drechterland;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;5982;Gemeente;GM0498;Drechterland;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;16441;Gemeente;GM0498;Drechterland;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1397;Gemeente;GM0498;Drechterland;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;59047;Gemeente;GM0502;Capelle aan den IJssel;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;19493;Gemeente;GM0502;Capelle aan den IJssel;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;54634;Gemeente;GM0502;Capelle aan den IJssel;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;4413;Gemeente;GM0502;Capelle aan den IJssel;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;95657;Gemeente;GM0503;Delft;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;23426;Gemeente;GM0503;Delft;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;90578;Gemeente;GM0503;Delft;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;5079;Gemeente;GM0503;Delft;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;106609;Gemeente;GM0505;Dordrecht;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;31866;Gemeente;GM0505;Dordrecht;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;98868;Gemeente;GM0505;Dordrecht;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;7741;Gemeente;GM0505;Dordrecht;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;33664;Gemeente;GM0512;Gorinchem;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;9786;Gemeente;GM0512;Gorinchem;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;31091;Gemeente;GM0512;Gorinchem;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2573;Gemeente;GM0512;Gorinchem;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;65954;Gemeente;GM0513;Gouda;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;20075;Gemeente;GM0513;Gouda;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;60944;Gemeente;GM0513;Gouda;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;5010;Gemeente;GM0513;Gouda;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;491461;Gemeente;GM0518;'s-Gravenhage;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;115381;Gemeente;GM0518;'s-Gravenhage;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;454518;Gemeente;GM0518;'s-Gravenhage;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;36943;Gemeente;GM0518;'s-Gravenhage;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;15792;Gemeente;GM0523;Hardinxveld-Giessendam;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;4578;Gemeente;GM0523;Hardinxveld-Giessendam;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;14325;Gemeente;GM0523;Hardinxveld-Giessendam;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1467;Gemeente;GM0523;Hardinxveld-Giessendam;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;26918;Gemeente;GM0531;Hendrik-Ido-Ambacht;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;7440;Gemeente;GM0531;Hendrik-Ido-Ambacht;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;24340;Gemeente;GM0531;Hendrik-Ido-Ambacht;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2578;Gemeente;GM0531;Hendrik-Ido-Ambacht;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;19356;Gemeente;GM0532;Stede Broec;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;6539;Gemeente;GM0532;Stede Broec;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;17866;Gemeente;GM0532;Stede Broec;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1490;Gemeente;GM0532;Stede Broec;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;19797;Gemeente;GM0534;Hillegom;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;6355;Gemeente;GM0534;Hillegom;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;18354;Gemeente;GM0534;Hillegom;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1443;Gemeente;GM0534;Hillegom;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;57210;Gemeente;GM0537;Katwijk;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;16816;Gemeente;GM0537;Katwijk;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;52170;Gemeente;GM0537;Katwijk;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;5040;Gemeente;GM0537;Katwijk;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;25467;Gemeente;GM0542;Krimpen aan den IJssel;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;9123;Gemeente;GM0542;Krimpen aan den IJssel;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;23248;Gemeente;GM0542;Krimpen aan den IJssel;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2219;Gemeente;GM0542;Krimpen aan den IJssel;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;114755;Gemeente;GM0546;Leiden;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;27763;Gemeente;GM0546;Leiden;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;108219;Gemeente;GM0546;Leiden;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;6536;Gemeente;GM0546;Leiden;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;24208;Gemeente;GM0547;Leiderdorp;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;8278;Gemeente;GM0547;Leiderdorp;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;22371;Gemeente;GM0547;Leiderdorp;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1837;Gemeente;GM0547;Leiderdorp;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;20594;Gemeente;GM0553;Lisse;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;7236;Gemeente;GM0553;Lisse;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;19057;Gemeente;GM0553;Lisse;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1537;Gemeente;GM0553;Lisse;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;30578;Gemeente;GM0556;Maassluis;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;10143;Gemeente;GM0556;Maassluis;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;28278;Gemeente;GM0556;Maassluis;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2300;Gemeente;GM0556;Maassluis;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;25799;Gemeente;GM0569;Nieuwkoop;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;8688;Gemeente;GM0569;Nieuwkoop;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;23857;Gemeente;GM0569;Nieuwkoop;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1942;Gemeente;GM0569;Nieuwkoop;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;39948;Gemeente;GM0575;Noordwijk;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;13660;Gemeente;GM0575;Noordwijk;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;37159;Gemeente;GM0575;Noordwijk;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2789;Gemeente;GM0575;Noordwijk;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;22063;Gemeente;GM0579;Oegstgeest;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;7114;Gemeente;GM0579;Oegstgeest;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;20111;Gemeente;GM0579;Oegstgeest;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1952;Gemeente;GM0579;Oegstgeest;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;8953;Gemeente;GM0589;Oudewater;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;2971;Gemeente;GM0589;Oudewater;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;8219;Gemeente;GM0589;Oudewater;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;734;Gemeente;GM0589;Oudewater;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;28297;Gemeente;GM0590;Papendrecht;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;9456;Gemeente;GM0590;Papendrecht;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;26042;Gemeente;GM0590;Papendrecht;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2255;Gemeente;GM0590;Papendrecht;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;41356;Gemeente;GM0597;Ridderkerk;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;14889;Gemeente;GM0597;Ridderkerk;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;38406;Gemeente;GM0597;Ridderkerk;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2950;Gemeente;GM0597;Ridderkerk;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;581431;Gemeente;GM0599;Rotterdam;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;140716;Gemeente;GM0599;Rotterdam;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;542066;Gemeente;GM0599;Rotterdam;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;39365;Gemeente;GM0599;Rotterdam;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;49642;Gemeente;GM0603;Rijswijk;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;15549;Gemeente;GM0603;Rijswijk;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;46235;Gemeente;GM0603;Rijswijk;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;3407;Gemeente;GM0603;Rijswijk;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;70335;Gemeente;GM0606;Schiedam;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;19028;Gemeente;GM0606;Schiedam;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;65401;Gemeente;GM0606;Schiedam;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;4934;Gemeente;GM0606;Schiedam;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;22406;Gemeente;GM0610;Sliedrecht;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;6807;Gemeente;GM0610;Sliedrecht;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;20575;Gemeente;GM0610;Sliedrecht;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1831;Gemeente;GM0610;Sliedrecht;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;22835;Gemeente;GM0613;Albrandswaard;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;6700;Gemeente;GM0613;Albrandswaard;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;20721;Gemeente;GM0613;Albrandswaard;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2114;Gemeente;GM0613;Albrandswaard;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;65199;Gemeente;GM0622;Vlaardingen;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;20394;Gemeente;GM0622;Vlaardingen;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;60502;Gemeente;GM0622;Vlaardingen;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;4697;Gemeente;GM0622;Vlaardingen;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;22359;Gemeente;GM0626;Voorschoten;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;7875;Gemeente;GM0626;Voorschoten;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;20373;Gemeente;GM0626;Voorschoten;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1986;Gemeente;GM0626;Voorschoten;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;27410;Gemeente;GM0627;Waddinxveen;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;7970;Gemeente;GM0627;Waddinxveen;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;25269;Gemeente;GM0627;Waddinxveen;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2141;Gemeente;GM0627;Waddinxveen;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;23819;Gemeente;GM0629;Wassenaar;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;8742;Gemeente;GM0629;Wassenaar;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;21429;Gemeente;GM0629;Wassenaar;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2390;Gemeente;GM0629;Wassenaar;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;46184;Gemeente;GM0632;Woerden;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;14060;Gemeente;GM0632;Woerden;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;42099;Gemeente;GM0632;Woerden;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;4085;Gemeente;GM0632;Woerden;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;110017;Gemeente;GM0637;Zoetermeer;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;34799;Gemeente;GM0637;Zoetermeer;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;100957;Gemeente;GM0637;Zoetermeer;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;9060;Gemeente;GM0637;Zoetermeer;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;8304;Gemeente;GM0638;Zoeterwoude;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;2761;Gemeente;GM0638;Zoeterwoude;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;7659;Gemeente;GM0638;Zoeterwoude;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;645;Gemeente;GM0638;Zoeterwoude;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;39241;Gemeente;GM0642;Zwijndrecht;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;13255;Gemeente;GM0642;Zwijndrecht;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;36211;Gemeente;GM0642;Zwijndrecht;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;3030;Gemeente;GM0642;Zwijndrecht;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;20149;Gemeente;GM0654;Borsele;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;6749;Gemeente;GM0654;Borsele;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;18497;Gemeente;GM0654;Borsele;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1652;Gemeente;GM0654;Borsele;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;34964;Gemeente;GM0664;Goes;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;12313;Gemeente;GM0664;Goes;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;32438;Gemeente;GM0664;Goes;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2526;Gemeente;GM0664;Goes;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;17773;Gemeente;GM0668;West Maas en Waal;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;6135;Gemeente;GM0668;West Maas en Waal;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;16555;Gemeente;GM0668;West Maas en Waal;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1218;Gemeente;GM0668;West Maas en Waal;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;24864;Gemeente;GM0677;Hulst;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;9472;Gemeente;GM0677;Hulst;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;23194;Gemeente;GM0677;Hulst;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1670;Gemeente;GM0677;Hulst;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;11330;Gemeente;GM0678;Kapelle;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;3739;Gemeente;GM0678;Kapelle;<=1962;<=5;<=5;<=5;60+
