FID,id,jaar,soortnaam_opname,soortnaam_uniform,datum,x,y,tijd,substraat,lengte__m_,breedte__m_,oppervlak__m2__1,naam_waterlichaam,deelwaterlichaam,waterlochaam_code,gdb_geomattr_data,shape
biezen_2021.1879,2021-195,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,87301.8255,428929.6717,,Stortsteen,,,12,Oude Maas,,NL94_4,,POINT (87301.82550000027 428929.67170000076)
biezen_2021.1880,2021-196,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-08T00:00:00,86509.5283,428775.405,,Stortsteen,,,7,Oude Maas,,NL94_4,,POINT (86509.52829999849 428775.4050000012)
biezen_2021.1881,2021-197,2021,Schoenoplectus taebernamontanus,Schoenoplectus taebernamontanus,2021-09-08T00:00:00,84493.452,429224.7412,,Stortsteen,,,5,Oude Maas,,NL94_4,,POINT (84493.45199999958 429224.74120000005)
biezen_2021.1882,2021-198,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,84495.655,429222.7637,,Stortsteen,,,1,Oude Maas,,NL94_4,,POINT (84495.65500000119 429222.76370000094)
biezen_2021.1883,2021-199,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,83926.7741,429540.9243,,Stortsteen,,,2,Oude Maas,,NL94_4,,POINT (83926.77409999818 429540.9243000001)
biezen_2021.1884,2021-200,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,83894.2884,429565.6459,,Stortsteen,,,6,Oude Maas,,NL94_4,,POINT (83894.28840000182 429565.6458999999)
biezen_2021.1885,2021-201,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,83885.436,429572.7935,,Stortsteen,,,1,Oude Maas,,NL94_4,,POINT (83885.43600000069 429572.79349999875)
biezen_2021.1886,2021-202,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-08T00:00:00,83880.6636,429576.6495,,Stortsteen,,,2,Oude Maas,,NL94_4,,POINT (83880.66360000148 429576.6495000012)
biezen_2021.1887,2021-203,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,83867.3695,429587.6811,,Stortsteen,,,2,Oude Maas,,NL94_4,,POINT (83867.36950000003 429587.6810999997)
biezen_2021.1888,2021-204,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-08T00:00:00,83869.0282,429586.1117,,Stortsteen,,,1,Oude Maas,,NL94_4,,POINT (83869.02820000052 429586.1116999984)
biezen_2021.1889,2021-205,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,83860.0014,429592.42,,Stortsteen,,,3,Oude Maas,,NL94_4,,POINT (83860.00140000135 429592.4200000018)
biezen_2021.1890,2021-206,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,83811.4911,429633.1295,,Stortsteen,,,4,Oude Maas,,NL94_4,,POINT (83811.49109999835 429633.12950000167)
biezen_2021.1891,2021-207,2021,Schoenoplectus taebernamontanus,Schoenoplectus taebernamontanus,2021-09-08T00:00:00,83298.3971,430237.5133,,Stortsteen,,,1,Oude Maas,,NL94_4,,POINT (83298.39710000157 430237.5133000016)
biezen_2021.1892,2021-208,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,82972.831,430746.1292,,Stortsteen,,,9, ,, ,,POINT (82972.83100000024 430746.1292000003)
biezen_2021.1893,2021-209,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-08T00:00:00,82895.2934,430200.2618,,Stortsteen,,,20,Oude Maas,,NL94_4,,POINT (82895.29340000078 430200.2617999986)
biezen_2021.1894,2021-210,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,82900.8121,430188.1488,,Stortsteen,,,2,Oude Maas,,NL94_4,,POINT (82900.81210000068 430188.14880000055)
biezen_2021.1895,2021-211,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,82920.3274,430167.1857,,Stortsteen,,,20,Oude Maas,,NL94_4,,POINT (82920.3273999989 430167.18569999933)
biezen_2021.1896,2021-212,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,82947.6208,430120.0741,,Stortsteen,,,1,Oude Maas,,NL94_4,,POINT (82947.62079999968 430120.0740999989)
biezen_2021.1897,2021-213,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,82995.5384,430042.2754,,Stortsteen,,,71,Oude Maas,,NL94_4,,POINT (82995.53840000182 430042.27540000156)
biezen_2021.1898,2021-214,2021,Schoenoplectus taebernamontanus,Schoenoplectus taebernamontanus,2021-09-08T00:00:00,83582.4277,429408.291,,Stortsteen,,,2,Oude Maas,,NL94_4,,POINT (83582.42770000175 429408.29100000113)
biezen_2021.1899,2021-215,2021,Schoenoplectus taebernamontanus,Schoenoplectus taebernamontanus,2021-09-08T00:00:00,83595.4466,429357.6055,,Stortsteen,,,7,Oude Maas,,NL94_4,,POINT (83595.4466000013 429357.60550000146)
biezen_2021.1900,2021-216,2021,Schoenoplectus taebernamontanus,Schoenoplectus taebernamontanus,2021-09-08T00:00:00,85680.3088,428542.3994,,Stortsteen,,,1,Oude Maas,,NL94_4,,POINT (85680.3088000007 428542.39939999953)
biezen_2021.1901,2021-217,2021,Schoenoplectus taebernamontanus,Schoenoplectus taebernamontanus,2021-09-08T00:00:00,85690.1107,428540.7234,,Stortsteen,,,2,Oude Maas,,NL94_4,,POINT (85690.11070000008 428540.7234000005)
biezen_2021.1902,2021-218,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,85731.0649,428535.8831,,Stortsteen,,,2,Oude Maas,,NL94_4,,POINT (85731.06489999965 428535.8830999993)
biezen_2021.1903,2021-219,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-08T00:00:00,86351.3329,428475.3064,,Stortsteen,,,4,Oude Maas,,NL94_4,,POINT (86351.33289999887 428475.30640000105)
biezen_2021.1904,2021-220,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,86663.702,427479.2041,,Stortsteen,,,2,Oude Maas,,NL94_4,,POINT (86663.70199999958 427479.2041000016)
biezen_2021.1905,2021-221,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,86652.1771,427462.8291,,Stortsteen,,,4,Oude Maas,,NL94_4,,POINT (86652.17709999904 427462.8291000016)
biezen_2021.1906,2021-222,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,86569.3993,427395.1498,,Stortsteen,,,2,Oude Maas,,NL94_4,,POINT (86569.39930000156 427395.14979999885)
biezen_2021.1907,2021-223,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,86451.3348,427301.0403,,Stortsteen,,,7,Oude Maas,,NL94_4,,POINT (86451.33480000123 427301.04030000046)
biezen_2021.1908,2021-224,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,86368.598,427234.7287,,Stortsteen,,,22,Oude Maas,,NL94_4,,POINT (86368.59800000116 427234.7287000008)
biezen_2021.1909,2021-225,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,86325.3874,427208.9737,,Stortsteen,,,2,Oude Maas,,NL94_4,,POINT (86325.38740000129 427208.97370000184)
biezen_2021.1910,2021-226,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,86305.479,427197.1681,,Stortsteen,,,27,Oude Maas,,NL94_4,,POINT (86305.47899999842 427197.1680999994)
biezen_2021.1911,2021-227,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,86268.711,427172.7173,,Stortsteen,,,26,Oude Maas,,NL94_4,,POINT (86268.7109999992 427172.71730000153)
biezen_2021.1912,2021-228,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,86060.2504,427014.8624,,Stortsteen,,,11,Oude Maas,,NL94_4,,POINT (86060.25039999932 427014.86239999905)
biezen_2021.1913,2021-229,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,86015.8508,426967.2623,,Stortsteen,,,7,Oude Maas,,NL94_4,,POINT (86015.85080000013 426967.2622999996)
biezen_2021.1914,2021-230,2021,Eleocharis palustris,Eleocharis palustris,2021-09-08T00:00:00,85956.7054,426915.0578,,Stortsteen,,,13,Oude Maas,,NL94_4,,POINT (85956.70540000126 426915.05779999867)
biezen_2021.1915,2021-231,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,83793.6815,426232.0571,,Stortsteen,,,48,Oude Maas,,NL94_4,,POINT (83793.68149999902 426232.0571000017)
biezen_2021.1916,2021-232,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,82601.1752,425914.2877,,Stortsteen,,,34,Oude Maas,,NL94_4,,POINT (82601.1752000004 425914.28770000115)
biezen_2021.1917,2021-233,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,82501.127,425866.858,,Stortsteen,,,56,Oude Maas,,NL94_4,,POINT (82501.12700000033 425866.8579999991)
biezen_2021.1918,2021-234,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,84945.5179,425854.2008,,Stortsteen,,,11,Oude Maas,,NL94_4,,POINT (84945.51790000126 425854.2008000016)
biezen_2021.1919,2021-235,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,84962.8659,425870.4028,,Stortsteen,,,19,Oude Maas,,NL94_4,,POINT (84962.8658999987 425870.4028000012)
biezen_2021.1920,2021-236,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,85771.6411,426524.9142,,Stortsteen,,,22,Oude Maas,,NL94_4,,POINT (85771.64110000059 426524.91420000046)
biezen_2021.1921,2021-237,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,86951.174,427349.4135,,Stortsteen,,,100,Oude Maas,,NL94_4,,POINT (86951.17399999872 427349.4134999998)
biezen_2021.1922,2021-238,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,87074.1097,427310.5574,,Stortsteen,,,140,Oude Maas,,NL94_4,,POINT (87074.10970000178 427310.55739999935)
biezen_2021.1923,2021-239,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-08T00:00:00,87133.9088,427291.765,,Stortsteen,,,11,Oude Maas,,NL94_4,,POINT (87133.90879999846 427291.7650000006)
biezen_2021.1924,2021-240,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,87381.8711,427227.691,,Stortsteen,,,47,Oude Maas,,NL94_4,,POINT (87381.87110000104 427227.69099999964)
biezen_2021.1925,2021-241,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,87420.1811,427224.446,,Stortsteen,,,21,Oude Maas,,NL94_4,,POINT (87420.1810999997 427224.4459999986)
biezen_2021.1926,2021-242,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,87460.244,427218.4566,,Stortsteen,,,7,Oude Maas,,NL94_4,,POINT (87460.24399999902 427218.4565999992)
biezen_2021.1927,2021-243,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,87931.8245,427143.667,,Stortsteen,,,2,Oude Maas,,NL94_4,,POINT (87931.82449999824 427143.66699999943)
biezen_2021.1928,2021-244,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,87952.5835,427141.1061,,Stortsteen,,,2,Oude Maas,,NL94_4,,POINT (87952.58350000158 427141.10610000044)
biezen_2021.1929,2021-245,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,88091.7183,427127.5339,,Stortsteen,,,15,Boven- en Beneden Merwede,,NL94_3,,POINT (88091.71829999983 427127.53390000015)
biezen_2021.1930,2021-246,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,107798.5727,425302.3086,,Stortsteen,,,2,Boven- en Beneden Merwede,,NL94_3,,POINT (107798.5727000013 425302.30860000104)
biezen_2021.1931,2021-247,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,107805.3796,425298.0168,,Stortsteen,,,5,Boven- en Beneden Merwede,,NL94_3,,POINT (107805.37959999964 425298.01680000126)
biezen_2021.1932,2021-094,2021,Schoenoplectus triqueter,Schoenoplectus triqueter,2021-09-06T00:00:00,114731.7679,419685.6119,,Slib,,,6,Brabantse Biesbosch,,NL94_10,,POINT (114731.76790000126 419685.61190000176)
biezen_2021.1933,2021-095,2021,Eleocharis palustris,Eleocharis palustris,2021-09-06T00:00:00,114731.0133,419683.7263,,Slib,,,1,Brabantse Biesbosch,,NL94_10,,POINT (114731.01330000162 419683.72630000114)
biezen_2021.1934,2021-096,2021,Schoenoplectus triqueter,Schoenoplectus triqueter,2021-09-06T00:00:00,114738.4097,419696.0838,,Slib,,,55,Brabantse Biesbosch,,NL94_10,,POINT (114738.4096999988 419696.0837999992)
biezen_2021.1935,2021-097,2021,Schoenoplectus triqueter,Schoenoplectus triqueter,2021-09-06T00:00:00,114743.2868,419683.2215,,Slib,,,1,Brabantse Biesbosch,,NL94_10,,POINT (114743.28680000082 419683.22150000185)
biezen_2021.1936,2021-098,2021,Schoenoplectus triqueter,Schoenoplectus triqueter,2021-09-06T00:00:00,114719.8817,419710.5251,,Slib,,,76,Brabantse Biesbosch,,NL94_10,,POINT (114719.88170000166 419710.5251000002)
biezen_2021.1937,2021-099,2021,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2021-09-06T00:00:00,114735.3365,419707.6762,,Slib,,,10,Brabantse Biesbosch,,NL94_10,,POINT (114735.33650000021 419707.6761999987)
biezen_2021.1938,2021-100,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-06T00:00:00,113550.0818,419279.4402,,Slib,,,7,Brabantse Biesbosch,,NL94_10,,POINT (113550.08179999888 419279.440200001)
biezen_2021.1939,2021-101,2021,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2021-09-06T00:00:00,111874.9106,419441.0731,,Stortsteen,,,3,Brabantse Biesbosch,,NL94_10,,POINT (111874.91059999913 419441.0731000006)
biezen_2021.1940,2021-102,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-06T00:00:00,106507.0405,415282.8699,,Stortsteen,,,3,Brabantse Biesbosch,,NL94_10,,POINT (106507.04050000012 415282.86989999935)
biezen_2021.1941,2021-103,2021,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-06T00:00:00,106610.0725,414498.0433,,Stortsteen,,,2,Bergsche Maas,,NL94_6,,POINT (106610.07250000164 414498.0432999991)
biezen_2021.1942,2021-104,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-06T00:00:00,107555.4516,414635.4419,,Slib,,,86,Brabantse Biesbosch,,NL94_10,,POINT (107555.45160000026 414635.4419)
biezen_2021.1943,2021-105,2021,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-06T00:00:00,109951.3591,415620.1985,,Stortsteen,,,4,Brabantse Biesbosch,,NL94_10,,POINT (109951.35909999907 415620.19849999994)
biezen_2021.1944,2021-106,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-06T00:00:00,110174.8523,415592.7773,,Stortsteen,,,1,Brabantse Biesbosch,,NL94_10,,POINT (110174.85229999945 415592.7773000002)
biezen_2021.1945,2021-107,2021,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-06T00:00:00,111202.4459,416267.9803,,Stortsteen,,,4,Brabantse Biesbosch,,NL94_10,,POINT (111202.44590000063 416267.9803000018)
biezen_2021.1946,2021-108,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-06T00:00:00,111259.8416,416307.6711,,Stortsteen,,,6,Brabantse Biesbosch,,NL94_10,,POINT (111259.84160000086 416307.6711000018)
biezen_2021.1947,2021-109,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-06T00:00:00,114808.6912,413681.9715,,Zand,,,62,Brabantse Biesbosch,,NL94_10,,POINT (114808.6911999993 413681.97150000185)
biezen_2021.1948,2021-110,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-06T00:00:00,115418.8544,413614.3143,,Stortsteen,,,42,Brabantse Biesbosch,,NL94_10,,POINT (115418.85440000147 413614.31430000067)
biezen_2021.1949,2021-111,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-06T00:00:00,117129.5981,414131.1178,,Stortsteen,,,2,Brabantse Biesbosch,,NL94_10,,POINT (117129.59809999913 414131.11780000106)
biezen_2021.1950,2021-112,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-06T00:00:00,117122.5106,414132.3597,,Stortsteen,,,3,Brabantse Biesbosch,,NL94_10,,POINT (117122.51060000062 414132.3597000018)
biezen_2021.1951,2021-113,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-06T00:00:00,117190.9907,414151.9962,,Stortsteen,,,8,Brabantse Biesbosch,,NL94_10,,POINT (117190.99069999903 414151.996199999)
biezen_2021.1952,2021-114,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-06T00:00:00,117207.7915,414157.1263,,Stortsteen,,,12,Brabantse Biesbosch,,NL94_10,,POINT (117207.79149999842 414157.12629999965)
biezen_2021.1953,2021-115,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-06T00:00:00,117260.6312,414173.6428,,Stortsteen,,,6,Brabantse Biesbosch,,NL94_10,,POINT (117260.63120000064 414173.64279999956)
biezen_2021.1954,2021-116,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-06T00:00:00,117302.4602,414186.0552,,Stortsteen,,,10,Bergsche Maas,,NL94_6,,POINT (117302.46020000055 414186.05519999936)
biezen_2021.1955,2021-117,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-06T00:00:00,117635.0256,413924.2425,,Stortsteen,,,2,Bergsche Maas,,NL94_6,,POINT (117635.02560000122 413924.2424999997)
biezen_2021.1956,2021-118,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-06T00:00:00,117803.2422,413858.1594,,Stortsteen,,,3,Bergsche Maas,,NL94_6,,POINT (117803.24219999835 413858.15940000117)
biezen_2021.1957,2021-119,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,76207.2683,417596.4269,,Stortsteen,,,1,Haringvliet-oost,,NL94_1,,POINT (76207.26830000058 417596.4268999994)
biezen_2021.1958,2021-120,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,76167.3286,417549.4922,,Stortsteen,,,21,Haringvliet-oost,,NL94_1,,POINT (76167.32860000059 417549.49219999835)
biezen_2021.1959,2021-121,2021,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,75859.8377,418012.1288,,Stortsteen,,,1,Haringvliet-oost,,NL94_1,,POINT (75859.83769999817 418012.128800001)
biezen_2021.1960,2021-122,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,75256.5265,422155.4925,,Stortsteen,,,1,Haringvliet-oost,,NL94_1,,POINT (75256.52650000155 422155.4924999997)
biezen_2021.1961,2021-123,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,75236.0508,422167.966,,Stortsteen,,,1,Haringvliet-oost,,NL94_1,,POINT (75236.05079999939 422167.96599999815)
biezen_2021.1962,2021-124,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,75402.7758,422046.1281,,Stortsteen,,,2,Haringvliet-oost,,NL94_1,,POINT (75402.77580000088 422046.1281000003)
biezen_2021.1963,2021-125,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,76060.2408,422470.5634,,Stortsteen,,,2,Haringvliet-oost,,NL94_1,,POINT (76060.24080000073 422470.56340000033)
biezen_2021.1964,2021-126,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,76788.1112,423541.9576,,Stortsteen,,,1,Haringvliet-oost,,NL94_1,,POINT (76788.11120000109 423541.95760000125)
biezen_2021.1965,2021-127,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,76850.2386,423602.0666,,Stortsteen,,,1,Haringvliet-oost,,NL94_1,,POINT (76850.23860000074 423602.0665999986)
biezen_2021.1966,2021-128,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,77311.8239,424279.9525,,Stortsteen,,,1,Haringvliet-oost,,NL94_1,,POINT (77311.82389999926 424279.9525000006)
biezen_2021.1967,2021-129,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,77346.8464,424350.4237,,Stortsteen,,,1,Haringvliet-oost,,NL94_1,,POINT (77346.84640000015 424350.4237000011)
biezen_2021.1968,2021-130,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,77350.5111,424357.0364,,Stortsteen,,,1,Haringvliet-oost,,NL94_1,,POINT (77350.51110000163 424357.0364000015)
biezen_2021.1969,2021-131,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,78139.6355,424732.8355,,Stortsteen,,,1,Haringvliet-oost,,NL94_1,,POINT (78139.63549999893 424732.8354999982)
biezen_2021.1970,2021-132,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,78423.4543,424627.4881,,Stortsteen,,,1,Haringvliet-oost,,NL94_1,,POINT (78423.45430000126 424627.4880999997)
biezen_2021.1971,2021-133,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,78449.8864,424616.3632,,Stortsteen,,,1,Haringvliet-oost,,NL94_1,,POINT (78449.88639999926 424616.3632000014)
biezen_2021.1972,2021-134,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,78521.1499,424600.7065,,Stortsteen,,,2,Haringvliet-oost,,NL94_1,,POINT (78521.14990000054 424600.70650000125)
biezen_2021.1973,2021-135,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,78627.7264,424583.92,,Stortsteen,,,1,Oude Maas,,NL94_4,,POINT (78627.72639999911 424583.9200000018)
biezen_2021.1974,2021-136,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,78723.0515,424592.0074,,Stortsteen,,,2,Oude Maas,,NL94_4,,POINT (78723.05150000006 424592.0073999986)
biezen_2021.1975,2021-137,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,78989.1418,424589.2101,,Stortsteen,,,2,Oude Maas,,NL94_4,,POINT (78989.14180000126 424589.21009999886)
biezen_2021.1976,2021-138,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,79030.6624,424622.2843,,Stortsteen,,,1,Oude Maas,,NL94_4,,POINT (79030.6623999998 424622.2842999995)
biezen_2021.1977,2021-139,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,79296.5051,424740.1656,,Stortsteen,,,5,Oude Maas,,NL94_4,,POINT (79296.50510000065 424740.1656000018)
biezen_2021.1978,2021-140,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,79147.7601,424634.9648,,Stortsteen,,,2,Oude Maas,,NL94_4,,POINT (79147.7600999996 424634.9648000002)
biezen_2021.1979,2021-141,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,79138.428,424618.9966,,Stortsteen,,,4,Oude Maas,,NL94_4,,POINT (79138.42799999937 424618.9965999983)
biezen_2021.1980,2021-142,2021,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,79297.355,424513.89,,Stortsteen,,,2,Oude Maas,,NL94_4,,POINT (79297.35500000045 424513.8900000006)
biezen_2021.1981,2021-143,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,78500.4966,424471.0548,,Stortsteen,,,1,Haringvliet-oost,,NL94_1,,POINT (78500.49659999833 424471.05480000004)
biezen_2021.1982,2021-144,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,78216.7426,424534.315,,Stortsteen,,,1,Haringvliet-oost,,NL94_1,,POINT (78216.7426000014 424534.31500000134)
biezen_2021.1983,2021-145,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,78626.1983,418778.8259,,Stortsteen,,,1,Haringvliet-oost,,NL94_1,,POINT (78626.19830000028 418778.8258999996)
biezen_2021.1984,2021-146,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,78981.5264,418666.6155,,Stortsteen,,,1,Haringvliet-oost,,NL94_1,,POINT (78981.52639999986 418666.6154999994)
biezen_2021.1985,2021-147,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,78971.1689,418663.8984,,Stortsteen,,,1,Haringvliet-oost,,NL94_1,,POINT (78971.1689000018 418663.8984000012)
biezen_2021.1986,2021-148,2021,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,81211.7353,417922.1789,,Stortsteen,,,1,Haringvliet-oost,,NL94_1,,POINT (81211.73530000076 417922.1788999997)
biezen_2021.1987,2021-149,2021,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-07T00:00:00,81417.6652,417827.6612,,Stortsteen,,,7,Haringvliet-oost,,NL94_1,,POINT (81417.66519999877 417827.66120000184)
