FID,datummutatie,naammuteerder,status,rwsdienst,genormeerd,kaartblad,schaal,rwsnaam,waterlichaam,opmerkingen,bron,kaartbladurl,bladnr,gdb_geomattr_data,shape
bladkader_legger.266,2014-10-13T00:00:00,Fugro,Definitief,MN,0,72,10000,Rijkswaterstaat Midden-Nederland,Markermeer,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/MN_OPW_72.pdf,MN_OPW_72,,"POLYGON ((145686.0960999988 521027.9913999997, 145686.0960999988 522957.9913999997, 149486.0960999988 522957.9913999997, 149486.0960999988 521027.9913999997, 145686.0960999988 521027.9913999997))"
bladkader_legger.267,2014-10-13T00:00:00,Fugro,Definitief,MN,0,66,10000,Rijkswaterstaat Midden-Nederland,Markermeer,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/MN_OPW_66.pdf,MN_OPW_66,,"POLYGON ((156582.90349999815 503389.61100000143, 156582.90349999815 505319.61100000143, 160382.90349999815 505319.61100000143, 160382.90349999815 503389.61100000143, 156582.90349999815 503389.61100000143))"
bladkader_legger.268,2014-10-13T00:00:00,Fugro,Definitief,MN,0,73,10000,Rijkswaterstaat Midden-Nederland,Markermeer,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/MN_OPW_73.pdf,MN_OPW_73,,"POLYGON ((151001.58590000123 519908.8016999997, 151001.58590000123 521838.8016999997, 154801.58590000123 521838.8016999997, 154801.58590000123 519908.8016999997, 151001.58590000123 519908.8016999997))"
bladkader_legger.269,2014-10-13T00:00:00,Fugro,Definitief,MN,0,74,10000,Rijkswaterstaat Midden-Nederland,Markermeer,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/MN_OPW_74.pdf,MN_OPW_74,,"POLYGON ((152599.67240000144 518035.5478999987, 152599.67240000144 519965.5478999987, 156399.67240000144 519965.5478999987, 156399.67240000144 518035.5478999987, 152599.67240000144 518035.5478999987))"
bladkader_legger.270,2014-10-13T00:00:00,Fugro,Definitief,MN,0,75,10000,Rijkswaterstaat Midden-Nederland,Markermeer,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/MN_OPW_75.pdf,MN_OPW_75,,"POLYGON ((153520.42419999838 516186.1066999994, 153520.42419999838 518116.1066999994, 157320.42419999838 518116.1066999994, 157320.42419999838 516186.1066999994, 153520.42419999838 516186.1066999994))"
bladkader_legger.271,2014-10-13T00:00:00,Fugro,Definitief,MN,0,76,10000,Rijkswaterstaat Midden-Nederland,Markermeer,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/MN_OPW_76.pdf,MN_OPW_76,,"POLYGON ((128186.85970000178 487170.0626000017, 128186.85970000178 489100.0626000017, 131986.85970000178 489100.0626000017, 131986.85970000178 487170.0626000017, 128186.85970000178 487170.0626000017))"
bladkader_legger.272,2014-10-13T00:00:00,Fugro,Definitief,MN,0,77,10000,Rijkswaterstaat Midden-Nederland,Markermeer,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/MN_OPW_77.pdf,MN_OPW_77,,"POLYGON ((128505.37629999965 483113.1664999984, 128505.37629999965 485043.1664999984, 132305.37629999965 485043.1664999984, 132305.37629999965 483113.1664999984, 128505.37629999965 483113.1664999984))"
bladkader_legger.273,2014-10-13T00:00:00,Fugro,Definitief,MN,0,55,10000,Rijkswaterstaat Midden-Nederland,Markermeer,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/MN_OPW_55.pdf,MN_OPW_55,,"POLYGON ((141412.13369999826 491989.0716000013, 141412.13369999826 493919.0716000013, 145212.13369999826 493919.0716000013, 145212.13369999826 491989.0716000013, 141412.13369999826 491989.0716000013))"
bladkader_legger.274,2014-10-13T00:00:00,Fugro,Definitief,MN,0,56,10000,Rijkswaterstaat Midden-Nederland,Markermeer,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/MN_OPW_56.pdf,MN_OPW_56,,"POLYGON ((144372.16569999978 493328.52739999816, 144372.16569999978 495258.52739999816, 148172.16569999978 495258.52739999816, 148172.16569999978 493328.52739999816, 144372.16569999978 493328.52739999816))"
bladkader_legger.275,2014-10-13T00:00:00,Fugro,Definitief,MN,0,57,10000,Rijkswaterstaat Midden-Nederland,Markermeer,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/MN_OPW_57.pdf,MN_OPW_57,,"POLYGON ((146652.07429999858 494988.1667000018, 146652.07429999858 496918.1667000018, 150452.07429999858 496918.1667000018, 150452.07429999858 494988.1667000018, 146652.07429999858 494988.1667000018))"
bladkader_legger.276,2014-10-13T00:00:00,Fugro,Definitief,MN,0,58,10000,Rijkswaterstaat Midden-Nederland,Markermeer,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/MN_OPW_58.pdf,MN_OPW_58,,"POLYGON ((149585.78020000085 496714.8621999994, 149585.78020000085 498644.8621999994, 153385.78020000085 498644.8621999994, 153385.78020000085 496714.8621999994, 149585.78020000085 496714.8621999994))"
bladkader_legger.277,2014-10-13T00:00:00,Fugro,Definitief,MN,0,59,10000,Rijkswaterstaat Midden-Nederland,Markermeer,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/MN_OPW_59.pdf,MN_OPW_59,,"POLYGON ((152033.3291000016 498374.501600001, 152033.3291000016 500304.501600001, 155833.3291000016 500304.501600001, 155833.3291000016 498374.501600001, 152033.3291000016 498374.501600001))"
bladkader_legger.278,2014-10-13T00:00:00,Fugro,Definitief,NN,0,1,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_1.pdf,NN_KAN_1,,"POLYGON ((172563.0197999999 539204.5298999995, 172563.0197999999 541134.5298999995, 176363.0197999999 541134.5298999995, 176363.0197999999 539204.5298999995, 172563.0197999999 539204.5298999995))"
bladkader_legger.279,2014-10-13T00:00:00,Fugro,Definitief,NN,0,2,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_2.pdf,NN_KAN_2,,"POLYGON ((172905.18360000104 540713.6268999986, 172905.18360000104 542643.6268999986, 176705.18360000104 542643.6268999986, 176705.18360000104 540713.6268999986, 172905.18360000104 540713.6268999986))"
bladkader_legger.280,2014-10-13T00:00:00,Fugro,Definitief,NN,0,3,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_3.pdf,NN_KAN_3,,"POLYGON ((173415.77290000021 542328.8535000011, 173415.77290000021 544258.8535000011, 177215.77290000021 544258.8535000011, 177215.77290000021 542328.8535000011, 173415.77290000021 542328.8535000011))"
bladkader_legger.281,2014-10-13T00:00:00,Fugro,Definitief,NN,0,4,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_4.pdf,NN_KAN_4,,"POLYGON ((173858.02589999884 543819.4565000013, 173858.02589999884 545749.4565000013, 177658.02589999884 545749.4565000013, 177658.02589999884 543819.4565000013, 173858.02589999884 543819.4565000013))"
bladkader_legger.282,2014-10-13T00:00:00,Fugro,Definitief,NN,0,5,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_5.pdf,NN_KAN_5,,"POLYGON ((174034.8561999984 545276.9211000018, 174034.8561999984 547206.9211000018, 177834.8561999984 547206.9211000018, 177834.8561999984 545276.9211000018, 174034.8561999984 545276.9211000018))"
bladkader_legger.283,2014-10-13T00:00:00,Fugro,Definitief,NN,0,6,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_6.pdf,NN_KAN_6,,"POLYGON ((173707.1495999992 546803.4545000009, 173707.1495999992 548733.4545000009, 177507.1495999992 548733.4545000009, 177507.1495999992 546803.4545000009, 173707.1495999992 546803.4545000009))"
bladkader_legger.284,2014-10-13T00:00:00,Fugro,Definitief,NN,0,7,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_7.pdf,NN_KAN_7,,"POLYGON ((173478.3863000013 548234.5053999983, 173478.3863000013 550164.5053999983, 177278.3863000013 550164.5053999983, 177278.3863000013 548234.5053999983, 173478.3863000013 548234.5053999983))"
bladkader_legger.285,2014-10-13T00:00:00,Fugro,Definitief,NN,0,8,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_8.pdf,NN_KAN_8,,"POLYGON ((173324.1623999998 549754.9134000018, 173324.1623999998 551684.9134000018, 177124.1623999998 551684.9134000018, 177124.1623999998 549754.9134000018, 173324.1623999998 549754.9134000018))"
bladkader_legger.286,2014-10-13T00:00:00,Fugro,Definitief,NN,0,9,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_9.pdf,NN_KAN_9,,"POLYGON ((173316.38500000164 551099.3993000016, 173316.38500000164 553029.3993000016, 177116.38500000164 553029.3993000016, 177116.38500000164 551099.3993000016, 173316.38500000164 551099.3993000016))"
bladkader_legger.287,2014-10-13T00:00:00,Fugro,Definitief,NN,0,10,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_10.pdf,NN_KAN_10,,"POLYGON ((173313.09149999917 552567.4864999987, 173313.09149999917 554497.4864999987, 177113.09149999917 554497.4864999987, 177113.09149999917 552567.4864999987, 173313.09149999917 552567.4864999987))"
bladkader_legger.288,2014-10-13T00:00:00,Fugro,Definitief,NN,0,11,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_11.pdf,NN_KAN_11,,"POLYGON ((173317.55209999904 554268.7729999982, 173317.55209999904 556198.7729999982, 177117.55209999904 556198.7729999982, 177117.55209999904 554268.7729999982, 173317.55209999904 554268.7729999982))"
bladkader_legger.289,2014-10-13T00:00:00,Fugro,Definitief,NN,0,12,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_12.pdf,NN_KAN_12,,"POLYGON ((174600.78379999846 555737.2133999988, 174600.78379999846 557667.2133999988, 178400.78379999846 557667.2133999988, 178400.78379999846 555737.2133999988, 174600.78379999846 555737.2133999988))"
bladkader_legger.290,2014-10-13T00:00:00,Fugro,Definitief,NN,0,13,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_13.pdf,NN_KAN_13,,"POLYGON ((175368.07699999958 557271.799899999, 175368.07699999958 559201.799899999, 179168.07699999958 559201.799899999, 179168.07699999958 557271.799899999, 175368.07699999958 557271.799899999))"
bladkader_legger.291,2014-10-13T00:00:00,Fugro,Definitief,NN,0,14,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_14.pdf,NN_KAN_14,,"POLYGON ((176183.42990000173 558887.2401, 176183.42990000173 560817.2401, 179983.42990000173 560817.2401, 179983.42990000173 558887.2401, 176183.42990000173 558887.2401))"
bladkader_legger.292,2014-10-13T00:00:00,Fugro,Definitief,NN,0,15,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_15.pdf,NN_KAN_15,,"POLYGON ((177740.05860000104 560370.2212999985, 177740.05860000104 562300.2212999985, 181540.05860000104 562300.2212999985, 181540.05860000104 560370.2212999985, 177740.05860000104 560370.2212999985))"
bladkader_legger.293,2014-10-13T00:00:00,Fugro,Definitief,NN,0,16,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_16.pdf,NN_KAN_16,,"POLYGON ((179411.3786999993 561696.6473999992, 179411.3786999993 563626.6473999992, 183211.3786999993 563626.6473999992, 183211.3786999993 561696.6473999992, 179411.3786999993 561696.6473999992))"
bladkader_legger.294,2014-10-13T00:00:00,Fugro,Definitief,NN,0,17,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_17.pdf,NN_KAN_17,,"POLYGON ((181043.06340000033 563087.0899999999, 181043.06340000033 565017.0899999999, 184843.06340000033 565017.0899999999, 184843.06340000033 563087.0899999999, 181043.06340000033 563087.0899999999))"
bladkader_legger.295,2014-10-13T00:00:00,Fugro,Definitief,NN,0,18,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_18.pdf,NN_KAN_18,,"POLYGON ((182440.0661999993 564531.7179000005, 182440.0661999993 566461.7179000005, 186240.0661999993 566461.7179000005, 186240.0661999993 564531.7179000005, 182440.0661999993 564531.7179000005))"
bladkader_legger.296,2014-10-13T00:00:00,Fugro,Definitief,NN,0,19,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_19.pdf,NN_KAN_19,,"POLYGON ((183900.56909999996 565912.8456999995, 183900.56909999996 567842.8456999995, 187700.56909999996 567842.8456999995, 187700.56909999996 565912.8456999995, 183900.56909999996 565912.8456999995))"
bladkader_legger.297,2014-10-13T00:00:00,Fugro,Definitief,NN,0,20,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_20.pdf,NN_KAN_20,,"POLYGON ((184456.19519999996 567389.2236000001, 184456.19519999996 569319.2236000001, 188256.19519999996 569319.2236000001, 188256.19519999996 567389.2236000001, 184456.19519999996 567389.2236000001))"
bladkader_legger.298,2014-10-13T00:00:00,Fugro,Definitief,NN,0,21,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_21.pdf,NN_KAN_21,,"POLYGON ((185638.11140000075 568862.942499999, 185638.11140000075 570792.942499999, 189438.11140000075 570792.942499999, 189438.11140000075 568862.942499999, 185638.11140000075 568862.942499999))"
bladkader_legger.299,2014-10-13T00:00:00,Fugro,Definitief,NN,0,22,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_22.pdf,NN_KAN_22,,"POLYGON ((186261.2426000014 570276.5241999999, 186261.2426000014 572206.5241999999, 190061.2426000014 572206.5241999999, 190061.2426000014 570276.5241999999, 186261.2426000014 570276.5241999999))"
bladkader_legger.300,2014-10-13T00:00:00,Fugro,Definitief,NN,0,23,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_23.pdf,NN_KAN_23,,"POLYGON ((187366.88450000063 571783.0067000017, 187366.88450000063 573713.0067000017, 191166.88450000063 573713.0067000017, 191166.88450000063 571783.0067000017, 187366.88450000063 571783.0067000017))"
bladkader_legger.301,2014-10-13T00:00:00,Fugro,Definitief,NN,0,24,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_24.pdf,NN_KAN_24,,"POLYGON ((188980.11459999904 573096.8022000007, 188980.11459999904 575026.8022000007, 192780.11459999904 575026.8022000007, 192780.11459999904 573096.8022000007, 188980.11459999904 573096.8022000007))"
bladkader_legger.302,2014-10-13T00:00:00,Fugro,Definitief,NN,0,25,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_25.pdf,NN_KAN_25,,"POLYGON ((189948.4915000014 574509.6799999997, 189948.4915000014 576439.6799999997, 193748.4915000014 576439.6799999997, 193748.4915000014 574509.6799999997, 189948.4915000014 574509.6799999997))"
bladkader_legger.303,2014-10-13T00:00:00,Fugro,Definitief,NN,0,26,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_26.pdf,NN_KAN_26,,"POLYGON ((191106.99489999935 575957.1019000001, 191106.99489999935 577887.1019000001, 194906.99489999935 577887.1019000001, 194906.99489999935 575957.1019000001, 191106.99489999935 575957.1019000001))"
bladkader_legger.304,2014-10-13T00:00:00,Fugro,Definitief,NN,0,27,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_27.pdf,NN_KAN_27,,"POLYGON ((193445.24590000138 576889.2038000003, 193445.24590000138 578819.2038000003, 197245.24590000138 578819.2038000003, 197245.24590000138 576889.2038000003, 193445.24590000138 576889.2038000003))"
bladkader_legger.305,2014-10-13T00:00:00,Fugro,Definitief,NN,0,28,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_28.pdf,NN_KAN_28,,"POLYGON ((196294.62860000134 577826.5221000016, 196294.62860000134 579756.5221000016, 200094.62860000134 579756.5221000016, 200094.62860000134 577826.5221000016, 196294.62860000134 577826.5221000016))"
bladkader_legger.306,2014-10-13T00:00:00,Fugro,Definitief,NN,0,29,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_29.pdf,NN_KAN_29,,"POLYGON ((199334.75719999894 578833.7522, 199334.75719999894 580763.7522, 203134.75719999894 580763.7522, 203134.75719999894 578833.7522, 199334.75719999894 578833.7522))"
bladkader_legger.307,2014-10-13T00:00:00,Fugro,Definitief,NN,0,30,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_30.pdf,NN_KAN_30,,"POLYGON ((201589.0117000006 580341.8801999986, 201589.0117000006 582271.8801999986, 205389.0117000006 582271.8801999986, 205389.0117000006 580341.8801999986, 201589.0117000006 580341.8801999986))"
bladkader_legger.308,2014-10-13T00:00:00,Fugro,Definitief,NN,0,31,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_31.pdf,NN_KAN_31,,"POLYGON ((204412.6405000016 581106.991799999, 204412.6405000016 583036.991799999, 208212.6405000016 583036.991799999, 208212.6405000016 581106.991799999, 204412.6405000016 581106.991799999))"
bladkader_legger.309,2014-10-13T00:00:00,Fugro,Definitief,NN,0,32,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_32.pdf,NN_KAN_32,,"POLYGON ((206984.39559999853 582440.4945, 206984.39559999853 584370.4945, 210784.39559999853 584370.4945, 210784.39559999853 582440.4945, 206984.39559999853 582440.4945))"
bladkader_legger.310,2014-10-13T00:00:00,Fugro,Definitief,NN,0,33,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_33.pdf,NN_KAN_33,,"POLYGON ((209961.70340000093 583248.3878999986, 209961.70340000093 585178.3878999986, 213761.70340000093 585178.3878999986, 213761.70340000093 583248.3878999986, 209961.70340000093 583248.3878999986))"
bladkader_legger.311,2014-10-13T00:00:00,Fugro,Definitief,NN,0,34,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_34.pdf,NN_KAN_34,,"POLYGON ((213177.04190000147 583582.9419, 213177.04190000147 585512.9419, 216977.04190000147 585512.9419, 216977.04190000147 583582.9419, 213177.04190000147 583582.9419))"
bladkader_legger.312,2014-10-13T00:00:00,Fugro,Definitief,NN,0,35,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_35.pdf,NN_KAN_35,,"POLYGON ((216011.61230000108 584419.6627000012, 216011.61230000108 586349.6627000012, 219811.61230000108 586349.6627000012, 219811.61230000108 584419.6627000012, 216011.61230000108 584419.6627000012))"
bladkader_legger.313,2014-10-13T00:00:00,Fugro,Definitief,NN,0,36,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_36.pdf,NN_KAN_36,,"POLYGON ((219222.64119999856 584665.3273000009, 219222.64119999856 586595.3273000009, 223022.64119999856 586595.3273000009, 223022.64119999856 584665.3273000009, 219222.64119999856 584665.3273000009))"
bladkader_legger.314,2014-10-13T00:00:00,Fugro,Definitief,NN,0,37,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_37.pdf,NN_KAN_37,,"POLYGON ((222478.67830000073 585300.1634000018, 222478.67830000073 587230.1634000018, 226278.67830000073 587230.1634000018, 226278.67830000073 585300.1634000018, 222478.67830000073 585300.1634000018))"
bladkader_legger.315,2014-10-13T00:00:00,Fugro,Definitief,NN,0,38,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_38.pdf,NN_KAN_38,,"POLYGON ((225775.91259999946 585489.2281000018, 225775.91259999946 587419.2281000018, 229575.91259999946 587419.2281000018, 229575.91259999946 585489.2281000018, 225775.91259999946 585489.2281000018))"
bladkader_legger.316,2014-10-13T00:00:00,Fugro,Definitief,NN,0,39,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_39.pdf,NN_KAN_39,,"POLYGON ((228693.43230000138 584939.9090000018, 228693.43230000138 586869.9090000018, 232493.43230000138 586869.9090000018, 232493.43230000138 584939.9090000018, 228693.43230000138 584939.9090000018))"
bladkader_legger.317,2014-10-13T00:00:00,Fugro,Definitief,NN,0,40,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_40.pdf,NN_KAN_40,,"POLYGON ((230737.15159999952 583811.3781000003, 230737.15159999952 585741.3781000003, 234537.15159999952 585741.3781000003, 234537.15159999952 583811.3781000003, 230737.15159999952 583811.3781000003))"
bladkader_legger.318,2014-10-13T00:00:00,Fugro,Definitief,NN,0,41,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_41.pdf,NN_KAN_41,,"POLYGON ((232991.4061000012 583081.126600001, 232991.4061000012 585011.126600001, 236791.4061000012 585011.126600001, 236791.4061000012 583081.126600001, 232991.4061000012 583081.126600001))"
bladkader_legger.319,2014-10-13T00:00:00,Fugro,Definitief,NN,0,42,10000,Rijkswaterstaat Noord-Nederland,Hoofdvaarweg Lemmer-Delfzijl, ,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/NN_KAN_42.pdf,NN_KAN_42,,"POLYGON ((234340.28299999982 581710.9140000008, 234340.28299999982 583640.9140000008, 238140.28299999982 583640.9140000008, 238140.28299999982 581710.9140000008, 234340.28299999982 581710.9140000008))"
