gebiedcode;gebiedstype;gebiednaam;opp_ha_gebied;opp_land_ha;opp_water_ha;opp_agrarisch_ha;opp_buurtgroen_ha;opp_gedenkpark_ha;opp_groene_verbinding_ha;opp_landschap_ha;opp_natuurgebied_ha;opp_natuurpark_ha;opp_sportpark_ha;opp_stadsnatuur_ha;opp_stadspark_ha;opp_stadsplantsoen_ha;opp_tuinpark_ha;opp_ziekenhuiscomplex_ha
K25d;buurt;Cornelis Troostbuurt;15,6478613101002;14,6734;0,9744;0,0000;0,0049;0,0000;0,1036;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
K26;wijk;Zuid Pijp;39,0870169333008;35,2950;3,7920;0;0,494441681584606;0;0,323052514394079;0;0;0;0;0;0;0;0;0
K26a;buurt;Diamantbuurt;16,7159763864508;13,8125;2,9035;0,0000;0,1769;0,0000;0,1063;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
K26b;buurt;Burgemeester Tellegenbuurt Oost;12,1426438750998;11,7023;0,4404;0,0000;0,1666;0,0000;0,1073;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
K26c;buurt;Burgemeester Tellegenbuurt West;10,2283966717501;9,7802;0,4482;0,0000;0,1510;0,0000;0,1094;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
K44;wijk;Hoofddorppleinbuurt;95,6641299967502;84,5111;11,1530;0;3,33445694381431;1,16050150869208;6,87211479685283;0;0;0;1,46930597857138;1,91594815875404;0;1,19792251901417;0;0
K44a;buurt;Surinamepleinbuurt;8,94030550249991;8,4584;0,4820;0,0000;0,1085;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,5849;0,0000;0,0000
K44b;buurt;Westlandgrachtbuurt;18,8037730693996;15,6975;3,1063;0,0000;0,2286;0,0000;0,5604;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,6130;0,0000;0,0000
K44c;buurt;Aalsmeerwegbuurt West;10,51848469435;9,7864;0,7321;0,0000;0,1866;0,0000;0,4270;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
K44d;buurt;Aalsmeerwegbuurt Oost;11,8214393380998;11,2384;0,5830;0,0000;0,9395;0,0000;0,3349;0,0000;0,0000;0,0000;0,0000;0,1707;0,0000;0,0000;0,0000;0,0000
K44e;buurt;Legmeerpleinbuurt;7,55510057590015;7,0097;0,5454;0;0,0724;0;0;0;0;0;0;0;0;0;0;0
K44f;buurt;Bedrijventerrein Schinkel;38,0250268165007;32,3207;5,7043;0,0000;1,7989;1,1605;5,5499;0,0000;0,0000;0,0000;1,4693;1,7452;0,0000;0,0000;0,0000;0,0000
K45;wijk;Schinkelbuurt;34,6245616974997;29,1156;5,5090;0;0,276981851521092;0;0,585409205316345;0;0;0;0;0;2,05906108095214;0,187225916672454;0,299226297429379;0
K45a;buurt;Schinkelbuurt Noord;10,8034802538001;9,8356;0,9679;0,0000;0,0465;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0017;0,1872;0,0000;0,0000
K45b;buurt;Schinkelbuurt Zuid;23,8210814436995;19,2800;4,5411;0,0000;0,2305;0,0000;0,5854;0,0000;0,0000;0,0000;0,0000;0,0000;2,0574;0,0000;0,2992;0,0000
K46;wijk;Willemspark;69,8443074589498;63,4011;6,4432;0;0,78350962001714;0;0,822335767879178;0;0;0;0;2,67501443246295;24,9555223682686;0;0;0
K46a;buurt;Valeriusbuurt Oost;12,0615091697501;11,5128;0,5488;0,0000;0,1535;0,0000;0,4196;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
K46b;buurt;Valeriusbuurt West;14,1024011000995;13,5837;0,5187;0,0000;0,3213;0,0000;0,4027;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
K46c;buurt;Willemsparkbuurt Noord;18,9221911577502;18,9152;0,0070;0,0000;0,3087;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,2448;0,0000;0,0000;0,0000
K46d;buurt;Vondelpark West;24,75820603135;19,3896;5,3686;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2,6750;24,7108;0,0000;0,0000;0,0000
K47;wijk;Museumkwartier;138,545261733901;130,7350;7,8103;0;1,3121454209314;0;0,645033942850043;0;0;0;0,987381532441151;0;22,1182771937798;3,32847741962575;0;0
K47a;buurt;Johannnes Vermeerbuurt;15,9836928329;15,4658;0,5179;0;0,2800;0;0;0;0;0;0;0;0;0;0;0
K47b;buurt;P.C. Hooftbuurt;11,3864434326998;11,1002;0,2862;0;0,0004;0;0;0;0;0;0;0;0;0;0;0
K47c;buurt;Concertgebouwbuurt;13,2064790081497;13,2065;0,0000;0,0000;0,0069;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0049;0,0000;0,0000;0,0000
K47d;buurt;Cornelis Schuytbuurt;19,4804012821489;19,4804;0,0000;0,0000;0,0073;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0693;0,0000;0,0000;0,0000
K47e;buurt;Banpleinbuurt;11,2328333035521;10,2889;0,9440;0,0000;0,0824;0,0000;0,3580;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
K47f;buurt;Hondecoeterbuurt;12,6096274489;12,4464;0,1632;0,0000;0,0894;0,0000;0,1176;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
K47g;buurt;Harmoniehofbuurt;11,3874288292504;9,7646;1,6228;0,0000;0,5889;0,0000;0,1694;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
K47h;buurt;Museumplein;13,4057820230497;12,8291;0,5766;0,0000;0,1945;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;3,3057;0,0000;0,0000
K47i;buurt;Vondelpark Oost;23,6985280102005;20,3063;3,3922;0,0000;0,0001;0,0000;0,0000;0,0000;0,0000;0,0000;0,9874;0,0000;22,0440;0,0228;0,0000;0,0000
K47j;buurt;Duivelseiland;6,15404556305033;5,8467;0,3074;0;0,0622;0;0;0;0;0;0;0;0;0;0;0
K48;wijk;Stadionbuurt;107,38476859885;94,2475;13,1372;0;3,19626392729426;0;6,84127993512474;0;0;0;15,1946846184655;0;0;0;0,303357731889097;0
K48a;buurt;Bertelmanpleinbuurt;5,9572855267001;5,4410;0,5163;0,0000;0,2164;0,0000;0,1391;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
K48b;buurt;Marathonbuurt Oost;15,5316378268507;14,8611;0,6706;0,0000;0,5091;0,0000;0,1551;0,0000;0,0000;0,0000;4,1856;0,0000;0,0000;0,0000;0,0000;0,0000
K48c;buurt;Marathonbuurt West;12,1152001735498;11,7915;0,3237;0,0000;0,1443;0,0000;0,1958;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
K48d;buurt;Olympisch Stadion e.o.;23,1295491594498;20,8778;2,2518;0,0000;0,4861;0,0000;1,0888;0,0000;0,0000;0,0000;3,4598;0,0000;0,0000;0,0000;0,0000;0,0000
K48e;buurt;IJsbaanpad e.o.;29,6110157355501;21,3461;8,2649;0,0000;1,4125;0,0000;4,4947;0,0000;0,0000;0,0000;7,5492;0,0000;0,0000;0,0000;0,3034;0,0000
K48f;buurt;Van Tuyllbuurt;21,0400801767496;19,9301;1,1100;0,0000;0,4278;0,0000;0,7678;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
K49;wijk;Apollobuurt;94,279059485748;88,1951;6,0840;0;3,89302912745994;0;0,734763890379432;0;0;0;0;0;0,0730532570987963;1,44398360963901;0;0
K49a;buurt;Diepenbrockbuurt;22,0659122659991;19,1511;2,9148;0,0000;0,6984;0,0000;0,3974;0,0000;0,0000;0,0000;0,0000;0,0000;0,0731;0,0000;0,0000;0,0000
K49b;buurt;Beethovenbuurt;15,2248953056505;14,5738;0,6511;0;1,2283;0;0;0;0;0;0;0;0;0;0;0
K49c;buurt;Hiltonbuurt;11,2957905869988;9,5936;1,7022;0,0000;0,3056;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,4247;0,0000;0,0000
K49d;buurt;Minervabuurt Noord;14,412551867649;14,4126;0,0000;0,0000;0,5177;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0193;0,0000;0,0000
K49e;buurt;Minervabuurt Midden;15,0386746474011;15,0387;0,0000;0;0,6398;0;0;0;0;0;0;0;0;0;0;0
K49f;buurt;Minervabuurt Zuid;16,2412348120496;15,4253;0,8159;0,0000;0,5033;0,0000;0,3373;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
K52;wijk;Scheldebuurt;100,765407872647;98,7684;1,9970;0;9,84641442068775;0,322567385328181;1,68948080328401;0;0;0;0,534733371923936;0;0;0;0;0
K52a;buurt;Wielingenbuurt;15,0996960911495;14,0129;1,0868;0,0000;0,4290;0,0000;0,0901;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
K52b;buurt;Scheldebuurt West;25,5590129860499;25,1577;0,4013;0,0000;1,2900;0,0000;0,0948;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
K52c;buurt;Scheldebuurt Midden;16,0212286645494;16,0212;0,0000;0;1,0395;0;0;0;0;0;0;0;0;0;0;0
K52d;buurt;Scheldebuurt Oost;14,0562341026495;14,0562;0,0000;0,0000;1,6136;0,0000;0,0000;0,0000;0,0000;0,0000;0,5347;0,0000;0,0000;0,0000;0,0000;0,0000
K52g;buurt;Veluwebuurt;13,0869201678494;13,0869;0,0000;0;3,2065;0;0;0;0;0;0;0;0;0;0;0
K52h;buurt;Kop Zuidas;16,9423158603997;16,4334;0,5089;0,0000;2,2678;0,3226;1,5046;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
K53;wijk;IJselbuurt;29,2096638023508;25,5778;3,6319;0;1,28538334777267;0;0,319566325693272;0;0;0;0;0;0;0;0;0
K53a;buurt;IJselbuurt West;13,3208381398515;12,3649;0,9560;0,0000;0,7130;0,0000;0,2192;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
K53b;buurt;IJselbuurt Oost;15,8888256624994;13,2129;2,6759;0,0000;0,5724;0,0000;0,1004;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
K54;wijk;Rijnbuurt;110,326789476202;95,5513;14,7754;0;5,21201403853677;17,7267973531389;3,28498269727141;0;0;0;0;0;24,5217165855709;0,340293548028221;0;0
K54a;buurt;Kromme Mijdrechtbuurt;18,4876285038512;16,6957;1,7919;0,0000;0,5305;0,0000;0,2570;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
K54b;buurt;Rijnbuurt Oost;23,2571344572495;18,9874;4,2697;0,0000;1,0444;0,0000;0,6651;0,0000;0,0000;0,0000;0,0000;0,0000;13,0048;0,1830;0,0000;0,0000
K54c;buurt;Rijnbuurt Midden;28,5463261310505;25,7489;2,7974;0,0000;0,8233;0,3836;0,3360;0,0000;0,0000;0,0000;0,0000;0,0000;11,5169;0,1572;0,0000;0,0000
K54d;buurt;Rijnbuurt West;7,94024985785008;7,9390;0,0013;0;0,5800;0;0;0;0;0;0;0;0;0;0;0
K54e;buurt;Zorgvlied;32,0954505262006;26,1803;5,9152;0,0000;2,2338;17,3432;2,0270;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
K59;wijk;Prinses Irenebuurt e.o.;43,3041172424513;38,0341;5,2700;0;2,62437565488573;0;1,07746897412728;0;0;0;0;0,483348700517936;16,1881801838028;0;0;0
K59a;buurt;Prinses Irenebuurt;26,6446498516019;24,4484;2,1962;0,0000;2,6235;0,0000;1,0775;0,0000;0,0000;0,0000;0,0000;0,0000;0,3123;0,0000;0,0000;0,0000
K59b;buurt;Beatrixpark;16,6594673908494;13,5857;3,0738;0,0000;0,0009;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,4833;15,8759;0,0000;0,0000;0,0000
K90;wijk;Buitenveldert-West;355,241434797099;279,3489;75,8925;23,9527615644374;33,6827811428214;0;29,8092380148855;23,8796277744293;101,57526445438;71,0406474177633;6,20684367944095;84,8954138486892;46,7495408255476;7,41462431691677;0;0,0566657409958226
K90a;buurt;Gelderlandpleinbuurt;46,4207699850005;43,7822;2,6385;0,0000;7,8322;0,0000;2,6934;0,0000;0,0000;0,0000;0,0000;0,0000;3,0415;0,0237;0,0000;0,0000
K90c;buurt;Buitenveldert Midden Zuid;54,3504567010504;49,4523;4,8982;0,0000;8,9894;0,0000;6,0882;0,0000;0,0000;0,0000;0,0000;4,9956;9,1893;0,2346;0,0000;0,0000
K90d;buurt;Buitenveldert Zuidwest;74,9605476019995;68,5307;6,4299;0,0000;8,8457;0,0000;14,1046;0,0000;0,0019;0,0000;2,1051;6,3332;4,6351;1,2834;0,0000;0,0000
K90e;buurt;Amsterdamse Bos;131,708691934049;73,9309;57,7778;23,9528;2,4852;0,0000;2,2438;23,8796;101,5734;71,0406;4,1018;72,9932;23,6237;0,0000;0,0000;0,0000
K90i;buurt;Buitenveldert West Midden;27,0237906401494;24,7000;2,3238;0,0000;2,4326;0,0000;2,6881;0,0000;0,0000;0,0000;0,0000;0,3993;6,2599;5,8729;0,0000;0,0567
K90j;buurt;Zuiderhof;20,7771779348499;18,9528;1,8244;0,0000;3,0977;0,0000;1,9911;0,0000;0,0000;0,0000;0,0000;0,1741;0,0000;0,0000;0,0000;0,0000
K91;wijk;Buitenveldert-Oost;170,0859099586;149,3985;20,6874;0,00410454864387235;22,1237925316548;0;18,7557741120213;0;0;0;1,18948007740092;11,1010818310956;48,6359748663532;9,29986279056183;0,823354836754088;0
K91a;buurt;De Klenckebuurt;13,9053612695011;12,9809;0,9244;0,0000;1,7003;0,0000;1,4503;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
K91b;buurt;Buitenveldert Oost Midden;29,8643023667501;28,5107;1,3536;0,0000;6,6559;0,0000;1,2784;0,0000;0,0000;0,0000;1,1895;0,0000;1,2170;1,0603;0,0000;0,0000
K91c;buurt;Buitenveldert Zuidoost;64,3344318667486;59,3680;4,9664;0,0012;10,6942;0,0000;9,6508;0,0000;0,0000;0,0000;0,0000;7,9815;7,7803;8,2395;0,4498;0,0000
K91d;buurt;Amstelpark;61,9818144555998;48,5389;13,4429;0,0029;3,0734;0,0000;6,3763;0,0000;0,0000;0,0000;0,0000;3,1195;39,6386;0,0000;0,3735;0,0000
M;stadsdeel;Oost;3059,5147425651;1887,6276;1171,8872;53,5157946734027;125,245800948388;35,3201554518737;218,350458256953;72,5531787174236;239,474030138538;83,7264792993615;113,197242958901;164,142978944253;106,027484022166;33,22031349343;42,9214659515981;2,90366412362692
M27;wijk;Weesperzijde;44,6810370505496;36,4566;8,2245;0;1,55357558491759;0;2,23906359017697;0;0;0;0;0;0;2,23833564849257;0;0
M27a;buurt;Swammerdambuurt;14,1021465076499;11,2895;2,8126;0,0000;0,5113;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0729;0,0000;0,0000
M27b;buurt;Weesperzijde Midden/Zuid;23,6440641012497;18,2322;5,4119;0,0000;0,4478;0,0000;1,0746;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,8049;0,0000;0,0000
M27c;buurt;Parooldriehoek;6,93482644165;6,9348;0,0000;0,0000;0,5945;0,0000;1,1645;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,3605;0,0000;0,0000
M28;wijk;Oosterparkbuurt;75,3804109561999;72,1756;3,2048;0;1,04033102381477;0;1,39731278310567;0;0;0;0;0,997669629821913;20,8129905507232;0;0;2,90366412362692
M28a;buurt;Oosterparkbuurt Noordwest;22,0355802858497;21,3075;0,7280;0,0000;0,5305;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2,9037
M28b;buurt;Oosterpark;25,3924955517989;22,9157;2,4768;0,0000;0,4209;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,9977;20,8130;0,0000;0,0000;0,0000
M28c;buurt;Oosterparkbuurt Zuidoost;15,7627276850514;15,7627;0,0000;0,0000;0,0301;0,0000;0,8006;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M28d;buurt;Oosterparkbuurt Zuidwest;12,1896074334999;12,1896;0,0000;0,0000;0,0588;0,0000;0,5967;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M29;wijk;Dapperbuurt;61,3876678880997;59,2998;2,0878;0;2,8729142808252;0;2,37263913664109;0;0;0;0;0;0;0;0;0
M29a;buurt;Dapperbuurt Noord;21,1196938227001;19,6875;1,4322;0,0000;0,9009;0,0000;0,5776;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M29b;buurt;Dapperbuurt Zuid;17,4035715628501;17,4036;0,0000;0,0000;0,8155;0,0000;0,4610;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M29c;buurt;Oostpoort;22,8644025025495;22,2088;0,6556;0,0000;1,1566;0,0000;1,3341;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M30;wijk;Transvaalbuurt;37,863655873398;36,8778;0,9858;0;1,02567526563065;0;1,43749332702608;0;0;0;0;0;0;0;0;0
M30a;buurt;Transvaalbuurt West;17,9107007292492;17,4728;0,4379;0,0000;0,6304;0,0000;0,6243;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M30b;buurt;Transvaalbuurt Oost;19,9529551441488;19,4050;0,5479;0,0000;0,3953;0,0000;0,8132;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M31;wijk;Indische Buurt West;48,1274542909497;46,7589;1,3685;0;0,780051538793863;0;0,578916819455747;0;0;0;0;0;0;0;0;0
M31a;buurt;Noordwestkwadrant Indische buurt Noord;17,6083529816996;16,4602;1,1481;0,0000;0,2947;0,0000;0,1976;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M31b;buurt;Noordwestkwadrant Indische buurt Zuid;14,5566742615503;14,5567;0,0000;0;0,1406;0;0;0;0;0;0;0;0;0;0;0
M31c;buurt;Zuidwestkwadrant Indische buurt;15,9624270476999;15,7420;0,2204;0,0000;0,3448;0,0000;0,3813;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M32;wijk;Indische Buurt Oost;129,454202056948;89,1731;40,2811;0;5,47532794475583;0;4,8810913743784;0;0;0;1,83854604133898;14,2676853014481;61,3784303780904;0;0;0
M32a;buurt;Noordoostkwadrant Indische buurt;26,7050148147483;25,5464;1,1586;0;2,6503;0;0;0;0;0;0;0;0;0;0;0
M32b;buurt;Zuidoostkwadrant Indische buurt;14,0401761774002;13,8183;0,2219;0,0000;0,5492;0,0000;0,1016;0,0000;0,0000;0,0000;0,0000;0,0016;0,0016;0,0000;0,0000;0,0000
M32c;buurt;Zeeburgerdijk Oost;12,6948987182;7,8446;4,8503;0,0000;1,9172;0,0000;2,8338;0,0000;0,0000;0,0000;0,0000;0,2542;0,2542;0,0000;0,0000;0,0000
M32d;buurt;Flevopark;76,0141123465996;41,9638;34,0503;0,0000;0,3587;0,0000;1,9457;0,0000;0,0000;0,0000;1,8385;14,0119;61,1226;0,0000;0,0000;0,0000
M33;wijk;Oostelijk Havengebied;381,220199501501;149,6403;231,5799;0;8,71750657399405;0;5,02665520129335;0;0;0;0;2,06829137856293;0;7,38949757808372;0;0
M33a;buurt;Oostelijke Handelskade;35,7562542458492;21,4296;14,3267;0,0000;0,7165;0,0000;0,9215;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M33b;buurt;Rietlanden;34,4099863447979;26,6420;7,7679;0,0000;0,8925;0,0000;1,1257;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;3,4030;0,0000;0,0000
M33c;buurt;Java-eiland;71,331505110951;16,7094;54,6221;0,0000;1,7865;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2,2980;0,0000;0,0000
M33d;buurt;KNSM-eiland;103,4775779953;12,7331;90,7444;0,0000;1,4452;0,0000;2,0683;0,0000;0,0000;0,0000;0,0000;2,0683;0,0000;0,0000;0,0000;0,0000
M33e;buurt;Sporenburg;36,4416578705526;13,2667;23,1750;0,0000;0,4399;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,6885;0,0000;0,0000
M33f;buurt;Borneo;26,7296998276971;11,7339;14,9958;0;0,2564;0;0;0;0;0;0;0;0;0;0;0
M33g;buurt;Entrepot-Noordwest;12,7392276592504;10,4377;2,3016;0,0000;0,8252;0,0000;0,8857;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M33h;buurt;Architectenbuurt;14,2191236118014;10,0482;4,1709;0;1,2077;0;0;0;0;0;0;0;0;0;0;0
M33i;buurt;Bedrijvengebied Veelaan;5,12056560635069;4,4969;0,6237;0;0,3355;0;0;0;0;0;0;0;0;0;0;0
M33j;buurt;Bedrijvengebied Cruquiusweg;31,0395672619008;17,3298;13,7098;0;0,7708;0;0;0;0;0;0;0;0;0;0;0
M33k;buurt;Bedrijvengebied Zeeburgerkade;9,9550339670505;4,8130;5,1421;0,0000;0,0413;0,0000;0,0254;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M34;wijk;Zeeburgereiland/Nieuwe Diep;462,723265082449;236,2999;226,4233;1,10600087457398;21,6092981827425;0;49,9664678137181;0;41,2424900447528;81,2610755397212;15,4008506483929;78,6843581635611;6,90850451380352;0;1,24746089288122;0
M34a;buurt;Zeeburgereiland Noordwest;48,6653209624996;34,5166;14,1487;0,0000;5,8898;0,0000;4,9751;0,0000;0,0000;0,0000;0,0000;2,3578;1,3112;0,0000;0,0000;0,0000
M34c;buurt;Zeeburgereiland Zuidoost;50,0349533848995;20,2815;29,7534;1,1060;3,7557;0,0000;4,7813;0,0000;7,3382;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M34d;buurt;Zeeburgereiland Zuidwest;27,6055382613995;15,8564;11,7491;0,0000;5,3134;0,0000;4,8864;0,0000;0,0000;0,0000;0,0000;1,9220;0,0000;0,0000;0,0000;0,0000
M34e;buurt;Nieuwe Diep/Diemerpark;239,9935221166;114,6302;125,3634;0,0000;1,3842;0,0000;28,3165;0,0000;6,1564;81,2611;11,6277;74,4046;5,5973;0,0000;1,2475;0,0000
M34f;buurt;RI Oost terrein;42,1902783469511;27,3948;14,7954;0,0000;2,6735;0,0000;2,7204;0,0000;0,0000;0,0000;3,7731;0,0000;0,0000;0,0000;0,0000;0,0000
M34g;buurt;Zeeburgereiland Noordoost;54,2336520100997;23,6204;30,6133;0,0000;2,5928;0,0000;4,2868;0,0000;27,7479;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M35;wijk;IJburg West;321,804768107204;110,4240;211,3808;0;6,35069706777904;0;17,3683577538831;0;55,115410453487;0;0;0,0903182732215243;0;2,54170429946602;0;0
M35a;buurt;Steigereiland Noord;86,460061196852;13,8123;72,6478;0,0000;0,5924;0,0000;1,9872;0,0000;41,3461;0,0000;0,0000;0,0000;0,0000;1,7258;0,0000;0,0000
M35b;buurt;Steigereiland Zuid;40,3590279542004;22,3627;17,9963;0,0000;0,9274;0,0000;2,7490;0,0000;4,8138;0,0000;0,0000;0,0903;0,0000;0,8159;0,0000;0,0000
M35c;buurt;Haveneiland Zuidwest/Rieteiland West;44,1221040208995;26,8929;17,2292;0,0000;1,5297;0,0000;5,3387;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M35e;buurt;Haveneiland Noordwest;66,7566709296006;16,8137;49,9430;0,0000;0,7561;0,0000;4,1619;0,0000;8,9555;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M35f;buurt;Haveneiland Noordoost;84,106904005652;30,5424;53,5645;0,0000;2,5450;0,0000;3,1315;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M50;wijk;IJburg Oost;498,607901795898;181,9792;316,6287;0;1,32017062131969;0;33,6686152979917;0;130,163036197988;2,46540375964034;6,01741572239224;9,54667790688655;0;0;0;0
M50a;buurt;Strandeiland;70,4724189354985;58,4945;11,9779;0,0000;0,0000;0,0000;7,2460;0,0000;18,1847;0,0000;1,7879;0,3917;0,0000;0,0000;0,0000;0,0000
M50b;buurt;Middeneiland Zuidoost;19,0808149844992;6,8561;12,2247;0,0000;0,0000;0,0000;0,7297;0,0000;0,0000;0,0000;0,0000;0,7297;0,0000;0,0000;0,0000;0,0000
M50c;buurt;Middeneiland Noordoost;73,9431778443513;42,1085;31,8346;0,0000;0,0000;0,0000;13,5250;0,0000;0,0000;0,0000;4,2295;8,4253;0,0000;0,0000;0,0000;0,0000
M50d;buurt;Middeneiland Zuidwest;20,0731119662496;17,5740;2,4991;0,0000;0,0000;0,0000;1,4295;0,0000;0,4369;1,4797;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M50e;buurt;Middeneiland Noordwest;45,0356014496969;28,1331;16,9025;0,0000;0,0000;0,0000;5,6454;0,0000;0,0000;0,4399;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M50f;buurt;Buiteneiland;221,365672608802;3,0859;218,2798;0,0000;0,0000;0,0000;4,0580;0,0000;111,4495;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M50g;buurt;Centrumeiland;48,6371040067994;25,7271;22,9100;0,0000;1,3202;0,0000;1,0349;0,0000;0,0919;0,5458;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M51;wijk;IJburg Zuid;95,5807936640994;64,4703;31,1105;0;1,88264723505311;0;5,11223178155472;0;0;0;2,11793771480817;0;0;4,29156396689728;0;0
M51a;buurt;Rieteiland Oost;20,6371854746497;10,5538;10,0834;0,0000;0,3942;0,0000;2,3224;0,0000;0,0000;0,0000;2,1179;0,0000;0,0000;0,0000;0,0000;0,0000
M51b;buurt;Haveneiland Oost;60,1977566679498;42,3373;17,8605;0,0000;1,2131;0,0000;2,6820;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;4,2916;0,0000;0,0000
M51c;buurt;Haveneiland Noord;14,7458515214999;11,5792;3,1666;0,0000;0,2753;0,0000;0,1079;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M55;wijk;Frankendael;167,3996549251;155,4374;11,9622;0;17,5702440235398;0;10,4367693369935;0;0;0;3,86375888557518;7,12236216511321;14,6294305535497;7,1700700404111;7,11111512839866;0
M55b;buurt;De Eenhoorn;18,0207985592505;17,5390;0,4818;0,0000;1,7393;0,0000;0,9095;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M55c;buurt;Julianapark;19,1965005543505;18,4884;0,7081;0,0000;2,7714;0,0000;0,3107;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,7087;0,0000;0,0000
