gemeente;soort;jaar;verkiezing;w;sb;deel sb;stembureau;adres;postcode;opgeroepen;opkomst;op%;op partij;blanco;ongeldig;opmerking
Leiden;TK;2003;TK2003;6;14;14;Serviceflat Schouwenhove;Schouwenhove 27;2332 DP;1436;1215;84,60%;1209;6;;
Leiden;TK;2003;TK2003;6;15;15;ID College;Storm Buysingstraat 18C;2332 VW;1358;876;64,50%;873;3;;
Leiden;TK;2003;TK2003;6;16;16;Buurthuis Morschwijck;Topaaslaan 19;2332 JC;1593;1222;76,70%;1219;3;;
Leiden;TK;2003;TK2003;6;17;17;Woonzorgcentrum Robijnhof;Robijnhof 1;2332 KJ;1305;1064;81,50%;1057;7;;
Leiden;TK;2003;TK2003;7;18;18;Bonaventuracollege;Boerhaavelaan 44;2334 ER;1212;1040;85,80%;1038;2;;
Leiden;TK;2003;TK2003;7;19;19;De Leidse Houtschool;Adriaan Pauwstraat 1;2334 CG;1293;1202;93,00%;1202;0;;
Leiden;TK;2003;TK2003;2;20;20;SBO School De Vuurvogel;Ballonpad 2;2312 NC;1507;1260;83,60%;1259;1;;
Leiden;TK;2003;TK2003;3;21;21;Kindercentrum Groenoord;Pasteurstraat 23;;1489;1051;70,60%;1047;4;;
Leiden;TK;2003;TK2003;3;22;22;Dienstencentrum Rondedans;Julianastraat 74;2316 NZ;1419;990;69,80%;987;3;;
Leiden;TK;2003;TK2003;3;23;23;Verpleeghuis Overrhyn;Willem de Zwijgerlaan 44;2316 GJ;1362;763;56,00%;759;4;;
Leiden;TK;2003;TK2003;3;24;24;Buurthuis Het Spoortje;Bernhardkade 40;2316 RX;1283;902;70,30%;896;6;;
Leiden;TK;2003;TK2003;3;26;26;Dienstencentrum Zijloever;Lage Rijndijk 129;2315 JS;1686;1157;68,60%;1156;1;;
Leiden;TK;2003;TK2003;3;27;27;Basisschool de Viersprong;Timorstraat 15;2315 BL;1448;902;62,30%;902;0;;
Leiden;TK;2003;TK2003;3;28;28;Buurtcentrum De Kooi;Driftstraat 49;2315 CD;1536;1034;67,30%;1033;1;;
Leiden;TK;2003;TK2003;1;29;29;Buurthuis 't Schippertje;Oosterstraat 16;2315 LH;1579;1120;70,90%;1120;0;;
Leiden;TK;2003;TK2003;4;30;30;Zorgcentrum Roomburgh;Hof van Roomburgh 46;2314 ZC;1335;1045;78,30%;1043;2;;
Leiden;TK;2003;TK2003;4;31;31;Buurtcentrum Matilo;Zaanstraat 126;2314 XH;1481;1279;86,40%;1278;1;;
Leiden;TK;2003;TK2003;4;32;32;Stedelijk Gymnasium Leiden;Fruinlaan 15;2313 EP;1417;1173;82,80%;1173;0;;
Leiden;TK;2003;TK2003;4;33;33;RK Basisschool Sint Joseph;Oppenheimstraat 8;2313 JE ;1354;1198;88,50%;1196;2;;
Leiden;TK;2003;TK2003;4;34;34;Vredeskerk;Van Vollenhovenkade 24;2313 GG;1280;1220;95,30%;1218;2;;
Leiden;TK;2003;TK2003;4;35;35;Zorgcentrum Lorentzhof;Lorentzhof 1;2313 GB;1197;1086;90,70%;1086;0;;
Leiden;TK;2003;TK2003;4;36;36;Lorentzschool;van Vollenhovenkade 19;2313 GG;1408;1202;85,40%;1199;3;;
Leiden;TK;2003;TK2003;4;37;37;Regionaal Opleidingen Centrum Leiden;Lammenschanspark 1a;;1259;963;76,50%;961;2;;
Leiden;TK;2003;TK2003;4;38;38;"Speeltuinvereniging ""Zuiderkwartier""";Anjelierstraat 5;2313 XA;974;791;81,20%;790;1;;
Leiden;TK;2003;TK2003;4;39;39;Wijk- en Dienstencentrum de Linde;Herenstraat 64;;1096;924;84,30%;923;1;;
Leiden;TK;2003;TK2003;4;40;40;Chr. Wijkver. Staalwijk;Herenstraat 45;;1059;948;89,50%;946;2;;
Leiden;TK;2003;TK2003;5;41;41;Woonzorgcentrum Groenhoven;Witte Rozenstraat 21;2311 XS;1357;1205;88,80%;1204;1;;
Leiden;TK;2003;TK2003;5;42;42;Speeltuinvereniging Westerkwartier;Ten Katestraat 10A;2321 AV;1274;1000;78,50%;999;1;;
Leiden;TK;2003;TK2003;5;43;43;ROC Leiden;Toussaintkade  51;;1381;1046;75,70%;1044;2;;
Leiden;TK;2003;TK2003;5;44;44;Speeltuinvereniging De Vijf Hoven;Hoflaan 169;2321 SP;1625;1242;76,40%;1242;0;;
Leiden;TK;2003;TK2003;5;45;45;Bejaardenflat Rosenburch;Rosenburch (Vrijheidslaan);2321 RB;1476;1176;79,70%;1171;5;;
Leiden;TK;2003;TK2003;5;46;46;Bevrijdingskerk;Aerent Bruunstraat  1;;823;608;73,90%;607;1;;
Leiden;TK;2003;TK2003;5;47;47;Verzorgingshuis Rijn en Vliet;Aaltje Noordewierlaan 1;2324 KP;1384;935;67,60%;933;2;;
Leiden;TK;2003;TK2003;5;48;48;Verpleeghuis Zuydtwijck;Aaltje Noordewierlaan 50;2324 KS;1498;1204;80,40%;1202;2;;
Leiden;TK;2003;TK2003;5;49;49;Woonzorgcentrum Haagwijk;Beethovenlaan 2;2324 EL;1264;919;72,70%;914;5;;
Leiden;TK;2003;TK2003;5;50;50;De Parelvissers;Bizetpad 8;2324 JP;1444;1095;75,80%;1092;3;;
Leiden;TK;2003;TK2003;5;51;51;Zorgcentrum van der Willigenhof;Apollolaan 264;;1409;1151;81,70%;1149;2;;
Leiden;TK;2003;TK2003;8;52;52;Gebouw Platform vluchtelingen Leiden;Eksterpad  6;;1302;900;69,10%;895;5;;
Leiden;TK;2003;TK2003;8;53;53;Op Eigen Wieken;Valkenpad  3;;1240;858;69,20%;857;1;;
Leiden;TK;2003;TK2003;8;54;54;Basisschool De Tweemaster;Broekplein 1;2318 TJ;1350;1200;88,90%;1199;1;;
Leiden;TK;2003;TK2003;8;55;55;Sporthal Broekplein;Broekplein 2;2318 TJ;1426;1315;92,20%;1314;1;;
Leiden;TK;2003;TK2003;8;56;56;School De Dukdalf;Regenboogpad 7;2317 XK;1171;1087;92,80%;1086;1;;
Leiden;TK;2003;TK2003;8;57;57;Basisschool De Tweemaster;Regenboogpad 5;2317 XK;1270;1156;91,00%;1156;0;;
Leiden;TK;2003;TK2003;8;58;58;Kerkelijk centrum De Regenboog;Watermolen 1;2317 ST;1467;1225;83,50%;1223;2;;
Leiden;TK;2003;TK2003;8;59;59;LTV De Merenwijk;Merendonk 173;2317 XW;1319;1135;86,10%;1131;4;;
Leiden;TK;2003;TK2003;9;60;60;Buurthuis Stevenshof;Trix Terwindtstraat 4;2331 GW;1592;1301;81,70%;1301;0;;
Leiden;TK;2003;TK2003;9;61;61;Speeltuinvereniging Stevenshof ;Carry van Bruggenpad 2;2331 EE;1676;1391;83,00%;1388;3;;
Leiden;TK;2003;TK2003;9;62;62;basisschool De Stevenshof;Antoinette Kleynstraat 4;2331 DV;1387;1107;79,80%;1107;0;;
Leiden;TK;2003;TK2003;9;63;63;basisschool De Zwaluw;Antoinette Kleynstraat 8;2331 DV;1479;1200;81,10%;1200;0;;
Leiden;TK;2003;TK2003;9;64;64;"Sociëteit ""de Dobbegaarde""";Dobbedreef 250;2331 MV;1601;1345;84,00%;1344;1;;
Leiden;TK;2003;TK2003;9;65;65;Anne Frankschool;Zuster Meijboomstraat 2;2331 PD;1226;1022;83,40%;1022;0;;
Leiden;EP;2004;EP2004;0;1;1;Stadhuis;Stadhuisplein 1;2311 EJ;1500;889;59,30%;882;7;;
Leiden;EP;2004;EP2004;0;2;2;Schoolgebouw De Witte Poort;Pieterskerkhof 4a;2311 SR;1434;828;57,70%;822;6;;
Leiden;EP;2004;EP2004;0;3;3;Gemeentearchief;Boisotkade 2a;2311 PZ;1449;833;57,50%;823;10;;
Leiden;EP;2004;EP2004;0;4;4;'t Huis op de Waard;Kaarsenmakersstraat 2;2312 SG;1366;699;51,20%;686;13;;
Leiden;EP;2004;EP2004;1;5;5;De Meelbox (Nieuw Groenhoven);Looiersplein  5;2312 RL;1290;572;44,30%;566;6;;
Leiden;EP;2004;EP2004;1;6;6;Leger des Heils;Groenesteeg 66;2312 SR;1588;819;51,60%;813;6;;
Leiden;EP;2004;EP2004;1;7;7;Het Hooglandse Huys;Hooglandse Kerkgracht 50;2312 HV;1508;793;52,60%;782;11;;
Leiden;EP;2004;EP2004;1;8;8;Het Hooglandse Huys;Hooglandse Kerkgracht 50;2312 HV;1867;755;40,40%;748;7;;
Leiden;EP;2004;EP2004;1;9;9;Stadsbouwhuis;Langegracht  72;2311 NV;1561;778;49,80%;765;13;;
Leiden;EP;2004;EP2004;1;10;10;Stichting K&O;Oude Vest 45;2312 XS;1362;672;49,30%;663;9;;
Leiden;EP;2004;EP2004;1;11;11;Sint Elisabeth Gasthuishof;Elisabeth Gasthuishof  15;;1149;557;48,50%;555;2;;
Leiden;EP;2004;EP2004;6;12;12;voorm wachtgebouw Morspoortkazerne;Morsstraat 62A;2312 BN;1581;786;49,70%;780;6;;
Leiden;EP;2004;EP2004;6;13;13;Wijkgebouw Het Morskwartier;Dijkstraat 2b;;1321;667;50,50%;664;3;;
Leiden;EP;2004;EP2004;6;14;14;Serviceflat Schouwenhove;Schouwenhove 27;2332 DP;1426;675;47,30%;672;3;;
Leiden;EP;2004;EP2004;6;15;15;ID College;Storm Buysingstraat 18C;2332 VW;1370;386;28,20%;384;2;;
Leiden;EP;2004;EP2004;6;16;16;Buurthuis Morschwijck;Topaaslaan 19;2332 JC;1632;563;34,50%;561;2;;
Leiden;EP;2004;EP2004;6;17;17;Woonzorgcentrum Robijnhof;Robijnhof 1;2332 KJ;1377;659;47,90%;658;1;;
Leiden;EP;2004;EP2004;7;18;18;Bonaventuracollege;Boerhaavelaan 44;2334 ER;1199;732;61,10%;724;8;;
Leiden;EP;2004;EP2004;7;19;19;De Leidse Houtschool;Adriaan Pauwstraat 1;2334 CG;1334;925;69,30%;920;5;;
Leiden;EP;2004;EP2004;2;20;20;SBO School De Vuurvogel;Ballonpad 2;2312 NC;1546;811;52,50%;801;10;;
Leiden;EP;2004;EP2004;3;21;21;Kindercentrum Groenoord;Pasteurstraat 23;;1565;589;37,60%;587;2;;
Leiden;EP;2004;EP2004;3;22;22;Dienstencentrum Rondedans;Julianastraat 74;2316 NZ;1549;549;35,40%;546;3;;
Leiden;EP;2004;EP2004;3;23;23;Verpleeghuis Overrhyn;Willem de Zwijgerlaan 44;2316 GJ;1322;307;23,20%;302;5;;
Leiden;EP;2004;EP2004;3;24;24;Buurthuis Het Spoortje;Bernhardkade 40;2316 RX;1272;393;30,90%;390;3;;
Leiden;EP;2004;EP2004;3;26;26;Dienstencentrum Zijloever;Lage Rijndijk 129;2315 JS;1688;437;25,90%;437;0;;
Leiden;EP;2004;EP2004;3;27;27;Basisschool de Viersprong;Timorstraat 15;2315 BL;1269;324;25,50%;320;4;;
Leiden;EP;2004;EP2004;3;28;28;Buurtcentrum De Kooi;Driftstraat 49;2315 CD;1525;352;23,10%;352;0;;
Leiden;EP;2004;EP2004;1;29;29;Buurthuis 't Schippertje;Oosterstraat 16;2315 LH;1573;536;34,10%;532;4;;
Leiden;EP;2004;EP2004;4;30;30;Zorgcentrum Roomburgh;Hof van Roomburgh 46;2314 ZC;1326;593;44,70%;591;2;;
Leiden;EP;2004;EP2004;4;31;31;Buurtcentrum Matilo;Zaanstraat 126;2314 XH;1492;747;50,10%;746;1;;
Leiden;EP;2004;EP2004;4;32;32;Stedelijk Gymnasium Leiden;Fruinlaan 15;2313 EP;1413;687;48,60%;682;5;;
Leiden;EP;2004;EP2004;4;33;33;RK Basisschool Sint Joseph;Oppenheimstraat 8;2313 JE ;1353;763;56,40%;757;6;;
Leiden;EP;2004;EP2004;4;34;34;Vredeskerk;Van Vollenhovenkade 24;2313 GG;1288;869;67,50%;865;4;;
Leiden;EP;2004;EP2004;4;35;35;Zorgcentrum Lorentzhof;Lorentzhof 1;2313 GB;1242;728;58,60%;722;6;;
Leiden;EP;2004;EP2004;4;36;36;Lorentzschool;van Vollenhovenkade 19;2313 GG;1411;742;52,60%;734;8;;
Leiden;EP;2004;EP2004;4;37;37;Regionaal Opleidingen Centrum Leiden;Lammenschanspark 1a;;1259;458;36,40%;452;6;;
Leiden;EP;2004;EP2004;4;38;38;"Speeltuinvereniging ""Zuiderkwartier""";Anjelierstraat 5;2313 XA;1416;581;41,00%;575;6;;
Leiden;EP;2004;EP2004;4;40;40;Chr. Wijkver. Staalwijk;Herenstraat 45;;1534;813;53,00%;806;7;;
Leiden;EP;2004;EP2004;5;41;41;Woonzorgcentrum Groenhoven;Witte Rozenstraat 21;2311 XS;1559;940;60,30%;939;1;;
Leiden;EP;2004;EP2004;5;42;42;Speeltuinvereniging Westerkwartier;Ten Katestraat 10A;2321 AV;1371;507;37,00%;500;7;;
Leiden;EP;2004;EP2004;5;43;43;ROC Leiden;Toussaintkade  51;;1384;608;43,90%;602;6;;
Leiden;EP;2004;EP2004;5;44;44;Speeltuinvereniging De Vijf Hoven;Hoflaan 169;2321 SP;1713;600;35,00%;597;3;;
Leiden;EP;2004;EP2004;5;45;45;Bejaardenflat Rosenburch;Rosenburch (Vrijheidslaan);2321 RB;1710;727;42,50%;722;5;;
Leiden;EP;2004;EP2004;5;47;47;Verzorgingshuis Rijn en Vliet;Aaltje Noordewierlaan 1;2324 KP;1332;347;26,10%;343;4;;
Leiden;EP;2004;EP2004;5;48;48;Verpleeghuis Zuydtwijck;Aaltje Noordewierlaan 50;2324 KS;1582;610;38,60%;607;3;;
Leiden;EP;2004;EP2004;5;49;49;Woonzorgcentrum Haagwijk;Beethovenlaan 2;2324 EL;1715;713;41,60%;708;5;;
Leiden;EP;2004;EP2004;5;50;50;De Parelvissers;Bizetpad 8;2324 JP;1459;511;35,00%;509;2;;
Leiden;EP;2004;EP2004;5;51;51;Het Vlietland College;Apollolaan 262;2324 BZ;1430;633;44,30%;626;7;;
Leiden;EP;2004;EP2004;8;52;52;Platform Vluchtelingen Leiden;Eksterpad  6;;1290;412;31,90%;407;5;;
Leiden;EP;2004;EP2004;8;53;53;Op Eigen Wieken;Valkenpad  3;;1249;339;27,10%;338;1;;
Leiden;EP;2004;EP2004;8;54;54;Basisschool De Tweemaster;Broekplein 1;2318 TJ;1389;763;54,90%;756;7;;
Leiden;EP;2004;EP2004;8;55;55;Sporthal Broekplein;Broekplein 2;2318 TJ;1449;819;56,50%;816;3;;
Leiden;EP;2004;EP2004;8;56;56;School De Dukdalf;Regenboogpad 7;2317 XK;1188;741;62,40%;738;3;;
Leiden;EP;2004;EP2004;8;57;57;Basisschool De Tweemaster;Regenboogpad 5;2317 XK;1247;689;55,30%;688;1;;
Leiden;EP;2004;EP2004;8;58;58;Kerkelijk centrum De Regenboog;Watermolen 1;2317 ST;1486;741;49,90%;738;3;;
Leiden;EP;2004;EP2004;8;59;59;LTV De Merenwijk;Merendonk 173;2317 XW;1298;617;47,50%;610;7;;
Leiden;EP;2004;EP2004;9;60;60;Buurthuis Stevenshof;Trix Terwindtstraat 4;2331 GW;1608;536;33,30%;534;2;;
Leiden;EP;2004;EP2004;9;61;61;Speeltuinvereniging Stevenshof ;Carry van Bruggenpad 2;2331 EE;1666;583;35,00%;581;2;;
Leiden;EP;2004;EP2004;9;62;62;basisschool De Stevenshof;Antoinette Kleynstraat 4;2331 DV;1347;390;29,00%;390;0;;
Leiden;EP;2004;EP2004;9;63;63;basisschool De Zwaluw;Antoinette Kleynstraat 8;2331 DV;1501;503;33,50%;500;3;;
Leiden;EP;2004;EP2004;9;64;64;"Sociëteit ""de Dobbegaarde""";Dobbedreef 250;2331 MV;1603;593;37,00%;591;2;;
Leiden;EP;2004;EP2004;9;65;65;Anne Frankschool;Zuster Meijboomstraat 2;2331 PD;1235;467;37,80%;464;3;;
Leiden;GR;2006;GR2006;0;1;1;Stadhuis;Stadhuisplein 1;2311 EJ;1737;1492;85,90%;1486;6;;
Leiden;GR;2006;GR2006;0;2;2;Schoolgebouw De Witte Poort;Pieterskerkhof 4a;2311 SR;1560;957;61,30%;950;7;;
Leiden;GR;2006;GR2006;0;3;3;Regionaal  Archief Leiden;Boisotkade 2a;2311 PZ;1533;946;61,70%;944;2;;
Leiden;GR;2006;GR2006;0;4;4;'t Huis op de Waard;Kaarsenmakersstraat 2;2312 SG;1579;816;51,70%;814;2;;
Leiden;GR;2006;GR2006;1;5;5;De Meelbox (Nieuw Groenhoven);Looiersplein  5;2312 RL;1364;594;43,50%;592;2;;
Leiden;GR;2006;GR2006;1;6;6;Leger des Heils;Groenesteeg 66;2312 SR;1694;1047;61,80%;1043;4;;
Leiden;GR;2006;GR2006;1;7;7;Het Hooglandse Huys;Hooglandse Kerkgracht 50;2312 HV;1667;869;52,10%;863;6;;
Leiden;GR;2006;GR2006;1;8;8;Het Hooglandse Huys;Hooglandse Kerkgracht 50;2312 HV;2043;873;42,70%;870;3;;
Leiden;GR;2006;GR2006;1;9;9;Stadsbouwhuis;Langegracht  72;2311 NV;1660;1042;62,80%;1037;5;;
Leiden;GR;2006;GR2006;1;10;10;Stichting K&O;Oude Vest 45;2312 XS;1485;940;63,30%;928;12;;
Leiden;GR;2006;GR2006;1;11;11;Het Leidse Volkshuis;Apothekersdijk 33A;2312 DD;1218;620;50,90%;616;4;;
Leiden;GR;2006;GR2006;6;12;12;voorm wachtgebouw Morspoortkazerne;Morsstraat 62A;2312 BN;1661;956;57,60%;950;6;;
Leiden;GR;2006;GR2006;6;13;13;Wijkgebouw Het Morskwartier;Dijkstraat 2b;;1354;857;63,30%;853;4;;
Leiden;GR;2006;GR2006;6;14;14;Serviceflat Schouwenhove;Schouwenhove 27;2332 DP;1428;928;65,00%;921;7;;
Leiden;GR;2006;GR2006;6;15;15;ID College;Storm Buysingstraat 18C;2332 VW;1436;566;39,40%;562;4;;
Leiden;GR;2006;GR2006;6;16;16;Buurthuis Morschwijck;Topaaslaan 19;2332 JC;1672;857;51,30%;855;2;;
Leiden;GR;2006;GR2006;6;17;17;Woonzorgcentrum Robijnhof;Robijnhof 1;2332 KJ;1414;863;61,00%;858;5;;
Leiden;GR;2006;GR2006;7;18;18;Bonaventuracollege;Boerhaavelaan 44;2334 ER;1285;780;60,70%;775;5;;
Leiden;GR;2006;GR2006;7;19;19;De Leidse Houtschool;Adriaan Pauwstraat 1;2334 CG;1345;1041;77,40%;1041;0;;
Leiden;GR;2006;GR2006;2;20;20;SBO School De Vuurvogel;Ballonpad 2;2312 NC;1653;838;50,70%;831;7;;
Leiden;GR;2006;GR2006;3;21;21;Kindercentrum Groenoord;Pasteurstraat 23;;1614;817;50,60%;811;6;;
Leiden;GR;2006;GR2006;3;22;22;Dienstencentrum Rondedans;Julianastraat 74;2316 NZ;1726;747;43,30%;740;7;;
Leiden;GR;2006;GR2006;3;23;23;Verpleeghuis Overrhyn;Willem de Zwijgerlaan 44;2316 GJ;1317;565;42,90%;564;1;;
Leiden;GR;2006;GR2006;3;24;24;Buurthuis Het Spoortje;Bernhardkade 40;2316 RX;1417;692;48,80%;680;12;;
Leiden;GR;2006;GR2006;3;26;26;Dienstencentrum Zijloever;Lage Rijndijk 129;2315 JS;1741;685;39,30%;684;1;;
Leiden;GR;2006;GR2006;3;27;27;Basisschool de Viersprong;Timorstraat 15;2315 BL;1248;498;39,90%;496;2;;
Leiden;GR;2006;GR2006;3;28;28;Buurtcentrum De Kooi;Driftstraat 49;2315 CD;1586;653;41,20%;650;3;;
Leiden;GR;2006;GR2006;1;29;29;Buurthuis 't Schippertje;Oosterstraat 16;2315 LH;1583;742;46,90%;741;1;;
Leiden;GR;2006;GR2006;4;30;30;Zorgcentrum Roomburgh;Hof van Roomburgh 46;2314 ZC;1753;978;55,80%;974;4;;
Leiden;GR;2006;GR2006;4;31;31;Buurtcentrum Matilo;Zaanstraat 126;2314 XH;1607;997;62,00%;996;1;;
Leiden;GR;2006;GR2006;4;32;32;Stedelijk Gymnasium Leiden;Fruinlaan 15;2313 EP;1481;940;63,50%;938;2;;
Leiden;GR;2006;GR2006;4;33;33;RK Basisschool Sint Joseph;Oppenheimstraat 8;2313 JE ;1383;988;71,40%;982;6;;
Leiden;GR;2006;GR2006;4;34;34;Vredeskerk;Van Vollenhovenkade 24;2313 GG;1315;1128;85,80%;1123;5;;
Leiden;GR;2006;GR2006;4;35;35;Zorgcentrum Lorentzhof;Lorentzhof 1;2313 GB;1251;889;71,10%;883;6;;
Leiden;GR;2006;GR2006;4;36;36;Lorentzschool;van Vollenhovenkade 19;2313 GG;1416;848;59,90%;842;6;;
Leiden;GR;2006;GR2006;4;37;37;Regionaal Opleidingen Centrum Leiden;Lammenschanspark 1a;;1259;638;50,70%;637;1;;
Leiden;GR;2006;GR2006;4;38;38;"Speeltuinvereniging ""Zuiderkwartier""";Anjelierstraat 5;2313 XA;1447;736;50,90%;734;2;;
Leiden;GR;2006;GR2006;4;40;40;Chr. Wijkver. Staalwijk;Herenstraat 45;;1571;1164;74,10%;1156;8;;
Leiden;GR;2006;GR2006;5;41;41;Woonzorgcentrum Groenhoven;Witte Rozenstraat 21;2311 XS;1628;1092;67,10%;1085;7;;
Leiden;GR;2006;GR2006;5;42;42;Speeltuinvereniging Westerkwartier;Ten Katestraat 10A;2321 AV;1382;640;46,30%;639;1;;
Leiden;GR;2006;GR2006;5;43;43;ROC Leiden;Toussaintkade  51;;1429;782;54,70%;777;5;;
Leiden;GR;2006;GR2006;5;44;44;Speeltuinvereniging De Vijf Hoven;Hoflaan 169;2321 SP;1811;872;48,20%;870;2;;
Leiden;GR;2006;GR2006;5;45;45;Bejaardenflat Rosenburch;Rosenburch (Vrijheidslaan);2321 RB;1759;934;53,10%;925;9;;
Leiden;GR;2006;GR2006;5;47;47;Verzorgingshuis Rijn en Vliet;Aaltje Noordewierlaan 1;2324 KP;1412;618;43,80%;617;1;;
Leiden;GR;2006;GR2006;5;48;48;Verpleeghuis Zuydtwijck;Aaltje Noordewierlaan 50;2324 KS;1632;970;59,40%;965;5;;
Leiden;GR;2006;GR2006;5;49;49;Woonzorgcentrum Haagwijk;Beethovenlaan 2;2324 EL;1728;898;52,00%;895;3;;
Leiden;GR;2006;GR2006;5;50;50;De Parelvissers;Bizetpad 8;2324 JP;1464;766;52,30%;761;5;;
Leiden;GR;2006;GR2006;5;51;51;Het Vlietland College;Apollolaan 262;2324 BZ;1427;801;56,10%;801;0;;
Leiden;GR;2006;GR2006;8;52;52;Platform Vluchtelingen Leiden;Eksterpad  6;;1398;625;44,70%;618;7;;
Leiden;GR;2006;GR2006;8;53;53;Op Eigen Wieken;Valkenpad  3;;1358;536;39,50%;532;4;;
Leiden;GR;2006;GR2006;8;54;54;Basisschool De Tweemaster;Broekplein 1;2318 TJ;1437;777;54,10%;772;5;;
Leiden;GR;2006;GR2006;8;55;55;Sporthal Broekplein;Broekplein 2;2318 TJ;1514;1176;77,70%;1167;9;;
Leiden;GR;2006;GR2006;8;56;56;School De Dukdalf;Regenboogpad 7;2317 XK;1169;760;65,00%;758;2;;
Leiden;GR;2006;GR2006;8;57;57;Basisschool De Tweemaster;Regenboogpad 5;2317 XK;1250;926;74,10%;921;5;;
Leiden;GR;2006;GR2006;8;58;58;Kerkelijk centrum De Regenboog;Watermolen 1;2317 ST;1470;990;67,30%;988;2;;
Leiden;GR;2006;GR2006;8;59;59;LTV De Merenwijk;Merendonk 173;2317 XW;1381;848;61,40%;843;5;;
Leiden;GR;2006;GR2006;9;60;60;Buurthuis Stevenshof;Trix Terwindtstraat 4;2331 GW;1634;912;55,80%;910;2;;
Leiden;GR;2006;GR2006;9;61;61;Speeltuinvereniging Stevenshof ;Carry van Bruggenpad 2;2331 EE;1690;803;47,50%;798;5;;
Leiden;GR;2006;GR2006;9;62;62;basisschool De Stevenshof;Antoinette Kleynstraat 4;2331 DV;1354;694;51,30%;693;1;;
Leiden;GR;2006;GR2006;9;63;63;basisschool De Zwaluw;Antoinette Kleynstraat 8;2331 DV;1547;827;53,50%;825;2;;
Leiden;GR;2006;GR2006;9;64;64;"Sociëteit ""de Dobbegaarde""";Dobbedreef 250;2331 MV;1644;917;55,80%;914;3;;
Leiden;GR;2006;GR2006;9;65;65;Anne Frankschool;Zuster Meijboomstraat 2;2331 PD;1296;725;55,90%;722;3;;
Leiden;GR;2006;GR2006;99;99;99;Winkelcentrum Luifelbaan;Vijf Meiplein/Bevrijdingsplein;;0;312;;309;3;;
Leiden;GR;2006;GR2006;99;100;100;NS Station Leiden Centraal;Stationsplein 3B;2312 AJ;0;1050;;1043;7;;
Leiden;TK;2006;TK2006;0;1;1;Stadhuis;Stadhuisplein 1;2311 EJ;1493;1842;123,40%;1837;5;;
Leiden;TK;2006;TK2006;0;2;2;Schoolgebouw De Witte Poort;Pieterskerkhof 4a;2311 SR;1411;1134;80,40%;1131;3;;
Leiden;TK;2006;TK2006;0;3;3;Regionaal Archief Leiden;Boisotkade 2a;2311 PZ;1422;1222;85,90%;1217;5;;
Leiden;TK;2006;TK2006;0;4;4;'t Huis op de Waard;Kaarsenmakersstraat 2;2312 SG;1379;1015;73,60%;1007;8;;
Leiden;TK;2006;TK2006;1;5;5;De Meelbox (Nieuw Groenhoven);Looiersplein  5;2312 RL;1230;799;65,00%;792;7;;
Leiden;TK;2006;TK2006;1;6;6;Leger des Heils;Groenesteeg 66;2312 SR;1598;1285;80,40%;1280;5;;
Leiden;TK;2006;TK2006;1;7;7;Het Hooglandse Huys;Hooglandse Kerkgracht 50;2312 HV;1446;1182;81,70%;1178;4;;
Leiden;TK;2006;TK2006;1;8;8;Het Hooglandse Huys;Hooglandse Kerkgracht 50;2312 HV;1918;1132;59,00%;1126;6;;
Leiden;TK;2006;TK2006;1;9;9;Stadsbouwhuis;Langegracht  72;2311 NV;1521;1384;91,00%;1382;2;;
Leiden;TK;2006;TK2006;1;10;10;Stichting K&O;Oude Vest 45;2312 XS;1375;1229;89,40%;1227;2;;
Leiden;TK;2006;TK2006;1;11;11;Het Leidse Volkshuis;Apothekersdijk 33A;2312 DD;1089;861;79,10%;856;5;;
Leiden;TK;2006;TK2006;6;12;12;voorm wachtgebouw Morspoortkazerne;Morsstraat 62A;2312 BN;1557;1388;89,10%;1383;5;;
Leiden;TK;2006;TK2006;6;13;13;Wijkgebouw Het Morskwartier;Dijkstraat 2b;;1313;1128;85,90%;1126;2;;
Leiden;TK;2006;TK2006;6;14;14;Serviceflat Schouwenhove;Schouwenhove 27;2332 DP;1366;1131;82,80%;1130;1;;
Leiden;TK;2006;TK2006;6;15;15;ID College;Storm Buysingstraat 18C;2332 VW;1366;815;59,70%;812;3;;
Leiden;TK;2006;TK2006;6;16;16;Buurthuis Morschwijck;Topaaslaan 19;2332 JC;1619;1234;76,20%;1232;2;;
Leiden;TK;2006;TK2006;6;17;17;Woonzorgcentrum Robijnhof;Robijnhof 1;2332 KJ;1348;1119;83,00%;1116;3;;
Leiden;TK;2006;TK2006;7;18;18;Bonaventuracollege;Boerhaavelaan 44;2334 ER;1130;901;79,70%;899;2;;
Leiden;TK;2006;TK2006;7;19;19;De Leidse Houtschool;Adriaan Pauwstraat 1;2334 CG;1271;1188;93,50%;1187;1;;
Leiden;TK;2006;TK2006;2;20;20;SBO School De Vuurvogel;Ballonpad 2;2312 NC;1521;1108;72,80%;1108;0;;
Leiden;TK;2006;TK2006;3;21;21;Informatiecentrum Nieuw Leyden;Maresingel 20 A;;1543;1022;66,20%;1020;2;;
Leiden;TK;2006;TK2006;3;22;22;Dienstencentrum Rondedans;Julianastraat 74;2316 NZ;1533;990;64,60%;986;4;;
Leiden;TK;2006;TK2006;3;23;23;Verpleeghuis Overrhyn;Willem de Zwijgerlaan 44;2316 GJ;1209;715;59,10%;713;2;;
Leiden;TK;2006;TK2006;3;24;24;Buurthuis Het Spoortje;Bernhardkade 40;2316 RX;1345;1003;74,60%;1000;3;;
