STRAATNAAM,HUISNUMMER,HUISLT,TOEV,POSTCODE_NUM,POSTCODE_ALF,X,Y
Beemster,100,,,8244,CC,157608.507,501039.484
Beemster,101,,,8244,CG,157679.113,501038.124
Beemster,102,,,8244,CC,157608.948,501033.414
Beemster,103,,,8244,CG,157672.968,501038.494
Beemster,104,,,8244,CC,157608.618,501028.204
Beemster,105,,,8244,CG,157667.748,501038.834
Beemster,106,,,8244,CC,157608.187,501022.054
Beemster,107,,,8244,CG,157661.546,501039.234
Beemster,108,,,8244,CC,157607.847,501016.834
Beemster,109,,,8244,CG,157656.357,501039.564
Beemster,110,,,8244,CC,157607.343,501010.674
Beemster,111,,,8244,CG,157649.199,501038.604
Beemster,112,,,8244,CC,157607.034,501005.464
Beemster,113,,,8244,CG,157636.204,501027.114
Beemster,114,,,8244,CC,157606.674,500999.184
Beemster,115,,,8244,CG,157634.374,501020.354
Beemster,117,,,8244,CG,157634.002,501015.144
Beemster,119,,,8244,CG,157633.613,501008.984
Beemster,121,,,8244,CG,157633.304,501003.774
Beemster,123,,,8244,CG,157632.979,500997.504
Bremenstraat,111,,,8232,RX,160548.499,502218.432
Bremenstraat,113,,,8232,RX,160557.58,502214.992
Beginweg,3,,,8222,AJ,161644.654,504625.234
Bremenstraat,115,,,8232,RX,160547.639,502230.214
Binnendijk,159,,,8244,AD,157416.159,501346.381
Binnendijk,161,,,8244,AD,157417.309,501339.831
Binnendijk,163,,,8244,AD,157416.899,501334.321
Binnendijk,165,,,8244,AD,157414.939,501328.331
Binnendijk,167,,,8244,AD,157415.259,501346.271
Binnendijk,169,,,8244,AD,157416.419,501340.061
Binnendijk,171,,,8244,AD,157415.989,501334.221
Binnendijk,175,,,8244,AD,157415.259,501346.271
Binnendijk,177,,,8244,AD,157416.419,501340.061
Binnendijk,179,,,8244,AD,157415.989,501334.221
Binnendijk,181,,,8244,AD,157414.069,501328.211
Binnendijk,183,,,8244,AD,157416.628,501334.644
Binnendijk,185,,,8244,AD,157414.718,501328.634
Binnendijk,189,,,8244,AE,157404.087,501288.914
Binnendijk,191,,,8244,AE,157403.453,501282.814
Binnendijk,193,,,8244,AE,157403.218,501277.424
Binnendijk,195,,,8244,AE,157402.878,501272.044
Binnendijk,197,,,8244,AE,157402.486,501266.664
Binnendijk,198,,,8244,AJ,157350.587,501272.514
Binnendijk,199,,,8244,AE,157402.167,501261.274
Binnendijk,201,,,8244,AE,157401.838,501255.874
Binnendijk,203,,,8244,AE,157401.623,501250.494
Binnendijk,205,,,8244,AE,157401.263,501245.004
Binnendijk,206,,,8244,AJ,157370.742,501237.144
Binnendijk,207,,,8244,AE,157400.611,501233.284
Binnendijk,208,,,8244,AJ,157370.442,501231.824
Binnendijk,209,,,8244,AE,157400.122,501227.184
Binnendijk,210,,,8244,AJ,157369.938,501225.664
Binnendijk,211,,,8244,AE,157399.564,501221.794
Binnendijk,212,,,8244,AJ,157369.599,501220.344
Breehorn,22,A,,8223,CM,162065.737,503985.367
Breehorn,22,B,,8223,CM,162065.838,503979.562
Breehorn,22,C,,8223,CM,162065.838,503976.608
Breehorn,22,D,,8223,CM,162066.246,503973.96
Botter 11,5,,,8232,JN,160522.409,502110.961
Botter 11,6,,,8232,JL,160529.254,502073.074
Botter 11,7,,,8232,JN,160530.373,502111.884
Botter 11,8,,,8232,JL,160529.524,502067.674
Botter 11,9,,,8232,JN,160530.019,502111.401
Botter 11,10,,,8232,JL,160529.593,502062.304
Botter 11,11,,,8232,JN,160529.519,502111.401
Botter 11,12,,,8232,JL,160529.954,502056.924
Botter 11,13,,,8232,JN,160538.624,502115.184
Botter 11,14,,,8232,JL,160530.304,502051.434
Botter 11,15,,,8232,JN,160537.989,502114.701
Botter 11,16,,,8232,JL,160542.523,502065.734
Botter 11,17,,,8232,JN,160537.989,502114.701
Botter 11,18,,,8232,JL,160547.993,502066.144
Botter 11,19,,,8232,JN,160546.103,502115.564
Botter 11,20,,,8232,JL,160553.618,502063.684
Botter 11,21,,,8232,JN,160545.489,502115.081
Botter 11,22,,,8232,JL,160559.049,502064.054
Botter 11,23,,,8232,JN,160545.489,502115.081
Botter 11,24,,,8232,JL,160564.439,502064.394
Botter 11,25,,,8232,JN,160554.759,502118.854
Botter 11,26,,,8232,JL,160569.808,502064.724
Botter 11,27,,,8232,JN,160553.999,502118.371
Botter 11,28,,,8232,JL,160575.218,502065.114
Botter 11,29,,,8232,JN,160553.999,502118.371
Botter 11,30,,,8232,JL,160580.738,502062.644
Botter 11,31,,,8232,JN,160562.114,502119.264
Botter 11,32,,,8232,JL,160586.169,502063.024
Botter 11,33,,,8232,JN,160561.479,502118.781
Botter 11,34,,,8232,JL,160591.569,502063.364
Botter 11,35,,,8232,JN,160561.479,502118.781
Botter 11,36,,,8232,JL,160597.028,502063.684
Botter 11,37,,,8232,JN,160570.917,502119.794
Botter 11,38,,,8232,JM,160616.368,502074.994
Botter 11,39,,,8232,JN,160570.199,502119.311
Botter 11,40,,,8232,JM,160615.629,502074.511
Botter 11,41,,,8232,JS,160570.199,502119.311
Botter 11,42,,,8232,JM,160615.629,502074.511
Botter 11,43,,,8232,JS,160578.409,502120.254
Botter 11,44,,,8232,JM,160615.859,502082.544
Botter 11,45,,,8232,JS,160577.649,502119.771
Botter 11,46,,,8232,JM,160615.099,502082.061
Botter 11,47,,,8232,JS,160577.649,502119.771
Botter 11,48,,,8232,JM,160615.099,502082.061
Botter 11,49,,,8232,JS,160587.108,502120.774
Botter 11,51,,,8232,JS,160586.369,502120.291
Botter 11,52,,,8232,JM,160620.059,502090.981
Botter 11,53,,,8232,JS,160586.369,502120.291
Botter 11,54,,,8232,JM,160620.059,502090.981
Botter 11,55,,,8232,JS,160594.719,502121.264
Botter 11,56,,,8232,JM,160620.318,502099.114
Botter 11,57,,,8232,JS,160593.959,502120.781
Botter 11,58,,,8232,JM,160619.579,502098.631
Botter 11,59,,,8232,JS,160593.959,502120.781
Botter 11,60,,,8232,JM,160619.579,502098.631
Botter 14,1,,,8232,JP,160614.24,502058.544
Botter 14,2,T,,8232,JP,160688.086,502036.807
Botter 14,3,,,8232,JP,160613.969,502058.061
Botter 14,5,,,8232,JP,160613.969,502058.061
Botter 14,7,,,8232,JP,160613.843,502066.194
Botter 14,9,,,8232,JP,160613.489,502065.711
Botter 14,11,,,8232,JP,160612.989,502065.711
Botter 11,3,,,8232,JN,160522.409,502110.961
Botter 11,4,,,8232,JL,160526.124,502078.254
Borggraaf,3,,,8226,TG,162604.484,500406.094
Borggraaf,4,,,8226,TG,162608.604,500355.144
Borggraaf,5,,,8226,TG,162629.244,500400.034
Borggraaf,6,,,8226,TG,162627.224,500349.434
Borggraaf,11,,,8226,TG,162758.739,500395.034
Borggraaf,12,,,8226,TG,162756.354,500341.404
Borggraaf,13,,,8226,TG,162776.004,500394.624
Borggraaf,14,,,8226,TG,162774.344,500344.564
Binnendijk,66,,,8244,AH,157271.847,501386.284
Binnendijk,67,,,8244,AB,157381.417,501338.224
Binnendijk,68,,,8244,AH,157280.067,501377.104
Binnendijk,69,,,8244,AB,157377.797,501342.374
Binnendijk,70,,,8244,AH,157289.447,501368.694
Binnendijk,71,,,8244,AB,157373.772,501346.804
Binnendijk,72,,,8244,AH,157298.267,501359.874
Binnendijk,73,,,8244,AB,157370.257,501350.954
Binnendijk,74,,,8244,AH,157281.917,501347.934
Binnendijk,75,,,8244,AB,157366.367,501355.394
Binnendijk,76,,,8244,AH,157272.397,501339.614
Binnendijk,77,,,8244,AB,157362.616,501359.624
Binnendijk,78,,,8244,AH,157290.697,501315.014
Binnendijk,79,,,8244,AB,157362.437,501370.694
Binnendijk,80,,,8244,AH,157294.227,501318.144
Burgvliet,123,,,8226,RE,162966.349,500931.024
Burgvliet,125,,,8226,RE,162974.739,500930.664
Burgvliet,127,,,8226,RE,162983.097,500930.304
Burgvliet,129,,,8226,RE,162991.508,500929.954
Burgvliet,131,,,8226,RE,162999.794,500929.594
Burgvliet,133,,,8226,RE,163008.309,500929.234
Burgvliet,135,,,8226,RE,163016.709,500928.874
Burgvliet,137,,,8226,RE,163025.967,500929.934
Burgvliet,139,,,8226,RE,163041.578,500927.884
Burgvliet,141,,,8226,RE,163050.584,500927.404
Breehorn,22,E,,8223,CM,162066.653,503968.97
Breehorn,22,F,,8223,CM,162066.552,503965.812
Breehorn,22,G,,8223,CM,162066.857,503963.164
Breehorn,22,H,,8223,CM,162066.857,503958.174
Breehorn,22,I,,8223,CM,162067.061,503955.118
Breehorn,22,J,,8223,CM,162067.366,503952.47
Breehorn,22,K,,8223,CM,162067.434,503946.684
Breehorn,23,,,8223,CN,162084.939,503948.144
Breehorn,24,,,8223,CN,162084.599,503953.674
Breehorn,25,,,8223,CN,162084.259,503959.064
Breehorn,26,,,8223,CN,162083.898,503964.454
Breehorn,27,,,8223,CN,162083.527,503969.844
Breehorn,28,,,8223,CN,162083.208,503975.234
Breehorn,29,,,8223,CN,162082.868,503980.624
Breehorn,30,,,8223,CN,162082.518,503986.154
Breehorn,31,,,8223,CN,162117.494,504001.654
Breehorn,32,,,8223,CN,162117.939,503996.024
Breehorn,33,,,8223,CN,162118.289,503990.544
Breehorn,34,,,8223,CN,162118.629,503985.054
Buitenplaats,117,,,8212,AE,162850.632,503310.804
Buitenplaats,119,,,8212,AE,162849.373,503338.484
Buitenplaats,120,,,8212,AM,163016.418,503159.364
Buitenplaats,121,,,8212,AE,162847.494,503361.134
Buitenplaats,122,,,8212,AM,163031.159,503158.524
Buitenplaats,123,,,8212,AE,162877.399,503375.884
Buitenplaats,124,,,8212,AM,163038.009,503159.354
Buitenplaats,125,,,8212,AE,162877.839,503368.684
Buitenplaats,126,,,8212,AM,163007.188,503194.604
Buitenplaats,127,,,8212,AE,162883.257,503353.674
Buitenplaats,128,,,8212,AM,163006.768,503201.344
Buitenplaats,129,,,8212,AE,162883.718,503346.494
Buitenplaats,130,,,8212,AM,163005.838,503216.164
Buitenplaats,131,,,8212,AE,162884.564,503331.234
Buitenplaats,132,,,8212,AM,163005.439,503222.904
Buitenplaats,133,,,8212,AE,162885.129,503324.034
Buitenplaats,134,,,8212,AM,163034.159,503186.004
Buitenplaats,135,,,8212,AE,162886.079,503308.764
Buitenplaats,136,,,8212,AM,163033.708,503192.784
Buitenplaats,137,,,8212,AE,162886.477,503301.564
Buitenplaats,138,,,8212,AM,163034.858,503207.324
Burgvliet,11,,,8226,RD,162651.919,500943.824
Burgvliet,111,,,8226,RE,162915.009,500933.304
Burgvliet,113,,,8226,RE,162924.264,500932.824
Burgvliet,115,,,8226,RE,162932.654,500932.464
Burgvliet,117,,,8226,RE,162941.012,500932.104
Burgvliet,119,,,8226,RE,162949.423,500931.744
Burgvliet,121,,,8226,RE,162957.834,500931.384
Botter 37,27,,,8243,KC,160054.127,501917.264
Botter 37,29,,,8243,KC,160059.128,501912.854
Botter 37,31,,,8243,KC,160065.884,501906.034
Botter 37,33,,,8243,KC,160070.989,501895.854
Botter 37,35,,,8243,KC,160072.099,501886.264
Botter 37,37,,,8243,KC,160072.487,501879.654
Binnendijk,92,,,8244,AH,157323.388,501336.304
Binnendijk,93,,,8244,AC,157419.298,501394.874
Binnendijk,94,,,8244,AH,157326.458,501332.814
Binnendijk,95,,,8244,AC,157420.408,501388.674
Binnendijk,96,,,8244,AH,157329.287,501325.934
Binnendijk,97,,,8244,AC,157419.739,501394.061
Binnendijk,98,,,8244,AH,157344.427,501312.134
Binnendijk,99,,,8244,AC,157420.919,501387.861
Binnendijk,101,,,8244,AC,157420.039,501382.351
Binnendijk,103,,,8244,AC,157418.129,501376.001
Binnendijk,105,,,8244,AC,157418.379,501394.291
Binnendijk,107,,,8244,AC,157419.519,501388.081
Binnendijk,109,,,8244,AC,157419.149,501382.251
Binnendijk,111,,,8244,AC,157417.219,501376.231
Binnendijk,113,,,8244,AC,157418.379,501394.291
Binnendijk,115,,,8244,AC,157419.519,501388.081
Binnendijk,117,,,8244,AC,157419.149,501382.251
Binnendijk,119,,,8244,AC,157417.219,501376.231
Binnendijk,121,,,8244,AC,157419.684,501382.674
Binnendijk,125,,,8244,AC,157417.599,501370.564
Binnendijk,127,,,8244,AC,157417.709,501370.431
Binnendijk,129,,,8244,AC,157418.859,501363.781
Binnendijk,131,,,8244,AC,157418.499,501358.251
Binnendijk,133,,,8244,AC,157416.539,501351.901
Binnendijk,135,,,8244,AC,157416.839,501370.321
Binnendijk,137,,,8244,AC,157417.969,501364.001
Binnendijk,139,,,8244,AC,157417.599,501358.151
Binnendijk,141,,,8244,AD,157415.649,501352.121
Binnendijk,143,,,8244,AD,157416.839,501370.321
Binnendijk,145,,,8244,AD,157417.969,501364.001
Binnendijk,147,,,8244,AD,157417.599,501358.151
Binnendijk,149,,,8244,AD,157415.649,501352.121
Binnendijk,151,,,8244,AD,157418.134,501358.644
Binnendijk,153,,,8244,AD,157416.309,501352.704
Binnendijk,155,,,8244,AD,157415.909,501346.694
Binnendijk,157,,,8244,AD,157417.037,501340.644
Buitenplaats,32,,,8212,AJ,162651.029,503145.764
Buitenplaats,33,,,8212,AB,162546.979,503362.224
Buitenplaats,34,,,8212,AJ,162638.069,503177.764
Buitenplaats,35,,,8212,AB,162566.019,503350.044
Buitenplaats,36,,,8212,AJ,162637.138,503206.944
Buitenplaats,38,T,,8212,AJ,162636.592,503244.121
Buitenplaats,38,,,8212,AJ,162635.888,503225.654
Buitenplaats,40,,,8212,AJ,162668.688,503235.344
Buitenplaats,41,,,8212,AB,162568.244,503276.524
Buitenplaats,42,,,8212,AJ,162672.139,503212.494
Buitenplaats,43,,,8212,AB,162608.989,503279.544
Buitenplaats,44,,,8212,AJ,162674.969,503188.764
Buitenplaats,46,,,8212,AJ,162677.478,503155.354
Buitenplaats,47,,,8212,AB,162601.137,503324.984
Binnendijk,213,,,8244,AE,157399.349,501216.404
Binnendijk,215,,,8244,AE,157398.969,501210.974
Binnendijk,217,,,8244,AE,157400.957,501205.434
Binnendijk,219,,,8244,AE,157400.608,501200.014
Binnendijk,221,,,8244,AE,157400.289,501194.624
Binnendijk,223,,,8244,AE,157400.064,501189.244
Binnendijk,226,,,8244,AJ,157369.893,501143.484
Binnendijk,227,,,8244,AE,157397.992,501157.964
Binnendijk,228,,,8244,AJ,157369.553,501137.994
Binnendijk,229,,,8244,AE,157397.663,501152.484
Binnendijk,230,,,8244,AJ,157369.203,501132.604
Binnendijk,231,,,8244,AE,157397.219,501147.094
Binnendijk,232,,,8244,AJ,157368.884,501127.224
Binnendijk,233,,,8244,AE,157396.994,501141.604
Binnendijk,234,,,8244,AJ,157368.534,501121.824
Binnendijk,235,,,8244,AE,157406.184,501123.564
Binnendijk,236,,,8244,AJ,157367.633,501114.864
Binnendijk,237,,,8244,AE,157405.572,501114.554
Binnendijk,238,,,8244,AJ,157380.703,501101.174
Binnendijk,240,,,8244,AJ,157389.713,501100.594
Binnenhavenweg,19,,,8211,AA,163941.293,505345.344
Binnenhavenweg,25,,,8211,AA,163956.869,505402.064
Binnenhavenweg,31,,,8211,AA,163968.004,505483.284
Binnenhavenweg,37,,,8211,AA,163985.413,505643.528
Binnenhavenweg,43,,,8211,AA,163975.76,505747.65
Birdielaan,1,,,8241,BB,159585.48,505792.994
Birdielaan,3,,,8241,BB,159577.764,505772.904
Birdielaan,4,,,8241,BA,159540.114,505785.604
Birdielaan,7,,,8241,BB,159568.383,505752.144
Birdielaan,8,,,8241,BA,159528.764,505754.534
Birdielaan,9,,,8241,BB,159560.084,505731.014
Birdielaan,10,,,8241,BA,159519.133,505730.694
Birdielaan,11,,,8241,BB,159551.869,505709.834
Birdielaan,12,,,8241,BA,159512.934,505711.524
Birdielaan,13,,,8241,BB,159544.764,505686.374
Birdielaan,14,,,8241,BA,159502.244,505683.544
Birdielaan,15,,,8241,BB,159534.794,505664.314
Birdielaan,16,,,8241,BA,159494.913,505665.094
Birdielaan,23,,,8241,BB,159525.099,505639.654
Birdielaan,24,,,8241,BA,159485.299,505640.514
Birdielaan,25,,,8241,BB,159515.529,505615.824
Birdielaan,26,,,8241,BA,159475.538,505616.864
Birdielaan,27,,,8241,BB,159507.337,505591.204
Birdielaan,28,,,8241,BA,159469.308,505593.454
Birdielaan,29,,,8241,BB,159497.398,505568.514
Birdielaan,30,,,8241,BA,159461.494,505570.479
Birdielaan,31,,,8241,BB,159490.514,505549.744
Birdielaan,32,,,8241,BA,159451.996,505544.853
Birdielaan,33,,,8241,BB,159483.599,505530.864
Birdielaan,34,,,8241,BA,159442.179,505526.164
Birdielaan,35,,,8241,BB,159474.326,505507.945
Birdielaan,36,,,8241,BA,159435.268,505508.004
Birdielaan,37,,,8241,BB,159466.437,505487.344
Birdielaan,43,,,8241,BD,159423.789,505375.994
Birdielaan,44,,,8241,BC,159390.979,505387.224
Birdielaan,47,,,8241,BD,159416.647,505355.264
Birdielaan,49,,,8241,BD,159407.659,505333.658
Birdielaan,50,,,8241,BC,159378.928,505362.044
Birdielaan,51,,,8241,BD,159399.944,505312.984
Birdielaan,52,,,8241,BC,159370.346,505334.387
Birdielaan,53,,,8241,BD,159393.639,505295.064
Birdielaan,54,,,8241,BC,159360.369,505313.844
Bolderweg,43,,,8243,RD,159094.445,501080.183
Bolderweg,44,,,8243,RD,159022.438,501154.718
Bolderweg,50,,,8243,RD,158950.708,501143.514
Bolderweg,51,,,8243,RD,158947.7,501067.695
Botter 44,7,,,8243,JE,160104.233,501756.484
Botter 44,11,,,8243,JE,160104.595,501729.015
Botter 44,12,,,8243,JE,160046.302,501763.801
Botter 44,13,,,8243,JE,160122.992,501736.887
Botter 44,14,,,8243,JE,160050.701,501771.846
Botter 32,20,,,8243,KJ,159665.948,501965.964
Brederode,52,,,8226,TS,163268.529,501242.234
Brederode,54,,,8226,TS,163269.239,501231.774
Brederode,56,,,8226,TS,163268.188,501216.324
Brederode,58,,,8226,TS,163267.698,501205.194
Brederode,60,,,8226,TS,163265.087,501186.704
Brederode,62,,,8226,TS,163265.158,501163.194
Brederode,64,,,8226,TS,163264.668,501152.054
Brederode,66,,,8226,TS,163262.107,501133.794
Brederode,68,,,8226,TS,163257.927,501073.984
Brederode,70,,,8226,TS,163258.347,501064.494
Brederode,72,,,8226,TS,163259.087,501054.044
Brederode,74,,,8226,TS,163257.767,501039.034
Brederode,76,,,8226,TS,163257.257,501027.894
Brederode,78,,,8226,TS,163254.687,501009.644
Brederode,80,,,8226,TS,163254.787,500986.754
Brederode,82,,,8226,TS,163254.308,500975.624
Brederode,84,,,8226,TS,163253.208,500960.524
Brederode,86,,,8226,TS,163251.557,500950.174
Brederode,88,,,8226,TS,163250.297,500940.754
Brederode,90,,,8226,TS,163249.557,500919.754
Brederode,92,,,8226,TS,163246.278,500856.874
Brederode,94,,,8226,TS,163244.178,500835.944
Brederode,96,,,8226,TS,163244.597,500826.454
Brederode,98,,,8226,TS,163245.307,500816.004
Brederode,100,,,8226,TS,163242.437,500797.444
Brederode,102,,,8226,TS,163240.958,500770.674
Brederode,104,,,8226,TS,163240.948,500746.794
Brederode,106,,,8226,TS,163239.317,500736.444
Binnendijk,2,,,8244,AG,157149.134,501468.434
Binnendijk,4,,,8244,AG,157153.874,501473.174
Binnendijk,6,,,8244,AG,157157.674,501476.994
Binnendijk,8,,,8244,AG,157161.504,501480.824
Binnendijk,10,,,8244,AG,157165.073,501484.654
Binnendijk,12,,,8244,AG,157169.824,501489.394
Binnendijk,27,,,8244,AA,157246.416,501554.775
Claerbeek,65,,,8242,KG,158600.393,503543.871
Claerbeek,69,,,8242,KG,158607.541,503551.792
Claerbeek,71,,,8242,KG,158611.308,503556.139
Claerbeek,73,,,8242,KG,158614.786,503560.775
Claerbeek,75,,,8242,KG,158606.716,503552.607
Claerbeek,77,,,8242,KG,158610.017,503557.407
Claerbeek,79,,,8242,KG,158614.283,503561.022
Claerbeek,81,,,8242,KG,158605.921,503552.983
Claerbeek,83,,,8242,KG,158609.907,503557.512
Claerbeek,85,,,8242,KG,158613.918,503561.734
Claerbeek,87,,,8242,KG,158606.01,503552.111
Claerbeek,89,,,8242,KG,158609.389,503557.094
Claerbeek,91,,,8242,KG,158613.57,503561.064
Claerbeek,93,,,8242,KG,158613.878,503560.646
VOCweg,1,,,8242,KA,158610.854,503569.456
VOCweg,3,,,8242,KA,158604.444,503568.836
VOCweg,5,,,8242,KA,158598.86,503568.629
VOCweg,7,,,8242,KA,158611.089,503570.035
VOCweg,9,,,8242,KA,158605.026,503569.53
VOCweg,11,,,8242,KA,158599.57,503569.328
Buitenplaats,48,,,8212,AJ,162698.538,503156.414
Buitenplaats,49,,,8212,AB,162601.408,503362.644
Buitenplaats,50,,,8212,AJ,162716.388,503156.474
Buitenplaats,51,,,8212,AC,162628.294,503337.634
Buitenplaats,52,,,8212,AK,162714.699,503189.914
Buitenplaats,53,,,8212,AC,162633.639,503324.204
Buitenplaats,54,,,8212,AK,162717.149,503214.874
Buitenplaats,55,,,8212,AC,162634.369,503294.484
Buitenplaats,56,,,8212,AK,162715.568,503239.174
Buitenplaats,57,,,8212,AC,162633.557,503279.624
Buitenplaats,58,,,8212,AK,162751.918,503238.544
Buitenplaats,59,,,8212,AC,162671.508,503277.594
Buitenplaats,60,,,8212,AK,162749.817,503214.914
Buitenplaats,61,,,8212,AC,162667.733,503292.364
Buitenplaats,62,,,8212,AK,162753.998,503186.884
Buitenplaats,63,,,8212,AC,162666.938,503317.984
Buitenplaats,64,,,8212,AK,162759.778,503150.734
Buitenplaats,65,,,8212,AC,162664.358,503333.084
Buitenplaats,66,,,8212,AK,162790.867,503153.794
Buitenplaats,67,,,8212,AC,162672.107,503368.184
Buitenplaats,68,,,8212,AK,162816.247,503154.654
Buitenplaats,69,,,8212,AC,162692.417,503354.224
Buitenplaats,70,,,8212,AK,162795.347,503193.964
Buitenplaats,71,,,8212,AC,162694.932,503339.444
Binnendijk,29,,,8244,AA,157233.814,501537.849
Binnendijk,31,,,8244,AA,157223.274,501517.764
Binnendijk,33,,,8244,AA,157218.649,501513.024
Binnendijk,35,,,8244,AA,157214.819,501509.204
Binnendijk,37,,,8244,AA,157210.947,501505.384
Binnendijk,39,,,8244,AA,157207.148,501501.574
Binnendijk,41,,,8244,AA,157202.304,501496.834
Binnendijk,42,,,8244,AG,157186.319,501471.154
Binnendijk,44,,,8244,AG,157192.879,501464.604
Binnendijk,46,,,8244,AH,157201.298,501456.164
Binnendijk,48,,,8244,AH,157207.978,501449.244
Binnendijk,50,,,8244,AH,157216.278,501441.204
Binnendijk,52,,,8244,AH,157222.859,501434.644
Binnendijk,54,,,8244,AH,157231.919,501426.534
Binnendijk,56,,,8244,AH,157237.828,501419.664
Binnendijk,58,,,8244,AH,157245.568,501411.214
Binnendijk,60,,,8244,AH,157252.767,501403.764
Binnendijk,62,,,8244,AH,157250.308,501364.794
Binnendijk,64,,,8244,AH,157260.098,501372.574
Binnendijk,65,,,8244,AB,157385.428,501333.714
Buitenplaats,96,,,8212,AL,162929.657,503244.424
Buitenplaats,97,,,8212,AD,162790.097,503344.644
Buitenplaats,98,,,8212,AL,162929.317,503201.594
Buitenplaats,99,,,8212,AD,162784.947,503363.624
Buitenplaats,102,,,8212,AL,162950.708,503202.944
Buitenplaats,103,,,8212,AD,162820.378,503363.144
