FID,knooppunt,soort,landsdeel,kwaliteit_,capaciteit,ketenmobil,netwerkont,klanttevre,fietscapac,transferca,groei_reiz,ontwikkeli,verdeling_,wensknoopp,soort_gesp,sqm100,sqm200,sqm300,sqm400,sqm500,sqm600,sqm700,sqm800,sqm900,sqm1000,sqm1100,sqm1200,sqm1300,sqm1400,sqm1500,sqmtotal,sqmtotalge,rank,filter200,data_origi,long,lat,gdb_geomattr_data,shape
ov_knooppunt_geom.349,Nieuwerkerk,2,Zuid,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,101,7,0,0,0,0,0,0,0,0,0,0,108,209,6,0,OpenStreetMap,4.0006743,51.6492243,,POINT (59044.28700000048 407623.64820000157)
ov_knooppunt_geom.362,Nunspeet,1,Oost,1,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,585,0,0,0,0,0,585,585,59,1,Top10NL,5.78397896,52.37080858,,POINT (182021.5502000004 487066.29199999943)
ov_knooppunt_geom.363,Nuth,1,Zuid,1,0,1,0,1,0,0,0,0,3,0,1,11,37,178,33,9,0,25,25,0,0,0,0,0,0,0,318,2328,41,1,Top10NL,5.89279052,50.91973678,,POINT (190553.3011999987 325677.1171000004)
ov_knooppunt_geom.365,Oirschot / Best A58,2,Zuid,1,0,1,1,0,0,0,0,0,1,1,2,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,183,735,1,0,OpenStreetMap,5.3898589,51.4866305,,POINT (155184.59950000048 388621.20600000024)
ov_knooppunt_geom.367,Olst,1,Oost,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,123,0,16,0,0,0,0,0,148,419,4,0,Top10NL,6.11345418,52.33568104,,POINT (204498.58700000122 483331.9419)
ov_knooppunt_geom.368,Ommen,1,Oost,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,42,28,0,Top10NL,6.41728554,52.50972192,,POINT (224930.33799999952 502946.40459999815)
ov_knooppunt_geom.373,Oosterhout A27,2,Zuid,1,0,0,1,0,0,0,0,0,1,0,2,0,0,14,0,51,0,0,0,0,0,0,0,0,0,0,65,93,10,0,OpenStreetMap,4.8349412,51.5973982,,POINT (116735.31870000064 401089.31069999933)
ov_knooppunt_geom.378,Opheusden,1,Oost,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,21,31,0,Top10NL,5.63710383,51.92608378,,POINT (172189.47289999947 437541.58940000087)
ov_knooppunt_geom.379,Oranjebaan Amstelveen (bus),2,Noordvleugel,1,1,1,0,0,0,0,0,0,1,0,2,0,0,0,100,111,0,0,0,0,0,0,0,0,0,0,211,312,43,1,Handmatig Google,4.87608126,52.30217566,,POINT (120137.20389999822 479478.7010000013)
ov_knooppunt_geom.387,Ouderkerkerlaan Amstelveen (bus),2,Noordvleugel,1,1,1,0,0,0,0,0,0,1,0,2,0,1,369,220,335,0,0,0,0,0,0,0,0,0,0,925,1886,21,1,Handmatig Google,4.86757214,52.29660255,,POINT (119552.3751000017 478862.75470000133)
ov_knooppunt_geom.396,Purmerend Noord,2,Noordvleugel,0,0,0,0,0,0,0,0,0,0,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,180,8,0,OpenStreetMap,4.9418833,52.5239333,,POINT (124777.05389999971 504122.8203999996)
ov_knooppunt_geom.398,Purmerend Weidevenne,1,Noordvleugel,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,143,143,16,0,Top10NL,4.93498056,52.4963639,,POINT (124289.42660000175 501058.17020000145)
ov_knooppunt_geom.400,Raamsdonksveer A27,2,Zuid,1,0,0,1,0,0,0,0,0,1,0,2,0,120,157,0,0,0,0,0,0,0,0,0,0,0,0,276,949,30,1,OpenStreetMap,4.8848714,51.6903441,,POINT (120266.13280000165 411404.59849999845)
ov_knooppunt_geom.405,Rhenen,1,Midden,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,139,695,3,0,Top10NL,5.57827999,51.95788388,,POINT (168133.96499999985 441067.26839999855)
ov_knooppunt_geom.408,Rijswijk,1,Zuidvleugel,1,0,1,1,1,1,0,0,1,3,0,1,0,0,0,0,0,0,28,870,0,414,0,0,0,0,0,1312,3137,33,1,Top10NL,4.32247135,52.03721751,,POINT (81945.26260000095 450411.8878000006)
ov_knooppunt_geom.409,Rijswijk Buiten,1,Zuidvleugel,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,241,241,66,1,Handmatig Google,4.33209304,52.01831876,,POINT (82574.85949999839 448299.7683000006)
ov_knooppunt_geom.410,Rilland-Bath,1,Zuid,0,0,1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,34,104,0,261,0,0,0,0,0,398,708,58,1,Top10NL,4.16144096,51.42266751,,POINT (69745.51830000058 382221.6541999988)
ov_knooppunt_geom.414,Rosmalen A2,2,Zuid,1,0,1,1,0,0,0,0,0,1,1,2,0,247,3,64,2861,0,0,0,0,0,0,0,0,0,0,3175,3987,10,1,OpenStreetMap,5.351796,51.698087,,POINT (152552.24819999933 412146.8299999982)
ov_knooppunt_geom.417,Rotterdam Kralingse Zoom,2,Zuidvleugel,1,0,1,1,0,0,0,0,0,1,0,2,186,687,0,0,141,0,0,0,0,0,0,0,0,0,0,1014,3819,12,1,OpenStreetMap,4.5338512,51.9214103,,POINT (96296.87469999865 437336.58139999956)
ov_knooppunt_geom.419,Rotterdam Meijersplein,2,Zuidvleugel,1,0,1,1,0,0,0,0,0,1,0,2,0,0,0,254,438,0,0,0,0,0,0,0,0,0,0,692,947,31,1,OpenStreetMap,4.462218,51.95592,,POINT (91418.18200000003 441236.0828000009)
ov_knooppunt_geom.420,Rotterdam Noord,1,Zuidvleugel,1,1,1,1,1,1,1,1,0,3,0,1,2646,270,62,415,332,35,0,48,0,57,0,0,0,0,0,3865,34657,4,1,Top10NL,4.48123126,51.94220967,,POINT (92706.05539999902 439694.3317999989)
ov_knooppunt_geom.422,Rotterdam Stadionpark,2,Zuidvleugel,0,1,1,1,0,0,0,0,0,1,1,2,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,471,471,41,1,Handmatig Google,4.51903452,51.89503849,,POINT (95242.60799999908 434414.77010000125)
ov_knooppunt_geom.423,Rotterdam van Nelle,2,Zuidvleugel,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,5176,0,0,0,0,0,0,0,0,0,0,5176,5176,8,1,OpenStreetMap,4.43268678,51.9237575,,POINT (89341.33999999985 437684.2573999986)
ov_knooppunt_geom.424,Rotterdam Zuid,1,Zuidvleugel,0,0,0,0,1,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,475,0,0,0,0,0,475,475,63,1,Top10NL,4.50953356,51.90538211,,POINT (94602.55739999935 435573.3557999991)
ov_knooppunt_geom.429,Sassenheim,1,Zuidvleugel,1,0,1,0,0,1,0,0,0,3,0,1,0,0,23,0,0,0,0,0,0,77,0,0,0,0,0,101,265,5,0,Top10NL,4.5165016,52.21502969,,POINT (95495.14059999958 470016.85060000047)
ov_knooppunt_geom.437,Schinnen,1,Zuid,1,0,0,0,0,0,0,0,0,1,0,1,2,180,0,5,26,0,0,0,0,25,0,0,0,0,0,238,1855,47,1,Top10NL,5.87498519,50.93890452,,POINT (189287.01729999855 327800.9880999997)
ov_knooppunt_geom.438,Schiphol Noord (bus),2,Noordvleugel,1,1,1,1,0,0,0,0,0,1,0,2,0,115,143,0,0,0,0,0,0,0,0,0,0,0,0,258,888,32,1,Handmatig Google,4.79298137,52.32251333,,POINT (114487.73580000177 481784.6944000013)
ov_knooppunt_geom.439,Schoonhoven,2,Midden,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,10,22,0,OpenStreetMap,4.8516431,51.9463984,,POINT (118178.30710000172 439907.75290000066)
ov_knooppunt_geom.440,Serooskerke,2,Zuid,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,23,0,OpenStreetMap,3.5959454,51.5498773,,POINT (30766.353900000453 397184.61840000004)
ov_knooppunt_geom.446,Sliedrecht Baanhoek,1,Zuidvleugel,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,92,22,0,Top10NL,4.74299218,51.82928817,,POINT (110592.83630000055 426939.5348000005)
ov_knooppunt_geom.458,Spaubeek,1,Zuid,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,3,0,9,0,0,168,0,0,0,0,0,180,221,8,0,Top10NL,5.84916499,50.94349885,,POINT (187468.87530000135 328300.314100001)
ov_knooppunt_geom.460,St. Oederode A50,2,Zuid,1,0,1,1,0,0,0,0,0,1,1,2,154,199,0,0,0,0,0,0,0,0,0,0,0,0,0,353,1567,24,1,Handmatig Google,5.47801552,51.5714186,,POINT (161295.91479999945 398057.9684000015)
ov_knooppunt_geom.462,Staphorst,1,Oost,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,309,309,65,1,Handmatig Google,6.21563587,52.64894167,,POINT (211063.7525999993 518260.87099999934)
ov_knooppunt_geom.470,Swalmen,1,Zuid,1,0,0,0,0,0,0,0,0,1,0,1,1570,641,206,116,13,470,301,661,0,614,0,0,0,0,0,4592,30159,7,1,Top10NL,6.03290255,51.2362472,,POINT (200094.69830000028 360965.4127999991)
ov_knooppunt_geom.471,Tegelen,1,Zuid,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,22,1982,256,0,737,0,0,0,0,0,2997,9543,17,1,Top10NL,6.14335026,51.33928966,,POINT (207689.2012999989 372502.5566000007)
ov_knooppunt_geom.475,Terneuzen WST,2,Zuid,0,0,1,1,0,0,0,0,0,1,0,2,472,1042,4257,4255,1249,0,0,0,0,0,0,0,0,0,0,11274,29056,1,1,Handmatig Google,3.81338479,51.32781937,,POINT (45312.044300001115 372136.1158999987)
ov_knooppunt_geom.481,Vlissingen-Souburg,1,Zuid,0,1,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,9,34,0,Top10NL,3.59507048,51.46468223,,POINT (30472.61459999904 387710.00140000135)
ov_knooppunt_geom.483,Tilburg zuid/Goirle,2,Zuid,1,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,43,43,17,0,OpenStreetMap,5.0644375,51.5426365,,POINT (132609.44139999896 394901.5080999993)
ov_knooppunt_geom.493,Utrecht Galgenwaard/Herculesplein,2,Midden,0,1,1,1,0,0,0,0,0,1,0,2,0,0,0,954,695,0,0,0,0,0,0,0,0,0,0,1649,2604,17,1,Handmatig Google,5.14861696,52.07912525,,POINT (138644.74390000105 454565.8718000017)
ov_knooppunt_geom.494,Utrecht Koningsweg,1,Midden,1,1,1,1,0,0,0,0,0,1,1,1,0,0,153,0,2,0,203,81,0,2015,0,0,0,0,0,2454,4308,29,1,Handmatig Google,5.14852263,52.07207651,,POINT (138635.70080000162 453781.66059999913)
ov_knooppunt_geom.495,Utrecht Lage Weide,1,Midden,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,17,0,174,0,0,0,0,0,192,227,7,0,Handmatig Google,5.06030046,52.11944739,,POINT (132610.80750000104 459075.6209000014)
ov_knooppunt_geom.496,Utrecht Leidsche Rijn,1,Midden,1,1,1,1,1,1,0,1,1,3,0,1,18,9,0,0,0,0,0,243,0,1114,0,0,0,0,0,1385,2107,43,1,Top10NL,5.06546208,52.09905707,,POINT (132954.26729999855 456805.4404999986)
ov_knooppunt_geom.497,Utrecht Lunetten,1,Midden,1,1,1,1,1,0,0,0,1,3,0,1,0,0,190,0,89,0,0,9,0,525,0,0,0,0,0,814,2607,39,1,Top10NL,5.14297948,52.0665665,,POINT (138253.59420000017 453169.8894000016)
ov_knooppunt_geom.501,Utrecht Rijnsweerd-Noord,2,Midden,0,1,1,0,0,0,0,0,0,1,0,2,0,0,84,119,0,0,0,0,0,0,0,0,0,0,0,203,489,40,1,OpenStreetMap,5.1507002,52.0922304,,POINT (138792.29830000177 456023.46649999917)
ov_knooppunt_geom.503,Utrecht Science Park P+R,2,Midden,1,0,1,1,0,0,0,0,0,1,0,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,22,86,11,0,Handmatig Google,5.17863365,52.09141499,,POINT (140706.32970000058 455926.87999999896)
ov_knooppunt_geom.505,Utrecht Vaartsche Rijn,1,Midden,0,1,0,1,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,2907,0,0,0,0,0,2907,2907,35,1,Top10NL,5.12252026,52.07835044,,POINT (136855.4882999994 454485.8643999994)
ov_knooppunt_geom.506,Utrecht Westraven P+R,2,Midden,1,1,1,1,0,0,0,0,0,1,0,2,308,116,257,103,384,0,0,0,0,0,0,0,0,0,0,1168,3365,13,1,Handmatig Google,5.105141,52.05734879,,POINT (135655.03909999877 452153.742899999)
ov_knooppunt_geom.509,Valkenburg,1,Zuid,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,135,135,17,0,Top10NL,5.83310371,50.86914777,,POINT (186390.45419999957 320021.87209999934)
ov_knooppunt_geom.512,Veenendaal-De Klomp,1,Oost,1,1,1,1,1,1,0,0,0,3,0,1,0,0,0,0,0,0,42,16,0,0,0,0,0,0,0,58,215,10,0,Top10NL,5.57398953,52.04581066,,POINT (167813.8740000017 450849.0062999986)
ov_knooppunt_geom.518,Veldhoven zuid,2,Zuid,1,0,1,1,0,0,0,0,0,1,1,2,11,1,187,485,748,0,0,0,0,0,0,0,0,0,0,1433,2342,18,1,OpenStreetMap,5.4301874,51.4134097,,POINT (157990.5170999989 380476.1911999993)
ov_knooppunt_geom.520,Venray,1,Zuid,1,0,0,0,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,119,119,19,0,Top10NL,6.01445939,51.52644393,,POINT (198528.96550000086 393237.96649999917)
ov_knooppunt_geom.521,Vianen Lekbrug,2,Midden,1,1,1,1,0,0,0,0,0,1,0,2,53,343,0,0,0,0,0,0,0,0,0,0,0,0,0,396,1639,23,1,OpenStreetMap,5.0813852,51.9893771,,POINT (133993.94750000164 444597.9877999984)
ov_knooppunt_geom.523,Vijfsluizen,2,Zuidvleugel,1,0,1,1,0,0,0,0,0,1,0,2,52,149,0,0,0,0,0,0,0,0,0,0,0,0,0,201,855,33,1,OpenStreetMap,4.3719899,51.9091538,,POINT (85143.64909999818 436116.1908)
ov_knooppunt_geom.535,Voorburg,1,Zuidvleugel,0,1,1,0,1,0,1,0,0,3,0,1,1587,1007,48,1206,0,29,49,141,0,280,0,0,0,0,0,4348,34812,3,1,Top10NL,4.35928829,52.06661187,,POINT (84517.56659999862 453645.6356999986)
ov_knooppunt_geom.554,Westervoort,1,Oost,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,11,33,0,Top10NL,5.9692526,51.96301607,,POINT (195003.1937999986 441781.2982000001)
ov_knooppunt_geom.559,Wijhe,1,Oost,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,68,68,25,0,Top10NL,6.14112394,52.39106393,,POINT (206320.27600000054 489513.1308000013)
ov_knooppunt_geom.568,Wolfheze,1,Oost,1,0,1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1879,0,0,0,0,0,1879,1879,46,1,Top10NL,5.79216593,52.00563887,,POINT (182806.01590000093 446440.6431999989)
ov_knooppunt_geom.575,Zaandam Kogerveld,1,Noordvleugel,1,0,1,1,1,0,0,0,1,3,0,1,0,0,0,0,0,98,3,95,0,861,0,0,0,0,0,1057,1649,48,1,Top10NL,4.81890931,52.45677159,,POINT (116372.55359999835 496708.4813000001)
ov_knooppunt_geom.576,Zaandijk Zaanse Schans,1,Noordvleugel,1,0,1,0,1,0,0,0,1,3,0,1,0,0,0,0,0,8387,2287,7759,0,205,0,0,0,0,0,18639,74569,1,1,Top10NL,4.80504494,52.46918119,,POINT (115441.29560000077 498096.7133000009)
ov_knooppunt_geom.578,Zaltbommel,1,Oost,1,0,0,0,0,1,1,0,1,3,0,1,0,0,213,609,18,0,200,0,0,0,0,0,0,0,0,1040,6873,23,1,Top10NL,5.26337069,51.8078157,,POINT (146459.80700000003 424361.2586000003)
ov_knooppunt_geom.579,Zandvoort aan Zee,1,Noordvleugel,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,2186,1123,930,869,948,0,1116,0,0,0,0,0,7172,34125,5,1,Top10NL,4.53131045,52.37583847,,POINT (96718.38670000061 487896.03339999914)
ov_knooppunt_geom.580,Zeeburgereiland,2,Noordvleugel,1,1,1,1,0,0,0,0,0,1,0,2,0,0,0,129,462,0,0,0,0,0,0,0,0,0,0,592,721,37,1,Handmatig Aanpassing Google,4.96168591,52.37172429,,POINT (126021.51729999855 487179.15879999846)
ov_knooppunt_geom.582,Zeist Handelscentrum,2,Midden,0,0,0,1,0,0,0,0,0,1,1,2,0,42,134,0,0,0,0,0,0,0,0,0,0,0,0,176,570,2,0,OpenStreetMap,5.25437896,52.1035517,,POINT (145899.76000000164 457265.00499999896)
ov_knooppunt_geom.583,Zeist Jordanlaan / Kroostweg,2,Midden,0,0,1,1,0,0,0,0,0,1,0,2,353,642,2,0,19,0,0,0,0,0,0,0,0,0,0,1017,4360,9,1,Handmatig Google,5.21223969,52.09788416,,POINT (143011.14409999922 456640.5549999997)
ov_knooppunt_geom.584,Zeist Noord,2,Midden,0,0,0,1,0,0,0,0,0,1,1,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,18,52,14,0,OpenStreetMap,5.21341,52.09522,,POINT (143090.6272 456343.95010000095)
ov_knooppunt_geom.585,Zetten-Andelst,1,Oost,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,12,0,0,0,23,0,0,0,0,0,35,81,24,0,Top10NL,5.72314602,51.91965755,,POINT (178111.17590000108 436850.5053000003)
ov_knooppunt_geom.587,Zierikzee,2,Zuid,1,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,44,44,15,0,OpenStreetMap,3.9208365,51.6497688,,POINT (53520.772500000894 407792.46499999985)
ov_knooppunt_geom.588,Zoetermeer,1,Zuidvleugel,1,0,1,0,1,1,1,1,1,3,0,1,74,0,0,0,0,11,0,94,0,11,0,0,0,0,0,190,1089,1,0,Top10NL,4.47690897,52.04761653,,POINT (92555.81650000066 451424.7137000002)
ov_knooppunt_geom.590,Zoetermeer Oost,1,Zuidvleugel,0,0,1,0,1,0,0,0,0,3,0,1,114,152,3,0,0,0,200,0,0,0,0,0,0,0,0,469,3333,32,1,Top10NL,4.49221948,52.04650657,,POINT (93604.52450000122 451288.1737000011)
ov_knooppunt_geom.592,Zuidbroek,1,Noord,1,0,0,1,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,36,0,Top10NL,6.86717963,53.1593204,,POINT (253988.86320000142 575750.9879000001)
ov_knooppunt_geom.593,Zuidhorn,1,Noord,1,0,1,1,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,105,105,21,0,Top10NL,6.40627985,53.2483203,,POINT (223022.95149999857 585120.4140999988)
ov_knooppunt_geom.595,"Zurich, Kop Afsluitdijk",2,Noord,1,0,0,0,0,0,0,0,0,1,0,2,312,121,0,0,0,0,0,0,0,0,0,0,0,0,0,433,2044,20,1,OpenStreetMap,5.3845201,53.0981905,,POINT (154820.01410000026 567931.3044999987)
ov_knooppunt_geom.597,Zwijndrecht,1,Zuidvleugel,0,1,0,0,1,1,1,0,0,3,0,1,0,0,0,1646,558,626,549,12,0,3166,0,0,0,0,0,6557,23396,10,1,Top10NL,4.64077718,51.81552598,,POINT (103531.32530000061 425475.83879999816)
ov_knooppunt_geom.599,Alkmaar,1,Noordvleugel,1,1,1,1,0,1,1,0,0,3,0,0,0,0,0,0,0,24,0,0,0,77,114,30,272,36,158,712,2444,22,1,Top10NL,4.73999934,52.63798371,,POINT (111189.37269999832 516916.2311999984)
ov_knooppunt_geom.605,Amsterdam Sloterdijk,1,Noordvleugel,1,1,1,0,1,1,1,1,1,3,0,0,0,0,0,2,846,937,1056,39,90,431,317,1117,325,259,74,5491,39340,5,1,Top10NL,4.83819952,52.38892154,,POINT (117626.49460000172 489149.1143000014)
ov_knooppunt_geom.606,Amsterdam Zuid,1,Noordvleugel,1,1,1,1,1,1,1,1,1,3,0,0,1,65,1105,1129,90,76,37,14,0,75,1138,1489,1459,564,42,7284,48675,4,1,Top10NL,4.87341849,52.33882062,,POINT (119984.47850000113 483557.1673000008)
ov_knooppunt_geom.608,Arnhem Centraal,1,Oost,1,1,1,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,Top10NL,5.90138393,51.98465976,,POINT (190321.7148000002 444154.07019999996)
ov_knooppunt_geom.610,Beverwijk,1,Noordvleugel,1,0,0,0,1,0,0,0,1,3,0,0,0,0,102,84,0,8,62,109,558,1158,853,487,101,66,278,3864,21617,9,1,Top10NL,4.65587481,52.47805535,,POINT (105315.13170000166 499176.0042999983)
ov_knooppunt_geom.613,Delft,1,Zuidvleugel,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,524,524,25,1,Top10NL,4.35671668,52.0073129,,POINT (84247.63049999997 447051.0987999998)
ov_knooppunt_geom.614,Den Haag Centraal,1,Zuidvleugel,0,0,1,0,0,0,1,1,1,3,0,0,0,0,0,0,1279,1049,0,0,0,45,543,937,718,305,375,5250,34423,6,1,Top10NL,4.32444815,52.08083577,,POINT (82151.91660000011 455262.4466999993)
ov_knooppunt_geom.615,Den Haag HS,1,Zuidvleugel,0,0,1,0,0,0,0,1,1,3,0,0,0,0,2433,1424,191,0,0,0,0,0,0,0,0,38,0,4086,50896,3,1,Top10NL,4.32249523,52.06997436,,POINT (82000.33659999818 454056.06969999894)
ov_knooppunt_geom.616,Den Haag Laan van NOI,1,Zuidvleugel,0,0,1,0,1,1,1,1,1,3,0,0,0,0,0,0,293,817,296,110,123,183,162,97,579,0,1025,3685,20851,11,1,Top10NL,4.34326642,52.07886682,,POINT (83438.62959999964 455024.683699999)
ov_knooppunt_geom.617,Den Helder,1,Noordvleugel,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,394,238,0,11,8,0,651,3602,20,1,Top10NL,4.76086364,52.95670506,,POINT (112909.10990000144 552368.9100000001)
ov_knooppunt_geom.618,Deventer,1,Oost,0,0,1,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,30,15,25,5,0,0,74,365,1,0,Top10NL,6.16084348,52.25726731,,POINT (207821.52490000054 474641.15989999846)
ov_knooppunt_geom.619,Dieren,1,Oost,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,247,0,0,0,0,3,0,0,0,0,250,2482,21,1,Top10NL,6.10204357,52.04388718,,POINT (204040.90780000016 450860.0080999993)
ov_knooppunt_geom.620,Dordrecht,1,Zuidvleugel,1,1,0,0,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,123,2787,473,735,716,1175,6008,21374,10,1,Top10NL,4.66679108,51.80748264,,POINT (105316.17229999974 424562.92179999873)
ov_knooppunt_geom.626,Groningen,1,Noord,1,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,161,398,384,385,848,394,304,623,3497,14105,13,1,Top10NL,6.56410187,53.21055188,,POINT (233625.61939999834 581078.182)
ov_knooppunt_geom.629,Heerenveen,1,Noord,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,38,16,60,108,3,0,Top10NL,5.91568138,52.96050349,,POINT (190511.04349999875 552739.1495000012)
ov_knooppunt_geom.633,Hoorn,1,Noordvleugel,1,1,1,0,1,1,0,0,1,3,0,0,0,0,0,0,196,639,0,0,0,0,0,0,0,0,1,837,8553,16,1,Top10NL,5.05513683,52.64531819,,POINT (132525.2285999991 517587.96009999886)
ov_knooppunt_geom.634,Leeuwarden,1,Noord,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22,245,2,0,Top10NL,5.79317589,53.19605972,,POINT (182131.66270000115 578899.4153999984)
ov_knooppunt_geom.637,Maastricht,1,Zuid,1,1,0,1,0,0,0,0,1,3,0,0,0,0,0,1884,1075,384,1539,1148,2586,2500,4062,140,127,129,144,15719,116072,1,1,Top10NL,5.70580262,50.84987822,,POINT (177438.19330000132 317831.32820000127)
ov_knooppunt_geom.638,Nijmegen,1,Oost,1,1,1,1,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,241,872,2209,4165,2467,9955,22118,8,1,Top10NL,5.85226247,51.84267738,,POINT (187048.4657999985 428335.11030000076)
ov_knooppunt_geom.639,Nijverdal,1,Oost,0,0,1,0,0,1,0,0,0,3,0,0,27,74,71,0,91,19,178,11,0,0,11,0,0,0,45,526,5331,18,1,Top10NL,6.46301789,52.36633092,,POINT (228271.9268000014 487038.21169999987)
ov_knooppunt_geom.640,Raalte,1,Oost,0,0,1,0,1,1,1,0,0,3,0,0,0,0,0,82,35,0,0,0,0,0,0,49,59,22,0,247,1787,23,1,Top10NL,6.27850068,52.39119432,,POINT (215671.20490000024 489633.85379999876)
ov_knooppunt_geom.641,Roermond,1,Zuid,1,1,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,5,0,Top10NL,5.99404123,51.19244402,,POINT (197421.2463000007 356069.13980000094)
ov_knooppunt_geom.642,Roosendaal,1,Zuid,1,0,1,1,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,542,544,547,24,1,Top10NL,4.45830726,51.54021326,,POINT (90559.00120000169 394993.0230999999)
ov_knooppunt_geom.643,Rotterdam Alexander,1,Zuidvleugel,1,1,1,0,1,1,1,1,0,3,0,0,0,0,350,0,2,2,0,2,1151,0,0,7,193,584,457,2749,14901,12,1,Top10NL,4.55231819,51.95169602,,POINT (97605.91039999947 440691.1596999988)
ov_knooppunt_geom.647,Schiedam Centrum,1,Zuidvleugel,1,1,1,0,1,1,0,1,1,3,0,0,0,0,1515,0,46,145,1150,688,864,1194,2312,1086,1306,1853,2582,14740,76826,2,1,Top10NL,4.40979297,51.92191361,,POINT (87763.84050000086 437500.05579999834)
ov_knooppunt_geom.652,Utrecht Centraal,1,Midden,0,1,1,1,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2448,985,266,153,463,1841,6155,23898,7,1,Top10NL,5.10994005,52.08969656,,POINT (135997.91330000013 455751.4343999997)
ov_knooppunt_geom.653,Venlo,1,Zuid,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,514,7,194,53,0,13,0,0,0,780,6405,17,1,Top10NL,6.17115902,51.36493367,,POINT (209596.22630000114 375375.80959999934)
ov_knooppunt_geom.654,Vlissingen,1,Zuid,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,9,19,94,4,0,Top10NL,3.59581363,51.44423547,,POINT (30468.3535999991 385434.47940000147)
