Nummer;Totaal van;Jaar;Maand;Type aanvraag;Beslissing;Nationaliteit;Aantal beslissingen
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Kameroense;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Libanese;20
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Liberiaanse;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Libische;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Marokkaanse;70
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Moldavische;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Nigeriaanse;50
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Onbekend;50
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Pakistaanse;60
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Russische;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Salvadoraanse;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Soedanese;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Somalische;80
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Staatloos;50
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Syrische;1840
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Tunesische;20
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Turkse;370
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Ugandese;20
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Venezolaanse;20
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Afghaanse;400
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Algerijnse;80
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Armeense;20
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Bengalese;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Burger van Democratische Republiek Congo;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Burger van Trinidad en Tobago;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Chinese;20
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Colombiaanse;20
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Egyptische;30
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Eritrese;110
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Ethiopische;20
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Gambiaanse;20
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Georgische;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Ghanese;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Guinese;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Indiase;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Iraakse;100
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Iraanse;130
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Jemenitische;250
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Kameroense;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Libische;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Marokkaanse;50
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Nigeriaanse;60
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Oekraïense;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Onbekend;60
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Pakistaanse;50
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Russische;20
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Salvadoraanse;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Soedanese;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Somalische;80
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Staatloos;50
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Syrische;1980
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Tunesische;10
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Turkse;480
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Ugandese;30
5;Jaar, Maand, Nationaliteit;2022;07;*Alle*;*Alle*;Venezolaanse;20
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Afghaanse;440
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Albanese;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Algerijnse;80
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Azerbeidzjaanse;20
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Bengalese;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Burger van Congo;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Chinese;20
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Colombiaanse;40
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Egyptische;30
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Eritrese;130
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Ethiopische;20
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Gambiaanse;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Georgische;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Guinese;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Indiase;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Iraakse;120
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Iraanse;110
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Jemenitische;220
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Jordaanse;20
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Libische;20
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Malinese;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Marokkaanse;80
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Moldavische;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Myanmarese;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Nigeriaanse;60
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Onbekend;60
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Pakistaanse;120
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Russische;20
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Servische;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Soedanese;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Somalische;80
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Staatloos;50
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Syrische;1650
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Tunesische;30
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Turkse;270
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2022;08;*Alle*;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Afghaanse;410
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Algerijnse;90
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Amerikaans burger;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Chinese;20
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Colombiaanse;30
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Egyptische;20
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Eritrese;160
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Ethiopische;20
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Gambiaanse;20
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Georgische;20
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Ghanese;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Guinese;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Indiase;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Iraakse;90
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Iraanse;140
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Jemenitische;120
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Libische;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Marokkaanse;80
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Moldavische;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Nigeriaanse;80
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Onbekend;80
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Pakistaanse;100
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Russische;20
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Servische;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Soedanese;30
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Somalische;110
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Staatloos;50
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Syrische;1490
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Tunesische;20
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Turkse;180
5;Jaar, Maand, Nationaliteit;2022;09;*Alle*;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Afghaanse;120
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Albanese;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Algerijnse;90
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Burger van Democratische Republiek Congo;60
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Chinese;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Colombiaanse;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Egyptische;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Eritrese;160
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Ethiopische;30
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Gambiaanse;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Georgische;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Guinese;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Indiase;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Iraakse;80
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Iraanse;110
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Jemenitische;150
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Libanese;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Libische;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Marokkaanse;70
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Moldavische;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Myanmarese;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Nigeriaanse;90
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Oekraïense;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Onbekend;70
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Pakistaanse;90
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Russische;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Salvadoraanse;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Soedanese;10
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Somalische;110
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Staatloos;60
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Syrische;1060
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Tunesische;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Turkse;190
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Ugandese;20
5;Jaar, Maand, Nationaliteit;2022;10;*Alle*;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Afghaanse;170
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Algerijnse;80
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Amerikaans burger;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Chinese;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Colombiaanse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Egyptische;30
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Eritrese;130
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Ethiopische;30
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Gambiaanse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Georgische;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Ghanese;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Guinese;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Iraakse;90
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Iraanse;130
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Jemenitische;170
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Libische;20
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Marokkaanse;90
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Moldavische;20
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Myanmarese;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Nicaraguaanse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Nigeriaanse;70
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Onbekend;70
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Pakistaanse;80
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Russische;40
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Soedanese;20
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Somalische;110
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Staatloos;30
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Syrische;1080
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Tunesische;20
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Turkse;160
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Ugandese;20
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2022;11;*Alle*;*Alle*;Zimbabwaanse;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Afghaanse;120
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Albanese;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Algerijnse;80
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Burger van Bosnië-Herzegovina;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Chinese;20
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Colombiaanse;30
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Egyptische;20
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Eritrese;160
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Ethiopische;20
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Gambiaanse;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Georgische;20
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Guinese;20
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Indiase;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Iraakse;60
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Iraanse;100
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Jemenitische;180
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Libische;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Marokkaanse;100
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Moldavische;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Nepalese;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Nicaraguaanse;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Nigeriaanse;70
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Onbekend;60
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Pakistaanse;60
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Russische;30
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Saoedi-Arabische;10
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Sierra Leoonse;20
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Soedanese;30
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Somalische;110
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Staatloos;40
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Syrische;1020
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Tunesische;30
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Turkse;210
5;Jaar, Maand, Nationaliteit;2022;12;*Alle*;*Alle*;Ugandese;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Afghaanse;3030
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Albanese;70
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Algerijnse;1060
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Amerikaans burger;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Angolese;30
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Argentijnse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Armeense;60
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Azerbeidzjaanse;120
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Bahreinse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Belarussische;90
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Bengalese;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Braziliaanse;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Brits burger;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Burger van Bosnië-Herzegovina;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Burger van Congo;30
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Burger van Democratische Republiek Congo;220
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Burger van Trinidad en Tobago;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Burkinese;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Burundese;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Chileense;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Chinese;200
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Colombiaanse;250
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Cubaanse;30
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Dominicaanse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Egyptische;240
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Eritrese;1440
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Ethiopische;230
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Filipijnse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Gambiaanse;210
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Georgische;160
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Ghanese;60
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Guatemalaanse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Guinee-Bissause;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Guinese;140
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Haïtiaanse;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Hondurese;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Indiase;160
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Iraakse;1060
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Iraanse;1220
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Israëlische;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Ivoriaanse;30
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Jamaicaanse;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Jemenitische;1880
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Jordaanse;100
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Kameroense;40
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Kazachse;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Kenyaanse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Kirgizische;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Kosovaarse;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Libanese;130
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Liberiaanse;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Libische;140
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Macedonische/Burger van Noord-Macedonië;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Malinese;20
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Marokkaanse;940
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Mauritaanse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Mexicaanse;10
6;Jaar, Nationaliteit;2022;*Alle*;*Alle*;*Alle*;Moldavische;90
