ZK_VOLGNR;SUBSIDIEJAAR;SUBSIDIEREGELING;NAAM_ACTIVITEIT_OF_PROJECTNAAM;RESULTAAT;VOORLOPIG_BEDRAG;DEFINITIEF_BEDRAG;AANVRAGER;KVK
4802194;2020;Loonkostensubsidie;Electronica Monteur;Verleend;14.660;;Servorg Payroll;
4862874;2020;Loonkostensubsidie;Elektronicamonteur;Verleend;14.341;;Servorg Payroll B.V.;
4733724;2020;Loonkostensubsidie;Finishing operator;Verleend;6.617;;Scanlaser BV;
4714322;2020;Loonkostensubsidie;gevorderd administratief medewerker;Verleend;1.534;;Werkom;
4468005;2020;Loonkostensubsidie;Groenvoorzieningsmedewerker;Verleend;10.375;;Servorg Payroll;
3990842;2020;Loonkostensubsidie;Groenvoorzieningsmedewerker;Verleend;8.901;;Servorg Payroll;
4495200;2020;Loonkostensubsidie;Groenvoorzieningsmedewerker;Verleend;5.079;;Servorg Payroll;
4496811;2020;Loonkostensubsidie;Leerling Banketbakker / Patisserie;Verleend;6.722;;Vos Kosher Catering VOF;
4970001;2020;Loonkostensubsidie;Logistiek Medewerker ;Verleend;5.056;;Sipack BV ;
4370188;2020;Loonkostensubsidie;magazijnmedewerker;Verleend;10.472;;Kabel Zaandam BV;
4405369;2020;Loonkostensubsidie;Medewerker A;Verleend;5.975;;Gemeente Zaanstad;
4497078;2020;Loonkostensubsidie;Medewerker A;Verleend;5.856;;Gemeente Zaanstad;
4495067;2020;Loonkostensubsidie;Medewerker A;Verleend;9.705;;Gemeente Zaanstad;
4587014;2020;Loonkostensubsidie;Medewerker A;Verleend;6.722;;Gemeente Zaanstad;
4754596;2020;Loonkostensubsidie;Medewerker A;Verleend;5.975;;Gemeente Zaanstad;
3936165;2020;Loonkostensubsidie;medewerker groen voorziening;Verleend;11.379;;Groenfra BV;
4810824;2020;Loonkostensubsidie;medewerker magazijn;Verleend;9.361;;Stichting Noppes zaanstreek/waterland;
4810688;2020;Loonkostensubsidie;medewerker magazijn;Verleend;9.361;;Stichting Noppes zaanstreek/waterland;
4531620;2020;Loonkostensubsidie;medewerker planning en stransport;Verleend;4.246;;Stichting Noppes Zaanstreek Waterland;
4772221;2020;Loonkostensubsidie;Medewerker post;Verleend;8.621;;Servorg Payroll B.V.;
4517063;2020;Loonkostensubsidie;Medewerker postbezorger;Verleend;6.334;;Servorg Payroll;
3990654;2020;Loonkostensubsidie;Medewerker productie;Verleend;17.540;;Servorg Payroll;
4625154;2020;Loonkostensubsidie;Medewerker productie;Verleend;7.320;;Servorg Payroll;
4049471;2020;Loonkostensubsidie;Medewerker productie;Verleend;5.069;;Servorg Payroll;
4812060;2020;Loonkostensubsidie;Medewerker verpakkingsafdeling;Verleend;6.176;;Servorg Payroll B.V.;
4369999;2020;Loonkostensubsidie;Medewerker verpakkingsafdeling;Verleend;10.457;;Servorg Payroll BV;
4926370;2020;Loonkostensubsidie;Meubelmaker;Verleend;10.005;;De Kolencentrale;
4301313;2020;Loonkostensubsidie;Meubelmaker;Verleend;5.344;;De Kolencentrale;
4423517;2020;Loonkostensubsidie;Monteur;Verleend;9.411;;Zelfstroom Montage B.V.;
4267515;2020;Loonkostensubsidie;Orderpicker;Verleend;10.138;;Zaan Logistics BV;
4968772;2020;Loonkostensubsidie;Postbode;Verleend;11.951;;Servorg Payroll B.V.;
4807307;2020;Loonkostensubsidie;Postbode;Verleend;4.183;;Servorg Payroll B.V.;
4685927;2020;Loonkostensubsidie;Postbode;Verleend;11.473;;Servorg Payroll B.V.;
4790450;2020;Loonkostensubsidie;Production Employee;Verleend;2.017;;IDorganics;
4909341;2020;Loonkostensubsidie;Rijwielspecialist;Verleend;14.251;;Gerard Metz Tweewieler;
3668420;2020;Loonkostensubsidie;schoonmaker;Verleend;5.511;;Vastenburg Hoorn B.V.;
4795404;2020;Loonkostensubsidie;Verkoopmedewerker;Verleend;2.129;;Intergamma Bouwmarkten Exploitatie BV;
4611851;2020;Loonkostensubsidie;Vulploegmedewerkster;Verleend;3.361;;DEEN WINKELS BV;
4224364;2020;Loonkostensubsidie;logistiek medewerker;Verleend en Hoger vastgesteld;;17.269;Singeling Constructie- Lastechniek B.V.;
3978372;2020;Loonkostensubsidie;Medewerker productie;Verleend en Hoger vastgesteld;;5.828;Servorg Payroll BV;
4163984;2020;Loonkostensubsidie;Medewerker Productie ;Verleend en Hoger vastgesteld;;5.404;Servorg Payroll B.V. ;
4625197;2020;Loonkostensubsidie;Electronica monteur;Verleend en Lager vastgesteld;;4.600;Servorg Payroll;
3929936;2020;Loonkostensubsidie;Finishing operator;Verleend en Lager vastgesteld;;6.413;Scanlaser BV;
4173958;2020;Loonkostensubsidie;Groenvoorzieningsmedewerker;Verleend en Lager vastgesteld;;5.093;Servorg Payroll;
4269754;2020;Loonkostensubsidie;Grooenvoorzieningsmedewerker;Verleend en Lager vastgesteld;;2.050;Servorg Payroll;
4001373;2020;Loonkostensubsidie;Junior Medewerker Groenploeg Instroom ;Verleend en Lager vastgesteld;;5.192;Stichting Landschap Noord-Holland;
4451448;2020;Loonkostensubsidie;Junior Medewerker Groenploeg Instroom ;Verleend en Lager vastgesteld;;6.216;Stichting Landschap Noord-Holland;
4221297;2020;Loonkostensubsidie;keukenmedewerker;Verleend en Lager vastgesteld;;3.094;Albron Nederland BV;
4136932;2020;Loonkostensubsidie;lader/losser;Verleend en Lager vastgesteld;;2.715;Randstad HR Solutions inzake Randstad Uitzendbureau;
4165076;2020;Loonkostensubsidie;Medewerker A;Verleend en Lager vastgesteld;;3.168;Gemeente Zaanstad;
4032951;2020;Loonkostensubsidie;Medewerker A;Verleend en Lager vastgesteld;;5.346;Gemeente Zaanstad;
4164939;2020;Loonkostensubsidie;Medewerker A;Verleend en Lager vastgesteld;;4.790;Gemeente Zaanstad;
4237151;2020;Loonkostensubsidie;Medewerker Interne Logistiek;Verleend en Lager vastgesteld;;7.366;Eurest Services BV;
4531574;2020;Loonkostensubsidie;Monteur;Verleend en Lager vastgesteld;;1.129;IW Noord-Holland Detacheringen;
3983566;2020;Loonkostensubsidie;Productie Medewerker;Verleend en Lager vastgesteld;;6.141;IDorganics;
4229053;2020;Loonkostensubsidie;Productie Medewerker;Verleend en Lager vastgesteld;;7.401;IDorganics;
4144470;2020;Loonkostensubsidie;Productie medewerker;Verleend en Lager vastgesteld;;4.727;De Ridder B.V.;
4043932;2020;Loonkostensubsidie;Verkoopmedewerker;Verleend en Lager vastgesteld;;3.562;Intergamma Bouwmarkten Exploitatie BV;
4437639;2020;Loonkostensubsidie;BBL-leerling;Verleend en Vastgesteld conform;;3.137;Gemeente Zaanstad;
4313503;2020;Loonkostensubsidie;Leerling Helpende 1e jaar;Verleend en Vastgesteld conform;;9.263;Evean;
4750293;2020;Loonkostensubsidie;medewerker magazijn;Verleend en Vastgesteld conform;;5.461;Stichting Noppes zaanstreek/waterland;
4654407;2020;Loonkostensubsidie;Productiemedewerker;Verleend en Vastgesteld conform;;3.585;Servorg Payroll B.V.;
4825256;2020;Loonkostensubsidie;algemeen medewerker.;Verstrekt;;9.951;Medical Werff B.V.;
4826767;2020;Loonkostensubsidie;allround medewerker;Verstrekt;;9.163;Medical Werff B.V.;
4565192;2020;Loonkostensubsidie;assistent medewerker;Verstrekt;;2.560;Prinsenstichting;
4704868;2020;Loonkostensubsidie;Assitent HR Ontwikkeling, Werving & Selectie;Verstrekt;;3.232;GVB Exploitatie BV;
4797000;2020;Loonkostensubsidie;chauffeur/bijrijder;Verstrekt;;9.948;Stichting Noppes zaanstreek/waterland;
4978721;2020;Loonkostensubsidie;Kassamedewerker;Verstrekt;;12.689;RAB Bouwmarkt B.V.;
5017558;2020;Loonkostensubsidie;Medewerker algemeen schoonmaakonderhoud 1;Verstrekt;;8.401;Bayar Cleaning BV;
4796926;2020;Loonkostensubsidie;medewerker kleinsorteer;Verstrekt;;12.492;Stichting Noppes zaanstreek/waterland;
4565672;2020;Loonkostensubsidie;Medewerker Productie;Verstrekt;;5.497;Servorg Payroll B.V.;
4796951;2020;Loonkostensubsidie;medewerker technische dienst;Verstrekt;;7.421;Stichting Noppes zaanstreek/waterland;
4839115;2020;Loonkostensubsidie;Medewerker verkoopklaar;Verstrekt;;1.264;Koninklijke Ahold B.V - (Robidus);
4790347;2020;Loonkostensubsidie;Stalmedewerker;Verstrekt;;1.618;Hippisch Centrum De Delft B.V.;
4224433;2020;Loonkostensubsidie;Zorgassistent in opleiding;Verstrekt;;1.452;Stichting Agora;
3721798;2020;Meedoen in sport;Beachvolleybal Vereniging Silicium;Verleend;13.998;;Beachvolleybal Vereniging Silicium;57987645
3524676;2020;Meedoen in sport;Beheer en onderhoud sportcomplex;Verleend;12.970;;ZHC de Kraaien;40617508
3427408;2020;Meedoen in sport;Beheer en Ondetrhoud Sportpark Karnemelkspolder te Wormerveer;Verleend;36.723;;Stichting Beheer Sportpark Karmelkspolder;4123244
3437864;2020;Meedoen in sport;Onderhoud accommodatie SVA Assendelft;Verleend;19.741;;Stichting Voetbalaccommodaties Assendelft;34364865
3365248;2020;Meedoen in sport;Onderhoud Sportpark Westzaan;Verleend;24.714;;Stichting voetbal Westzaan;34391855
3441167;2020;Meedoen in sport;Sportclub Hercules-Zaandam;Verleend;16.205;;sc Hercules-Zaandam;34393195
3465079;2020;Meedoen in sport;Sportpark Poelenburg ;Verleend;11.107;;Sport- en jongerenvereniging Rood-Wit Zaanstad;40617769
3472097;2020;Meedoen in sport;Stichting Beheer Provily Sportpark;Verleend;76.125;;Stichting Beheer Provily Sportpark;41232215
3422111;2020;Meedoen in sport;Stichting Beheer Sportpark de Koog;Verleend;34.029;;Stichting Beheer Sportpark de Koog;41232142
3490767;2020;Meedoen in sport;Stichting Onderhoud sportpark Hoornseveld;Verleend;49.225;;Stichting Onderhoud Sportpark Hoornseveld;41232160
3471104;2020;Meedoen in sport;Stichting Sportpark Jagersveld;Verleend;45.055;;Stichting Sportpark Jagersveld;41232376
3416315;2020;Meedoen in sport;Stichting Sportpark Zaanland;Verleend;13.555;;Stichting Sportpark Zaanland;41232145
3470718;2020;Meedoen in sport;Subsidie RKVV Saenden 2020;Verleend;18.694;;RK Voetbalvereniging Saenden;40617496
3480362;2020;Meedoen in sport;SV Fortuna Wormerveer - aanvraag subsidie onderhoud buitensportaccomodatie 2020 ;Verleend;23.113;;SV Fortuna Wormerveer;34276733
3671510;2020;Meedoen in sport;vervoerskosten naar kunstijsbanen buiten Zaanstad;Verleend;1.825;;Schaatstrainingsgroep Zaanstreek;40617573
3422130;2020;Meedoen in sport;Voetbalvereniging Assendelft jaarlijkse onderhoudssubsidie buitensportaccommodatie;Verleend;23.520;;Voetbalvereniging Assendelft;40617253
3628056;2020;Meedoen in sport;zvv Zaanlandia;Verleend;30.121;;zvv Zaanlandia;40617024
3793035;2020;Meedoen in sport;beheer sportpark Schanszicht;Verleend en Vastgesteld conform;;23.239;Stichting Beheer Sportpark Schanszicht;
3454230;2020;Meedoen in sport;Jeugdschaatsen;Verleend en Vastgesteld conform;;10.000;KNSB District Zaanstreek;0
3277793;2020;Meedoen in sport;KV Zaandam Zuid;Verstrekt;;3.611;KV Zaandam Zuid;40617498
3450606;2020;Meedoen in sport;Stichting Beheer RODA Sportcomplex;Verstrekt;;3.772;Stichting Beheer RODA Sportcomplex;34276259
3972223;2020;Stimuleringssubsidie;Docent Wiskunde;Verleend;5.000;;Srtichting Kennispoint;
3884694;2020;Stimuleringssubsidie;Bouwvakhelper;Verleend en Vastgesteld conform;;2.500;Persian Top;
4005578;2020;Stimuleringssubsidie;Employee Hospitality;Verleend en Vastgesteld conform;;3.482;Zuiver B.V.;
3470684;2020;Subsidie ASV kalenderjaar;activiteiten Parnassia Groep;Verleend;744.000;;Parnassia Groep B .V.;24417607
3472529;2020;Subsidie ASV kalenderjaar;Cultureel Centrum Bullekerk ;Verleend;25.000;;Stichting Cultureel Centrum Bullekerk;74615696
3448406;2020;Subsidie ASV kalenderjaar;Exploitatie De Bieb voor de Zaanstreek ;Verleend;3.054.365;;De Bieb voor de Zaanstreek;41231264
3598231;2020;Subsidie ASV kalenderjaar;Inzet ambulante specialistische jeugdhulp op speciaal onderwijs;Verleend;237.000;;Stichting Altra;41211784
3412726;2020;Subsidie ASV kalenderjaar;Juridische en psychosociale hulp aan slachtoffers van verkeersongevallen en geweldsdelicten.;Verleend;27.000;;Stichting Slachtofferhulp Nederland;40534401
3469466;2020;Subsidie ASV kalenderjaar;Keuzegids De Overstap 2020;Verleend;14.000;;Stichting OVO-Zaanstad;34239246
3642180;2020;Subsidie ASV kalenderjaar;Meldpunt Bijzondere Zorg;Verleend;153.000;;GGD Zaanstreek-Waterland;34370893
3452254;2020;Subsidie ASV kalenderjaar;MO subsidie 2020;Verleend;2.047.308;;Leger des Heils Noord Holland;41208154
3472345;2020;Subsidie ASV kalenderjaar;Omni vereniging Theresia;Verleend;14.000;;Omni vereninging Theresia;40617160
3526355;2020;Subsidie ASV kalenderjaar;Onafhankelijke cliëntondersteuning;Verleend;828.270;;Stichting MEE Amstel en Zaan;41216711
3766908;2020;Subsidie ASV kalenderjaar;parkmanagement Zaanstad;Verleend;20.000;;Stipaza;34242370
3252026;2020;Subsidie ASV kalenderjaar;Reguliere activiteiten;Verleend;133.000;;Bureau Discriminatiezaken Zaanstreek-Waterland;41232120
3470321;2020;Subsidie ASV kalenderjaar;Reguliere subsidie RCO De Hoofdzaak;Verleend;236.200;;RCO De Hoofdzaak;37737069
3836196;2020;Subsidie ASV kalenderjaar;RTVI Zaanstreek;Verleend;178.250;;Stichting Omroep Zaanstda;41231512
3401677;2020;Subsidie ASV kalenderjaar;schoolmaatschappelijk werk;Verleend;93.654;;Stichting Samenwerkingsverband PO 27-05 Zaanstreek;59087463
3463628;2020;Subsidie ASV kalenderjaar;SchoolMaatschappelijkWerk 2020;Verleend;166.000;;Cooperatief Samenwerkingsverband Passend Onderwijs VO Zaanstreek;58754105
3693606;2020;Subsidie ASV kalenderjaar;St. Topsportfonds Zaanstad;Verleend;30.000;;Stichting Topsport Zaanstad;34377992
3472332;2020;Subsidie ASV kalenderjaar;Stichting Babel;Verleend;36.098;;Stichting Babel;34187379
3840863;2020;Subsidie ASV kalenderjaar;Stichting De Groote Weiver;Verleend;20.000;;Stichting De Groote Weiver;41231603
3469056;2020;Subsidie ASV kalenderjaar;Stichting Leergeld Zaanstad;Verleend;307.148;;Stichting Leergeld Zaanstad;71370919
3755719;2020;Subsidie ASV kalenderjaar;Stichting Raaz;Verleend;220.514;;Stichting Raaz;56515316
3563609;2020;Subsidie ASV kalenderjaar;Volleyhal - Sporthal Zaanlands West;Verleend;44.500;;Stichting Exploitatie en Beheer Volleyhal;34294344
3621276;2020;Subsidie ASV kalenderjaar;Zaans Toneelhuis Theatermijn;Verleend;140.412;;Stichting Theatermijn;56569157
3412096;2020;Subsidie ASV kalenderjaar;Onderhoud landje C169;Verstrekt;;310;;0
3843233;2020;Subsidie ASV overig;Bijdrage Zaanstreek Waterland aan het Centrum Seksueel Geweld Noord Holland (CSG NH);Verleend;52.882;;Veiligheidsregio Kennemerland  ;34377971
3751108;2020;Subsidie ASV overig;Triathlon Zaanstad 2020;Verleend;10.000;;Stichting Triathlon Zaanstad;73821551
3266453;2020;Subsidie ASV overig;Vrijwillige Ouderen Adviseurs Zaaanstad;Verleend;15.363;;;
3788502;2020;Subsidie ASV overig;IMC on Tour Zaandam;Verleend en Vastgesteld conform;;7.500;Stichting IMC Weekendschool;41217599
3885955;2020;Subsidie ASV overig;Het ZaanLinQ Event 2021;Verstrekt;;4.000;Stichting Zaanlinq;34286408
3869076;2020;Subsidie ASV overig;Nederlands kampioenschap Meerkamp junioren;Verstrekt;;3.000;Atletiek Vereniging Lycurgus;
4742522;2020;Subsidie COVID-19;Theatergroep Assendelft (toneelvereniging ATG Taveno);Verleend;;;Theatergroep Assendelft (Statutair toneelvereniging A.T.G. Taveno);40618228
4804653;2020;Subsidie COVID-19;Corona schade 2020;Verstrekt;;4.000;Stichting PinksterZaan;
4697553;2020;Subsidie COVID-19;Corona subsidie ;Verstrekt;;4.000;Crescendo Assendelft;40617216
4720367;2020;Subsidie COVID-19;Coronaschade ;Verstrekt;;4.000;Dansstudio2;35029351
4713441;2020;Subsidie COVID-19;Coronasubsidie Coronaschade ;Verstrekt;;1.574;Zaans Symfonie Orkest;40617376
4697374;2020;Subsidie COVID-19;Coronasubsidie Coronaschade ;Verstrekt;;4.000;chr muziekvereniging Soli Deo Gloria;
4718603;2020;Subsidie COVID-19;Cultureel Centrum Bullekerk;Verstrekt;;4.000;Cultureel Centrum Bullekerk;74615696
4766798;2020;Subsidie COVID-19;Jemi Square;Verstrekt;;4.000;Jemisquare;
4697708;2020;Subsidie COVID-19;Muziek Organisatie Krommenie;Verstrekt;;4.000;Muziek Organisatie Krommenie;40617133
4746793;2020;Subsidie COVID-19;Noord-Hollands Byzantijns Mannenkoor;Verstrekt;;1.940;Noord-Hollands Byzantijns Mannenkoor;40618119
4751847;2020;Subsidie COVID-19;schade COVID-19;Verstrekt;;2.760;Toneelver Herleving Westzaan;40617699
4736778;2020;Subsidie COVID-19;schade COVID-19;Verstrekt;;4.000;Stichting Wormerveerse Vermaning;
4727226;2020;Subsidie COVID-19;schade COVID-19;Verstrekt;;4.000;Slagwerkgroep De Saen;
4702675;2020;Subsidie COVID-19;schade COVID-19;Verstrekt;;4.000;PPG Paletkwartet;35030800
4738475;2020;Subsidie COVID-19;schade COVID-19;Verstrekt;;2.364;St. Nieuwe Huys Concerten;34393989
4725570;2020;Subsidie COVID-19;schade COVID-19;Verstrekt;;4.000;Zaandamse Operette Vereniging Czaar Peter;40617262
4697808;2020;Subsidie COVID-19;schade COVID-19;Verstrekt;;2.700;Muziekvereniging Harmonie Apollo Zaandijk;
4697915;2020;Subsidie COVID-19;schade COVID-19;Verstrekt;;3.500;Fanfare Onderling Genoegen;40617250
4719980;2020;Subsidie COVID-19;schade COVID-19;Verstrekt;;3.150;Toneelvereniging TOP;68088280
4782381;2020;Subsidie COVID-19;schade COVID-19;Verstrekt;;4.000;Stichting Bind;62744488
4718526;2020;Subsidie COVID-19;schade COVID-19;Verstrekt;;4.000;Dutch Dance Competition;
4727451;2020;Subsidie COVID-19;schade COVID-19;Verstrekt;;1.000;Stichting Ten Hut;68816111
4703186;2020;Subsidie COVID-19;schade COVID-19;Verstrekt;;4.000;Soglasije;37071684
4737289;2020;Subsidie COVID-19;Stichting T.H. de Wei;Verstrekt;;3.500;Stichting T.H. de Wei;53081307
4697371;2020;Subsidie COVID-19;Subsidie Covid 19;Verstrekt;;4.000;Stichting Haltpop;34384992
4757581;2020;Subsidie COVID-19;Tengel;Verstrekt;;4.000;Tengel;41232182
4697591;2020;Subsidie COVID-19;Zaandijks Fanfare Corps;Verstrekt;;4.000;Penningmeester ZFC Zaandijk;
4770402;2020;Subsidie COVID-19;Zaanse Big Band;Verstrekt;;1.035;Zaanse Big Band;40617725
4697741;2020;Subsidie COVID-19;Zaansgroen;Verstrekt;;4.000;;
3471484;2020;Vrijwilligers en herdenkactiviteiten;4 en 5 mei Comité Zaanstad;Verleend;22.500;;xxx;67440649
4177786;2020;Vrijwilligers en herdenkactiviteiten;Activiteiten voor en door vrouwen;Verstrekt;;496;Vrouwen van Nu Assendelft-Westzaan;40409535
3290589;2020;Vrijwilligers en herdenkactiviteiten;activiteiten voor en door vrouwen;Verstrekt;;1.213;Vrouwen van Nu Assendelft/Westzaan;40409535
3469137;2020;Vrijwilligers en herdenkactiviteiten;Activiteitenplanning 2020 Stichting Mizaan;Verstrekt;;2.800;Stichting Mizaan;34217573
3456705;2020;Vrijwilligers en herdenkactiviteiten;Diverse activiteiten. Zie in de bijlage activiteitenoverzicht;Verstrekt;;3.200;Turkse Democratische Volks- en Jongerenvereniging Zaanstad;40617718
3472201;2020;Vrijwilligers en herdenkactiviteiten;EHBO cursussen en EHBO diensten aan derden;Verstrekt;;1.200;KNV EHBO afdeling Zaandam;40617419
3409283;2020;Vrijwilligers en herdenkactiviteiten;GJC Zomerkampen;Verstrekt;;2.400;GJC Zomerkampen;40618061
3419227;2020;Vrijwilligers en herdenkactiviteiten;hET GEVEN VAN EHBO, EN AANVERWANTE LESSEN, HET UP TP DATE HOUDEN V.D.  KENNIS,  DIV.HUPLVERLENENINGE;Verstrekt;;1.355;Koninklijke Nederlandse Vereniging Eerste Hulp bij Ongelukken afd. Koog-Zaandijk;40617231
3702983;2020;Vrijwilligers en herdenkactiviteiten;Humanitas Zaanstreek;Verstrekt;;4.000;Vereniging Humanitas;40530895
3785710;2020;Vrijwilligers en herdenkactiviteiten;Huttenbouw Assendelft;Verstrekt;;1.500;Stichting Huttenbouw Assendelft;60721944
4043040;2020;Vrijwilligers en herdenkactiviteiten;Huttenbouw Volkspark;Verstrekt;;750;Stichting Vrienden van het Volkspark;63969629
3975677;2020;Vrijwilligers en herdenkactiviteiten;Huttenbouw Zaandijk 2020;Verstrekt;;1.965;xxx;
3344446;2020;Vrijwilligers en herdenkactiviteiten;invulling ontmoetingsdagen;Verstrekt;;1.500;PCOB Zaanstreek-Noord;
3398649;2020;Vrijwilligers en herdenkactiviteiten;KBO Zaanstad 3 afdelingen, Assendelft, Seniorenbelang Zaanstreek Noord en Zuid.  ;Verstrekt;;2.905;KBO Seniorenbelang Zaanstreek Noord ;40409524
3472665;2020;Vrijwilligers en herdenkactiviteiten;Kinderboerderij De Veldmuis: verbindend, helpend, leerzaam;Verstrekt;;3.600;Vereniging Kinderboerderij De Veldmuis;40618030
3256558;2020;Vrijwilligers en herdenkactiviteiten;Natonale vereniging De Zonnebloem Regio Zaanstreek-Waterland;Verstrekt;;3.600;Nationale vereniging De Zonnebloem Regio Zaanstreek-Waterland;40281159
3960180;2020;Vrijwilligers en herdenkactiviteiten;Samen Zomeren;Verstrekt;;630;Zorgcentrum Mennistenerf;41231279
4113027;2020;Vrijwilligers en herdenkactiviteiten;Samen Zomeren;Verstrekt;;600;Nieuw Groenland;41231224
3933396;2020;Vrijwilligers en herdenkactiviteiten;Samen zomeren;Verstrekt;;895;Stichting vrienden van Lambert Melisz;41231790
3405909;2020;Vrijwilligers en herdenkactiviteiten;Scouting ;Verstrekt;;3.000;Scouting KoogZaandijk;34306344
3454708;2020;Vrijwilligers en herdenkactiviteiten;Scouting Assendelft;Verstrekt;;3.200;Scouting Assendelft;34291451
3344701;2020;Vrijwilligers en herdenkactiviteiten;scouting Elfregi gemeente zaanstreek;Verstrekt;;2.400;St. scoutinggroep Pimpernel;41231079
3480810;2020;Vrijwilligers en herdenkactiviteiten;Sinterklaas comite Zaanstad ;Verstrekt;;2.000;sinterklaas comite Zaansatd ;58096523
3674342;2020;Vrijwilligers en herdenkactiviteiten;Sinterklaas intocht Krommenie;Verstrekt;;2.000;Stichting Feest Comite Krommenie;35030043
4345214;2020;Vrijwilligers en herdenkactiviteiten;Sinterklaas Lichtjes intocht Assendelft waterrijk;Verstrekt;;1.065;Stichting Zaans Events;74951920
3472317;2020;Vrijwilligers en herdenkactiviteiten;Speeltuinvereniging Theresia ;Verstrekt;;2.463;Speeltuin vereniging Theresia;40617975
3469186;2020;Vrijwilligers en herdenkactiviteiten;Stichting Islamitisch Centrum Zaandam Activiteiten 2020;Verstrekt;;4.000;Stichting Islamitisch Centrum Zaandam;41231165
3322571;2020;Vrijwilligers en herdenkactiviteiten;Stichting MOE;Verstrekt;;2.700;Stichting MOE;6329700
3472041;2020;Vrijwilligers en herdenkactiviteiten;Stichting Samenbindende Projecten Zaanstreek;Verstrekt;;3.600;Stichting Samenbindende Projecten Zaanstreek;64113671
3422303;2020;Vrijwilligers en herdenkactiviteiten;Stichting Scouting Krommenie;Verstrekt;;2.400;Stichting Scouting Krommenie;41231175
3970808;2020;Vrijwilligers en herdenkactiviteiten;Stichting Turkse Media Zaanstreek Radio 2000;Verstrekt;;1.060;H. Polat h.o.d.n. Radio 2000;34136778
3456115;2020;Vrijwilligers en herdenkactiviteiten;Unie van Vrijwilligers;Verstrekt;;1.200;Unie van Vrijwilligers;41231197
3427207;2020;Vrijwilligers en herdenkactiviteiten;Vrijwilligersactiviteiten op gebied van zorg en welzijn;Verstrekt;;4.000;Stichting Present Zaanstreek;34359833
3369934;2020;Vrijwilligers en herdenkactiviteiten;vrijwilligersactiviteiten voor en door vrouwen: PASSAGE  Chr.Maatsch. Vrouwenbeweging afd. Krommenie;Verstrekt;;500;Passage afd.Krommenie;32072428
3645032;2020;Vrijwilligers en herdenkactiviteiten;Vrouwen van Nu afdeling Wormerveer;Verstrekt;;508;Vrouwen van Nu, Wormerveer;40409535
3411561;2020;Vrijwilligers en herdenkactiviteiten;Vrouwen van Nu afdeling Zaandam;Verstrekt;;400;Vrouwen van Nu afdeling Zaandam;40409535
3421134;2020;Vrijwilligers en herdenkactiviteiten;Vrouwen van Nu Krommenie;Verstrekt;;350;NBVP. Vrouwen van Nu afd. Krommenie;40409535
3472655;2020;Vrijwilligers en herdenkactiviteiten;Zaanse Zieken- en Bejaarden Omroep (ZZBO);Verstrekt;;3.000;Zaanse Zieken- en Bejaarden Omroep ;41231072
3761449;2020;Vrijwilligers en herdenkactiviteiten;Zoefff Huttenbouw;Verstrekt;;200;Stg Buurtcentrum Wormerveer Huttenbouw;
3443145;2020;Vrijwilligers en herdenkactiviteiten;;Verstrekt;;2.400;Vier het Leven;
