FID,omschr,doorrijhgt,invent_oms,wegdeelltr,kmtr,wegnummer,fk_veld4,ibn,gdb_geomattr_data,shape
kunstoverweg_kenmerk.152,Viaduct,0,VIAD.IN VBW. g='KP.OUDENRIJN',R,64.05599976,002,PKK0000083709,I,,POINT (133274.94299999997 452770.0991999991)
kunstoverweg_kenmerk.153,Viaduct,0,VIAD. I/D BETUWELIJN,R,90.25800323,002,PKK0000083712,I,,POINT (143977.24859999865 430050.88899999857)
kunstoverweg_kenmerk.154,Viaduct,0,VIAD.IN RANG.BAAN y ='KP.DEIL',R,90.44999695,002,PKK0000083713,I,,POINT (144068.17480000108 429877.3211000003)
kunstoverweg_kenmerk.155,Viaduct,0,VIAD.IN RW. 15 (L.RIJB.) ='KP.DEIL',R,90.46700287,002,PKK0000083714,I,,POINT (144076.04289999977 429862.2514999993)
kunstoverweg_kenmerk.156,Viaduct,0,VIAD.IN RW. 15 (R.RIJB.) ='KP.DEIL',R,90.48400116,002,PKK0000083715,I,,POINT (144083.91090000048 429847.18189999834)
kunstoverweg_kenmerk.157,Viaduct,0,VIAD.IN RW. 2 VBW. g ='KP.DEIL',R,90.72599792,002,PKK0000083717,I,,POINT (144193.12680000067 429637.67540000007)
kunstoverweg_kenmerk.158,Viaduct,0,VIAD. I/D BETUWELIJN,R,90.26799774,002,PKK0000083719,I,,POINT (143797.60720000044 429984.3429000005)
kunstoverweg_kenmerk.159,Viaduct,0,VIAD.I/D SIMWEIWEG,R,93.32800293,002,PKK0000083720,I,,POINT (145501.16169999912 427403.5304999985)
kunstoverweg_kenmerk.160,Viaduct,0,VIAD.I/D STEENWEG = N322,R,102.61499786,002,PKK0000083721,I,,POINT (146115.30050000176 422802.2804999985)
kunstoverweg_kenmerk.161,Viaduct,0,VIAD.I/D STEENWEG = N322,R,102.62799835,002,PKK0000083722,I,,POINT (146115.1336000003 422789.28170000017)
kunstoverweg_kenmerk.162,Brug,0,VIAD. I/D RW59 VBW. t,R,112.26000214,002,PKK0000083724,I,,POINT (150861.44570000097 414897.5113000013)
kunstoverweg_kenmerk.163,Brug,0,VIAD. I/D RW2 VBW. #,R,115.52999878,002,PKK0000083727,I,,POINT (152584.58080000058 412211.01150000095)
kunstoverweg_kenmerk.164,Brug,0,VIAD. I/D 'KP.EMPEL'RING-NOORD VBW. h,R,111.93099976,002,PKK0000083729,I,,POINT (150561.189100001 415087.8713000007)
kunstoverweg_kenmerk.165,Brug,0,VIAD. I/D RW59 VBW. t,R,112.27200317,002,PKK0000083730,I,,POINT (150815.39059999958 414860.6182000004)
kunstoverweg_kenmerk.166,Aquaduct,0,VIAD. I/D BRUISTENSINGEL,R,113.27300262,002,PKK0000083731,I,,POINT (151543.31529999897 414183.26779999956)
kunstoverweg_kenmerk.167,Brug,0,VIAD. I/D BRUISTENSINGEL,R,113.29100037,002,PKK0000083732,I,,POINT (151554.28180000186 414168.9941999987)
kunstoverweg_kenmerk.168,Viaduct,0,VIAD. I/D RW.002,R,121.25,002,PKK0000083738,I,,POINT (149163.3456000015 408294.68780000135)
kunstoverweg_kenmerk.170,Viaduct,0,VIAD.'BATADORP III' I/D RW58 LINKS,R,155.9940033,002,PKK0000083742,I,,POINT (156184.7210999988 388133.25560000166)
kunstoverweg_kenmerk.171,Viaduct,0,VIAD.'BATADORP IV',R,156.10499573,002,PKK0000083743,I,,POINT (156108.52589999884 388010.47199999914)
kunstoverweg_kenmerk.172,Viaduct,0,VIAD.'SIERMAN' I/D TILBURGSEWEG,R,160.20199585,002,PKK0000083745,I,,POINT (157696.04129999876 384443.7142999992)
kunstoverweg_kenmerk.173,Viaduct,0,VIAD.'HIGH TECH CAMPUS EINDHOVEN VIADUCT'I/D HIGH TECH CAMPU,R,166.2480011,002,PKK0000083746,I,,POINT (159277.56049999967 379553.1710000001)
kunstoverweg_kenmerk.174,Viaduct,0,VIAD.'MOERPUTTEN II' I/D RW2 RECHTS,R,169.625,002,PKK0000083747,I,,POINT (162648.01249999925 379469.6746000014)
kunstoverweg_kenmerk.175,Brug,0,VIAD.'ANTHONY FOKKERWEG' I/D ANTHONY FOKKERWEG,R,158.47999573,002,PKK0000083749,I,,POINT (156542.24170000106 385658.0401000008)
kunstoverweg_kenmerk.176,Brug,0,VIAD.'SIERMAN' I/D TILBURGESWEG,R,160.19599915,002,PKK0000083750,I,,POINT (157750.5634999983 384482.1735999994)
kunstoverweg_kenmerk.177,Viaduct,0,VIAD.'HIGH TECH CAMPUS EINDHOVEN VIADUCT'I/D HIGH TECH CAMPU,R,166.25,002,PKK0000083751,I,,POINT (159278.44469999894 379616.4792999998)
kunstoverweg_kenmerk.178,Viaduct,0,VIAD.'NIEUWE ACHTSE HEIDE II' I/D RW2,R,156.8500061,002,PKK0000083752,I,,POINT (156214.37669999897 387227.5925000012)
kunstoverweg_kenmerk.179,Viaduct,0,VIAD. HIGH TECH CAMPUS EINDHOVEN VIADUCT,R,166.25,002,PKK0000083754,I,,POINT (159280.2162999995 379622.9376000017)
kunstoverweg_kenmerk.180,Viaduct,0,'VIAD. I/D HOLTUM-NOORDWEG',R,228.72399902,002,PKK0000083760,I,,POINT (185659.22430000082 342709.8533000015)
kunstoverweg_kenmerk.181,Brug,0,BRUG I/D BUIZEN DSM,R,241.99200439,002,PKK0000083761,I,,POINT (183574.4985000007 330739.8720000014)
kunstoverweg_kenmerk.182,Viaduct,0,VIAD.,R,241.21000671,002,PKK0000083762,I,,POINT (183558.3440000005 330734.7393000014)
kunstoverweg_kenmerk.183,Viaduct,0,VIAD.'HAAGSEWEG'I/D RW.004 (R.RIJB.),R,0.23999999,004,PKK0000083770,I,,POINT (117816.26940000057 483554.1950000003)
kunstoverweg_kenmerk.184,Viaduct,0,VIAD.I/D TRAMBAAN,R,0.28999999,004,PKK0000083771,I,,POINT (117795.01260000095 483509.0373999998)
kunstoverweg_kenmerk.185,Viaduct,0,VIAD.I/D TRAMBAAN,R,0.30599999,004,PKK0000083772,I,,POINT (117786.30900000036 483495.61829999834)
kunstoverweg_kenmerk.186,Viaduct,0,VIAD.I/D TRAMBAAN,R,0.33399999,004,PKK0000083773,I,,POINT (117768.92210000008 483473.6983000003)
kunstoverweg_kenmerk.187,Viaduct,0,VIAD.'NIEUWE MEER'I/D RW.004 (L.RIJB.),R,0.39500001,004,PKK0000083775,I,,POINT (117723.27149999887 483433.49540000036)
kunstoverweg_kenmerk.188,Viaduct,0,VIAD.I/D RW9='KP.BADHOEVEDORP',R,5.11999989,004,PKK0000083777,I,,POINT (113383.5401000008 482327.50090000033)
kunstoverweg_kenmerk.189,Viaduct,0,VIAD.I/D KOETSIERSTRAAT,R,6.60900021,004,PKK0000083778,I,,POINT (112075.62240000069 481610.3878000006)
kunstoverweg_kenmerk.190,Viaduct,0,VIAD. I/D SCHIPHOL BOULEVARD,R,8.73799992,004,PKK0000083791,I,,POINT (111155.5001000017 479679.4483000003)
kunstoverweg_kenmerk.191,Viaduct,0,VIAD.I/D RANGEERBAAN SCHIPHOL,R,8.8210001,004,PKK0000083792,I,,POINT (111126.27409999818 479606.0533000007)
kunstoverweg_kenmerk.192,Viaduct,0,VIAD.I/D RW.005 (L.RIJB.),R,10.20899963,004,PKK0000083796,I,,POINT (110300.71950000152 478548.8233000003)
kunstoverweg_kenmerk.193,Viaduct,0,VIAD.I/D RW.005 (R.RIJB.),R,10.31499958,004,PKK0000083797,I,,POINT (110217.58460000157 478483.55220000073)
kunstoverweg_kenmerk.194,Viaduct,0,VIAD. I/D BUSBAAN,R,11.55300045,004,PKK0000083798,I,,POINT (109427.46880000085 477494.04619999975)
kunstoverweg_kenmerk.195,Viaduct,0,VIAD. I/D HOOFDORPDREEF,R,11.58100033,004,PKK0000083799,I,,POINT (109408.80530000106 477473.17339999974)
kunstoverweg_kenmerk.196,Viaduct,0,VIAD.,R,13.21800041,004,PKK0000083801,I,,POINT (108318.77870000154 476256.68349999934)
kunstoverweg_kenmerk.197,Viaduct,0,VIAD. I/D BUSBAAN,R,11.55599976,004,PKK0000083802,I,,POINT (109481.04919999838 477440.4739000015)
kunstoverweg_kenmerk.198,Viaduct,0,VIAD. I/D HOOFDORPDREEF,R,11.59000015,004,PKK0000083803,I,,POINT (109458.34279999882 477415.1673000008)
kunstoverweg_kenmerk.199,Viaduct,0,VIAD.,R,13.22000027,004,PKK0000083808,I,,POINT (108375.90320000052 476200.7210999988)
kunstoverweg_kenmerk.200,Viaduct,0,'VIAD. I/D PERNAS SNOEPWEG',R,29.03100014,004,PKK0000083811,I,,POINT (98311.44720000029 464243.6919)
kunstoverweg_kenmerk.201,Viaduct,0,VIAD.,R,32.625,004,PKK0000083812,I,,POINT (95372.62209999934 462208.97630000114)
kunstoverweg_kenmerk.202,Viaduct,0,VIAD.I/D SPOORWEG DEN HAAG ROTTERDAM,R,44.56000137,004,PKK0000083821,I,,POINT (86689.22450000048 454161.66429999843)
kunstoverweg_kenmerk.203,Viaduct,0,VIAD.I/D SPOORWEG DEN HAAG ROTTERDAM,R,44.58399963,004,PKK0000083822,I,,POINT (86669.02180000022 454148.70859999955)
kunstoverweg_kenmerk.204,Viaduct,0,VIAD.,R,43.97700119,004,PKK0000083829,I,,POINT (87222.57999999821 454425.82189999893)
kunstoverweg_kenmerk.205,Viaduct,0,VIAD.I/D NOORDELIJKE RANDWEG,R,44.1609993,004,PKK0000083830,I,,POINT (87029.82409999892 454362.3137000017)
kunstoverweg_kenmerk.206,Viaduct,0,VIAD.I/D NOORDELIJKE RANDWEG,R,44.18099976,004,PKK0000083831,I,,POINT (86972.21449999884 454404.32869999856)
kunstoverweg_kenmerk.207,Viaduct,0,VIAD.I/D RW.012 VBW. #,R,46.02299881,004,PKK0000083834,I,,POINT (85585.72509999946 453134.84479999915)
kunstoverweg_kenmerk.208,Viaduct,0,VIAD.I/D RW.012 VBW.#,R,46.05599976,004,PKK0000083835,I,,POINT (85597.09099999815 453103.8905999996)
kunstoverweg_kenmerk.209,Viaduct,0,VIAD.I/D RANG.BAAN m RW4='KP.YPENBURG',R,49.05199814,004,PKK0000083837,I,,POINT (83671.24100000039 451029.8720000014)
kunstoverweg_kenmerk.210,Viaduct,0,VIAD.I/D HRR RW4='KP.YPENBURG',R,49.07300186,004,PKK0000083838,I,,POINT (83676.69610000029 451009.5954999998)
kunstoverweg_kenmerk.211,Viaduct,0,VIAD.'CLARISSA MARIA'I/D RW. 4 (R.RIJB.),R,49.31999969,004,PKK0000083839,I,,POINT (83005.4208999984 450417.8333999999)
kunstoverweg_kenmerk.212,Viaduct,0,VIAD.DE HOOP'I/H FIETSPAD,R,51.06499863,004,PKK0000083846,I,,POINT (82209.54179999977 449525.9563000016)
kunstoverweg_kenmerk.213,Viaduct,0,VIAD.'HOEKPOLDER'I/D KOOIJMANWEG,R,51.80799866,004,PKK0000083848,I,,POINT (81812.76099999994 448899.9200000018)
kunstoverweg_kenmerk.214,Viaduct,0,'Viad',R,53.11999893,004,PKK0000083849,I,,POINT (81259.84540000185 447712.9880999997)
kunstoverweg_kenmerk.215,Viaduct,0,VIAD.DE HOEPEL,R,55.13800049,004,PKK0000083852,I,,POINT (81551.87860000134 445825.04879999906)
kunstoverweg_kenmerk.216,Viaduct,0,VIAD.OVER HR RECHTS RW.4='KP.KETHELPLEIN',R,63.97399902,004,PKK0000083854,I,,POINT (84727.79780000076 437761.57649999857)
kunstoverweg_kenmerk.217,Viaduct,0,VIAD.I/D VBW.h ='KP.KETHELPLEIN',R,64.16500092,004,PKK0000083858,I,,POINT (84904.46700000018 437793.6072999984)
kunstoverweg_kenmerk.218,Viaduct,0,VIAD.I/D VBW.f ='KP.KETHELPLEIN',R,64.21700287,004,PKK0000083859,I,,POINT (84960.13450000063 437818.5181999989)
kunstoverweg_kenmerk.219,Viaduct,0,VIAD.I/D HARGALAAN,R,71.3259964,004,PKK0000083860,I,,POINT (84901.3115000017 436707.0989000015)
kunstoverweg_kenmerk.220,Viaduct,0,VIAD.I/D SPOORWEG ROTTERDAM-HOEK VAN HOLLAND,R,71.33599854,004,PKK0000083861,I,,POINT (84904.0738000013 436697.4880999997)
kunstoverweg_kenmerk.221,Viaduct,0,VIAD.I/D METROLIJN,R,71.69599915,004,PKK0000083865,I,,POINT (85160.66649999842 436220.18769999966)
kunstoverweg_kenmerk.222,Viaduct,0,VIAD.I/D METROLIJN,R,71.88400269,004,PKK0000083866,I,,POINT (85171.7228000015 436246.4765999988)
kunstoverweg_kenmerk.223,Viaduct,0,VIAD. I/D VBW. c RW 15,R,76.05500031,004,PKK0000083868,I,,POINT (85658.5364000015 432275.6270000003)
kunstoverweg_kenmerk.224,Viaduct,0,VIAD.I/D RW.15 VBW.C HOOGVLIET ='KP.BENELUX',R,76.0719986,004,PKK0000083869,I,,POINT (85642.42060000077 432278.7727999985)
kunstoverweg_kenmerk.225,Viaduct,0,VIAD.I/D GADERINGVIADUCT,R,76.46900177,004,PKK0000083870,I,,POINT (85303.99549999833 432374.9604000002)
kunstoverweg_kenmerk.226,Viaduct,0,VIAD.'PRINSENLAND'I/D NOORDLANGEWEG,R,215.23899841,004,PKK0000083875,I,,POINT (85382.2862999998 404403.88650000095)
kunstoverweg_kenmerk.227,Viaduct,0,VIAD. I/D RW. 5 R.RIJB.,R,8.64500046,005,PKK0000083971,I,,POINT (111046.63039999828 485821.5194000006)
kunstoverweg_kenmerk.228,Viaduct,0,VIAD. I/D RW. 5 L.RIJB.,R,8.68000031,005,PKK0000083972,I,,POINT (111022.2034999989 485846.5637000017)
kunstoverweg_kenmerk.229,Viaduct,0,VIAD. I/D RW. 5 VBW. n,R,8.70800018,005,PKK0000083973,I,,POINT (111000.80260000005 485864.6042000018)
kunstoverweg_kenmerk.230,Viaduct,0,VIAD.I/D PERNIS,R,49.19400024,015,PKK0000084512,I,,POINT (84764.05820000172 432400.24980000034)
kunstoverweg_kenmerk.231,Viaduct,0,VIAD.I/D HOEFSMIDSTRAAT,R,49.7519989,015,PKK0000084513,I,,POINT (85278.90249999985 432249.2818999998)
kunstoverweg_kenmerk.232,Viaduct,0,VIAD.I/D HOEFSMITSTRAAT,R,49.77199936,015,PKK0000084514,I,,POINT (85297.44790000096 432241.79830000177)
kunstoverweg_kenmerk.233,Viaduct,0,VIAD.I/D METROLIJN C,R,50.55500031,015,PKK0000084515,I,,POINT (86014.11230000108 431991.60179999843)
kunstoverweg_kenmerk.234,Viaduct,0,VIAD.I/D GROENEDIJK,R,52.36700058,015,PKK0000084516,I,,POINT (87846.55389999971 432058.00189999864)
kunstoverweg_kenmerk.235,Viaduct,0,VIAD.I/D WILLEM BARENDSTRAAT,R,53.54700089,015,PKK0000084517,I,,POINT (89013.75809999928 431759.36670000106)
kunstoverweg_kenmerk.236,Viaduct,0,VIAD.I/D VBW. b,R,53.74000168,015,PKK0000084518,I,,POINT (89157.10550000146 431680.879900001)
kunstoverweg_kenmerk.237,Viaduct,0,VIAD.I/D GROENE VERBINDINGSWEG,R,56.20999908,015,PKK0000084519,I,,POINT (91458.22529999912 430732.97260000184)
kunstoverweg_kenmerk.238,Viaduct,0,VIAD.'OUDELAND'I/D VONDELINGENWEG,R,49.26300049,015,PKK0000084520,I,,POINT (84832.81850000098 432448.83769999817)
kunstoverweg_kenmerk.239,Viaduct,0,VIAD. I/D HOEFSMITSSTRAAT,R,49.72200012,015,PKK0000084521,I,,POINT (85287.12139999866 432351.73270000145)
kunstoverweg_kenmerk.240,Viaduct,0,'VIAD. I/D RW. 4 (R.RIJB.)',R,50.58800125,015,PKK0000084522,I,,POINT (86091.12819999829 432112.95809999853)
kunstoverweg_kenmerk.241,Viaduct,0,'VIAD. I/D RW. 15 VBW. t,R,50.60200119,015,PKK0000084523,I,,POINT (86103.09389999881 432112.0509000011)
kunstoverweg_kenmerk.242,Viaduct,0,'VIAD. I/D METROLIJN',R,50.60200119,015,PKK0000084524,I,,POINT (86114.06780000031 432111.2943999991)
kunstoverweg_kenmerk.243,Viaduct,0,VIAD.I/D RW. 015 VBW. s,R,51.16199875,015,PKK0000084525,I,,POINT (86671.17680000141 432176.00829999894)
kunstoverweg_kenmerk.244,Viaduct,0,VIAD.I/D GROENE VERBINDINGSWEG,R,56.20000076,015,PKK0000084529,I,,POINT (91485.76929999888 430845.6011000015)
kunstoverweg_kenmerk.245,Viaduct,0,VIAD.I/D RW. 15 VBW. b,R,50.09999847,015,PKK0000084530,I,,POINT (85604.42000000179 432133.1587000005)
kunstoverweg_kenmerk.246,Viaduct,0,VIAD.I/D RW. 15 VBW. t,R,50.54499817,015,PKK0000084531,I,,POINT (86031.44319999963 432061.6094000004)
kunstoverweg_kenmerk.247,Viaduct,0,VIAD.I/D SPOORBAAN,R,50.58399963,015,PKK0000084532,I,,POINT (86069.17300000042 432051.8299999982)
kunstoverweg_kenmerk.248,Viaduct,0,'VIAD. I/D METRO,R,50.81800079,015,PKK0000084533,I,,POINT (86325.35660000145 432318.35720000044)
kunstoverweg_kenmerk.249,Viaduct,0,VIAD.I/D VRIJENBURGWEG,R,58.4640007,015,PKK0000084534,I,,POINT (93707.6875 431111.06610000134)
kunstoverweg_kenmerk.250,Viaduct,0,VIAD.I/D TRAMBAAN,R,58.88000107,015,PKK0000084535,I,,POINT (94115.9560999982 431194.3427999988)
kunstoverweg_kenmerk.251,Viaduct,0,VIAD.I/D RW. 29,R,59.68000031,015,PKK0000084536,I,,POINT (94929.63470000029 431189.90100000054)
kunstoverweg_kenmerk.252,Viaduct,0,VIAD.I/D RW. 29,R,59.78499985,015,PKK0000084537,I,,POINT (95040.36419999972 431162.8337999992)
kunstoverweg_kenmerk.253,Viaduct,0,VIAD.I/D RW. 15 VBW. h,R,59.84999847,015,PKK0000084538,I,,POINT (95116.7340000011 431146.99010000005)
kunstoverweg_kenmerk.254,Viaduct,0,VIAD.I/D RW. 15 VBW. h,R,60.16400146,015,PKK0000084539,I,,POINT (95416.43980000168 431127.73849999905)
kunstoverweg_kenmerk.255,Viaduct,0,VIAD.I/D RW. 15 VBW. f,R,60.18999863,015,PKK0000084540,I,,POINT (95442.30160000175 431130.4153999984)
kunstoverweg_kenmerk.256,Viaduct,0,VIAD.I/D VRIJENBURGWEG,R,58.46500015,015,PKK0000084541,I,,POINT (93716.4376000017 431041.46880000085)
kunstoverweg_kenmerk.257,Viaduct,0,VIAD. I/D SPOOR,R,58.87799835,015,PKK0000084542,I,,POINT (94127.25329999998 431081.41110000014)
kunstoverweg_kenmerk.258,Viaduct,0,VIAD.I/D RW. 29 VBW. u,R,59.70899963,015,PKK0000084543,I,,POINT (94914.89090000093 431098.74109999835)
kunstoverweg_kenmerk.259,Viaduct,0,VIAD.I/D RW. 29 R.RIJB.,R,59.72800064,015,PKK0000084544,I,,POINT (94933.77849999815 431096.67720000073)
kunstoverweg_kenmerk.260,Viaduct,0,VIAD.I/D RW. 15 VBW. h,R,59.76800156,015,PKK0000084545,I,,POINT (95008.02329999954 431088.5577000007)
kunstoverweg_kenmerk.261,Viaduct,0,VIAD.I/D RW. 29 L.RIJB.,R,59.83800125,015,PKK0000084546,I,,POINT (95075.61320000142 431081.1009999998)
kunstoverweg_kenmerk.262,Viaduct,0,VIAD.IN VBW.h KP.VAANPLEIN,R,59.74700165,015,PKK0000084547,I,,POINT (94900.78000000119 430896.17920000106)
kunstoverweg_kenmerk.263,Viaduct,0,VIAD.I/D RW. 29,R,59.85499954,015,PKK0000084548,I,,POINT (95005.43450000137 430900.74529999867)
kunstoverweg_kenmerk.264,Viaduct,0,VIAD.IN VBW. h KP.VAANPLEIN,R,59.76499939,015,PKK0000084549,I,,POINT (94905.70109999925 430849.30040000007)
kunstoverweg_kenmerk.265,Viaduct,0,VIAD.IN VBW.g,R,63.09799957,015,PKK0000084550,I,,POINT (98163.62099999934 431590.4604000002)
kunstoverweg_kenmerk.266,Viaduct,0,VIAD.IN RW. 15 (R.RIJB.) ='KP.RIDDERKERK',R,63.38899994,015,PKK0000084551,I,,POINT (98361.33249999955 431798.1004999988)
kunstoverweg_kenmerk.267,Viaduct,0,VIAD.I/D VBW.e ='KP.RIDDERKERK',R,63.43000031,015,PKK0000084552,I,,POINT (98387.57710000128 431826.941300001)
kunstoverweg_kenmerk.268,Viaduct,0,FLY-OVER VBW.g ='KP.RIDDERKERK',R,63.875,015,PKK0000084553,I,,POINT (98760.49210000038 432077.87849999964)
kunstoverweg_kenmerk.269,Viaduct,0,VIAD.IN RW. 15 (L.RIJB.),R,63.19599915,015,PKK0000084554,I,,POINT (98151.90729999915 431761.0555999987)
kunstoverweg_kenmerk.270,Viaduct,0,VIAD.I/D RW.15 VBW.g UTRECHT ='KP.RIDDERKERK-NOORD',R,63.88999939,015,PKK0000084555,I,,POINT (98783.39710000157 432109.2862999998)
kunstoverweg_kenmerk.271,Viaduct,0,VIAD.I/D HRL RW.15='KP.RIDDERKERK-NOORD',R,63.89599991,015,PKK0000084556,I,,POINT (98788.51300000027 432112.4211000018)
kunstoverweg_kenmerk.272,Viaduct,0,VIAD.I/D FLY-OVER RW 15 VBW. y,R,63.90800095,015,PKK0000084557,I,,POINT (98765.55160000175 432091.38919999823)
kunstoverweg_kenmerk.273,Viaduct,0,VIAD. 'I/D POPULIERENLAAN',R,64.52600098,015,PKK0000084558,I,,POINT (99374.11699999869 431415.4697000012)
kunstoverweg_kenmerk.274,Viaduct,0,VIAD. I/D RW 15 VBW. g,R,63.56999969,015,PKK0000084559,I,,POINT (98566.6585999988 431808.3645000011)
kunstoverweg_kenmerk.275,Viaduct,0,VIAD. I/D RW15 (L.RIJB.),R,63.68199921,015,PKK0000084560,I,,POINT (98588.09420000017 432059.42069999874)
kunstoverweg_kenmerk.276,Viaduct,0,VIAD.IN RW. 38 (L.RIJB.),B,63.93999863,015,PKK0000084561,I,,POINT (99189.79190000147 432211.74870000035)
kunstoverweg_kenmerk.277,Viaduct,0,VIAD. I/D GEERLAAN,R,66.1780014,015,PKK0000084562,I,,POINT (100327.40729999915 430524.57559999824)
kunstoverweg_kenmerk.278,Viaduct,0,VIAD.I/D RW.15 VBW.K DORDRECHT ='KP.RIDDERKERK-ZUID',R,70.27700043,015,PKK0000084563,I,,POINT (100928.99949999899 430089.7980999984)
kunstoverweg_kenmerk.279,Viaduct,0,'VIAD.ROTTERDAMSEWEG'I/D ROTTERDAMSEWEG,R,71.84999847,015,PKK0000084564,I,,POINT (102493.15199999884 430012.1013999991)
kunstoverweg_kenmerk.280,Viaduct,0,VIAD.'ROTTERDAMSEWEG'I/D ROTTERDAMSEWEG,R,71.87599945,015,PKK0000084565,I,,POINT (102516.80460000038 430071.18129999936)
kunstoverweg_kenmerk.281,Viaduct,0,'VIAD. DRIEVLIET' I/D RIJBAAN,R,72.5759964,015,PKK0000084566,I,,POINT (103221.49720000103 430048.7754999995)
kunstoverweg_kenmerk.282,Viaduct,0,VIAD.'LEEUWARDERWEG'I/D NIEUWE LEEUWARDERWEG,R,4.21400023,010,PKK0000084203,I,,POINT (124534.33509999886 491174.29769999906)
kunstoverweg_kenmerk.283,Viaduct,0,VIAD.'WATERGRAAFSMEER'SPOORWEG A.DAM DIEMEN,R,11.93700027,010,PKK0000084204,I,,POINT (125883.27270000055 484598.875599999)
kunstoverweg_kenmerk.284,Viaduct,0,VIAD.I/D JOHAN BLOOKERWEG,R,14.59599972,010,PKK0000084207,I,,POINT (123882.45419999957 482896.96730000153)
kunstoverweg_kenmerk.285,Viaduct,0,VIAD.'AMSTEL DIJK'IN RW.010 (R.RIJB.),R,16.12299919,010,PKK0000084209,I,,POINT (122505.30550000072 482403.71930000186)
kunstoverweg_kenmerk.286,Viaduct,0,VIAD.I/D SPOORWEG RAI,R,16.25300026,010,PKK0000084211,I,,POINT (122488.19530000165 482276.92660000175)
kunstoverweg_kenmerk.287,Viaduct,0,VIAD.I/D RINGSPOOR SLOTERDIJK A-DAM ZUID-OOST'97 (R.R),R,21.08499908,010,PKK0000084217,I,,POINT (117511.80710000172 483603.40040000156)
kunstoverweg_kenmerk.288,Viaduct,0,VIAD.I/D RINGSPOOR SLOTERDIJK A-DAM ZUID-OOST'97 (R.R),R,21.1060009,010,PKK0000084218,I,,POINT (117534.00149999931 483609.0225000009)
kunstoverweg_kenmerk.289,Viaduct,0,VIAD'MEYVLIED'I/D RW.004 (VBW.x),R,5.17000008,012,PKK0000084316,I,,POINT (84892.32389999926 452260.1457999982)
kunstoverweg_kenmerk.290,Brug,0,VIAD.FIETSPAD,R,7.18300009,012,PKK0000084317,I,,POINT (86169.10559999943 453741.3414000012)
kunstoverweg_kenmerk.291,Viaduct,0,VIAD. I/D RW 004 (VBW. G),R,6.83300018,012,PKK0000084318,I,,POINT (86034.27039999887 452819.43389999866)
kunstoverweg_kenmerk.292,Viaduct,0,VIAD.O/D SPOORWEG,R,8.68400002,012,PKK0000084319,I,,POINT (87732.54830000177 452090.4226000011)
kunstoverweg_kenmerk.293,Viaduct,0,Viad. RW012,R,12.42000008,012,PKK0000084320,I,,POINT (91418.43780000135 451600.2683000006)
kunstoverweg_kenmerk.294,Viaduct,0,VIAD. I/D RW 012,R,26.36000061,012,PKK0000084322,I,,POINT (104722.21409999952 448472.34540000185)
kunstoverweg_kenmerk.295,Viaduct,0,VIAD. I/D VBW. g(RW2),R,57.13299942,012,PKK0000084325,I,,POINT (132908.73790000007 453195.59420000017)
kunstoverweg_kenmerk.296,Viaduct,0,VIAD.IN RW.  2 ='KP.OUDENRIJN',R,57.47499847,012,PKK0000084326,I,,POINT (133221.4140000008 453069.88639999926)
kunstoverweg_kenmerk.297,Viaduct,0,VIAD.IN RW.  2 ='KP.OUDENRIJN',R,57.49100113,012,PKK0000084327,I,,POINT (133236.22509999946 453063.83410000056)
kunstoverweg_kenmerk.298,Viaduct,0,VIAD.IN RW.  2 ='KP.OUDENRIJN',R,57.50400162,012,PKK0000084328,I,,POINT (133248.25919999927 453058.9166000001)
kunstoverweg_kenmerk.299,Viaduct,0,VIAD.IN RW.  2 ='KP.OUDENRIJN',R,57.52000046,012,PKK0000084329,I,,POINT (133263.07030000165 453052.8643000014)
kunstoverweg_kenmerk.300,Viaduct,0,VIAD. I/D VBW. h(RW2),R,57.73699951,012,PKK0000084330,I,,POINT (133467.94849999994 452968.21350000054)
kunstoverweg_kenmerk.301,Viaduct,0,FIETS-VOETG.VIAD.'KOPPELBRUG'I/D KOPPELDIJK,R,61.91500092,012,PKK0000084331,I,,POINT (137483.80779999867 451857.7822000012)
kunstoverweg_kenmerk.302,Viaduct,0,VIAD.IN RANG.BAAN m='KP.OUDENRIJN',R,57.4640007,012,PKK0000084332,I,,POINT (133237.2426000014 453117.52419999987)
kunstoverweg_kenmerk.303,Viaduct,0,VIAD.IN RW.  2 (R.RIJB),R,57.47999954,012,PKK0000084333,I,,POINT (133251.96339999884 453111.2562999986)
kunstoverweg_kenmerk.304,Viaduct,0,VIAD.IN RW.  2 (L.RIJB),R,57.49200058,012,PKK0000084334,I,,POINT (133263.05090000108 453106.6666000001)
kunstoverweg_kenmerk.305,Viaduct,0,VIAD.IN RANG.BAAN n='KP.OUDENRIJN',R,57.50799942,012,PKK0000084335,I,,POINT (133277.8343999982 453100.5469000004)
kunstoverweg_kenmerk.306,Viaduct,0,VIAD.IN VBW. g='KP.OUDENRIJN',R,57.13199997,012,PKK0000084336,I,,POINT (132899.20930000022 453178.0315999985)
kunstoverweg_kenmerk.307,Viaduct,0,VIAD.IN VBW. g='KP.OUDENRIJN',R,57.58599854,012,PKK0000084337,I,,POINT (133121.6699000001 452789.41220000014)
kunstoverweg_kenmerk.308,Viaduct,0,VIAD.IN RANG.BAAN n='KP.OUDENRIJN',R,57.41999817,012,PKK0000084338,I,,POINT (133414.8728 453419.694600001)
