LocationReferenceType,LocationReference,StartDateLocation,EndDateLocation,Longitude,Latitude
I-O,1586,20191001135218,,4.344539,51.903616
I-O,1672,20191008114659,,6.101060,52.044050
I-O,801,20190923153329,,5.722752,51.919831
VKP,16866,20200801000000,20210923000000,6.571288,53.220879
I-O,1031,20191001091020,,6.568006,52.456833
I-O,842,20190926162843,,6.745653,53.334763
I-O,1651,20191008113816,,4.473359,52.046760
I-O,1597,20191003142631,,6.687856,53.326370
I-O,1632,20191008084550,,6.102077,52.238554
I-O,1747,20191018153702,,6.457571,51.938318
I-O,1029,20191001084445,,5.933478,53.218633
I-O,1592,20191003110703,,4.991383,52.169516
I-O,839,20190926123354,,4.977115,52.277570
I-O,822,20190926115758,,4.992164,52.171264
I-O,1626,20191003154307,,6.594194,52.012360
I-O,1604,20191003144836,,5.728217,53.188898
I-O,1643,20191008111329,,6.031074,52.010033
I-O,1744,20191018142431,,6.769929,53.159780
I-O,1757,20191018154355,,4.492043,52.046797
I-O,1611,20191003145721,,4.517862,52.215931
I-O,860,20150601000000,,4.891600,52.362400
VKP,19029,20131001000000,20200915000000,4.259543,52.074584
I-O,827,20190926120438,,5.582835,51.931971
I-O,1593,20191003114128,,5.728880,51.810958
I-O,820,20190926115052,,6.865980,53.159679
I-O,1729,20191018141903,,6.589171,52.361299
I-O,1678,20191009140716,,4.457244,52.147240
I-O,855,20191001080551,,6.979070,53.164789
I-O,797,20190923145750,,5.270282,51.882779
I-O,306,20200731085530,,4.360384,52.075598
VKP,19022,20130601000000,20200310000000,4.272853,52.103416
I-O,1907,20200731115702,,4.642018,51.819163
VKP,16609,20200801000000,20210923000000,6.571250,53.220344
VKP,19028,20131001000000,20200915000000,4.260374,52.076185
I-O,1904,20200731103834,,5.658403,53.027498
I-O,1865,20200804155853,,4.828962,52.664247
VKP,19017,20000121000000,20200310000000,4.290648,52.112763
VKP,18984,19930614000000,20200310000000,4.328459,52.084666
I-O,1909,20200804093410,,5.106741,52.087255
VKP,19024,20130601000000,20200915000000,4.274775,52.101995
I-O,1910,20200804094706,,5.103828,52.092415
VKP,19030,20130805000000,20191213000000,4.262625,52.075187
I-O,1913,20200804101428,,5.122746,52.077857
VKP,18997,20190528000000,20190906000000,4.290758,52.088069
I-O,1915,20200804102423,,5.129441,52.093808
I-O,1908,20200804093048,,5.126273,52.098067
VKP,19038,20171130000000,20200310000000,4.264450,52.093028
I-O,1493,20160223103149,,6.565972,53.214381
I-O,1492,20160223102446,,6.566459,53.214320
VKP,16663,20200801000000,20210923000000,6.558891,53.203526
VKP,19031,20190528000000,20190906000000,4.274351,52.084676
VKP,16827,20200801000000,20210923000000,6.544005,53.220314
VKP,122,20200608000000,,6.152127,52.256485
VKP,16611,20200801000000,20210923000000,6.568105,53.214283
VKP,19004,20190528000000,20190906000000,4.286419,52.087947
VKP,120,20200608000000,,6.152127,52.256485
VKP,16621,20200801000000,20210923000000,6.574238,53.215223
VKP,19021,20090201000000,20200310000000,4.276919,52.103370
VKP,21000,20140201000000,29991231000000,4.333575,52.059057
VKP,22260,19940131000000,29991231000000,4.319247,52.072821
VKP,20530,20171130000000,29991231000000,4.277183,52.088827
VKP,118,20200608000000,29991231235959,5.388539,52.152927
VKP,119,20200608000000,29991231235959,5.385265,52.156373
I-O,1918,20200812113953,,5.411602,52.159404
I-O,713,20200316073707,,4.655757,52.127258
I-O,1664,20191008161127,,4.261684,51.858345
I-O,1690,20191015152846,,4.421899,51.751534
I-O,1605,20191029140059,,6.090567,51.938314
I-O,1763,20191219130833,,4.686468,51.923882
I-O,1671,20191009140925,,4.479561,51.819600
I-O,1669,20200417113919,,4.584228,52.120591
I-O,1710,20191015160733,,4.120368,51.857788
I-O,287,20191114130150,,4.316002,52.080416
I-O,1705,20191015155907,,4.495129,52.127614
I-O,289,20191114131321,,4.323617,52.078803
I-O,1395,20191029135943,,6.090165,51.938904
I-O,1702,20191015154014,,4.693291,52.135649
I-O,1676,20191015144743,,4.436614,52.211528
I-O,1767,20191219131254,,4.717271,51.929334
I-O,1797,20200511151535,,5.603839,52.127491
I-O,1798,20200511152739,,5.589045,52.142197
I-O,1799,20200512121241,,5.548137,51.420713
I-O,1804,20200518150344,,5.188644,52.686430
I-O,1801,20200518145643,,6.189374,52.678422
I-O,1802,20200518150006,,6.204156,52.694809
I-O,1803,20200518150149,,6.179858,52.705309
I-O,1805,20200518150519,,6.204266,52.729145
I-O,1449,20200518154156,,6.215102,52.249816
VKP,16470,20201211000000,20210927000000,5.039973,52.306624
I-O,1708,20200519135902,,4.420751,51.952191
I-O,1687,20200519124144,,5.713499,53.129753
I-O,2299,20211006162853,,5.814623,51.855731
I-O,2292,20211006155940,,5.884616,51.750868
I-O,2294,20211006162449,,5.706006,51.882980
I-O,2301,20211006163021,,5.769674,51.859884
I-O,2300,20211006162939,,5.770724,51.862030
I-O,859,20150601000000,,4.925000,52.376500
I-O,2291,20211006155846,,5.919248,51.736419
I-O,2298,20211006162759,,5.740893,51.870071
I-O,2290,20211006155735,,5.880241,51.750463
I-O,2297,20211006162712,,5.772163,51.862586
I-O,2104,20211006151830,,6.054395,51.451330
I-O,2296,20211006162624,,5.773451,51.864941
I-O,2295,20211006162538,,5.771890,51.859533
I-O,2293,20211006160029,,5.913029,51.730140
VKP,1265,20200701000000,20211001000000,6.287650,51.963270
VKP,1276,20200701000000,20211001000000,6.291002,51.967217
VKP,1267,20200701000000,20211001000000,6.285951,51.965329
I-O,1982,20201217083914,,5.227476,51.958370
I-O,1981,20201217083054,,5.220866,51.960565
I-O,1980,20201216125608,,5.224781,51.960565
VKP,302,20171009000000,20211006000000,6.570895,52.997517
VKP,19212,20161001000000,20190524000000,4.772920,51.593793
VKP,19229,20161001000000,20190524000000,4.786588,51.591394
VKP,19195,20161001000000,20190524000000,4.793020,51.588162
VKP,19141,20161001000000,20190524000000,4.785853,51.588211
VKP,19252,20161001000000,20190524000000,4.765900,51.588188
VKP,19331,20170101000000,20190524000000,4.768721,51.591322
VKP,19270,20161001000000,20190524000000,4.770309,51.580001
VKP,19319,20161001000000,20190524000000,4.778342,51.597978
VKP,19251,20161001000000,20190524000000,4.765408,51.587367
VKP,19135,20171127000000,20190524000000,4.782598,51.588555
VKP,19130,20171127000000,20190524000000,4.781628,51.588973
VKP,19171,20161001000000,20190524000000,4.774527,51.584990
VKP,19232,20161001000000,20190524000000,4.783241,51.592219
VKP,19225,20161001000000,20190524000000,4.785076,51.591911
VKP,19213,20161001000000,20190524000000,4.778231,51.594008
VKP,19173,20161001000000,20190524000000,4.776397,51.580755
VKP,19179,20161001000000,20190524000000,4.777375,51.581321
I-O,1920,20200812114415,,5.385265,52.156373
VKP,117,20200608000000,29991231235959,5.411602,52.159404
VKP,116,20200608000000,29991231235959,5.391863,52.159836
I-O,861,20150601000000,,4.742638,52.632260
I-O,1901,20200730160107,,5.414540,50.503440
I-O,1868,20200729083711,,6.478953,52.730724
VKP,19258,20161001000000,20190524000000,4.765706,51.588956
VKP,19308,20161001000000,20190524000000,4.788185,51.594526
VKP,19271,20161001000000,20190524000000,4.770461,51.582315
I-O,1838,20200525114517,,4.444200,51.917299
I-O,1855,20200525122256,,4.482586,51.923463
I-O,1842,20200525115008,,4.470569,51.913865
I-O,1851,20200525121619,,4.473821,51.920461
I-O,1848,20200525121128,,4.492913,51.920951
I-O,1846,20200525115433,,4.452637,51.911212
I-O,1857,20200525122535,,4.527146,51.896863
I-O,1847,20200525121030,,4.492877,51.920983
I-O,1811,20200525083824,,4.485195,51.913787
I-O,1843,20200525115101,,4.472261,51.913562
I-O,1830,20200525113312,,4.491540,51.922034
I-O,1841,20200525114856,,4.470421,51.913874
I-O,1854,20200525122142,,4.482493,51.924133
I-O,1824,20200525112438,,4.510126,51.896415
I-O,1862,20200721142928,,4.358066,51.865992
I-O,1859,20200525122753,,4.527127,51.896787
I-O,1837,20200525114421,,4.444854,51.918176
I-O,1849,20200525121225,,4.492655,51.920436
I-O,1844,20200525115157,,4.472610,51.912958
I-O,1840,20200525114702,,4.444217,51.917273
I-O,1853,20200525122048,,4.482425,51.924172
I-O,1755,20200515125050,,4.470506,51.923057
I-O,1861,20200525122956,,4.480205,51.937562
I-O,1836,20200525114230,,4.509276,51.925158
I-O,870,20150601000000,,4.235728,51.926593
I-O,867,20150601000000,,4.253292,51.917137
I-O,868,20150601000000,,4.254083,51.916679
I-O,874,20150601000000,,6.565893,53.390081
I-O,871,20150601000000,,6.674932,53.409426
I-O,865,20150601000000,,5.401077,52.134408
I-O,863,20150601000000,,5.413272,52.142615
I-O,873,20150601000000,,6.609809,53.401200
I-O,872,20150601000000,,6.720705,53.414134
I-O,869,20150601000000,,4.255449,51.916082
I-O,866,20150601000000,,5.094011,51.845662
I-O,864,20150601000000,,5.412979,52.143076
I-O,876,20150601000000,,4.957438,52.296086
I-O,877,20150601000000,,4.955573,52.293063
I-O,875,20150601000000,,5.370672,52.171647
I-O,878,20150601000000,,4.886929,52.363165
I-O,930,20150601000000,,4.490282,51.585972
I-O,945,20150601000000,,4.713307,51.841139
I-O,888,20150601000000,,4.316351,51.993816
VKP,19140,20161001000000,20190524000000,4.784841,51.587892
I-O,917,20150601000000,,3.888127,51.498768
I-O,911,20150601000000,,4.925556,51.584016
I-O,939,20150601000000,,4.804688,52.787619
I-O,897,20150601000000,,4.685620,51.922673
I-O,890,20150601000000,,6.008846,52.290920
I-O,899,20150601000000,,5.078643,52.002022
I-O,896,20150601000000,,4.642689,51.911672
I-O,934,20150601000000,,4.360489,51.508295
I-O,921,20150601000000,,4.435567,52.020636
I-O,881,20150601000000,,5.719744,50.837602
I-O,923,20150601000000,,4.447036,52.005268
VKP,19254,20161001000000,20190524000000,4.766251,51.589715
I-O,938,20150601000000,,4.805820,52.783915
I-O,914,20150601000000,,3.861952,51.504409
I-O,936,20150601000000,,4.735303,52.810359
VKP,19253,20161001000000,20190524000000,4.770428,51.590041
I-O,886,20150601000000,,5.889109,52.411249
I-O,880,20150601000000,,5.718397,50.873017
I-O,928,20150601000000,,4.627853,51.859792
I-O,937,20150601000000,,4.805887,52.783462
I-O,931,20150601000000,,4.320236,52.039261
I-O,935,20150601000000,,6.040312,52.464942
I-O,920,20150601000000,,3.872187,51.490112
I-O,941,20150601000000,,4.381607,51.922263
I-O,918,20150601000000,,3.887224,51.498506
I-O,884,20150601000000,,5.021761,52.720323
I-O,910,20150601000000,,4.926621,51.583859
I-O,933,20150601000000,,6.033331,51.235798
I-O,885,20150601000000,,5.027361,52.695341
I-O,898,20150601000000,,5.077651,52.001994
I-O,913,20150601000000,,4.465360,52.230108
I-O,929,20150601000000,,5.186923,51.601897
I-O,891,20150601000000,,4.903339,52.069442
I-O,893,20150601000000,,5.129730,52.322561
I-O,927,20150601000000,,4.617814,51.886139
I-O,925,20150601000000,,5.577933,51.956199
I-O,879,20150601000000,,5.317214,51.376862
I-O,919,20150601000000,,3.886671,51.498458
I-O,1579,20200528104024,,5.403500,51.421361
I-O,926,20150601000000,,4.553957,51.869827
I-O,924,20150601000000,,6.717191,52.168255
I-O,932,20150601000000,,5.959349,51.164113
I-O,904,20150601000000,,4.877055,51.685290
VKP,19217,20161001000000,20190524000000,4.785289,51.593109
I-O,909,20150601000000,,4.952804,51.554533
I-O,883,20150601000000,,5.022375,52.720105
VKP,19233,20161001000000,20190524000000,4.785291,51.593116
I-O,922,20150601000000,,4.446677,52.005964
I-O,882,20150601000000,,5.717532,50.837372
I-O,900,20150601000000,,4.761123,52.188860
I-O,901,20150601000000,,4.890055,51.715393
I-O,887,20150601000000,,5.891938,52.408169
I-O,915,20150601000000,,3.863141,51.504632
I-O,916,20150601000000,,3.867396,51.530582
I-O,912,20150601000000,,4.437549,52.211663
I-O,940,20150601000000,,6.021874,52.371178
I-O,903,20150601000000,,4.877168,51.684561
VKP,19204,20161001000000,20190524000000,4.780664,51.593100
I-O,902,20150601000000,,4.875550,51.688731
I-O,892,20150601000000,,5.062072,52.327982
I-O,942,20150601000000,,4.372793,51.908207
I-O,946,20150601000000,,5.364256,52.209548
I-O,947,20150601000000,,5.404785,52.174266
I-O,948,20150601000000,,5.434704,52.192100
I-O,966,20150601000000,,5.568983,51.385264
I-O,964,20150601000000,,5.570053,51.385075
I-O,980,20150601000000,,4.484673,52.225193
I-O,978,20150601000000,,4.540752,52.221993
I-O,963,20150601000000,,5.540823,51.350148
I-O,975,20150601000000,,4.988556,52.169877
I-O,953,20150601000000,,5.301199,52.164654
I-O,982,20150601000000,,4.702226,52.522022
I-O,972,20150601000000,,4.992232,52.170278
I-O,977,20150601000000,,5.030933,52.136728
I-O,971,20150601000000,,4.983607,52.223775
I-O,983,20150601000000,,5.162765,51.696572
I-O,969,20150601000000,,5.236124,52.695363
I-O,967,20150601000000,,5.234335,52.695540
I-O,976,20150601000000,,4.985871,52.170258
I-O,952,20150601000000,,5.298976,52.183861
I-O,970,20150601000000,,5.035706,52.121579
I-O,974,20150601000000,,4.991167,52.170728
I-O,981,20150601000000,,5.835618,51.768106
I-O,951,20150601000000,,5.304794,52.116545
I-O,979,20150601000000,,4.516725,52.215699
I-O,965,20150601000000,,5.569707,51.385614
I-O,954,20150601000000,,5.304346,52.165865
I-O,949,20150601000000,,4.779638,51.829075
I-O,973,20150601000000,,4.993307,52.171574
I-O,950,20150601000000,,4.775886,51.829814
I-O,968,20150601000000,,5.233572,52.695509
I-O,985,20150601000000,,6.760862,52.234754
I-O,986,20150601000000,,6.819979,52.268695
I-O,984,20150601000000,,6.752371,52.265568
I-O,988,20150601000000,,5.041227,52.670501
I-O,989,20150601000000,,5.041959,52.669889
I-O,987,20150601000000,,5.085162,52.653711
I-O,992,20150601000000,,5.982043,52.174784
I-O,990,20150601000000,,5.915807,52.184790
I-O,991,20150601000000,,6.052360,52.196958
I-O,1692,20200606114942,,5.574138,52.046039
I-O,1869,20200606154437,,4.635922,51.575606
VKP,19185,20161001000000,20190524000000,4.779000,51.582375
I-O,1552,20200606151820,,5.723093,53.205687
VKP,218,20120101000000,20210920000000,5.797891,53.202955
I-O,1001,20150601000000,,6.899127,52.789701
VKP,19199,20161001000000,20190524000000,4.775943,51.593300
I-O,1000,20150601000000,,7.041092,52.730718
I-O,1002,20150601000000,,6.899087,52.789946
I-O,999,20150601000000,,6.841283,52.727444
I-O,1006,20150601000000,,5.540625,53.201528
VKP,19203,20161001000000,20190524000000,4.779118,51.593262
VKP,19324,20190301000000,20190524000000,4.770180,51.598088
I-O,1007,20150601000000,,5.548628,53.182531
I-O,1870,20200606154536,,4.637611,51.575059
VKP,19302,20161001000000,20190524000000,4.775756,51.597475
I-O,1014,20150601000000,,5.590491,52.139025
I-O,1013,20150601000000,,5.705559,52.212385
I-O,1009,20150601000000,,5.564058,52.168190
I-O,1012,20150601000000,,5.598117,52.169398
I-O,1010,20150601000000,,5.598026,52.161469
I-O,1015,20150601000000,,5.599781,52.162356
I-O,1011,20150601000000,,5.563489,52.122263
I-O,1024,20150601000000,,6.547634,52.619220
I-O,1020,20150301000000,,6.617694,52.576794
I-O,1021,20150301000000,,6.619902,52.576480
I-O,1025,20150601000000,,6.533238,52.553719
I-O,1019,20150301000000,,6.617663,52.576604
I-O,1016,20150301000000,,6.619998,52.573582
I-O,1017,20150301000000,,6.624858,52.576417
I-O,1022,20150601000000,,6.407026,52.602776
I-O,1023,20150601000000,,6.458414,52.608624
I-O,1027,20150601000000,,4.608624,51.564410
I-O,1026,20150601000000,,4.649367,51.569563
VKP,19300,20161001000000,20190524000000,4.775201,51.597958
I-O,1871,20200606221032,,5.093627,51.845546
I-O,1028,20150601000000,,4.605492,52.260448
VKP,19223,20161001000000,20190524000000,4.783493,51.589473
I-O,1764,20200606213929,,5.196261,51.899243
VKP,19316,20190301000000,20190524000000,4.774316,51.599164
I-O,1872,20200606221148,,5.312013,51.858967
VKP,19277,20161001000000,20190228000000,4.766246,51.582601
I-O,1038,20150601000000,,5.281583,52.393759
I-O,1034,20150601000000,,5.297984,52.402711
I-O,1035,20150601000000,,5.322626,52.308539
I-O,1041,20150601000000,,5.221213,52.355843
I-O,1037,20150601000000,,5.333880,52.313957
I-O,1040,20150601000000,,5.188644,52.367773
I-O,1036,20150601000000,,5.291383,52.373911
I-O,1039,20150601000000,,5.242844,52.377029
VKP,19221,20161001000000,20190524000000,4.781285,51.591482
I-O,1523,20180307161136,,5.218139,52.374174
I-O,627,20150301000000,,5.866497,50.997736
I-O,623,20160301152543,,5.865983,50.997241
I-O,626,20150301000000,,5.866200,50.997390
I-O,625,20150301000000,,5.868139,50.994937
I-O,624,20150301000000,,5.867399,51.000441
I-O,1043,20150301000000,,5.827324,50.970530
VKP,19309,20161001000000,20190524000000,4.786449,51.593615
VKP,19222,20161001000000,20190524000000,4.788508,51.590214
I-O,1522,20180307160956,,5.215195,52.371147
I-O,1521,20180307160850,,5.216889,52.371820
VKP,90,20200131000000,29991231235959,4.881917,52.085972
VKP,19286,20161001000000,20190524000000,4.770968,51.579712
I-O,1526,20180307161624,,5.279553,52.394781
VKP,19327,20161001000000,20190524000000,4.785544,51.599433
VKP,19133,20161001000000,20190524000000,4.781639,51.588990
I-O,1514,20180307155211,,5.221109,52.373554
I-O,1045,20150601000000,,4.943283,51.835215
I-O,1044,20150601000000,,4.948055,51.833271
I-O,1057,20160518113410,,4.365924,52.014064
I-O,1059,20160518114850,,4.363065,52.008015
I-O,1058,20160518114003,,4.354602,52.010766
I-O,1054,20160519113119,,4.431611,52.243867
I-O,1055,20160519113320,,4.431613,52.243984
I-O,1053,20160705125852,,4.782510,52.359768
I-O,1056,20160518112604,,4.365997,52.014289
I-O,1060,20160518121440,,4.363314,52.008690
I-O,1052,20160705125508,,4.783157,52.359656
I-O,1071,20160511154501,,4.401779,51.914491
I-O,1064,20160512141840,,5.442491,52.522075
I-O,1072,20160511161104,,4.401083,51.915317
I-O,1070,20160511101639,,5.216165,52.375782
I-O,1065,20160512142139,,5.442507,52.523140
I-O,1066,20160512142842,,5.442512,52.524230
I-O,1067,20160512143033,,5.442508,52.525008
I-O,1063,20160512123108,,5.438427,52.519960
I-O,1061,20160512091045,,5.653914,51.480551
I-O,1068,20160511084224,,5.074620,52.497610
I-O,1069,20160511101349,,5.216001,52.376181
I-O,1231,20160503170108,,4.686212,51.825119
I-O,1149,20160321160642,,4.492771,52.060383
I-O,1074,20160317100119,,5.049370,52.642000
I-O,1166,20160324124537,,5.477712,51.433231
I-O,1080,20160315121444,,6.159019,52.254589
I-O,1200,20160504163901,,5.459246,51.446012
I-O,1139,20160315143932,,5.276429,52.393533
I-O,1118,20160310143036,,4.402669,52.063934
I-O,1117,20150601000000,,5.380370,52.155651
I-O,1203,20160506163137,,5.658273,51.478352
VKP,93,20200511000000,29991231235959,4.888222,52.084500
VKP,73,20200817000000,29991231235959,5.103828,52.092415
I-O,1098,20160307165755,,4.865126,52.300947
I-O,1172,20160331135610,,4.811493,52.438796
I-O,1178,20160810151107,,5.105118,52.058107
I-O,1184,20160811120134,,4.702187,52.292153
VKP,19143,20171127000000,20190524000000,4.785806,51.588225
I-O,1185,20160811120711,,4.702881,52.292083
I-O,1176,20160810145226,,5.075232,52.096477
I-O,1133,20160315140856,,5.222056,52.374826
I-O,1169,20160325104023,,5.976948,51.528088
I-O,1182,20160810160526,,5.083057,52.069693
I-O,1171,20160325133436,,5.972684,51.526579
I-O,1204,20160506163312,,5.659456,51.478007
I-O,1156,20160323120935,,5.064272,51.691290
I-O,1175,20160714160830,,5.404281,51.420289
I-O,1130,20160315140212,,5.216821,52.371682
I-O,1089,20160303122001,,5.965437,52.212838
I-O,1151,20160321165219,,4.498572,52.057194
I-O,1206,20160506163638,,5.649757,51.478252
I-O,1221,20160728121228,,5.963613,52.215995
I-O,1085,20160302144231,,6.574881,53.214005
I-O,1228,20160805140621,,5.963687,52.215120
I-O,1131,20160315140430,,5.215332,52.371219
VKP,19194,20161001000000,20190524000000,4.791042,51.587240
VKP,19210,20161001000000,20190524000000,4.782687,51.594801
I-O,1140,20160315144217,,5.276422,52.393521
I-O,1208,20160506163903,,5.655958,51.481770
I-O,1195,20160504145848,,5.458661,51.444741
I-O,1177,20160810150243,,5.074055,52.096144
I-O,1143,20160315145022,,5.280122,52.394855
I-O,1109,20160309103624,,4.761692,52.960670
I-O,1141,20160315144734,,5.279243,52.394629
I-O,1091,20160303145605,,5.794983,51.823426
I-O,1113,20160310102317,,4.275586,52.050573
I-O,1116,20160310124556,,4.317586,52.076352
I-O,1081,20160811110552,,6.158800,52.254732
I-O,1181,20160810154903,,5.178853,52.091446
I-O,1163,20160324112731,,5.480575,51.444284
I-O,1202,20160506163030,,5.658420,51.478430
I-O,1142,20160315144851,,5.279709,52.394856
I-O,1164,20160324113250,,5.474532,51.440330
I-O,1124,20160315135008,,5.223646,52.371504
VKP,19200,20161001000000,20190524000000,4.784229,51.594628
VKP,19198,20161001000000,20190524000000,4.776746,51.594449
I-O,1103,20160308155917,,4.897065,52.378466
I-O,1148,20160321151817,,4.494145,52.060735
I-O,1119,20160310154518,,4.391182,52.197042
I-O,1096,20160307145136,,5.122752,52.077891
I-O,1112,20160310100036,,4.279474,52.046361
I-O,1225,20160728121916,,5.967287,52.213230
I-O,1157,20160324103113,,5.473426,51.441205
I-O,1150,20160321165106,,4.498572,52.057194
I-O,1170,20160325132828,,5.972684,51.526579
I-O,1079,20160315121012,,6.158800,52.254732
I-O,1106,20160308163555,,6.562007,53.208474
I-O,1188,20160502111220,,6.462869,52.364903
I-O,1087,20160303110532,,4.392393,52.045490
I-O,1193,20160504092940,,6.074580,51.926979
I-O,1115,20160310105230,,4.319410,52.076734
VKP,19234,20161001000000,20190524000000,4.780965,51.590752
I-O,1220,20160805140522,,5.963628,52.215498
I-O,1191,20160502161132,,6.073399,51.926904
I-O,1147,20160317141129,,4.484510,51.904416
I-O,1122,20160315134501,,5.220640,52.374163
I-O,1192,20160502170317,,5.403629,51.421098
I-O,1152,20160323101125,,5.067721,51.521392
I-O,1127,20160315135650,,5.217735,52.368791
I-O,1095,20160307113851,,5.103975,52.092672
I-O,1075,20160317111226,,5.063568,52.642706
I-O,1137,20160315141604,,5.217248,52.370193
I-O,943,20160302133648,,6.567498,53.224765
I-O,1129,20160315140023,,5.217302,52.370069
I-O,1205,20160506163530,,5.658211,51.478202
I-O,1082,20160811110850,,6.159065,52.254632
I-O,1189,20160502111740,,6.461617,52.365242
I-O,1104,20160308161130,,4.895914,52.379090
I-O,1196,20160504150544,,5.457957,51.445000
I-O,1088,20160303111758,,6.888615,52.787927
I-O,1114,20160310103342,,4.319712,52.077186
I-O,1086,20160302151758,,6.562065,53.227227
I-O,1121,20160315134242,,5.220404,52.334843
I-O,1090,20160303145236,,5.798478,51.824010
I-O,1135,20160315141151,,5.221950,52.373790
I-O,1136,20160315141357,,5.224442,52.370230
I-O,1126,20160315135516,,5.221867,52.368929
I-O,1180,20160810152110,,5.104247,52.057282
I-O,1194,20160504143024,,5.458939,51.448455
VKP,19280,20161001000000,20190524000000,4.766246,51.582601
I-O,1145,20160316153350,,4.494614,52.155471
VKP,19209,20161001000000,20190524000000,4.783416,51.594957
I-O,1146,20160316165941,,4.413592,51.825664
I-O,1105,20160308163426,,6.563365,53.208304
I-O,1094,20160307094029,,5.129327,52.093730
VKP,19256,20161001000000,20190524000000,4.764379,51.588374
VKP,19285,20161001000000,20190524000000,4.765524,51.580973
I-O,1174,20160714160552,,5.403629,51.421098
I-O,1123,20160315134652,,5.220955,52.373490
I-O,1158,20160324105248,,5.478482,51.466914
I-O,1084,20160302135011,,6.565344,53.224201
I-O,1179,20160810151851,,5.105730,52.057205
I-O,1077,20160317161435,,5.924126,52.961025
I-O,1197,20160504161848,,5.461694,51.445575
I-O,1138,20160315143803,,5.274068,52.395308
I-O,1161,20160324112018,,5.481531,51.443741
I-O,1226,20160805135916,,5.951676,52.219905
I-O,1111,20160309165259,,4.670556,51.813209
I-O,1097,20160307155322,,5.126233,52.098050
I-O,1198,20160504150116,,5.461074,51.443758
I-O,1162,20160324112255,,5.479516,51.444414
I-O,1160,20160324110644,,5.476930,51.437594
I-O,1102,20160308145917,,4.854937,52.344897
VKP,19196,20161001000000,20190524000000,4.794504,51.587369
I-O,1224,20160805135810,,5.961321,52.211130
I-O,1132,20160315140557,,5.216738,52.374033
I-O,1186,20160811140500,,5.424606,51.435939
I-O,1107,20160308164916,,5.965716,52.214105
I-O,1159,20160324110122,,5.476231,51.437849
I-O,1199,20160504163308,,5.452893,51.448562
I-O,1076,20160317111444,,5.049370,52.642000
I-O,1207,20160506163742,,5.649943,51.477985
I-O,1134,20160315141021,,5.221438,52.374697
I-O,1073,20160317095135,,5.063568,52.642706
I-O,1155,20160323120027,,5.061783,51.691509
I-O,1154,20160323115612,,5.062386,51.691912
I-O,1125,20160315135151,,5.221598,52.369583
I-O,1173,20160331135854,,4.811029,52.439535
I-O,1448,20200608150508,,6.161446,52.256282
I-O,1201,20160506135502,,5.404281,51.420289
I-O,1078,20160317162545,,5.923655,52.961650
VKP,19215,20161001000000,20190524000000,4.787404,51.591226
I-O,1093,20160303151039,,5.797692,51.822478
I-O,1092,20160303150134,,5.795480,51.822619
I-O,1183,20160810160808,,5.081910,52.070932
I-O,1187,20160811141257,,5.422675,51.435503
I-O,1168,20160325100255,,5.971675,51.522486
I-O,1083,20160302134010,,6.562952,53.225232
I-O,1230,20160503164342,,4.684900,51.826708
I-O,1120,20160315134115,,5.217360,52.337689
I-O,1229,20160805140735,,5.964996,52.215455
I-O,1110,20160309161544,,4.943219,52.508625
I-O,1128,20160315135911,,5.216658,52.369085
I-O,1099,20160308121728,,5.559966,52.028331
I-O,1167,20160324145538,,4.854697,52.344857
I-O,1108,20160309095303,,4.765258,52.957204
I-O,1236,20160405135315,,4.525832,52.371989
VKP,19190,20161001000000,20190524000000,4.777755,51.579732
I-O,1241,20160404164642,,6.554899,53.203129
I-O,1237,20160405140900,,5.773079,53.199057
VKP,123,20200608000000,29991231235959,6.161446,52.256282
I-O,1233,20160405120756,,6.572378,53.217240
I-O,1238,20160405143206,,6.088010,51.393791
I-O,1234,20160405122821,,5.867903,51.848543
I-O,1245,20160401121456,,5.370321,52.171662
I-O,1232,20160405103642,,6.549578,53.193098
I-O,1240,20160404104243,,4.886929,52.363165
I-O,1239,20160404093203,,4.955235,52.292177
I-O,1244,20160404145016,,6.573118,53.224157
VKP,19269,20161001000000,20190524000000,4.773985,51.580125
I-O,1235,20160405123117,,5.867941,51.848673
I-O,1242,20160404165227,,6.554899,53.203129
I-O,1243,20160404141737,,6.577471,53.220378
I-O,1253,20160816121007,,6.171292,51.372783
I-O,1254,20160816165645,,4.858066,52.344814
VKP,19284,20161001000000,20190524000000,4.773425,51.581492
I-O,1047,20200608150815,,6.160796,52.250043
I-O,253,20160815091332,,5.752659,50.884244
I-O,1252,20160816120643,,6.171088,51.372852
I-O,1369,20160412143423,,4.548110,51.888493
I-O,159,20160803125320,,7.035989,53.143364
I-O,1303,20160406142329,,6.574881,53.214005
I-O,1367,20160411104817,,4.667006,51.813676
VKP,124,20200608000000,29991231235959,6.160796,52.250043
I-O,1357,20160808115018,,4.486690,51.920399
I-O,186,20160804094313,,4.397527,52.067205
I-O,1355,20160808094241,,4.435151,51.910171
I-O,1358,20160808154845,,4.377785,51.923242
I-O,1317,20160727105056,,5.170082,52.033918
I-O,1873,20200608151409,,6.152514,52.255833
I-O,1313,20160722095138,,5.908845,52.000488
I-O,1365,20160408163256,,4.893494,52.340100
I-O,319,20160411104249,,4.665772,51.813806
I-O,1268,20160428165953,,4.953531,52.509567
I-O,1292,20160322123530,,4.483849,52.061524
I-O,345,20160420124720,,5.174148,52.224006
I-O,1302,20160406142117,,6.562065,53.227227
