GEMEENTE,CBS_GEMEENTECODE,BETREFT,WIJKNAAM,CBS_WIJKCODE,BUURTNAAM,CBS_BUURTCODE,BAGREFNUMMER,STRAATNAAM,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,POSTCODE,WOONPLAATS,longitude,latitude,X,Y,GEOMETRIE
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenen aan de Vecht,WK190403,Oudover,WK19040309,0329020000000006,Oud Over,105,,ws,3632VC,Loenen aan de Vecht,5.030825,52.213359,130643.42,469533.59,"POLYGON ((130632.892 469524.679,130646.389 469520.414,130650.297 469530.902,130653.948 469541.595,130642.381 469546.774,130632.892 469524.679))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenen aan de Vecht,WK190403,Polder Holland,WK19040301,0329020000000027,Vreelandseweg,27,,ws08,3632ER,Loenen aan de Vecht,5.03293,52.220552,130791.2,470333.26,"POLYGON ((130776.539 470325.402,130787.452 470316.69,130805.868 470341.099,130794.955 470349.822,130791.805 470346.392,130782.479 470333.836,130776.591 470325.474,130776.539 470325.402))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Vreeland,WK190406,Hoeker Polder,WK19040601,0329020000000070,Nigtevechtseweg,154,,ws,3633XX,Vreeland,5.038597,52.246792,131192.52,473250.81,"POLYGON ((131181.092 473251.535,131183.769 473243.71,131203.949 473249.064,131200.86 473257.919,131181.092 473251.535))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nieuwersluis,WK190409,Kanaalzone sector Nieuwersluis,WK19040907,0329020000000103,Stationsweg,51,,ws,3631AJ,Nieuwersluis,5.00106,52.199466,128600.9,467998.32,"POLYGON ((128582.877 468005.69,128611.495 467981.561,128618.93 467990.539,128591.014 468015.089,128582.877 468005.69))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Vreeland,WK190406,Hoeker Polder,WK19040601,0329020000000072,Nigtevechtseweg,158,,ws,3633XX,Vreeland,5.038861,52.24696,131210.64,473269.45,"POLYGON ((131196.742 473270.479,131198.801 473262.243,131224.541 473269.45,131221.864 473276.657,131196.742 473270.479))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nieuwersluis,WK190409,Polder Het Honderd,WK19040904,0329020000000089,Stationsweg,33,,ws,3631AJ,Nieuwersluis,5.003987,52.197973,128800.11,467831.11,"POLYGON ((128781.8 467838.612,128810.558 467814.904,128818.414 467823.461,128789.095 467847.309,128781.8 467838.612))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nigtevecht,WK190408,Polder Aetsveld,WK19040801,0329020000000115,Klompweg,31,,,1393PJ,Nigtevecht,5.059133,52.285056,132614.22,477501.68,"POLYGON ((132600.599 477501.1,132606.466 477490.442,132627.846 477502.424,132622.057 477512.922,132600.599 477501.1))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Vreeland,WK190406,Polder Dorssewaard,WK19040602,0329020000000148,Nigtevechtseweg,68,,ws,3633XW,Vreeland,5.032839,52.236714,130793.77,472131.48,"POLYGON ((130783.357 472124.852,130795.99 472119.651,130804.179 472139.262,130793.146 472143.311,130792.508 472142.108,130783.357 472124.852))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nigtevecht,WK190408,Polder Aetsveld,WK19040801,0329020000000117,Klompweg,35,,,1393PJ,Nigtevecht,5.059943,52.285321,132669.59,477530.9,"POLYGON ((132655.191 477529.958,132660.386 477519.81,132683.998 477531.675,132678.861 477541.99,132660.348 477532.59,132655.191 477529.958))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Vreeland,WK190406,Hoeker Polder,WK19040601,0329020000000136,IJsvogelpad,11,,ws,3633DB,Vreeland,5.033131,52.22387,130806.73,470702.32,"POLYGON ((130801.76 470713.908,130802.324 470704.95,130803.39 470692.431,130803.984 470689.243,130811.702 470690.695,130811.205 470715.4,130801.76 470713.908))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Vreeland,WK190406,Hoeker Polder,WK19040601,0329020000000134,IJsvogelpad,13,,ws,3633DB,Vreeland,5.033259,52.223445,130815.25,470654.97,"POLYGON ((130809.008 470664.287,130814.462 470643.947,130821.485 470645.595,130816.013 470665.989,130809.008 470664.287))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Vreeland,WK190406,Hoeker Polder,WK19040601,0329020000000162,Nigtevechtseweg,100,,ws,3633XW,Vreeland,5.040586,52.242414,131326.03,472763.14,"POLYGON ((131316.276 472762.794,131333.161 472756.513,131335.776 472761.82,131318.473 472769.758,131316.276 472762.794))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Vreeland,WK190406,Hoeker Polder,WK19040601,0329020000000165,Nigtevechtseweg,108,,ws,3633XW,Vreeland,5.042029,52.242381,131424.55,472758.92,"POLYGON ((131409.179 472760.81,131415.837 472745.806,131439.929 472756.513,131433.604 472772.026,131409.179 472760.81))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenen aan de Vecht,WK190403,Oudover,WK19040309,0329020000000008,Oud Over,109,,ws,3632VC,Loenen aan de Vecht,5.031067,52.213744,130660.16,469576.44,"POLYGON ((130652.154 469568.443,130662.081 469565.606,130668.157 469583.833,130658.385 469587.28,130652.154 469568.443))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenersloot,WK190410,Poldergebied Loenersloot,WK19041001,0329020000000030,Angstelpad,6,,ws,3634AM,Loenersloot,4.997403,52.225653,128366.59,470913.22,"POLYGON ((128355.873 470911.877,128359.511 470905.005,128368.405 470909.721,128377.299 470914.437,128373.661 470921.445,128355.873 470911.877))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Vreeland,WK190406,Hoeker Polder,WK19040601,0329020000000073,Nigtevechtseweg,160,,ws,3633XX,Vreeland,5.038488,52.246892,131185.11,473262.04,"POLYGON ((131173.474 473263.478,131176.15 473254.212,131196.742 473261.213,131194.065 473269.862,131173.474 473263.478))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nigtevecht,WK190408,Polder Aetsveld,WK19040801,0329020000000096,Klompweg,5,,,1393PH,Nigtevecht,5.032977,52.275586,130824.33,476456.33,"POLYGON ((130811.477 476454.306,130816.929 476445.544,130837.183 476458.753,130832.098 476467.118,130812.032 476454.651,130811.477 476454.306))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nigtevecht,WK190408,Polder Aetsveld,WK19040801,0329020000000116,Klompweg,33,,,1393PJ,Nigtevecht,5.059482,52.285171,132638.11,477514.36,"POLYGON ((132622.057 477512.922,132627.846 477502.424,132654.16 477516.521,132648.034 477526.304,132628.425 477516.293,132622.057 477512.922))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Vreeland,WK190406,Polder Dorssewaard,WK19040602,0329020000000149,Nigtevechtseweg,70,,ws,3633XW,Vreeland,5.033005,52.236939,130805.24,472156.4,"POLYGON ((130795.53 472147.376,130796.818 472146.925,130810.429 472142.279,130814.954 472164.477,130801.808 472170.511,130795.53 472147.376))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nigtevecht,WK190408,Polder Aetsveld,WK19040801,0329020000000118,Klompweg,37,,,1393PJ,Nigtevecht,5.060335,52.285442,132696.45,477544.18,"POLYGON ((132681.653 477543.408,132686.347 477532.379,132711.251 477544.127,132710.048 477555.973,132702.551 477553.851,132681.653 477543.408))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Vreeland,WK190406,Hoeker Polder,WK19040601,0329020000000135,IJsvogelpad,15,,ws,3633DB,Vreeland,5.033369,52.223228,130822.67,470630.77,"POLYGON ((130815.065 470641.676,130822.753 470617.77,130830.273 470620.558,130822.148 470643.771,130815.065 470641.676))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Vreeland,WK190406,Hoeker Polder,WK19040601,0329020000000164,Nigtevechtseweg,104,,ws,3633XW,Vreeland,5.04113,52.242275,131363.07,472747.47,"POLYGON ((131351.9 472748.277,131372.491 472740.761,131374.242 472746.423,131354.209 472754.182,131351.9 472748.277))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenen aan de Vecht,WK190403,Oudover,WK19040309,0329020000000007,Oud Over,107,,ws,3632VC,Loenen aan de Vecht,5.030964,52.213552,130653.06,469555.1,"POLYGON ((130644.506 469547.198,130654.479 469543.165,130661.612 469564.199,130651.729 469567.027,130644.506 469547.198))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenen aan de Vecht,WK190403,Oudover,WK19040309,0329020000000009,Oud Over,111,,ws,3632VC,Loenen aan de Vecht,5.031162,52.213958,130666.79,469600.14,"POLYGON ((130655.978 469588.979,130668.157 469583.833,130677.593 469611.752,130664.617 469616.455,130655.978 469588.979))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenen aan de Vecht,WK190403,Polder Oud Over,WK19040303,0329020000000014,Oud Over,121,,ws,3632VC,Loenen aan de Vecht,5.032132,52.216847,130734.63,469921.32,"POLYGON ((130723.676 469933.138,130732.174 469903.962,130745.579 469907.697,130744.566 469918.271,130738.578 469938.676,130723.676 469933.138))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenersloot,WK190410,Poldergebied Loenersloot,WK19041001,0329020000000028,Angstelpad,2,,ws,3634AM,Loenersloot,4.997946,52.225846,128403.78,470934.45,"POLYGON ((128390.64 470933.438,128395.222 470924.14,128416.917 470935.19,128412.336 470944.758,128390.64 470933.438))"
