OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,AZIMUT,REF_OVERWEG_PUIC,REF_OVERWEG_NAAM,TYPE_OVERWEGBEVEILIGING,TYPE_PAALINSTALLATIE,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,X,Y,LATITUDE,LONGITUDE,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT
1147,ec92b85b-099b-482a-8b77-0e6f2d4a8cda,,60,Bestaand,0,,,fcd9e837-4c4f-4619-8dbb-f74f5382343f,20.4,,AHOB,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,20.410513,"20,410513",ProRail,Zuid,Z,BAAN,Betuwe,320,Geldermalsen,22,145077.474,437671.528,51.92742939,5.24294386,Lekbrug Aansl. - Geldermalsen,LEK-GDM,Vrije baan
1148,782c8cee-78d4-403c-b6d2-ef7d12dc46ed,,60,Bestaand,0,,,c86f5f94-7db9-4b89-ade3-3f45696e5769,48.6,,AHOB,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,48.636588,"48,636588",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,51612.76,390992.84,51.49845665,3.89823662,Goes,GS,PPLG
1149,5e990a9a-edef-452d-ad4d-209940787acb,,60,Bestaand,0,,,c86f5f94-7db9-4b89-ade3-3f45696e5769,48.6,,AHOB,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,48.626896,"48,626896",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,51622.473,390992.755,51.49845767,3.89837648,Goes,GS,PPLG
1150,2cfa98fb-5a66-4dcf-86f8-6ef5e86dbf01,,60,Bestaand,0,,,2ad90f75-919d-42bc-a107-cb96d3e98768,17.0,,AHOB,Rsd-Bd,Roosendaal - Breda ,122,,122,122__,Roosendaal - Breda,17.047082,"17,047082",ProRail,Zuid,Z,BAAN,Brabant,330,Breda,20,106055.889,399953.442,51.58635989,4.68097779,Roosendaal - Breda,RSD-BD,Vrije baan
1151,71b9d62c-54ff-4636-afe8-fba38c56b598,,60,Bestaand,0,,,2ad90f75-919d-42bc-a107-cb96d3e98768,17.0,,RGP,Rsd-Bd,Roosendaal - Breda ,122,,122,122__,Roosendaal - Breda,17.042487,"17,042487",ProRail,Zuid,Z,BAAN,Brabant,330,Breda,20,106051.545,399951.913,51.58634577,4.68091533,Roosendaal - Breda,RSD-BD,Vrije baan
1152,4c457744-99e9-4654-8156-81a0e285e7f4,,60,Bestaand,0,,,2ad90f75-919d-42bc-a107-cb96d3e98768,17.0,,AHOB,Rsd-Bd,Roosendaal - Breda ,122,,122,122__,Roosendaal - Breda,17.014884,"17,014884",ProRail,Zuid,Z,BAAN,Brabant,330,Breda,20,106025.744,399941.981,51.58625425,4.68054446,Roosendaal - Breda,RSD-BD,Vrije baan
1153,86bf5c17-1b07-470f-a2fa-dc2b276e2dec,,60,Bestaand,0,,,2ad90f75-919d-42bc-a107-cb96d3e98768,17.0,,RGP,Rsd-Bd,Roosendaal - Breda ,122,,122,122__,Roosendaal - Breda,17.027182,"17,027182",ProRail,Zuid,Z,BAAN,Brabant,330,Breda,20,106041.205,399936.293,51.58620448,4.68076832,Roosendaal - Breda,RSD-BD,Vrije baan
1154,17be0a2d-f1a1-4ad3-9625-05cddc9b7544,,60,Bestaand,0,,,2ad90f75-919d-42bc-a107-cb96d3e98768,17.0,,AHOB,Rsd-Bd,Roosendaal - Breda ,122,,122,122__,Roosendaal - Breda,17.021071,"17,021071",ProRail,Zuid,Z,BAAN,Brabant,330,Breda,20,106035.427,399934.262,51.58618572,4.68068524,Roosendaal - Breda,RSD-BD,Vrije baan
1155,233c5707-b29a-425d-a993-ecb81d5dfa10,,60,Bestaand,0,,,2ad90f75-919d-42bc-a107-cb96d3e98768,17.0,,RGP,Rsd-Bd,Roosendaal - Breda ,122,,122,122__,Roosendaal - Breda,17.028944,"17,028944",ProRail,Zuid,Z,BAAN,Brabant,330,Breda,20,106037.888,399949.585,51.58632366,4.68071861,Roosendaal - Breda,RSD-BD,Vrije baan
1156,200b280f-f47d-47b6-8797-a63eaeaf9654,,60,Bestaand,0,,,2ad90f75-919d-42bc-a107-cb96d3e98768,17.0,,AHOB,Rsd-Bd,Roosendaal - Breda ,122,,122,122__,Roosendaal - Breda,17.047905,"17,047905",ProRail,Zuid,Z,BAAN,Brabant,330,Breda,20,106060.497,399943.949,51.58627497,4.6810456,Roosendaal - Breda,RSD-BD,Vrije baan
1157,d4251b41-9b22-4b22-b62b-0b4de5ee49d0,,60,Bestaand,0,,,2ad90f75-919d-42bc-a107-cb96d3e98768,17.0,,AHOB,Rsd-Bd,Roosendaal - Breda ,122,,122,122__,Roosendaal - Breda,17.053531,"17,053531",ProRail,Zuid,Z,BAAN,Brabant,330,Breda,20,106065.782,399945.906,51.58629302,4.68112158,Roosendaal - Breda,RSD-BD,Vrije baan
1158,c40a0eb1-adab-4140-8525-9bf198254de2,,60,Bestaand,0,,,d3546ca5-514b-4ce5-bd36-687f1fdd4f4f,10.8,,AOB,Bd-Ehv,Breda - Eindhoven ,123,,123,123__,Breda - Tilburg,10.815163,"10,815163",ProRail,Zuid,Z,BAAN,Brabant,330,Breda,20,122906.346,399554.318,51.58398771,4.92414251,Gilze = Rijen,GZ,PPLG
1159,d6d3bfbe-4714-4ac4-bdef-7518f9f05dd5,,60,Bestaand,0,,,2c08f56f-5647-4262-b1e9-e66533b03433,7.5,,AHOB_MINI,Aml-Hgl,Almelo - Hengelo ,025,,25,025__,Almelo - Hengelo,7.570043,"7,570043",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,246016.062,481514.979,52.31404609,6.72199135,Almelo - Hengelo,AML-HGL,Vrije baan
1160,50005eae-2f43-4280-bb94-88669e30133d,,,Onbekend,0,,,103c41bc-6ea3-4fed-9d64-9e4064de7863,100.7,,Onbekend,Ecta-Ect,Rotterdam Waalhaven Racc. ECT Aansl. - Rotterdam Waalhaven Racc. ECT ,475,b,475,475_b,Rotterdam Maasvlakte,100.727088,"100,727088",Derden - Overig - ECT,Randstad Zuid,RZ,BAAN,n.v.t.,,n.v.t.,,62001.542,441215.539,51.95159091,4.03436667,Maasvlakte Europahaven Zuid,MVTEZ,NCBG
1161,c35afa19-05d8-4cfc-bb8c-e0db1767fba3,,60,Bestaand,0,,,0b455b73-8c9b-4b1d-9425-2e5dbac9d367,25.7,,RGP,Vet-Mtn,Verschau (D) - Maastricht Noord ,070,,70,070__,Schin op Geul - Maastricht,25.712696,"25,712696",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,186006.568,320256.897,50.87128092,5.82766916,Valkenburg,VK,PPLG
1162,5c2fa18d-01d2-4158-9bf9-087843fcc345,,60,Bestaand,0,,,0b455b73-8c9b-4b1d-9425-2e5dbac9d367,25.7,,ADOB,Vet-Mtn,Verschau (D) - Maastricht Noord ,070,,70,070__,Schin op Geul - Maastricht,25.719524,"25,719524",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,186000.442,320259.958,50.87130876,5.8275824,Valkenburg,VK,PPLG
1163,3f38be0c-9afb-4601-a240-6d9d4d21e39f,,60,Bestaand,0,,,0b455b73-8c9b-4b1d-9425-2e5dbac9d367,25.7,,AG,Vet-Mtn,Verschau (D) - Maastricht Noord ,070,,70,070__,Schin op Geul - Maastricht,25.721054,"25,721054",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,185981.682,320226.307,50.8710073,5.82731303,Valkenburg,VK,PPLG
1164,00e4233d-05de-4b72-8fd4-db462085e923,,60,Bestaand,0,,,0b455b73-8c9b-4b1d-9425-2e5dbac9d367,25.7,,ADOB,Vet-Mtn,Verschau (D) - Maastricht Noord ,070,,70,070__,Schin op Geul - Maastricht,25.705544,"25,705544",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,186020.264,320268.064,50.87138055,5.82786467,Valkenburg,VK,PPLG
1165,2168f845-c4ff-4019-a3eb-fee6477c8bb6,,60,Bestaand,0,,,0b455b73-8c9b-4b1d-9425-2e5dbac9d367,25.7,,AG,Vet-Mtn,Verschau (D) - Maastricht Noord ,070,,70,070__,Schin op Geul - Maastricht,25.705979,"25,705979",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,186034.066,320296.289,50.8716335,5.82806315,Valkenburg,VK,PPLG
1166,0956f56c-8ef3-4b0a-a501-d5fa59d03054,,60,Bestaand,0,,,ccae50f6-d976-47d1-b8bb-d8637fc775e5,23.1,,AHOB,Vl-Ehv,Venlo - Eindhoven ,055,,55,055__,Blerick - Eindhoven,23.136946,"23,136946",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,188909.343,384241.117,51.44623858,5.87497534,Griendtsveen Overloopw. - Deurne,GRVN-DN,Vrije baan
1167,0c36f1e9-d6da-40a5-9223-7d63c9f1da39,,60,Bestaand,0,,,ccae50f6-d976-47d1-b8bb-d8637fc775e5,23.1,,RGP,Vl-Ehv,Venlo - Eindhoven ,055,,55,055__,Blerick - Eindhoven,23.137547,"23,137547",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,188910.46,384251.978,51.44633613,5.87499245,Griendtsveen Overloopw. - Deurne,GRVN-DN,Vrije baan
1168,4d1e3e30-39e8-4c9b-9114-c31d76c109c7,,,Onbekend,0,,,4730f4f7-0cb3-428f-9445-758e997c2a96,100.1,,Onbekend,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ",467,c,467,467_c,Rotterdam Waalhaven Oost,100.133997,"100,133997",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,90703.524,432055.483,51.87332951,4.453538,"Rotterdam, Emplacement Waalhaven Oost",WHO,NCBG
1169,e6fd54ea-9932-4e23-bb58-5a2d76b74594,,,Onbekend,0,,,4730f4f7-0cb3-428f-9445-758e997c2a96,100.1,,Onbekend,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ",467,c,467,467_c,Rotterdam Waalhaven Oost,100.157083,"100,157083",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,90711.776,432076.245,51.87351706,4.45365395,"Rotterdam, Emplacement Waalhaven Oost",WHO,NCBG
1170,f2ac6300-2df7-46c3-8c8b-0a67299e9c9d,,,Onbekend,0,,,4730f4f7-0cb3-428f-9445-758e997c2a96,100.1,,Onbekend,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ",467,c,467,467_c,Rotterdam Waalhaven Oost,100.155355,"100,155355",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,90720.11,432072.453,51.87348394,4.45377566,"Rotterdam, Emplacement Waalhaven Oost",WHO,NCBG
1171,54d65193-40a8-4a41-b738-40c9b9e41957,,,Onbekend,0,,,4730f4f7-0cb3-428f-9445-758e997c2a96,100.1,,Onbekend,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ",467,c,467,467_c,Rotterdam Waalhaven Oost,100.148625,"100,148625",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,90708.003,432069.58,51.87345672,4.45360041,"Rotterdam, Emplacement Waalhaven Oost",WHO,NCBG
1172,0f122306-083c-4054-bf2a-9750b7a76203,,,Onbekend,0,,,4730f4f7-0cb3-428f-9445-758e997c2a96,100.1,,Onbekend,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ",467,c,467,467_c,Rotterdam Waalhaven Oost,100.119519,"100,119519",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,90697.739,432042.181,51.87320929,4.45345649,"Rotterdam, Emplacement Waalhaven Oost",WHO,NCBG
1173,7b25ca52-ce5c-4745-a98c-1b0e11725039,,,Onbekend,0,,,4730f4f7-0cb3-428f-9445-758e997c2a96,100.1,,Onbekend,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ",467,c,467,467_c,Rotterdam Waalhaven Oost,100.118136,"100,118136",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,90696.923,432041.037,51.87319892,4.45344486,"Rotterdam, Emplacement Waalhaven Oost",WHO,NCBG
1174,53178e34-31f3-4334-ac33-1d68a8b0eabb,,,Onbekend,0,,,4730f4f7-0cb3-428f-9445-758e997c2a96,100.1,,Onbekend,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ",467,c,467,467_c,Rotterdam Waalhaven Oost,100.124981,"100,124981",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,90699.523,432047.391,51.87325632,4.45348142,"Rotterdam, Emplacement Waalhaven Oost",WHO,NCBG
1175,bdb61148-c940-484b-8b6f-57ff8319203e,,,Onbekend,0,,,4730f4f7-0cb3-428f-9445-758e997c2a96,100.1,,Onbekend,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ",467,c,467,467_c,Rotterdam Waalhaven Oost,100.105423,"100,105423",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,90685.627,432032.35,51.87311954,4.45328246,"Rotterdam, Emplacement Waalhaven Oost",WHO,NCBG
1176,d64045dd-75a9-4a6b-81bd-0294d8a49e49,,60,Bestaand,0,,,cf52b8bd-911e-4f4c-b492-a6c72c2003f9,32.5,,AHOB,Ww-Zv,Winterswijk-Zevenaar ,212,,212,212__,Winterswijk - Zevenaar,32.538103,"32,538103",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,218382.76,441071.94,51.95446514,6.30926244,Doetinchem - Terborg,DTC-TBG,Vrije baan
1177,94ea40d8-99b4-486f-bdcb-b5cfaa3e7c7d,,60,Bestaand,0,,,cf52b8bd-911e-4f4c-b492-a6c72c2003f9,32.5,,AHOB,Ww-Zv,Winterswijk-Zevenaar ,212,,212,212__,Winterswijk - Zevenaar,32.55123,"32,551230",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,218376.617,441084.125,51.95457535,6.30917533,Doetinchem - Terborg,DTC-TBG,Vrije baan
1178,54853f03-1f03-4f4a-b96b-b4e8696f174c,,60,Bestaand,0,,,fbdb090f-55f5-4cb0-b060-5902c14607b1,5.0,,AHOB,Ww-Zv,Winterswijk-Zevenaar ,212,,212,212__,Winterswijk - Zevenaar,5.023348,"5,023348",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,243568.067,439574.679,51.93756649,6.67518203,Aalten - Winterswijk,ATN-WW,Vrije baan
1179,78906765-05d2-4f31-a15a-6fbea3b95707,,,Onbekend,0,,,22c0e8d0-cf5b-4ba9-b922-ca80d8c089b1,200.74,,Onbekend,Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",200.761951,"200,761951",Derden - Overig - Tata Steel,Randstad Noord,RN,BAAN,n.v.t.,,n.v.t.,,104599.321,499018.879,52.47657787,4.64536251,"Beverwijk HOOGOVENS, VAN GELDER",BHVG,NCBG
1180,cc6a8354-6eec-4283-9386-a035f1665609,,,Onbekend,0,,,22c0e8d0-cf5b-4ba9-b922-ca80d8c089b1,200.74,,Onbekend,Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",200.734616,"200,734616",Derden - Overig - Tata Steel,Randstad Noord,RN,BAAN,n.v.t.,,n.v.t.,,104625.773,499008.575,52.47648771,4.64575338,"Beverwijk HOOGOVENS, VAN GELDER",BHVG,NCBG
1181,ce55bdef-8eb3-454f-9a49-b0c0e4e7cc06,,60,Bestaand,0,,,29c65184-6377-4766-b54f-f75a43ee25f5,45.0,,AHOB,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,45.028579,"45,028579",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderse Vallei,29,170615.814,479637.419,52.30448502,5.61615907,Harderwijk - Putten,HD-PT,Vrije baan
1182,cb433940-d7bb-41d6-86a5-11a7ecd3c035,,60,Bestaand,0,,,dee04203-9ebb-4c13-8d70-12afdb3c84d2,32.5,,ALI_B,Est-Gdm,Elst - Geldermalsen ,043,,43,043__,Kesteren - Geldermalsen,32.507992,"32,507992",ProRail,Zuid,Z,BAAN,Betuwe,320,Geldermalsen,22,157722.613,433685.416,51.89168257,5.42675291,Tiel,TL,PPLG
1183,fe37d27c-ea62-4b58-8b60-5fb54d43b395,,60,Bestaand,0,,,dee04203-9ebb-4c13-8d70-12afdb3c84d2,32.5,,ALI_B,Est-Gdm,Elst - Geldermalsen ,043,,43,043__,Kesteren - Geldermalsen,32.520847,"32,520847",ProRail,Zuid,Z,BAAN,Betuwe,320,Geldermalsen,22,157711.582,433678.549,51.89162091,5.42659261,Tiel,TL,PPLG
1184,4e255b58-139a-42d7-993f-f0f46c6179d7,,60,Bestaand,0,,,dee04203-9ebb-4c13-8d70-12afdb3c84d2,32.5,,ALI_B,Est-Gdm,Elst - Geldermalsen ,043,,43,043__,Kesteren - Geldermalsen,32.510391,"32,510391",ProRail,Zuid,Z,BAAN,Betuwe,320,Geldermalsen,22,157726.583,433676.905,51.89160605,5.42681052,Tiel,TL,PPLG
1185,378749a6-cd0b-4779-b84a-8cdc0f7ea51a,,60,Bestaand,0,,,bba65391-a2a4-4fe7-8b21-25cc7d4e0fd5,7.1,,RGP,Std-Hz,Sittard - Herzogenrath (D) ,064,,64,064__,Sittard - Heerlen,7.229313,"7,229313",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,187463.779,328312.97,50.94361291,5.84909173,Heerlen - Sittard,HRL-STD,Vrije baan
1186,309947e3-9f98-4196-920d-6c868eedc4a1,,60,Bestaand,0,,,bba65391-a2a4-4fe7-8b21-25cc7d4e0fd5,7.1,,AG,Std-Hz,Sittard - Herzogenrath (D) ,064,,64,064__,Sittard - Heerlen,7.238643,"7,238643",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,187459.46,328275.812,50.94327916,5.84902694,Heerlen - Sittard,HRL-STD,Vrije baan
1187,f5c1e3fd-cba3-4fad-89f7-7f6d0dd4a14d,,60,Bestaand,0,,,bba65391-a2a4-4fe7-8b21-25cc7d4e0fd5,7.1,,AG,Std-Hz,Sittard - Herzogenrath (D) ,064,,64,064__,Sittard - Heerlen,7.206509,"7,206509",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,187428.35,328284.727,50.94336105,5.84858512,Heerlen - Sittard,HRL-STD,Vrije baan
1188,4b966815-e7cf-4443-bd42-cb6a26864c72,,60,Bestaand,0,,,bba65391-a2a4-4fe7-8b21-25cc7d4e0fd5,7.1,,AHOB,Std-Hz,Sittard - Herzogenrath (D) ,064,,64,064__,Sittard - Heerlen,7.219139,"7,219139",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,187454.197,328316.487,50.94364507,5.84895571,Heerlen - Sittard,HRL-STD,Vrije baan
1189,3236bad0-223b-4b7b-9429-3dfd30459b87,,60,Bestaand,0,,,c4ecc7f3-dde5-4b06-9680-dd3235803172,33.1,,AHOB_MINI,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,33.14819,"33,148190",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,65289.255,384378.177,51.44135747,4.09683775,Rilland = Bath - Kruiningen = Yerseke,RB-KRG,Vrije baan
1190,87e1871f-4df0-42e8-b679-a084689a5aa5,,60,Bestaand,0,,,c4ecc7f3-dde5-4b06-9680-dd3235803172,33.1,,AHOB_MINI,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,33.154666,"33,154666",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,65290.057,384391.115,51.44147386,4.09684599,Rilland = Bath - Kruiningen = Yerseke,RB-KRG,Vrije baan
1191,4a66f1e5-ef91-4925-8f19-fbac34badec6,,60,Bestaand,0,,,4de5d1aa-398f-4dd9-b616-54498e0a3212,19.7,,AHOB_MINI,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,19.765666,"19,765666",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,77957.241,383341.771,51.43391514,4.2792394,Bergen op Zoom - Rilland = Bath,BGN-RB,Vrije baan
1192,93546135-e014-4adb-9854-240c531c60f3,,60,Bestaand,0,,,feba6c72-5c7d-44d2-b52e-e158ffc6c988,63.1,,AHOB,Hdr-Zd,Den Helder - Zaandam ,078,,78,078__,Uitgeest - Zaandam,63.164632,"63,164632",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,112758.994,500869.328,52.49389846,4.76522236,Wormerveer - Uitgeest,WM-UTG,Vrije baan
1193,ba90f40b-e159-4e4e-a04e-e25aeb35b462,,60,Bestaand,0,,,24a02fa1-32cc-4ff1-ba01-0b015d4dc54e,15.0,,AHOB_MINI,Zl-Wdn,Zwolle - Wierden ,206,,206,206__,Zwolle - Wierden,15.097797,"15,097797",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,213590.736,491729.371,52.41025254,6.24830751,Heino - Raalte,HNO-RAT,Vrije baan
1194,373032ae-ab22-4bda-952e-ea0068d5bb48,,60,Bestaand,0,,,24a02fa1-32cc-4ff1-ba01-0b015d4dc54e,15.0,,AHOB_MINI,Zl-Wdn,Zwolle - Wierden ,206,,206,206__,Zwolle - Wierden,15.094936,"15,094936",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,213594.799,491737.422,52.41032446,6.24836862,Heino - Raalte,HNO-RAT,Vrije baan
1195,967556be-56f6-4775-aa6f-e724406e0ede,,60,Bestaand,0,,,a63ffaca-e8dc-4e08-a606-514942fc2a4b,19.6,,AHOB,Dv-Aml,Deventer - Almelo ,024,,24,024__,Deventer - Wierden,19.663414,"19,663414",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,226465.367,478127.412,52.28649265,6.43460631,Deventer - Rijssen,DV-RSN,Vrije baan
1196,7ed659a3-c718-4e75-b348-f27a0d014c9a,,60,Bestaand,0,,,a63ffaca-e8dc-4e08-a606-514942fc2a4b,19.6,,AHOB,Dv-Aml,Deventer - Almelo ,024,,24,024__,Deventer - Wierden,19.653855,"19,653855",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,226459.499,478113.781,52.28637092,6.43451744,Deventer - Rijssen,DV-RSN,Vrije baan
1197,aa2d9419-1a9e-44c7-b483-bce5b663673f,,60,Bestaand,0,,,a63ffaca-e8dc-4e08-a606-514942fc2a4b,19.6,,AHOB,Dv-Aml,Deventer - Almelo ,024,,24,024__,Deventer - Wierden,19.663453,"19,663453",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,226468.856,478115.845,52.28638825,6.43465499,Deventer - Rijssen,DV-RSN,Vrije baan
1198,94dfd643-9bb1-4136-b9b8-8ea940d7f9c4,,60,Bestaand,0,,,d1289ee2-6839-4741-8356-61dcf3046ee1,6.9,,AHOB,Aml-Hgl,Almelo - Hengelo ,025,,25,025__,Almelo - Hengelo,6.910752,"6,910752",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,245487.415,481911.297,52.31769457,6.71434695,Almelo - Hengelo,AML-HGL,Vrije baan
1199,fb220769-978b-4c96-a9df-2c41a0820d18,,60,Bestaand,0,,,d1289ee2-6839-4741-8356-61dcf3046ee1,6.9,,AHOB_MINI,Aml-Hgl,Almelo - Hengelo ,025,,25,025__,Almelo - Hengelo,6.903767,"6,903767",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,245481.279,481914.783,52.3177269,6.71425792,Almelo - Hengelo,AML-HGL,Vrije baan
1200,c1bc7ab1-9270-488f-a884-cf18f5a8ef6d,,60,Bestaand,0,,,0d367df4-e521-4baa-9895-6c3a6a559055,47.6,,AHOB,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,47.626622,"47,626622",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,155745.734,544892.236,52.89115747,5.39828744,Stavoren - Workum,STV-WK,Vrije baan
1201,56c6b33c-63b0-4c93-b9aa-c3be9ffe86c7,,60,Bestaand,0,,,0d367df4-e521-4baa-9895-6c3a6a559055,47.6,,AHOB,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,47.632772,"47,632772",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,155740.35,544889.448,52.89113242,5.39820743,Stavoren - Workum,STV-WK,Vrije baan
1202,b3ecfa95-49ed-4b73-a1a1-dc5c0075d985,,60,Bestaand,0,,,23d4b146-f8da-477d-b9dd-ab6da09881f9,3.4,,AHOB,Bd-Rtd,Breda - Rotterdam Centraal ,121,a,121,121_a,Breda - Lage Zwaluwe,3.395112,"3,395112",ProRail,Zuid,Z,BAAN,Brabant,330,Breda,20,109674.301,401064.762,51.59665217,4.73304101,Zevenbergschen Hoek Aansl. - Breda,ZHA-BD,Vrije baan
1203,7ee1358b-add8-4b69-81b5-e9c30ff07cf4,,60,Bestaand,0,,,23d4b146-f8da-477d-b9dd-ab6da09881f9,3.4,,RGP,Bd-Rtd,Breda - Rotterdam Centraal ,121,a,121,121_a,Breda - Lage Zwaluwe,3.406147,"3,406147",ProRail,Zuid,Z,BAAN,Brabant,330,Breda,20,109672.222,401081.588,51.59680323,4.73300882,Zevenbergschen Hoek Aansl. - Breda,ZHA-BD,Vrije baan
1204,9c6110df-9cfa-410a-a49d-0069164107dd,,60,Bestaand,0,,,23d4b146-f8da-477d-b9dd-ab6da09881f9,3.4,,AHOB,Bd-Rtd,Breda - Rotterdam Centraal ,121,a,121,121_a,Breda - Lage Zwaluwe,3.412514,"3,412514",ProRail,Zuid,Z,BAAN,Brabant,330,Breda,20,109665.654,401083.344,51.59681849,4.73291381,Zevenbergschen Hoek Aansl. - Breda,ZHA-BD,Vrije baan
1205,abd94734-e6ec-4890-b5cb-bacf2a7648d4,,60,Bestaand,,,,23d4b146-f8da-477d-b9dd-ab6da09881f9,3.4,,RGP,Bd-Rtd,Breda - Rotterdam Centraal ,121,a,121,121_a,Breda - Lage Zwaluwe,3.392683,"3,392683",ProRail,Zuid,Z,BAAN,Brabant,330,Breda,20,109675.884,401062.705,51.59663381,4.73306412,Zevenbergschen Hoek Aansl. - Breda,ZHA-BD,Vrije baan
