objectid;globalid;CreationDate;EditDate;locatie_omschrijving;voldoet_aan_standaard_maat_35_x;aantal_plaatsen;aantal_plaatsen_other;parkeersensor;limiet_van_tijd;limiet_tot_tijd;gratis_parkeren_met_europeese_v;opmerking;gemeente;cbs_gemeentecode;limiet_van_dag_van;limiet_van_dag_tot;grenst_dit_verkeersbord_aan_de_parkeerplaats;is_het_vak_duidelijk_afgebakend;is_er_een_verlaagde_band_aanwez;is_de_verlaagde_band_minimaal_120cm;is_er_een_verkeersbord_rvv_e06_;is_er_op_grotere_parkeerplaatse;limiet;X;Y;LONG;LAT
185;dfefd2b1-99e8-4b81-821f-02f869fff572;2021-02-24;2021-02-24;Gevers Deynootweg 1168;ja;2;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;ja;;79532.56827374268;459104.4979582784;4.285391328220565;52.115012218787164
186;95374ab8-a6af-4965-830a-387a4e47d40e;2021-02-24;2021-02-24;Badhuisstraat 220 Route 66;ja;2;;nee;08:00;22:00;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;79088.1687379438;457834.4605430652;4.279187336634256;52.10353805537207
187;1d4360a0-e15d-442a-8b58-1e1a9dca2935;2021-02-24;2021-02-24;Scheveningseweg 343;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;79061.09980932101;457714.42039825086;4.278819057021255;52.10245558377317
188;a5190ba5-8e07-4c96-8ffd-0d72f35b49fc;2021-02-24;2021-02-24;Duinsyraat 10 Theater de Appel;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;78934.86589645562;457633.1485502676;4.276995050728012;52.10170788615677
189;d40addf7-3ac9-4728-8259-c9b3abbc0a80;2021-02-24;2021-02-24;Zeesluisweg 22 2samen kinderopvang ;ja;2;;nee;;;ja;;'s Gravenhage;GM0518;maandag;vrijdag;ja;ja;nee;nee;ja;nee;10:00 - 11:00 h15:30 - 16:30 h;78678.71280355612;457612.9813360869;4.273261560794677;52.101491382969755
190;fab1607d-0309-4608-8548-88f625e024d9;2021-02-24;2021-02-24;Westduinweg 194;ja;1;;nee;09:00;19:00;ja;;'s Gravenhage;GM0518;zondag;zondag;ja;ja;nee;;ja;nee;;78623.00258799094;457346.9135313329;4.27250821895215;52.09909264448511
191;f7395048-c7e9-43c7-8a66-9a6d77447fd0;2021-02-24;2021-02-24;Dr Lelykade 26;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;ja;;78530.69885362113;457459.41018448584;4.271136083231506;52.10009086379543
192;19093831-4367-478e-8309-dfb1c7c71697;2021-02-24;2021-02-24;Vissershavenweg 63;ja;1;;nee;09:00;17:00;ja;;'s Gravenhage;GM0518;maandag;vrijdag;ja;ja;nee;nee;ja;ja;;78304.9751601301;457689.4329213011;4.267790488431693;52.10212675419807
193;7891badf-5978-4731-83da-fd5f8953f3d7;2021-02-24;2021-02-24;Treilerweg 277 het Uiterjoon;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;ja;;78301.87765599755;457761.05281462014;4.267729167451588;52.10276994519632
194;1a693e39-ee9c-4f1d-8f8c-ed95c4895afb;2021-02-24;2021-02-24;Strandweg 5 Boulevard;ja;3;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;nee;nee;;ja;nee;;78466.26184052206;458144.5836922818;4.270041913573982;52.1062393492111
195;37d44ea5-6b5b-4664-8b9c-e9f8871c0c47;2021-03-02;2021-07-25;Jan Willem frisolaan 3;ja;1;;;09:00;17:00;ja;Weet niet wat ze met gemeente code bedoelen;'s Gravenhage;;maandag;vrijdag;ja;nee;nee;;ja;ja;;79631.35695673856;456773.86483262054;4.287348880562375;52.09408108415732
196;518c08b9-cd10-427f-8c69-d2cee5482aa0;2021-03-06;2021-03-29;Generaal van Geenplein Het oude Raadhuis;ja;other;5;nee;;;ja;;Rijswijk ;;;;ja;ja;nee;nee;ja;nee;;82854.2976103606;452663.090735999;4.335242572879703;52.05756778767831
197;2744256e-f7dc-4bcf-8a1c-c1b9892d138c;2021-03-17;2021-03-17;Prins mauritsplein 24;nee;1;;;07:30;21:00;ja;Prins mauritsplein Geen nummer 23 maar 24;'s Gravenhage;;maandag;vrijdag;ja;nee;nee;;ja;nee;Vrijdag van 07:30 tot 18:00 ;81668.67173496528;455631.65672838234;4.317319999995921;52.08408999998646
198;88ecf3c2-205b-43cf-8e91-e9c2d63d276f;2021-03-28;2021-03-28;2e vd Kunststraat Megastores;ja;2;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;ja;ja;ja;ja;;81748.68880927659;453599.2952836552;4.318923471217982;52.06583621262034
199;41100977-5f71-40af-8462-7bff23a8a4de;2021-03-29;2021-03-29;Betje wolffstraat 128 Ah;ja;1;;nee;09:00;17:30;ja;;'s Gravenhage;GM0518;maandag;zaterdag;ja;ja;nee;nee;ja;nee;;79791.35072869346;451749.5120144006;4.2907903425347165;52.04895042734621
200;55c51c6b-c134-42ca-8ffc-325f03c80e58;2021-03-29;2021-03-29;291 Koningslinde;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;80150.36270236812;451426.3918493706;4.296093980228872;52.0460952238048
201;c743c45b-4fb7-4bea-87a3-8d8f01361055;2021-03-29;2021-03-29;Westhovenplein 139 winterlinde;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;ja;ja;ja;nee;;80178.06393187729;451359.18410752364;4.29651243383034;52.045494983629496
202;4f910cae-bf64-4e82-83cf-cee4e670f5f9;2021-03-29;2021-03-29;Westhovenplein 113;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;ja;ja;ja;nee;;80217.25222633642;451336.8618967691;4.297088472770534;52.045299667566155
203;18435d82-b187-418c-87ba-16033ba54715;2021-03-29;2021-03-29;Lichtenbergweg 74;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;79868.30891437379;451022.16425073636;4.292071953978327;52.04242436940683
204;32d7b650-c6d1-46da-8cd1-02d8199e4db0;2021-03-29;2021-03-29;Polanenhof 479;ja;3;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;ja;ja;ja;nee;Max 2 h;79686.10734236693;451064.4648805227;4.289407301358349;52.04277979066063
205;e00a4ea5-ed7d-4460-8fad-ac8946a17d8a;2021-03-29;2021-03-29;Polanenenhof;ja;2;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;ja;Max 2h;79658.60656485795;451128.7552717614;4.288992342728223;52.04335381537928
206;b66b75a4-1eb2-4711-8e56-57a6d565756a;2021-03-29;2021-03-29;Polanenhof;ja;4;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;Max 2h;79639.77650323673;451053.80588508555;4.288734438943533;52.04267770440368
207;a6058325-fcf1-4c48-804f-bab3194a2cc7;2021-03-29;2021-03-29;Carry van Bruggenhof 92;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;;;79627.22508818837;450854.23481294943;4.288595521382435;52.04088250238028
208;d5454723-fece-4c1f-8878-9cdc0db72ad0;2021-03-29;2021-03-29;Carry van Bruggenhof 64;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;79632.18556229689;450842.1331118496;4.288670478791972;52.040774421790765
209;bba15b0e-64e8-41f4-821a-05c05659c0e7;2021-03-29;2021-03-29;Leyweg 1416;ja;3;;nee;09:00;16:00;ja;;'s Gravenhage;GM0518;maandag;vrijdag;ja;ja;ja;ja;ja;nee;;79285.9199585318;451125.62487611687;4.283561546076244;52.04327490488187
210;1bf15ee0-a648-4a82-8199-6b95f9bdcccb;2021-03-29;2021-03-29;Coevordenstraat 227;ja;2;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;ja;ja;ja;nee;Max 1.5h;79030.0266504528;451341.2872605083;4.279784264763474;52.04517799330067
211;a426b182-1ea0-4dcb-8d8b-c3abe212a799;2021-03-29;2021-03-29;Eeldeplantsoen;ja;1;;nee;09:00;21:00;ja;;'s Gravenhage;GM0518;maandag;zaterdag;ja;ja;nee;nee;ja;nee;;78785.30789009748;451135.3587747336;4.276263542297393;52.043293778236254
212;f7bab5f3-810f-413d-8215-a165eca8be75;2021-03-29;2021-03-29;Melisstokelaan 1688;ja;1;;nee;09:00;21:00;ja;;'s Gravenhage;GM0518;maandag;zaterdag;ja;nee;nee;;ja;nee;;78714.71949591883;451185.40764701035;4.275223629650753;52.04373384362308
213;36dc85fe-c267-45ed-874a-ce6a6b3ba03e;2021-03-29;2021-03-29;Steenwijklaan 40;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;nee;;;ja;nee;;79265.34039761715;451235.9158258104;4.283237185693499;52.04426324921362
214;6d565809-8f45-4a55-8d56-faa50cf41292;2021-03-30;2021-03-30;Houtrustweg 3;ja;1;;;09:00;14:00;ja;;'s Gravenhage;;maandag;zondag;ja;ja;nee;;ja;;;78664.29054260546;455562.7882861628;4.273510106962656;52.08306504276298
215;67a2bb0c-47e5-4391-8613-16b546804321;2021-03-30;2021-03-30;Esdoornstraat 5;ja;1;;nee;;;ja;;Rijswijk ;;;;ja;ja;ja;ja;ja;nee;;82986.55761881438;452278.3208444997;4.337251867468691;52.05412712395881
216;81b6033e-690b-40d6-8950-ae3d31190409;2021-03-30;2021-03-30;Kerklaan 59;ja;1;;nee;;;ja;;Rijswijk ;;;;ja;nee;ja;;ja;nee;;82906.79127945201;452252.44587710086;4.336094526734016;52.053884218176975
217;f4a561ef-479f-4945-8b28-4c8dadb978b1;2021-03-30;2021-03-30;Kerklaan 74 Ah;ja;1;;nee;;;ja;;Rijswijk ;;maandag;zaterdag;ja;ja;ja;ja;ja;nee;;82870.70625163389;452295.40920470754;4.335559426035713;52.054265627411326
218;6d96e1aa-c9aa-4624-8987-0959e200864d;2021-04-16;2021-04-17;De Slufter ;ja;4;;nee;;;ja;;Texel;GM0448;;;ja;ja;nee;nee;ja;ja;;116799.4334690583;571699.4778690276;4.8164758770359155;53.130692488745964
219;5fe4add2-aca8-4038-8001-aab9812017db;2021-04-16;2021-04-17;Vuurtoren ;ja;2;;nee;;;ja;;Texel;GM0448;;;ja;ja;nee;nee;ja;ja;;119265.56504811425;577276.9221737608;4.852701407020047;53.18097781116821
220;a2810d1b-b986-4322-8b1e-996aab74ddc7;2021-04-26;2021-04-27;Carry van Bruggenhof 21;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;79532.18701406935;450803.3426902905;4.287221757612479;52.040412218049696
221;49403ae0-7c7e-4d84-8cf4-5d639d563a99;2021-04-26;2021-04-27;Carry van Bruggenhof 130;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;79527.11759584073;450821.0437103002;4.287143973551073;52.04057060255922
222;828eaf0e-45d9-463a-8163-65c86d2a7245;2021-04-26;2021-04-27;Montevideostraat 5;ja;1;;nee;08:00;17:00;ja;;'s Gravenhage;GM0518;maandag;vrijdag;ja;ja;nee;nee;ja;nee;;79417.12521899883;450088.85145531106;4.285702907690946;52.03397558836584
223;4515bf99-88d5-419d-888a-72704163080e;2021-04-26;2021-04-27;Laan van Wateringseveld 130 Benu Apothekers ;ja;2;;nee;08:00;17:30;ja;;'s Gravenhage;GM0518;maandag;vrijdag;ja;ja;nee;nee;ja;nee;;79427.76616816403;449959.5863000325;4.285886519529502;52.03281536432185
224;deb99abf-895b-4257-8b12-91619eef20e7;2021-04-26;2021-04-27;Brasiliastraat 12;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;79492.38601299653;449955.9935098663;4.286828853686803;52.03279187995968
225;fb7e130e-2e62-438b-8188-fc55bf9a59c9;2021-04-26;2021-04-27;Limastraat 23;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;79568.82159092628;449835.9328252984;4.287969034360716;52.03172332617067
226;188d1a93-b3e2-42f2-8a80-9fae68a522c0;2021-04-26;2021-04-27;Laan van Wateringseveld 468;;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;79543.28918407936;449687.2471171198;4.287629825979997;52.03038364909544
227;09f95671-d09c-4887-8382-da6c25ed0d04;2021-04-26;2021-04-27;Luchtenburglaan 7 Tandarts Wateringseveld ;ja;1;;nee;08:00;19:30;ja;;'s Gravenhage;GM0518;maandag;vrijdag;ja;ja;nee;nee;ja;nee;Za 8:30 - 15:00;79626.37435398868;449314.33211765817;4.288922518566621;52.02704364701044
228;82caa497-4227-4015-8341-122cc9d8b5c7;2021-04-26;2021-04-27;Middenweg 157 Apotheek Lageveld;ja;2;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;80118.41810580401;448543.2221362237;4.296259669584839;52.0201804942494
229;84fa230b-d7f7-4495-89d7-7480a5d225fe;2021-04-26;2021-04-27;Laan van Wateringseveld 1443 AH;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;80239.36627851964;448500.1501674436;4.298030857679726;52.01980972893858
230;f23c2a3a-0750-425b-8327-ff9628a6879e;2021-04-27;2021-04-27;Zevenwoudenlaan 173 Knofje;ja;2;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;"Ma di do vr 8:00 - 15:30
Wo 8;00 - 13:00";79944.71540578768;450040.8536730281;4.293400885229121;52.0336159092267
231;2bb9e044-fd5e-4868-86f8-b6c4db6372f1;2021-04-27;2021-04-27;Erasmusweg 870;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;nee;nee;;ja;nee;;78936.99266760125;450736.56185755937;4.278562904958336;52.0397307334734
232;73111778-cb4c-4c9f-8a01-e88b67ba780b;2021-04-27;2021-04-27;Erasmusweg 870;ja;2;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;nee;nee;;ja;nee;;78923.97211941873;450729.92467598955;4.278374637605894;52.03966930033376
233;87b82a9e-45a0-4e59-8dc6-f2499b68ff14;2021-04-27;2021-04-27;Steenhouwersgaarde 69;ja;;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;ja;ja;ja;nee;Max 1 h;78712.52667752308;450718.23232806684;4.275295926777789;52.039535168674284
234;dc4504db-628e-4f5b-8ebf-a02a05b5f5c7;2021-04-27;2021-04-27;Zwaardvegersgaarde 150;ja;1;;nee;09:00;21:00;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;78567.70931597585;450611.8134219149;4.27320935249938;52.038558865514226
235;9a9dd3b2-078b-4ae6-8908-2d91b6ad926d;2021-04-27;2021-04-27;Zwaardvegersgaarde 39;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;Max 1 h;78534.57236188179;450645.45179352345;4.272718948571233;52.03885659468645
236;1c80de07-40a7-477b-8d7d-4c365b5a0796;2021-04-27;2021-04-27;Ambachtsgaarde 194;ja;other;6;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;ja;ja;ja;ja;;78066.29299380539;450239.2531003072;4.265986412856812;52.03514142356775
237;69ad2f58-11b2-4ab1-8bea-fc5a074e3220;2021-04-27;2021-04-27;Beresteinlaan 126 b;nee;1;;nee;08:30;17:30;ja;;'s Gravenhage;GM0518;maandag;vrijdag;ja;ja;nee;nee;ja;nee;Uitsluitend voor bezoekers apotheek ;77977.99383048454;450191.1321134247;4.264710632605303;52.03469671577299
238;b60c1314-a097-4faf-8551-96efed1e3478;2021-04-27;2021-04-27;Betesteinlaan 635;ja;1;;nee;07:30;17:00;ja;;'s Gravenhage;GM0518;;;ja;ja;ja;ja;ja;nee;Rolstoelbussen;77900.43435945989;450263.05605487025;4.2635642990708815;52.035332295300016
239;4744a2a4-2f48-46f9-8adf-747a51918929;2021-04-27;2021-04-27;Beresteinlaan  633 a;ja;1;;nee;07:30;17:00;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;Rolstoelbussen;77880.15162349574;450287.5323721145;4.263263235551678;52.03554943580666
240;06bee185-9aee-44fc-8d11-ff62c67fc440;2021-04-27;2021-04-27;Beresteinlaan 631;ja;1;;nee;07:30;17:00;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;Rolstoelbussen ;77859.41857131949;450312.4341882501;4.262955511418718;52.03577033670521
241;2789a288-3751-4bf8-8419-a1a311166268;2021-04-27;2021-04-27;Melis Stokelaan 2494 Wilgenburg;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;77724.90090869903;450337.0983435518;4.260989837787697;52.03597325422679
242;a535a0a5-cca2-4819-831f-f98265c4e4cd;2021-04-27;2021-04-27;Melis Stokelaan 111 Vrederust West;ja;2;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;77705.00858980558;450283.5448272837;4.2607120843754895;52.03548921254231
243;cd32992c-caaf-4442-8b74-d9f9d6713976;2021-04-27;2021-04-27;Beresteinlaan 625 h Zuidhage;ja;1;;;;;ja;;'s Gravenhage;GM0518;;;ja;nee;nee;;ja;nee;;77566.10945384578;450396.0026565832;4.258662688651412;52.036480454835626
244;053650a6-2b62-4f93-898a-871991e725f5;2021-04-27;2021-04-27;Vrederustlaan 94 Shalomkerk;ja;2;;nee;08:00;20:00;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;77874.80738350161;451064.9711375985;4.263009987542721;52.042535295257885
245;5c9b1677-1551-4991-85cb-dd154a2c4718;2021-04-27;2021-04-27;Vrederustlaan 29 AH;ja;2;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;ja;ja;ja;ja;;77767.5241208728;451142.3933289323;4.261428999659538;52.04321612738021
246;7a895e6b-a48f-41f4-87e0-0616159098b0;2021-04-27;2021-07-16;Hengelolaan 360 Adventkerk;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;78493.44963012548;451784.90981337114;4.271864649704862;52.04909089719455
247;21be685d-d22d-4a06-8a4a-483bb62edf38;2021-04-27;2021-07-16;Hengelolaan 185 Oral Art;ja;2;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;78564.66999602127;451837.0468029123;4.272891074464783;52.049569263382956
248;8438fc5e-769c-4fb4-825f-2dc9e4e89917;2021-04-27;2021-04-27;Hengelolaan 31;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;;ja;nee;;78784.38079606449;452017.7547259096;4.276053243392498;52.051223490052415
249;8147beae-842b-4999-8a36-2a9d044f1441;2021-04-27;2021-04-27;Hengelolaan 600 ESDO;ja;3;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;ja;ja;ja;ja;;78124.71910759324;451337.08410405647;4.2665908868954565;52.04501540483951
250;07e29bb1-e9bd-4ae3-846f-4caa1fc966b4;2021-04-27;2021-04-27;Vredeoord 4 Moskee;ja;1;;nee;09:00;21:30;ja;;'s Gravenhage;GM0518;maandag;vrijdag;;nee;nee;;nee;nee;;77343.0635543746;451322.5528124348;4.255202098160807;52.044775860039415
251;521ddc94-605c-4858-8998-5cb78a989042;2021-04-27;2021-04-27;Zichtenburglaan 39;ja;1;;nee;08:00;17:00;ja;;'s Gravenhage;GM0518;maandag;vrijdag;ja;ja;nee;nee;ja;nee;;77220.56338802242;451455.9027514658;4.253386407455565;52.0459570550436
252;8073cb54-561d-4562-8d9b-3845080c32f0;2021-04-27;2021-05-16;Zichtenburglaan 240 Politie bureau getuigen onderzoek ;ja;2;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;77176.26180201756;451497.53439309046;4.252731249652746;52.04632496600689
253;68c4a4a8-77ff-4052-8b22-90c48cdb5c87;2021-05-01;2021-05-01;Laan van ‘d gravenmade 81 Praxis;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;ja;;84295.42411607107;451749.13449678983;4.35644158318194;52.049539922440474
254;b9e87e30-6b2d-4f21-89ac-df4d00a62e88;2021-05-16;2021-05-16;Kerketuinenweg 24;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;ja;ja;ja;ja;;77305.36000685101;451821.2059606385;4.254539234250162;52.04925180277654
255;aac67f0c-6251-4442-8c46-5ea1a6dd40eb;2021-05-16;2021-05-16;Kerketuinenweg 24 Den Haag werkt;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;ja;ja;ja;ja;;77325.56124285958;451842.1828218482;4.254828912823744;52.049443146139104
256;2c418935-37b4-4f62-8489-bff99eb41f7a;2021-05-16;2021-05-19;Platinaweg 10 IWV;ja;3;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;ja;;77399.63686969623;451997.5686397232;4.25587333222921;52.05084992200006
257;1a8075c5-e646-4955-8a79-eb02c7d77c0a;2021-05-16;2021-05-16;Latinaweg 1 UWV ;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;ja;;77378.08898155593;452018.7645098209;4.255554430643371;52.05103738446444
258;0bae348a-cccc-47c6-8068-f3d8900aee9e;2021-05-16;2021-05-16;Jaap zedenweg de Uithof;ja;other;5;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;ja;;76225.47781456681;450651.0653905622;4.239068951317716;52.03858375590202
259;daa55a1d-0e08-4a57-8e09-a693fbf48ab6;2021-05-16;2021-05-16;Madesteinweg 70 Madestein;ja;other;6;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;ja;;75388.89902594744;450668.1331693276;4.22687426713772;52.03861763859365
260;e744e1ca-edcf-48a1-8967-552105251bcc;2021-05-16;2021-05-16;Madepolderweg 100 Madestein;ja;2;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;ja;;74736.0382169053;450326.4567389943;4.217440938032784;52.03545300342027
261;579155ce-2bf1-4108-8663-e6f045384d3b;2021-05-16;2021-05-16;Madepolderweg 100 Madestein ;ja;4;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;ja;;74673.17785510057;450420.12580079585;4.216502994040445;52.03628566440919
262;0ae1d750-5578-4a1b-8922-928b36103d0a;2021-05-16;2021-05-16;Madesteinweg HDS;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;ja;;75275.3319030502;451677.9351729729;4.22498383538167;52.04767599556658
263;aaf58dfe-eb47-4dd0-81ce-3025a13f5c5e;2021-06-01;2021-06-01;Elandstraat 88;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;ja;ja;ja;nee;;80247.57651549071;455257.5792864848;4.296672153047006;52.080538234908225
264;bc7e300f-5b0d-4a10-864f-133e42e2c17f;2021-06-01;2021-06-01;Elandstraat AH;ja;4;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;ja;;80247.57651549071;455257.5792864848;4.296672153047006;52.080538234908225
265;a84859d8-7f81-4995-837b-b7ea5f2ae627;2021-06-01;2021-06-01;Elandstraat 137;ja;2;;ja;08:00;18:00;ja;;'s Gravenhage;GM0518;maandag;zaterdag;ja;ja;ja;ja;ja;nee;;80239.81713594658;455204.30848928815;4.296570647537081;52.080058457819476
266;25addc8e-f5fa-4ab8-8693-e707932257f9;2021-06-01;2021-06-01;Anna Paulonastraat 10;ja;1;;nee;08:00;18:00;ja;;'s Gravenhage;GM0518;maandag;vrijdag;ja;nee;nee;;ja;nee;;80529.43247814465;455562.39555577916;4.300716779924302;52.08331551247101
267;66317f81-c7c3-4dd1-8f6c-1055a025b25d;2021-06-01;2021-06-01;Prins Jendrikstraat 18;ja;1;;nee;08:00;17:30;ja;;'s Gravenhage;GM0518;maandag;vrijdag;ja;ja;nee;nee;ja;nee;Zaterdag 12:30 - 17:00;80158.73851892928;455508.6611673906;4.295321275792875;52.08278263538959
268;a37ec002-eaaf-462c-8ac3-6a5e9c681bc4;2021-06-01;2021-06-01;Prins Jendrikstraat 46 COOP;ja;1;;ja;08:00;20:00;ja;;'s Gravenhage;GM0518;maandag;vrijdag;ja;ja;nee;nee;ja;nee;Zaterdag 8:00 - 18:00;80026.9732911847;455418.51134455315;4.293419060183425;52.08195465964398
269;c9ce174b-59d9-434e-8937-d37d16bbd4e5;2021-06-01;2021-06-01;Laan van meerdervoort 50 AH;nee;1;;nee;09:00;20:00;ja;;'s Gravenhage;GM0518;maandag;zaterdag;ja;nee;nee;;ja;nee;Zondag 10:00 - 18:00;79803.68423651399;455271.2673719153;4.290194513537085;52.08060114386559
270;1a07dd16-932e-4e66-82ff-e2cd8d3d4e6c;2021-06-01;2021-06-01;Scheveningsere 14 Vredespaleis;ja;1;;ja;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;Max 60 min;80362.79314733893;455971.96001571906;4.29819639718341;52.08697371315688
271;80855989-da6e-4014-8fb9-674ef0009adc;2021-06-01;2021-07-25;Ary van der Spuyweg Kerk;ja;2;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;80191.09001308258;456424.38261700625;4.295592320042811;52.09101632555574
272;8a0bebaf-12db-45b8-807d-438d968cf864;2021-06-02;2021-06-02;Beeklaan 188 Sr Ahmadinejad Parochiecentrum ;nee;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;ja;nee;ja;nee;Zondag 9:00 - 12:00;79182.97447369464;454547.30288649537;4.281301694964695;52.07401046512521
273;e11d407b-a444-4326-8f16-7bb3ffc78a3f;2021-06-23;2021-06-23;;;;;;;;;;;;;;;;;;;;;82797.95333110787;449886.0397713968;4.335007788081699;52.03260348902353
274;1b434eee-8196-4dcc-aa23-0002b694f1a8;2021-06-23;2021-06-23;;;;;;;;;;;;;;;;;;;;;81201.04549396581;449850.6753932362;4.311747671504676;52.03207544437991
275;6f97d6b1-d20f-44ca-b20a-5a70c5cbc150;2021-06-24;2021-06-24;;;;;;;;;;;;;;;;;;;;;81571.4068355241;450326.9221393912;4.317041703456347;52.03640455986109
276;0ab1f976-805e-406d-ad4c-2f6c2237ef8b;2021-07-06;2021-07-06;teste1;ja;2;;;;;;;;;;;;;;;;;;81572.868248798;450326.16619960347;4.317063161128467;52.03639795990267
277;c6a792c4-8ee3-4b1b-8d0c-a44a9855aef7;2021-07-16;2021-07-16;Natalstraat 10;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;;ja;nee;nee;nee;ja;;79675.33837398763;453704.9153725341;4.288668160283124;52.066507354299574
278;36e5a67d-1604-48a5-8ac2-6ff409aa118a;2021-07-16;2021-07-16;De la Reyweg 168;ja;2;;nee;09:00;18:00;ja;;'s Gravenhage;GM0518;maandag;zaterdag;;ja;nee;nee;nee;nee;;79605.72239860841;453813.41615667404;4.287629098597133;52.06747294939585
279;e31bb312-fd16-40e1-8ffd-af43f5b7416e;2021-07-16;2021-07-16;Steijnlaan 186;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;nee;ja;ja;ja;ja;nee;;79618.39211061013;453843.339592343;4.287807237907935;52.067743586985024
