FID,x,y,id,complex_naam,complex_code,dsk_kw_code,naam,omschrijving,beheerobjectsoort,aard,netwerk,route,relatie_tot_weg,rdx,rdy,stichtingsjaar,archiefcode,beheerder_instantieid,beheerder,beheerder_id,se_anno_cad_data,gdb_geomattr_data,shape
overkluizing.7382,125375,483785,10558,Middenweg,25G-001,25G-001-04,Middenweg overkluizing,Overkluizing over de Leidingstraat,Overkluizing,Droog,HWN,A10,in RW,125.375,483.785,2013,25G-001-04,1666,RWS WNN / WNN District Zuid,1666,,,POINT (125375 483785)
overkluizing.7463,112196,483987,10663,Lijnden,25D-190,25D-190-05,Spaarnwoudertocht,Overkluizing in de afrit over de Leidingstraat,Overkluizing,Droog,HWN,A9,in RW,112.196,483.987,2017,25D-190-05,1666,RWS WNN / WNN District Zuid,1666,,,POINT (112196 483987)
overkluizing.7464,111994,484107,10664,Lijnden,25D-190,25D-190-06,ASP-leiding,Overkluizing in de A9 over de Leidingstraat,Overkluizing,Droog,HWN,A9,in RW,111.994,484.107,2017,25D-190-06,1666,RWS WNN / WNN District Zuid,1666,,,POINT (111994 484107)
overkluizing.7481,105967,495400,10681,Overkluizing calamiteitenboog A9/A22,25A-152,25A-152-01,Overkluizing calamiteitenboog A9/A22,Overkluizing in de calamiteitenboog over de leidingstraat,Overkluizing,Droog,HWN,A9,in RW,105.967,495.4,2014,25A-152-01,1667,RWS WNN / WNN District Noord,1667,,,POINT (105967 495400)
overkluizing.7503,94992,430558,10709,Knooppunt Vaanplein,37H-002,37H-00226,Vaanplein Gasunie,Overkluizing onder de rijksweg,Overkluizing,Droog,HWN,A29,in RW,94.992,430.558,1967,37H-002-00,884,Onbekende dienst/Niet Rijkswaterstaat,884,,,POINT (94992 430558)
overkluizing.7587,13000,305000,10810,Overkluizingen,86K-100-28,86K-100-2828,Overkluizingen,v.1.3,Overkluizing,Droog,HWN,,,13,305,,86K-100-28,883,Nog niet bekend/Nog niet bekend,883,,,POINT (13000 305000)
overkluizing.7817,106753,493933,11042,onbekend,25A-153,25A-153-01,onbekend,Westelijke overkluizing in de rijksweg over een dubbele duiker in Zijkanaal B,Overkluizing,Droog,HWN,A9,in RW,106.753,493.933,1972,25A-153-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (106753 493933)
overkluizing.7818,106752,493939,11043,onbekend,25A-153,25A-153-02,onbekend,Oostelijke overkluizing in de rijksweg over een dubbele duiker in Zijkanaal B,Overkluizing,Droog,HWN,A9,in RW,106.752,493.939,1972,25A-153-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (106752 493939)
overkluizing.7840,141883,484496,11065,Gooisekant,26C-311,26C-311-04,OVK 068,Overkluizing in de afrit over de Leidingstraat,Overkluizing,Droog,HWN,A6,in RW,141.883,484.496,2017,26C-311-04,1675,RWS MN / MN District Noord,1675,,,POINT (141883 484496)
overkluizing.7841,141911,484509,11066,Gooisekant,26C-311,26C-311-05,OVK 068,Overkluizing in de toerit over de Leidingstraat,Overkluizing,Droog,HWN,A6,in RW,141.911,484.509,2017,26C-311-05,1675,RWS MN / MN District Noord,1675,,,POINT (141911 484509)
overkluizing.7957,156872,574425,11189,Overkluizing gasleiding N31,10B-110,10B-110-01,Overkluizing gasleiding N31,Overkluizing onder de rijksweg,Overkluizing,Droog,HWN,N31,in RW,156.872,574.425,2008,10B-110-01,1686,RWS NN / NN District West,1686,,,POINT (156872 574425)
overkluizing.8118,251531,471020,11353,Oudste Grond,34F-122,34F-122-03,Oudste Grond,Overkluizing aan de noordzijde van het ecoduct t.b.v. gasleidingen,Overkluizing,Droog,HWN,A35,niet RW,251.531,471.02,2018,34F-122-03,1678,RWS ON / ON District Oost,1678,,,POINT (251531 471020)
overkluizing.8129,72989,434045,11366,Overkluizing,37D-142,37D-142-01,Overkluizing in de N57 over de Leidingstraat,Overkluizing in de N57 over de Leidingstraat,Overkluizing,Droog,HWN,N57,in RW,72.989,434.045,2012,37D-142-01,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (72989 434045)
overkluizing.8244,104099,421202,11482,Kilweg,44A-109,44A-109-02,Overkluizing Kilweg,Overkluizing onder de rijksweg,Overkluizing,Droog,HWN,A16,in RW,104.099,421.202,2020,44A-109-02,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (104099 421202)
overkluizing.8303,114219,426457,11541,Overkluizing Stormrand,38D-110,38D-110-01,Overkluizing Stormrand,Overkluizing onder de rijksweg,Overkluizing,Droog,HWN,A15,in RW,114.219,426.457,2003,38D-110-01,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (114219 426457)
overkluizing.8327,152803,389220,11565,Overkluizing onder de rijksweg,51B-145,51B-145-01,,Overkluizing onder de rijksweg,Overkluizing,Droog,,A58,,152.803,389.22,2022,51B-145-01,1683,RWS ZN / ZN District Midden,1683,,,POINT (152803 389220)
