FID,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
voorrangswegen_wegvak.497,,426386018,2021-10-01T00:00:00,0,325,042638601820211001,LTK0000496797,M,I,,"LINESTRING (213312.29879999906 493269.37640000135, 213311.9620999992 493285.7329000011, 213312.4908999987 493305.72729999945, 213313.94790000096 493328.0819000006, 213315.9814000018 493347.9512999989, 213317.10379999876 493356.72370000184, 213319.99689999968 493376.5073999986, 213322.73800000176 493393.6378999986, 213326.2745999992 493413.32449999824, 213327.92570000142 493421.4561999999, 213341.20789999887 493492.6561000012, 213348.27899999917 493532.03130000085, 213353.06670000032 493561.8522000015, 213357.21460000053 493590.8440999985)"
voorrangswegen_wegvak.498,,463284006,2021-10-01T00:00:00,0,530,046328400620211001,LTK0000491807,M,I,,"LINESTRING (231543.10979999974 442471.98490000144, 231558 442488, 231569.28840000182 442501.58779999986, 231585.42460000142 442520.0291999988, 231600.46059999987 442537.7895000018, 231617.8018000014 442560.16010000184, 231644.62570000067 442596.7285999991, 231668.58449999988 442630.9941999987, 231702.43059999868 442680.5146000013, 231830.49069999903 442860.27710000053, 231842.17650000006 442876.5084999986, 231858.04069999978 442897.430399999)"
voorrangswegen_wegvak.499,,600120770,2021-10-01T00:00:00,0,572,060012077020211001,LTK0000474457,L,I,,"LINESTRING (109464.38030000031 524555.5954999998, 109470.17599999905 524513.5141000003, 109473.36740000173 524493.7925999984, 109476.8123999983 524474.0907000005, 109480.6323999986 524453.9734999985, 109484.61210000142 524434.4072999991, 109488.87180000171 524414.8660999984, 109492.6149000004 524398.7232999988, 109501.79459999874 524361.3513999991, 109512.69429999962 524322.8652000017, 109517.10069999844 524307.9785000011, 109523.05350000039 524288.8828999996, 109529.03040000051 524270.5379000008, 109535.44940000027 524251.5978000015, 109542.44519999996 524231.88329999894, 109553.36520000175 524202.6832000017, 109560.71869999915 524184.0835000016, 109569.73950000107 524162.1501000002, 109577.62379999831 524143.76779999956, 109585.72340000048 524125.4813000001, 109594.06480000168 524107.3018000014, 109600.72960000113 524093.3794, 109609.48800000176 524075.41039999947, 109622.066300001 524050.6512000002, 109637.50609999895 524021.7806000002, 109643.1446999982 524016.3176999986)"
voorrangswegen_wegvak.500,,600421501,2021-10-01T00:00:00,0,494,060042150120211001,LTK0000476337,R,I,,"LINESTRING (111767.9952000007 488651.6143999994, 111740.92500000075 488658.8920000009, 111699.27459999919 488672.8018999994, 111629.74080000073 488696.3999999985, 111606.24579999968 488704.65509999916, 111591.42909999937 488713.1217, 111577.45899999887 488726.4567999989, 111539.99399999902 488767.30849999934, 111493.21550000086 488815.7802999988, 111477.42749999836 488825.32499999925, 111474.07200000063 488826.85599999875, 111459.20899999887 488831.8900000006, 111439.67550000176 488836.2789000012, 111350.81879999861 488853.7263999991, 111334.97529999912 488856.68989999965)"
voorrangswegen_wegvak.501,,600421502,2021-10-01T00:00:00,0,139,060042150220211001,LTK0000476337,R,I,,"LINESTRING (111334.97529999912 488856.68989999965, 111275.96269999817 488867.6297999993, 111256.32550000027 488871.43140000105, 111217.35509999841 488880.5007000007, 111198.7675999999 488884.43890000135)"
voorrangswegen_wegvak.540,,600952702,2022-06-01T00:00:00,0,24,060095270220220601,LTK0000476337,R,I,,"LINESTRING (111933.35500000045 488639.76099999994, 111908.90089999884 488640.80099999905)"
voorrangswegen_wegvak.502,,73203003,2021-10-01T00:00:00,0,1092,007320300320211001,LTK0000485968,M,I,,"LINESTRING (36606.240699999034 401744.34160000086, 36629.138099998236 401796.0544000007, 36645.048099998385 401832.7542000003, 36733.69619999826 402041.4342, 36749.06859999895 402078.3649000004, 36756.60889999941 402096.88919999823, 36771.33740000054 402134.07979999855, 36781.161400001496 402160.19750000164, 36787.8936999999 402179.03550000116, 36794.40740000084 402197.9494000003, 36800.689399998635 402216.9378999993, 36810.713799998164 402249.56760000065, 36816.16660000011 402268.81269999966, 36824.553599998355 402299.8176999986, 36829.49199999869 402319.19319999963, 36834.21660000086 402338.6272, 36841.8946999982 402373.4838999994, 36848.31309999898 402406.6413999982, 36851.775899998844 402426.33940000087, 36856.94880000129 402459.34750000015, 36862.347399998456 402497.90300000086, 36864.8264000006 402517.7490000017, 36885.53280000016 402695.2846000008, 36895.80739999935 402788.68180000037)"
voorrangswegen_wegvak.503,,73205005,2021-10-01T00:00:00,0,3979,007320500520211001,LTK0000485968,M,I,,"LINESTRING (36895.80739999935 402788.68180000037, 37059.373500000685 404286.8498999998, 37067.11789999902 404366.4792000018, 37070.71480000019 404401.82030000165, 37109.75899999961 404758.6011000015, 37114.2098999992 404794.2730999999, 37119.039200000465 404827.6884999983, 37122.2490000017 404847.4323000014, 37125.67489999905 404867.1372999996, 37129.34299999848 404886.8018000014, 37134.58370000124 404912.4835000001, 37138.88080000132 404932.0164999999, 37146.09290000051 404962.34120000154, 37151.0289000012 404981.7248999998, 37156.230099998415 405001.0368000008, 37161.67709999904 405020.2820999995, 37167.24329999834 405038.9259000011, 37173.247900001705 405058, 37185.62909999862 405095.1330999993, 37192.320099998266 405113.9924999997, 37199.30759999901 405132.7322999984, 37206.550599999726 405151.375599999, 37213.71130000055 405169.11670000106, 37221.427600000054 405187.5769000016, 37229.38190000132 405205.92720000073, 37237.571800000966 405224.17599999905, 37248.612700000405 405247.7124999985, 37257.34400000051 405265.6854999997, 37266.31579999998 405283.56069999933, 37275.26920000091 405300.8559000008, 37284.729400001466 405318.47410000116, 37294.46090000123 405335.9470000006, 37314.57820000127 405370.52529999986, 37325.97309999913 405389.4034000002, 37336.56450000033 405406.32730000094, 37347.42720000073 405423.12249999866, 37355.23050000146 405434.84219999984, 37366.46499999985 405451.3876999989, 37377.89779999852 405467.7980000004, 37389.55559999868 405484.0500999987, 37400.44420000166 405498.66970000044, 37412.55180000141 405514.57290000096, 37433.15720000118 405540.8739, 37445.757599998266 405556.40309999883, 37458.5951000005 405571.74060000107, 37471.65239999816 405586.8979999982, 37484.11320000142 405601.0142999999, 37497.43210000172 405615.87220000103, 37510.940200001 405630.6273000017, 37538.27639999986 405659.8317999989, 37568.96770000085 405692.0313999988, 37596.73660000041 405720.8275000006, 37638.84200000018 405763.57279999927, 37681.492800001055 405805.7778000012, 37715.27380000055 405838.4979000017, 37758.854200001806 405879.73860000074, 37788.174400001764 405906.9486999996, 37809.17430000007 405926.14009999856, 37838.84840000048 405952.9745000005, 37863.19029999897 405974.71339999884, 37908.35099999979 406014.2085000016, 37923.48950000107 406027.2804000005, 37953.96599999815 406053.19839999825, 37996.20160000026 406088.3128999993, 38027.19310000166 406113.6024999991, 38058.35080000013 406138.6864, 38106.56480000168 406176.80220000073, 38138.26790000126 406201.1933000013, 38183.588599998504 406235.4530999996, 38231.78700000048 406271.193500001, 38275.0802000016 406304.7274999991)"
voorrangswegen_wegvak.504,,172319028,2021-10-01T00:00:00,0,152,017231902820211001,LTK0000475691,L,I,,"LINESTRING (86279.13199999928 459772.29300000146, 86305 459806, 86317.49460000172 459821.69729999825, 86330.81269999966 459836.62519999966, 86344.16079999879 459850.86129999906, 86360.89570000023 459867.71269999817, 86380.76099999994 459885.0309999995)"
voorrangswegen_wegvak.505,,172319029,2021-10-01T00:00:00,0,189,017231902920211001,LTK0000475691,L,I,,"LINESTRING (86161 459625, 86198.56190000102 459671.78830000013, 86244.28159999847 459729.7996999994, 86272 459763, 86279.13199999928 459772.29300000146)"
voorrangswegen_wegvak.506,,226396009,2021-10-01T00:00:00,0,74,022639600920211001,LTK0000441255,L,I,,"LINESTRING (113206.73800000176 498465.0729999989, 113254.08850000054 498482.7961000018, 113275.54540000111 498492.23519999906)"
voorrangswegen_wegvak.507,,226487010,2021-10-01T00:00:00,0,1779,022648701020211001,LTK0000474463,M,I,,"LINESTRING (113479.18299999833 543689.4662999995, 113511.21539999917 543760.747200001, 113550.40810000151 543849.8808999993, 113646.64079999924 544070.5672000013, 113669.2162999995 544121.7972999997, 113774.13549999893 544362.0689999983, 113913.25569999963 544679.5289999992, 114063.14209999889 545022.8137999997, 114155.23919999972 545233.2181000002, 114179.67350000143 545290.0854999982, 114191.48110000044 545319.7934000008)"
voorrangswegen_wegvak.508,,281201006,2021-10-01T00:00:00,0,22,028120100620211001,LTK0000499777,L,I,,"LINESTRING (140586.97800000012 400993.76139999926, 140602.7067000009 401008.99450000003)"
voorrangswegen_wegvak.509,,426387020,2021-10-01T00:00:00,0,272,042638702020211001,LTK0000496797,L,I,,"LINESTRING (213406 493849, 213417.11470000073 493907.96389999986, 213424.02309999987 493947.3630999997, 213430.95690000057 493988.4611000009, 213436.29069999978 494023.1009000018, 213440.59970000014 494047.26199999824, 213442.66039999947 494067.1583000012, 213444.80730000138 494090.11719999835, 213442.62669999897 494117.3016999997)"
voorrangswegen_wegvak.510,,426387028,2021-10-01T00:00:00,0,263,042638702820211001,LTK0000496797,L,I,,"LINESTRING (213357.21460000053 493590.8440999985, 213365.73259999976 493622.44579999894, 213378.29879999906 493690.58249999955, 213397.5896999985 493798.48959999904, 213406 493849)"
voorrangswegen_wegvak.511,,463373029,2021-10-01T00:00:00,0,259,046337302920211001,LTK0000496797,R,I,,"LINESTRING (231642.1649999991 486607.6649999991, 231693.3936999999 486603.47190000117, 231743.70699999854 486599.10990000144, 231771.92289999872 486595.3387000002, 231795.88599999994 486593.7650000006, 231817.3200000003 486592.7520000003, 231837.30090000108 486591.55790000036, 231857.28779999912 486590.679299999, 231900.35379999876 486591.10179999843)"
voorrangswegen_wegvak.512,,463373035,2021-10-01T00:00:00,0,581,046337303520211001,LTK0000496797,M,I,,"LINESTRING (231900.35379999876 486591.10179999843, 231940.1667000018 486587.2289999984, 232018.64020000026 486580.08359999955, 232478.72800000012 486539.3979999982)"
voorrangswegen_wegvak.513,,463373039,2021-10-01T00:00:00,0,1466,046337303920211001,LTK0000496797,L,I,,"LINESTRING (231625.7960000001 486624.7960000001, 231526.38369999826 486635.6592000015, 231506.4781000018 486637.6369000003, 231486.6174999997 486639.9937000014, 231474.78269999847 486641.81980000064, 231454.86930000037 486643.6884999983, 231406.3337999992 486647.14919999987, 231361.18400000036 486651.19299999997, 231313.88690000027 486656.127700001, 231254.37559999898 486663.68180000037, 231143.96059999987 486678.13899999857, 231108.80220000073 486683.0918999985, 231065.88529999927 486689.85390000045, 231026.45659999922 486696.5920000002, 230986.4862000011 486704.1755999997, 230946.27419999987 486712.41600000113, 230907.2463000007 486721.19370000064, 230887.80260000005 486725.8781999983, 230848.9814000018 486735.52650000155, 230805.35720000044 486747.01099999994, 230764.5113000013 486757.3781999983, 230745.08029999956 486762.1068999991, 230727.3575000018 486766.22309999913, 230683.5637000017 486775.8585000001, 230656.91899999976 486781.32719999924, 230630.07889999822 486786.6209000014, 230590.70080000162 486793.6480999999, 230552.31500000134 486799.9561999999, 230532.5384999998 486802.9395999983, 230414.69999999925 486819.4512999989, 230394.77210000157 486821.34420000017, 230374.90520000085 486823.6807000004, 230341.94619999826 486828.00389999896, 230282.33190000057 486834.79949999973, 230233.34490000084 486839.8900000006, 230177.9389999993 486845.3420000002)"
voorrangswegen_wegvak.514,,464373004,2021-10-01T00:00:00,0,683,046437300420211001,LTK0000496797,M,I,,"LINESTRING (232478.72800000012 486539.3979999982, 232729.17689999938 486516.84219999984, 233034.85709999874 486489.56909999996, 233094.61360000074 486484.14660000056, 233116 486482, 233159 486478)"
voorrangswegen_wegvak.515,,600446179,2021-08-01T00:00:00,0,858,060044617920210801,LTK0000474457,L,I,,"LINESTRING (109551 515547, 109558 515541, 109579 515520, 109633 515465, 109697 515406, 109776 515343, 109810 515319, 109885 515268, 109953 515222, 109962.78000000119 515215.7179999985, 110000 515191, 110146.85700000077 515085.37900000066, 110231 515028)"
voorrangswegen_wegvak.516,,600460324,2021-08-01T00:00:00,0,1015,060046032420210801,LTK0000496675,M,I,,"LINESTRING (57922.96599999815 426169.8969999999, 57894.13500000164 426167.0549999997, 57854.91899999976 426162.0159999989, 57824 426157, 57766 426145, 57742 426139, 57517 426075, 57472 426064, 57424.86300000176 426054.0089999996, 57379.51300000027 426046.77899999917, 57332.19099999964 426039.7679999992, 57284.43100000173 426035.60599999875, 57237.767000000924 426033.1959999986, 57149.039000000805 426032.7580000013, 57057.24399999902 426034.29100000113, 56969.17300000042 426036.04399999976, 56923.77749999985 426037.1367000006)"
voorrangswegen_wegvak.517,,111250039,2021-08-01T00:00:00,0,24,011125003920210801,LTK0000496675,L,I,,"LINESTRING (55535.36600000039 425394.12000000104, 55539.5009999983 425394.78500000015, 55544.46799999848 425397.04199999943, 55549.208000000566 425400.4290000014, 55551.69200000167 425404.4919999987, 55552.93299999833 425407.8779999986)"
voorrangswegen_wegvak.518,,600101262,2021-08-01T00:00:00,0,21,060010126220210801,LTK0000496675,R,I,,"LINESTRING (55531.29500000179 425430.3539999984, 55527.22599999979 425429.5009999983, 55521.5549999997 425427.9699999988, 55517.37799999863 425424.3579999991, 55513.892000000924 425420.23999999836)"
voorrangswegen_wegvak.519,,102247034,2021-08-01T00:00:00,0,22,010224703420210801,LTK0000496675,L,I,,"LINESTRING (51328.640000000596 423680.57400000095, 51333.54399999976 423687.50499999896, 51335.381999999285 423691.6070000008, 51337.41000000015 423698.5850000009, 51337.06500000134 423699.81799999997)"
voorrangswegen_wegvak.520,,102247036,2021-08-01T00:00:00,0,26,010224703620210801,LTK0000496675,L,I,,"LINESTRING (51304.65199999884 423683.625, 51306.7490000017 423681.7650000006, 51313.79399999976 423679.0769999996, 51320.93200000003 423678.1499999985, 51326.49399999902 423679.26199999824, 51328.640000000596 423680.57400000095)"
voorrangswegen_wegvak.521,,111250047,2021-08-01T00:00:00,0,21,011125004720210801,LTK0000496675,R,I,,"LINESTRING (55512.166999999434 425411.19999999925, 55512.86300000176 425407.4270000011, 55514.89499999955 425401.8960000016, 55518.62000000104 425398.28400000185, 55524.48900000006 425395.80099999905)"
voorrangswegen_wegvak.522,,98240016,2021-08-01T00:00:00,0,10,009824001620210801,LTK0000496675,M,I,,"LINESTRING (49169.49199999869 420342.7129999995, 49176.75 420335.6640000008)"
voorrangswegen_wegvak.541,,600952703,2022-06-01T00:00:00,0,142,060095270320220601,LTK0000476337,R,I,,"LINESTRING (111908.90089999884 488640.80099999905, 111882.42300000042 488641.92709999904, 111853.8537000008 488642.3883000016, 111833.87920000032 488643.28489999846, 111808.04300000146 488644.71400000155, 111788.15199999884 488646.9530000016, 111767.9952000007 488651.6143999994)"
voorrangswegen_wegvak.542,,600952495,2022-06-01T00:00:00,0,15,060095249520220601,LTK0000482482,L,I,,"LINESTRING (103909 429923, 103894.13819999993 429925.4539999999)"
voorrangswegen_wegvak.543,,600952496,2022-06-01T00:00:00,0,12,060095249620220601,LTK0000482482,L,I,,"LINESTRING (103894.13819999993 429925.4539999999, 103882.61300000176 429927.3570000008)"
voorrangswegen_wegvak.544,,600953233,2022-06-01T00:00:00,0,338,060095323320220601,LTK0000499777,R,I,,"LINESTRING (147303 406932, 147298 406929, 147249.16589999944 406894.1361999996, 147119.42749999836 406805.17159999907, 147107.30429999903 406796.54740000144, 147033 406746, 147024.56340000033 406740.4978)"
voorrangswegen_wegvak.545,,600953234,2022-06-01T00:00:00,0,17,060095323420220601,LTK0000499777,R,I,,"LINESTRING (147024.56340000033 406740.4978, 147010 406731)"
voorrangswegen_wegvak.546,,600953235,2022-06-01T00:00:00,0,75,060095323520220601,LTK0000499777,R,I,,"LINESTRING (147365.29960000142 406973.70329999924, 147323 406945, 147303 406932)"
voorrangswegen_wegvak.523,,426385003,2022-10-01T00:00:00,0,701,042638500320221001,LTK0000496797,M,I,,"LINESTRING (213385.621199999 493001.81280000135, 213386.64169999957 492999.62999999896, 213394.7408999987 492983.0945999995, 213405.31439999864 492961.67660000175, 213415.15509999916 492941.90619999915, 213426.82449999824 492918.7802999988, 213428.1886 492916.0262000002, 213436.2917000018 492899.98000000045, 213445.38940000162 492882.0256000012, 213458.40819999948 492856.81909999996, 213469.26370000094 492835.9081000015, 213478.35770000145 492818.55519999936, 213488.52519999817 492799.5441999994, 213498.1275999993 492781.51850000024, 213508.04450000077 492763.18890000135, 213518.4571999982 492744.1002999991, 213525.61039999872 492730.7961000018, 213527.29549999908 492727.7199999988, 213529.6977000013 492723.39070000127, 213532.0634999983 492719.08999999985, 213534.4717000015 492714.73259999976, 213536.84699999914 492710.440200001, 213542.39029999822 492700.4875999987, 213543.997299999 492697.60660000145, 213546.40740000084 492693.2793999985, 213548.8236999996 492688.9598999992, 213553.6251000017 492680.4081999995, 213556.02039999887 492676.1737000011, 213557.6251000017 492673.3104000017, 213558.51260000095 492671.75620000064, 213560.96730000153 492667.40469999984, 213563.38969999924 492663.13109999895, 213565.85379999876 492658.8018999994, 213570.76590000093 492650.1598000005, 213573.28220000118 492645.7496000007, 213575.62409999967 492641.6403999999, 213578.03130000085 492637.439100001, 213582.93439999968 492628.8739, 213585.38769999892 492624.5993999988, 213587.83179999888 492620.36510000005, 213590.29300000146 492616.0938999988, 213593.0373999998 492611.3618000001, 213595.2393000014 492607.5742999986, 213597.70809999853 492603.31760000065, 213600.1752000004 492599.04839999974, 213602.6389000006 492594.81529999897, 213605.13100000098 492590.57499999925, 213607.56010000035 492586.41789999977, 213612.57759999856 492577.89510000125, 213615.07470000163 492573.67599999905, 213617.53759999946 492569.4979999997, 213623.1372999996 492560.03290000185, 213625.0511999987 492556.79509999976, 213627.5511999987 492552.61400000006, 213630.04019999877 492548.41209999844, 213632.54349999875 492544.2206000015, 213635.0511999987 492540.0170999989, 213637.5102000013 492535.8671000004, 213642.54360000044 492527.4305000007, 213645.03669999912 492523.26619999856, 213646.66090000048 492520.51689999923, 213651.01260000095 492513.2655000016, 213653.54340000078 492509.0117999986, 213656.07440000027 492504.7747000009, 213658.59930000082 492500.53379999846, 213661.10119999945 492496.33999999985, 213663.63919999823 492492.063000001, 213668.68719999865 492483.6031000018, 213671.14180000126 492479.4637000002, 213673.66699999943 492475.19040000066, 213676.1975999996 492470.9453999996, 213678.73750000075 492466.7065999992, 213681.26040000096 492462.46719999984, 213683.72509999946 492458.3103, 213686.2287000008 492454.1033000015, 213688.76060000062 492449.89649999887, 213691.30629999936 492445.6059000008, 213693.8284999989 492441.3894999996, 213698.89330000058 492432.8968999982, 213701.37040000036 492428.7327999994, 213703.90740000084 492424.4877999984, 213706.41530000046 492420.26790000126, 213708.92559999973 492416.0623999983, 213711.40839999914 492411.91369999945, 213713.94830000028 492407.6387999989, 213716.50329999998 492403.36389999837, 213719.28929999843 492398.6752999984, 213721.4990000017 492394.9684000015, 213723.97670000046 492390.77589999884, 213725.1853 492388.7672000006)"
voorrangswegen_wegvak.524,,426386021,2022-10-01T00:00:00,0,170,042638602120221001,LTK0000496797,M,I,,"LINESTRING (213325.72630000114 493160.7542999983, 213327.16090000048 493154.5403999984, 213327.5507999994 493152.85179999843, 213328.41420000046 493149.48640000075, 213328.46489999816 493149.2890000008, 213332.51799999923 493133.49060000107, 213332.8214999996 493132.4807999991, 213334.88789999858 493125.6042000018, 213338.27430000156 493114.3348999992, 213341.0164999999 493106.0223999992, 213341.71200000122 493103.9138999991, 213344.80200000107 493095.2036000006, 213347.31650000066 493088.11569999903, 213349.6860000007 493082.01139999926, 213354.5507999994 493069.47890000045, 213355.47019999847 493067.3269999996, 213357.84409999847 493061.7707000002, 213361.70479999855 493052.73409999907, 213361.99810000136 493052.04729999974, 213362.06789999828 493051.88390000165, 213364.15590000153 493047.45329999924, 213368.0612999983 493038.7791999988, 213372.11659999937 493030.22030000016, 213378.96680000052 493015.7280000001, 213384.88610000163 493003.316300001, 213385.621199999 493001.81280000135)"
voorrangswegen_wegvak.525,,600148486,2022-10-01T00:00:00,0,277,060014848620221001,LTK0000496797,L,I,,"LINESTRING (212477.1174999997 495753.5291999988, 212464.2175000012 495763.73099999875, 212454.2162999995 495768.0965999998, 212421.08799999952 495782.55999999866, 212407.73900000006 495788.48900000006, 212374.71200000122 495802.29199999943, 212359.93200000003 495808.2109999992, 212350.76399999857 495811.88230000064, 212348.71200000122 495812.7039999999, 212337.50299999863 495817.11499999836, 212325.34200000018 495821.7989999987, 212312.2736000009 495826.6180000007, 212300.00499999896 495831.1420000009, 212281.18299999833 495837.8819999993, 212265.53599999845 495843.3770000003, 212259.2285999991 495845.55779999867, 212250.2696999982 495848.6554000005, 212248.7589999996 495849.21499999985, 212234.26099999994 495854.2120000012, 212233.91440000013 495854.32719999924, 212228.58999999985 495856.09699999914, 212221.89840000123 495858.37099999934)"
voorrangswegen_wegvak.526,,600148483,2022-10-01T00:00:00,0,273,060014848320221001,LTK0000496797,L,I,,"LINESTRING (212221.89840000123 495858.37099999934, 212218.36620000005 495859.57129999995, 212203.70100000128 495864.5549999997, 212198.04619999975 495866.40410000086, 212194.95149999857 495867.4160999991, 212182.75299999863 495871.4050000012, 212182.76000000164 495871.38599999994, 212182.30669999868 495871.53180000186, 212169.3110000007 495875.7109999992, 212165.81920000166 495876.81980000064, 212155.1339999996 495880.2129999995, 212147.88109999895 495882.5817000009, 212139.8209999986 495885.21400000155, 212132.56179999933 495887.70149999857, 212131.47690000013 495888.0733000003, 212126.39699999988 495889.8139999993, 212116.1790000014 495893.52800000086, 212110.7899999991 495895.48600000143, 212091.4893000014 495903.26570000127, 212086.4946999997 495905.2835999988, 212067.5267000012 495913.6229999997, 212049.49120000005 495922.26579999924, 212040.96119999886 495926.6281000003, 212023.7558999993 495936.8520999998, 211992.77840000018 495955.64510000125, 211971.11850000173 495963.87409999967)"
voorrangswegen_wegvak.527,,600946685,2022-10-01T00:00:00,0,772,060094668520221001,LTK0000499777,L,I,,"LINESTRING (147403.59580000117 406981.2611999996, 147408.04199999943 406983.90399999917, 147412.12799999863 406986.7049999982, 147431.813000001 407000.18200000003, 147442.95899999887 407007.8839999996, 147448.8775999993 407012.0254999995, 147453.37999999896 407015.17599999905, 147455.19099999964 407016.45859999955, 147472.03700000048 407028.38899999857, 147483.78299999982 407036.7879999988, 147485.39020000026 407037.9481000006, 147491.2740000002 407042.1950000003, 147503.78200000152 407051.1979999989, 147517.1009999998 407060.7899999991, 147529.36439999938 407069.54509999976, 147530.3909999989 407070.27800000086, 147539.74500000104 407076.88599999994, 147546.4539999999 407081.625, 147557.52549999952 407089.35709999874, 147560.6339999996 407091.52800000086, 147568.26099999994 407096.7859000005, 147577.19099999964 407102.94200000167, 147602.4210000001 407120.2019999996, 147626.31899999827 407136.5069999993, 147631.42220000178 407139.998399999, 147632.03400000185 407140.41699999943, 147645.21389999986 407149.3995000012, 147649.47700000182 407152.3049999997, 147678.23800000176 407171.98699999973, 147688.0934999995 407178.7335000001, 147701.77199999988 407188.09699999914, 147704.42399999872 407189.8990000002, 147709.2089000009 407193.1761999987, 147725.00499999896 407203.99500000104, 147747.58300000057 407219.5870000012, 147752.05840000138 407222.7072999999, 147760.86470000073 407228.8473000005, 147770.4609999992 407235.5379999988, 147786.50299999863 407246.8520000018, 147803.13800000027 407258.68499999866, 147814.08779999986 407266.6812000014, 147819.3200000003 407270.5020000003, 147831.46660000086 407279.53339999914, 147835.44700000063 407282.4930000007, 147839.1330000013 407285.3049999997, 147851.4299999997 407294.68499999866, 147858.7708999999 407300.35920000076, 147868.69999999925 407308.03400000185, 147883.3999999985 407319.6790000014, 147898.98699999973 407332.26399999857, 147899.13610000163 407332.3867000006, 147902.5315000005 407335.18189999834, 147914.91200000048 407345.3740000017, 147929.73299999908 407357.78400000185, 147930.7811000012 407358.68360000104, 147939.09200000018 407365.81700000167, 147946.95600000024 407372.5859999992, 147952.10220000148 407377.0920000002, 147959.67300000042 407383.72100000083, 147974.99329999834 407397.8311999999, 147976.77699999884 407399.47399999946, 147990.39200000092 407413.15199999884, 148004.70899999887 407428.3209999986, 148012.8200000003 407437.37900000066, 148018.96730000153 407444.23409999907)"
voorrangswegen_wegvak.528,,600461467,2022-10-01T00:00:00,0,565,060046146720221001,LTK0000499777,L,I,,"LINESTRING (142766.55139999837 403013.7008999996, 142796.05600000173 403036.61400000006, 142827.00499999896 403060.63500000164, 142849.1671999991 403077.89719999954, 142856.7340000011 403083.79100000113, 142880.27100000158 403102.0729999989, 142906.46200000122 403122.44200000167, 142928.57200000063 403139.6312999986, 142940.26900000125 403148.7250000015, 142966.89799999818 403169.3979999982, 142988.31599999964 403186.0850000009, 143001.86899999902 403196.64240000024, 143021.36199999973 403211.8269999996, 143031.3289999999 403219.6490000002, 143040.22899999842 403226.6339999996, 143059.97140000015 403242.36250000075, 143062.56899999827 403244.43200000003, 143070.91789999977 403251.23319999874, 143080.31700000167 403258.8900000006, 143096.62299999967 403272.3209999986, 143112.1416000016 403285.29569999874, 143120.34099999815 403292.15100000054, 143141.34200000018 403309.94299999997, 143159.00699999928 403325.17500000075, 143175.72899999842 403339.6649999991, 143194.061999999 403355.63699999824, 143196.8762000017 403358.09629999846, 143198.5791000016 403359.5843999982, 143207 403368)"
voorrangswegen_wegvak.529,,600954869,2022-10-01T00:00:00,0,273,060095486920221001,LTK0000499777,R,I,,"LINESTRING (144286.1607999988 404327.34120000154, 144269.70679999888 404313.02629999816, 144152.79659999907 404210.80490000173, 144146.1838000007 404205.01619999856, 144144.14299999923 404203.2349999994, 144131.71869999915 404192.3865999989, 144123.2901000008 404185.02710000053, 144120.35680000111 404182.46620000154, 144116.83100000024 404179.38800000027, 144090.29899999872 404156.1959999986, 144080.82550000027 404147.9052999988)"
voorrangswegen_wegvak.530,,600953239,2022-10-01T00:00:00,0,22,060095323920221001,LTK0000499777,R,I,,"LINESTRING (146018.8772 406053.90740000084, 146000.42599999905 406041.36190000176)"
voorrangswegen_wegvak.531,,600250035,2022-10-01T00:00:00,0,103,060025003520221001,LTK0000499777,L,I,,"LINESTRING (143945.99080000073 404012.6259999983, 144023.3728 404080.1805000007)"
voorrangswegen_wegvak.532,,600135018,2022-10-01T00:00:00,0,709,060013501820221001,LTK0000499777,R,I,,"LINESTRING (145593.6992000006 405668.98050000146, 145588.96400000155 405661.7829999998, 145584.9406999983 405655.5496000014, 145584.76799999923 405655.2820000015, 145574.25400000066 405638.26399999857, 145561.47199999914 405616.0450000018, 145552.67300000042 405600.05900000036, 145545.6400000006 405586.8779999986, 145544.3467000015 405584.3764999993, 145543.95219999924 405583.6134000011, 145536.9759999998 405570.12000000104, 145525.69999999925 405546.94999999925, 145514.03510000184 405520.6118000001, 145513.186999999 405518.6970000006, 145508.0764000006 405506.2846000008, 145498.40900000185 405482.8049999997, 145488.5249999985 405457.52600000054, 145486.0736999996 405451.02629999816, 145482.85020000115 405442.4791000001, 145476.33100000024 405425.19299999997, 145467.47700000182 405401.7190000005, 145466.11930000037 405398.1094999984, 145460.44640000165 405383.0282000005, 145457.2490000017 405374.52800000086, 145456.2723999992 405371.9732000008, 145453.42399999872 405364.5219999999, 145448.17500000075 405351.5720000006, 145443.1224000007 405340.0069000013, 145439.24599999934 405331.1339999996, 145431.13819999993 405313.7703999989, 145423.0080000013 405296.3590000011, 145406.76799999923 405263.9970000014, 145405.24870000035 405261.1079999991, 145399.32079999894 405249.8359000012, 145389.3289999999 405230.8359999992, 145375.563000001 405205.625, 145360.8289999999 405179.618999999, 145357.47199999914 405173.7952999994, 145352.8156999983 405165.7173999995, 145346.42399999872 405154.62900000066, 145335.5799999982 405136.40300000086, 145323.76999999955 405117.4050000012, 145312.94399999827 405100.7520000003, 145310.6009999998 405097.27760000154, 145303.80900000036 405087.20600000024, 145301.03280000016 405083.25719999894, 145296.7509999983 405077.16699999943, 145295.21599999815 405074.9840000011, 145285.85700000077 405062.03599999845, 145278.9539999999 405052.83199999854, 145275.57600000128 405048.3979999982, 145270.13699999824 405041.3885000013)"
