Ministerie;Handelsnaam_anoniem;4000 - Diensten en middelen overig;4110 - Consumptieve diensten;4120 - Risicobeheersen;4130 - Schoonmaak;4210 - Post-, koeriers- en transportdiensten;4310 - Documentmanagement, Documentontwikkeling en -verwerking;4410 - Afvalzorgmanagement;4510 - Inrichting van gebouwen;4610 - Benodigdheden en hulpmiddelen;4710 - Bankdiensten;Eindtotaal
BZK;Van Zwanenburg Handelmaatschappij B.V.;;3;;;;;;;;;3
BZK;Vanberkel Professionals Holding B.V.;;;;;;3;;;;;3
BZK;vanderbijladvies;;;;;;1;;;;;1
BZK;V'Business;;1;;;;;;;;;1
BZK;VCK Travel B.V.;;2;;;;;;;;;2
BZK;VD Most Bouw;;;;;;;;;1;;1
BZK;vd Valk exclusief Hotel Wolvega - Heerenveen;;;;;;;;;1;;1
BZK;Vecht & Zo;;1;;;;;;;;;1
BZK;Veiligheidsinstituut Medi-Select B.V.;;;5;;;;;;;;5
BZK;VelopA B.V.;;;;;;;;1;;;1
BZK;Venéco Automatisering, Telecomm./Beveil. B.V.;;;1;;;;;;;;1
BZK;Venture IQ B.V.;;;;;;;;2;;;2
BZK;Ver. Bedr. Jansen-Wijsmuller & Beuns B.V.;;;;;;;;;1;;1
BZK;Vereniging Facility Management Nederland;;;;;;;;;1;;1
BZK;Via-Direct;;;;;;;;1;;;1
BZK;Videonieuwsbericht B.V.;;;;;;1;;;;;1
BZK;Viking Direct;;;;;;;;;1;;1
BZK;Visio Het Loo Erf;;;;;;;;;1;;1
BZK;Visual Workplace B.V.;;;;;;;;;1;;1
BZK;Vitasys B.V.;;;;1;;;;;;;1
BZK;Vitens N.V.;;1;;;;;;;;;1
BZK;Voetcomfort Deventer B.V.;;;;;;;;;1;;1
BZK;VVV Business B.V.;;;;;;;;;2;;2
BZK;VVV Cards B.V.;;;;;;;;;1;;1
BZK;Wat (Working Apart Together);;;1;;;;;;;;1
BZK;Water gerelateerde Adv.diensten Welle Donker;;;;;;;;;1;;1
BZK;Watercompany B.V.;;1;;;;;;;;;1
BZK;Werkman Den Haag B.V.;;;;;;1;;;2;;2
BZK;West 8 urban design & landscape;;;;;;2;;;;;2
BZK;Wiebe Kiestra Fotografie;;;;;;1;;;;;1
BZK;Wienerhof;;1;;;;;;;;;1
BZK;Wiltec B.V.;;;;;;;;;4;;4
BZK;Wirtz, Film & Experience Agency B.V.;;;;;;1;;;;;1
BZK;WMF Nederland B.V.;;1;;;;;;;;;1
BZK;Wolfskuil Verblijven B.V.;;;;;;;;;;2;2
BZK;Work21 B.V.;;;;;;;;1;;;1
BZK;Worldmeetings.com B.V.;;2;;;;;;;1;;2
BZK;WOT-P Promoproducts;;;;;;;;;1;;1
BZK;Xerox (Nederland) B.V.;;;;;1;4;;1;2;;4
BZK;Xerox (Nederland) BV;;;;;;;;;2;;2
BZK;Your Style;;;;;;;;;1;;1
BZK;Zaadhof's Cartonnage Fabrieken B.V.;;;;;;1;;;;;1
BZK;Zintuig B.V.;;;;;;;;1;;;1
BZK;ZZIIN Den Haag;;1;;;;;;;;;1
DEF;September;1;;;;;;;;;;1
DEF;013music;1;;;;;;;;;;1
DEF;10VOCAAL;;1;;;;;;;;;1
DEF;123Accu B.V.;1;;;;;;;;;;1
DEF;123boekingen.nl;1;;;;;;;;;;1
DEF;123magazijninrichting.nl B.V.;1;;;;;;;;;;1
DEF;21 The Netherlands;1;;;;;;;;;;1
DEF;247wood;1;;;;;;;;;;1
DEF;2Cheap B.V.;;;;;;;;;1;;1
DEF;2DOBOARD B.V.;1;1;;;;;;;;;1
DEF;2Sharp;;;;;;;;;1;;1
DEF;3M Nederland B.V.;1;;;;;;;;;;1
DEF;4 Seasons Events;;1;;;;;;;;;1
DEF;4C Creative Cad Cam Consultants;1;;;;;;;;;;1
DEF;4Divers Veenendaal;1;;;;;;;;2;;2
DEF;5hart-IT Opleidingen B.V.;1;;;;;;;;;;1
DEF;7AM Den Haag B.V.;;1;;;;;;;;;1
DEF;A van O B.V.;;1;;;;;;;;;1
DEF;A2B Travel B.V.;1;;;;;;;;;;1
DEF;Aannemingsbedrijf Tatenhove B.V.;;;;;;;1;;;;1
DEF;Aata International B.V.;;;;;;;;;1;;1
DEF;ABCstore;1;;;;;;;;;;1
DEF;Aberkrom Serv. & Onderh. Grafische Afwerking;;;;;;;;;1;;1
DEF;Abiom Communication Systems (A.C.S.) B.V.;2;;;;;;;;1;;2
DEF;ABN AMRO Bank N.V.;1;;;;;;;;;;1
DEF;Aboma;2;;;;;;;;;;2
DEF;About Flowers;1;;;;;;;;;;1
DEF;ABS Trading B.V.;1;;;;;;;;;;1
DEF;Abtronix B.V.;1;;;;;;;;;;1
DEF;Academy Payroll Professionals;1;;;;;;;;;;1
DEF;Acaleph Opleiding Training en Adviezen B.V.;1;;;;;;;;;;1
DEF;Accor Hospitality Nederland N.V.;1;;;;;;;;;;1
DEF;Accres Apeldoorn B.V.;1;;;;;;;;;;1
DEF;Accuservice Lijnema B.V.;1;;;;;;;;;;1
DEF;Achmea Bank N.V.;1;;;;;;;;;;1
DEF;Acin Instrumenten B.V.;;;1;;;;;;;;1
DEF;Acoutronics B.V.;1;;;;;;;;;;1
DEF;ACP Identificatiesystemen B.V.;;;;;;;;;1;;1
DEF;Additive Manufacturing Research Europe B.V.;1;;;;;;;;;;1
DEF;Add-Mission B.V.;;;1;;;;;;;;1
DEF;Adesign;1;;;;;;;;;;1
DEF;Adiform;2;;;;;;;;;;2
DEF;Administratiekantoor Kroese;1;;;;;;;;;;1
DEF;ADO Hospitality & Events B.V.;1;;;;;;;;;;1
DEF;Adriaanse van der Weel Advocaten;1;;;;;;;;;;1
DEF;Advising People & Organisations B.V.;2;;;;;;;;;;2
DEF;Ae Sensors B.V.;1;;;;;;;;;;1
DEF;AEB Exploitatie B.V.;1;;;;;;1;;;;1
DEF;AEDcompany B.V.;1;;;;;;;;;;1
DEF;Aeneas B.V.;1;;;;;;;;;;1
DEF;Aero Ind. afzuig- en filterinstallaties B.V.;1;;;;;;;;2;;2
DEF;AG Connect B.V.;1;;;;;;;;;;1
DEF;Agere Opleidingen B.V.;1;;;;;;;;;;1
DEF;Agrima II B.V.;;1;;;;;;;;;1
DEF;Ahrend Nederland B.V.;;;;;;;;1;;;1
DEF;AIM Nederland B.V.;1;;;;;;;;;;1
DEF;Air Liquide B.V.;1;;;;;;;;;;1
DEF;Air Products Nederland B.V.;2;;;;;;;;;;2
DEF;Air-Comms;1;;;;;;;;;;1
DEF;Aircorent B.V.;2;;;;;;;;;;2
DEF;Aircr. Develop. and Systems Engineering B.V.;1;;;;;;;;;;1
DEF;AirHub B.V.;2;;;;;;;;;;2
DEF;AirPetrol B.V.;1;;;;;;;;;;1
DEF;Airsoft Center B.V.;2;;;;;;;;;;2
DEF;AKB Longs B.V.;;;;;;;;1;;;1
DEF;Albers Zeilmakerij B.V.;1;;;;;;;;;;1
DEF;Albersen Verhuur B.V.;1;;;;;;;;;;1
DEF;Albro Bouw en Advies;1;;;;;;;;;;1
DEF;Albron Nederland B.V.;1;;;;;;;;;;1
DEF;Albyco Nederland B.V.;2;;;;;;;1;1;;2
DEF;Alert Materials Handling B.V.;;;;;;;;;1;;1
DEF;Alfana B.V.;1;;;;;;;;;;1
DEF;All In Verhuur B.V.;1;;;;;;;;1;;1
DEF;All Music Publishing B.V.;1;;;;;;;;;;1
DEF;Allekabels B.V.;2;;;;;;;1;1;;2
DEF;Allergenen Consultancy B.V.;1;;;;;;;;;;1
DEF;Allers;;;;;;;;;1;;1
DEF;Alles voor je Truck;1;;;;;;;;;;1
DEF;Allgifts.nl B.V.;1;;;;;;;;;;1
DEF;Allplast B.V.;;;;;;;;;3;;3
DEF;Almelose Borstelindustrie B.V.;1;;;;;;;;;;1
DEF;Alp Lift B.V.;;;;;;;;1;;;1
DEF;Altac Coating Group B.V.;1;;;;;;;;;;1
DEF;Altec Industriële Identificatie;;;;;;;;;1;;1
DEF;ALTER - HAAGLANDEN sleutels - sloten;;;;;;;;1;;;1
DEF;Altrex B.V.;1;;;;;;;;1;;2
DEF;Alup Grassair Kompressoren B.V.;1;;;;;;;;1;;1
DEF;AM Music Distribution & Publishing;1;;;;;;;;;;1
DEF;A-Mac B.V.;3;;;;;;;;;;3
DEF;Amazing Flowers;;1;;;;;;;;;1
DEF;Ambius B.V.;1;;;;;;;;;;1
DEF;AMCA Hydraulic Fluid Power B.V.;;;;;;;;;1;;1
DEF;Amigo-Produkties;1;;;;;;;;1;;1
DEF;Ampco Flashlight Sales B.V.;1;;;;;;;;;;1
DEF;Amstel Graphics B.V.;;;;;;;;1;1;;1
DEF;Amstelborgh/Borchland B.V.;2;;;;;;;;;;2
DEF;Amsterdam Boat Center;;1;;;;;;;;;1
DEF;Amsterdam VentureLab B.V.;1;;;;;;;;;;1
DEF;Amsterdamse Bloemenmarkt;1;1;;;;;;;;;1
DEF;Andes Meettechniek B.V.;1;;;;;;;;;;1
DEF;Anemoon;;1;;;;;;;;;1
DEF;AniCura Dierenziekenhuis Breda B.V.;;;1;;;;;;;;1
DEF;AniCura Dierenziekenhuis Drechtstreek B.V.;;;1;;;;;;;;1
DEF;anies-art;;1;;;;;;;;;1
DEF;Ankersmid Process B.V.;1;;;;;;;;;;1
DEF;Anlag International B.V.;1;;;;;;;;;;1
DEF;Anna bakt;1;;;;;;;;;;1
DEF;anoniem_DEF_1000;;1;;;;;;;;;1
DEF;anoniem_DEF_1002;1;;;;;;;;;;1
DEF;anoniem_DEF_1007;1;;;;;;;;;;1
DEF;anoniem_DEF_1008;1;;;;;;;;;;1
DEF;anoniem_DEF_1010;1;;;;;;;;;;1
DEF;anoniem_DEF_1018;1;;;;;;;;;;1
DEF;anoniem_DEF_1020;1;2;;;;;;;1;;2
DEF;anoniem_DEF_1022;;1;;;;;;;;;1
DEF;anoniem_DEF_1026;1;;;;;;;;;;1
DEF;anoniem_DEF_1027;;1;;;;;;;;;1
DEF;anoniem_DEF_1028;2;;;;;;;;;;2
DEF;anoniem_DEF_103;1;;;;;;;;;;1
DEF;anoniem_DEF_1034;1;1;;;;;;;;;1
DEF;anoniem_DEF_104;1;;;;;;;;;;1
DEF;anoniem_DEF_1041;1;;;;;;;;;;1
DEF;anoniem_DEF_1044;1;;;;;;;;;;1
DEF;anoniem_DEF_1046;1;;;;;;;;;;1
DEF;anoniem_DEF_1048;2;;;;;;;;;;2
DEF;anoniem_DEF_1049;2;1;;;;;;;1;;2
DEF;anoniem_DEF_1050;1;;;;;;;;1;;2
DEF;anoniem_DEF_1051;1;;;;;;;;;;1
DEF;anoniem_DEF_1057;1;;;;;;;;;;1
DEF;anoniem_DEF_1059;;1;;;;;;;;;1
DEF;anoniem_DEF_106;;;;;;;;;1;;1
DEF;anoniem_DEF_1060;;;;;;;;;1;;1
DEF;anoniem_DEF_1062;;1;;;;;;;;;1
DEF;anoniem_DEF_1065;;1;;;;;;;;;1
DEF;anoniem_DEF_1066;;1;;;;;;;;;1
DEF;anoniem_DEF_1070;;1;;;;;;;;;1
DEF;anoniem_DEF_1073;1;;;;;;;;1;;1
DEF;anoniem_DEF_1074;1;;;;;;;;;;1
DEF;anoniem_DEF_1076;;;;;;;;;2;;2
DEF;anoniem_DEF_1078;1;;;;;;;;1;;1
DEF;anoniem_DEF_108;;;;;;;;1;;;1
DEF;anoniem_DEF_1083;1;;;;;;;;;;1
DEF;anoniem_DEF_1095;1;;;;;;;;;;1
DEF;anoniem_DEF_1096;1;;;;;;;;;;1
DEF;anoniem_DEF_1097;1;;;;;;;;;;1
DEF;anoniem_DEF_1098;1;;;;;;;;;;1
DEF;anoniem_DEF_1099;1;;;;;;;;;;1
DEF;anoniem_DEF_11;1;;;;;;;;;;1
DEF;anoniem_DEF_1101;1;;;;;;;;;;1
DEF;anoniem_DEF_1104;;1;;;;;;;;;1
DEF;anoniem_DEF_1106;;1;;;;;;;;;1
DEF;anoniem_DEF_1107;;1;;;;;;;;;1
DEF;anoniem_DEF_1108;2;;;;;;;;;;2
DEF;anoniem_DEF_1111;1;;;;;;;;;;1
DEF;anoniem_DEF_1115;1;;;;;;;;;;1
DEF;anoniem_DEF_1119;;;;;;;;;1;;1
DEF;anoniem_DEF_1123;1;;;;;;;;;;1
DEF;anoniem_DEF_1124;;1;;;;;;;;;1
DEF;anoniem_DEF_1127;;1;;;;;;;;;1
DEF;anoniem_DEF_1128;1;;;;;;;;;;1
DEF;anoniem_DEF_113;1;1;;;;;;;;;1
DEF;anoniem_DEF_1130;1;;;;;;;;;;1
DEF;anoniem_DEF_1131;2;;;;;;;;;;2
DEF;anoniem_DEF_1133;1;;;;;;;;;;1
DEF;anoniem_DEF_1136;1;;;;;;;;;;1
DEF;anoniem_DEF_1137;1;;;;;;;;;;1
DEF;anoniem_DEF_1139;1;;;;;;;;;;1
DEF;anoniem_DEF_1142;1;;;;;;;;;;1
DEF;anoniem_DEF_1143;1;;;;;;;;;;1
DEF;anoniem_DEF_1144;1;;;;;;;;;;1
DEF;anoniem_DEF_1150;1;;;;;;;;;;1
DEF;anoniem_DEF_1151;;1;;;;;;;;;1
DEF;anoniem_DEF_1157;1;;;;;;;;;;1
DEF;anoniem_DEF_1158;1;;;;;;;;;;1
DEF;anoniem_DEF_1159;1;;;;;;;;;;1
DEF;anoniem_DEF_116;1;;;;;;;;;;1
DEF;anoniem_DEF_1166;2;;;;;;;;;;2
DEF;anoniem_DEF_1167;1;;;;;;;;;;1
DEF;anoniem_DEF_1168;1;;;;;;;;;;1
DEF;anoniem_DEF_1169;;;;;;;;;1;;1
DEF;anoniem_DEF_1175;1;;;;;;;;;;1
DEF;anoniem_DEF_118;;1;;;;;;;;;1
DEF;anoniem_DEF_1181;1;;;;;;;;;;1
DEF;anoniem_DEF_1182;1;;;;;;;;;;1
DEF;anoniem_DEF_1186;;1;;;;;;;;;1
DEF;anoniem_DEF_1189;2;;;;;;;;;;2
DEF;anoniem_DEF_1191;1;;;;;;;;;;1
DEF;anoniem_DEF_1194;1;;;;;;;;;;1
DEF;anoniem_DEF_1196;1;;;;;;;;;;1
DEF;anoniem_DEF_1197;;1;;;;;;;;;1
DEF;anoniem_DEF_1201;;1;;;;;;;;;1
DEF;anoniem_DEF_1205;;;;;;;;1;;;1
DEF;anoniem_DEF_1206;2;;;;;;;;;;2
DEF;anoniem_DEF_1207;;;3;;;;;;1;;3
DEF;anoniem_DEF_1212;1;;;;;;;;;;1
DEF;anoniem_DEF_1215;;;;;;;;;;1;1
DEF;anoniem_DEF_1216;;;;;;;;1;;;1
DEF;anoniem_DEF_1219;;;;;;;1;;;;1
DEF;anoniem_DEF_122;;;;;;;;;1;;1
DEF;anoniem_DEF_1220;1;;;;;;;;;;1
DEF;anoniem_DEF_1221;;;;;;;;;2;;2
DEF;anoniem_DEF_1224;1;;;;;;;;;;1
DEF;anoniem_DEF_1225;;;;;;;;;1;;1
DEF;anoniem_DEF_1232;1;;;;;;;;;;1
DEF;anoniem_DEF_1235;1;;;;;;;;;;1
DEF;anoniem_DEF_1236;;1;;;;;;;;;1
DEF;anoniem_DEF_124;;1;;;;;;;;;1
DEF;anoniem_DEF_1241;;;;;;;;1;;;1
DEF;anoniem_DEF_1246;1;;;;;;;;;;1
DEF;anoniem_DEF_1248;;;;;;;;;1;;1
DEF;anoniem_DEF_1249;1;;;;;;;;;;1
DEF;anoniem_DEF_125;;1;;;;;;;;;1
DEF;anoniem_DEF_1250;1;;;;;;;;;;1
DEF;anoniem_DEF_1252;;1;;;;;;;;;1
DEF;anoniem_DEF_1253;1;;;;;;;;;;1
DEF;anoniem_DEF_1255;;1;;;;;;;;;1
DEF;anoniem_DEF_1257;2;;;;;;;;;;2
DEF;anoniem_DEF_1258;;1;;;;;;;;;1
DEF;anoniem_DEF_1259;;1;;;;;;;;;1
DEF;anoniem_DEF_126;1;;;;;;;;;;1
DEF;anoniem_DEF_1260;;;;;1;;;;;;1
DEF;anoniem_DEF_1262;;;;;;;;;1;;1
DEF;anoniem_DEF_1263;1;;;;;;;;;;1
DEF;anoniem_DEF_1269;;1;;;;;;;;;1
DEF;anoniem_DEF_127;1;;;;;;;;;;1
DEF;anoniem_DEF_1271;1;;;;;;;;;;1
DEF;anoniem_DEF_1273;;;;;;;;;1;;1
DEF;anoniem_DEF_1276;1;;;;;;;;;;1
DEF;anoniem_DEF_1278;1;;;;;;;;;;1
DEF;anoniem_DEF_1279;;1;;;;;;;;;1
DEF;anoniem_DEF_128;1;;;;;;;;;;1
DEF;anoniem_DEF_1281;;2;;;;;;;;;2
DEF;anoniem_DEF_1282;;1;;;;;;;;;1
DEF;anoniem_DEF_1283;;;;;;;;;1;;1
DEF;anoniem_DEF_1284;;1;;;;;;;;;1
DEF;anoniem_DEF_1285;;1;;;;;;;;;1
DEF;anoniem_DEF_1286;1;1;;;;;;;;;1
DEF;anoniem_DEF_1287;;1;;;;;;;;;1
DEF;anoniem_DEF_1288;1;2;;;;;;;;;2
DEF;anoniem_DEF_1289;1;;;;;;;;;;1
DEF;anoniem_DEF_129;1;;;;;;;;;;1
DEF;anoniem_DEF_1293;;1;;;;;;;;;1
DEF;anoniem_DEF_1294;;1;;;;;;;;;1
DEF;anoniem_DEF_1296;;1;;;;;;;;;1
DEF;anoniem_DEF_130;1;1;;;;;;;;;1
DEF;anoniem_DEF_1301;;2;;;;;;;;;2
DEF;anoniem_DEF_1302;1;;;;;;;;;;1
DEF;anoniem_DEF_1305;4;1;;;;;;;;;4
DEF;anoniem_DEF_1309;;1;;;;;;;;;1
DEF;anoniem_DEF_131;1;;;;;;;;;;1
DEF;anoniem_DEF_1316;1;;;;;;;;;;1
DEF;anoniem_DEF_1318;1;;;;;;;;;;1
DEF;anoniem_DEF_132;2;;;;;;;;;;2
DEF;anoniem_DEF_1325;;1;;;;;;;;;1
DEF;anoniem_DEF_1326;;;1;;;;;;;;1
DEF;anoniem_DEF_1328;;1;;;;;;;;;1
DEF;anoniem_DEF_1331;1;;;;;;;;;;1
DEF;anoniem_DEF_1336;;1;;;;;;;;;1
DEF;anoniem_DEF_1339;1;;;;;;;;4;;4
DEF;anoniem_DEF_134;1;;;;;;;;;;1
DEF;anoniem_DEF_1344;1;;;;;;;;;;1
DEF;anoniem_DEF_1349;1;;;;;;;;;;1
DEF;anoniem_DEF_135;;1;;;;;;;;;1
DEF;anoniem_DEF_1350;1;;;;;;;;1;;2
DEF;anoniem_DEF_1354;1;;;;;;;;;;1
DEF;anoniem_DEF_1357;1;;;;;;;;;;1
DEF;anoniem_DEF_137;1;1;;;;;;;;;1
DEF;anoniem_DEF_138;;1;;;;;;;;;1
DEF;anoniem_DEF_140;1;;;;;;;;;;1
DEF;anoniem_DEF_15;3;;;;;;;;;;3
DEF;anoniem_DEF_150;1;;;;;;;;;;1
DEF;anoniem_DEF_151;1;;;;;;;;;;1
DEF;anoniem_DEF_152;1;;;;;;;;;;1
DEF;anoniem_DEF_153;1;;;;;;;;1;;2
DEF;anoniem_DEF_155;1;;;;;;;;;;1
DEF;anoniem_DEF_156;1;;;;;;;;;;1
DEF;anoniem_DEF_161;1;;;;;;;;;;1
DEF;anoniem_DEF_163;;;;;;;;1;;;1
DEF;anoniem_DEF_166;1;;;;;;;;;;1
DEF;anoniem_DEF_168;1;;;;;;;;;;1
DEF;anoniem_DEF_17;;1;;;;;;;;;1
DEF;anoniem_DEF_170;1;;;;;;;;;;1
DEF;anoniem_DEF_171;1;;;;;;;;;;1
DEF;anoniem_DEF_172;;1;;;;;;;;;1
DEF;anoniem_DEF_174;1;;;;;;;;;;1
DEF;anoniem_DEF_175;1;;;;;;;;;;1
DEF;anoniem_DEF_176;1;;;;;;;;;;1
DEF;anoniem_DEF_179;1;1;;;;;;;;;1
DEF;anoniem_DEF_183;2;1;;;;;;;1;;2
DEF;anoniem_DEF_184;;1;;;;;;;;;1
DEF;anoniem_DEF_186;1;;;;;;;;;;1
DEF;anoniem_DEF_189;1;;;;;;;;;;1
DEF;anoniem_DEF_19;1;;;;;;;;;;1
DEF;anoniem_DEF_193;1;1;;;;;;;;;2
DEF;anoniem_DEF_195;1;;;;;;;;;;1
DEF;anoniem_DEF_196;;1;;;;;;;;;1
DEF;anoniem_DEF_199;1;;;;;;;;;;1
DEF;anoniem_DEF_2;;2;;;;;;;;;2
DEF;anoniem_DEF_20;1;;;;;;;;;;1
DEF;anoniem_DEF_200;1;;;;;;;;;;1
DEF;anoniem_DEF_201;1;;;;;;;;;;1
DEF;anoniem_DEF_202;;;;;;;;;1;;1
DEF;anoniem_DEF_204;1;;;;;;;;;;1
DEF;anoniem_DEF_205;1;;;;;;;;;;1
DEF;anoniem_DEF_206;;1;;;;;;;;;1
DEF;anoniem_DEF_207;1;;;;;;;;;;1
DEF;anoniem_DEF_208;1;;;;;;;;;;1
DEF;anoniem_DEF_21;1;;;;;;;;;;1
DEF;anoniem_DEF_211;1;;;;;;;;;;1
DEF;anoniem_DEF_219;1;;;;;;;;;;1
DEF;anoniem_DEF_221;1;;;;;;;;;;1
DEF;anoniem_DEF_224;1;;;;;;;;;;1
DEF;anoniem_DEF_226;1;;;;;;;;;;1
DEF;anoniem_DEF_23;2;;;;;;;;1;;2
DEF;anoniem_DEF_232;1;;;;;;;;;;1
DEF;anoniem_DEF_236;1;;;;;;;;;;1
DEF;anoniem_DEF_239;1;;;;;;;;;;1
DEF;anoniem_DEF_24;1;;;;;;;;;;1
DEF;anoniem_DEF_240;1;;;;;;;;;;1
DEF;anoniem_DEF_241;2;;;;;;;;;;2
DEF;anoniem_DEF_242;1;;;;;;;;;;1
DEF;anoniem_DEF_247;1;;;;;;;;;;1
DEF;anoniem_DEF_248;2;;;;;;;;;;2
DEF;anoniem_DEF_249;1;;;;;;;;;;1
DEF;anoniem_DEF_253;1;;;;;;;;;;1
DEF;anoniem_DEF_256;1;;;;;;;;;;1
DEF;anoniem_DEF_257;1;;;;;;;;;;1
DEF;anoniem_DEF_259;1;;;;;;;;;;1
DEF;anoniem_DEF_265;;1;;;;;;;;;1
DEF;anoniem_DEF_266;;1;;;;;;;;;1
DEF;anoniem_DEF_273;1;;;;;;;;;;1
DEF;anoniem_DEF_274;;;;;;;;1;;;1
DEF;anoniem_DEF_275;;;;;;;;;1;;1
DEF;anoniem_DEF_278;;;;;;;;1;;;1
DEF;anoniem_DEF_281;;1;;;;;;;;;1
DEF;anoniem_DEF_282;1;;;;;;;;;;1
DEF;anoniem_DEF_283;1;;;;;;;;;;1
DEF;anoniem_DEF_286;1;;;;;;;;6;;6
DEF;anoniem_DEF_287;1;;;;;;;;;;1
DEF;anoniem_DEF_289;2;;;;;;;;;;2
DEF;anoniem_DEF_29;1;;;;;;;;;;1
DEF;anoniem_DEF_294;1;;;;;;;;;;1
DEF;anoniem_DEF_299;1;;;;;;;;;;1
DEF;anoniem_DEF_30;;;1;;;;;;;;1
DEF;anoniem_DEF_301;1;;;;;;;;;;1
DEF;anoniem_DEF_303;1;;;;;;;;;;1
DEF;anoniem_DEF_304;1;;;;;;;;;;1
DEF;anoniem_DEF_305;1;;;;;;;;;;1
DEF;anoniem_DEF_306;1;;;;;;;;;;1
DEF;anoniem_DEF_308;1;;;;;;;;;;1
DEF;anoniem_DEF_311;;;;;;;;1;;;1
DEF;anoniem_DEF_312;1;;;;;;;;;;1
DEF;anoniem_DEF_314;;;;;;;;;1;;1
DEF;anoniem_DEF_315;1;;;;;;;;;;1
DEF;anoniem_DEF_316;1;;;;;;;;1;;1
DEF;anoniem_DEF_319;1;;;;;;;;;;1
DEF;anoniem_DEF_32;2;;;;;;;;;;2
DEF;anoniem_DEF_320;1;;;;;;;;1;;1
DEF;anoniem_DEF_321;1;;;;;;;;;;1
DEF;anoniem_DEF_322;;;;;;;;;1;;1
DEF;anoniem_DEF_323;1;;;;;;;;4;;4
DEF;anoniem_DEF_324;1;;;;;;;;;;1
DEF;anoniem_DEF_325;;;;;;;;;1;;1
DEF;anoniem_DEF_326;1;;;;;;;;;;1
DEF;anoniem_DEF_327;1;;;;;;;;;;1
DEF;anoniem_DEF_330;1;1;;;;;;;;;1
DEF;anoniem_DEF_331;;;;;1;;;1;;;1
DEF;anoniem_DEF_335;;;;;;;;;1;;1
DEF;anoniem_DEF_340;;;;;;;;3;;;3
DEF;anoniem_DEF_343;1;;;;;;;;1;;1
DEF;anoniem_DEF_346;1;;;;;;;;;;1
DEF;anoniem_DEF_348;;1;;;;;;;;;1
DEF;anoniem_DEF_350;1;;;;;;;;;;1
DEF;anoniem_DEF_353;1;;;;;;;;;;1
DEF;anoniem_DEF_358;;;1;;;;;;;;1
DEF;anoniem_DEF_362;;;;;;;;;1;;1
DEF;anoniem_DEF_363;1;;;;;;;;;;1
DEF;anoniem_DEF_369;1;;;;;;;;;;1
DEF;anoniem_DEF_374;1;;;;;;;;;;1
DEF;anoniem_DEF_382;1;;;;;;;;;;1
DEF;anoniem_DEF_383;2;;;;;;;;;;2
DEF;anoniem_DEF_384;;1;;;;;;;;;1
DEF;anoniem_DEF_386;1;;;;;;;;;;1
DEF;anoniem_DEF_391;1;;;;;;;;;;1
DEF;anoniem_DEF_394;1;;;;;;;;;;1
DEF;anoniem_DEF_395;1;;;;;;;;;;1
DEF;anoniem_DEF_398;1;;;;;;;;;;1
DEF;anoniem_DEF_401;1;;;;;;;;;;1
DEF;anoniem_DEF_402;;;;;;;;;1;;1
DEF;anoniem_DEF_404;1;;;;;;;;;;1
DEF;anoniem_DEF_407;;1;;;;;;;;;1
DEF;anoniem_DEF_411;1;;;;;;;;;;1
DEF;anoniem_DEF_414;2;;;;;;;;;;2
DEF;anoniem_DEF_415;;;;;;;;2;;;2
DEF;anoniem_DEF_423;2;;;;;;;;;;2
DEF;anoniem_DEF_424;2;;;;;;;;;;2
DEF;anoniem_DEF_426;1;;;;;;;;;;1
DEF;anoniem_DEF_427;1;;;;;;;;;;1
DEF;anoniem_DEF_428;1;;;;;;;;;;1
DEF;anoniem_DEF_430;;;1;;;;;;;;1
DEF;anoniem_DEF_433;;;;;;;;1;;;1
DEF;anoniem_DEF_436;1;;;;;;;;;;1
DEF;anoniem_DEF_44;;1;;;;;;;;;1
DEF;anoniem_DEF_442;;;;;;;;;1;;1
DEF;anoniem_DEF_443;1;;;;;;;;;;1
DEF;anoniem_DEF_444;1;;;;;;;;;;1
DEF;anoniem_DEF_447;;;;;;;;;1;;1
DEF;anoniem_DEF_448;;;;;;;;7;;;7
DEF;anoniem_DEF_452;1;;;;;;;;;;1
DEF;anoniem_DEF_453;1;;;;;;;;;;1
DEF;anoniem_DEF_456;1;;;;;;;;;;1
DEF;anoniem_DEF_457;1;;;;;;;;;;1
DEF;anoniem_DEF_463;1;;;;;;;;;;1
DEF;anoniem_DEF_467;1;;;;;;;;;;1
DEF;anoniem_DEF_469;1;;;;;;;;;;1
DEF;anoniem_DEF_470;;;1;;;;;;;;1
DEF;anoniem_DEF_474;2;;;;;;;;;;2
DEF;anoniem_DEF_476;1;;;;;;;;;;1
DEF;anoniem_DEF_478;1;;;;;;;;;;1
DEF;anoniem_DEF_479;1;;;;;;;;;;1
DEF;anoniem_DEF_480;1;;;;;;;;;;1
DEF;anoniem_DEF_482;1;;;;;;;;;;1
DEF;anoniem_DEF_485;2;2;1;;;;;;2;;3
DEF;anoniem_DEF_487;1;;;;;;;;;;1
DEF;anoniem_DEF_489;;;;;;;;;1;;1
DEF;anoniem_DEF_491;1;;;;;;;;;;1
DEF;anoniem_DEF_496;1;;;;;;;;;;1
DEF;anoniem_DEF_497;1;;;;;;;;;;1
DEF;anoniem_DEF_504;1;;;;;;;;;;1
DEF;anoniem_DEF_505;1;;;;;;;;;;1
DEF;anoniem_DEF_507;1;;;;;;;;;;1
DEF;anoniem_DEF_508;;1;;;;;;;;;1
