version,title2,latitude,longitude,ns1:field3217,description4,ns1:field3216,description5,ns1:field3210,description6,ns1:field3211,description7,ns1:field3212,description8,ns1:field3213,description9,ns1:field3214,description10
2,Tolsteegsingel 34,52.0819300541,5.1265507555,30031,Zonenummer,65,Objectid,23106,Automaatnummer,Tolsteegsingel 34,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3582AD,Postcode
2,Oosterstraat 1,52.0856010513,5.1309362489,30031,Zonenummer,67,Objectid,23108,Automaatnummer,Oosterstraat 1,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581MK,Postcode
2,Zonstraat 30,52.0853948528,5.1322903167,30031,Zonenummer,68,Objectid,23109,Automaatnummer,Zonstraat 30,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581ML,Postcode
2,Oosterstraat 37,52.0859435115,5.1320825654,30031,Zonenummer,69,Objectid,23110,Automaatnummer,Oosterstraat 37,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581MT,Postcode
2,Zonstraat 76,52.0851977305,5.1344082993,30031,Zonenummer,70,Objectid,23111,Automaatnummer,Zonstraat 76,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581MV,Postcode
2,Zonstraat 51,52.0848555096,5.1359384563,30031,Zonenummer,71,Objectid,23112,Automaatnummer,Zonstraat 51,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581MR,Postcode
2,Zonstraat 91,52.0849456082,5.1371144774,30031,Zonenummer,72,Objectid,23113,Automaatnummer,Zonstraat 91,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581MR,Postcode
2,Homeruslaan 40,52.0859301868,5.1352490510,30031,Zonenummer,73,Objectid,23114,Automaatnummer,Homeruslaan 40,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581MJ,Postcode
2,Homeruslaan 11,52.0856825265,5.1334115916,30031,Zonenummer,74,Objectid,23115,Automaatnummer,Homeruslaan 11,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581MB,Postcode
2,Oudwijkerdwarsstraat 59,52.0862255112,5.1331892511,30031,Zonenummer,75,Objectid,23116,Automaatnummer,Oudwijkerdwarsstraat 59,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581LA,Postcode
2,Eikstraat 37,52.0869565174,5.1340949399,30031,Zonenummer,76,Objectid,23117,Automaatnummer,Eikstraat 37,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581XK,Postcode
2,Oudwijkerdwarsstraat 123,52.0878086038,5.1350342636,30031,Zonenummer,77,Objectid,23118,Automaatnummer,Oudwijkerdwarsstraat 123,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581LC,Postcode
2,Oudwijkerdwarsstraat 148,52.0884618609,5.1352928515,30031,Zonenummer,78,Objectid,23119,Automaatnummer,Oudwijkerdwarsstraat 148,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581LJ,Postcode
2,Noorderstraat 1a,52.0965444639,5.1214989990,30012,Zonenummer,13,Objectid,11207,Automaatnummer,Noorderstraat 1a,Adres,Janskerkhof,Rayon,Utrecht,Woonplaats,3512VW,Postcode
2,Veilingstraat 2,52.0823739287,5.1106277699,30034,Zonenummer,123,Objectid,23405,Automaatnummer,Veilingstraat 2,Adres,Dichterswijk,Rayon,Utrecht,Woonplaats,3521BH,Postcode
2,Stieltjesstraat 64,52.0998218883,5.1245406161,30081,Zonenummer,310,Objectid,28146,Automaatnummer,Stieltjesstraat 64,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514JD,Postcode
2,Amsterdamsestraatweg 404,52.1039319608,5.0941317154,30999,Zonenummer,381,Objectid,33003,Automaatnummer,Amsterdamsestraatweg 404,Adres,Winkelstraat,Rayon,Utrecht,Woonplaats,3551CX,Postcode
2,Amsterdamsestraatweg 385,52.1045913348,5.0936047935,30999,Zonenummer,382,Objectid,33004,Automaatnummer,Amsterdamsestraatweg 385,Adres,Winkelstraat,Rayon,Utrecht,Woonplaats,3551CK,Postcode
2,Amsterdamsestraatweg 329,52.1035120754,5.0954293755,30999,Zonenummer,383,Objectid,33005,Automaatnummer,Amsterdamsestraatweg 329,Adres,Winkelstraat,Rayon,Utrecht,Woonplaats,3551CJ,Postcode
2,Amsterdamsestraatweg 299,52.1026101062,5.0969881035,30999,Zonenummer,384,Objectid,33006,Automaatnummer,Amsterdamsestraatweg 299,Adres,Winkelstraat,Rayon,Utrecht,Woonplaats,3551CG,Postcode
2,Adriaen van Ostadelaan 89,52.0817878742,5.1407030957,30062,Zonenummer,468,Objectid,36258,Automaatnummer,Adriaen van Ostadelaan 89,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583AC,Postcode
2,Adriaen van Ostadelaan 129,52.0807680218,5.1409124984,30062,Zonenummer,469,Objectid,36259,Automaatnummer,Adriaen van Ostadelaan 129,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583AM,Postcode
2,Burg Fockema Andreaeln 90,52.0809009310,5.1375724745,30065,Zonenummer,518,Objectid,36508,Automaatnummer,Burg Fockema Andreaeln 90,Adres,Rubenslaan,Rayon,Utrecht,Woonplaats,3582KT,Postcode
2,Ravellaan 1,52.0853421404,5.0957975694,30111,Zonenummer,704,Objectid,311101,Automaatnummer,Ravellaan 1,Adres,Welgelegen,Rayon,Utrecht,Woonplaats,3533JE,Postcode
2,Concordiastraat 61,52.0997167124,5.0982566997,30121,Zonenummer,726,Objectid,312121,Automaatnummer,Concordiastraat 61,Adres,2de Daalsebuurt,Rayon,Utrecht,Woonplaats,3551EL,Postcode
2,2e Daalsedijk 127,52.1003123696,5.0973524728,30121,Zonenummer,727,Objectid,312122,Automaatnummer,2e Daalsedijk 127,Adres,2de Daalsebuurt,Rayon,Utrecht,Woonplaats,3551EE,Postcode
2,Papaverstraat 47,52.1011024230,5.0966598693,30121,Zonenummer,729,Objectid,312124,Automaatnummer,Papaverstraat 47,Adres,2de Daalsebuurt,Rayon,Utrecht,Woonplaats,3551EV,Postcode
2,Ahornstraat 14,52.1027545676,5.1031166139,30122,Zonenummer,735,Objectid,312206,Automaatnummer,Ahornstraat 14,Adres,Ondiep,Rayon,Utrecht,Woonplaats,3552AS,Postcode
2,Admiraal Helfrichlaan 40,52.0800088882,5.0950710405,30102,Zonenummer,777,Objectid,610201,Automaatnummer,Admiraal Helfrichlaan 40,Adres,Nw Welgelegen west,Rayon,Utrecht,Woonplaats,3527KV,Postcode
2,Bergstraat 60,52.0939711682,5.1113495456,30011,Zonenummer,1,Objectid,11101,Automaatnummer,Bergstraat 60,Adres,Wijk C,Rayon,Utrecht,Woonplaats,3511RS,Postcode
2,Wijk C,52.0948458497,5.1110036974,30011,Zonenummer,2,Objectid,11102,Automaatnummer,Wijk C,Adres,Wijk C,Rayon,Utrecht,Woonplaats,3581 VM,Postcode
2,Paardenveld 2,52.0947329262,5.1126825780,30011,Zonenummer,3,Objectid,11103,Automaatnummer,Paardenveld 2,Adres,Wijk C,Rayon,Utrecht,Woonplaats,3511RD,Postcode
2,Kroonstraat 50,52.0949575882,5.1126578648,30011,Zonenummer,4,Objectid,11104,Automaatnummer,Kroonstraat 50,Adres,Wijk C,Rayon,Utrecht,Woonplaats,3511RC,Postcode
2,St.-Jacobsstraat 275,52.0957512036,5.1141192037,30011,Zonenummer,5,Objectid,11105,Automaatnummer,St.-Jacobsstraat 275,Adres,Wijk C,Rayon,Utrecht,Woonplaats,3511BP,Postcode
2,Oudegracht 82,52.0941779162,5.1168925242,30012,Zonenummer,7,Objectid,11201,Automaatnummer,Oudegracht 82,Adres,Janskerkhof,Rayon,Utrecht,Woonplaats,3511AT,Postcode
2,Oudegracht 48,52.0950743583,5.1168845815,30012,Zonenummer,8,Objectid,11202,Automaatnummer,Oudegracht 48,Adres,Janskerkhof,Rayon,Utrecht,Woonplaats,3511AR,Postcode
2,Predikherenkerkhof 24,52.0958215610,5.1178184549,30012,Zonenummer,9,Objectid,11203,Automaatnummer,Predikherenkerkhof 24,Adres,Janskerkhof,Rayon,Utrecht,Woonplaats,3512TK,Postcode
2,Breedstraat 15,52.0950046209,5.1192236160,30012,Zonenummer,10,Objectid,11204,Automaatnummer,Breedstraat 15,Adres,Janskerkhof,Rayon,Utrecht,Woonplaats,3512TS,Postcode
2,Breedstraat 76,52.0955110603,5.1197888823,30012,Zonenummer,11,Objectid,11205,Automaatnummer,Breedstraat 76,Adres,Janskerkhof,Rayon,Utrecht,Woonplaats,3512TX,Postcode
2,Wijde Begijnestraat 46,52.0957205148,5.1213772104,30012,Zonenummer,12,Objectid,11206,Automaatnummer,Wijde Begijnestraat 46,Adres,Janskerkhof,Rayon,Utrecht,Woonplaats,3512AX,Postcode
2,Plompetorengracht 14,52.0958631475,5.1233624032,30012,Zonenummer,14,Objectid,11208,Automaatnummer,Plompetorengracht 14,Adres,Janskerkhof,Rayon,Utrecht,Woonplaats,3512CD,Postcode
2,Plompetorengracht 1,52.0954059575,5.1236742846,30012,Zonenummer,15,Objectid,11209,Automaatnummer,Plompetorengracht 1,Adres,Janskerkhof,Rayon,Utrecht,Woonplaats,3512CA,Postcode
2,Wittevrouwenstraat 40,52.0950721443,5.1255117446,30012,Zonenummer,16,Objectid,11210,Automaatnummer,Wittevrouwenstraat 40,Adres,Janskerkhof,Rayon,Utrecht,Woonplaats,3512CV,Postcode
2,Lange Jufferstraat 22,52.0937711345,5.1253672584,30012,Zonenummer,17,Objectid,11212,Automaatnummer,Lange Jufferstraat 22,Adres,Janskerkhof,Rayon,Utrecht,Woonplaats,3512ED,Postcode
2,Janskerkhof 13a,52.0938259881,5.1229299448,30012,Zonenummer,18,Objectid,11213,Automaatnummer,Janskerkhof 13a,Adres,Janskerkhof,Rayon,Utrecht,Woonplaats,3512BL,Postcode
2,Janskerkhof 15,52.0938886268,5.1222335799,30012,Zonenummer,19,Objectid,11214,Automaatnummer,Janskerkhof 15,Adres,Janskerkhof,Rayon,Utrecht,Woonplaats,3512BL,Postcode
2,Voorstraat 32,52.0946509638,5.1196532622,30012,Zonenummer,20,Objectid,11216,Automaatnummer,Voorstraat 32,Adres,Janskerkhof,Rayon,Utrecht,Woonplaats,3512AP,Postcode
2,Krommerijn 71,52.0805367932,5.1263755851,30032,Zonenummer,104,Objectid,23210,Automaatnummer,Krommerijn 71,Adres,Watervogelbuurt,Rayon,Utrecht,Woonplaats,3582CT,Postcode
2,Gansstraat 26,52.0804868121,5.1254073486,30032,Zonenummer,105,Objectid,23211,Automaatnummer,Gansstraat 26,Adres,Watervogelbuurt,Rayon,Utrecht,Woonplaats,3582EH,Postcode
2,Oosterkade 10,52.0802338418,5.1238133656,30032,Zonenummer,106,Objectid,23212,Automaatnummer,Oosterkade 10,Adres,Watervogelbuurt,Rayon,Utrecht,Woonplaats,3582AT,Postcode
2,Oosterkade 24,52.0792262190,5.1232726617,30032,Zonenummer,107,Objectid,23213,Automaatnummer,Oosterkade 24,Adres,Watervogelbuurt,Rayon,Utrecht,Woonplaats,3582AV,Postcode
2,Pelikaanstraat 9,52.0786836449,5.1236022025,30032,Zonenummer,108,Objectid,23214,Automaatnummer,Pelikaanstraat 9,Adres,Watervogelbuurt,Rayon,Utrecht,Woonplaats,3582SB,Postcode
2,Gansstraat 163,52.0788971792,5.1277645138,30032,Zonenummer,109,Objectid,23215,Automaatnummer,Gansstraat 163,Adres,Watervogelbuurt,Rayon,Utrecht,Woonplaats,3582EG,Postcode
2,Gansstraat 132,52.0788022352,5.1288229927,30032,Zonenummer,110,Objectid,23216,Automaatnummer,Gansstraat 132,Adres,Watervogelbuurt,Rayon,Utrecht,Woonplaats,3582EM,Postcode
2,Ooievaarhof 30,52.0795021128,5.1275073370,30032,Zonenummer,111,Objectid,23217,Automaatnummer,Ooievaarhof 30,Adres,Watervogelbuurt,Rayon,Utrecht,Woonplaats,3582DC,Postcode
2,Gansstraat 64,52.0797435374,5.1267314736,30032,Zonenummer,112,Objectid,23218,Automaatnummer,Gansstraat 64,Adres,Watervogelbuurt,Rayon,Utrecht,Woonplaats,3582EK,Postcode
2,Raadwijk 5,52.0794885531,5.1181322870,30033,Zonenummer,113,Objectid,23301,Automaatnummer,Raadwijk 5,Adres,Hendrik Tollensstr,Rayon,Utrecht,Woonplaats,3521XZ,Postcode
2,Da Costakade 13,52.0793880501,5.1167820094,30033,Zonenummer,114,Objectid,23302,Automaatnummer,Da Costakade 13,Adres,Hendrik Tollensstr,Rayon,Utrecht,Woonplaats,3521VR,Postcode
2,Spieghelstraat 35,52.0798709952,5.1154132119,30033,Zonenummer,115,Objectid,23303,Automaatnummer,Spieghelstraat 35,Adres,Hendrik Tollensstr,Rayon,Utrecht,Woonplaats,3521XM,Postcode
2,Tesselschadestraat 15,52.0788764836,5.1152269867,30033,Zonenummer,116,Objectid,23304,Automaatnummer,Tesselschadestraat 15,Adres,Hendrik Tollensstr,Rayon,Utrecht,Woonplaats,3521XT,Postcode
2,Coornhertstraat 73,52.0805016649,5.1140303535,30033,Zonenummer,117,Objectid,23305,Automaatnummer,Coornhertstraat 73,Adres,Hendrik Tollensstr,Rayon,Utrecht,Woonplaats,3521XG,Postcode
2,Da Costakade 6,52.0789932413,5.1167553658,30033,Zonenummer,118,Objectid,23306,Automaatnummer,Da Costakade 6,Adres,Hendrik Tollensstr,Rayon,Utrecht,Woonplaats,3521VT,Postcode
2,Croeselaan 91,52.0861854376,5.1071927024,30034,Zonenummer,119,Objectid,23401,Automaatnummer,Croeselaan 91,Adres,Dichterswijk,Rayon,Utrecht,Woonplaats,3521BL,Postcode
2,Croeselaan 131,52.0853837689,5.1079563485,30034,Zonenummer,120,Objectid,23402,Automaatnummer,Croeselaan 131,Adres,Dichterswijk,Rayon,Utrecht,Woonplaats,3521BL,Postcode
2,Croeselaan 181,52.0844936146,5.1087914088,30034,Zonenummer,121,Objectid,23403,Automaatnummer,Croeselaan 181,Adres,Dichterswijk,Rayon,Utrecht,Woonplaats,3521BM,Postcode
2,Croeselaan 221,52.0833407122,5.1098621055,30034,Zonenummer,122,Objectid,23404,Automaatnummer,Croeselaan 221,Adres,Dichterswijk,Rayon,Utrecht,Woonplaats,3521BN,Postcode
2,Van der Goesstraat 88,52.0831346519,5.1107154600,30034,Zonenummer,124,Objectid,23406,Automaatnummer,Van der Goesstraat 88,Adres,Dichterswijk,Rayon,Utrecht,Woonplaats,3521XG,Postcode
2,Van der Goesstraat 25,52.0838637669,5.1113723621,30034,Zonenummer,125,Objectid,23407,Automaatnummer,Van der Goesstraat 25,Adres,Dichterswijk,Rayon,Utrecht,Woonplaats,3521TJ,Postcode
2,Asselijnstraat 29,52.0844448473,5.1116225936,30034,Zonenummer,126,Objectid,23408,Automaatnummer,Asselijnstraat 29,Adres,Dichterswijk,Rayon,Utrecht,Woonplaats,3521TB,Postcode
2,Jeremias de Deckerstraat 52,52.0834973956,5.1125775030,30034,Zonenummer,127,Objectid,23409,Automaatnummer,Jeremias de Deckerstraat 52,Adres,Dichterswijk,Rayon,Utrecht,Woonplaats,3521TP,Postcode
2,Hubert Pootstraat 1,52.0825289727,5.1112851284,30034,Zonenummer,128,Objectid,23410,Automaatnummer,Hubert Pootstraat 1,Adres,Dichterswijk,Rayon,Utrecht,Woonplaats,3521VA,Postcode
2,Jan Luykenstraat 2,52.0822629745,5.1117808565,30034,Zonenummer,129,Objectid,23411,Automaatnummer,Jan Luykenstraat 2,Adres,Dichterswijk,Rayon,Utrecht,Woonplaats,3521VC,Postcode
2,Wittevrouwensingel 31,52.0943399678,5.1274013404,30041,Zonenummer,130,Objectid,24101,Automaatnummer,Wittevrouwensingel 31,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3531GV,Postcode
2,Biltstraat 67,52.0950903905,5.1295437144,30041,Zonenummer,131,Objectid,24102,Automaatnummer,Biltstraat 67,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3572AH,Postcode
2,Kruisstraat 2,52.0938124739,5.1292708256,30041,Zonenummer,132,Objectid,24103,Automaatnummer,Kruisstraat 2,Adres,Buiten Wittevrouwen,Rayon,Utrecht,Woonplaats,3581GK,Postcode
2,Graadt van Roggenweg 5,52.0892933514,5.1027067141,30054,Zonenummer,254,Objectid,25402,Automaatnummer,Graadt van Roggenweg 5,Adres,Leidseweg,Rayon,Utrecht,Woonplaats,3531AA,Postcode
2,Graadt van Roggenweg 41,52.0879604011,5.1001371187,30054,Zonenummer,255,Objectid,25403,Automaatnummer,Graadt van Roggenweg 41,Adres,Leidseweg,Rayon,Utrecht,Woonplaats,3531AB,Postcode
2,Koningsbergerstraat 11,52.0873101089,5.0994053043,30054,Zonenummer,256,Objectid,25404,Automaatnummer,Koningsbergerstraat 11,Adres,Leidseweg,Rayon,Utrecht,Woonplaats,3531AJ,Postcode
2,Graadt van Roggenweg 7,52.0892068600,5.1023460470,30054,Zonenummer,257,Objectid,25405,Automaatnummer,Graadt van Roggenweg 7,Adres,Leidseweg,Rayon,Utrecht,Woonplaats,3531AE,Postcode
2,Muntkade 8,52.0862683869,5.0977932944,30054,Zonenummer,258,Objectid,25406,Automaatnummer,Muntkade 8,Adres,Leidseweg,Rayon,Utrecht,Woonplaats,3531AK,Postcode
2,Krugerstraat 39,52.0863815894,5.0983849173,30054,Zonenummer,259,Objectid,25407,Automaatnummer,Krugerstraat 39,Adres,Leidseweg,Rayon,Utrecht,Woonplaats,3531AN,Postcode
2,Muntkade 2,52.0865666459,5.0972101713,30054,Zonenummer,260,Objectid,25408,Automaatnummer,Muntkade 2,Adres,Leidseweg,Rayon,Utrecht,Woonplaats,3531AK,Postcode
2,Krugerstraat 17,52.0872778913,5.0978175868,30054,Zonenummer,261,Objectid,25409,Automaatnummer,Krugerstraat 17,Adres,Leidseweg,Rayon,Utrecht,Woonplaats,3531AL,Postcode
2,Leidseweg 83,52.0879104750,5.0969990989,30054,Zonenummer,262,Objectid,25410,Automaatnummer,Leidseweg 83,Adres,Leidseweg,Rayon,Utrecht,Woonplaats,3531BG,Postcode
2,Leidseweg 66,52.0884077592,5.0985448968,30054,Zonenummer,263,Objectid,25411,Automaatnummer,Leidseweg 66,Adres,Leidseweg,Rayon,Utrecht,Woonplaats,3531BE,Postcode
2,Leidseweg 29,52.0896670582,5.1026213422,30054,Zonenummer,264,Objectid,25412,Automaatnummer,Leidseweg 29,Adres,Leidseweg,Rayon,Utrecht,Woonplaats,3531BA,Postcode
2,Weerdsingel O.Z. 15,52.0967964421,5.1173666032,30081,Zonenummer,265,Objectid,28101,Automaatnummer,Weerdsingel O.Z. 15,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514AA,Postcode
2,Bemuurde Weerd O.Z. 39,52.0983878031,5.1143976556,30081,Zonenummer,266,Objectid,28102,Automaatnummer,Bemuurde Weerd O.Z. 39,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514AR,Postcode
2,Bemuurde Weerd O.Z. 13,52.0973295858,5.1154292047,30081,Zonenummer,267,Objectid,28103,Automaatnummer,Bemuurde Weerd O.Z. 13,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514AN,Postcode
2,Bemuurde Weerd O.Z. 56,52.0991973770,5.1137814322,30081,Zonenummer,268,Objectid,28104,Automaatnummer,Bemuurde Weerd O.Z. 56,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514AS,Postcode
2,Lauwerecht 22,52.1005074214,5.1123663535,30081,Zonenummer,269,Objectid,28105,Automaatnummer,Lauwerecht 22,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514BB,Postcode
2,Draaiweg 15,52.1007657852,5.1130158279,30081,Zonenummer,270,Objectid,28106,Automaatnummer,Draaiweg 15,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514AJ,Postcode
2,Merelstraat 18,52.1000306553,5.1153187117,30081,Zonenummer,272,Objectid,28108,Automaatnummer,Merelstraat 18,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514CN,Postcode
2,Adelaarstraat 42,52.0994268013,5.1161812214,30081,Zonenummer,273,Objectid,28109,Automaatnummer,Adelaarstraat 42,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514CG,Postcode
2,Gruttersdijk 24,52.0980675232,5.1162531621,30081,Zonenummer,274,Objectid,28110,Automaatnummer,Gruttersdijk 24,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514BG,Postcode
2,Hopakker 59,52.0983829725,5.1167836285,30081,Zonenummer,275,Objectid,28111,Automaatnummer,Hopakker 59,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514BV,Postcode
2,Weerdsingel O.Z. 31,52.0967766454,5.1192481245,30081,Zonenummer,276,Objectid,28112,Automaatnummer,Weerdsingel O.Z. 31,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514AB,Postcode
2,Weerdsingel O.Z. 61,52.0975166166,5.1215887541,30081,Zonenummer,277,Objectid,28113,Automaatnummer,Weerdsingel O.Z. 61,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514AG,Postcode
2,Bellamystraat 8,52.0971770161,5.1190296806,30081,Zonenummer,278,Objectid,28114,Automaatnummer,Bellamystraat 8,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514EL,Postcode
2,Nieuwe Koekoekstraat 2,52.0977387735,5.1173886310,30081,Zonenummer,279,Objectid,28115,Automaatnummer,Nieuwe Koekoekstraat 2,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514EE,Postcode
2,Adelaarstraat 68,52.0995219951,5.1169513278,30081,Zonenummer,280,Objectid,28116,Automaatnummer,Adelaarstraat 68,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514CG,Postcode
2,Nieuwe Keizersgracht 34,52.0999634320,5.1183084014,30081,Zonenummer,281,Objectid,28117,Automaatnummer,Nieuwe Keizersgracht 34,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514TX,Postcode
2,Adelaarstraat 53,52.0999311783,5.1191155449,30081,Zonenummer,282,Objectid,28118,Automaatnummer,Adelaarstraat 53,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514CC,Postcode
2,Koekoekstraat 73,52.0995538220,5.1186052495,30081,Zonenummer,283,Objectid,28119,Automaatnummer,Koekoekstraat 73,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514CV,Postcode
2,Nieuwe Koekoekstraat 29,52.0980766836,5.1191162130,30081,Zonenummer,284,Objectid,28120,Automaatnummer,Nieuwe Koekoekstraat 29,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514EA,Postcode
2,Kwartelstraat 14,52.0986889300,5.1211509124,30081,Zonenummer,285,Objectid,28121,Automaatnummer,Kwartelstraat 14,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514EV,Postcode
2,Weerdsingel O.Z. 35,52.0969201385,5.1198652310,30081,Zonenummer,286,Objectid,28122,Automaatnummer,Weerdsingel O.Z. 35,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514AC,Postcode
2,Weerdsingel O.Z. 87,52.0976049746,5.1236779780,30081,Zonenummer,287,Objectid,28123,Automaatnummer,Weerdsingel O.Z. 87,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514AK,Postcode
2,Kwartelstraat 60,52.0985430450,5.1235476265,30081,Zonenummer,288,Objectid,28124,Automaatnummer,Kwartelstraat 60,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514EX,Postcode
2,Menno van Coehoornstraat 34,52.0995665012,5.1236059393,30081,Zonenummer,289,Objectid,28125,Automaatnummer,Menno van Coehoornstraat 34,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514XG,Postcode
2,Simon Stevinstraat 12,52.0990334186,5.1232277765,30081,Zonenummer,290,Objectid,28126,Automaatnummer,Simon Stevinstraat 12,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514XC,Postcode
2,Van Humboldtstraat 21,52.0992122268,5.1221660325,30081,Zonenummer,291,Objectid,28127,Automaatnummer,Van Humboldtstraat 21,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514GL,Postcode
2,Nieuwe Koekoekstraat 135,52.0997839530,5.1212702024,30081,Zonenummer,292,Objectid,28128,Automaatnummer,Nieuwe Koekoekstraat 135,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514ED,Postcode
2,Havikstraat 12,52.0992025341,5.1191231239,30081,Zonenummer,293,Objectid,28129,Automaatnummer,Havikstraat 12,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514TP,Postcode
2,Willem van Noortplein 1,52.1023295250,5.1220059366,30081,Zonenummer,298,Objectid,28134,Automaatnummer,Willem van Noortplein 1,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514GK,Postcode
2,Zaagmolenkade 27,52.1014436720,5.1203130525,30081,Zonenummer,299,Objectid,28135,Automaatnummer,Zaagmolenkade 27,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3515AK,Postcode
2,Willem van Noortstraat 62,52.1010117604,5.1203250441,30081,Zonenummer,300,Objectid,28136,Automaatnummer,Willem van Noortstraat 62,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514GG,Postcode
2,Willem van Noortstraat 122,52.1015818416,5.1213378275,30081,Zonenummer,301,Objectid,28137,Automaatnummer,Willem van Noortstraat 122,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514GH,Postcode
2,Willem van Noortstraat 93,52.1014987975,5.1217072270,30081,Zonenummer,302,Objectid,28138,Automaatnummer,Willem van Noortstraat 93,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514GC,Postcode
2,Willem van Noortstraat 49,52.1009475117,5.1207254452,30081,Zonenummer,303,Objectid,28139,Automaatnummer,Willem van Noortstraat 49,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514GB,Postcode
2,Floris Heermalestraat 6,52.1003199687,5.1212043158,30081,Zonenummer,304,Objectid,28140,Automaatnummer,Floris Heermalestraat 6,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514VW,Postcode
2,Van 't Hoffstraat 1,52.1003608221,5.1223273999,30081,Zonenummer,305,Objectid,28141,Automaatnummer,Van 't Hoffstraat 1,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514VT,Postcode
2,Van Humboldtstraat 83,52.1007975151,5.1226995511,30081,Zonenummer,306,Objectid,28142,Automaatnummer,Van Humboldtstraat 83,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514GN,Postcode
2,Van Humboldtstraat 127,52.1018413200,5.1229020883,30081,Zonenummer,307,Objectid,28143,Automaatnummer,Van Humboldtstraat 127,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514GN,Postcode
2,Van Musschenbroekstraat 56,52.1013046031,5.1233133525,30081,Zonenummer,308,Objectid,28144,Automaatnummer,Van Musschenbroekstraat 56,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514XL,Postcode
2,Van Musschenbroekstraat 18,52.1001311528,5.1230937391,30081,Zonenummer,309,Objectid,28145,Automaatnummer,Van Musschenbroekstraat 18,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514XK,Postcode
2,Vogelenbuurt,52.1005375047,5.1237535775,30081,Zonenummer,311,Objectid,28147,Automaatnummer,Vogelenbuurt,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514 JA,Postcode
2,Van Swindenstraat 29,52.1018609717,5.1246134512,30081,Zonenummer,312,Objectid,28148,Automaatnummer,Van Swindenstraat 29,Adres,Vogelenbuurt,Rayon,Utrecht,Woonplaats,3514XM,Postcode
