FID,strook_id,strooknaam,vliegdatum,shape_leng,se_anno_cad_data,gdb_geomattr_data,shape
vlieglijnen_kust_2015.70,63,L0103_r,2015-04-18T00:00:00,5015.16112395,,,"LINESTRING (110020.99210000038 553058.9448000006, 115005.59580000117 553611.7267999984)"
vlieglijnen_kust_2015.71,64,L0104_r,2015-04-18T00:00:00,5019.76557851,,,"LINESTRING (110069.5139000006 552803.8376000002, 115057.62379999831 553366.6928999983)"
vlieglijnen_kust_2015.72,65,L0105_r,2015-04-18T00:00:00,5110.91716371,,,"LINESTRING (109994.13109999895 552555.0903000012, 115073.90729999915 553118.4268000014)"
vlieglijnen_kust_2015.73,51,L0022_g,2015-05-22T00:00:00,20483.1690815,,,"LINESTRING (108610.1165000014 561386.4228000008, 119674.5401000008 578624.1356000006)"
vlieglijnen_kust_2015.74,52,L0023_g,2015-05-22T00:00:00,25505.1593323,,,"LINESTRING (106540.42660000175 556830.5782999992, 120309.35379999876 578299.8539000005)"
vlieglijnen_kust_2015.75,53,L0024_g,2015-05-22T00:00:00,27876.6713787,,,"LINESTRING (105682.80909999833 554213.1539999992, 120729.74410000071 577680.1213000007)"
vlieglijnen_kust_2015.76,54,L0025_g,2015-05-22T00:00:00,28258.5649207,,,"LINESTRING (105929.85300000012 553312.7624000013, 121192.04360000044 577095.3618000001)"
vlieglijnen_kust_2015.77,55,L0026_g,2015-05-22T00:00:00,44489.6384064,,,"LINESTRING (106494.19860000163 552866.4688000008, 130497.5084999986 590325.366799999)"
vlieglijnen_kust_2015.78,56,L0027_g,2015-05-22T00:00:00,27646.9733998,,,"LINESTRING (107074.74289999902 552506.6086000018, 122008.84930000082 575773.0568000004)"
vlieglijnen_kust_2015.79,57,L0028_g,2015-05-22T00:00:00,9524.73655478,,,"LINESTRING (107771.48299999908 552282.7175999992, 112918.01080000028 560297.3203999996)"
vlieglijnen_kust_2015.80,58,L0029_g,2015-05-22T00:00:00,6467.54815991,,,"LINESTRING (109705.58460000157 553998.4706000015, 113197.08210000023 559442.6072999984)"
vlieglijnen_kust_2015.81,59,L0030_g,2015-05-22T00:00:00,5024.64671344,,,"LINESTRING (110912.42810000107 554577.3563000001, 113620.10929999873 558810.0313000008)"
vlieglijnen_kust_2015.82,60,L0031_g,2015-05-22T00:00:00,5967.05223087,,,"LINESTRING (111143.08249999955 553653.2078000009, 114366.31390000135 558674.8103)"
vlieglijnen_kust_2015.83,61,L0032_g,2015-05-22T00:00:00,11232.3848139,,,"LINESTRING (109498.23860000074 548452.9871000014, 114598.40230000019 558460.7241000012)"
vlieglijnen_kust_2015.84,62,L0033_g,2015-03-07T00:00:00,19962.7135029,,,"LINESTRING (117566.87590000033 581300.6583999991, 134101.19289999828 592486.6447999999)"
vlieglijnen_kust_2015.85,63,L0034_g,2015-03-07T00:00:00,33163.7886473,,,"LINESTRING (117510.93430000171 580434.8493999988, 144996.9774999991 598991.635400001)"
vlieglijnen_kust_2015.86,64,L0035_g,2015-03-07T00:00:00,32508.2061911,,,"LINESTRING (118636.12530000135 580330.6013000011, 145563.55480000004 598543.1523000002)"
vlieglijnen_kust_2015.87,65,L0036_g,2015-03-07T00:00:00,31966.3135692,,,"LINESTRING (118521.51429999992 579409.6631000005, 144994.4978 597326.871100001)"
vlieglijnen_kust_2015.88,66,L0037_g,2015-03-07T00:00:00,30360.2676454,,,"LINESTRING (119885.56280000135 579494.7723999992, 145038.28009999916 596497.3209999986)"
vlieglijnen_kust_2015.89,67,L0038_g,2015-03-07T00:00:00,25255.455392,,,"LINESTRING (141067.69399999827 600791.2503000014, 165404.41860000044 607541.2030000016)"
vlieglijnen_kust_2015.90,68,L0039_g,2015-03-07T00:00:00,27288.9910132,,,"LINESTRING (139900.0064000003 599730.315299999, 166192.09180000052 607038.8907999992)"
vlieglijnen_kust_2015.91,69,L0040_g,2015-03-07T00:00:00,28782.4609087,,,"LINESTRING (139499.04830000177 598897.2606000006, 167232.26089999825 606597.8429999985)"
vlieglijnen_kust_2015.92,70,L0041_g,2015-03-07T00:00:00,35521.419222,,,"LINESTRING (138546.01029999927 597899.5262999982, 172769.7815000005 607412.9222999997)"
vlieglijnen_kust_2015.93,71,L0042_g,2015-03-07T00:00:00,9824.50263801,,,"LINESTRING (135672.39290000126 596374.0432999991, 145135.97159999982 599012.5144000016)"
vlieglijnen_kust_2015.94,72,L0043_g,2015-03-07T00:00:00,9745.53144175,,,"LINESTRING (136189.7314000018 595790.0628000014, 145578.24309999868 598403.7250999995)"
vlieglijnen_kust_2015.95,73,L0044_g,2015-03-07T00:00:00,9669.52390221,,,"LINESTRING (135791.65340000018 594961.7342999987, 145110.90909999982 597540.7195999995)"
vlieglijnen_kust_2015.96,74,L0045_g,2015-03-07T00:00:00,7797.00123105,,,"LINESTRING (137673.29080000147 594760.8134999983, 145185.45650000125 596849.0172999986)"
vlieglijnen_kust_2015.97,75,L0046_g,2015-05-22T00:00:00,12337.9979866,,,"LINESTRING (135287.01429999992 589048.1977999993, 145503.43230000138 595965.6392999999)"
vlieglijnen_kust_2015.98,76,L0047_g,2015-05-11T00:00:00,24441.4847565,,,"LINESTRING (170342.2749999985 609433.0461000018, 194783.12790000066 609257.3002999984)"
vlieglijnen_kust_2015.99,77,L0048_g,2015-05-11T00:00:00,37064.6612319,,,"LINESTRING (170120.7012999989 608716.7617999986, 207184.66479999945 608489.3372999988)"
vlieglijnen_kust_2015.100,78,L0049_g,2015-05-11T00:00:00,25601.7681625,,,"LINESTRING (169081.71709999815 608039.1653999984, 194682.87530000135 607862.4400000013)"
vlieglijnen_kust_2015.101,79,L0050_g,2015-05-11T00:00:00,3786.96894518,,,"LINESTRING (169067.62689999864 607331.5707999989, 172854.5822999999 607321.4048000015)"
vlieglijnen_kust_2015.102,80,L0051_g,2015-05-11T00:00:00,9302.91377572,,,"LINESTRING (169215.13679999858 608274.6763999984, 176191.37330000103 602120.3015000001)"
vlieglijnen_kust_2015.103,81,L0052_g,2015-05-11T00:00:00,8440.81445528,,,"LINESTRING (169121.34180000052 607426.1129000001, 175455.3728 601846.9193000011)"
vlieglijnen_kust_2015.104,82,L0053_g,2015-05-11T00:00:00,5993.5784251,,,"LINESTRING (169570.3616000004 606102.065299999, 174054.27380000055 602124.941399999)"
vlieglijnen_kust_2015.105,83,L0054_g,2015-05-11T00:00:00,19287.8185193,,,"LINESTRING (203666.2558999993 613089.3583000004, 222778.60610000044 615685.126600001)"
vlieglijnen_kust_2015.106,84,L0055_g,2015-05-11T00:00:00,20446.879687,,,"LINESTRING (202931.51440000162 612272.0168999992, 223189.20210000128 615047.0804999992)"
vlieglijnen_kust_2015.107,85,L0056_g,2015-05-11T00:00:00,20735.7109954,,,"LINESTRING (202898.17009999976 611563.308600001, 223443.3632999994 614367.7243000008)"
vlieglijnen_kust_2015.108,86,L0057_g,2015-05-11T00:00:00,21203.7180514,,,"LINESTRING (202619.48950000107 610821.4976000004, 223627.83949999884 613693.237399999)"
vlieglijnen_kust_2015.109,87,L0058_g,2015-05-11T00:00:00,21279.6752274,,,"LINESTRING (202674.58590000123 610128.7115000002, 223759.84760000184 612998.6099000014)"
vlieglijnen_kust_2015.110,88,L0059_g,2015-05-11T00:00:00,20934.80792,,,"LINESTRING (202539.6539000012 609396.7718000002, 223281.84329999983 612230.1030000001)"
vlieglijnen_kust_2015.111,89,L0060_g,2015-05-11T00:00:00,4171.49701359,,,"LINESTRING (203113.12579999864 608780.1088000014, 207247.5293999985 609335.1704000011)"
vlieglijnen_kust_2015.112,90,L0061_g,2015-05-11T00:00:00,4357.64581946,,,"LINESTRING (202650.6864 608001.8277999982, 206968.46389999986 608589.9387999997)"
vlieglijnen_kust_2015.113,91,L0062_g,2015-05-11T00:00:00,3052.70406508,,,"LINESTRING (203749.1697999984 607445.7212999985, 206774.10229999945 607856.556400001)"
vlieglijnen_kust_2015.114,92,L0063_g,2015-05-11T00:00:00,3361.59082082,,,"LINESTRING (203456.23279999942 606702.7910999991, 206786.36829999834 607161.5828000009)"
vlieglijnen_kust_2015.115,93,L0064_g,2015-05-11T00:00:00,7909.64599289,,,"LINESTRING (170863.22340000048 607750.4277999997, 176800.16629999876 602524.0322999991)"
vlieglijnen_kust_2015.116,94,L0065_g,2015-05-22T00:00:00,12133.1017632,,,"LINESTRING (135139.43580000103 588095.2397999987, 145178.35779999942 594909.3579000011)"
vlieglijnen_kust_2015.117,95,L0066_g,2015-05-22T00:00:00,11728.030178,,,"LINESTRING (135676.54039999843 587632.9175000004, 145392.91809999943 594200.9230000004)"
vlieglijnen_kust_2015.118,96,L0067_g,2015-05-22T00:00:00,10827.0835104,,,"LINESTRING (136335.01839999855 587235.2012999989, 145313.69509999827 593285.7468000017)"
vlieglijnen_kust_2015.119,97,L0107_g,2015-05-22T00:00:00,4028.15631406,,,"LINESTRING (143924.55359999835 585677.3832999989, 147952.69539999962 585666.5698999986)"
vlieglijnen_kust_2015.120,98,L0108_g,2015-05-22T00:00:00,4030.12327497,,,"LINESTRING (143871.3275000006 584980.7443999983, 147901.4081000015 584962.1979999989)"
vlieglijnen_kust_2015.121,99,L0109_g,2015-05-22T00:00:00,4004.4475148,,,"LINESTRING (143925.2351000011 584290.5661000013, 147929.6248999983 584269.0665999986)"
vlieglijnen_kust_2015.122,160,L0021_g,2015-05-22T00:00:00,19161.7948687,,,"LINESTRING (108135.71240000054 561950.1141000018, 118495.64189999923 578069.8610999994)"
