gemcode;wijk;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm0206;lbm0208;lbm0210;lbm0608;lbm0610;lbm0810;bev;lftsam;publ;veilig;vrz;won
163;2;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;18,09335;,84215;-18,20701;28,11938;-26,53881;31,94679
163;2;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;23,86548;12,27341;-17,87361;36,93561;32,58848;29,5935
163;2;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;25,2825;8,64398;-18,94022;32,8139;32,29885;32,30374
163;2;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;28,8483;11,31062;-31,88465;35,01571;32,25717;31,03223
163;2;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;25,88264;15,90124;-27,59467;37,18053;30,86197;30,95981
163;3;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;19,89402;-2,27319;-18,56316;26,72042;-29,05673;17,86977
163;3;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;23,91393;22,60967;-19,14115;38,91947;27,80437;19,71805
163;3;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;16,57893;17,24167;-17,43702;35,98801;28,29001;19,09997
163;3;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;22,69419;19,96714;-26,03776;39,37829;28,79142;20,65122
163;3;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;22,31954;22,36712;-21,41884;40,92889;27,419;20,79675
163;4;1998;positief; ; ; ; ; ; ; ; ; ; ;,70294;2,13663;-10,86898;18,66304;-9,14532;-6,15575
163;4;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,42559;-8,22732;-11,09174;28,92328;8,12376;-9,1338
163;4;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;3,62849;-18,3653;-9,16207;23,87755;8,78742;-3,8113
163;4;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;11,80858;-9,25063;-11,55501;30,45769;8,86754;-1,92458
163;4;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;6,70956;-6,84612;-11,99137;35,80331;8,78069;-,57753
163;5;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;10,59804;22,82327;-22,88248;35,87051;36,64321;47,80031
163;5;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;16,88302;37,79558;-23,23757;41,72825;-34,46194;47,42744
163;5;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;17,04726;13,98512;-21,24993;41,04543;-34,56512;45,47645
163;5;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,17294;21,64093;-39,25579;41,49165;-34,6739;43,77433
163;5;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;25,21405;31,66046;-9,68785;42,93834;-35,05277;44,7024
163;6;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;10,9291;5,60542;9,47085;31,92219;-24,24249;32,60705
163;6;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;19,12196;-7,40583;9,48394;35,12144;-9,61122;35,20269
163;6;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,89645;-17,95392;11,91896;30,5903;-10,09034;33,68854
163;6;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;24,14442;-18,68872;10,40101;34,9944;-9,87658;33,79593
163;6;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,06616;-19,5444;-6,1292;36,0599;-10,23129;34,02152
163;7;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;10,0823;7,52489;-23,20224;30,81997;47,28227;39,68583
163;7;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;12,59229;17,96013;-24,02856;37,87685;-10,06714;42,87217
163;7;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;17,83014;23,89727;-23,67508;38,00813;-25,20005;41,61704
163;7;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;20,73106;25,25442;-35,28741;41,55802;-24,28824;40,48588
163;7;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;23,16279;20,26684;-32,32315;42,73277;-24,7726;39,7735
163;8;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;8,22882;2,89486;-25,17661;34,20136;15,92661;45,36612
163;8;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;17,55344;11,44549;-24,6217;40,39686;-31,74529;46,91186
163;8;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;10,74047;16,93895;-23,83671;38,86931;-31,92373;46,1255
163;8;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;15,27224;20,15994;-26,54254;41,97615;-31,73157;45,89857
163;8;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;16,52189;21,27784;-17,24366;43,39581;-31,73358;45,48345
163;9;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;,67918;6,27995;-23,34761;29,28974;41,86309;31,25105
163;9;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,18396;9,83529;-30,2515;38,23558;-41,73471;26,64244
163;9;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;8,68414;-10,87749;-25,1678;36,69244;-41,73471;33,96476
163;9;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;17,91779;-5,52667;-29,99027;38,9385;-41,73471;34,75696
163;9;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;8,76273;5,11031;-14,20391;42,14955;-41,73471;35,52867
164;0;1998;positief; ; ; ; ; ; ; ; ; ; ;-1,4888;-22,19856;5,12634;-27,80315;32,39387;7,60844
164;0;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,38744;-4,23228;1,81599;-33,87737;47,46324;11,45001
164;0;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;1,66438;-14,70124;2,86473;-29,83075;47,41833;14,47773
164;0;2008;zeer positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;10,88734;-4,89783;4,33988;-,16721;47,47618;15,38276
164;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-2,19607;2,3422;12,33806;4,24951;47,09588;14,59788
164;1;1998;positief; ; ; ; ; ; ; ; ; ; ;-28,3783;-13,3921;-8,10121;10,46885;5,61276;-5,17101
164;1;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-9,38382;12,77652;-7,55416;6,58177;18,80846;-6,35193
164;1;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-24,96187;7,83621;4,6883;6,46383;20,93688;-3,44815
164;1;2008;positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-10,94235;6,76317;-6,29898;22,94034;20,99206;-2,06869
164;1;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-16,55781;8,49517;4,59171;23,8125;20,6328;-2,2533
164;2;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-37,51693;-25,32409;4,8816;6,48135;-7,84584;-14,11408
164;2;2002;positief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;-13,53458;-5,67857;-1,62404;9,3006;28,58677;-10,63137
164;2;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-30,0106;-15,75931;3,92143;10,95836;15,49031;-9,25523
164;2;2008;positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-11,51629;-14,90354;-12,21941;27,17293;14,64201;-5,99119
164;2;2010;positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-18,84737;-13,40418;6,28737;23,82992;12,63552;-4,15641
164;3;1998;positief; ; ; ; ; ; ; ; ; ; ;1,65789;3,98668;10,72531;21,52105;-4,43608;,85568
164;3;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,34894;-8,13764;12,42222;24,58212;,93185;3,33457
164;3;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;4,89956;-15,70617;13,79969;24,15956;1,61405;2,32252
164;3;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;11,53104;-14,1632;12,78844;33,26331;,13232;4,1015
164;3;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;10,16449;-12,02479;13,77117;32,40636;,56379;3,70222
164;4;1998;positief; ; ; ; ; ; ; ; ; ; ;-,04326;-7,97181;14,41018;35,38031;-2,32338;-28,50822
164;4;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;5,30931;30,53589;17,81474;33,90086;13,52553;-28,01245
164;4;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-7,55135;23,28052;23,66507;31,51212;-2,35251;-29,24886
164;4;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-,25345;21,79112;20,87874;36,76859;-1,97381;-27,53836
164;4;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-4,48041;23,16936;25,46757;37,45883;-1,23916;-27,49256
164;5;1998;positief; ; ; ; ; ; ; ; ; ; ;-38,66836;-23,60068;12,1337;21,37283;18,82615;-17,39171
164;5;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-19,01579;-17,05765;10,42071;15,22087;12,31185;-17,8038
164;5;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-35,78695;-14,47713;11,94732;7,7731;11,72666;-16,60034
164;5;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-19,23044;-15,67632;3,40671;21,01348;12,6911;-13,90511
164;5;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-25,30842;-10,80666;14,94237;25,76648;14,23499;-9,56727
164;6;1998;positief; ; ; ; ; ; ; ; ; ; ;-9,90371;-,65241;12,53852;31,72376;-4,15079;-9,28878
164;6;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;6,69111;3,71042;12,35555;29,68601;3,33239;-8,56026
164;6;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-7,6515;5,08141;13,49156;26,21248;4,12894;-5,47834
164;6;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;4,4766;5,96576;9,44512;33,52441;7,05539;-3,904
164;6;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;1,56886;8,01348;16,46911;33,11366;1,97097;-3,83592
164;7;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;3,06689;9,55614;-5,21117;27,51966;12,90475;-3,26723
164;7;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;16,22196;19,08324;-5,46166;29,26249;22,73704;-,84612
164;7;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;3,74361;3,43099;-5,03142;29,83862;24,16887;1,44804
164;7;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;16,49789;8,07079;-8,15841;36,18278;23,00538;3,45595
164;7;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;13,03251;14,20535;8,31303;33,3512;25,7623;1,28498
164;8;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;21,7606;22,97002;18,43452;41,09719;6,31085;33,3826
164;8;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;30,02999;13,26094;19,96502;40,09784;-19,45786;35,99424
164;8;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;24,49245;1,52357;21,04328;37,6929;-17,99281;35,39728
164;8;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;30,17455;-,58374;22,57144;40,26007;-18,43801;37,95229
164;8;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;26,43571;-5,32517;10,73772;36,98082;-21,78395;35,74006
164;9;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;14,4671;23,21785;-27,75348;39,13524;18,0971;43,09254
164;9;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;23,81268;32,05852;-26,57738;37,58306;-17,99917;42,37315
164;9;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;10,84516;21,16173;-25,08365;33,80186;-24,22745;39,15446
164;9;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;23,0123;20,25154;-37,96259;40,67088;-28,0978;38,7409
164;9;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;22,36345;13,62729;-25,65583;31,06023;-27,96142;38,88678
166;0;1998;positief; ; ; ; ; ; ; ; ; ; ;-,19944;3,72483;7,91122;19,45275;-32,09598;-10,17766
166;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,73851;5,10133;8,19159;22,82596;20,57851;-5,37194
166;0;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-,53557;-4,18404;12,806;14,31032;20,80455;-5,67005
166;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;14,84741;-1,13478;18,95353;18,09738;18,26092;-,85899
166;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;14,00441;-,98986;20,06248;17,81256;11,98433;-,3296
166;3;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;21,42824;28,45829;-4,65764;30,83362;-26,01701;17,59561
166;3;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,7729;12,06538;-5,7398;36,40739;22,39829;22,86371
166;3;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;17,96564;2,50489;-1,83741;37,66605;21,81928;21,43172
166;3;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;24,27783;,89371;-5,34276;37,64407;22,31048;23,28438
166;3;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;23,30564;1,32288;3,07679;36,55488;16,36234;24,30804
166;4;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;22,19116;23,08258;-1,42716;43,36847;-41,11005;45,16898
166;4;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;16,29954;26,60356;-1,14688;40,80166;-21,29442;44,40215
166;4;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,7738;14,00997;2,1911;42,31722;-18,27367;42,04336
166;4;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;21,48063;13,78391;-15,52846;40,35992;-15,52235;41,46681
166;4;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;22,98571;11,48184;-2,30943;37,77013;-33,54469;39,86381
166;5;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;12,97916;9,92205;28,81318;35,29557;-40,98843;32,0828
166;5;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;12,25654;-2,9425;27,18525;35,27707;-9,18268;26,69722
166;5;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;5,7946;14,06959;25,91391;41,26585;-9,08876;27,77221
166;5;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;11,12502;19,96532;-18,46573;40,10291;-27,05494;27,19042
166;5;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,85613;7,93997;13,749;40,07721;-27,09128;24,95702
166;6;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;22,69859;-5,44317;21,0971;40,71937;-31,85875;24,23873
166;6;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;22,69315;4,75846;19,78099;39,50435;-24,08155;27,06415
166;6;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;16,63295;15,15348;23,97931;36,5444;-23,81716;30,50844
166;6;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;18,26635;18,63174;18,81166;43,92008;-23,39748;32,18382
166;6;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;18,4832;23,86246;25,83903;43,72774;-22,15994;30,56939
166;7;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;21,87407;43,28693;-2,09581;41,48851;-9,42854;48,02401
166;7;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;26,55525;45,51997;-3,81535;39,54333;-24,85875;47,88466
166;7;2006;uiterst positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;18,59635;37,36428;-1,89555;41,65933;-27,5462;47,50247
166;7;2008;uiterst positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;18,01554;39,15051;-17,56107;42,74951;-34,25884;47,76853
166;7;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;23,00108;28,83757;12,99032;40,66914;-34,26907;47,40924
166;8;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;22,1095;14,20045;-45,16411;43,92628;-41,73471;35,38392
166;8;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;13,57808;8,88683;-45,59644;37,95686;-33,31619;36,92752
166;8;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;11,24079;6,7296;-45,27797;38,56509;-33,31619;41,33714
166;8;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,4641;1,49869;-49,90011;38,30088;-33,31619;31,92021
166;8;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;24,22674;15,22842;-41,9678;35,46045;-33,31619;28,92658
166;9;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;37,69731;47,97584;-25,93242;40,7275;-39,52571;49,50808
166;9;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;30,48261;39,61327;-29,54642;35,41688;-32,42481;49,49834
166;9;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;20,91055;29,252;-24,76504;33,94336;-32,66687;47,34644
166;9;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;25,65826;14,29299;-47,12415;38,89092;-32,47536;47,32361
166;9;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;18,35757;19,25113;-24,28661;37,95891;-32,49443;47,64148
168;0;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;6,60378;-4,48326;1,45847;27,18117;12,85682;4,38955
168;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;17,37757;5,84742;,88164;36,24117;-29,16577;11,30127
168;0;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;12,27873;-1,73082;2,46908;36,27003;-31,94932;13,74083
168;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;18,70156;3,61873;-5,57847;41,42328;-31,1977;15,70936
168;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;15,77145;7,67202;6,23167;39,04127;-29,93406;16,84963
168;1;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;16,62078;17,12658;-25,20733;36,82872;41,00073;45,1768
168;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,83374;29,173;-22,36223;41,09294;-34,12342;45,15698
168;1;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;9,04935;35,12127;-21,07276;40,56155;-34,14589;41,49639
168;1;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;12,18833;36,0606;-40,4345;39,88604;-34,09653;41,60973
168;1;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;3,02533;35,45376;,24511;38,2803;-34,15745;42,84151
168;2;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-2,45187;19,18009;-7,22977;29,03858;6,55402;21,41678
168;2;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,86077;9,3727;-6,43017;38,64117;-22,64189;22,33684
168;2;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-,86292;6,7806;-5,3873;37,07954;-24,92981;26,50375
168;2;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;6,39409;10,28932;-15,53248;37,52595;-24,16596;27,11294
168;2;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-,56191;7,17192;6,31406;33,97033;-24,02464;27,53903
168;3;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;10,2094;25,53797;-15,10769;35,43323;16,78333;43,63831
168;3;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,14789;20,13175;-14,25643;42,23263;-12,03966;43,8884
168;3;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;13,20671;15,25898;-13,01267;41,53639;-18,97042;44,20412
168;3;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;20,05354;18,09718;-27,71116;43,53947;-18,86484;44,52455
168;3;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;17,76762;8,09306;-25,25054;41,83032;-25,63043;41,00447
168;4;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;11,20563;32,20179;-12,97841;39,19055;-5,64978;48,21206
168;4;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,21164;20,45582;-15,74982;40,75062;-34,49958;48,17978
168;4;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;16,04419;17,51576;-11,66469;42,70834;-34,60943;46,69128
168;4;2008;uiterst positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;20,00823;24,76742;-34,25218;45,50374;-34,39994;46,79777
168;4;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;22,6005;11,70579;-6,7729;43,80513;-34,37064;45,90908
171;0;1998;positief; ; ; ; ; ; ; ; ; ; ;-5,96154;-6,93616;-1,81139;18,44653;18,07055;-11,80513
171;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;9,65214;9,08475;,43829;24,72637;15,85164;-4,78862
171;0;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;,76951;1,41042;3,1653;21,40318;13,29348;-,09196
171;0;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;6,49824;2,0196;3,71545;23,64285;17,09847;1,61881
171;0;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;3,41632;1,99162;6,83146;23,23304;17,35169;3,28368
171;1;1998;positief; ; ; ; ; ; ; ; ; ; ;2,02945;34,50029;-22,77323;31,76687;29,54047;-19,78749
171;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;8,90145;21,52708;-20,44944;37,29726;-33,856;-11,7807
171;1;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-12,13458;10,26523;-25,1471;29,14218;-32,93165;3,36641
171;1;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-,73547;,66416;-42,13784;21,29261;-35,50916;3,5828
171;1;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-7,52643;1,64155;-10,15372;21,40823;-35,3752;-,71379
171;2;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;13,17644;8,51297;-7,37294;18,17526;5,47704;8,01306
171;2;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;17,13062;18,70632;-6,20288;28,48234;-23,47809;20,46343
171;2;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,35723;9,2294;-4,74395;25,82115;-23,36224;22,04187
171;2;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;17,71791;13,95546;-7,18733;28,64906;-30,63943;21,57916
171;2;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;19,48098;16,11339;9,22412;25,06001;-30,85795;22,40246
171;3;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;3,90921;5,01938;-4,39945;44,15616;-4,61439;-15,51758
171;3;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;13,11416;16,26861;-4,4016;44,00082;-30,63608;-2,74083
171;3;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;21,16841;28,8577;-4,31596;41,43401;-37,21967;-4,79297
