gebiedcode;gebiedstype;gebiednaam;opp_ha_gebied;opp_land_ha;opp_water_ha;opp_levend_agrarisch_ha;opp_levend_buurtgroen_ha;opp_levend_gedenkpark_ha;opp_levend_groene_verbinding_ha;opp_levend_landschap_ha;opp_levend_natuurgebied_ha;opp_levend_natuurpark_ha;opp_levend_sportpark_ha;opp_levend_stadsnatuur_ha;opp_levend_stadspark_ha;opp_levend_stadsplantsoen_ha;opp_levend_tuinpark_ha;opp_levend_ziekenhuiscomplex_ha
N72a;buurt;Bedrijventerrein Hamerstraat;49,9304169385503;31,6614;18,2690;0,0000;0,7734;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N72b;buurt;Zamenhofstraat e.o.;39,0015432491991;26,7503;12,2512;0,0000;8,1647;0,0000;0,0000;0,0000;0,0000;0,4327;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N72c;buurt;Bedrijventerrein Nieuwendammerdijk;21,9244892031497;9,5920;12,3325;1,8023;0,1156;0,0000;0,5677;1,9930;0,0000;0,0116;0,0000;1,8154;0,0000;2,7069;0,0000;0,0000
N73a;buurt;Schellingwoude West;25,1149072082005;14,5576;10,5573;4,7666;0,4411;0,0000;1,1969;6,7481;0,0000;0,0000;4,6006;6,1111;0,0000;7,4843;0,0000;0,0000
N73b;buurt;Schellingwoude Oost;92,1999332250002;60,0389;32,1610;6,4605;2,6764;0,0534;31,3153;0,0000;0,0000;0,0000;0,0000;15,8687;0,0000;2,1269;22,5137;0,0000
N73c;buurt;Schellingwoude Noord;36,8543709196;32,3052;4,5491;0,0082;1,2954;0,0000;9,5655;0,2816;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24,4646;0,0000
N73d;buurt;Durgerdam;688,041173782303;259,1889;428,8523;217,2448;0,0120;0,1157;2,0273;289,7416;528,2621;0,0000;3,1431;160,8069;0,0000;0,0000;0,0000;0,0000
N73e;buurt;Zwarte Gouw;159,8392126776;144,2117;15,6275;156,1920;0,0143;0,0000;4,1415;152,0182;7,7483;0,0000;0,0000;7,8404;0,0000;0,0000;3,4685;0,0000
N73f;buurt;Ransdorp;227,198385620299;165,0624;62,1360;166,3933;0,1179;0,0576;0,0000;218,7482;19,4111;0,0000;0,0000;12,2798;0,0000;0,0000;0,0000;0,0000
N73g;buurt;Holysloot;1990,0062906628;727,9411;1262,0652;749,7723;0,0169;0,0418;0,0000;921,2370;1478,7099;0,0000;0,0000;386,0573;0,0000;0,0000;0,0000;0,0000
N73h;buurt;Zunderdorp;886,456170258597;776,6123;109,8438;877,5409;5,0665;0,0693;6,8694;751,0906;11,9111;97,3006;2,5355;116,3703;0,0000;0,0000;0,0000;0,0000
N73i;buurt;Noorderstrook West;101,757620932901;88,7789;12,9787;1,9288;5,5437;0,0000;17,2549;0,0000;0,0000;0,0000;62,7279;8,8669;0,0000;0,0000;0,0000;0,0000
N73j;buurt;Noorderstrook Oost;47,9302396583503;40,7773;7,1529;0,0000;1,0892;0,0000;17,5193;0,0104;0,0000;0,0000;14,3733;0,0000;0,0000;0,0000;12,7635;0,0000
N74a;buurt;Nintemanterrein;3,90169558094993;3,7900;0,1117;0,0000;0,8597;0,0000;0,0284;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N74b;buurt;Elzenhagen Zuid;31,2681263255009;29,2252;2,0430;0,0000;6,7880;0,0000;4,4841;0,0000;0,0000;0,0000;5,4253;0,0000;0,0000;0,0000;0,0000;0,0000
N74c;buurt;Elzenhagen Noord;50,9158652815496;44,8664;6,0494;0,0000;5,5724;8,0968;3,6933;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,4767;0,0000;0,0000
SAA1;buurt;Centrum Weesp;42,2543815561493;32,2146;10,0398;0,0000;6,6182;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
SAA2;buurt;Herensingelkwartier;9,73130748870134;8,9105;0,8208;0,0000;0,1344;0,0000;0,0000;0,0000;0,0907;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
SAB1;buurt;Bedrijventerrein Van Houten;53,1910830378496;49,5979;3,5932;0,0000;16,0527;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
SAB2;buurt;Zuid I Weesp;9,89187872269982;9,0204;0,8715;0,0000;2,0978;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
SAB3;buurt;Zuid II Weesp;15,2353096281011;11,8490;3,3863;0,0000;2,6304;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
SAB4;buurt;De Klomp;10,4189319274997;9,0321;1,3868;0,0503;1,6007;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
SAC1;buurt;Dichtersbuurt Weesp;26,0137788564506;24,4397;1,5741;0,0000;6,8041;0,0000;0,0000;0,0000;0,0000;0,0000;2,6608;0,0000;0,0000;0,0000;0,0000;0,0000
SAC2;buurt;Schildersbuurt Weesp;11,7932415292995;11,3245;0,4687;0,0000;2,3980;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
SAD1;buurt;Hogewey Noord;17,6159819968506;15,9147;1,7013;0,0000;3,8404;0,0000;0,0000;0,0000;0,0000;0,0000;4,7280;0,0000;0,0000;0,0000;0,0000;0,0000
SAD2;buurt;Hogewey Midden;21,4612611295491;21,2525;0,2088;0,0000;3,9548;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
SAD3;buurt;Hogewey Zuid;28,0044149044511;17,5707;10,4337;0,0000;5,0877;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
SAD4;buurt;Bedrijventerrein Noord Weesp;90,3735272280004;80,6361;9,7374;0,0000;15,0730;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
SAE1;buurt;Aetsveld Noord;24,4056780646497;23,0033;1,4024;0,0000;5,8722;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
SAE2;buurt;Aetsveld Zuid;25,2988322238002;23,5072;1,7916;0,8109;6,5376;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
SAF1;buurt;Aetsveldsepolder;551,175738067302;484,5091;66,6667;508,3059;8,8535;2,5999;0,0000;0,0000;9,7280;0,0000;9,0542;0,0000;0,0000;0,0000;3,5930;0,0000
SAG1;buurt;Oostelijke Vechtoever;1094,6987018534;970,4426;124,2561;986,4923;26,8396;0,0000;0,0000;0,0000;241,3643;0,0000;3,2509;0,0000;0,0000;0,0000;2,7872;0,0000
SAH1;buurt;Leeuwenveld;27,8891306914977;25,4837;2,4054;0,0000;6,2115;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
SAH2;buurt;Bedrijventerrein Nijverheidslaan;21,3810849900502;16,8670;4,5141;0,2200;2,9809;2,4137;0,0000;0,0000;0,0448;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
SAH3;buurt;Weespersluis;335,237485818999;304,4289;30,8086;393,6518;43,6862;0,0000;0,0000;0,0000;0,2504;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
T92a;buurt;Hoofdcentrum Zuidoost;34,2119959220001;32,8865;1,3255;0,0000;2,6764;0,0000;2,9363;0,0000;0,0000;0,0000;1,7053;0,0000;0,0000;0,0000;0,0000;0,0000
T92b;buurt;Amstel III deel A/B Noord;79,9539369447491;73,7035;6,2504;0,0000;10,8665;0,0000;9,7962;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
T92c;buurt;Amstel III deel C/D Noord;98,9710398295506;90,7511;8,2199;0,0000;15,1542;0,0000;10,1120;0,0000;0,0000;0,0000;0,0000;3,6794;0,0000;0,0000;0,0000;0,0000
T92d;buurt;Amstel III deel A/B Zuid;37,5474001628004;35,0124;2,5350;0,0000;4,8169;0,0000;8,5613;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
T92e;buurt;Amstel III deel C/D Zuid;35,9974730701505;34,2602;1,7373;0,0000;3,9074;0,0000;3,9846;0,0000;0,0000;0,0000;0,0000;0,7053;0,0000;0,0000;0,0000;0,0000
T92f;buurt;AMC;80,151021565699;74,9369;5,2141;0,0000;1,1545;0,0000;14,0955;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;61,1017
T92g;buurt;Hoge Dijk;160,5346516164;134,9085;25,6261;0,0000;2,1105;0,0000;24,2900;0,0000;99,3051;36,8641;77,5824;57,9296;0,0000;0,0000;3,3392;0,0000
T93a;buurt;Venserpolder West;49,8446130473002;45,2298;4,6148;0,0000;5,4654;0,0000;15,5418;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
T93b;buurt;Venserpolder Oost;32,2588227275998;31,2123;1,0465;0,0000;7,1740;0,0000;3,0749;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
T93c;buurt;D-buurt;27,7007125717997;26,5357;1,1651;0,0000;12,2554;0,0000;1,3905;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
T93d;buurt;F-buurt;23,2052549424001;21,7173;1,4880;0,0000;2,0362;0,0000;2,7778;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
T93e;buurt;Amsterdamse Poort;43,1419647618509;41,8001;1,3418;0,0000;2,4800;0,0000;3,4049;0,0000;0,0000;0,0000;0,0000;0,0000;5,5376;0,0000;0,0000;0,0000
T93f;buurt;Hoptille;20,3591582884996;19,8910;0,4681;0,0000;2,5346;0,0000;1,8139;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
T93g;buurt;Rechte H-buurt;19,619760338151;19,6198;0,0000;0,0000;10,1277;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
T93h;buurt;Hakfort/Huigenbos;29,4812045633496;26,6487;2,8325;0,0000;6,0880;0,0000;6,0713;0,0000;0,0000;0,0000;0,0000;0,0000;11,1252;0,0000;0,0000;0,0000
T93i;buurt;Huntum;11,9176214514993;10,5567;1,3609;0,0000;2,2695;0,0000;1,2083;0,0000;0,0000;0,0000;0,0000;0,0000;5,1377;0,0000;0,0000;0,0000
T93j;buurt;Vogeltjeswei;7,22927867179992;6,8944;0,3349;0,0000;0,8505;0,0000;0,5286;0,0000;0,0000;0,0000;0,0000;0,0000;0,2980;0,0000;0,0000;0,0000
T93k;buurt;Nelson Mandelapark;51,038072489152;45,0828;5,9553;0,0000;0,5958;0,0000;1,9978;0,0000;0,0000;0,0000;6,7476;7,7583;46,1823;0,0000;0,0000;0,0000
T94a;buurt;E-buurt;31,9350046794985;30,6211;1,3139;0,0000;9,8262;0,0000;2,4180;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0831;0,1125;0,0000
T94b;buurt;G-buurt West;42,6842573555508;39,7606;2,9237;0,0000;5,9319;0,0000;5,3321;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
T94c;buurt;Bijlmermuseum Noord;16,5349170504001;14,1777;2,3572;0,0000;6,4903;0,0000;3,4422;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
T94d;buurt;Kortvoort;22,2321803985999;21,0171;1,2150;0,0000;4,0437;0,0000;1,5700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
T94e;buurt;Kelbergen;21,8000787932498;21,0283;0,7718;0,0000;4,7853;0,0000;3,5837;0,0000;0,0000;0,0000;0,0000;0,0000;2,0613;0,0000;0,0000;0,0000
T94f;buurt;K-buurt Midden;16,0323575335493;16,0324;0,0000;0,0000;5,6221;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
T94g;buurt;K-buurt Zuidoost;19,6035985461501;18,1563;1,4473;0,0000;4,1245;0,0000;1,5363;0,0000;0,0000;0,0000;0,0000;0,0000;0,9021;0,0000;0,0000;0,0000
T94h;buurt;K-buurt Zuidwest;16,8448713287998;16,0054;0,8395;0,0000;2,4181;0,0000;2,7289;0,0000;0,0000;0,0000;0,0000;0,0000;2,0311;0,0000;0,0000;0,0000
T94i;buurt;Grunder/Koningshoef;13,12717241805;11,9900;1,1372;0,0000;1,0892;0,0000;1,3770;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
T94j;buurt;G-buurt Oost;97,1170592608988;83,6116;13,5054;4,3634;15,4125;0,0000;0,0000;0,0000;26,5591;43,5179;0,0000;14,1635;8,2023;20,5241;3,2514;0,0000
T94k;buurt;Kantershof;60,4521693223007;51,1984;9,2538;0,0000;7,2863;0,0000;2,8750;0,0000;17,2215;20,5926;0,0000;16,4254;3,9575;5,2162;0,0000;0,0000
T94l;buurt;Gooise Kant;15,407651804849;13,3227;2,0849;0,0000;3,1120;0,0000;4,5123;0,0000;0,0000;0,0000;0,0000;0,0000;3,2225;0,0000;0,0000;0,0000
T94m;buurt;G-buurt Noord;8,06554771555033;7,3851;0,6804;0,0000;2,8683;0,0000;1,5101;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0992;0,0000
T94n;buurt;Bijlmermuseum Zuid;25,7616613850507;23,9940;1,7676;0,0000;12,5617;0,0000;3,4620;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
T95a;buurt;L-buurt;76,3814634034514;68,4082;7,9733;0,0000;21,2866;0,0000;0,0000;0,0000;18,8099;0,0000;0,0000;11,1084;31,5694;0,0000;0,0000;0,0000
T95b;buurt;Gaasperpark;84,7192062306507;69,2424;15,4768;0,0000;4,5834;0,0000;0,9202;0,0001;57,2370;0,0000;0,0000;20,0225;60,6881;3,2445;0,0000;0,0000
T95c;buurt;Gaasperplas;133,765205932401;73,9953;59,7699;17,0870;8,1779;0,6535;0,0000;18,2401;72,3258;1,8734;0,0000;21,7354;82,3207;0,2731;0,0000;0,0000
T96a;buurt;Holendrecht West;35,029106974501;33,9767;1,0524;0,0000;9,6711;0,0000;1,0497;0,0000;0,0000;0,0000;0,0000;0,0000;0,9454;0,0000;0,0000;0,0000
T96b;buurt;Reigersbos Noord;36,9399839809001;36,5785;0,3615;0,0000;12,8619;0,0000;0,7523;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
T96c;buurt;Holendrecht Oost;66,5686471875507;61,4167;5,1520;0,0000;9,9130;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;5,4366;24,6814;0,0000;2,2665;0,0000
T96d;buurt;Gaasperdam Noord;25,3114828132989;24,0505;1,2610;0,0000;5,3095;0,0000;2,0696;0,0000;0,0000;0,0000;0,0000;0,8406;0,0000;0,0000;0,0000;0,0000
T96e;buurt;Gaasperdam Zuid;19,246767608801;18,4503;0,7964;0,0000;4,6793;0,0000;1,0365;0,0000;0,0000;0,0000;0,0000;0,6964;0,0000;0,0000;0,0000;0,0000
T96f;buurt;Reigersbos Midden;25,1133707736999;24,1074;1,0060;0,0000;3,5504;0,0000;3,7686;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
T96g;buurt;Reigersbos Zuid;63,0465480465487;57,8863;5,1603;3,0831;5,9045;0,0000;6,6975;3,4500;25,4147;20,2542;0,0000;25,7198;0,0000;21,3445;0,0000;0,0000
T97a;buurt;Gein Noordwest;31,9368032208989;30,4942;1,4426;0,0000;9,3898;0,0000;1,2024;0,0000;0,0000;0,0000;0,0000;0,1913;0,0000;0,0000;0,0000;0,0000
T97b;buurt;Gein Zuidwest;18,0917040879009;17,3586;0,7331;0,0000;5,5088;0,0000;1,0798;0,0000;0,0000;0,0000;0,0000;0,8069;0,0000;0,0000;0,0000;0,0000
T97c;buurt;Gein Noordoost;64,7803688521483;62,1195;2,6609;0,3595;8,6705;0,0000;0,0000;0,0597;8,4950;26,8747;0,0000;26,9417;0,1663;0,3464;0,0000;0,0000
T97d;buurt;Gein Zuidoost;77,3360541475999;70,9073;6,4287;5,8812;7,4481;0,0000;6,6143;4,2162;30,4824;30,6661;0,0000;41,2943;0,0000;6,5131;0,0000;0,0000
T98a;buurt;Dorp Driemond;35,0704295176501;28,3128;6,7577;2,4857;4,2716;0,0000;0,0000;1,5181;0,0000;0,0000;1,8384;0,0000;0,0000;1,6567;1,8111;0,0000
T98b;buurt;Landelijk gebied Driemond;167,260729049349;138,4469;28,8139;82,0848;0,0397;0,0000;0,0000;49,6790;68,7777;68,9901;4,0139;22,3583;0,0000;56,9449;27,8518;0,0000
DX01;ggw_gebied;Centrum-West;346,3240506295;272,0873;74,2367;0;2,15886097661843;0;0;0;0;0;0;0;0;0,682714080675613;0;0
DX02;ggw_gebied;Centrum-Oost;458,020516824851;352,9587;105,0618;0;14,9863285482487;0;1,03007416510577;0;0;0;1,9473129149108;0;15,4013245711248;8,82086530198487;1,28562939401472;0
DX03;ggw_gebied;Westerpark;385,476460246849;300,6750;84,8014;0;14,4335107521365;8,20188967779167;12,1993078902126;0;0;0;4,64539990215;8,13795652229999;44,9802829700152;4,5827107079149;5,9381990979307;0
DX04;ggw_gebied;Bos en Lommer;344,812997849451;324,7316;20,0814;0;25,9624550795678;0,162549740341577;27,1248176490645;0;0;0;5,88981331064826;1,68239086278893;13,6294835504329;4,41247308340524;32,4264794649229;0
DX05;ggw_gebied;Oud-West, De Baarsjes;332,710262366251;309,2996;23,4107;0;7,824420103523;0;2,69787813595927;0;0;0;2,1835387917014;0;1,15713334268449;2,49589868816596;0,381032997346254;0
DX06;ggw_gebied;Geuzenveld, Slotermeer, Sloterdijken;1535,7053734614;1349,6010;186,1044;144,963842379092;138,409685959348;0;159,160015289501;98,8607321973006;101,98168948375;225,485471711227;47,1861369885914;209,745273408507;140,303691927548;152,578229416464;72,2440842991492;0
DX07;ggw_gebied;Osdorp;917,461435536696;814,9381;102,5234;235,656482504048;68,4615820580812;44,0568236812814;43,6616774336371;340,658970286636;28,9370381308482;0;64,0355351749518;147,825255697606;12,8418820842234;27,9173700180727;3,09177787799748;0
DX08;ggw_gebied;De Aker, Sloten, Nieuw-Sloten;758,461326804253;592,2810;166,1803;4,09931486637547;60,8632480145468;0,774305207420119;92,9276631876629;0;91,2696351229792;158,631653140278;37,7106792498557;76,7094087331765;24,8025530134014;7,20073919289331;46,2666514187666;0
DX09;ggw_gebied;Slotervaart;589,899726450101;519,1266;70,7732;0;73,8515565916238;0;53,0336019047636;0;0;0;0,394519905740583;24,4630002552009;113,507497549236;9,26269432185195;2,45293577688782;9,51393389968132
DX10;ggw_gebied;Oud-Zuid;540,342088971699;490,2054;50,1367;0;12,7963868910381;1,1599454323615;16,6144527885909;0;0;0;17,6709048993416;4,591033612771;49,4079051327304;6,15736957075306;0,604857302064722;0
DX11;ggw_gebied;Buitenveldert, Zuidas;785,283907456898;671,7024;113,5815;23,881942814961;83,231046115447;5,93303355072738;54,854182497183;23,9041892842967;101,708657998612;71,1207983065722;19,6757944617309;96,7010815466114;119,63474153738;16,7900411104161;1,38231651467421;9,58773300598161
DX12;ggw_gebied;De Pijp, Rivierenbuurt;401,803397960353;369,3371;32,4663;0;17,4122876822647;18,0554728061984;6,09897922611887;0;0;0;0,53461454447335;0;22,141030322626;0,339932219775927;0;0
DX13;ggw_gebied;Oud-Oost;219,312771768247;204,8098;14,5029;0;6,49249615518822;0;7,62347896998553;0;0;0;0;0,997366388112403;20,8577039628768;2,23840293615534;0;2,92156009170092
DX14;ggw_gebied;Indische Buurt, Oostelijk Havengebied;558,801855849399;285,5723;273,2296;0;14,9728860575437;0;10,5937306864888;0;0;0;1,83837140803373;16,4891232172182;61,565525316104;7,62136867666084;0;0
DX15;ggw_gebied;Watergraafsmeer;902,683386297801;804,0720;98,6113;52,2873057101778;72,617605628762;35,3353206791056;94,8876913148928;72,6042059108258;12,9542187107133;0;87,973334025473;58,7081298256221;17,0383125111706;16,5913670032882;42,4500834034801;0
DX16;ggw_gebied;IJburg, Zeeburgereiland;1378,71672864965;593,1734;785,5433;1,10600087457397;31,1628131068943;0;107,44374234009;0;227,237774619431;83,9621027351542;23,5537170423252;89,1010961279134;6,91360570707483;6,83569369235078;0,623543731696201;0
DX17;ggw_gebied;Noord-West;834,744798517899;684,7710;149,9738;23,6933947030669;95,5538236498926;0;149,48311859153;21,7303594496678;0;105,508848779449;36,7051733438087;101,511940900734;0;16,6586390240861;10,5311933222873;4,56876092304478
DX18;ggw_gebied;Oud-Noord;900,33405223725;647,5999;252,7342;1,80231933117924;56,8875737229194;0,100171619056138;32,9153105102361;1,99300151686385;0;44,4316792749119;1,93658469079576;23,7656748094921;43,696907573468;11,145304185572;6,78955113374375;0
DX19;ggw_gebied;Noord-Oost;4647,76743745079;2671,1980;1976,5694;2180,30738660204;85,1780461850189;8,43457391457194;144,376244376319;2339,87572407222;2046,04258950096;97,3006224205561;92,8056925956357;732,644375183447;19,6904322202206;36,6037952388178;66,4469472858079;0
DX20;ggw_gebied;Bijlmer-Centrum, Amstel III;843,163982964751;771,6478;71,5162;0;92,5632897421601;0;111,585484933402;0;99,3050505345185;36,8640613049229;86,035260102067;70,0726580973783;68,2806988935763;0;3,33916252531756;61,1016699747585
DX21;ggw_gebied;Bijlmer-Oost;407,598527592498;368,3008;39,2977;4,36340312516825;85,572134275859;0;34,3477583331048;0;43,780643527331;64,1105498106017;0;30,5889412324427;20,3767425119422;25,8233570442105;3,46307368657135;0
DX22;ggw_gebied;Gaasperdam, Driemond;960,597871827349;815,7514;144,8464;110,981265408863;121,266185220242;0,65352187967368;25,190961159269;77,1631645878093;281,542531592896;148,658434607558;5,85232955488135;177,152305284836;200,37128153338;90,3232339494012;31,9294468426496;0
A;stadsdeel;Centrum;804,34456745435;625,0460;179,2985;0;17,1451895248671;0;1,03007416510577;0;0;0;1,9473129149108;0;15,4013245711248;9,50357938266047;1,28562939401472;0
B;stadsdeel;Westpoort;2899,1559772117;1975,8066;923,3494;72,3665599454819;240,762224353429;0;107,555281882625;15,0302955631686;0,000307958159900506;1,69333220086342;59,8881364951625;7,89989351492326;0;2,13744257518357;0,241876508996814;0
E;stadsdeel;West;1062,99972046255;934,7062;128,2935;0;48,2203859352273;8,36443941813325;42,0220036752364;0;0;0;12,7187520044996;9,82034738508891;59,7668998631326;11,4910824794861;38,7457115601997;0
F;stadsdeel;Nieuw-West;3801,52786225245;3275,9466;525,5812;384,719639749516;341,586072623601;44,8311288887015;348,782957815566;439,519702483938;222,188362737578;384,117124851505;149,32687131914;458,742938094491;291,455624574409;196,959032949282;124,055449372801;9,51393389968131
K;stadsdeel;Zuid;1727,42939438895;1531,2449;196,1845;23,881942814961;113,43972068875;25,1484517892872;77,5676145118927;23,9041892842967;101,708657998612;71,1207983065722;37,8813139055458;101,292115159382;191,183676992736;23,2873429009451;1,98717381673893;9,58773300598162
M;stadsdeel;Oost;3059,5147425651;1887,6276;1171,8872;53,3933065847518;125,245800948388;35,3353206791056;220,548643311457;72,6042059108258;240,191993330144;83,9621027351542;113,365422475832;165,295715558866;106,375147497226;33,2868323084551;43,0736271351763;2,92156009170092
N;stadsdeel;Noord;6382,84628820595;4003,5689;2379,2774;2205,80310063629;237,619443557831;8,53474553362808;326,774673478085;2363,59908503875;2046,04258950096;247,241150474917;131,44745063024;857,921990893673;63,3873397936886;64,407738448476;83,7676917418388;4,56876092304478
S;stadsdeel;Weesp;2416,07175078445;2140,0045;276,0672;1889,53124390562;167,273668606257;5,01354265989691;0;0;251,478363376647;0;19,6939956167524;0;0;0;6,38018853830074;0
T;stadsdeel;Zuidoost;2211,36038131545;1955,7000;255,6604;115,344668534031;299,401609238261;0,65352187967368;171,124204425776;77,1631645878093;424,628225654745;249,633045723082;91,8875896569484;277,813904614657;289,028722938899;116,146590993612;38,7316830545385;61,1016699747584
A00;wijk;Burgwallen-Oude Zijde;40,4702693607505;34,8510;5,6192;0;0,0248303197833954;0;0;0;0;0;0;0;0;0;0;0
A01;wijk;Burgwallen-Nieuwe Zijde;72,8448168363998;55,6313;17,2135;0;0,113589787318305;0;0;0;0;0;0;0;0;0;0;0
A02;wijk;Grachtengordel-West;56,9044181204999;45,1198;11,7846;0;0,000369480100000217;0;0;0;0;0;0;0;0;0;0;0
A03;wijk;Grachtengordel-Zuid;64,1832204356506;52,4692;11,7141;0;0,0427847315044185;0;0;0;0;0;0;0;0;0,0991741124041396;0;0
A04;wijk;Nieuwmarkt/Lastage;106,680585508851;69,8455;36,8351;0;0,820233664787603;0;0;0;0;0;0;0;0;0;0;0
A05;wijk;Haarlemmerbuurt;81,4523509284499;53,2921;28,1603;0;1,73270519464543;0;0;0;0;0;0;0;0;0;0;0
A06;wijk;Jordaan;94,6521953833996;83,1932;11,4590;0;0,287366194771301;0;0;0;0;0;0;0;0;0,682714080675613;0;0
A07;wijk;De Weteringschans;64,7678404995491;55,5887;9,1791;0;0,705341686206483;0;0;0;0;0;0;0;0;5,31263893423991;0;0
A08;wijk;Weesperbuurt/Plantage;91,9826386476989;76,7694;15,2132;0;2,68004545392006;0;0;0;0;0;0,527849600380628;0;15,4013245711248;1,37563972762092;1,28562939401472;0
A09;wijk;Oostelijke Eilanden/Kadijken;130,406231733101;98,2859;32,1203;0;10,7379230118301;0;1,03007416510577;0;0;0;1,41946331453018;0;0;2,0334125277199;0;0
B10;wijk;Westelijk Havengebied;2899,1559772117;1975,8066;923,3494;72,3665599454819;240,762224353429;0;107,555281882625;15,0302955631686;0,000307958159900506;1,69333220086342;59,8881364951625;7,89989351492326;0;2,13744257518357;0,241876508996814;0
E12;wijk;Houthavens;91,9693535737499;36,4281;55,5412;0;1,59762551392061;0;0;0;0;0;0;0;3,11230912381372;0,989177941194772;4,04547558613812;0
E13;wijk;Spaarndammer- en Zeeheldenbuurt;141,047916162948;129,9975;11,0505;0;6,28851542684927;5,07299596727608;12,072565094876;0;0;0;4,64539990215;8,13795652229999;41,8679738462015;0,606533391758143;1,89272351179258;0
E14;wijk;Staatsliedenbuurt;53,0829826159515;47,0893;5,9937;0;1,55943907135028;0;0;0;0;0;0;0;0;0,208401275617108;0;0
E15;wijk;Centrale Markt;57,2542857619989;51,3270;5,9273;0;3,8893389684918;3,12889371051559;0,126742795336615;0;0;0;0;0;0;0;0;0
E16;wijk;Frederik Hendrikbuurt;42,1219221322001;35,8331;6,2888;0;1,09859177152458;0;0;0;0;0;0;0;0;2,77859809934487;0;0
E17;wijk;Da Costabuurt;25,8521641044513;21,5921;4,2600;0;0,138070372091026;0;0;0;0;0;0;0;0;0,810097985078599;0;0
E18;wijk;Kinkerbuurt;27,3833015492492;25,0692;2,3141;0;0,686555256474864;0;0;0;0;0;0;0;0;0;0;0
E19;wijk;Van Lennepbuurt;28,7651050522987;25,0801;3,6850;0;0,26702275389148;0;0;0;0;0;0;0;0;0;0;0
E20;wijk;Helmersbuurt;34,9285026810005;33,2720;1,6565;0;1,54838097842244;0;0;0;0;0;0;0;0;0;0;0
E21;wijk;Overtoomse Sluis;30,8620840739998;29,4371;1,4249;0;0,306588773146852;0;0;0;0;0;0;0;0,26947033609824;0;0;0
